,Concept_ID,hy,el
684,hübsch::A,սիրունիկ,χαριτωμένος
685,böse::A,չար,κακός
686,dumm::A,հիմար,κουτός
687,dumm::A,հիմար,ανόητος
688,faul::A,ծույլ,τεμπέλης
689,fleißig::A,ջանասեր,εργατικός
690,fleißig::A,փութաջան,εργατικός
691,geizig::A,ագահ,τσιγγούνης
692,geizig::A,կծծի,τσιγγούνης
693,klug::A,խելոք,έξυπνος
694,klug::A,ընդունակ,έξυπνος
695,geschickt::A,ճարտար,επιδέξιος
696,lieb::A,սիրելի,φίλος
697,lieb::A,սիրելի,αγαπητός
698,lustig::A,զվարթ,εύθυμος
699,lustig::A,զվարթ,χαρούμενος
700,sanft::A,հեզ,ήπιος
701,hungrig::A,քաղցած,πεινασμένος
702,krank::A,հիվանդ,άρρωστος
703,nackt::A,մերկ,γυμνός
704,traurig::A,տխուր,λυπημένος
705,lebendig::A,կենդանի,ζωντανός
706,gut::A,լավ,καλός
707,schlecht::A,վատ,κακός
708,richtig::A,ձիշտ,σωστός
709,schlimm::A,լղրճուկ,άσχημος
710,wahr::A,ճիշտ,αληθής
711,wahr::A,ճիշտ,αληθινός
712,wahr::A,իրական,αληθής
713,wahr::A,իրական,αληθινός
714,alt::A,հին,παλιός
715,neu::A,նոր,νέος
716,neu::A,նոր,καινούργιος
717,ehemalig::A,նախկին,παλιός
718,alt[Lebewesen]::A,ծեր,γέρος
719,alt[Lebewesen]::A,պառավ,γέρος
720,jung::A,մատաղ,νέος
721,arm::A,աղքատ,φτωχός
722,reich::A,հարուստ,πλούσιος
723,bekannt::A,ծանոթ,γνωστός
724,berühmt::A,հայտնի,περίφημος
725,berühmt::A,հայտնի,ξακουσμένος
726,berühmt::A,հռչակավոր,περίφημος
727,berühmt::A,հռչակավոր,ξακουσμένος
728,fremd::A,օտար,ξένος
729,verschieden::A,տարբեր,διαφορετικός
730,nah::A,մոտ,κοντινός
731,nah::A,մերձ,κοντινός
732,fern::A,հեռավոր,μακριά
733,linker::A,ձախ,αριστερός
734,rechter::A,աջ,δεξιός
735,anderer::A,այլ,άλλος
736,anderer::A,ուրիշ,άλλος
737,erster::A,առաջին,πρώτος
738,zweiter::A,երկրորդ,δεύτερος
739,dritter::A,երրորդ,τρίτος
740,letzter::A,վերջին,τελευταίος
741,allein::ADV,միայնակ,μόνος
742,auf einmal::ADV,միասնաբար,εφάπαξ
743,zusammen::ADV,միասին,μαζί
744,zusammen::ADV,իրար հետ,μαζί
745,lange::ADV,երկար ժամանակ,πολύν καιρό
746,plötzlich::ADV,հանկարծ,έξαφνα
747,sofort::ADV,իսկույն,αμέσως
748,später::ADV,ավելի ուշ,αργότερα
749,später::ADV,հետո,αργότερα
750,jetzt::ADV,այժմ,τώρα
751,heute::ADV,այսօր,σήμερα
752,morgen::ADV,վաղը,αύριο
753,bald::ADV,շուտով,σε λίγο
754,bald::ADV,շուտով,εντός ολίγου
755,dann::ADV,ապա,ύστερα
756,dann::ADV,հետո,ύστερα
757,gestern::ADV,երեկ,χτες
758,einst::ADV,հին ատեն,ποτέ
759,einst::ADV,հին ատեն,άλλοτε
760,damals::ADV,ատէնին,τότε
761,danach::ADV,ապա,μετά
762,danach::ADV,ապա,ύστερα
763,danach::ADV,այն ժամանակ,μετά
764,danach::ADV,այն ժամանակ,ύστερα
765,vorher::ADV,առաջ,πριν
766,vorher::ADV,առաջ,προηγουμένως
767,zuerst::ADV,նախ,πρώτα
768,einmal::ADV,մի անգամ,μία φορά
769,manchmal::ADV,երբեմն,κάποτε
770,oft::ADV,հաճախ,συχνά
771,oft::ADV,հաճախ,πολλές φορές
772,immer::ADV,միշտ,πάντα
773,immer::ADV,միշտ,πάντοτε
774,niemals::ADV,երբեք,ποτέ
775,hier::ADV,այստեղ,εδώ
776,hierhin::ADV,այստեղ,εδώ
777,von hier::ADV,այդտեղից,από δω
778,dort::ADV,այնտեղ,εκεί
779,dorthin::ADV,այնտեղ,προς τα κει
780,geradeaus::ADV,ուղիղ,κατευθείαν
781,vorwärts::ADV,առաջ,εμπρός
782,rückwärts::ADV,դեպի ետ,πίσω
783,zurück::ADV,ետ,πίσω
784,unten::ADV,ներքեւում,κάτω
785,hinab::ADV,ներքեւ,προς τα κάτω
786,oben::ADV,վերեւում,πάνω
787,oben::ADV,վերեւում,επάνω
788,hinauf::ADV,վերեւ,προς τα πάνω
789,überall::ADV,ամենուր,παντού
790,nicht::ADV,չէ,δεν
791,ein wenig::ADV,մի քիչ,λιγάκι
792,kaum::ADV,հազիվ,μόλις
793,sehr::ADV,շատ,πολύ
794,so::ADV,այդպես,έτσι
795,noch::ADV,դեռ,ακόμα
796,nur::ADV,միայն,μόνο
797,schon::ADV,արդեն,ήδη
798,schon::ADV,արդեն,κιόλας
799,wieder::ADV,նորից,ξανά
800,wieder::ADV,դարձյալ,ξανά
801,vergebens::ADV,իզուր,μάταια
802,vor::PRP,դիմացը,μπροστά σε
803,vor::PRP,դիմացը,μπροστά από
804,hinter::PRP,ետեւը,πίσω από 
805,unter::PRP,տակ,υπό
806,unter::PRP,տակ,κάτω από
807,durch::PRP,միջով,διά
808,durch::PRP,միջով,διά μέσου
809,neben::PRP,քովը,δίπλα σε
810,zwischen::PRP,միջեւ,μεταξύ
811,zwischen::PRP,միջեւ,ανάμεσα σε
812,wegen::PRP,պատճառով,για
813,wegen::PRP,պատճառով,λόγω
814,wegen::PRP,շնորհից,για
815,wegen::PRP,շնորհից,λόγω
816,dies::PRN,սա,αυτό
817,dies::PRN,այս,αυτό
818,das::PRN,դա,το
819,das::PRN,այդ,το
820,alles::PRN,ամեն ինչ,όλα
821,ich::PRN,ես,εγώ
822,du::PRN,դու,σύ
823,du::PRN,դու,εσύ
824,er::PRN,նա,αυτός
825,wir::PRN,մենք,εμείς
826,ihr::PRN,դուք,εσείς
827,sie::PRN,նրանք,αυτοί
828,was::FPRN,ինչ,τι
829,wer::FPRN,ով,ποιος
830,wo::FADV,ուր,πού
831,wo::FADV,որտեղ,πού
832,wohin::FADV,դեպի ուր,πού
833,wohin::FADV,դեպի ուր,για πού
834,wie::FADV,ինչպես,πώς
835,warum::FADV,ինչու,γιατί
836,wieviel::FNUM,որչափ,πόσος
837,eins::NUM,մեկ,ένα
838,zwei::NUM,երկու,δύο
839,drei::NUM,երեք,τρία
840,drei::NUM,երեք,τρεις
841,vier::NUM,չորս,τέσσερα
842,vier::NUM,չորս,τέσσερις
843,fünf::NUM,հինգ,πέντε
844,sechs::NUM,վեց,έξι
845,sieben::NUM,յոթ,εφτά
846,acht::NUM,ութ,οχτώ
847,neun::NUM,ինը,εννιά
848,zehn::NUM,տասը,δέκα
849,elf::NUM,տասնմեկ,έντεκα
850,zwölf::NUM,տասներկու,δώδεκα
851,zwanzig::NUM,քսան,είκοσι
852,dreißig::NUM,երեսուն,τριάντα
853,vierzig::NUM,քառասուն,σαράντα
854,fünfzig::NUM,հիսուն,πενήντα
855,sechzig::NUM,վաթսուն,εξήντα
856,siebzig::NUM,յոթանասուն,εβδομήντα
857,achtzig::NUM,ութսուն,ογδόντα
858,neunzig::NUM,իննսուն,ενενήντα
859,hundert::NUM,հարյուր,εκατό
860,tausend::NUM,հազար,χίλιοι
861,und::CNJ,ու,και
862,oder::CNJ,կամ,ή
863,stehen::V,կանգնել,στέκομαι
864,stehen::V,կանգնել,είμαι όρθιος
865,sitzen::V,նստել,κάθομαι
866,liegen::V,ստել,είμαι ξαπλωμένος
867,hängen::V,կախվել,κρέμομαι
868,werden::V,դառնալ,γίνομαι
869,passieren::V,պատահել,συμβαίνω
870,beginnen::V,սկսվել,αρχίζω
871,enden::V,վերջանալ,τελειώνω
872,wechseln::V,փոխվել,αλλάζω
873,aufgehen[Sonne]::V,բարձրանալ,βγαίνω
874,aufgehen[Sonne]::V,բարձրանալ,ανατέλλω
875,aufgehen[Sonne]::V,ելնել ,βγαίνω
876,aufgehen[Sonne]::V,ելնել ,ανατέλλω
877,untergehen[Sonne]::V,մտնել,δύω
878,untergehen[Sonne]::V,մտնել,βασιλεύω
879,scheinen[Sonne]::V,շողալ,λάμπω
880,scheinen[Sonne]::V,փայլել,λάμπω
881,donnern::V,որոտալ,βροντώ
882,wehen::V,փչել,φυσώ
883,strömen::V,հոսել,ρέω
884,strömen::V,հոսել,τρέχω
885,fließen::V,հոսել,ρέω
886,sich drehen::V,պտտվել,γυρίζω
887,sich drehen::V,պտտվել,στρέφομαι
888,schwanken::V,տատանվել,ταλαντεύομαι
889,schwingen::V,ճոճվել,αιωρούμαι
890,schwingen::V,ճոճվել,ταλαντεύομαι
891,fallen::V,ընկնել,πέφτω
892,brennen::V,այրվել,καίω
893,rauchen::V,ծխել,καπνίζω
894,regnen::V,անձրեւ գալ,βρέχω
895,gefrieren::V,սառչել,παγώνω
896,tauen::V,լկիլ,λειώνω
897,schmelzen::V,հալիլ,λειώνω
898,trocknen::V,չորանալ,στεγνώνω
899,sieden::V,եռալ,βράζω
900,faulen::V,փտել,σαπίζω
901,verfaulen::V,նեխել,σαπίζω
902,reißen::V,պատռվել,σχίζω
903,reißen::V,ճղվել,σχίζω
904,versinken::V,սուզվել,βουλιάζω
905,versinken::V,սուզվել,βυθίζομαι
906,vergehen::V,անցնել ,περνώ
907,erscheinen::V,հայտնվել,εμφανίζομαι
908,erscheinen::V,երեւալ,εμφανίζομαι
909,verschwinden::V,անհետանալ,χάνομαι
910,verschwinden::V,անհետանալ,εξαφανίζομαι
911,sinken::V,ընկնել,κατεβαίνω
912,abnehmen::V,փոքրանալ,μειώνομαι 
913,zunehmen::V,մեծանալ,αυξάνω
914,zunehmen::V,մեծանալ,μεγαλώνω
915,steigen::V,բարձրանալ,ανεβαίνω
916,wachsen::V,աճել,μεγαλώνω
917,glänzen::V,նշուլել,γυαλίζω
918,glänzen::V,փայլիլ,γυαλίζω
919,funkeln::V,փայլատակել,αστράφτω
920,funkeln::V,փայլատակել,σπιθοβολώ
921,lärmen::V,աղմուկ հանել,θορυβώ
922,läuten::V,զնգալ,χτυπώ 
923,klingeln::V,զնգալ,κουδουνίζω
924,klirren::V,զնգզնգալ,κουδουνίζω
925,brausen::V,մոլեգնել,βουΐζω
926,rauschen::V,սոսափել,βουΐζω
927,klingen::V,հնչել,ηχώ
928,bellen::V,հաչել,γαυγίζω
929,heulen::V,ոռնալ ,ουρλιάζω
930,blasen::V,փչել ,φυσώ
931,pfeifen::V,սուլել,σφυρίζω
932,schreien::V,գոռալ ,κραυγάζω
933,stöhnen::V,տնքալ,βογγώ
934,zittern::V,դողալ,τρέμω
935,leben::V,ապրել,ζω
936,geboren werden::V,ծնվել,γεννιέμαι
937,atmen::V,շնչել,αναπνέω
938,trinken::V,խմել,πίνω
939,essen::V,ուտել,τρώω
940,schlucken::V,կլանել,καταπίνω
941,schlucken::V,կուլ տալ,καταπίνω
942,müde werden::V,հոգնել,κουράζομαι
943,einschlafen::V,քուն մտնել,αποκοιμιέμαι
944,schlafen::V,քնել,κοιμάμαι
945,aufwachen::V,արթննալ,ξυπνώ
946,aufstehen::V,ելլել,σηκώνομαι
947,sich erholen::V,հանգստանալ,ξεκουράζομαι
948,krank werden::V,հիւանդանալ,αρρωσταίνω
949,krank sein::V,հիվանդ լինել,ασθενώ
950,schmerzen::V,ցավել,πονώ
951,husten::V,հազալ,βήχω
952,genesen::V,ապաքինվել,θεραπεύομαι
953,sterben::V,մեռնել,πεθαίνω
954,sterben::V,վախճանվել,πεθαίνω
955,umkommen::V,կործանվել,πεθαίνω
956,sich bewegen::V,ընթանալ,κουνιέμαι
957,sich rühren::V,շարժվել,σαλεύω
958,sich erheben::V,կանգնել,επαναστατώ
959,sich erheben::V,վեր կենալ,επαναστατώ
960,sich setzen::V,նստել,κάθομαι
961,hinfallen::V,ընկնել,πέφτω κάτω
962,laufen::V,քայլել,τρέχω
963,schreiten::V,ճեմել,βαδίζω
964,spazierengehen::V,շրջագայել,κάνω βόλτα
965,spazierengehen::V,շրջագայել,πηγαίνω περίπατο
966,eilen::V,շտապել,σπεύδω
967,sich beeilen::V,շտապել ,βιάζομαι
968,sausen::V,սլանալ,τρέχω γρήγορα
969,rennen::V,վազել,τρέχω
970,springen::V,ցատկել,πηδώ
971,klettern::V,մագլցել,σκαρφαλώνω
972,schaukeln::V,ճոճվել,κουνιέμαι
973,schaukeln::V,օրորվել,κουνιέμαι
974,kriechen::V,սողալ,έρπω
975,kriechen::V,սողալ,σέρνομαι
976,schwimmen::V,լողալ,κολυμπώ
977,tauchen::V,սուզվել,βουτώ
978,rudern::V,թիավարել,κωπηλατώ
979,fahren::V,ընթանալ,πηγαίνω
980,fliegen::V,թռչել,πετώ
981,gehen::V,գնալ,βαδίζω
982,gehen::V,գնալ,πηγαίνω
983,weggehen::V,հեռանալ,φεύγω
984,abfahren::V,ճանապարհվել,ξεκινώ
985,abfahren::V,ճանապարհվել,αναχωρώ
986,anhalten::V,կանգնել,σταματώ
987,hineingehen::V,մտնել,μπαίνω
988,eintreten::V,մտնել,μπαίνω
989,eintreten::V,մտնել,εισέρχομαι
990,kommen::V,գալ,έρχομαι
991,ankommen::V,ժամանել,φτάνω
992,zurückkommen::V,վերադառնալ,επιστρέφω
993,bleiben::V,մնալ,μένω
994,warten::V,սպասել,περιμένω
995,erwarten::V,սպասել,αναμένω
996,erwarten::V,սպասել,περιμένω
997,suchen::V,որոնել,ψάχνω
998,finden::V,գտնել,βρίσκω
999,versuchen::V,փորձել,προσπαθώ
1000,vorbereiten::V,պատրաստել,προετοιμάζω
1001,lieben::V,սիրել,αγαπώ
1002,mögen::V,հավանել,μου αρέσει
1003,mögen::V,սիրել,μου αρέσει
1004,lachen::V,ծիծաղել,γελώ
1005,rühren::V,հուզել,συγκινώ
1006,weinen::V,լալ,κλαίω
1007,schimpfen::V,տրտնջալ,βρίζω
1008,schimpfen::V,քրթմնջել,βρίζω
1009,sich ärgern::V,զայրանալ,θυμώνω
1010,sich fürchten::V,վախնալ,φοβάμαι
1011,fürchten::V,վախենալ,φοβάμαι
1012,fliehen::V,փախչել,φεύγω
1013,flüchten::V,փախչել,δραπετεύω
1014,sehen::V,տեսնել,βλέπω
1015,anschauen::V,դիտել,κοιτάζω
1016,ansehen::V,նայել,βλέπω
1017,hören::V,լսել,ακούω
1018,zuhören::V,ունկնդրել,ακούω
1019,probieren::V,համը տեսել,δοκιμάζω
1020,riechen::V,հոտ առնել,μυρίζω
1021,riechen::V,հոտ առնել,οσφραίνομαι
1022,fühlen::V,զգալ,αισθάνομαι
1023,scheinen::V,երեւալ,φαίνομαι
1024,zu sehen sein::V,երեւալ,φαίνομαι
1025,vernehmen::V,իմանալ ,ακούω
1026,vernehmen::V,իմանալ ,μαθαίνω
1027,frieren::V,մրսել,κρυώνω
1028,tun::V,անել,κάνω
1029,können::V,կարողանալ,ξέρω
1030,können::V,կարողանալ,μπορώ
1031,wollen::V,ուզել,θέλω
1032,wollen::V,ցանկանալ,θέλω
1033,anfangen::V,սկսել,αρχίζω
1034,beenden::V,վերջացնել,τελειώνω
1035,aufhören::V,դադարել,παύω
1036,gelingen::V,հաջողվել,πετυχαίνω
1037,gelingen::V,գլուխ գալ,πετυχαίνω
1038,geraten::V,ստացվել,γίνομαι
1039,öffnen::V,բաց անել,ανοίγω
1040,schließen::V,փակել ,κλείνω
1041,stellen::V,դնել,θέτω
1042,setzen::V,նստեցնել,θέτω
1043,legen::V,դնել,θέτω
1044,berühren::V,դիպչել,εγγίζω
1045,berühren::V,շոշափել,εγγίζω
1046,verbinden::V,շաղկապել,συνδέω
1047,bedecken::V,ծածկել,σκεπάζω
1048,aufhängen::V,կախել,κρεμώ
1049,anzünden::V,վառել,ανάβω
1050,aufheben::V,վերցնել,σηκώνω
1051,zurücklassen::V,թողնել,εγκαταλείπω
1052,verlieren::V,կորցնել,χάνω
1053,fallen lassen::V,գցել,αφήνω να πέσει
1054,machen::V,անել,κάνω
1055,machen::V,անել,φτιάχνω
1056,herstellen::V,արտադրել,κατασκευάζω
1057,bauen::V,կառուցել,χτίζω
1058,bauen::V,կառուցել,οικοδομώ
1059,reparieren::V,նորոգել,επισκευάζω
1060,reparieren::V,նորոգել,επιδιορθώνω
1061,verbessern::V,բարելավել,βελτιώνω
1062,verbessern::V,բարելավել,καλυτερεύω
1063,ändern::V,փոխել,αλλάζω
1064,graben::V,փորել,σκάβω
1065,beugen::V,ծռել,λυγίζω
1066,biegen::V,թեքել,κάμπτω
1067,drehen::V,ոլորել,στρέφω
1068,wenden::V,պտտել,γυρίζω
1069,umdrehen::V,շրջել,γυρίζω
1070,heben::V,բարձրացնել,υψώνω
1071,heben::V,բարձրացնել,σηκώνω
1072,hochheben::V,բարձրացնել,υψώνω
1073,hochheben::V,բարձրացնել,σηκώνω
1074,ergreifen::V,վարակվել,πιάνω
1075,ergreifen::V,վարակվել,αρπάζω
1076,halten::V,բռնել,βαστώ
1077,drücken::V,ճնշել,πιέζω
1078,schieben::V,հրել,σπρώχνω
1079,kratzen::V,քերել,γρατσουνίζω
1080,lecken::V,լիզել,γλείφω
1081,beißen::V,կծել,δαγκάνω
1082,abreißen::V,պոկել,κόβω
1083,abreißen::V,պոկել,σχίζω
1084,abschneiden::V,կտրել ,αποκόπτω
1085,binden::V,կապել,δένω
1086,stecken::V,խրել,χώνω
1087,brechen::V,կոտրել ,σπάζω
1088,klopfen::V,թակել,χτυπώ
1089,klopfen::V,թակել,τινάζω
1090,hauen::V,ծեծել,χτυπώ
1091,kleben::V,կպցնել,κολλώ
1092,reiben::V,շփել,τρίβω
1093,streichen::V,վրան քսել,αλείφω
1094,schleifen::V,սրել ,ακονίζω
1095,schneiden::V,կտրել,κόβω
1096,rütteln::V,ցնցել,σείω
1097,rütteln::V,ցնցել,τινάζω
1098,schütteln::V,թափահարել,σείω
1099,schütteln::V,թափահարել,κουνώ
1100,schwenken::V,ճոճել,κουνώ
1101,schütten::V,լցնել,χύνω
1102,füllen::V,լիքը լցնել,γεμίζω
1103,einwickeln::V,փաթաթել,τυλίγω
1104,tragen::V,կրել,φέρνω
1105,tragen::V,տանել,φέρνω
1106,schleppen::V,քաշել,κουβαλώ
1107,ziehen::V,ձգել,τραβώ
1108,ziehen::V,քաշել,τραβώ
1109,aufbewahren::V,պահել ,φυλάω
1110,werfen::V,նետել,ρίχνω
1111,packen::V,հափշտակել,τσακώνω
1112,verstecken::V,ծածկել,κρύβω
1113,teilen::V,բաժանել,μερίζω
1114,schicken::V,ուղարկել,στέλνω
1115,bringen::V,բերել,φέρνω
1116,hinzufügen::V,ավելացնել,προσθέτω
1117,bekommen::V,հայթայթել,προσκομίζω
1118,erhalten::V,ստանալ,παίρνω
1119,erhalten::V,ստանալ,λαμβάνω
1120,nehmen::V,վերցնել,πιάνω
1121,nehmen::V,վերցնել,παίρνω
1122,wählen::V,ընտրել,εκλέγω
1123,auswählen::V,գերադասել,διαλέγω
1124,bewahren::V,պահպանել,διατηρώ
1125,behindern::V,խոչընդոտել,εμποδίζω
1126,verderben::V,փչացնել,χαλώ
1127,beschädigen::V,վնասել,ζημιώνω
1128,zerbrechen::V,ջարդել,σπάζω
1129,zerbrechen::V,կոտրել,σπάζω
1130,zerreißen::V,պատռել,σχίζω
1131,zerstören::V,քանդել,καταστρέφω
1132,verbrennen::V,այրել,καίω
1133,geben::V,տալ,δίνω
1134,reichen::V,հանձնել,δίνω
1135,schenken::V,նվիրել,χαρίζω
1136,versprechen::V,խոստանալ,υπόσχομαι
1137,wünschen::V,մաղթել,εύχομαι
1138,loben::V,գովել,επαινώ
1139,küssen::V,համբուրել,φιλώ
1140,wiegen::V,օրորել,κουνώ
1141,wiegen::V,օրորել,νανουρίζω
1142,zudecken::V,վրան գցել,σκεπάζω
1143,wecken::V,զարթնեցնել,ξυπνώ
1144,zeigen::V,ցույց տալ,δείχνω
1145,führen::V,ուղեկցել,οδηγώ
1146,lehren::V,սովորեցնել,διδάσκω
1147,unterrichten::V,ավանդել,διδάσκω
1148,aufziehen::V,դաստիարակել,ανατρέφω
1149,leiten::V,ղեկավարել,ηγούμαι
1150,leiten::V,ղեկավարել,διευθύνω
1151,leiten::V,կառավարել,ηγούμαι
1152,leiten::V,կառավարել,διευθύνω
1153,antreiben::V,շտապեցնել,σπρώχνω
1154,antreiben::V,շտապեցնել,παρακινώ
1155,lassen::V,ստիպել,αφήνω
1156,einladen::V,հրավիրել,προσκαλώ
1157,vereinigen::V,միացնել,ενώνω
1158,besuchen::V,այցելել,επισκέπτομαι
1159,treffen::V,հանդիպել,συναντώ
1160,sich versammeln::V,հավաքվել,μαζεύομαι
1161,spielen::V,խաղալ,παίζω
1162,singen::V,երգել,τραγουδώ
1163,tanzen::V,պարել,χορεύω
1164,sich trennen::V,ցրվել,αποχωρίζομαι
1165,verlassen::V,լքել,εγκαταλείπω
1166,retten::V,փրկել,σώζω
1167,bewachen::V,պահել,φρουρώ
1168,schützen::V,պաշտպանել,προστατεύω
1169,verteidigen::V,պաշտպանել,υπερασπίζω
1170,sich schlagen::V,կռվել,χτυπιέμαι
1171,schießen::V,կրակել,πυροβολώ
1172,siegen::V,հաղթել,νικώ
1173,ärgern::V,ձանձրացնել,τσαντίζω
1174,schlagen::V,խփել,χτυπώ
1175,treten::V,քացի տալ,κλοτσώ
1176,stechen::V,խայթել,τρυπώ
1177,stoßen::V,մղել,ωθώ
1178,stoßen::V,մղել,σπρώχνω
1179,stehlen::V,գողանալ,κλέβω
1180,stören::V,խանգարել,διαταράσσω
1181,belästigen::V,անհանգստացնել,ενοχλώ
1182,verbergen::V,թաքցնել,κρύβω
1183,täuschen::V,խաբել,παραπλανώ
1184,betrügen::V,խաբել,απατώ
1185,töten::V,սպանել ,σκοτώνω
1186,töten::V,սպանել ,θανατώνω
1187,wohnen::V,բնակվել,μένω
1188,wohnen::V,բնակվել,κατοικώ
1189,arbeiten::V,աշխատել,δουλεύω
1190,arbeiten::V,աշխատել,εργάζομαι
1191,sammeln::V,հավաքել,μαζεύω
1192,sammeln::V,հավաքել,συλλέγω
1193,pflücken::V,քաղել,κόβω
1194,jagen::V,որս անել,κυνηγώ
1195,fischen::V,ձուկ բռնել,ψαρεύω
1196,fassen::V,բռնել,πιάνω
1197,hüten::V,արածեցնել,φυλάγω
1198,hüten::V,արածեցնել,προσέχω
1199,treiben::V,հովուել,οδηγώ
1200,anbinden::V,չուանել,δένω
1201,füttern::V,կերակրել,ταΐζω
1202,melken::V,կթել,αρμέγω
1203,hacken::V,կոտորել,κόβω
1204,gießen::V,ջրել,ποτίζω
1205,reifen::V,հասունանալ ,ωριμάζω
1206,zubereiten::V,պատրաստել,ετοιμάζω
1207,kochen::V,եփել,βράζω
1208,backen::V,թխել,ψήνω
1209,braten::V,տապակել,τηγανίζω
1210,umrühren::V,խառնել,ανακατεύω
1211,stricken::V,գործել,πλέκω
1212,nähen::V,կարել,ράβω
1213,färben::V,ներկել,βάφω
1214,färben::V,ներկել,χρωματίζω
1215,reinigen::V,մաքրել,καθαρίζω
1216,waschen::V,լվանալ,πλένω
1217,abwischen::V,սրբել,σφουγγίζω
1218,spülen::V,ողողել,ξεπλένω
1219,spülen::V,պարզաջրել,ξεπλένω
1220,fegen::V,ավլել,σκουπίζω
1221,kehren::V,ավլել,σκουπίζω
1222,baden::V,լողանալ,κάνω μπάνιο
1223,sich waschen::V,լվացվել,πλένομαι
1224,ausziehen::V,հանել,βγάζω
1225,anziehen::V,հագնել,φορώ
1226,sich anziehen::V,հագնվել,ντύνομαι
1227,kämmen::V,սանրել,χτενίζω
1228,schmücken::V,զարդարել,στολίζω
1229,sagen::V,ասել,λέω
1230,sprechen::V,խոսել,μιλώ
1231,reden::V,զրուցել,μιλώ
1232,reden::V,զրուցել,κουβεντιάζω
1233,sich unterhalten::V,խոսակցել,συνομιλώ
1234,sich unterhalten::V,խոսակցել,κουβεντιάζω
1235,fragen::V,հարցնել,ρωτώ
1236,bitten::V,խնդրել,ζητώ
1237,bitten::V,խնդրել,παρακαλώ
1238,erzählen::V,պատմել,διηγούμαι
1239,mitteilen::V,հաղորդել,πληροφορώ
1240,nennen::V,անվանել,ονομάζω
1241,rufen::V,կանչել,φωνάζω
1242,prahlen::V,պարծենալ,καυχιέμαι
1243,übersetzen::V,թարգմանել,μεταφράζω
1244,denken::V,մտածել,σκέφτομαι
1245,glauben::V,հավատալ,πιστεύω
1246,bemerken::V,նկատել,παρατηρώ
1247,erkennen::V,ճանաչել,αναγνωρίζω
1248,begreifen::V,հասկանալ,καταλαβαίνω
1249,verstehen::V,ըմբռնել,ακούω
1250,lernen::V,սովորել,μαθαίνω
1251,wissen::V,իմանալ,ξέρω
1252,sich erinnern an::V,հիշել,θυμάμαι
1253,sich erinnern an::V,մտաբերել,θυμάμαι
1254,vergessen::V,մոռանալ,ξεχνώ
1255,messen::V,չափել,μετρώ
1256,zählen::V,թվել,μετρώ
1257,zählen::V,հաշվել,μετρώ
1258,rechnen::V,հաշվել,λογαριάζω
1259,rechnen::V,հաշվարկել,λογαριάζω
1260,lesen::V,կարդալ,διαβάζω
1261,malen::V,նկարել,ζωγραφίζω
1262,zeichnen::V,գծել,σχεδιάζω
1263,schreiben::V,գրել,γράφω
1264,besitzen::V,ունենալ,κατέχω
1265,besitzen::V,տեր լինել,κατέχω
1266,kaufen::V,գնել,αγοράζω
1267,verkaufen::V,վաճառել,πουλώ
1268,bezahlen::V,վճարել,πληρώνω
1269,zahlen::V,վճարել,πληρώνω
1270,beherrschen::V,ղեկավարել,κυριαρχώ
1271,ertragen::V,դիմանալ,βαστώ
1272,ertragen::V,դիմանալ,αντέχω
1273,Horn::N,,κέρας
1274,Horn::N,,κέρατο
1275,fangen::V,,πιάνω
