,Concept_ID,udm,ce
779,drei::NUM,куинь,кхоъ
780,vier::NUM,ньыль,диъ
781,fünf::NUM,вить,пхиъ
782,sechs::NUM,куать,ялх
783,sieben::NUM,сизьым,ворхӏ
784,acht::NUM,тямыс,бархӏ
785,neun::NUM,укмыс,исс
786,zehn::NUM,дас,итт
787,elf::NUM,дас одӥг,цхьайтта
788,zwölf::NUM,дас кык,шийтта
789,zwanzig::NUM,кызь,ткъа
790,dreißig::NUM,куамын,ткъе итт
791,vierzig::NUM,ньыльдон,шовзткъа
792,fünfzig::NUM,витьтон,шовзткъе итт
793,sechzig::NUM,куатьтон,кхузткъа
794,siebzig::NUM,сизьымдон,кхузткъе итт
795,achtzig::NUM,тямыстон,дезткъа
796,neunzig::NUM,укмыстон,дезткъе итт
797,hundert::NUM,сю,бӏе
798,tausend::NUM,сюрс,эзар
799,und::CNJ,и,a
800,und::CNJ,но,a
801,oder::CNJ,яке,я
802,stehen::V,сылыны,латта
803,sitzen::V,пукыны,хиъна ӏан
804,liegen::V,кылльыны,ӏилла
805,hängen::V,ошкыса улыны,кхаза
806,werden::V,луыны,хила
807,passieren::V,луыны,хила
808,beginnen::V,кутскыны,доло
809,enden::V,бырыны,дӏадерза
810,wechseln::V,воштӥськыны,хийца
811,aufgehen[Sonne]::V,ӝужаны,кхета
812,untergehen[Sonne]::V,пуксьыны,чубуза
813,scheinen[Sonne]::V,пиштыны,серло яла
814,scheinen[Sonne]::V,чиляны,серло яла
815,donnern::V,гудыръяны,къекъа
816,wehen::V,пелляськыны,хьекха
817,strömen::V,киськыны,эха
818,strömen::V,исьтӥськыны,эха
819,fließen::V,бызьыны,охьаэха
820,sich drehen::V,берганы,хьийза
821,schwanken::V,вошъяськыны,леста
822,schwingen::V,шонаськыны,лесто
823,fallen::V,усьыны,охьакхета
824,brennen::V,ӝуаны,дага
825,rauchen::V,ӵындыны,оза
826,regnen::V,зорыны,догlа догlу
827,gefrieren::V,кынмыны,гӏоро
828,tauen::V,шунаны,даша
829,schmelzen::V,шунаны,лала
830,trocknen::V,куасьмыны,дакъо
831,sieden::V,пӧзьыны,кхехка
832,faulen::V,сисьмыны,дахкадала
833,verfaulen::V,сисьмыны,дахкадала
834,reißen::V,кеськыны,хеда
835,versinken::V,выйыны,хичудаха
836,vergehen::V,ортчыны,дlаэха
837,erscheinen::V,адскыны,схьадала
838,erscheinen::V,адскыны,ӏоттадала
839,verschwinden::V,бырыны,къайладала
840,sinken::V,усьыны,лахдала
841,abnehmen::V,синыны,
842,zunehmen::V,йылыны,лакхадала
843,steigen::V,лӧпкыны,хьаладала
844,wachsen::V,будыны,кхиа
845,glänzen::V,чиляны,лепа
846,glänzen::V,пиштыны,лепа
847,funkeln::V,чилекъяны,къега
848,lärmen::V,уретыны,гӏовгӏаян
849,lärmen::V,ӵашетыны,гӏовгӏаян
850,läuten::V,жингыртыны,детта
851,klingeln::V,жингыртыны,дека
852,klirren::V,жильккетыны,дека
853,brausen::V,лекъяськыны,хьаьдда даха
854,rauschen::V,ӵашетыны,леста
855,klingen::V,кылӥськыны,дека
856,bellen::V,утыны,лета
857,heulen::V,вузыны,угӏа
858,blasen::V,пельтыны,хӏуп баха
859,pfeifen::V,шуланы,шок етта
860,schreien::V,черекъяны,мохь бетта
861,schreien::V,кесяськыны,мохь бетта
862,stöhnen::V,ӝуштыны,узарш дан
863,zittern::V,дырекъяны,дега
864,zittern::V,куалекъяны,дега
865,leben::V,улыны,даха
866,geboren werden::V,вордӥськыны,хила
867,atmen::V,шоканы,садеӏа
868,trinken::V,юыны,мала
869,essen::V,сиыны,кхалла
870,schlucken::V,ньылыны,къурдбан
871,müde werden::V,жадьыны,кӏаддала
872,einschlafen::V,умме усьыны,наб кхета
873,schlafen::V,кӧлыны,вижа
874,schlafen::V,кӧлыны,наб ян
875,schlafen::V,кӧлыны,дижина хила
876,aufwachen::V,сайканы,самадала
877,aufstehen::V,султыны,гӏатта
878,sich erholen::V,шутэтскыны,садаӏа
879,krank werden::V,висьыны,цомгуш хила
880,krank sein::V,висьыны,цомгуш хила
881,schmerzen::V,висьыны,лаза
882,schmerzen::V,висьыны,ӏийжа
883,husten::V,кызыны,йовхарш етта
884,genesen::V,юнматскыны,тадала
885,genesen::V,бурмытскылыны,тадала
886,sterben::V,кулыны,дала
887,umkommen::V,бырыны,хӏаллакхила
888,sich bewegen::V,вырыны,лела
889,sich rühren::V,вырӟыны,меттахъхьен
890,sich rühren::V,вырӟылыны,меттахъхьен
891,sich erheben::V,султыны,хьалагlатта
892,sich setzen::V,пуксьыны,хаа
893,hinfallen::V,усьыны,дожа
894,hinfallen::V,усьыны,охьакхета
895,laufen::V,мыныны,вада
896,laufen::V,мыныны,хьада
897,schreiten::V,вамышъяны,болар дан
898,schreiten::V,вамышъяны,ког баккха
899,spazierengehen::V,мыныны,доладала
900,spazierengehen::V,ветлыны,доладала
901,eilen::V,дыртыны,сихдала
902,sich beeilen::V,дыртыны,сихдала
903,sausen::V,туж ӝог мыныны,
904,rennen::V,бызьылыны,дада
905,springen::V,тэтчаны,ирхкхийсадала
906,klettern::V,тубаны,тӏедийла
907,schaukeln::V,лэйканы,техко
908,schaukeln::V,шонаськыны,техко
909,kriechen::V,нюж ветлыны,такха
910,schwimmen::V,уяны,некадан
911,tauchen::V,зумылыны,чулелха
912,rudern::V,полсаны,дига лело
913,rudern::V,полсаны,кема лело
914,fahren::V,ветлыны,хахка
915,fliegen::V,лобаны,тӏемадала
916,gehen::V,мыныны,лeла
917,weggehen::V,кошкыны,дӏадаха
918,abfahren::V,кошкыны,дӏадаха
919,anhalten::V,дугдыны,саца
920,hineingehen::V,пырыны,чудала
921,eintreten::V,пырыны,чудала
922,kommen::V,вуыны,кхача
923,kommen::V,вуыны,дӏакхача
924,kommen::V,вуыны,схьакхача
925,kommen::V,лыктыны,кхача
926,kommen::V,лыктыны,дӏакхача
927,kommen::V,лыктыны,схьакхача
928,ankommen::V,вуыны,кхача
929,ankommen::V,вуыны,схьакхача
930,zurückkommen::V,берытскыны,юхада
931,bleiben::V,кыльыны,диса
932,warten::V,витьыны,хьежа
933,warten::V,витьыны,cобар дан
934,erwarten::V,витьыны,хьоьжуш ӏан
935,erwarten::V,возьманы,хьоьжуш ӏан
936,suchen::V,утчаны,леха
937,finden::V,шедьтыны,каро
938,versuchen::V,турттыны,дан хьажа
939,vorbereiten::V,дасяны,кечъян
940,lieben::V,гажаны,деза
941,mögen::V,яратыны,безамхила
942,lachen::V,серекъяны,дела
943,rühren::V,сюлме йӧтыны,хьедан
944,weinen::V,бӧрдыны,делха
945,schimpfen::V,даллашыны,чехо
946,sich ärgern::V,лекъяськыны,оьгӏазъэха
947,sich fürchten::V,кышканы,кхера
948,sich fürchten::V,курданы,кхера
949,fürchten::V,курданы,кхера
950,fürchten::V,кышканы,кхера
951,fliehen::V,пегӟыны,дӏадада
952,flüchten::V,пегӟыны,дӏадада
953,sehen::V,адӟыны,ган
954,anschauen::V,учкыны,хьажа
955,anschauen::V,учкыны,хьежа
956,ansehen::V,учкыны,хьовса
957,hören::V,кылыны,хаза
958,zuhören::V,кылзыны,ладогӏа
959,probieren::V,веръяны,хьажа
960,riechen::V,зынъяны,хьожа яха
961,fühlen::V,шӧдыны,хаадала
962,scheinen::V,адскыны,мотта
963,zu sehen sein::V,адӟиськыны,гуш хила
964,vernehmen::V,кылыны,бартхатта
965,frieren::V,кынмыны,гӏоро
966,tun::V,карыны,дан
967,können::V,быгатыны,дадала
968,wollen::V,потыны,тӏергӏа
969,anfangen::V,кутскыны,доло
970,beenden::V,быдтыны,довла
971,beenden::V,быдэстыны,довла
972,aufhören::V,дугдыны,саца
973,gelingen::V,быгатыны,кадала
974,gelingen::V,луыны,кадала
975,geraten::V,лэсяны,хила
976,öffnen::V,усьтыны,дӏаделла
977,öffnen::V,усьтыны,схьаделла
978,schließen::V,пытсаны,къовла
979,schließen::V,пытсаны,дӏачӏагӏа
980,stellen::V,пуктыны,хlотто
981,setzen::V,пуктыны,дийгӏа
982,legen::V,поныны,охьадилла
983,berühren::V,исаны,хьедан
984,verbinden::V,герӟаны,вовшахтаса
985,bedecken::V,пытсаны,тилла
986,bedecken::V,пытсаны,тӏетаса
987,aufhängen::V,ошыны,хьалаолла
988,anzünden::V,ӝуатыны,лато
989,aufheben::V,ӝутыны,айа
990,zurücklassen::V,кельтыны,дита
991,verlieren::V,ыштыны,дайа
992,fallen lassen::V,уськытыны,охьадожо
993,machen::V,лэсьтыны,дан
994,herstellen::V,лэсьтыны,дан
995,bauen::V,пуктыны,гӏишлоян
996,reparieren::V,тупатыны,тадан
997,verbessern::V,умоятыны,нисдан
998,ändern::V,воштыны,хийца
999,graben::V,копаны,ахка
1000,beugen::V,губыртыны,сатто
1001,biegen::V,куасаны,сатто
1002,drehen::V,бергатыны,хьовзо
1003,wenden::V,берыктыны,
1004,umdrehen::V,берыктыны,хьовзo
1005,heben::V,ӝутыны,айа
1006,heben::V,ӝутыны,хьалаайа
1007,hochheben::V,ӝутъяны,хьалаайа
1008,ergreifen::V,кутыны,дӏалаца
1009,ergreifen::V,кырмыны,дӏалаца
1010,halten::V,возьыны,латто
1011,drücken::V,зӥбыны,тӏетаӏо
1012,drücken::V,пачкатыны,тӏетаӏо
1013,schieben::V,донганы,татта
1014,kratzen::V,вуштыны,мӏараш тийса
1015,lecken::V,нюлыны,мотт хьекха
1016,beißen::V,куртчыны,катoха
1017,abreißen::V,ишкалтыны,схьадаккха
1018,abschneiden::V,шорыны,кхада
1019,abschneiden::V,вандыны,кхада
1020,binden::V,керттыны,дӏадехка
1021,binden::V,керттыны,вовшахтаса
1022,stecken::V,мертчытыны,чудахийта
1023,brechen::V,тӥяны,кагдан
1024,klopfen::V,йыганы,детта
1025,klopfen::V,шарккетыны,детта
1026,hauen::V,жугыны,етта
1027,hauen::V,тышканы,етта
1028,kleben::V,лякыны,тӏелато
1029,reiben::V,зыраны,хьекхо
1030,reiben::V,вуштыны,хьекхо
1031,streichen::V,зыраны,тlехьакха
1032,schleifen::V,шерыны,ирдан
1033,schneiden::V,вандыны,ларга
1034,rütteln::V,зуркатыны,лесто
1035,schütteln::V,куалекъятыны,лесто
1036,schwenken::V,шонаны,лесто
1037,schütten::V,лэзьыны,дотта
1038,füllen::V,тырмытыны,дуза
1039,einwickeln::V,биньыны,хьарчо
1040,tragen::V,нуыны,дахьа
1041,schleppen::V,кыскыны,ийзо
1042,ziehen::V,кыскыны,озо
1043,aufbewahren::V,возьыны,ӏалашдан
1044,werfen::V,куяны,кхосса
1045,werfen::V,лэзяны,кхосса
1046,fangen::V,кутыны,леца
1047,packen::V,кутыны,леца
1048,packen::V,кырмыны,леца
1049,verstecken::V,ватыны,къайладаккха
1050,teilen::V,люкыны,декъа
1051,schicken::V,ыстыны,дӏадахьийта
1052,bringen::V,вайыны,дан
1053,hinzufügen::V,ватсаны,тӏетоха
1054,bekommen::V,басьтыны,даккха
1055,erhalten::V,басьтыны,даккха
1056,nehmen::V,кутыны,схьаэца
1057,nehmen::V,басьтыны,схьаэца
1058,wählen::V,бырйыны,харжа
1059,auswählen::V,бырйыны,харжа
1060,bewahren::V,возьыны,lалашдан
1061,behindern::V,могӟытыны,новкъарло ян
1062,verderben::V,сӧрыны,талхо
1063,beschädigen::V,урод лэсьтыны,дохо
1064,zerbrechen::V,сӧрыны,дохо
1065,zerbrechen::V,сӧрыны,кагдан
1066,zerreißen::V,кесяны,хадо
1067,zerstören::V,куашкатыны,дохо
1068,zerstören::V,куашкатыны,кагдан
1069,verbrennen::V,сутыны,даго
1070,geben::V,сётыны,яла
1071,reichen::V,сётыны,дӏадала
1072,reichen::V,сётыны,дӏакховдо
1073,schenken::V,кузьманы,совгӏат дан
1074,versprechen::V,кыл сётыны,ваӏда дан
1075,wünschen::V,сӥзьыны,лаа
1076,loben::V,ушъяны,хасто
1077,küssen::V,чупаны,оба яккха
1078,wiegen::V,веттаны,тахка
1079,wiegen::V,лэйкатыны,тахка
1080,zudecken::V,шобыртыны,тӏетаса
1081,wecken::V,сайкатыны,самадаккха
1082,zeigen::V,возьматыны,гайта
1083,führen::V,нуыны,дига
1084,lehren::V,дышетыны,ӏамо
1085,unterrichten::V,дышетыны,хьеха
1086,aufziehen::V,будэтыны,кхио
1087,leiten::V,кивалтыны,урхалла дан
1088,antreiben::V,дыртытыны,сихдан
1089,lassen::V,-ытыны,-йта
1090,einladen::V,ӧтьыны,кхайкха
1091,vereinigen::V,огазеяны,цхьаьнатоха
1092,besuchen::V,адӟыськыны,хьажахIотта
1093,treffen::V,пумитаны,дуьхьалкхета
1094,sich versammeln::V,люкаськыны,гулдан
1095,spielen::V,шудыны,ловза
1096,singen::V,кырӟаны,лакха
1097,tanzen::V,эктыны,хелхадала
1098,sich trennen::V,люкиськыны,къаста
1099,verlassen::V,куштыны,дита
1100,retten::V,утьыны,кӏелхьардаккха
1101,bewachen::V,возьманы,ха дан
1102,schützen::V,утялтыны,лардан
1103,verteidigen::V,возьманы,лардан
1104,sich schlagen::V,жугиськыны,етта
1105,schießen::V,ыбылӥськны,детта
1106,siegen::V,вормыны,тола
1107,ärgern::V,вожпоттыны,оьгӏаздахийта
1108,schlagen::V,жуккыны,тоха
1109,treten::V,лёганы,мийра тоха
1110,stechen::V,бышкалтыны,ӏотта
1111,stechen::V,бышкалтыны,къовзо
1112,stoßen::V,донгыны,татта
1113,stehlen::V,вораны,лачкъо
1114,stehlen::V,лушканы,лачкъо
1115,stören::V,люкетыны,новкъарло ян
1116,belästigen::V,акыльтыны,сагатдан
1117,belästigen::V,вукылмыны,сагатдан
1118,verbergen::V,ватыны,къайладаккха
1119,täuschen::V,алданы,ӏexo
1120,betrügen::V,пӧяны,ледан
1121,töten::V,виыны,ден
1122,wohnen::V,улыны,даха
1123,arbeiten::V,ужаны,къахьега
1124,sammeln::V,бичаны,гулдан
1125,pflücken::V,ишкыны,даха
1126,jagen::V,пӧйшураны,талла
1127,fischen::V,чорыганы,чӏерий леца
1128,fassen::V,кутыны,лаца
1129,fassen::V,кутыны,схьалаца
1130,hüten::V,возьманы,лардан
1131,treiben::V,улляны,лахка
1132,anbinden::V,думыны,дӏадехка
1133,füttern::V,сюдыны,хӏума яла
1134,melken::V,кыскыны,оза
1135,hacken::V,кораны,
1136,gießen::V,киськаны,хи тоха
1137,reifen::V,вуыны,хьекъа
1138,reifen::V,кисьманы,хьекъа
1139,zubereiten::V,лесьтыны,кечъян
1140,zubereiten::V,лесьтыны,кхача бан
1141,kochen::V,пӧзьтыны,кхача бан
1142,backen::V,пыжыны,датта
1143,braten::V,пыжыны,кхарза
1144,umrühren::V,сураны,кего
1145,stricken::V,керттыны,
1146,nähen::V,вурыны,тега
1147,färben::V,буяны,басардан
1148,reinigen::V,сузяны,цӏандан
1149,waschen::V,мисьтаськыны,йила
1150,waschen::V,мисьтаськыны,йитта
1151,waschen::V,мисьтаськыны,дӏадайа
1152,abwischen::V,ӵушылыны,дӏадайа
1153,spülen::V,гылъяны,хи кхарза
1154,fegen::V,ӵужыны,нуй хьакха
1155,kehren::V,ӵужыны,нуй хьакха
1156,baden::V,пыласькыны,лийча
1157,sich waschen::V,пыласькыны,юьхь йила
1158,ausziehen::V,кыльыны,духар дӏадаккха
1159,anziehen::V,дӥсяны,
1160,sich anziehen::V,дӥсьяськыны,духа
1161,kämmen::V,сынаны,ехк хьакха
1162,schmücken::V,чеберъяны,хаздан
1163,sagen::V,шуыны,ала
1164,sagen::V,вераны,ала
1165,sprechen::V,вераськыны,баха
1166,sprechen::V,вераськыны,мотт бийца
1167,reden::V,вераськыны,къамел дан
1168,sich unterhalten::V,вераськыны,къамел дан
1169,fragen::V,юаны,хатта
1170,bitten::V,курыны,деха
1171,erzählen::V,вераны,дийца
1172,erzählen::V,мадьыны,дийца
1173,mitteilen::V,ивортыны,хаам бан
1174,nennen::V,шуыны,цӏе яккха
1175,rufen::V,ӧтьыны,кхайкха
1176,prahlen::V,ушъяськыны,куралла ян
1177,prahlen::V,ушъяськыны,дозалла дан
1178,übersetzen::V,берыктыны,гоч дан
1179,denken::V,малпаны,ойла ян
1180,glauben::V,оскыны,теша
1181,bemerken::V,адӟыны,ган
1182,erkennen::V,тодыны,довза
1183,begreifen::V,валаны,кхета
1184,verstehen::V,валаны,кхета
1185,lernen::V,дышетскыны,деша
1186,wissen::V,тодыны,хаа
1187,sich erinnern an::V,тодэ вайыны,дагадан
1188,vergessen::V,вунэтыны,дицдала
1189,messen::V,мертаны,дуста
1190,zählen::V,лыдъяны,дагардан
1191,rechnen::V,лыдъяны,лара
1192,lesen::V,лыдӟыны,еша
1193,malen::V,суреданы,сурт дилла
1194,zeichnen::V,суреданы,сурт дилла
1195,schreiben::V,гожъяны,яздан
1196,besitzen::V,луыны,доладан
1197,kaufen::V,басьтыны,эца
1198,verkaufen::V,вузаны,дохка
1199,bezahlen::V,тырыны,мах бала
1200,zahlen::V,тырыны,мах бала
1201,beherrschen::V,кузёяськыны,собаре хила
1202,ertragen::V,чиданы,лан
1203,ertragen::V,чиданы,сатоха
1204,ertragen::V,чиданы,садетта
