,Concept_ID,kk,ku
800,einst::ADV,бір кезде,jar ke
801,damals::ADV,анада,hîngî
802,danach::ADV,онан соң,piştra
803,danach::ADV,сонан соң,piştra
804,vorher::ADV,бұрын,pîşî
805,zuerst::ADV,әуелі,bere
806,zuerst::ADV,алдымен,bere
807,einmal::ADV,бір жолы,çarik
808,manchmal::ADV,кейде,çarna
809,oft::ADV,ылғи,gelek çaran
810,immer::ADV,өнебойы,daîm
811,niemals::ADV,ешуақытта,tu çar
812,hier::ADV,бұнда,li vir
813,hier::ADV,осында,li vir
814,hierhin::ADV,бермен,vir
815,von hier::ADV,бер жақтан,ji vir
816,dort::ADV,анда,li wê derê
817,dorthin::ADV,әрі,wêda
818,geradeaus::ADV,тура,rastê rast
819,vorwärts::ADV,ілгері,ber bi pêş
820,rückwärts::ADV,артқа,paşpê
821,zurück::ADV,кейін қарай,paşdo
822,zurück::ADV,кейін қарай,paşvê
823,unten::ADV,төменде,jêrî
824,hinab::ADV,астына,berjêr
825,hinab::ADV,төмен,berjêr
826,oben::ADV,жоғарыда,banî
827,hinauf::ADV,өрге,banî
828,überall::ADV,әрқайда,li her derê
829,nicht::ADV,емес,ne
830,nicht::ADV,емес,nîn
831,nicht::ADV,емес,tine
832,ein wenig::ADV,азырақ,hebkî
833,ein wenig::ADV,аздаған,hebkî
834,ein wenig::ADV,азғантай,hebkî
835,kaum::ADV,зорға,tema
836,kaum::ADV,зорға,himangi
837,sehr::ADV,орасан,gelek
838,so::ADV,бұлай,weha
839,so::ADV,былайша,weha
840,noch::ADV,әлі,hêj
841,noch::ADV,әлі,dîsa
842,nur::ADV,ғана,tenê
843,nur::ADV,ғана,bes
844,schon::ADV,түге,hew
845,wieder::ADV,жаңа,jar din
846,wieder::ADV,жаңа,dîsa
847,wieder::ADV,қайта,jar din
848,wieder::ADV,қайта,dîsa
849,wieder::ADV,жаңадан,jar din
850,wieder::ADV,жаңадан,dîsa
851,vergebens::ADV,бекер,deya çun
852,vergebens::ADV,бекер,îfleh bûn
853,vor::PRP,алды,li ber
854,hinter::PRP,артынан,li pişt
855,unter::PRP,түп,li bin
856,unter::PRP,маңында,li bin
857,durch::PRP,арқылы,kura
858,neben::PRP,іргеде,li ba
859,neben::PRP,жанында,li ba
860,zwischen::PRP,арада,nabeyne
861,zwischen::PRP,арада,di nav...da
862,wegen::PRP,үшін,ji bo
863,wegen::PRP,үшін,ji ber
864,dies::PRN,бұ,ev
865,dies::PRN,осы,ev
866,das::PRN,сол,ev
867,alles::PRN,дүйім,hemû
868,alles::PRN,күллі,hemû
869,ich::PRN,мен,ez
870,du::PRN,сен,tu
871,er::PRN,ол,wî
872,wir::PRN,біз,êm
873,ihr::PRN,сіз,hûn
874,sie::PRN,олар,we
875,was::FPRN,не,çi
876,wer::FPRN,кім,ki
877,wo::FADV,кәні,li ku dere
878,wo::FADV,қайда,li ku dere
879,wohin::FADV,қайда,li ku dere
880,wie::FADV,калай,çawa
881,warum::FADV,неғып,çima
882,wieviel::FNUM,неше,çend
883,wieviel::FNUM,қанша,çend
884,eins::NUM,бір,yek
885,zwei::NUM,екі,didu
886,drei::NUM,үш,sisê
887,vier::NUM,төрт,çar
888,fünf::NUM,бес,penç
889,sechs::NUM,алты,şeş
890,sieben::NUM,жеті,heft
891,acht::NUM,сегіз,heşt
892,neun::NUM,тоғыз,neh
893,zehn::NUM,он,deh
894,elf::NUM,он бір,yazdeh
895,zwölf::NUM,он екі,diwazdeh
896,zwanzig::NUM,жиырма,bîst
897,dreißig::NUM,отыз,sih
898,vierzig::NUM,қырық,çil
899,fünfzig::NUM,елу,pençi
900,sechzig::NUM,алпыс,şêst
901,siebzig::NUM,жетпіс,heftê
902,achtzig::NUM,сексен,heştê
903,neunzig::NUM,тоқсан,nod
904,hundert::NUM,жүз,sêd
905,tausend::NUM,мың,hezar
906,und::CNJ,та,û
907,oder::CNJ,әлде,an
908,oder::CNJ,әлде,yan
909,oder::CNJ,немесе,an
910,oder::CNJ,немесе,yan
911,stehen::V,тұру,sekinîn
912,sitzen::V,отыру,rûniştin
913,liegen::V,жату,paldan
914,hängen::V,ілу,darve kirin
915,werden::V,болу,bûn
916,werden::V,түрегелу,bûn
917,passieren::V,болу,hatin holê
918,passieren::V,болу,hatin serê kesî
919,beginnen::V,басталу,li dest pêkirin
920,enden::V,ада болу,xalas bû
921,wechseln::V,құбылу,guherandin
922,wechseln::V,құбылу,dêgiş kirin
923,wechseln::V,өзгеру,guherandin
924,wechseln::V,өзгеру,dêgiş kirin
925,aufgehen[Sonne]::V,шығу,hilatin
926,untergehen[Sonne]::V,батыру,çun ava
927,scheinen[Sonne]::V,жылтырау,şewk de
928,donnern::V,күркіреу,gire-gir
929,wehen::V,огып тур,ba le de
930,strömen::V,сорғалау,xwe girtin
931,fließen::V,ағу,herikîn
932,sich drehen::V,айналу,xwe zivirandin
933,schwanken::V,толықсу,hejandin
934,schwingen::V,тербелу,libakirin
935,fallen::V,құлау,ketin
936,fallen::V,жығылу,ketin
937,fallen::V,төмендеу,ketin
938,brennen::V,жану,şewitîn
939,rauchen::V,түтету,kişandin
940,regnen::V,жауу,bahran tê
941,gefrieren::V,мұздай қату,qefilandin
942,gefrieren::V,мұз боп қату,qefilandin
943,tauen::V,жібу,helandin
944,schmelzen::V,еру,helandin
945,trocknen::V,курау,zuwabûn
946,sieden::V,қайнау,kelîn
947,faulen::V,иістену,xerabûn
948,verfaulen::V,шіру,xerabûn
949,reißen::V,жыртылу,jêkirin
950,versinken::V,малтығу,xerq bûn
951,vergehen::V,өту,derbas bûn
952,erscheinen::V,көріну,peyda bûn
953,erscheinen::V,көрініп қалу,peyda bûn
954,verschwinden::V,ғайып_болу,wendabûn
955,sinken::V,ылдилау,noq bûn
956,sinken::V,төмендеу,noq bûn
957,abnehmen::V,кемітілу,kêm bûn
958,zunehmen::V,көбею,qelew bûn
959,steigen::V,қобу,hildan
960,steigen::V,көтерілу,hildan
961,steigen::V,жоғарылау,hildan
962,wachsen::V,өсу,mezin bûn
963,glänzen::V,жалтырау,biriqîn
964,funkeln::V,жарқырау,çikisîn
965,funkeln::V,нұрлану,çikisîn
966,funkeln::V,жылтылдау,çikisîn
967,lärmen::V,шулау,guşîn
968,lärmen::V,шуылдау,guşîn
969,läuten::V,қоңыраулату,lê de
970,klingeln::V,дыңғырлау,sîl dan
971,klingeln::V,дыңғырлау,ringerin
972,klirren::V,дыңылдату,zingzing hat
973,brausen::V,тасу,guşîn
974,rauschen::V,сусылдау,guşîn
975,rauschen::V,сыбдырлау,guşîn
976,klingen::V,дыбыс шығару,deng pe ketin
977,bellen::V,үру,kewtîn
978,heulen::V,ұлу,ûrîn
979,blasen::V,үру,puf kirin
980,pfeifen::V,ысқыру,fîkandin
981,schreien::V,шыңғыру,qîrîn
982,schreien::V,айғайлау,qîrîn
983,schreien::V,байбайлау,qîrîn
984,schreien::V,бажалақтау,qîrîn
985,stöhnen::V,ыңырсу,nalîn
986,stöhnen::V,ыңкылдау,nalîn
987,zittern::V,қалш,hejîn
988,zittern::V,қалшылдату,hejîn
989,leben::V,жасау,jihîn
990,leben::V,күнелту,jihîn
991,leben::V,күн көру,jihîn
992,leben::V,тіршілік ету,jihîn
993,geboren werden::V,туу,hatin dinyê
994,geboren werden::V,туу,bûn
995,atmen::V,дем алу,hilmijîn
996,atmen::V,ауа жұту,hilmijîn
997,trinken::V,ішу,vexwarin
998,trinken::V,ұрттау,vexwarin
999,essen::V,жеу,xwarin
1000,essen::V,тамақтану,xwarin
1001,schlucken::V,жұту,daqulbandin
1002,müde werden::V,болдыру,betilîln
1003,müde werden::V,болдыру,qerimîn
1004,einschlafen::V,үйыктап калу,razan
1005,schlafen::V,ұйықтау,razan
1006,schlafen::V,ұйықтау,razandin
1007,aufwachen::V,ояну,şiyarbûn
1008,aufstehen::V,ояну,rabûn
1009,sich erholen::V,тынығу,baş bûn
1010,krank werden::V,кеселдену,nexweş kêt
1011,krank werden::V,сырқаттану,nexweş kêt
1012,krank werden::V,ауырып қалу,nexweş kêt
1013,krank werden::V,ауыра бастау,nexweş kêt
1014,krank werden::V,кеселге ұшырау,nexweş kêt
1015,krank werden::V,сырқаттанып қалу,nexweş kêt
1016,krank sein::V,ауыру,nexweş bû
1017,krank sein::V,сырқаттану,nexweş bû
1018,schmerzen::V,ауырады,êşandin
1019,husten::V,жөтелу,kuxin
1020,genesen::V,айығу,baş bûn
1021,sterben::V,өлу,mirin
1022,sterben::V,қайтыс,mirin
1023,sterben::V,жантапсыру,mirin
1024,umkommen::V,өлу,mirin
1025,umkommen::V,қаза табу,mirin
1026,sich bewegen::V,жылжу,leqîn
1027,sich rühren::V,қыбырлау,leqîn
1028,sich erheben::V,тұру,rabûn
1029,sich setzen::V,отыру,runiştin
1030,hinfallen::V,жығылу,kêtin
1031,laufen::V,жояу жүру,meşîn
1032,schreiten::V,кадамдау,meşkirin
1033,spazierengehen::V,қыдыру,gerandin
1034,eilen::V,асығу,lezandin
1035,eilen::V,жеделдену,lezandin
1036,eilen::V,жедепдеу,lezandin
1037,sich beeilen::V,асығу,zûkirin
1038,sich beeilen::V,жеделдену,zûkirin
1039,sausen::V,заулау,fîzîn
1040,rennen::V,жүгіру,baz dan
1041,springen::V,секіру,hilpekîn
1042,klettern::V,өрмелеп шығу,hilperikîn
1043,schaukeln::V,тербелу,lorandin
1044,kriechen::V,еңбектеу,xuşandin
1045,schwimmen::V,жүзу,avjenîn
1046,schwimmen::V,малту,avjenîn
1047,schwimmen::V,қалықтау,avjenîn
1048,tauchen::V,сүңгу,qutxuyardin
1049,tauchen::V,сүңгу,noqîn
1050,rudern::V,есу,qaîq ajotin
1051,fahren::V,бару,ajotin
1052,fliegen::V,ұшу,firîn
1053,gehen::V,бару,çûn
1054,weggehen::V,кету,çûn
1055,abfahren::V,жөнелу,çûyin
1056,anhalten::V,тоқтау,rawestîn
1057,hineingehen::V,кіру,ketin hundir
1058,eintreten::V,ену,têketin
1059,kommen::V,жету,hatin
1060,ankommen::V,келу,gihan
1061,ankommen::V,келу,gihîştin
1062,zurückkommen::V,қайту,vegerandin
1063,bleiben::V,қалу,sekinîn
1064,warten::V,тосу,payîn
1065,erwarten::V,күту,payîn
1066,suchen::V,іздеу,lêgerîn
1067,finden::V,табу,peyda kirin
1068,versuchen::V,талпыну,çeribandin
1069,vorbereiten::V,әзірлеу,amade kirin
1070,lieben::V,сүю,hez kirin
1071,mögen::V,жарату,dil kirin
1072,mögen::V,жақсы_көру,dil kirin
1073,lachen::V,күлу,kenîn
1074,lachen::V,күлісу,kenîn
1075,rühren::V,көңілін бұзу,hêjan
1076,weinen::V,жылау,girîn
1077,schimpfen::V,ақырып-бақыру,pevçûn
1078,sich ärgern::V,ашулану,enirîn
1079,sich fürchten::V,сескену,tirsîn
1080,fürchten::V,қауіптену,tirsin
1081,fürchten::V,сақсыну,tirsin
1082,fliehen::V,қашу,bazdan
1083,fliehen::V,қашып кету,bazdan
1084,flüchten::V,қашу,revîn
1085,flüchten::V,қашып кету,revîn
1086,sehen::V,көру,dîtin
1087,anschauen::V,назар салу,sêr kirin
1088,ansehen::V,тамашалау,hesibandin
1089,hören::V,есту,guhdar jirin
1090,zuhören::V,тыңдау,guhdarî kirin
1091,zuhören::V,құлақ қою,guhdarî kirin
1092,probieren::V,тату,tehm kirin
1093,probieren::V,дәм тату,tehm kirin
1094,riechen::V,иіскеу,bihn kirin
1095,fühlen::V,сезу,hîs kirin
1096,fühlen::V,сезіну,hîs kirin
1097,scheinen::V,болып көріну,xoyer kir
1098,zu sehen sein::V,көріну,diyar bûn
1099,vernehmen::V,есту,bihîstin
1100,vernehmen::V,есітіп қалу,bihîstin
1101,frieren::V,тоңу,qerişîn
1102,frieren::V,жаурау,qerişîn
1103,tun::V,ету,kirin
1104,tun::V,істеу,kirin
1105,können::V,білу,karin
1106,wollen::V,қалау,xwestîn
1107,anfangen::V,бастау,dest pêkirin
1108,beenden::V,бітіру,xelas kirin
1109,beenden::V,адақтау,xelas kirin
1110,beenden::V,тамамдау,xelas kirin
1111,beenden::V,аяқтап шығу,xelas kirin
1112,aufhören::V,доғару,xelas kirin
1113,gelingen::V,жолы түсу,çe bûn
1114,geraten::V,калу,qewîmîn
1115,öffnen::V,ашу,vekirin
1116,öffnen::V,ашып қою,vekirin
1117,schließen::V,жабу,girtin
1118,stellen::V,қою,danîn
1119,stellen::V,қойдыру,danîn
1120,setzen::V,отырғызу,rûniştin
1121,legen::V,салу,danîn
1122,legen::V,салу,razandin
1123,legen::V,калау,danîn
1124,legen::V,калау,razandin
1125,berühren::V,тию,lêketin
1126,verbinden::V,байлап алу,anîn pê
1127,verbinden::V,сабақтастыру,anîn pê
1128,bedecken::V,бүркеу,sergirtin
1129,aufhängen::V,ілу,aliqandin
1130,aufhängen::V,асып қою,aliqandin
1131,anzünden::V,тұтату,pêxistin
1132,aufheben::V,көтеру,hildan
1133,zurücklassen::V,қалдыру,hiştin
1134,zurücklassen::V,қалдыру,vehiştin
1135,verlieren::V,жоғалту,wendakirin
1136,fallen lassen::V,құлатып алу,xistin bixe
1137,fallen lassen::V,құлатып алу,xistin
1138,fallen lassen::V,қолдан түсіріп алу,xistin bixe
1139,fallen lassen::V,қолдан түсіріп алу,xistin
1140,machen::V,ету,kirin
1141,machen::V,ету,çêkirin
1142,machen::V,жасау,kirin
1143,machen::V,жасау,çêkirin
1144,machen::V,жасап шығару,kirin
1145,machen::V,жасап шығару,çêkirin
1146,herstellen::V,жасап шығару,çê kirin
1147,herstellen::V,жасап шығару,peyda kirin
1148,bauen::V,тұрғызу,lêkirin
1149,reparieren::V,оңдау,veherînerîn
1150,verbessern::V,дұрыстау,sererastkirin
1151,ändern::V,өзгерту,degiş kirin
1152,graben::V,үңгу,kolandin
1153,beugen::V,буғу,tewîn
1154,beugen::V,буғу,xwar kirin
1155,biegen::V,ию,tewandin
1156,biegen::V,ию,xwarkirin
1157,biegen::V,майыстыру,tewandin
1158,biegen::V,майыстыру,xwarkirin
1159,drehen::V,айналдыру,fitilandin
1160,wenden::V,екінші жағын айналдыру,zivîrin
1161,umdrehen::V,бұру,vegerandin
1162,heben::V,көтеру,hildan
1163,hochheben::V,жоғарылату,hildan
1164,hochheben::V,көтеру,hildan
1165,ergreifen::V,бас_салу,dest avêtin
1166,ergreifen::V,шап_беріп_ұстап_алу,dest avêtin
1167,ergreifen::V,шап_беру,dest avêtin
1168,ergreifen::V,шап_ете_түсу,dest avêtin
1169,halten::V,тұту,hîştin
1170,halten::V,тұту,sekinîn
1171,halten::V,ұстау,hîştin
1172,halten::V,ұстау,sekinîn
1173,drücken::V,басу,pêl kirin
1174,schieben::V,итеру,damdan
1175,kratzen::V,қыру,xurandin
1176,lecken::V,жалау,alastin
1177,beißen::V,қабу,gez kirin
1178,beißen::V,тістеу,gez kirin
1179,beißen::V,қауып алу,gez kirin
1180,abreißen::V,үзу,hilşandin
1181,abschneiden::V,қырқу,jêkirin
1182,binden::V,байланыстыру,girêdan
1183,binden::V,байлап_алу,girêdan
1184,binden::V,байластыру,girêdan
1185,binden::V,байлау,girêdan
1186,binden::V,буу,girêdan
1187,binden::V,матау,girêdan
1188,binden::V,сабақтастыру,girêdan
1189,binden::V,ұштастыру,girêdan
1190,stecken::V,сұғу,têxistin
1191,brechen::V,сындыру,şikandin
1192,klopfen::V,қағу,kutandin
1193,hauen::V,соғу,li dan
1194,kleben::V,желімдеу,zeliqîn
1195,kleben::V,желімдеу,şirêz kirin
1196,reiben::V,үйкеу,firikandin
1197,streichen::V,сүйкеу,bax dan
1198,schleifen::V,егеу,çarkirin
1199,schleifen::V,қайрау,çarkirin
1200,schleifen::V,егеулеу,çarkirin
1201,schneiden::V,кесу,jêkirin
1202,rütteln::V,қозғау,hejandin
1203,rütteln::V,жұлмалау,hejandin
1204,schütteln::V,дірілдету,daweşîn
1205,schütteln::V,селкілдету,daweşîn
1206,schwenken::V,бұлғау,têwdan
1207,schwenken::V,сермеу,têwdan
1208,schütten::V,құю,rijandin
1209,füllen::V,толтыру,dagirtin
1210,einwickeln::V,орау,pêçandin
1211,tragen::V,алып жүру,kişandin
1212,tragen::V,алып жүру,rajtin
1213,schleppen::V,тарту,kişandin
1214,ziehen::V,тарту,kişandin
1215,aufbewahren::V,сақтау,hilandin
1216,werfen::V,лақтыру,avêtin
1217,fangen::V,қармау,sem kirin
1218,fangen::V,қармау,girtin
1219,fangen::V,қағып алу,sem kirin
1220,fangen::V,қағып алу,girtin
1221,packen::V,шап беру,pê girtin
1222,packen::V,шап ете түсу,pê girtin
1223,packen::V,шап беріп ұстап алу,pê girtin
1224,verstecken::V,тығу,hîlanin
1225,verstecken::V,жасыру,hîlanin
1226,teilen::V,бөлу,parvekirin
1227,schicken::V,жіберу,şandin
1228,bringen::V,әкелу,anîn
1229,bringen::V,әкелу,birin
1230,bringen::V,алып келу,anîn
1231,bringen::V,алып келу,birin
1232,hinzufügen::V,қосу,dan ser
1233,hinzufügen::V,қосу,li tiştekî zêde kirin
1234,hinzufügen::V,үстеу,dan ser
1235,hinzufügen::V,үстеу,li tiştekî zêde kirin
1236,bekommen::V,алу,standin
1237,erhalten::V,алмақ,standin
1238,nehmen::V,алу,girtin
1239,nehmen::V,алмақ,girtin
1240,wählen::V,таңдау,ray dan
1241,auswählen::V,екшеу,bijartin
1242,auswählen::V,саралау,bijartin
1243,auswählen::V,сұрыптау,bijartin
1244,auswählen::V,сайлап алу,bijartin
1245,bewahren::V,сақтау,rê li ber girtin
1246,bewahren::V,сақтау,lê xwedî derketin
1247,behindern::V,оралғы болу,bara wi
1248,verderben::V,бүлдіру,heram bûn
1249,beschädigen::V,бұзу,xerab kirin
1250,zerbrechen::V,уату,şikênandin
1251,zerbrechen::V,уату,perçe kirin
1252,zerreißen::V,жырту,qelişandin
1253,zerstören::V,қирату,hilşandin
1254,zerstören::V,талқандау,hilşandin
1255,verbrennen::V,өртеу,şewitandin
1256,verbrennen::V,жандыру,şewitandin
1257,verbrennen::V,өртеп жіберу,şewitandin
1258,verbrennen::V,жандырып жіберу,şewitandin
1259,geben::V,беру,dan
1260,geben::V,беру,dayin
1261,reichen::V,беру,besbûn
1262,reichen::V,беру,têrkirin
1263,schenken::V,тарту,diyarî kirin
1264,versprechen::V,уәде беру,soz dan
1265,wünschen::V,тілеу,dil kirin
1266,loben::V,мақтау,pesinandin
1267,loben::V,дәріптеу,pesinandin
1268,küssen::V,сүю,maçkirin
1269,wiegen::V,тербеу,lorandin
1270,wiegen::V,тербеу,wezinandin
1271,zudecken::V,бүркеу,nixumandin
1272,wecken::V,ояту,bixwe hesandin
1273,zeigen::V,көрсету,şanîdan
1274,führen::V,ерту,raber kirin
1275,führen::V,жетектеу,raber kirin
1276,lehren::V,оқыту,hîn kirin
1277,unterrichten::V,оқыту,ders dan
1278,aufziehen::V,бағу,mesinkirin
1279,leiten::V,басқару,rêberî kirin
1280,leiten::V,жетекшілік ету,rêberî kirin
1281,antreiben::V,асықтыру,bezandin
1282,lassen::V,-ткізу,berdan
1283,lassen::V,-ткізу,hiştin
1284,lassen::V,мәжбүр ету,berdan
1285,lassen::V,мәжбүр ету,hiştin
1286,einladen::V,шақыру,dawet kirin
1287,vereinigen::V,біріктіру,bi yek kirin
1288,vereinigen::V,біріктіріп қою,bi yek kirin
1289,besuchen::V,кіріп шығу,mêvan bûn
1290,besuchen::V,барып шығу,mêvan bûn
1291,treffen::V,кездесу,rast hatin
1292,sich versammeln::V,топталу,li hev çivîn
1293,spielen::V,ойнау,listin
1294,singen::V,сайрау,stran
1295,tanzen::V,билеу,reqisîn
1296,sich trennen::V,айрылысу,hew berdan
1297,verlassen::V,тастау,tanê hişt
1298,verlassen::V,тастау,bêkes
1299,retten::V,құтқару,rihakirin
1300,bewachen::V,күзету,raçavkirin
1301,schützen::V,жақтау,hemet kirin
1302,schützen::V,жақтасу,hemet kirin
1303,verteidigen::V,қорғау,paraztin
1304,sich schlagen::V,алысу,li hev bezîn
1305,schießen::V,ату,agir kirin
1306,siegen::V,жеңу,biser ketin
1307,ärgern::V,ашуландыру,xeyirandin
1308,schlagen::V,ұру,lêdan
1309,schlagen::V,ұру,lêxistin
1310,treten::V,тебу,têlekirin
1311,stechen::V,шаншу,têrekirin
1312,stoßen::V,түрту,lêketin
1313,stehlen::V,ұрлау,dizîn
1314,stehlen::V,ұрлау,dizî birin
1315,stören::V,кесірлен,aciz kirin
1316,belästigen::V,мазасын алу,li tela yeki ketin
1317,verbergen::V,сездірмеу,veşartin
1318,verbergen::V,сездірмеу,kemîndanîn
1319,täuschen::V,жалған айту,xapandin
1320,täuschen::V,жалған айту,lê zexeli kirin
1321,betrügen::V,алдау,xapandin
1322,betrügen::V,алдап кету,xapandin
1323,betrügen::V,ақымақ қылу,xapandin
1324,töten::V,құрту,kûştin
1325,töten::V,өлтіру,kûştin
1326,wohnen::V,мекендеу,rûniştin
1327,wohnen::V,өмір сүру,rûniştin
1328,arbeiten::V,істеу,kar kirin
1329,arbeiten::V,істеу,şêxulin
1330,arbeiten::V,еңбектену,kar kirin
1331,arbeiten::V,еңбектену,şêxulin
1332,sammeln::V,жыю,komkirin
1333,pflücken::V,жұлу,çinîn
1334,jagen::V,аулау,nêçîr kirin
1335,fischen::V,балык_аулау,masî girtin
1336,fassen::V,ұстау,pê girtin
1337,fassen::V,ұстау,sêm kirin
1338,hüten::V,жаю,hei jê man
1339,hüten::V,бағу,hei jê man
1340,treiben::V,айдау,bêherandin
1341,anbinden::V,байлау,tewilandin
1342,füttern::V,ас ішкізу,xwarine dan lê
1343,füttern::V,азықтандыру,xwarine dan lê
1344,füttern::V,қоректендіру,xwarine dan lê
1345,melken::V,сауу,dotin
1346,hacken::V,турау,kolandin
1347,gießen::V,суару,av dan
1348,reifen::V,жетілу,kemilîn
1349,zubereiten::V,даяр ету,çe kirin
1350,kochen::V,асу,xwarin çe kirin
1351,kochen::V,асу,kelandin
1352,backen::V,пісіру,pijandin
1353,braten::V,қуыру,qelandin
1354,braten::V,қуыру,sor kirin
1355,umrühren::V,былғалау,têvdan
1356,umrühren::V,сапырылыстыру,têvdan
1357,stricken::V,торлау,hûnan
1358,stricken::V,тоқу,hûnan
1359,nähen::V,тігу,kêl kirin
1360,färben::V,бояу,boyax kirin
1361,färben::V,сырлау,boyax kirin
1362,reinigen::V,аршу,paqijkirin
1363,reinigen::V,тазалау,paqijkirin
1364,waschen::V,жуу,şuştin
1365,abwischen::V,сүрту,pakîj kirin
1366,spülen::V,шаю,şuştin
1367,fegen::V,сыпыру,maliştin
1368,kehren::V,сыпыру,maliştin
1369,baden::V,шомылу,serîşûştin
1370,sich waschen::V,жуыну,serîşûştin
1371,ausziehen::V,шешу,jê kirin
1372,anziehen::V,кигізу,pê kirin
1373,sich anziehen::V,киіну,xwe kirin
1374,kämmen::V,тарау,şeh kirin
1375,schmücken::V,әсемдеу,xemilandin
1376,schmücken::V,мәнерлеу,xemilandin
1377,schmücken::V,көріктендіру,xemilandin
1378,sagen::V,деу,gotin
1379,sagen::V,деу,peyivîn
1380,sagen::V,айту,gotin
1381,sagen::V,айту,peyivîn
1382,sprechen::V,деу,peyivîn
1383,sprechen::V,айту,peyivîn
1384,reden::V,сөйлеу,axaftin
1385,reden::V,сөйлесу,axaftin
1386,reden::V,тіл қатысу,axaftin
1387,sich unterhalten::V,сұхбаттасу,hev biştaxilin
1388,fragen::V,сұрау,pirsîn
1389,fragen::V,сұрау,pirs kirin
1390,bitten::V,өтіну,tika kirin
1391,bitten::V,жалыну,tika kirin
1392,erzählen::V,айту,behs kirin
1393,mitteilen::V,білдіру,vegotin
1394,nennen::V,атау,bi nav kirin
1395,rufen::V,шақыру,bakirin
1396,prahlen::V,бөсу,pesnê xwe dan
1397,übersetzen::V,аудару,qulibandin
1398,übersetzen::V,аудару,derbas kirin
1399,denken::V,ойлау,fikirîn
1400,glauben::V,нану,bawer bûn
1401,glauben::V,илану,bawer bûn
1402,bemerken::V,аңғару,bala xwe dan
1403,bemerken::V,аңғару,çac lê ketin
1404,erkennen::V,тану,pêhesîn
1405,begreifen::V,ұғу,fêmkirin
1406,begreifen::V,аңғарып алу,fêmkirin
1407,verstehen::V,пайым,fêmkirin
1408,verstehen::V,түсіну,fêmkirin
1409,lernen::V,оқу,halmandin
1410,lernen::V,оқу,fêrbun
1411,wissen::V,хабардар болу,zanîn
1412,sich erinnern an::V,еске түсіру,bir bûn
1413,vergessen::V,ұмыту,ji bir kirin
1414,messen::V,өлшеу,pê kanîn
1415,zählen::V,санау,hejmardin
1416,rechnen::V,санап шығару,hesibandin
1417,rechnen::V,санап шығу,hesibandin
1418,rechnen::V,санау,hesibandin
1419,lesen::V,оқу,xwendin
1420,malen::V,сурет салу,rengandin
1421,malen::V,сурет салу,boyax kirin
1422,zeichnen::V,сурет салу,işaret kirin
1423,schreiben::V,жазу,nivîsandin
1424,besitzen::V,болу,hebûn
1425,kaufen::V,алу,kirîn
1426,kaufen::V,әперу,kirîn
1427,verkaufen::V,сату,firotin
1428,bezahlen::V,төлеу,pere dan
1429,bezahlen::V,ақы беру,pere dan
1430,bezahlen::V,ақы төлеу,pere dan
1431,zahlen::V,төлеу,pere dan
1432,zahlen::V,төлеу,dayin
1433,beherrschen::V,билеу,zebt kirin
1434,beherrschen::V,билеу,hukim kirin
1435,ertragen::V,төзу,bihêzkirin
1436,ertragen::V,шыдау,bihêzkirin
