,Concept_ID,ro,ab
1444,sich erinnern an::V,a-și aminti de,агəаларшəара
1445,vergessen::V,uita,ахашҭра
1446,messen::V,măsura,ашəара
1447,zählen::V,număra,аҧхьаӡара
1448,rechnen::V,calcula,аҳасабра
1449,lesen::V,citi,аҧхьара
1450,malen::V,picta,
1451,zeichnen::V,desena,
1452,schreiben::V,scrie,
1453,besitzen::V,avea,амазаара
1454,besitzen::V,poseda,амазаара
1455,kaufen::V,cumpăra,Аахəара
1456,verkaufen::V,vinde,аҭира
1457,bezahlen::V,plăti,ахҭынҵара
1458,bezahlen::V,plăti,ашəара
1459,bezahlen::V,achita,ахҭынҵара
1460,bezahlen::V,achita,ашəара
1461,zahlen::V,plăti,ашəара
1462,beherrschen::V,stăpâni,
1463,ertragen::V,răbda,ачҳара
1464,ertragen::V,suporta,ачҳара
