,Concept_ID,mrj,ps
1365,lernen::V,тыменяш,زده کول
1366,lernen::V,тыменяш,درس لوستل
1367,wissen::V,пӓлӓш,پوهېدل
1368,sich erinnern an::V,ышештӓрӓш,یادول
1369,sich erinnern an::V,ышештӓрӓш,په یاد راوړل
1370,vergessen::V,монден кодаш,هېرول
1371,messen::V,висӓш,اندازه کول
1372,zählen::V,шотаяш,شمارل
1373,rechnen::V,шотаяш,حسابول
1374,lesen::V,лыдаш,لوستل
1375,malen::V,рисуяш,رسمول
1376,zeichnen::V,ыдырка́лаш,رسمول
1377,schreiben::V,вазаш,لیکل
1378,besitzen::V,кы́чаш,لرل
1379,kaufen::V,нӓлӓш,رانیول
1380,verkaufen::V,выжалаш,خرڅول
1381,bezahlen::V,тӱлӓш,تأدیه کول
1382,zahlen::V,тӱлӓш,کسات اخيستل
1383,beherrschen::V,кы́чаш,تسلط لرل
1384,ertragen::V,цӹтӓш,زغمل
1385,Linie::N,,خط
1386,Linie::N,,لیکه
1387,Strich::N,,کرښه
1388,jetzt::ADV,,اوس
1389,hinzufügen::V,,زیاتول
