,Concept_ID,lez,bg
818,zwischen::PRP,ара,помежду
819,zwischen::PRP,арада,между
820,zwischen::PRP,арада,помежду
821,wegen::PRP,гъиляй,заради
822,dies::PRN,и,този
823,dies::PRN,им,този
824,das::PRN,а,туй
825,das::PRN,а,това
826,das::PRN,ам,туй
827,das::PRN,ам,това
828,alles::PRN,вири,всичко
829,alles::PRN,михьиз,всичко
830,ich::PRN,за,аз
831,ich::PRN,зун,аз
832,du::PRN,вун,ти
833,er::PRN,ам,той
834,er::PRN,гьа,той
835,wir::PRN,чун,ние
836,ihr::PRN,куьн,вие
837,sie::PRN,абур,те
838,was::FPRN,вуч,що
839,was::FPRN,вуч,какво
840,wer::FPRN,вуж,кой
841,wo::FADV,гьина,къде
842,wohin::FADV,гьиниз,накъде
843,wohin::FADV,гьиниз,накъдето
844,wie::FADV,гьикӏ,как
845,warum::FADV,вучиз,защо
846,wieviel::FNUM,шумуд,колко
847,eins::NUM,са,един
848,zwei::NUM,кьвед,два
849,drei::NUM,пуд,три
850,vier::NUM,кьуд,четири
851,fünf::NUM,вад,пет
852,sechs::NUM,ругуд,шест
853,sieben::NUM,ирид,седем
854,acht::NUM,муьжуьд,осем
855,neun::NUM,кӏуьд,девет
856,zehn::NUM,цӏуд,десет
857,elf::NUM,цӏусад,единайсет
858,elf::NUM,цӏусад,единадесет
859,zwölf::NUM,цӏикьвед,дванайсет
860,zwölf::NUM,цӏикьвед,дванадесет
861,zwanzig::NUM,къад,двайсет
862,zwanzig::NUM,къад,двадесет
863,dreißig::NUM,къанницӏуд,тридесет
864,vierzig::NUM,яхцӏур,четиридесет
865,fünfzig::NUM,яхцӏурни цӏуд,петдесет
866,sechzig::NUM,пудкъад,шестдесет
867,siebzig::NUM,пудкъанни цӏуд,седемдесет
868,achtzig::NUM,кьудкъад,осемдесет
869,neunzig::NUM,кьудкъанни цӏуд,деветдесет
870,hundert::NUM,виш,сто
871,tausend::NUM,агъзур,хиляда
872,und::CNJ,ва,а
873,und::CNJ,ва,та
874,oder::CNJ,я,или
875,stehen::V,акъвазун,стоя
876,sitzen::V,ацукьун,седя
877,liegen::V,къаткун,лежа
878,hängen::V,куьрс хьун,вися
879,werden::V,хьун,бъда
880,werden::V,хьун,стана
881,passieren::V,хьун,случа се
882,beginnen::V,башламиш хьун,започна
883,enden::V,куьтягь хьун,свърша
884,wechseln::V,дегиш хьун,променям
885,aufgehen[Sonne]::V,экъечӏун,изгрея
886,untergehen[Sonne]::V,акӏун,заляза
887,scheinen[Sonne]::V,ишигь гун,грея
888,scheinen[Sonne]::V,ишигь гун,светя
889,donnern::V,къукърумар авун,гърмя
890,strömen::V,авахьун,тека
891,strömen::V,авахьун,лея се
892,fließen::V,авахьун,тека
893,sich drehen::V,элкъуьн,въртя се
894,schwanken::V,юзун,клатя се
895,schwingen::V,галтад хьун,трептя
896,fallen::V,аватун,падам
897,brennen::V,кун,горя
898,brennen::V,ккун,горя
899,regnen::V,къун,вали дъжд
900,gefrieren::V,муркӏади кьун,замръзна
901,tauen::V,цӏурун,топя се
902,schmelzen::V,цӏурун,разтопя се
903,trocknen::V,кьурун,съхна
904,sieden::V,ругун,вря
905,sieden::V,ругун,кипя
906,faulen::V,кутӏун,гния
907,verfaulen::V,чуьруьтмиш хьун,изгния
908,verfaulen::V,кутӏун,изгния
909,reißen::V,атӏун,напукам се
910,reißen::V,къазунун,напукам се
911,versinken::V,батмиш хьун,потъна
912,vergehen::V,алатун,минавам
913,erscheinen::V,майдандиз акъатун,явя се
914,verschwinden::V,квахьун,изчезна
915,sinken::V,элекьун,падна
916,abnehmen::V,тӏимил хьун,отслабна
917,abnehmen::V,гъвечӏи хьун,отслабна
918,zunehmen::V,артух хьун,нарасна
919,steigen::V,хкаж хьун,увелича се
920,steigen::V,хкаж хьун,покачвам се
921,wachsen::V,экъечӏун,раста
922,glänzen::V,цӏарцӏар гун,лъщя
923,glänzen::V,цӏарцӏар гун,блестя
924,funkeln::V,нур гун,искря
925,lärmen::V,ван авун,шумя
926,läuten::V,зенг ягъун,звъня
927,klingeln::V,зенг ягъун,звъня
928,klirren::V,зигринг авун,звънтя
929,klirren::V,зигринг авун,дрънкам
930,brausen::V,къати хьун,буча
931,rauschen::V,вишриш авун,шумя
932,klingen::V,ван авун,звуча
933,bellen::V,элуькьун,лая
934,heulen::V,къув ягъун,вия
935,heulen::V,къув ягъун,рева
936,blasen::V,уф гун,духна
937,pfeifen::V,уьфт ягъун,свиря
938,schreien::V,гьараюн,крещя
939,stöhnen::V,суза авун,стена
940,stöhnen::V,суза авун,пъшкам
941,zittern::V,зурзун,треперя
942,leben::V,яшамиш хьун,живея
943,geboren werden::V,хьун,родя се
944,atmen::V,нефес чӏугун,дишам
945,trinken::V,хъун,пия
946,essen::V,тӏуьн,ям
947,schlucken::V,туькьуьнун,гълтам
948,müde werden::V,галатун,уморя се
949,müde werden::V,юргъун хьун,уморя се
950,einschlafen::V,ксун,заспя
951,schlafen::V,ксун,спя
952,aufwachen::V,ахварай аватун,събудя се
953,aufstehen::V,къарагъун,стана
954,sich erholen::V,ял ягъун,отдъхвам си
955,krank werden::V,кефсуз хьун,заболея
956,krank sein::V,тӏа хьун,боледувам
957,schmerzen::V,тӏа хьун,боля
958,husten::V,уьгьуь ягъун,кашлям
959,genesen::V,сагъ хъхьун,оздравея
960,sterben::V,кьин,умра
961,umkommen::V,терг хьун,загина
962,sich bewegen::V,юзун,движа се
963,sich bewegen::V,юзун,мърдам се
964,sich rühren::V,юзун,движа се
965,sich erheben::V,къарагъун,стана
966,sich setzen::V,ацукьун,седна
967,hinfallen::V,алукьун,падна
968,laufen::V,къекъуьн,ходя
969,schreiten::V,ккамар къачун,крача
970,spazierengehen::V,сейр авун,разхождам се
971,eilen::V,тади авун,бързам
972,sich beeilen::V,гьерекатун,побързам
973,sausen::V,чкурун,тичам
974,rennen::V,катун,бягам
975,rennen::V,зверун,бягам
976,springen::V,хкадарун,скачам
977,klettern::V,акьахун,катеря се
978,kriechen::V,капаралди фин,лазя
979,kriechen::V,капаралди фин,пълзя
980,schwimmen::V,сирнав авун,плувам
981,tauchen::V,кьилихъди циз вегьин,гмуркам се
982,rudern::V,кьусуйралди лодка гьалун,греба
983,rudern::V,цуьруьгъуьлдалди кӏватӏун,греба
984,fahren::V,фин,пътувам
985,fliegen::V,лув гун,летя
986,fliegen::V,лув гун,хвърча
987,fliegen::V,цавай фин,летя
988,fliegen::V,цавай фин,хвърча
989,gehen::V,фин,ида
990,gehen::V,фин,вървя
991,weggehen::V,хъфин,отида си
992,abfahren::V,фин,отпътувам
993,abfahren::V,рекье гьатун,отпътувам
994,anhalten::V,акъвазун,спра се
995,hineingehen::V,гьахьун,влизам
996,eintreten::V,гьахьун,вляза
997,kommen::V,атун,ида
998,kommen::V,атун,дойда
999,ankommen::V,атун,пристигна
1000,zurückkommen::V,хтун,върна се
1001,bleiben::V,амукьун,остана
1002,warten::V,гуьзлемишун,чакам
1003,erwarten::V,вил алаз акъвазун,очаквам
1004,suchen::V,къекъуьн,търся
1005,finden::V,жугъун,намеря
1006,versuchen::V,алахъун,опитам
1007,vorbereiten::V,гьазурун,подготвя
1008,lieben::V,кӏан хьун,любя
1009,mögen::V,рикӏ ацукьун,обичам
1010,lachen::V,хъуьруьн,смея се
1011,weinen::V,шехьун,плача
1012,schimpfen::V,сеперар гун,ругая
1013,schimpfen::V,сеперар гун,псувам
1014,schimpfen::V,экъуьгъунар авун,ругая
1015,schimpfen::V,экъуьгъунар авун,псувам
1016,sich ärgern::V,хъел акатун,ядосам се
1017,sich fürchten::V,кичӏе хьун,боя се
1018,sich fürchten::V,кичӏе хьун,страхувам се
1019,fürchten::V,къурхутмиш хьун,боя се от
1020,fürchten::V,къурхутмиш хьун,страхувам се от
1021,fliehen::V,катун,бягам
1022,flüchten::V,катун,бягам
1023,flüchten::V,катун,избягам
1024,sehen::V,акун,видя
1025,anschauen::V,вил вегьин,гледам
1026,ansehen::V,килигун,поглеждам
1027,hören::V,ван хьун,чувам
1028,zuhören::V,яб гун,слушам
1029,probieren::V,дад акун,опитам
1030,riechen::V,ни чӏугун,подуша
1031,fühlen::V,гьисс авун,усещам
1032,fühlen::V,гьисс авун,чувствувам
1033,frieren::V,кьун,мръзна
1034,frieren::V,мекьи хьун,мръзна
1035,tun::V,авун,правя
1036,können::V,хьун,мога
1037,können::V,акъакьун,мога
1038,wollen::V,кӏан хьун,ща
1039,wollen::V,кӏан хьун,искам
1040,anfangen::V,башламишун,започна
1041,beenden::V,куьтягьун,свърша
1042,beenden::V,куьтягьун,завърша
1043,aufhören::V,акъвазун,престана
1044,gelingen::V,арадал атун,успея
1045,gelingen::V,арадал атун,сполуча
1046,geraten::V,акъатун,удам се
1047,öffnen::V,ахъаюн,отворя
1048,schließen::V,акьалун,затворя
1049,stellen::V,эцигун,поставя
1050,setzen::V,ацукьарун,туря
1051,legen::V,эцигун,сложа
1052,legen::V,эцигун,слагам
1053,berühren::V,хкӏурун,докосна
1054,verbinden::V,гилигун,свържа
1055,bedecken::V,кӏевун,покрия
1056,aufhängen::V,куьрсарун,закача
1057,anzünden::V,куькӏуьрун,запаля
1058,aufheben::V,хкажун,вдигна
1059,aufheben::V,хкажун,повдигна
1060,zurücklassen::V,тун,оставя
1061,verlieren::V,квадарун,загубя
1062,fallen lassen::V,авадрун,изпусна
1063,machen::V,авун,направя
1064,machen::V,кар авун,направя
1065,herstellen::V,расун,произведа
1066,bauen::V,туькӏуьрун,строя
1067,reparieren::V,расун,поправя
1068,verbessern::V,хъсанрун,подобря
1069,ändern::V,табдил авун,променя
1070,graben::V,эгъуьнун,копая
1071,beugen::V,акӏажарун,прегъна
1072,beugen::V,кангур авун,прегъна
1073,biegen::V,патахъарун,прегъна
1074,drehen::V,алчударун,въртя
1075,umdrehen::V,элкъуьрун,обърна
1076,heben::V,хкажун,вдигам
1077,hochheben::V,хкажун,издигна
1078,ergreifen::V,агалчна кьун,хвана
1079,ergreifen::V,агалчна кьун,обхвана
1080,halten::V,кьун,държа
1081,drücken::V,чуькьуьн,натискам
1082,drücken::V,чуькьуьн,притискам
1083,schieben::V,хуртӏ гун,тикам
1084,kratzen::V,къадгъунун,одраскам
1085,lecken::V,мез гун,лижа
1086,lecken::V,мез гун,ближа
1087,beißen::V,кӏасун,хапя
1088,beißen::V,кӏасун,ухапя
1089,abreißen::V,галудун,откъсна
1090,abschneiden::V,атӏун,отрежа
1091,stecken::V,сухун,пъхна
1092,brechen::V,хун,троша
1093,brechen::V,кукӏварун,троша
1094,klopfen::V,тахъ-тахъ авун,чукам
1095,hauen::V,ягъун,бия
1096,kleben::V,алкӏурун,лепя
1097,kleben::V,алкӏурун,залепя
1098,kleben::V,кукӏурун,лепя
1099,kleben::V,кукӏурун,залепя
1100,reiben::V,тӏушунун,трия
1101,reiben::V,тӏушунун,търкам
1102,streichen::V,алтадун,намажа
1103,schleifen::V,кӏвенкӏв авун,остря
1104,schneiden::V,атӏун,режа
1105,rütteln::V,къарсурун,разтърсвам
1106,schütteln::V,къарсурун,клатя
1107,schütteln::V,къарсурун,друсам
1108,schwenken::V,элягъун,размахам
1109,schwenken::V,галтадун,размахам
1110,schütten::V,цун,сипя
1111,füllen::V,ацӏурун,напълня
1112,einwickeln::V,кутун,увия
1113,einwickeln::V,кутун,завия
1114,einwickeln::V,элкъуьрун,увия
1115,einwickeln::V,элкъуьрун,завия
1116,tragen::V,тухун,нося
1117,schleppen::V,галчӏурун,влача
1118,ziehen::V,ялун,тегля
1119,ziehen::V,ялун,дръпна
1120,ziehen::V,чӏугун,тегля
1121,ziehen::V,чӏугун,дръпна
1122,aufbewahren::V,хуьн,съхраня
1123,werfen::V,гадрун,хвърля
1124,fangen::V,кьун,ловя
1125,fangen::V,кьун,уловя
1126,packen::V,кьун,хвана
1127,verstecken::V,кӏевун,крия
1128,verstecken::V,кӏевун,скрия
1129,teilen::V,паюн,разделя
1130,schicken::V,ракъурун,изпращам
1131,bringen::V,гъун,донеса
1132,hinzufügen::V,алава авун,прибавя
1133,bekommen::V,къачун,сдобия се
1134,bekommen::V,жугъурун,сдобия се
1135,erhalten::V,къачун,получа
1136,nehmen::V,къачун,взема
1137,wählen::V,хкягъун,избирам
1138,auswählen::V,хкягъун,избера
1139,bewahren::V,хуьн,пазя
1140,behindern::V,манийвал авун,преча
1141,behindern::V,манийвал авун,спъвам
1142,verderben::V,чӏурун,разваля
1143,beschädigen::V,нукьсанвал гун,повредя
1144,zerbrechen::V,хун,счупя
1145,zerreißen::V,къазунун,скъсам
1146,zerstören::V,чӏурун,разруша
1147,zerstören::V,барбатӏун,разруша
1148,verbrennen::V,ккун,изгоря
1149,geben::V,гун,дам
1150,reichen::V,вугун,подам
1151,reichen::V,гун,подам
1152,schenken::V,пишкеш авун,подаря
1153,versprechen::V,гаф гун,обещая
1154,wünschen::V,дуьа авун,желая
1155,loben::V,тариф авун,хваля
1156,küssen::V,темен гун,целувам
1157,wiegen::V,эчӏягъун,люлея
1158,zudecken::V,гьалдун,покрия
1159,wecken::V,ахварай авудун,събудя
1160,zeigen::V,къалурун,покажа
1161,führen::V,тухун,водя
1162,führen::V,тухун,заведа
1163,lehren::V,кӏелиз тун,уча
1164,unterrichten::V,тарс гун,преподавам
1165,aufziehen::V,тербия гун,отгледам
1166,aufziehen::V,тербияламишун,отгледам
1167,leiten::V,идара авун,ръководя
1168,leiten::V,идара авун,управлявам
1169,antreiben::V,тади кутун,подкарвам
1170,einladen::V,теклиф авун,поканя
1171,vereinigen::V,сад авун,съединя
1172,besuchen::V,кьилив атун,посетя
1173,treffen::V,гьалтун,срещна
1174,sich versammeln::V,алтӏушун,събера се
1175,spielen::V,къугъун,играя
1176,singen::V,лугьун,пея
1177,singen::V,мани лугьун,пея
1178,tanzen::V,кьуьл авун,танцувам
1179,sich trennen::V,къакъатун,разделя се
1180,verlassen::V,гъил къачун,напусна
1181,retten::V,къутармишун,спася
1182,bewachen::V,хуьн,охранявам
1183,schützen::V,хуьн,запазя
1184,verteidigen::V,хуьн,защитя
1185,sich schlagen::V,кукӏун,бия се
1186,schießen::V,акъатун,стрелям
1187,siegen::V,гъалиб хьун,победя
1188,ärgern::V,хъел гъун,ядосам
1189,ärgern::V,хъел кутун,ядосам
1190,schlagen::V,ягъун,бия
1191,schlagen::V,ягъун,ударя
1192,schlagen::V,галукьарун,бия
1193,schlagen::V,галукьарун,ударя
1194,treten::V,кьуьл къекъягъун,ритам
1195,treten::V,кьуьл эцягъун,ритам
1196,stechen::V,акьадарун,бодна
1197,stoßen::V,эцягъун,бутна
1198,stoßen::V,эцягъун,блъсна
1199,stehlen::V,чуьнуьхун,
1200,stören::V,хкуьрун,смутя
1201,belästigen::V,хкуьрун,отегча
1202,belästigen::V,хкуьрун,безпокоя
1203,belästigen::V,азият гун,отегча
1204,belästigen::V,азият гун,безпокоя
1205,verbergen::V,далдаламишун,скрия
1206,täuschen::V,алцурарун,измамя
1207,täuschen::V,алцуррун,измамя
1208,betrügen::V,алцурарун,измамя
1209,betrügen::V,гьарамзадавал авун,измамя
1210,töten::V,яна кьин,убия
1211,töten::V,яна кьин,умъртвя
1212,wohnen::V,дуланмиш хьун,живея
1213,arbeiten::V,кӏвалахун,работя
1214,arbeiten::V,кӏвалах авун,работя
1215,sammeln::V,кӏватӏун,събера
1216,pflücken::V,атӏун,бера
1217,pflücken::V,атӏун,откъсна
1218,jagen::V,гъуьрч авун,ловувам
1219,fischen::V,гъетер кьун,ловя риба
1220,fassen::V,кьун,хвана
1221,hüten::V,чӏура хуьн,пазя
1222,treiben::V,гьалун,карам
1223,anbinden::V,акалун,завържа
1224,füttern::V,ем гун,храня
1225,melken::V,ацун,доя
1226,hacken::V,куьткуьнун,сека
1227,gießen::V,яд гун,полея
1228,reifen::V,чурун,узрея
1229,reifen::V,агакьун,узрея
1230,zubereiten::V,гьазурун,приготвя
1231,kochen::V,ругун,варя
1232,backen::V,чурун,пека
1233,braten::V,чурун,пържа
1234,umrühren::V,какадарун,разбъркам
1235,stricken::V,хурун,плета
1236,nähen::V,цун,шия
1237,färben::V,шир ягъун,боядисам
1238,reinigen::V,михьун,почистя
1239,waschen::V,чуьхуьн,мия
1240,waschen::V,чуьхуьн,пера
1241,abwischen::V,гуьцӏун,избърша
1242,spülen::V,экъуьрун,плакна
1243,fegen::V,шуткун,измета
1244,kehren::V,кул алтадун,мета
1245,baden::V,эхъуьн,къпя се
1246,sich waschen::V,жендек чуьхуьн,мия се
1247,ausziehen::V,хутӏунун,съблека
1248,ausziehen::V,галудун,съблека
1249,anziehen::V,алукӏун,облека
1250,sich anziehen::V,алукӏун,облека се
1251,sich anziehen::V,парталар алукӏун,облека се
1252,kämmen::V,эвягъун,реша
1253,kämmen::V,эвягъун,вчеша
1254,schmücken::V,безетмишун,накича
1255,schmücken::V,гуьрчегарун,накича
1256,sagen::V,лугьун,кажа
1257,sprechen::V,рахун,говоря
1258,reden::V,рахун,говоря
1259,sich unterhalten::V,ихтилат авун,разговарям
1260,fragen::V,жузун,запитам
1261,bitten::V,тӏалабун,моля
1262,erzählen::V,ахъаюн,разкажа
1263,mitteilen::V,хабар гун,съобщя
1264,nennen::V,тӏвар гун,нарека
1265,rufen::V,эверун,викам
1266,rufen::V,эверун,повикам
1267,prahlen::V,яцӏу гафар авун,хваля се
1268,übersetzen::V,таржума авун,преведа
1269,übersetzen::V,гафладун,преведа
1270,denken::V,фикир авун,мисля
1271,glauben::V,агъун,вярвам
1272,bemerken::V,фикир гун,забележа
1273,begreifen::V,гъавурда акьун,схвана
1274,lernen::V,кӏелун,уча се
1275,wissen::V,чир хьун,зная
1276,wissen::V,чирхьун,зная
1277,sich erinnern an::V,рикӏел хуьн,спомня си за
1278,vergessen::V,рикӏелай фин,забравя
1279,vergessen::V,рикӏелай алатун,забравя
1280,messen::V,алцумун,меря
1281,zählen::V,гьисабун,броя
1282,rechnen::V,гьисабун,сметна
1283,lesen::V,кӏелун,чета
1284,malen::V,кхьин,рисувам
1285,malen::V,шикилар чӏугун,рисувам
1286,zeichnen::V,чӏугун,рисувам
1287,schreiben::V,кхьин,пиша
1288,besitzen::V,иеси хьун,имам
1289,besitzen::V,иеси хьун,притежавам
1290,kaufen::V,къачун,купя
1291,kaufen::V,къачун,купувам
1292,kaufen::V,маса къачун,купя
1293,kaufen::V,маса къачун,купувам
1294,verkaufen::V,гун,продам
1295,verkaufen::V,маса гун,продам
1296,bezahlen::V,къимет гун,заплатя
1297,bezahlen::V,эвезда авун,заплатя
1298,bezahlen::V,гьакъи агакьрун,заплатя
1299,zahlen::V,къимет гун,платя
1300,zahlen::V,эвезда авун,платя
1301,zahlen::V,гьакъи агакьрун,платя
1302,beherrschen::V,иеси хьун,владея
1303,ertragen::V,таб гун,понеса
1304,Oberschenkel::N,,бедро
1305,Strömung::N,,течение
1306,Moor::N,,мочурище
1307,Gedächtnis::N,,памет
1308,Ski::N,,ски
1309,Leine::N,,връв
1310,Leine::N,,въже
1311,Geschäft::N,,сделка
1312,dick[Gegenstand]::A,,дебел
1313,auf einmal::ADV,,същевременно
1314,zurück::ADV,,обратно
1315,wieder::ADV,,пак
1316,wieder::ADV,,отново
1317,wehen::V,,вея
1318,wehen::V,,духам
1319,rauchen::V,,димя
1320,schaukeln::V,,люлея се
1321,rühren::V,,трогна
1322,scheinen::V,,изглеждам
1323,zu sehen sein::V,,виждам се
1324,vernehmen::V,,доловя
1325,wenden::V,,обърна
1326,binden::V,,вържа
1327,lassen::V,,накарам
1328,erkennen::V,,позная
1329,verstehen::V,,разбера
