,Concept_ID,he,ar
788,sieben::NUM,שבעה,سبعة
789,acht::NUM,שמונה,ثمانية
790,neun::NUM,תשעה,تسعة
791,zehn::NUM,עשרה,عشرة
792,elf::NUM,אחת עשרה,أحد عشر
793,zwölf::NUM,שתים עשרה,اثنا عشر
794,zwanzig::NUM,עשרים,عشرون
795,dreißig::NUM,שלושים,ثلاثون
796,vierzig::NUM,ארבעים,أربعون
797,fünfzig::NUM,חמשים,خمسون
798,sechzig::NUM,ששים,ستون
799,siebzig::NUM,שבעים,سبعون
800,achtzig::NUM,שמונים,ثمانون
801,neunzig::NUM,תשעים,تسعون
802,hundert::NUM,מאה,مئة
803,tausend::NUM,אלף,ألف
804,und::CNJ,ו,و
805,oder::CNJ,או,أو
806,stehen::V,עמד,وقف
807,sitzen::V,ישב,جلس
808,liegen::V,שכב,رقد
809,hängen::V,היה תלוי,تعلق
810,werden::V,הפך ל,صار
811,werden::V,הפך ל,أصبح
812,passieren::V,קרה,حدث
813,beginnen::V,התחיל,ابتدأ
814,enden::V,הסתים,انتهى
815,wechseln::V,השתנה,تغير
816,aufgehen[Sonne]::V,זרח,شرق
817,untergehen[Sonne]::V,שקע,غرب
818,scheinen[Sonne]::V,בהק,أضاء
819,donnern::V,רעם,رعد
820,wehen::V,נשב,هب
821,strömen::V,זרם,جرى
822,fließen::V,זרם,سال
823,sich drehen::V,הסתובב,دار
824,schwanken::V,התנודד,ترنح
825,schwingen::V,התנענע,ترجح
826,fallen::V,נפל,سقط
827,brennen::V,בער,احترق
828,rauchen::V,עשן,دخن
829,regnen::V,ירד גשם,أمطر
830,gefrieren::V,קפא,تجمد
831,tauen::V,נמס,ذاب
832,schmelzen::V,התיך,ذاب
833,trocknen::V,התיבש,نشف
834,sieden::V,רתח,غلى
835,faulen::V,רקב,فسد
836,verfaulen::V,רקב,تعفن
837,reißen::V,נקרע,انقطع
838,versinken::V,טבע,غرق
839,vergehen::V,עבר,مضى
840,erscheinen::V,נגלה,لاح
841,erscheinen::V,נגלה,ظهر
842,erscheinen::V,הופיע,لاح
843,erscheinen::V,הופיע,ظهر
844,verschwinden::V,נעלם,غاب
845,sinken::V,ירד,هبط
846,abnehmen::V,הפחית,نقص
847,zunehmen::V,רבה,ازداد
848,steigen::V,עלה,صعد
849,steigen::V,עלה,ارتفع
850,wachsen::V,גדל,نما
851,wachsen::V,גדל,نبت
852,glänzen::V,נצץ,لمع
853,glänzen::V,בהק,لمع
854,funkeln::V,נצנץ,تلألأ
855,lärmen::V,רעש,ضج
856,lärmen::V,רעש,صخب
857,läuten::V,צלצל,قرع
858,klingeln::V,צלצל,دق
859,klirren::V,קרקש,قعقع
860,brausen::V,געש,عج
861,rauschen::V,רשרש,حف
862,klingen::V,נשמע,رن
863,bellen::V,נבח,نبح
864,heulen::V,ילל,عوى
865,blasen::V,נשף,نفخ
866,pfeifen::V,שרק,صفر
867,schreien::V,צעק,صرخ
868,stöhnen::V,נאנק,أن
869,zittern::V,רעד,ارتعش
870,leben::V,חי,عاش
871,geboren werden::V,נולד,ولد
872,atmen::V,נשם,تنفس
873,trinken::V,שתה,شرب
874,essen::V,אכל,أكل
875,schlucken::V,בלע,جرع
876,müde werden::V,התעיף,تعب
877,einschlafen::V,נרדם,نام
878,schlafen::V,ישן,نام
879,aufwachen::V,התעורר,استيقظ
880,aufstehen::V,קם,قام
881,sich erholen::V,נפש,استجم
882,krank werden::V,חלה,مرض
883,krank sein::V,היה חולה,مرض
884,schmerzen::V,כאב,آلم
885,husten::V,השתעל,كح
886,husten::V,השתעל,سعل
887,genesen::V,הבריא,نقه
888,sterben::V,מת,مات
889,umkommen::V,נספה,هلك
890,sich bewegen::V,נע,تحرك
891,sich rühren::V,זז,تحرك
892,sich erheben::V,קם,قام
893,sich setzen::V,התישב,جلس
894,hinfallen::V,נפל,وقع
895,laufen::V,הלך ברגל,مشى
896,schreiten::V,פסע,خطا
897,spazierengehen::V,טיל,تنزه
898,eilen::V,אץ,عجل
899,eilen::V,מהר,عجل
900,sich beeilen::V,מהר,استعجل
901,sausen::V,אץ,أسرع
902,rennen::V,רץ,عدا
903,rennen::V,רץ,ركض
904,springen::V,קפץ,قفز
905,klettern::V,טפס,تسلق
906,schaukeln::V,התנדנד,تأرجح
907,kriechen::V,זחל,دب
908,kriechen::V,זחל,زحف
909,schwimmen::V,שחה,سبح
910,tauchen::V,צלל,غطس
911,rudern::V,חתר,جذف
912,fahren::V,נסע,ركب
913,fahren::V,נסע,سافر
914,fliegen::V,עף,طار
915,gehen::V,הלך,سار
916,gehen::V,הלך,ذهب
917,weggehen::V,עזב,ذهب
918,weggehen::V,עזב,انصرف
919,abfahren::V,יצא,رحل
920,anhalten::V,עצר,توقف
921,hineingehen::V,נכנס,دخل
922,eintreten::V,נכנס,دخل
923,kommen::V,בא,أتى
924,kommen::V,בא,جاء
925,ankommen::V,הגיע,وصل
926,zurückkommen::V,שב,عاد
927,zurückkommen::V,שב,رجع
928,zurückkommen::V,חזר,عاد
929,zurückkommen::V,חזר,رجع
930,bleiben::V,נשאר,مكث
931,warten::V,חכה,انتظر
932,warten::V,המתין,انتظر
933,erwarten::V,צפה,ترقب
934,erwarten::V,צפה,انتظر
935,suchen::V,חפש,بحث
936,finden::V,מצא,وجد
937,versuchen::V,נסה,حاول
938,vorbereiten::V,הכין,أعد
939,vorbereiten::V,הכין,حضر
940,lieben::V,אהב,أحب
941,mögen::V,אהב,أحب
942,lachen::V,צחק,ضحك
943,rühren::V,נגע ללב,أثر
944,weinen::V,בכה,بكى
945,schimpfen::V,גער,سب
946,schimpfen::V,גער,شتم
947,sich ärgern::V,זעם,زعل
948,sich ärgern::V,כעס,زعل
949,sich fürchten::V,פחד,هاب
950,sich fürchten::V,חשש,هاب
951,fürchten::V,פחד מ,خاف
952,fürchten::V,פחד מ,خشي
953,fürchten::V,חשש מ,خاف
954,fürchten::V,חשש מ,خشي
955,fliehen::V,ברח,هرب
956,flüchten::V,נמלט,فر
957,sehen::V,ראה,رأى
958,anschauen::V,הביט,نظر
959,ansehen::V,התבונן,نظر
960,hören::V,שמע,سمع
961,zuhören::V,הקשיב,أصغى
962,probieren::V,נסה,ذاق
963,riechen::V,הריח,شم
964,riechen::V,הריח,استنشق
965,fühlen::V,חש,شعر
966,scheinen::V,נדמה,ظهر
967,zu sehen sein::V,נראה,ظهر
968,vernehmen::V,נודע ל,سمع
969,frieren::V,קר ל,بردان
970,tun::V,פעל,فعل
971,können::V,יכל,قدر
972,können::V,יכל,استطاع
973,wollen::V,רצה,شاء
974,wollen::V,רצה,أراد
975,anfangen::V,התחיל,بدأ
976,beenden::V,גמר,أنهى
977,aufhören::V,סים,توقف
978,aufhören::V,סים,انقطع
979,gelingen::V,הצליח,نجح
980,geraten::V,עלה,طلع
981,öffnen::V,פתח,فتح
982,schließen::V,סגר,أغلق
983,stellen::V,העמיד,وضع
984,stellen::V,העמיד,أقام
985,setzen::V,הושיב,أجلس
986,legen::V,שם,وضع
987,berühren::V,נגע,مس
988,berühren::V,נגע,لمس
989,verbinden::V,קשר,ربط
990,verbinden::V,קשר,وصل
991,bedecken::V,כסה,غطى
992,aufhängen::V,תלה,علق
993,anzünden::V,הצית,أوقد
994,aufheben::V,אסף,لقط
995,zurücklassen::V,השאיר,ترك
996,verlieren::V,אבד,فقد
997,fallen lassen::V,שמט,أسقط
998,fallen lassen::V,הפיל,أسقط
999,machen::V,עשה,فعل
1000,herstellen::V,יצר,صنع
1001,herstellen::V,יצר,أنتج
1002,bauen::V,בנה,بنى
1003,bauen::V,בנה,شيد
1004,reparieren::V,תקן,صلح
1005,verbessern::V,שפר,صحح
1006,ändern::V,שנה,غير
1007,graben::V,חפר,حفر
1008,beugen::V,כפף,ثنى
1009,beugen::V,כפף,أحنى
1010,biegen::V,כופף,لوى
1011,drehen::V,סובב,أدار
1012,drehen::V,סובב,دور
1013,wenden::V,הפך,قلب
1014,umdrehen::V,סובב,قلب
1015,heben::V,הרים,رفع
1016,hochheben::V,הרים,رفع
1017,ergreifen::V,אחז,مسك
1018,halten::V,החזיק,مسك
1019,drücken::V,לחץ,ضغط
1020,schieben::V,הזיז,حرك
1021,kratzen::V,שרט,خدش
1022,kratzen::V,שפשף,خدش
1023,lecken::V,לקק,لعق
1024,beißen::V,נשך,عض
1025,abreißen::V,קרע,قلع
1026,abschneiden::V,חתך,قطع
1027,binden::V,קשר,ربط
1028,stecken::V,תקע,دس
1029,brechen::V,שבר,كسر
1030,klopfen::V,נקש,طرق
1031,hauen::V,הכה,ضرب
1032,kleben::V,הדביק,ألصق
1033,reiben::V,שפשף,حك
1034,streichen::V,מרח,نشر
1035,schleifen::V,השחיז,سن
1036,schneiden::V,גזר,قطع
1037,rütteln::V,נענע,رج
1038,schütteln::V,נער,هز
1039,schwenken::V,נופף,لوح
1040,schwenken::V,טלטל,لوح
1041,schütten::V,שפך,صب
1042,füllen::V,מלא,ملأ
1043,einwickeln::V,עטף,لف
1044,tragen::V,נשא,حمل
1045,schleppen::V,סחב,سحب
1046,ziehen::V,משך,سحب
1047,aufbewahren::V,שמר,حفظ
1048,werfen::V,זרק,رمى
1049,werfen::V,זרק,ألقى
1050,fangen::V,תפס,التقط
1051,packen::V,אחז,مسك
1052,verstecken::V,החביא,خبأ
1053,teilen::V,חלק,قسم
1054,schicken::V,שלח,بعث
1055,schicken::V,שלח,أرسل
1056,bringen::V,הביא,جلب
1057,hinzufügen::V,הוסיף,أضاف
1058,bekommen::V,תפס,حصل
1059,erhalten::V,קבל,استلم
1060,nehmen::V,אחז,أخذ
1061,wählen::V,בחר,اختار
1062,auswählen::V,בחר ב,انتقى
1063,bewahren::V,קים,حافظ
1064,behindern::V,מנע,عاق
1065,verderben::V,מנע,أفسد
1066,beschädigen::V,הזיק,أضر
1067,zerbrechen::V,נשבר,كسر
1068,zerreißen::V,קרע,مزق
1069,zerstören::V,הרס,دمر
1070,zerstören::V,השמיד,دمر
1071,verbrennen::V,שרף,حرق
1072,geben::V,נתן,أعطى
1073,reichen::V,העביר,ناول
1074,schenken::V,נתן במתנה,وهب
1075,versprechen::V,הבטיח,وعد
1076,wünschen::V,אחל,تمنى
1077,loben::V,שבח,مدح
1078,küssen::V,נשק,قبل
1079,wiegen::V,נדנד,هدهد
1080,zudecken::V,כסה,غطى
1081,wecken::V,עורר,أيقظ
1082,zeigen::V,הראה,أرى
1083,führen::V,הביא,دل
1084,führen::V,הוביל,دل
1085,lehren::V,למד,علم
1086,unterrichten::V,למד,علم
1087,aufziehen::V,רומם,ربى
1088,leiten::V,נהל,دل
1089,leiten::V,נהל,أدار
1090,antreiben::V,המרץ,حث
1091,lassen::V,נתן,حدا
1092,einladen::V,הזמין,دعا
1093,vereinigen::V,אחד,وحد
1094,vereinigen::V,לכד,وحد
1095,besuchen::V,בקר,زار
1096,treffen::V,פגש,قابل
1097,sich versammeln::V,התאסף,اجتمع
1098,spielen::V,שחק,لعب
1099,singen::V,שר,غنى
1100,tanzen::V,רקד,رقص
1101,sich trennen::V,נפרד,افترق
1102,verlassen::V,עזב,ترك
1103,retten::V,הציל,نجى
1104,retten::V,הציל,أنقذ
1105,bewachen::V,שמר,حرس
1106,schützen::V,אבטח,حمى
1107,verteidigen::V,הגן,دافع
1108,sich schlagen::V,התכתש,تضارب
1109,schießen::V,ירה,أطلق
1110,siegen::V,גבר,انتصر
1111,siegen::V,נצח,انتصر
1112,ärgern::V,עצבן,أزعل
1113,schlagen::V,הכה,ضرب
1114,schlagen::V,הלקה,ضرب
1115,treten::V,בעט,رفس
1116,stechen::V,דקר,شك
1117,stoßen::V,דחק,دفع
1118,stehlen::V,גנב,سرق
1119,stören::V,קטע,ضايق
1120,stören::V,הפריע,ضايق
1121,belästigen::V,הציק,أزعج
1122,belästigen::V,הטריד,أزعج
1123,verbergen::V,הצניע,كتم
1124,täuschen::V,שגע,خدع
1125,betrügen::V,הונה,غش
1126,töten::V,הרג,قتل
1127,wohnen::V,גר,سكن
1128,arbeiten::V,עבד,عمل
1129,arbeiten::V,עבד,اشتغل
1130,sammeln::V,אסף,جمع
1131,pflücken::V,קטף,جنى
1132,pflücken::V,קטף,قطف
1133,jagen::V,צד,صاد
1134,fischen::V,דג,اصطاد
1135,fassen::V,תפס,قبض
1136,hüten::V,רעה,رعى
1137,treiben::V,הוציא,ساق
1138,anbinden::V,קשר,ربط
1139,füttern::V,הלעיט,علف
1140,melken::V,חלב,حلب
1141,hacken::V,קצץ,فرم
1142,gießen::V,השקה,سقى
1143,reifen::V,בשל,نضج
1144,zubereiten::V,הכין,حضر
1145,kochen::V,בשל,طبخ
1146,backen::V,אפה,خبز
1147,braten::V,צלה,قلى
1148,braten::V,צלה,حمر
1149,braten::V,טגן,قلى
1150,braten::V,טגן,حمر
1151,umrühren::V,ערבב,قلب
1152,stricken::V,סרג,حاك
1153,nähen::V,תפר,خاط
1154,färben::V,צבע,صبغ
1155,färben::V,צבע,لون
1156,reinigen::V,נקה,نظف
1157,waschen::V,רחץ,غسل
1158,waschen::V,כבס,غسل
1159,abwischen::V,נגב,مسح
1160,spülen::V,שטף,شطف
1161,fegen::V,טאטא,كنس
1162,kehren::V,טאטא,كنس
1163,baden::V,טבל,استحم
1164,baden::V,שחה,استحم
1165,sich waschen::V,התרחץ,اغتسل
1166,ausziehen::V,הוריד,خلع
1167,anziehen::V,לבש,لبس
1168,sich anziehen::V,התלבש,اكتسى
1169,kämmen::V,סרק,مشط
1170,schmücken::V,קשט,زين
1171,sagen::V,אמר,قال
1172,sprechen::V,דבר,تكلم
1173,reden::V,דבר,تكلم
1174,sich unterhalten::V,שוחח,تحادث
1175,fragen::V,שאל,سأل
1176,bitten::V,בקש,رجا
1177,erzählen::V,ספר,حكي
1178,mitteilen::V,מסר,بلغ
1179,mitteilen::V,הודיע,بلغ
1180,nennen::V,קרא בשם,سمى
1181,rufen::V,גיס,نادى
1182,rufen::V,הזמין לבוא,نادى
1183,prahlen::V,התרברב,فشر
1184,prahlen::V,התרברב,تفاخر
1185,übersetzen::V,תרגם,ترجم
1186,denken::V,חשב,فكر
1187,glauben::V,האמין,اعتقد
1188,bemerken::V,הבחין,لاحظ
1189,erkennen::V,זהה,عرف
1190,begreifen::V,קלט,فهم
1191,begreifen::V,קלט,أدرك
1192,begreifen::V,הבין,فهم
1193,begreifen::V,הבין,أدرك
1194,verstehen::V,הבין,فهم
1195,lernen::V,למד,درس
1196,wissen::V,ידע,علم
1197,sich erinnern an::V,זכר,تذكر
1198,vergessen::V,שכח,نسي
1199,messen::V,מדד,قاس
1200,zählen::V,ספר,عد
1201,zählen::V,ספר,أحصى
1202,rechnen::V,חשב,حسب
1203,lesen::V,קרא,قرأ
1204,malen::V,ציר,صور
1205,zeichnen::V,שרטט,رسم
1206,schreiben::V,כתב,كتب
1207,besitzen::V,היה בעל של,حاز
1208,besitzen::V,היה בעל של,ملك
1209,kaufen::V,קנה,اشترى
1210,kaufen::V,רכש,اشترى
1211,verkaufen::V,מכר,باع
1212,bezahlen::V,שלם,دفع
1213,zahlen::V,שלם,سدد
1214,beherrschen::V,שלט,حكم
1215,ertragen::V,סבל,أطاق
1216,ertragen::V,סבל,تحمل
