,Concept_ID,hi,ta
662,Zeitung::N,अख़बार,செய்தித்தாள்
663,Zeitung::N,समाचार-पत्र,செய்தித்தாள்
664,Leben::N,जीवन,வாழ்க்கை
665,Leben::N,ज़िंदगी,வாழ்க்கை
666,Tod::N,मौत,மரணம்
667,Tod::N,मृत्यु,மரணம்
668,Grab::N,क़ब्र,சமாதி
669,Kirche::N,चर्च,தேவாலயம்
670,Kirche::N,गिरजा,தேவாலயம்
671,Sünde::N,पाप,பாவம்
672,Sünde::N,गुनाह,பாவம்
673,Gott::N,देव,கடவுள்
674,Gott::N,ईश्वर,கடவுள்
675,Arbeiter::N,मज़दूर,தொழிலாளி
676,Chef::N,अध्यक्ष,மேலாளர்
677,Meister::N,शिल्पज्ञ,தலைவன்
678,Arzt::N,वैद्य,மருத்துவர்
679,Arzt::N,डॉक्टर,மருத்துவர்
680,Arzt::N,चिकित्सक,மருத்துவர்
681,Lehrer::N,शिक्षक,ஆசிரியர்
682,Lehrer::N,अध्यापक,ஆசிரியர்
683,Geld::N,धन,பணம்
684,Geld::N,पैसा,பணம்
685,Geschäft::N,सौदा,வாணிபம்
686,Geschäft::N,व्यापार,வாணிபம்
687,Laden::N,दुकान,கடை
688,Preis::N,दाम,விலை
689,Preis::N,मूल्य,விலை
690,Ware::N,माल,சாமன்கள்
691,Ware::N,पण्य,சாமன்கள்
692,Nutzen::N,लाभ,இலாபம்
693,Nutzen::N,फ़ायदा,இலாபம்
694,Reichtum::N,धन,சொத்து
695,Reichtum::N,दौलत,சொத்து
696,Welt::N,विश्व,உலகம்
697,Welt::N,दुनिया,உலகம்
698,Land::N,देश,நாடு
699,Land::N,मुल्क,நாடு
700,Staat::N,राज्य,நாடு
701,Staat::N,राष्ट्र,நாடு
702,König::N,राजा,அரசன்
703,König::N,बादशाह,அரசன்
704,Macht::N,शासन,அதிகாரம்
705,Macht::N,सत्ता,அதிகாரம்
706,Grenze::N,सरहद,எல்லை
707,Krieg::N,जंग,போர்
708,Krieg::N,युद्ध,போர்
709,Feind::N,शत्रु,எதிரி
710,Feind::N,दुश्मन,எதிரி
711,Gewalt::N,हिंसा,வன்முறை
712,Kampf::N,लड़ाई,போராட்டம்
713,Kampf::N,संघर्ष,போராட்டம்
714,Bogen[Waffe]::N,कमान,வில்
715,Pfeil::N,बान,அம்பு
716,Gewehr::N,बंदूक़,துப்பாக்கி
717,Fehler::N,भूल,தவறு
718,Fehler::N,ग़लती,தவறு
719,Lüge::N,झूठ,பொய்
720,Lüge::N,असत्य,பொய்
721,Schaden::N,हानि,சேதாரம்
722,Schaden::N,नुक़सान,சேதாரம்
723,Unglück::N,मुसीबत,இடையூறு
724,Unglück::N,विपात्ति,இடையூறு
725,Schuld::N,दोष,குற்றம்
726,Schuld::N,क़सूर,குற்றம்
727,Alter::N,आयु,வயது
728,Alter::N,उम्र,வயது
729,Schluss::N,अंत,முடிவு
730,Schluss::N,समाप्ति,முடிவு
731,Zeit::N,काल,காலம்
732,Zeit::N,वक़्त,காலம்
733,Tag::N,दिन,நாள்
734,Tag::N,रोज़,நாள்
735,Morgen::N,सुबह,காலை நேரம்
736,Mittag::N,दोपहर,மதியம்
737,Mittag::N,मध्याह्न,மதியம்
738,Abend::N,शाम,மாலைப் பொழுது
739,Abend::N,संध्या,மாலைப் பொழுது
740,Nacht::N,रात,இரவு
741,Nacht::N,रात्रि,இரவு
742,Woche::N,हफ़्ता,வாரம்
743,Monat::N,मास,மாதம்
744,Monat::N,महीना,மாதம்
745,Jahr::N,बरस,வருடம்
746,Jahr::N,वर्ष,வருடம்
747,Frühling::N,वसंत,வசந்தம்
748,Sommer::N,गरमी,கோடை
749,Sommer::N,ग्रीष्म,கோடை
750,Herbst::N,शरत्,இலையுதிர் காலம்
751,Herbst::N,पतझड़,இலையுதிர் காலம்
752,Winter::N,जाड़ा,குளிர்காலம்
753,Winter::N,सर्दियाँ,குளிர்காலம்
754,Januar::N,जनवरी,ஜனவரி
755,Februar::N,फ़रवरी,பிபரவரி மாதம்
756,März::N,मार्च,மார்ச் மாதம்
757,April::N,अप्रैल,ஏப்ரல் மாதம்
758,Mai::N,मई,மே மாதம்
759,Juni::N,जून,ஜூன் மாதம்
760,Juli::N,जुलाई,ஜூலை மாதம்
761,August::N,अगस्त,ஆகஸ்ட் மாதம்
762,September::N,सितंबर,செப்டம்பர் மாதம்
763,Oktober::N,अक्तूबर,அக்டோபர் மாதம்
764,November::N,नवंबर,நவம்பர் மாதம்
765,Dezember::N,दिसंबर,டிசம்பர்
766,Montag::N,पीर,திங்கட் கிழமை
767,Montag::N,सोमवार,திங்கட் கிழமை
768,Dienstag::N,मंगलवार,செவ்வாய்க்கிழமை
769,Mittwoch::N,बुधवार,புதன் கிழமை
770,Donnerstag::N,गुरुवार,வியாழக் கிழமை
771,Donnerstag::N,बृहस्पतिवार,வியாழக் கிழமை
772,Freitag::N,शुक्रवार,வெள்ளிக்கிழமை
773,Samstag::N,सनीचर,சனிக்கிழமை
774,Samstag::N,शनिवार,சனிக்கிழமை
775,Sonntag::N,इतवार,ஞாயிறுக் கிழமை
776,Sonntag::N,रविवार,ஞாயிறுக் கிழமை
777,groß::A,बड़ा,பெரிய
778,klein::A,कम,சிறிய
779,klein::A,छोटा,சிறிய
780,lang::A,लंबा,நீண்ட
781,lang::A,दीर्घ,நீண்ட
782,kurz::A,लधु,குட்டையான
783,kurz::A,छोटा,குட்டையான
784,breit::A,चौड़ा,அகலமான
785,schmal::A,तंग,குறுகலான
786,schmal::A,सँकरा,குறுகலான
787,dicht::A,सघन,அடர்த்தியான
788,dick[Gegenstand]::A,मोटा,தடித்த
789,dünn::A,महीन,சன்னமான
790,dünn::A,बारीक,சன்னமான
791,fein::A,कोमल,மெல்லிய
792,fein::A,सूक्ष्म,மெல்லிய
793,fest::A,दृढ़,உறுதியாள
794,fest::A,मज़बूत,உறுதியாள
795,flach::A,चपटा,தட்டையான
796,glatt::A,चौरस,வழுவழுப்பான
797,glatt::A,चिकना,வழுவழுப்பான
798,hart::A,कठोर,கடினமான
799,hart::A,सख़्त,கடினமான
800,weich::A,नरम,மென்மையான
801,weich::A,मुलायम,மென்மையான
802,rund::A,गोल,உருண்டையான
803,rund::A,वर्तुल,உருண்டையான
804,spitz::A,नुकीला,திகந்தமாக
805,scharf::A,पैना,கூரான
806,stumpf::A,भोथरा,உளம் திறந்த
807,schwer::A,भारी,கனமான
808,schwer::A,वज़नी,கனமான
809,schön::A,सुंदर,அழகான
810,heiß::A,उष्ण,சூடான
811,warm::A,गरम,இதமான
812,kalt::A,सर्द,குளிர்ச்சியான
813,kühl::A,ठंडा,குளிர்ச்சியான
814,frisch::A,तर,சுத்தமான
815,frisch::A,ताज़ा,சுத்தமான
816,feucht::A,नम,ஈரமான
817,feucht::A,भीगा,ஈரமான
818,nass::A,गीला,ஈரமான
819,trocken::A,सूखा,உலர்ந்த
820,trocken::A,ख़ुश्क,உலர்ந்த
821,voll::A,भरा,நிரம்பிய
822,voll::A,पूरा,நிரம்பிய
823,leer::A,ख़ाली,காலியான
824,offen::A,खुला,திறந்த
825,geschlossen::A,बंद,மூடப்பட்ட
826,sauber::A,साफ़,சுத்தமான
827,sauber::A,सुथरा,சுத்தமான
828,schmutzig::A,गंदा,அழக்கான
829,roh::A,कच्चा,கச்சா
830,reif::A,पक्व,பழுத்த
831,reif::A,पक्का,பழுத்த
832,lecker::A,मज़ेदार,சுவைமிக்க
833,lecker::A,स्वादिष्ट,சுவைமிக்க
834,süß::A,मीठा,இனிப்பான
835,bitter::A,कटु,கசப்பான
836,bitter::A,कड़वा,கசப்பான
837,sauer::A,खट्टा,புளிப்பாக
838,hell::A,रोशन,பளபளப்பான
839,dunkel::A,अँधेरा,கருமையான
840,schwarz::A,काला,கருப்பு வண்ண
841,schwarz::A,स्याह,கருப்பு வண்ண
842,weiß::A,सफ़ेद,வெண்மையன
843,rot::A,लाल,சிவப்பு
844,rot::A,सुर्ख़,சிவப்பு
845,gelb::A,पीला,மஞ்சள் வண்ணம்
846,gelb::A,ज़र्द,மஞ்சள் வண்ணம்
847,blau::A,नीला,நீல வண்ண
848,blau::A,आसमानी,நீல வண்ண
849,grün::A,हरा,பச்சை வண்ண
850,grau::A,धूसर,சாம்பல் நிற
851,bunt::A,रंगीन,வண்ண மயமான
852,bunt::A,बहुरंगा,வண்ண மயமான
853,billig::A,सस्ता,மலிவான
854,teuer::A,महँगा,விலை அதிகமான
855,wertvoll::A,क़ीमती,மதிப்புள்ள
856,wertvoll::A,मूल्यवान्,மதிப்புள்ள
857,blind::A,अंधा,பார்வையற்ற
858,taub::A,बहरा,செவிடான
859,kräftig::A,ताक़तवर,வலிமையான
860,kräftig::A,शक्तिशाली,வலிமையான
861,stark::A,प्रबल,பலமான
862,stark::A,बलवान्,பலமான
863,schwach::A,कमज़ोर,பலவீனமான
864,fett::A,मोटा,பருமனாக
865,fett::A,मांसल,பருமனாக
866,schlank::A,पतला,ஒல்லியான
867,schlank::A,छरहरा,ஒல்லியான
868,hübsch::A,सुंदर,அழகிய
869,hübsch::A,ख़ूबसूरत,அழகிய
870,böse::A,पापी,கேடு விளைவிக்கும்
871,böse::A,दुष्ट,கேடு விளைவிக்கும்
872,dumm::A,मूर्ख,முட்டாள்தனமான
873,dumm::A,बुद्धू,முட்டாள்தனமான
874,faul::A,आलसी,சோம்பலான
875,faul::A,सुस्त,சோம்பலான
876,fleißig::A,मेहनती,ஊக்கந்தளராத
877,fleißig::A,परिश्रमी,ஊக்கந்தளராத
878,geizig::A,कृपण,கஞேசத்தனமான
879,geizig::A,कंजूस,கஞேசத்தனமான
880,klug::A,समझदार,சாதுரியமான
881,klug::A,होशियार,சாதுரியமான
882,klug::A,अक़्लमंद,சாதுரியமான
883,geschickt::A,किशल,திறமையள்ள
884,lieb::A,प्रिय,அன்புக்குரிய
885,lieb::A,प्यारा,அன்புக்குரிய
886,lustig::A,हँसमुख,களிப்புமிக்க
887,lustig::A,ख़ुशदिल,களிப்புமிக்க
888,sanft::A,नम्र,சாதுவான
889,hungrig::A,भूखा,பசியுடன்
890,krank::A,बीमार,நோயுற்று
891,krank::A,अस्वस्थ,நோயுற்று
892,nackt::A,नग्न,ஆடையற்ற
893,traurig::A,उदास,சோகமான
894,traurig::A,रंजीदा,சோகமான
895,lebendig::A,जीता,பிழைப்பு
896,lebendig::A,ज़िंदा,பிழைப்பு
897,gut::A,अच्छा,நல்ல
898,schlecht::A,बुरा,கெட்ட
899,schlecht::A,ख़राब,கெட்ட
900,richtig::A,ठीक,சரியான
901,schlimm::A,बुरा,அருவருப்பான
902,schlimm::A,अप्रिय,அருவருப்பான
903,wahr::A,सच,உண்மையான
904,alt::A,पुराना,பழைய
905,neu::A,नया,புதிய
906,ehemalig::A,भूतपूर्व,முன்நாள்
907,alt[Lebewesen]::A,बूढ़ा,வயதான
908,alt[Lebewesen]::A,वृद्ध,வயதான
909,jung::A,जवान,இளமையான
910,arm::A,ग़रीब,ஏழ்மையான
911,reich::A,धनी,செல்வம் படைத்த
912,reich::A,अमीर,செல்வம் படைத்த
913,bekannt::A,मालूम,பழக்கப்பட்ட
914,berühmt::A,मशहूर,புகழ்பெற்ற
915,berühmt::A,प्रसिद्ध,புகழ்பெற்ற
916,fremd::A,विदेशी,அயல் நாட்டு
917,fremd::A,अपरिचित,அயல் நாட்டு
918,verschieden::A,अलग,வித்தியாசமான
919,verschieden::A,भिन्न,வித்தியாசமான
920,nah::A,नज़दीकी,பக்கத்தில் உள்ள
921,fern::A,दूर,தொலை தூரத்தில்
922,fern::A,दूरस्थ,தொலை தூரத்தில்
923,linker::A,बायाँ,மீந்திருக்கும்
924,rechter::A,दायाँ,வலதுபக்கம்
925,rechter::A,दाहिना,வலதுபக்கம்
926,anderer::A,अन्य,மற்ற
927,anderer::A,दूसरा,மற்ற
928,erster::A,पहला,முதனமையான
929,erster::A,प्रथम,முதனமையான
930,zweiter::A,दूसरा,இரண்டாவது
931,zweiter::A,द्वितीय,இரண்டாவது
932,dritter::A,तीसरा,மூன்றாவது
933,letzter::A,अंतिम,கடைசி
934,letzter::A,आख़िरी,கடைசி
935,allein::ADV,तनहा,தனியாக
936,allein::ADV,अकेले,தனியாக
937,auf einmal::ADV,वक़्त में,தடீரென்று
938,zusammen::ADV,एक साथ,சேர்ந்து
939,zusammen::ADV,साथ साथ,சேர்ந்து
940,lange::ADV,देर तक,அதிக நோம்
941,plötzlich::ADV,सहसा,தடீரென்று
942,plötzlich::ADV,अचानक,தடீரென்று
943,sofort::ADV,तुरंत,உடனடியாக
944,später::ADV,बाद को,பிறகு
945,später::ADV,बाद में,பிறகு
946,jetzt::ADV,अब,இப்பொழது
947,jetzt::ADV,अभी,இப்பொழது
948,heute::ADV,आज,இன்று
949,morgen::ADV,कल,நாளைக்கு
950,bald::ADV,जल्दी,சீக்கிரம்
951,dann::ADV,तब,அப்பொழுது
952,gestern::ADV,कल,நேற்று
953,einst::ADV,एक दिन,ஒரே முறை
954,einst::ADV,पहले कभी,ஒரே முறை
955,damals::ADV,उस समय,அப்பொழுது
956,damals::ADV,उन दिनों,அப்பொழுது
957,danach::ADV,इसके बाद,பிற்பாடு
958,danach::ADV,इसके पश्चात्,பிற்பாடு
959,vorher::ADV,पहले,முன்பாக
960,vorher::ADV,पेशतर,முன்பாக
961,zuerst::ADV,पहले,முதலில்
962,einmal::ADV,एक बार,ஒரே முறை
963,einmal::ADV,एक दफ़ा,ஒரே முறை
964,manchmal::ADV,कभी कभी,சில நேரங்களில்
965,oft::ADV,अक्सर,அடிக்கடி
966,immer::ADV,सदा,எப்பொழுதும்
967,immer::ADV,हमेशा,எப்பொழுதும்
968,niemals::ADV,कभी नहीं,ஒருபோதும் இல்லை
969,niemals::ADV,कदापि नहीं,ஒருபோதும் இல்லை
970,hier::ADV,इधर,இங்கே
971,hier::ADV,यहाँ,இங்கே
972,hierhin::ADV,इधर को,இவ்விடத்திற்கு
973,hierhin::ADV,यहाँ को,இவ்விடத்திற்கு
974,von hier::ADV,यहाँ से,இனி
975,dort::ADV,उधर,அங்கே
976,dort::ADV,वहाँ,அங்கே
977,dorthin::ADV,उधर को,அவ்விடத்திற்கு
978,dorthin::ADV,वहाँ को,அவ்விடத்திற்கு
979,geradeaus::ADV,सीधे,முன்னாலிருக்கும்
980,vorwärts::ADV,आगे,முன்புறமாக
981,vorwärts::ADV,आगे को,முன்புறமாக
982,rückwärts::ADV,पीछे को,பின்னோக்கி
983,zurück::ADV,वापस,பின்பக்கம்
984,unten::ADV,नीचे,கீழாக
985,hinab::ADV,नीचे को,கீழ் நோக்கி
986,oben::ADV,ऊपर,மேலே
987,hinauf::ADV,ऊपर को,மேலே
988,überall::ADV,हर जगह,எல்லா இடத்திலும்
989,überall::ADV,हर स्थान,எல்லா இடத்திலும்
990,nicht::ADV,न,இல்லை
991,nicht::ADV,नहीं,இல்லை
992,ein wenig::ADV,कुछ,கொஞ்சம்
993,ein wenig::ADV,ज़रा,கொஞ்சம்
994,ein wenig::ADV,थोड़ा,கொஞ்சம்
995,kaum::ADV,लगभग नहीं,அரிதாக
996,kaum::ADV,बराबर नहीं,அரிதாக
997,sehr::ADV,बहुत,மிக்க
998,so::ADV,ऐसा,மிகவும்
999,noch::ADV,अभी तक,இப்பொழுதும்
1000,nur::ADV,केवल,மட்டும்
1001,nur::ADV,सिर्फ़,மட்டும்
1002,schon::ADV,चुकना,ஏற்கனவே
1003,wieder::ADV,फिर,மறுபடியும்
1004,wieder::ADV,दुबारा,மறுபடியும்
1005,vergebens::ADV,व्यर्थ,வீண்
1006,vor::PRP,के आगे,முன்
1007,vor::PRP,के सामने,முன்
1008,hinter::PRP,के पीछे,பின்பக்கம்
1009,unter::PRP,के तले,கீழே
1010,unter::PRP,के नीचे,கீழே
1011,durch::PRP,के पार,ஊடே
1012,neben::PRP,के पास,அடுத்து
1013,neben::PRP,की बग़ल में,அடுத்து
1014,zwischen::PRP,के बीच,இடையில்
1015,wegen::PRP,के कारण,ஏனெனில்
1016,wegen::PRP,की वजह से,ஏனெனில்
1017,dies::PRN,यह,இது
1018,das::PRN,वह,அது
1019,alles::PRN,सब,ஒவ்வொன்றும்
1020,alles::PRN,सब कुछ,ஒவ்வொன்றும்
1021,ich::PRN,मैं,நான்
1022,du::PRN,तू,நீ
1023,er::PRN,यह,அவன்
1024,wir::PRN,हम,நாம்
1025,wir::PRN,हम,நாங்கள்
1026,ihr::PRN,तुम,நீங்கள்
1027,sie::PRN,ये,அவர்கள்
1028,was::FPRN,क्या,என்ன
1029,wer::FPRN,कौन,யார்
1030,wo::FADV,किधर,எங்கே
1031,wohin::FADV,किधर,எதற்கு
1032,wie::FADV,कैसे,எப்படி
1033,warum::FADV,क्यों,ஏன்
1034,wieviel::FNUM,कितना,எவ்வளவு
1035,eins::NUM,एक,ஒன்று
1036,zwei::NUM,दो,இரண்டு
1037,drei::NUM,तीन,மூன்று
1038,vier::NUM,चार,நான்கு
1039,fünf::NUM,पाँच,ஐந்து
1040,sechs::NUM,छह,ஆறு
1041,sieben::NUM,सात,ஏழு
1042,acht::NUM,आठ,எட்டு
1043,neun::NUM,नौ,ஒன்பது
1044,zehn::NUM,दस,பத்து
1045,elf::NUM,ग्यारह,பதினொன்று
1046,zwölf::NUM,बारह,பன்னிரண்டு
1047,zwanzig::NUM,बीस,இருபது
1048,dreißig::NUM,तीस,முப்பது
1049,vierzig::NUM,चालीस,நாற்பது
1050,fünfzig::NUM,पचास,ஐமபது
1051,sechzig::NUM,साठ,அறுபது
1052,siebzig::NUM,सत्तर,எழுபது
1053,achtzig::NUM,अस्सी,எண்பது
1054,neunzig::NUM,नव्वे,தொன்னூறு
1055,hundert::NUM,सौ,நூறு
1056,tausend::NUM,हज़ार,ஆயிரம்
1057,und::CNJ,और,மற்றும்
1058,oder::CNJ,या,அல்லது
1059,stehen::V,खड़ा होना,நில்
1060,sitzen::V,बैठना,உட்கார்
1061,liegen::V,लेटना,படு
1062,hängen::V,लटकना,தொங்கச் செய்
1063,werden::V,बनना,ஆகு
1064,passieren::V,होना,நிகழ்
1065,beginnen::V,आरंभ होना,ஆரம்பி
1066,beginnen::V,प्रारंभ होना,ஆரம்பி
1067,enden::V,अंत होना,முடி
1068,enden::V,ख़तम होना,முடி
1069,wechseln::V,बदलना,மாற்று
1070,aufgehen[Sonne]::V,चढ़ना,உயர எழு
1071,aufgehen[Sonne]::V,उदित होना,உயர எழு
1072,untergehen[Sonne]::V,अस्त हो जाना,பொறுத்து
1073,scheinen[Sonne]::V,रोशनी देना,பிரகாசி
1074,donnern::V,गरजना,இடி
1075,wehen::V,चलना,வீசு
1076,strömen::V,बहना,பாயதல்
1077,strömen::V,प्रवाहित होना,பாயதல்
1078,fließen::V,बहना,நீரோட்டம் போக்கில் போ
1079,fließen::V,प्रवाहित होना,நீரோட்டம் போக்கில் போ
1080,sich drehen::V,घूमना,சுழல்
1081,schwanken::V,हिलना,தள்ளாடு
1082,schwingen::V,हिलना,ஆடு
1083,fallen::V,गिरना,விழு
1084,brennen::V,जलना,எரி
1085,rauchen::V,धुआँ उड़ाना,பகை பிடி
1086,regnen::V,बरसना,மழை பெய்
1087,gefrieren::V,जमना,உறைந்துவிடு
1088,tauen::V,गलना,உருகு
1089,tauen::V,पिघलना,உருகு
1090,schmelzen::V,गलना,உருகு
1091,schmelzen::V,पिघलना,உருகு
1092,trocknen::V,सूखना,உலர்த்து
1093,sieden::V,उबलना,கொதிக்க வை
1094,faulen::V,गलना,அழுகச் செய்
1095,faulen::V,सड़ना,அழுகச் செய்
1096,verfaulen::V,गलना,அழுகச் செய்
1097,verfaulen::V,सड़ना,அழுகச் செய்
1098,reißen::V,फटना,திடீரென அறு
1099,versinken::V,डूबना,மூழ்கு
1100,vergehen::V,बीतना,கடந்துசெல்
1101,vergehen::V,गुज़रना,கடந்துசெல்
1102,erscheinen::V,दिखाई देना,தோன்றச்
1103,verschwinden::V,ग़ायब होना,மறைந்து போ
1104,sinken::V,घटना,பதைவுறு
1105,sinken::V,उतरना,பதைவுறு
1106,abnehmen::V,घटना,குறை
1107,zunehmen::V,बढ़ना,உயர்த்து
1108,steigen::V,बढ़ना,உயர எழு
1109,wachsen::V,उगना,வளர்
1110,glänzen::V,चमकना,மிளிர்
1111,funkeln::V,जगमगाना,பிரகாசி
1112,funkeln::V,टिमटिमाना,பிரகாசி
1113,lärmen::V,शोर मचाना,கொம்பு
1114,läuten::V,बजना,மணியொலியிசை
1115,klingeln::V,बजना,மணி அடி
1116,klirren::V,झनझनाना,கிலுங்கு
1117,brausen::V,साँय-साँय करना,இரைதல்
1118,rauschen::V,सरसराना,சலசலப்பு
1119,klingen::V,बजना,சிலம்புதல்
1120,bellen::V,भौंकना,குரை
1121,heulen::V,गुर्राना,ஊளையிடு
1122,blasen::V,फूँकना,ஊது
1123,pfeifen::V,सीटी देना,சீழ்க்கை எழப்பு
1124,schreien::V,चिल्लाना,கூச்சலிடு
1125,stöhnen::V,कराहना,வேதனை
1126,stöhnen::V,आहें भरना,வேதனை
1127,zittern::V,काँपना,நடுங்கு
1128,leben::V,जीना,உயிருடனிரு
1129,geboren werden::V,पैदा होना,பிற
1130,atmen::V,साँस लेना,சுவாசி
1131,trinken::V,पीना,குடி
1132,essen::V,खाना,சாப்பிடு
1133,schlucken::V,निगलना,முழுங்கு
1134,müde werden::V,थकना,கையயர்தல்
1135,müde werden::V,उकताना,கையயர்தல்
1136,einschlafen::V,सो जाना,தூங்க
1137,schlafen::V,सोना,தூங்கு
1138,aufwachen::V,जागना,எழுப்பு
1139,aufstehen::V,उठना,எழுந்திரு
1140,sich erholen::V,सुस्ताना,இளைப்பாறு
1141,sich erholen::V,आराम करना,இளைப்பாறு
1142,krank werden::V,बीमार पड़ना,விழுதல்
1143,krank sein::V,बीमार होना,நருக்கலாயிருக்க
1144,schmerzen::V,दुखना,நோவுறு
1145,schmerzen::V,दर्द करना,நோவுறு
1146,husten::V,खाँसना,இருமு
1147,genesen::V,ठीक हो जाना,குணம் அடை
1148,genesen::V,स्वस्थ हो जाना,குணம் அடை
1149,sterben::V,मरना,மரணமடை
1150,umkommen::V,मरना,நசி
1151,sich bewegen::V,चलना,நகர்த்து
1152,sich bewegen::V,हिलना,நகர்த்து
1153,sich rühren::V,हिलना,அசை
1154,sich erheben::V,उठना,எழுந்து நில்
1155,sich setzen::V,बैठना,உட்கார்
1156,hinfallen::V,गिरना,விழு
1157,laufen::V,चलना,நட
1158,schreiten::V,क़दम जाना,கவடுவைத்தல்
1159,spazierengehen::V,सैर करना,உலவு
1160,eilen::V,तेज़ी से जाना,விரைந்து
1161,eilen::V,शीघ्रता से चलना,விரைந்து
1162,sich beeilen::V,जल्दी करना,அவசரப்படுத்து
1163,sich beeilen::V,शीघ्रता करना,அவசரப்படுத்து
1164,sausen::V,बड़ी तेज़ी से चलना,விரைந்து செல்
1165,rennen::V,भागना,ஓடு
1166,rennen::V,दौड़ना,ஓடு
1167,springen::V,उछलना,குதி
1168,klettern::V,चढ़ना,ஏறு
1169,schaukeln::V,झूलना,தள்ளாடு
1170,kriechen::V,रेंगना,மெதுவாக நடந்து செல்
1171,schwimmen::V,तैरना,நீந்து
1172,tauchen::V,डूबना,மூழ்கி நீச்சலடி
1173,rudern::V,खेना,துடுப்புப் போடு
1174,rudern::V,चप्पू चलाना,துடுப்புப் போடு
1175,fahren::V,चलना,ஓட்டு
1176,fahren::V,यात्रा करना,ஓட்டு
1177,fliegen::V,उड़ना,பற
1178,gehen::V,जाना,போ
1179,weggehen::V,चला जाना,விலகிச் செல்
1180,weggehen::V,बाहर जाना,விலகிச் செல்
1181,abfahren::V,छूटना,புறப்பட்டுச் செல்
1182,abfahren::V,रवाना होना,புறப்பட்டுச் செல்
1183,anhalten::V,रुकना,நின்றுவிடு
1184,anhalten::V,खड़ा होना,நின்றுவிடு
1185,hineingehen::V,घुसना,மறையச் செய்
1186,hineingehen::V,अंदर जाना,மறையச் செய்
1187,eintreten::V,प्रवेश करना,நுழை
1188,kommen::V,आना,வா
1189,ankommen::V,पहुँचना,வநது சேர்
1190,zurückkommen::V,लौटना,திரும்பி வா
1191,zurückkommen::V,वापस आना,திரும்பி வா
1192,bleiben::V,रहना,இரு
1193,bleiben::V,रुकना,இரு
1194,warten::V,इंतज़ार करना,தாமதி
1195,erwarten::V,प्रतीक्षा करना,எதிர்நோக்கு
1196,suchen::V,ढूँढ़ना,தேடு
1197,finden::V,पाना,கண்டுபிடி
1198,finden::V,ढूँढ़ निकालना,கண்டுபிடி
1199,versuchen::V,कोशिश करना,முயற்சி செய்
1200,vorbereiten::V,तैयार करना,ஆயத்தம் செய்
1201,lieben::V,प्यार करना,அன்பு செலுத்து
1202,mögen::V,पसंद होना,விரும்பு
1203,lachen::V,हँसना,சிரி
1204,rühren::V,छूना,இதயத்தைத் தொடு
1205,weinen::V,रोना,அழு
1206,schimpfen::V,गाली देना,சாபமிடு
1207,sich ärgern::V,चिढ़ना,கோப்பபடு
1208,sich ärgern::V,नाराज़ होना,கோப்பபடு
1209,sich fürchten::V,डरना,பயப்படு
1210,sich fürchten::V,भय खाना,பயப்படு
1211,fürchten::V,डरना से,பயப்படுத்து
1212,fürchten::V,भय खाना से,பயப்படுத்து
1213,fliehen::V,भागना,ஓடு
1214,flüchten::V,निकल भागना,தப்பிவிடு
1215,sehen::V,देखना,பார்
1216,anschauen::V,देखना,கூர்ந்து கவனி
1217,ansehen::V,दृष्टि डालना पर,கவனி
1218,hören::V,सुनना,கேள்
1219,zuhören::V,सुनना,சுவைத்துப் பார்
1220,probieren::V,चखना,ருசி
1221,riechen::V,सूँघना,முகர்ந்து பார்
1222,fühlen::V,महसूस करना,தொட்டுணர்
1223,scheinen::V,लगना,காணப்படு
1224,zu sehen sein::V,दिखाई देना,தோன்றுதல்
1225,vernehmen::V,सुनना,கேள்
1226,frieren::V,ठंड लगना,குதுகுதுகு
1227,frieren::V,सर्दी लगना,குதுகுதுகு
1228,tun::V,करना,செய்
1229,können::V,सकना,இயல்வது
1230,können::V,जानना,இயல்வது
1231,wollen::V,चाहना,விரும்பு
1232,anfangen::V,शुरू करना,தொடங்கு
1233,beenden::V,ख़त्म करना,முடி
1234,beenden::V,समाप्त करना,முடி
1235,aufhören::V,बंद जाना,நிறுத்து
1236,aufhören::V,समाप्त जाना,நிறுத்து
1237,gelingen::V,बनना,வெற்றி
1238,gelingen::V,अच्छा होना,வெற்றி
1239,geraten::V,बन पड़ना,ஏற்படுத்து
1240,öffnen::V,खोलना,திற
1241,schließen::V,बंद करना,மூடு
1242,stellen::V,रखना,வை
1243,setzen::V,रखना,வை
1244,setzen::V,बिठाना,வை
1245,legen::V,रखना,பரப்பி வை
1246,legen::V,लिटाना,பரப்பி வை
1247,berühren::V,छूना,பதி
1248,berühren::V,स्पर्श करना,பதி
1249,verbinden::V,बाँधना,சேர்
1250,bedecken::V,ढकना,உறைபோடு
1251,aufhängen::V,लटकाना,தொங்கவிடு
1252,anzünden::V,जलाना,எரியூட்டு
1253,aufheben::V,उठाना,பொறுக்கி எடு
1254,zurücklassen::V,पीछे छोड़ना,விட்டுச் செல்
1255,verlieren::V,खोना,இழ
1256,verlieren::V,गँवाना,இழ
1257,fallen lassen::V,गिराना,அளவில் குறைவு
1258,machen::V,करना,தயார்செய்
1259,machen::V,बनाना,தயார்செய்
1260,herstellen::V,बनाना,உற்பத்தி செய்
1261,herstellen::V,तैयार करना,உற்பத்தி செய்
1262,bauen::V,बनाना,கட்டு
1263,bauen::V,निर्माण करना,கட்டு
1264,reparieren::V,मरम्मत करना,பழுது பார்
1265,verbessern::V,सुधारना,மேம்படுத்து
1266,ändern::V,बदलना,மாற்றி அமை
