,Concept_ID,os,hi
703,Hose::N,салбар,पैंट
704,Hose::N,салбар,पतलून
705,Gürtel::N,рон,पेटी
706,Gürtel::N,рон,मेखला
707,Mütze::N,худ,टोपी
708,Schuh::N,басмахъ,जूता
709,Stiefel::N,цырыхъхъ,बूट
710,Ring::N,къухдарӕн,अँगूठी
711,Band::N,лент,पट्टी
712,Kamm::N,сӕрвасӕн,कंघी
713,Spiegel::N,айдæн,आईना
714,Spiegel::N,айдæн,दर्पण
715,Spiegel::N,кæсæн,आईना
716,Spiegel::N,кæсæн,दर्पण
717,Riemen::N,гӕрз,तसमा
718,Riemen::N,гӕрз,पट्टा
719,Schnur::N,бӕндӕн,डोरी
720,Schnur::N,бӕндӕн,सुतली
721,Decke::N,хъӕццул,रज़ाई
722,Kissen::N,баз,तकिया
723,Kissen::N,баз,गाद्दा
724,Tuch::N,кæлмæрзæн,रूमाल
725,Tuch::N,кæлмæрзæн,वस्त्र
726,Tuch::N,кæрдæн,रूमाल
727,Tuch::N,кæрдæн,वस्त्र
728,Handtuch::N,хисæрфæн,अँगोछा
729,Kraft::N,тых,ज़ोर
730,Kraft::N,тых,शक्ति
731,Kraft::N,хъомыс,ज़ोर
732,Kraft::N,хъомыс,शक्ति
733,Stärke::N,тых,बल
734,Stärke::N,тых,ताक़त
735,Stärke::N,æхсар,बल
736,Stärke::N,æхсар,ताक़त
737,Gesundheit::N,æнæниздзинад,स्वास्थ्य
738,Gesundheit::N,æнæниздзинад,तंदुरुस्ती
739,Krankheit::N,низ,रोग
740,Krankheit::N,низ,बीमारी
741,Krankheit::N,рын,रोग
742,Krankheit::N,рын,बीमारी
743,Schmerz::N,рис,दर्द
744,Schmerz::N,рис,पीड़ा
745,Wunde::N,цӕф,घाव
746,Wunde::N,цӕф,ज़ख़्म
747,Fieber::N,ризӕг,ज्वर
748,Fieber::N,ризӕг,बुख़ार
749,Fieber::N,тӕфсӕг,ज्वर
750,Fieber::N,тӕфсӕг,बुख़ार
751,Arznei::N,хос,दवा
752,Arznei::N,хос,औषाधि
753,Brücke::N,хид,पुल
754,Brücke::N,хид,सेतु
755,Brunnen::N,цъай,कुआँ
756,Weide::N,хизæн,चरागाह
757,Weide::N,хизæнуат,चरागाह
758,Weide::N,сæрвæт,चरागाह
759,Pfad::N,къахвæндаг,पथ
760,Pfad::N,къахвæндаг,पगडंडी
761,Pfad::N,къахвæд,पथ
762,Pfad::N,къахвæд,पगडंडी
763,Weg::N,фӕндаг,मार्ग
764,Straße::N,фӕндаг,राह
765,Straße::N,фӕндаг,रास्ता
766,Dorf::N,хъӕу,गाँव
767,Dorf::N,хъӕу,ग्राम
768,Stadt::N,сахар,शहर
769,Brief::N,фыстӕг,ख़त
770,Brief::N,фыстӕг,पत्र
771,Brief::N,фыстӕг,चिट्ठी
772,Buch::N,чиныг,किताब
773,Buch::N,чиныг,पुस्तक
774,Buchstabe::N,дамгъӕ,अक्षर
775,Zeitung::N,газет,अख़बार
776,Zeitung::N,газет,समाचार-पत्र
777,Leben::N,цард,जीवन
778,Leben::N,цард,ज़िंदगी
779,Leben::N,цӕрӕнбон,जीवन
780,Leben::N,цӕрӕнбон,ज़िंदगी
781,Tod::N,мæлæт,मौत
782,Tod::N,мæлæт,मृत्यु
783,Tod::N,адзал,मौत
784,Tod::N,адзал,मृत्यु
785,Grab::N,ингӕн,क़ब्र
786,Kirche::N,аргъуан,चर्च
787,Kirche::N,аргъуан,गिरजा
788,Sünde::N,тæригъæд,पाप
789,Sünde::N,тæригъæд,गुनाह
790,Gott::N,хуыцау,देव
791,Gott::N,хуыцау,ईश्वर
792,Arbeiter::N,кусæг,मज़दूर
793,Chef::N,ӕмцег,अध्यक्ष
794,Meister::N,мастер,शिल्पज्ञ
795,Meister::N,дæсны,शिल्पज्ञ
796,Arzt::N,хосгæнæг,वैद्य
797,Arzt::N,хосгæнæг,डॉक्टर
798,Arzt::N,хосгæнæг,चिकित्सक
799,Arzt::N,дохтыр,वैद्य
800,Arzt::N,дохтыр,डॉक्टर
801,Arzt::N,дохтыр,चिकित्सक
802,Lehrer::N,ахуыргæнæг,शिक्षक
803,Lehrer::N,ахуыргæнæг,अध्यापक
804,Geld::N,ӕхца,धन
805,Geld::N,ӕхца,पैसा
806,Geschäft::N,бизнес,सौदा
807,Geschäft::N,бизнес,व्यापार
808,Geschäft::N,хъуыддаг,सौदा
809,Geschäft::N,хъуыддаг,व्यापार
810,Laden::N,дукани,दुकान
811,Preis::N,аргъ,दाम
812,Preis::N,аргъ,मूल्य
813,Ware::N,базайраг,माल
814,Ware::N,базайраг,पण्य
815,Nutzen::N,пайда,लाभ
816,Nutzen::N,пайда,फ़ायदा
817,Reichtum::N,хъæздыгдзинад,धन
818,Reichtum::N,хъæздыгдзинад,दौलत
819,Reichtum::N,исбон,धन
820,Reichtum::N,исбон,दौलत
821,Reichtum::N,мулк,धन
822,Reichtum::N,мулк,दौलत
823,Welt::N,дуне,विश्व
824,Welt::N,дуне,दुनिया
825,Land::N,бӕстӕ,देश
826,Land::N,бӕстӕ,मुल्क
827,Staat::N,паддзахад,राज्य
828,Staat::N,паддзахад,राष्ट्र
829,König::N,къарол,राजा
830,König::N,къарол,बादशाह
831,Macht::N,хицаудзинад,शासन
832,Macht::N,хицаудзинад,सत्ता
833,Grenze::N,арӕн,सरहद
834,Krieg::N,хӕст,जंग
835,Krieg::N,хӕст,युद्ध
836,Feind::N,знаг,शत्रु
837,Feind::N,знаг,दुश्मन
838,Feind::N,фыдгул,शत्रु
839,Feind::N,фыдгул,दुश्मन
840,Feind::N,фыдзæрдæ,शत्रु
841,Feind::N,фыдзæрдæ,दुश्मन
842,Feind::N,сон,शत्रु
843,Feind::N,сон,दुश्मन
844,Gewalt::N,тыхми,हिंसा
845,Gewalt::N,тыхдзинад,हिंसा
846,Kampf::N,хæст,लड़ाई
847,Kampf::N,хæст,संघर्ष
848,Kampf::N,хъæбысæйхæст,लड़ाई
849,Kampf::N,хъæбысæйхæст,संघर्ष
850,Kampf::N,тох,लड़ाई
851,Kampf::N,тох,संघर्ष
852,Bogen[Waffe]::N,ӕрдын,कमान
853,Pfeil::N,фат,बान
854,Gewehr::N,топп,बंदूक़
855,Fehler::N,рӕдыд,भूल
856,Fehler::N,рӕдыд,ग़लती
857,Lüge::N,мӕнг,झूठ
858,Lüge::N,мӕнг,असत्य
859,Lüge::N,гӕдыдзинад,झूठ
860,Lüge::N,гӕдыдзинад,असत्य
861,Schaden::N,зиан,हानि
862,Schaden::N,зиан,नुक़सान
863,Unglück::N,бæллæх,मुसीबत
864,Unglück::N,бæллæх,विपात्ति
865,Schuld::N,азым,दोष
866,Schuld::N,азым,क़सूर
867,Alter::N,кар,आयु
868,Alter::N,кар,उम्र
869,Schluss::N,кæрон,अंत
870,Schluss::N,кæрон,समाप्ति
871,Zeit::N,рӕстӕг,काल
872,Zeit::N,рӕстӕг,वक़्त
873,Tag::N,бон,दिन
874,Tag::N,бон,रोज़
875,Morgen::N,райсом,सुबह
876,Mittag::N,æмбисбон,दोपहर
877,Mittag::N,æмбисбон,मध्याह्न
878,Abend::N,изӕр,शाम
879,Abend::N,изӕр,संध्या
880,Nacht::N,ӕхсӕв,रात
881,Nacht::N,ӕхсӕв,रात्रि
882,Woche::N,къуыри,हफ़्ता
883,Monat::N,мӕй,मास
884,Monat::N,мӕй,महीना
885,Jahr::N,аз,बरस
886,Jahr::N,аз,वर्ष
887,Jahr::N,афӕдз,बरस
888,Jahr::N,афӕдз,वर्ष
889,Frühling::N,уалдзæг,वसंत
890,Sommer::N,сӕрд,गरमी
891,Sommer::N,сӕрд,ग्रीष्म
892,Herbst::N,фæззæг,शरत्
893,Herbst::N,фæззæг,पतझड़
894,Winter::N,зымӕг,जाड़ा
895,Winter::N,зымӕг,सर्दियाँ
896,Januar::N,январь,जनवरी
897,Februar::N,февраль,फ़रवरी
898,März::N,мартъи,मार्च
899,April::N,апрель,अप्रैल
900,Mai::N,май,मई
901,Juni::N,июнь,जून
902,Juli::N,июль,जुलाई
903,August::N,август,अगस्त
904,September::N,сентябрь,सितंबर
905,Oktober::N,октябрь,अक्तूबर
906,November::N,ноябрь,नवंबर
907,Dezember::N,декабрь,दिसंबर
908,Montag::N,къуырисæр,पीर
909,Montag::N,къуырисæр,सोमवार
910,Dienstag::N,дыццæг,मंगलवार
911,Mittwoch::N,æртыццæг,बुधवार
912,Donnerstag::N,цыппæрæм,गुरुवार
913,Donnerstag::N,цыппæрæм,बृहस्पतिवार
914,Freitag::N,майрæмбон,शुक्रवार
915,Samstag::N,сабат,सनीचर
916,Samstag::N,сабат,शनिवार
917,Sonntag::N,хуыцаубон,इतवार
918,Sonntag::N,хуыцаубон,रविवार
919,groß::A,дынджыр,बड़ा
920,klein::A,гыццыл,कम
921,klein::A,гыццыл,छोटा
922,lang::A,даргъ,लंबा
923,lang::A,даргъ,दीर्घ
924,kurz::A,цыбыр,लधु
925,kurz::A,цыбыр,छोटा
926,breit::A,фӕтӕн,चौड़ा
927,schmal::A,нарӕг,तंग
928,schmal::A,нарӕг,सँकरा
929,schmal::A,уынгӕг,तंग
930,schmal::A,уынгӕг,सँकरा
931,dicht::A,бæзджын,सघन
932,dicht::A,тар,सघन
933,dick[Gegenstand]::A,сӕвджын,मोटा
934,dünn::A,тæнæг,महीन
935,dünn::A,тæнæг,बारीक
936,fein::A,лыстӕг,कोमल
937,fein::A,лыстӕг,सूक्ष्म
938,fest::A,фидар,दृढ़
939,fest::A,фидар,मज़बूत
940,fest::A,хъӕддых,दृढ़
941,fest::A,хъӕддых,मज़बूत
942,flach::A,тъӕпӕн,चपटा
943,glatt::A,лӕгъз,चौरस
944,glatt::A,лӕгъз,चिकना
945,hart::A,хъӕбӕр,कठोर
946,hart::A,хъӕбӕр,सख़्त
947,weich::A,фӕлмӕн,नरम
948,weich::A,фӕлмӕн,मुलायम
949,rund::A,тымбыл,गोल
950,rund::A,тымбыл,वर्तुल
951,spitz::A,цыргъбырынкъ,नुकीला
952,spitz::A,цыргъфындз,नुकीला
953,scharf::A,цыргъ,पैना
954,stumpf::A,къуымых,भोथरा
955,schwer::A,уӕззау,भारी
956,schwer::A,уӕззау,वज़नी
957,schön::A,аив,सुंदर
958,schön::A,рӕсугъд,सुंदर
959,heiß::A,тӕвд,उष्ण
960,warm::A,хъарм,गरम
961,kalt::A,уазал,सर्द
962,kühl::A,сатæг,ठंडा
963,kühl::A,уазалгомау,ठंडा
964,frisch::A,сатæг,तर
965,frisch::A,сатæг,ताज़ा
966,feucht::A,уымӕл,नम
967,feucht::A,уымӕл,भीगा
968,nass::A,хуылыдз,गीला
969,trocken::A,хус,सूखा
970,trocken::A,хус,ख़ुश्क
971,voll::A,дзаг,भरा
972,voll::A,дзаг,पूरा
973,voll::A,йедзаг ,भरा
974,voll::A,йедзаг ,पूरा
975,leer::A,афтид,ख़ाली
976,offen::A,гом,खुला
977,geschlossen::A,æхгæд,बंद
978,sauber::A,сыгъдæг,साफ़
979,sauber::A,сыгъдæг,सुथरा
980,schmutzig::A,чъиллон,गंदा
981,roh::A,хом,कच्चा
982,reif::A,рӕгъӕд,पक्व
983,reif::A,рӕгъӕд,पक्का
984,lecker::A,хӕрзад,मज़ेदार
985,lecker::A,хӕрзад,स्वादिष्ट
986,süß::A,адджын,मीठा
987,bitter::A,судзаг,कटु
988,bitter::A,судзаг,कड़वा
989,sauer::A,туаг,खट्टा
990,hell::A,рухс,रोशन
991,dunkel::A,талынг,अँधेरा
992,schwarz::A,сау,काला
993,schwarz::A,сау,स्याह
994,weiß::A,урс,सफ़ेद
995,rot::A,сырх,लाल
996,rot::A,сырх,सुर्ख़
997,gelb::A,бур,पीला
998,gelb::A,бур,ज़र्द
999,blau::A,цъӕх,नीला
1000,blau::A,цъӕх,आसमानी
1001,grün::A,цъӕх,हरा
1002,grün::A,кӕрдӕгхуыз,हरा
1003,grau::A,цъӕх,धूसर
1004,grau::A,фӕныкхуыз,धूसर
1005,bunt::A,хъулон,रंगीन
1006,bunt::A,хъулон,बहुरंगा
1007,bunt::A,гæрæм,रंगीन
1008,bunt::A,гæрæм,बहुरंगा
1009,billig::A,аслам,सस्ता
1010,teuer::A,зынаргъ,महँगा
1011,wertvoll::A,зынаргъ,क़ीमती
1012,wertvoll::A,зынаргъ,मूल्यवान्
1013,blind::A,куырм,अंधा
1014,taub::A,къуырма,बहरा
1015,kräftig::A,домбай,ताक़तवर
1016,kräftig::A,домбай,शक्तिशाली
1017,kräftig::A,тыхджын,ताक़तवर
1018,kräftig::A,тыхджын,शक्तिशाली
1019,stark::A,тыхджын,प्रबल
1020,stark::A,тыхджын,बलवान्
1021,schwach::A,ӕнӕбон,कमज़ोर
1022,fett::A,нард,मोटा
1023,fett::A,нард,मांसल
1024,schlank::A,гуырвидыц,पतला
1025,schlank::A,гуырвидыц,छरहरा
1026,schlank::A,хæрзконд,पतला
1027,schlank::A,хæрзконд,छरहरा
1028,schlank::A,рæхснæг,पतला
1029,schlank::A,рæхснæг,छरहरा
1030,schlank::A,сагамад,पतला
1031,schlank::A,сагамад,छरहरा
1032,hübsch::A,аив,सुंदर
1033,hübsch::A,аив,ख़ूबसूरत
1034,hübsch::A,рӕсугъд,सुंदर
1035,hübsch::A,рӕсугъд,ख़ूबसूरत
1036,böse::A,фыдзӕрдӕ,पापी
1037,böse::A,фыдзӕрдӕ,दुष्ट
1038,dumm::A,ӕдылы,मूर्ख
1039,dumm::A,ӕдылы,बुद्धू
1040,faul::A,зивӕг,आलसी
1041,faul::A,зивӕг,सुस्त
1042,faul::A,зивӕггӕнаг,आलसी
1043,faul::A,зивӕггӕнаг,सुस्त
1044,fleißig::A,æнæзивæг,मेहनती
1045,fleißig::A,æнæзивæг,परिश्रमी
1046,fleißig::A,æнувыд,मेहनती
1047,fleißig::A,æнувыд,परिश्रमी
1048,geizig::A,чъынды,कृपण
1049,geizig::A,чъынды,कंजूस
1050,geizig::A,æлгъин,कृपण
1051,geizig::A,æлгъин,कंजूस
1052,geizig::A,мæрддзæст,कृपण
1053,geizig::A,мæрддзæст,कंजूस
1054,klug::A,зондджын,समझदार
1055,klug::A,зондджын,होशियार
1056,klug::A,зондджын,अक़्लमंद
1057,geschickt::A,хӕрзарӕхст,किशल
1058,lieb::A,уарзон,प्रिय
1059,lieb::A,уарзон,प्यारा
1060,lustig::A,хъӕлдзӕг,हँसमुख
1061,lustig::A,хъӕлдзӕг,ख़ुशदिल
1062,sanft::A,мынчын,नम्र
1063,hungrig::A,ӕххормаг,भूखा
1064,krank::A,нӕфӕразгӕ,बीमार
1065,krank::A,нӕфӕразгӕ,अस्वस्थ
1066,nackt::A,бӕгънӕг,नग्न
1067,traurig::A,ӕрхӕндӕг,उदास
1068,traurig::A,ӕрхӕндӕг,रंजीदा
1069,lebendig::A,цардӕгас,जीता
1070,lebendig::A,цардӕгас,ज़िंदा
1071,gut::A,хорз,अच्छा
1072,schlecht::A,цауд,बुरा
1073,schlecht::A,цауд,ख़राब
1074,richtig::A,раст,ठीक
1075,schlimm::A,ӕвзӕр,बुरा
1076,schlimm::A,ӕвзӕр,अप्रिय
1077,wahr::A,ӕцӕг,सच
1078,alt::A,зӕронд,पुराना
1079,neu::A,ног,नया
1080,ehemalig::A,раздӕры,भूतपूर्व
1081,alt[Lebewesen]::A,ацӕргӕ,बूढ़ा
1082,alt[Lebewesen]::A,ацӕргӕ,वृद्ध
1083,jung::A,ӕрыгон,जवान
1084,arm::A,мӕгуыр,ग़रीब
1085,reich::A,хъӕздыг,धनी
1086,reich::A,хъӕздыг,अमीर
1087,bekannt::A,зонгӕ,मालूम
1088,berühmt::A,номдзыд,मशहूर
1089,berühmt::A,номдзыд,प्रसिद्ध
1090,fremd::A,æцæгæлон,विदेशी
1091,fremd::A,æцæгæлон,अपरिचित
1092,verschieden::A,æндæр æмæ æндæр,अलग
1093,verschieden::A,æндæр æмæ æндæр,भिन्न
1094,verschieden::A,алы,अलग
1095,verschieden::A,алы,भिन्न
1096,verschieden::A,алыхуызон,अलग
1097,verschieden::A,алыхуызон,भिन्न
1098,nah::A,хӕстӕг,नज़दीकी
1099,fern::A,дард,दूर
1100,fern::A,дард,दूरस्थ
1101,fern::A,дӕрддаг,दूर
1102,fern::A,дӕрддаг,दूरस्थ
1103,linker::A,галиу,बायाँ
1104,rechter::A,рахиз,दायाँ
1105,rechter::A,рахиз,दाहिना
1106,anderer::A,иннӕ,अन्य
1107,anderer::A,иннӕ,दूसरा
1108,anderer::A,ӕндӕр,अन्य
1109,anderer::A,ӕндӕр,दूसरा
1110,erster::A,фыццаг,पहला
1111,erster::A,фыццаг,प्रथम
1112,erster::A,фыццӕгӕм,पहला
1113,erster::A,фыццӕгӕм,प्रथम
1114,zweiter::A,дыккаг,दूसरा
1115,zweiter::A,дыккаг,द्वितीय
1116,zweiter::A,дыккæгæм,दूसरा
1117,zweiter::A,дыккæгæм,द्वितीय
1118,dritter::A,æртыккаг,तीसरा
1119,dritter::A,æртыккæгæм,तीसरा
1120,letzter::A,фӕстаг,अंतिम
1121,letzter::A,фӕстаг,आख़िरी
1122,allein::ADV,иунæг,तनहा
1123,allein::ADV,иунæг,अकेले
1124,auf einmal::ADV,уайтагъд,वक़्त में
1125,auf einmal::ADV,æвиппайды,वक़्त में
1126,auf einmal::ADV,æваст,वक़्त में
1127,zusammen::ADV,иумӕ,एक साथ
1128,zusammen::ADV,иумӕ,साथ साथ
1129,lange::ADV,бирæ рæстæг,देर तक
1130,plötzlich::ADV,æвиппайды,सहसा
1131,plötzlich::ADV,æвиппайды,अचानक
1132,plötzlich::ADV,æваст,सहसा
1133,plötzlich::ADV,æваст,अचानक
1134,sofort::ADV,уыцы сахат,तुरंत
1135,sofort::ADV,уайтагъд,तुरंत
1136,später::ADV,фæстæдæр,बाद को
1137,später::ADV,фæстæдæр,बाद में
1138,jetzt::ADV,ныр,अब
1139,jetzt::ADV,ныр,अभी
1140,heute::ADV,абон,आज
1141,morgen::ADV,райсом,कल
1142,bald::ADV,тагъд,जल्दी
1143,bald::ADV,рæхджы,जल्दी
1144,dann::ADV,стæй,तब
1145,gestern::ADV,знон,कल
1146,einst::ADV,кӕддӕр,एक दिन
1147,einst::ADV,кӕддӕр,पहले कभी
1148,damals::ADV,уæд,उस समय
1149,damals::ADV,уæд,उन दिनों
1150,danach::ADV,стæй,इसके बाद
1151,danach::ADV,стæй,इसके पश्चात्
1152,danach::ADV,уый фæстæ,इसके बाद
1153,danach::ADV,уый фæстæ,इसके पश्चात्
1154,vorher::ADV,раздæр,पहले
1155,vorher::ADV,раздæр,पेशतर
1156,zuerst::ADV,фыццаг,पहले
1157,einmal::ADV,иу хатт,एक बार
1158,einmal::ADV,иу хатт,एक दफ़ा
1159,manchmal::ADV,хатт,कभी कभी
1160,oft::ADV,арæх,अक्सर
1161,immer::ADV,ӕдзух,सदा
1162,immer::ADV,ӕдзух,हमेशा
1163,niemals::ADV,никуы,कभी नहीं
1164,niemals::ADV,никуы,कदापि नहीं
1165,niemals::ADV,никæд,कभी नहीं
1166,niemals::ADV,никæд,कदापि नहीं
1167,hier::ADV,ам,इधर
1168,hier::ADV,ам,यहाँ
1169,hierhin::ADV,ардӕм,इधर को
1170,hierhin::ADV,ардӕм,यहाँ को
1171,von hier::ADV,ардыгæй,यहाँ से
1172,dort::ADV,уым,उधर
1173,dort::ADV,уым,वहाँ
1174,dorthin::ADV,уырдӕм,उधर को
1175,dorthin::ADV,уырдӕм,वहाँ को
1176,geradeaus::ADV,æргом,सीधे
1177,vorwärts::ADV,размӕ,आगे
1178,vorwärts::ADV,размӕ,आगे को
1179,rückwärts::ADV,фӕстӕмӕ,पीछे को
1180,zurück::ADV,фӕстӕмӕ,वापस
1181,unten::ADV,дæлæ,नीचे
1182,unten::ADV,дæлейы,नीचे
1183,unten::ADV,бынæй,नीचे
1184,hinab::ADV,дӕлӕмӕ,नीचे को
1185,hinab::ADV,уырдыгмӕ,नीचे को
1186,oben::ADV,уӕле,ऊपर
1187,hinauf::ADV,уӕлӕмӕ,ऊपर को
1188,überall::ADV,алыран,हर जगह
1189,überall::ADV,алыран,हर स्थान
1190,überall::ADV,алкæм,हर जगह
1191,überall::ADV,алкæм,हर स्थान
1192,überall::ADV,кæмдæриддæр,हर जगह
1193,überall::ADV,кæмдæриддæр,हर स्थान
1194,nicht::ADV,нӕ,न
1195,nicht::ADV,нӕ,नहीं
1196,ein wenig::ADV,чысыл,कुछ
1197,ein wenig::ADV,чысыл,ज़रा
1198,ein wenig::ADV,чысыл,थोड़ा
1199,kaum::ADV,цъус,लगभग नहीं
1200,kaum::ADV,цъус,बराबर नहीं
1201,sehr::ADV,тынг,बहुत
1202,sehr::ADV,иттӕг,बहुत
1203,so::ADV,афтӕ,ऐसा
1204,noch::ADV,ма,अभी तक
1205,nur::ADV,канд,केवल
1206,nur::ADV,канд,सिर्फ़
1207,nur::ADV,ӕрмӕст,केवल
1208,nur::ADV,ӕрмӕст,सिर्फ़
1209,schon::ADV,нырид,चुकना
1210,wieder::ADV,ногӕй,फिर
1211,wieder::ADV,ногӕй,दुबारा
1212,vergebens::ADV,дзæгъæлы,व्यर्थ
1213,vergebens::ADV,уæгъды,व्यर्थ
1214,vergebens::ADV,æнæхъуаджы,व्यर्थ
1215,vor::PRP,разы,के आगे
1216,vor::PRP,разы,के सामने
1217,hinter::PRP,фӕстӕ,के पीछे
1218,unter::PRP,бын,के तले
1219,unter::PRP,бын,के नीचे
1220,durch::PRP,æхсæнты,के पार
1221,neben::PRP,цур,के पास
1222,neben::PRP,цур,की बग़ल में
1223,zwischen::PRP,астӕу,के बीच
1224,wegen::PRP,тыххай,के कारण
1225,wegen::PRP,тыххай,की वजह से
1226,dies::PRN,ай,यह
1227,das::PRN,уый,वह
1228,alles::PRN,алцы,सब
1229,alles::PRN,алцы,सब कुछ
1230,alles::PRN,æппæтдæр,सब
1231,alles::PRN,æппæтдæр,सब कुछ
1232,alles::PRN,иууылдӕр,सब
1233,alles::PRN,иууылдӕр,सब कुछ
1234,ich::PRN,æз,मैं
1235,du::PRN,ды,तू
1236,er::PRN,уый,यह
1237,wir::PRN,мах,हम
1238,ihr::PRN,сымах,तुम
1239,sie::PRN,уыдон,ये
1240,was::FPRN,цы,क्या
1241,wer::FPRN,чи,कौन
1242,wo::FADV,кӕм,किधर
1243,wohin::FADV,кӕдӕм,किधर
1244,wie::FADV,куыд,कैसे
1245,warum::FADV,цӕмӕн,क्यों
1246,wieviel::FNUM,цал,कितना
1247,eins::NUM,иу,एक
1248,zwei::NUM,дыууӕ,दो
1249,drei::NUM,ӕртӕ,तीन
1250,vier::NUM,цыппар,चार
1251,fünf::NUM,фондз,पाँच
1252,sechs::NUM,ӕхсӕз,छह
1253,sieben::NUM,авд,सात
1254,acht::NUM,аст,आठ
1255,neun::NUM,фараст,नौ
1256,zehn::NUM,дӕс,दस
1257,elf::NUM,иуæндæс,ग्यारह
1258,zwölf::NUM,дыууадæс,बारह
1259,zwanzig::NUM,дыууын,बीस
1260,dreißig::NUM,æртын,तीस
1261,dreißig::NUM,дæсæмæссæдз,तीस
1262,vierzig::NUM,цыппор,चालीस
1263,vierzig::NUM,цыппур,चालीस
1264,vierzig::NUM,дыууиссæдзы,चालीस
1265,fünfzig::NUM,фӕндзай,पचास
1266,sechzig::NUM,æхсай,साठ
1267,sechzig::NUM,æртиссæдзы,साठ
1268,siebzig::NUM,æвдай,सत्तर
1269,siebzig::NUM,дæс æмæ æртиссæдзы,सत्तर
1270,achtzig::NUM,цыппарыссæдзы,अस्सी
1271,achtzig::NUM,æстай,अस्सी
1272,neunzig::NUM,нæуæдз,नव्वे
1273,neunzig::NUM,дæс æмæ цыппарыссæдзы,नव्वे
1274,hundert::NUM,сӕдӕ,सौ
1275,tausend::NUM,мин,हज़ार
1276,und::CNJ,ӕмӕ,और
1277,oder::CNJ,кӕнӕ,या
1278,stehen::V,лӕууын,खड़ा होना
1279,sitzen::V,бадын,बैठना
1280,liegen::V,хуыссын,लेटना
1281,hängen::V,ауыгъд уын,लटकना
1282,werden::V,суӕвын,बनना
1283,passieren::V,æрцæуын,होना
1284,beginnen::V,райдайын,आरंभ होना
1285,beginnen::V,райдайын,प्रारंभ होना
1286,enden::V,фæуын,अंत होना
1287,enden::V,фæуын,ख़तम होना
1288,wechseln::V,ивын,बदलना
1289,aufgehen[Sonne]::V,скæсын,चढ़ना
1290,aufgehen[Sonne]::V,скæсын,उदित होना
1291,untergehen[Sonne]::V, аныгуылын,अस्त हो जाना
1292,scheinen[Sonne]::V,рухс кӕнын,रोशनी देना
1293,donnern::V,нæрын,गरजना
1294,wehen::V,дымын,चलना
1295,strömen::V,кӕлын,बहना
1296,strömen::V,кӕлын,प्रवाहित होना
1297,fließen::V,цæуын,बहना
1298,fließen::V,цæуын,प्रवाहित होना
1299,fließen::V,уайын,बहना
1300,fließen::V,уайын,प्रवाहित होना
1301,fließen::V,кæлын,बहना
1302,fließen::V,кæлын,प्रवाहित होना
1303,sich drehen::V,зилын,घूमना
1304,schwanken::V,æнкъуысын,हिलना
1305,schwingen::V,æнкъуысын,हिलना
1306,schwingen::V,змæлын,हिलना
1307,fallen::V,хауын,गिरना
1308,brennen::V,судзын,जलना
1309,rauchen::V,фæздæг кæнын,धुआँ उड़ाना
1310,regnen::V,уарын,बरसना
1311,gefrieren::V,сӕлын,जमना
1312,tauen::V,стайын,गलना
1313,tauen::V,стайын,पिघलना
1314,schmelzen::V,тайын,गलना
1315,schmelzen::V,тайын,पिघलना
1316,trocknen::V,хус кæнын,सूखना
1317,sieden::V,фыцын,उबलना
1318,faulen::V,ӕмбийын,गलना
1319,faulen::V,ӕмбийын,सड़ना
1320,verfaulen::V,бамбийын,गलना
1321,verfaulen::V,бамбийын,सड़ना
1322,reißen::V,скъуийын,फटना
1323,versinken::V,дӕлдон_кӕнын,डूबना
1324,vergehen::V,аивгъуийын,बीतना
1325,vergehen::V,аивгъуийын,गुज़रना
1326,erscheinen::V,разынын,दिखाई देना
1327,verschwinden::V,фæтары уын,ग़ायब होना
1328,verschwinden::V,фæдæлдзæх уын,ग़ायब होना
1329,verschwinden::V,фесæфын,ग़ायब होना
1330,verschwinden::V,æрбайсæфын,ग़ायब होना
1331,sinken::V,дæлæмæ æрхауын,घटना
1332,sinken::V,дæлæмæ æрхауын,उतरना
1333,abnehmen::V,фæкъаддæр уын,घटना
1334,abnehmen::V,фæцух уын,घटना
1335,zunehmen::V,фæфылдæр уын,बढ़ना
1336,zunehmen::V,сбирæ уын,बढ़ना
1337,zunehmen::V,сахадын,बढ़ना
1338,steigen::V,сыстын,बढ़ना
1339,wachsen::V,рӕзын,उगना
1340,glänzen::V,ӕрттивын,चमकना
1341,funkeln::V,тыбар-тыбур_кӕнын,जगमगाना
1342,funkeln::V,тыбар-тыбур_кӕнын,टिमटिमाना
1343,lärmen::V,хъæлæба кæнын,शोर मचाना
1344,läuten::V,цæгъдын,बजना
1345,klingeln::V,цæгъдын,बजना
1346,klirren::V,дзыгъал-мыгъул кæнын,झनझनाना
1347,klirren::V,дзæгъ-дзæгъ кæнын,झनझनाना
1348,brausen::V,абухын,साँय-साँय करना
1349,klingen::V,зæлын,बजना
1350,klingen::V,азæлын,बजना
1351,klingen::V,хъуысын,बजना
1352,bellen::V,рæйын,भौंकना
1353,heulen::V,ниуын,गुर्राना
1354,blasen::V,фу кӕнын,फूँकना
1355,pfeifen::V,æхситт кæнын,सीटी देना
1356,pfeifen::V,къуыззитт кæнын,सीटी देना
1357,schreien::V,хъӕр кӕнын,चिल्लाना
1358,stöhnen::V,хъæрзын,कराहना
1359,stöhnen::V,хъæрзын,आहें भरना
1360,stöhnen::V,дзыназын,कराहना
