,Concept_ID,mrj,hu
771,auf einmal::ADV,тöрöк,egyszerre
772,zusammen::ADV,икараш,együtt
773,zusammen::ADV,икараш,összesen
774,zusammen::ADV,цымырын,együtt
775,zusammen::ADV,цымырын,összesen
776,lange::ADV,кужын,sokáig
777,lange::ADV,кужын,hosszan
778,plötzlich::ADV,трӱк,hirtelen
779,plötzlich::ADV,трӱк,egyszerre
780,sofort::ADV,полт,rögtön
781,sofort::ADV,полт,tüstént
782,sofort::ADV,тöрöк,rögtön
783,sofort::ADV,тöрöк,tüstént
784,sofort::ADV,тӹшӓкок,rögtön
785,sofort::ADV,тӹшӓкок,tüstént
786,später::ADV,вара,későn
787,heute::ADV,тагачы,ma
788,morgen::ADV,иргод,holnap
789,morgen::ADV,иргодым,holnap
790,bald::ADV,чӹнь,majd
791,bald::ADV,чӹнь,nemsokára
792,bald::ADV,вӓшке,majd
793,bald::ADV,вӓшке,nemsokára
794,bald::ADV,выртышты,majd
795,bald::ADV,выртышты,nemsokára
796,dann::ADV,пакыла,akkor
797,gestern::ADV,тенгечӹ,tegnap
798,einst::ADV,икӓнӓ,hajdan
799,damals::ADV,тӹнӓм,akkor
800,damals::ADV,тӹнӓм,akkoriban
801,danach::ADV,пакыла,azután
802,vorher::ADV,перви,előbb
803,zuerst::ADV,андак,először
804,einmal::ADV,гӓнӓк,egyszer
805,einmal::ADV,гӓнӓ,egyszer
806,manchmal::ADV,кынамжы,néha
807,manchmal::ADV,кынамжы,olykor
808,oft::ADV,чӹчкӹдӹн,sokszor
809,immer::ADV,со,mindig
810,immer::ADV,соок,mindig
811,niemals::ADV,нинам,sohasem
812,niemals::ADV,нигынам,sohasem
813,niemals::ADV,нигынамат,sohasem
814,hier::ADV,тиштӹ,itt
815,hierhin::ADV,тишкӹ,erre
816,von hier::ADV,тишец,innen
817,von hier::ADV,тишецӹн,innen
818,dort::ADV,тӹштӹ,ott
819,dorthin::ADV,тӹшкӹ,oda
820,dorthin::ADV,тӹшкӹлӓ,oda
821,geradeaus::ADV,вик,egyenesen
822,geradeaus::ADV,тура,egyenesen
823,vorwärts::ADV,анзыкы,előre
824,rückwärts::ADV,мӹнгеш,hátrafelé
825,zurück::ADV,мӹнгеш,hátra
826,zurück::ADV,мӹнгеш,vissza
827,unten::ADV,ӱлнӹ,alul
828,unten::ADV,лӹвӓлнӹ,alul
829,hinab::ADV,ӱлӹкӹ,le
830,hinab::ADV,ӱлӹкӹ,lefelé
831,hinab::ADV,лӹвӓкӹ,le
832,hinab::ADV,лӹвӓкӹ,lefelé
833,oben::ADV,вӹлнӹ,fenn
834,oben::ADV,вӹлнӹ,felül
835,hinauf::ADV,кӱшкӹлӓ,fel
836,hinauf::ADV,кӱшкӹлӓ,felfelé
837,hinauf::ADV,кӱш,fel
838,hinauf::ADV,кӱш,felfelé
839,überall::ADV,йӹлт,mindenütt
840,überall::ADV,цилӓ вӓре,mindenütt
841,nicht::ADV,уке,nem
842,ein wenig::ADV,изиш,egy kicsit
843,ein wenig::ADV,иклаштык,egy kicsit
844,kaum::ADV,цылик,alig
845,kaum::ADV,чучок-чучок,alig
846,sehr::ADV,чоте,nagyon
847,so::ADV,тенге,úgy
848,so::ADV,тенгелӓ,úgy
849,noch::ADV,мол,még
850,noch::ADV,моло,még
851,nur::ADV,веле,csak
852,nur::ADV,веле,csupán
853,schon::ADV,уже,már
854,schon::ADV,ӹнде,már
855,wieder::ADV,уэш,ismét
856,wieder::ADV,уэш,megint
857,vergebens::ADV,зря,hiába
858,vergebens::ADV,ӹзрӓ,hiába
859,vergebens::ADV,ӹзӹрӓ,hiába
860,vor::PRP,анзыц,előtt
861,vor::PRP,анзыцын,előtt
862,hinter::PRP,шайылан,mögött
863,hinter::PRP,шайылный,mögött
864,unter::PRP,лӹвӓкӹ,alatt
865,durch::PRP,вашт,át
866,durch::PRP,вашт,keresztül
867,neben::PRP,сага,mellett
868,zwischen::PRP,лош,között
869,zwischen::PRP,лошкы,között
870,wegen::PRP,мычыц,miatt
871,wegen::PRP,мычыц,végett
872,dies::PRN,тидӹ,ez
873,dies::PRN,ти,ez
874,das::PRN,тидӹ,az
875,das::PRN,ти,az
876,alles::PRN,цилӓ,minden
877,ich::PRN,мый,én
878,du::PRN,тӹнь,te
879,er::PRN,тӹдӹ,ő
880,wir::PRN,мӓ,mi
881,ihr::PRN,вӓ,ti
882,sie::PRN,нӹнӹ,ők
883,was::FPRN,ма,mi
884,wer::FPRN,кӱ,ki
885,wo::FADV,кышан,hol
886,wo::FADV,кыштакен,hol
887,wohin::FADV,кышкы,hova
888,wie::FADV,кыце,hogy
889,wie::FADV,кыце,hogyan
890,warum::FADV,малын,miért
891,wieviel::FNUM,кынар,hány
892,wieviel::FNUM,кынар,mennyi
893,wieviel::FNUM,кынары,hány
894,wieviel::FNUM,кынары,mennyi
895,wieviel::FNUM,кынаркы,hány
896,wieviel::FNUM,кынаркы,mennyi
897,eins::NUM,иктӹ,egy
898,eins::NUM,иктӹт,egy
899,zwei::NUM,кок,kettő
900,zwei::NUM,кокты,kettő
901,drei::NUM,кым,három
902,drei::NUM,кымыт,három
903,vier::NUM,нӹл,négy
904,fünf::NUM,вӹц,öt
905,sechs::NUM,куд,hat
906,sechs::NUM,кудытмозн,hat
907,sieben::NUM,шӹм,hét
908,sieben::NUM,шӹмӹт,hét
909,acht::NUM,кӓндӓкш,nyolc
910,acht::NUM,кӓндӓкшӹ,nyolc
911,neun::NUM,ӹндекшшӱдӹ,kilenc
912,zehn::NUM,лу,tíz
913,elf::NUM,луатик,tizenegy
914,elf::NUM,луатиктӹ,tizenegy
915,zwölf::NUM,луаткок,tizenkettő
916,zwölf::NUM,луаткокты,tizenkettő
917,zwanzig::NUM,коклы,húsz
918,dreißig::NUM,кымлы,harminc
919,vierzig::NUM,нӹллӹ,negyven
920,fünfzig::NUM,вӹцлӹ,ötven
921,sechzig::NUM,кудлу,hatvan
922,siebzig::NUM,шӹмлу,hetven
923,achtzig::NUM,кӓндӓкшлу,nyolcvan
924,neunzig::NUM,ӹндекшлу,kilencven
925,hundert::NUM,шӱдӹ,száz
926,tausend::NUM,тӹжем,ezer
927,und::CNJ,дöн,és
928,und::CNJ,дöн,meg
929,oder::CNJ,льывы,vagy
930,stehen::V,шалшаг,áll
931,sitzen::V,шӹнзӓш,ül
932,liegen::V,киӓш,fekszik
933,hängen::V,кечӓш,függ
934,werden::V,шагалаш,lesz
935,passieren::V,ӹштӓ́лтӓш,történik
936,beginnen::V,тӹнгӓлӓлтӓш,kezdődik
937,enden::V,пӹтӓш,végződik
938,enden::V,пӹтӓш,befejeződik
939,wechseln::V,весемӓш,változik
940,wechseln::V,весемӓлтӓш,változik
941,aufgehen[Sonne]::V,авараш,kel
942,untergehen[Sonne]::V,шӹ́нзӓш,lemegy
943,scheinen[Sonne]::V,сотемдӓрӓш,süt
944,donnern::V,хӹдӹртӓш,dörög
945,wehen::V,ӹфӹлӓш,fúj
946,strömen::V,йогащ,áramlik
947,fließen::V,йогащ,folyik
948,sich drehen::V,пöрдӓш,forog
949,schwanken::V,лыпшалташ,inog
950,schwanken::V,лыпшалташ,ingadozik
951,schwingen::V,кӓчӓйӓш,leng
952,fallen::V,кенвазаш,esik
953,fallen::V,шынгалташ,esik
954,brennen::V,йылаш,ég
955,rauchen::V,шыпшаш,füstöl
956,regnen::V,юраш,esik
957,gefrieren::V,гӓш,megfagy
958,gefrieren::V,кӹлмаш,megfagy
959,tauen::V,шылаш,olvad
960,schmelzen::V,шӹрӓнӓш,olvad
961,schmelzen::V,шӹрӓнӓш,elolvad
962,trocknen::V,кошкаш,szárad
963,sieden::V,шолаш,forr
964,faulen::V,шӱӓш,rothad
965,verfaulen::V,йӓнгӓрӓлтӓш,elrothad
966,verfaulen::V,йӓнгӓрӓлтӓш,megrothad
967,reißen::V,кышкедӓлтӓш,szakad
968,versinken::V,ва́лаш,süllyed
969,versinken::V,ва́лаш,elsüllyed
970,vergehen::V,эртӓш,múlik
971,vergehen::V,эртӓш,elmúlik
972,erscheinen::V,каяш,feltűnik
973,erscheinen::V,каяш,megjelenik
974,verschwinden::V,ямаш,letűnik
975,sinken::V,пычаш,süllyed
976,abnehmen::V,чӹдемӓш,apad
977,abnehmen::V,чӹдемӓш,csökken
978,abnehmen::V,кöтӹргӓш,apad
979,abnehmen::V,кöтӹргӓш,csökken
980,zunehmen::V,когоэмӓш,növekszik
981,zunehmen::V,когоэмӓш,gyarapszik
982,steigen::V,лӱлта́лташ,emelkedik
983,wachsen::V,кушкаш,nő
984,wachsen::V,кушкаш,terem
985,wachsen::V,кушкаш,növekszik
986,glänzen::V,йӹлгӹжӓш,ragyog
987,glänzen::V,йӹлгӹжӓш,fénylik
988,funkeln::V,валгалташ,csillog
989,funkeln::V,валгалташ,tündöklik
990,lärmen::V,юкланаш,lármázik
991,läuten::V,цоргаш,cseng
992,klingeln::V,цоргаш,csenget
993,klirren::V,цонгырталгаш,csörömpöl
994,brausen::V,ышдымыла́наш,zúg
995,brausen::V,ышдымыла́наш,morajlik
996,rauschen::V,шу́жгаш,zúg
997,klingen::V,йо́нгаш,hangzik
998,bellen::V,опташ,ugat
999,heulen::V,урмыжаш,bőg
1000,heulen::V,урмыжаш,üvölt
1001,blasen::V,ӹфӹлӓш,fúj
1002,pfeifen::V,ши́шкаш,fütyül
1003,schreien::V,уташ,kiált
1004,schreien::V,уташ,kiabál
1005,schreien::V,саслаш,kiált
1006,schreien::V,саслаш,kiabál
1007,schreien::V,варгынзаш,kiált
1008,schreien::V,варгынзаш,kiabál
1009,stöhnen::V,ӹнгӹрӓш,nyög
1010,zittern::V,цӹтӹрӓш,remeg
1011,zittern::V,цӹтӹрӓш,reszket
1012,leben::V,ӹлӓш,él
1013,geboren werden::V,шачаш,születik
1014,atmen::V,шӱлӓш,lélegzik
1015,trinken::V,йӱӓш,iszik
1016,essen::V,качкаш,eszik
1017,schlucken::V,нелӓш,nyel
1018,müde werden::V,янгылаш,elfárad
1019,müde werden::V,янгылаш,kifárad
1020,einschlafen::V,амален кеӓш,elalszik
1021,schlafen::V,амалаш,alszik
1022,aufwachen::V,понгыжалташ,felébred
1023,aufstehen::V,кӹньӹл шагалаш,felkel
1024,sich erholen::V,кӓнаш,pihen
1025,krank werden::V,церлӓнен вазаш,megbetegedik
1026,krank werden::V,церлӓнен вазаш,belebetegszik
1027,krank sein::V,церлӓнӓш,betegeskedik
1028,krank sein::V,ясланаш,betegeskedik
1029,krank sein::V,ясыланаш,betegeskedik
1030,schmerzen::V,каршташ,fáj
1031,husten::V,кахыраш,köhög
1032,genesen::V,паремӓш,meggyógyul
1033,genesen::V,тöрлӓнӓш,meggyógyul
1034,sterben::V,вазын колаш,hal
1035,umkommen::V,пӹтӓш,elpusztul
1036,sich bewegen::V,кашташ,mozog
1037,sich rühren::V,тӓрвӓнӓш,mozdul
1038,sich erheben::V,кӹньӹлӓш,feláll
1039,sich erheben::V,кӹньӹлӓш,felemelkedik
1040,sich setzen::V,шӹнзӓш,ül
1041,sich setzen::V,шӹнзӓш,leül
1042,hinfallen::V,кенвазаш,bukik
1043,hinfallen::V,кенвазаш,elesik
1044,hinfallen::V,шынгалташ,bukik
1045,hinfallen::V,шынгалташ,elesik
1046,laufen::V,кашташ,jár
1047,schreiten::V,ашкедӓш,lép
1048,spazierengehen::V,мадын кашташ,sétál
1049,eilen::V,вӓшкӓш,siet
1050,sich beeilen::V,вӓшкӓш,siet
1051,sich beeilen::V,талашаш,siet
1052,sausen::V,хойхаланаш,robog
1053,sausen::V,хояш,robog
1054,rennen::V,кыргыжаш,fut
1055,rennen::V,кыргыжаш,szalad
1056,springen::V,тӹршештӓш,ugrik
1057,klettern::V,ку́заш,kúszik
1058,schaukeln::V,лыпшалташ,hintázik
1059,kriechen::V,авалянаш,kúszik
1060,kriechen::V,ньыжиклӓш,kúszik
1061,schwimmen::V,илӓш,úszik
1062,tauchen::V,цымаш,merül
1063,rudern::V,шуалташ,evez
1064,fahren::V,кеӓш,jár
1065,fahren::V,кеӓш,megy
1066,fahren::V,кеӓш,utazik
1067,fliegen::V,чонгештӓш,száll
1068,gehen::V,кеӓш,megy
1069,weggehen::V,кеӓш,elmegy
1070,abfahren::V,кеӓш,indul
1071,anhalten::V,цӓрнӓш,megáll
1072,hineingehen::V,пыраш,bemegy
1073,eintreten::V,пыраш,belép
1074,kommen::V,толаш,jön
1075,ankommen::V,шоаш,érkezik
1076,ankommen::V,шоаш,megérkezik
1077,zurückkommen::V,пöртӹлӓш,visszajön
1078,bleiben::V,кодаш,marad
1079,bleiben::V,кодаш,megmarad
1080,warten::V,вычаш,vár
1081,warten::V,вычаш,várakozik
1082,erwarten::V,вычаш,vár
1083,erwarten::V,вычаш,megvár
1084,suchen::V,кӹчӓлӓш,kutat
1085,finden::V,моаш,talál
1086,versuchen::V,путаяш,megpróbál
1087,versuchen::V,путаяш,megkísérel
1088,versuchen::V,цацаш,megpróbál
1089,versuchen::V,цацаш,megkísérel
1090,vorbereiten::V,поспейӹктӓш,előkészít
1091,lieben::V,яраташ,szeret
1092,mögen::V,яраташ,szeret
1093,lachen::V,ваштылаш,nevet
1094,rühren::V,тӓрвӓтӓш,mozdít
1095,weinen::V,мӓгӹрӓш,sír
1096,schimpfen::V,свырседӓлӓш,szid
1097,schimpfen::V,свырседӓлӓш,szitkozódik
1098,sich ärgern::V,шӹдешкӓш,mérgelődik
1099,sich ärgern::V,шӹдешкӓш,bosszankodik
1100,sich fürchten::V,лӱдӓш,fél
1101,sich fürchten::V,лӱдӓш,retteg
1102,fürchten::V,лӱдӓш,fél
1103,fliehen::V,кыргыжаш,menekül
1104,flüchten::V,кыргыж шӹлӓш,elmenekül
1105,sehen::V,ужаш,néz
1106,anschauen::V,анжалаш,megnéz
1107,ansehen::V,анжаш,néz
1108,ansehen::V,анжаш,ránéz
1109,ansehen::V,анжаш,megnéz
1110,hören::V,колаш,hall
1111,zuhören::V,колышташ,hallgat
1112,zuhören::V,колышташ,meghallgat
1113,probieren::V,тотештӓш,kóstol
1114,probieren::V,тотештӓш,megkóstol
1115,probieren::V,подыл анжаш,kóstol
1116,probieren::V,подыл анжаш,megkóstol
1117,riechen::V,ӱпшӹнзӓш,szagol
1118,fühlen::V,шижӓш,érez
1119,scheinen::V,каяш,tűnik
1120,scheinen::V,каяш,látszik
1121,zu sehen sein::V,каяш,mutatkozik
1122,vernehmen::V,колын колташ,hall
1123,frieren::V,кӹлмаш,fázik
1124,frieren::V,тӹнгӹргӓш,fázik
1125,tun::V,ӹштӓш,csinál
1126,tun::V,ӹштӓш,cselekszik
1127,können::V,кердӓш,tud
1128,wollen::V,жалаяш,akar
1129,anfangen::V,тӹнгӓлӓш,kezd
1130,beenden::V,пӹтӓрӓш,befejez
1131,aufhören::V,цӓрнӓш,megszűnik
1132,gelingen::V,цӓш лиӓш,sikerül
1133,geraten::V,лиӓш,kerül
1134,geraten::V,лиӓш,jut
1135,öffnen::V,пачаш,nyit
1136,öffnen::V,пачаш,kinyit
1137,schließen::V,чӱчӓш,csuk
1138,schließen::V,чӱчӓш,becsuk
1139,stellen::V,шӹндӓш,állít
1140,stellen::V,шӹндӓш,helyez
1141,setzen::V,шӹндӓш,ültet
1142,setzen::V,шӹндӓш,helyez
1143,legen::V,опташ,tesz
1144,legen::V,опташ,fektet
1145,legen::V,пиштӓш,tesz
1146,legen::V,пиштӓш,fektet
1147,berühren::V,тӹкӓлӓш,érint
1148,verbinden::V,пидӓш,beköt
1149,verbinden::V,пидӓш,összeköt
1150,bedecken::V,леведӓш,betakar
1151,bedecken::V,леведӓш,beborít
1152,aufhängen::V,сӓкӓш,felakaszt
1153,anzünden::V,чӱктӓш,gyújt
1154,anzünden::V,чӱктӓш,meggyújt
1155,aufheben::V,кузыкташ,felemel
1156,zurücklassen::V,кодаш,hátrahagy
1157,verlieren::V,ямдаш,veszít
1158,verlieren::V,ямдаш,elveszít
1159,fallen lassen::V,кенвацтараш,elejt
1160,machen::V,ӹштӓш,tesz
1161,machen::V,ӹштӓш,csinál
1162,herstellen::V,йӓмдӹлӓш,gyárt
1163,herstellen::V,йӓмдӹлӓш,előállít
1164,bauen::V,ӹштӓш,épít
1165,reparieren::V,чиняш,javít
1166,reparieren::V,чиняш,kijavít
1167,reparieren::V,чиняш,megjavít
1168,reparieren::V,алалаш,javít
1169,reparieren::V,алалаш,kijavít
1170,reparieren::V,алалаш,megjavít
1171,verbessern::V,яжоэмден шӹндӓш,megjavít
1172,ändern::V,вашталташ,változtat
1173,ändern::V,вашталташ,megváltoztat
1174,graben::V,капаяш,ás
1175,beugen::V,лывырташ,meghajt
1176,beugen::V,каклярташ,meghajt
1177,biegen::V,лывырташ,hajlít
1178,drehen::V,сӓрӓш,forgat
1179,drehen::V,сӓрӹкӓлӓш,forgat
1180,wenden::V,сӓрӓлӓш,fordít
1181,wenden::V,сӓрӓлӓш,megfordít
1182,umdrehen::V,сӓрӓлӓш,megfordít
1183,umdrehen::V,сӓрӓлӓш,megforgat
1184,heben::V,лӱктӓш,emel
1185,hochheben::V,кузыкташ,felemel
1186,ergreifen::V,хватяш,megfog
1187,halten::V,кычаш,tart
1188,drücken::V,темдӓш,nyom
1189,drücken::V,темдӓш,megnyom
1190,schieben::V,шӹкӓш,tol
1191,kratzen::V,нӹжӓш,vakar
1192,lecken::V,нылаш,nyal
1193,beißen::V,пыралаш,harap
1194,abreißen::V,кӹрӓш,letép
1195,abreißen::V,кышкед нӓлӓш,letép
1196,abschneiden::V,шулаш,levág
1197,abschneiden::V,лаштыклаш,levág
1198,binden::V,пидӓш,köt
1199,binden::V,пидӓш,kötöz
1200,stecken::V,шыралаш,dug
1201,brechen::V,тодылаш,tör
1202,brechen::V,тодылаш,eltör
1203,brechen::V,пыдырташ,tör
1204,brechen::V,пыдырташ,eltör
1205,klopfen::V,рушткаш,kopogtat
1206,hauen::V,шелӹштӓш,vág
1207,hauen::V,шелӹштӓш,levág
1208,kleben::V,клейӓш,tapaszt
1209,reiben::V,нӹжӓш,dörzsöl
1210,reiben::V,нӹжӓш,súrol
1211,streichen::V,шӹрӓш,simít
1212,schleifen::V,шымаш,fen
1213,schleifen::V,шымаш,csiszol
1214,schleifen::V,шымаш,köszörül
1215,schneiden::V,пӹчкӓш,vág
1216,schneiden::V,пӹчкӓш,szel
1217,schneiden::V,пӹчкӓш,metsz
1218,rütteln::V,мыльгыкташ,ráz
1219,schütteln::V,цӹтӹртӓш,ráz
1220,schütteln::V,цӹтӹртӓш,megráz
1221,schütteln::V,мыльгыкташ,ráz
1222,schütteln::V,мыльгыкташ,megráz
1223,schwenken::V,машыяш,lóbál
1224,schwenken::V,машыяш,lobogtat
1225,schütten::V,опталаш,önt
1226,füllen::V,темӓш,tölt
1227,füllen::V,темӓш,megtölt
1228,einwickeln::V,пӹтӹрӓ́лӓш,becsavar
1229,tragen::V,намалаш,hord
1230,schleppen::V,шӹдӹрӓш,vonszol
1231,ziehen::V,шыпшаш,húz
1232,aufbewahren::V,перегӓш,megőriz
1233,werfen::V,кӹшкӓш,dob
1234,werfen::V,кӹшкӓш,hajít
1235,fangen::V,кычаш,fog
1236,packen::V,хватяш,megragad
1237,verstecken::V,шӹлтӓш,eldug
1238,verstecken::V,шӹлтӓш,elrejt
1239,teilen::V,пайылаш,oszt
1240,teilen::V,пайылаш,megoszt
1241,schicken::V,колташ,küld
1242,bringen::V,кандаш,hoz
1243,bringen::V,кандаш,visz
1244,bekommen::V,лыкташ,kap
1245,bekommen::V,лыкташ,megkap
1246,erhalten::V,получаяш,kap
1247,erhalten::V,получаяш,megkap
1248,nehmen::V,налаш,vesz
1249,wählen::V,айыраш,választ
1250,auswählen::V,айыраш,kiválaszt
1251,bewahren::V,перегӓш,megtart
1252,behindern::V,мешӓйӓш,akadályoz
1253,behindern::V,мешӓйӓш,gátol
1254,verderben::V,портяш,elront
1255,beschädigen::V,шушырташ,rongál
1256,zerbrechen::V,пыдырташ,eltör
1257,zerbrechen::V,пыдырташ,széttör
1258,zerbrechen::V,пыдырташ,kettétör
1259,zerreißen::V,кӹрӓш,eltép
1260,zerreißen::V,кӹрӓш,széttép
1261,zerstören::V,шӓлӓтӓш,elpusztít
1262,verbrennen::V,йылаташ,éget
1263,verbrennen::V,йылаташ,eléget
1264,verbrennen::V,йылалташ,éget
1265,verbrennen::V,йылалташ,eléget
1266,geben::V,пуаш,ad
1267,reichen::V,пуаш,nyújt
1268,schenken::V,подараш,ajándékoz
1269,versprechen::V,сöрӓш,ígér
1270,wünschen::V,жалаяш,kíván
1271,loben::V,хваляш,dicsér
1272,küssen::V,шышшалаш,csókol
1273,wiegen::V,лӱнгӓлтӓш,ringat
1274,zudecken::V,пиштӓш,betakar
1275,wecken::V,понгыжалтараш,kelt
1276,wecken::V,понгыжалтараш,ébreszt
1277,zeigen::V,анжыкташ,mutat
1278,führen::V,видӓш,visz
1279,führen::V,видӓш,vezet
1280,lehren::V,тымдаш,tanít
1281,unterrichten::V,тымдаш,tanít
1282,aufziehen::V,кушташ,felnevel
1283,leiten::V,видӓш,vezet
1284,leiten::V,видӓш,vezérel
1285,leiten::V,вуйлаташ,vezet
1286,leiten::V,вуйлаташ,vezérel
1287,leiten::V,вуйлалташ,vezet
1288,leiten::V,вуйлалташ,vezérel
1289,antreiben::V,талаштараш,hajt
1290,lassen::V,-ыкт,-tat
1291,lassen::V,-ыкт,-at
1292,einladen::V,ӱжӓш,meghív
1293,vereinigen::V,иктештӓш,egyesít
1294,besuchen::V,толаш,látogat
1295,treffen::V,вӓшлиӓш,talál
1296,treffen::V,вӓшлиӓлтӓш,talál
1297,sich versammeln::V,цымыргаш,gyülekezik
1298,sich versammeln::V,цымыргаш,összegyűlik
1299,spielen::V,мадаш,játszik
1300,singen::V,мыраш,énekel
1301,tanzen::V,кушташ,táncol
1302,sich trennen::V,айырлаш,elválik
1303,verlassen::V,шуаш,elhagy
1304,retten::V,ытараш,ment
1305,bewachen::V,оролаш,őriz
1306,schützen::V,перегӓш,óv
1307,schützen::V,перегӓш,véd
1308,verteidigen::V,перегӓш,véd
1309,sich schlagen::V,шидӓлӓш,verekszik
1310,sich schlagen::V,шиэдӓлӓш,verekszik
1311,schießen::V,лӱӓш,lő
1312,siegen::V,сӹнгӓш,győz
1313,ärgern::V,шӹдештӓрӓш,bosszant
1314,schlagen::V,пӓрен колташ,üt
1315,schlagen::V,пӓрен колташ,ver
1316,schlagen::V,хӹрӹктен колташ,üt
1317,schlagen::V,хӹрӹктен колташ,ver
1318,treten::V,чымаш,rúg
1319,stechen::V,пышкылаш,döf
1320,stechen::V,пышкылаш,szúr
1321,stoßen::V,шыркедӓш,lök
1322,stehlen::V,шолышт толаш,lop
1323,stören::V,ӓрештӹлӓш,zavar
1324,belästigen::V,кӓньӹсӹрлӓндӓрӓш,zaklat
1325,belästigen::V,шытырланыкташ,zaklat
1326,verbergen::V,шӹлтӓш,rejt
1327,verbergen::V,шӹлтӓш,elrejt
1328,täuschen::V,алталаш,megtéveszt
1329,täuschen::V,аталаш,megtéveszt
1330,betrügen::V,мошеньӹчӓйӓш,csal
1331,töten::V,пуштын шуаш,öl
1332,wohnen::V,ӹлӓш,lakik
1333,arbeiten::V,пӓшӓлӓш,dolgozik
1334,arbeiten::V,ровотаяш,dolgozik
1335,sammeln::V,погаш,szed
1336,sammeln::V,погаш,gyűjt
1337,pflücken::V,кӹрӓш,szed
1338,jagen::V,охотничӓйӓш,vadászik
1339,fischen::V,кол кычаш,halászik
1340,fassen::V,кычаш,fog
1341,hüten::V,кӹтӓш,őriz
1342,hüten::V,кӹтӓш,legeltet
1343,treiben::V,шуруяш,hajt
1344,anbinden::V,ялшташ,köt
1345,anbinden::V,ялышташ,köt
1346,füttern::V,пукшаш,etet
1347,melken::V,шыпшылаш,fej
1348,hacken::V,роаш,vág
1349,gießen::V,шӓвӓш,öntöz
1350,reifen::V,кӱӓш,érik
1351,reifen::V,поспейӓш,érik
1352,zubereiten::V,йӓмдӹлӓш,elkészít
1353,kochen::V,шолташ,főz
1354,backen::V,кӱктӓш,süt
1355,braten::V,жӓрӓш,süt
1356,umrühren::V,намалаш,megkever
1357,stricken::V,пидӓш,köt
1358,nähen::V,ыргаш,varr
1359,färben::V,пидӓш,fest
1360,reinigen::V,чиӓлтӓш,tisztít
1361,waschen::V,мышкаш,mos
1362,abwischen::V,ӹштӓш,letöröl
1363,spülen::V,шӱӓлтӓш,mosogat
1364,fegen::V,ӹштӓш,söpör
1365,kehren::V,ӹштӓш,söpör
1366,baden::V,нӱштӹлӓш,fürdik
1367,sich waschen::V,мышкылташ,mosdik
1368,sich waschen::V,мышкылташ,mosakszik
1369,ausziehen::V,кыдашаш,levesz
1370,anziehen::V,чиӓш,felölt
1371,anziehen::V,чиӓш,felvesz
1372,sich anziehen::V,чиӓш,öltözik
1373,sich anziehen::V,чиӓш,felöltözik
1374,kämmen::V,шерӓш,fésül
1375,schmücken::V,цеверемдӓш,díszít
1376,sagen::V,манаш,mond
1377,sagen::V,келесӓш,mond
1378,sprechen::V,манаш,beszél
1379,reden::V,шайышташ,beszél
1380,sich unterhalten::V,хытыраш,beszélget
1381,sich unterhalten::V,хытыргаш,beszélget
1382,fragen::V,ядаш,kérdez
1383,bitten::V,ядаш,kér
1384,erzählen::V,келесӓш,mesél
1385,erzählen::V,келесӓш,elbeszél
1386,mitteilen::V,попаш,közöl
1387,mitteilen::V,увертӓш,közöl
1388,mitteilen::V,увертӓрӓш,közöl
1389,nennen::V,лӹмдӓш,hív
1390,nennen::V,лӹмдӓш,nevez
1391,rufen::V,ӱжӓш,hív
1392,prahlen::V,хайзаш,dicsekszik
1393,prahlen::V,шаргаланаш,dicsekszik
1394,übersetzen::V,вашташ,fordít
1395,denken::V,машанаш,gondol
1396,glauben::V,ӹнянӓш,hisz
1397,bemerken::V,цаклаш,észrevesz
1398,erkennen::V,пӓлӓш,ráismer
1399,erkennen::V,пӓлӓш,felismer
1400,begreifen::V,ынгылаш,felfog
1401,verstehen::V,ынгылаш,ért
1402,verstehen::V,ынгылаш,megért
1403,lernen::V,тыменяш,tanul
1404,lernen::V,тыменяш,megtanul
1405,wissen::V,пӓлӓш,tud
1406,sich erinnern an::V,ышештӓрӓш,emlékszik
1407,vergessen::V,монден кодаш,felejt
1408,vergessen::V,монден кодаш,elfelejt
1409,messen::V,висӓш,mér
1410,messen::V,висӓш,megmér
1411,zählen::V,шотаяш,számol
1412,zählen::V,шотаяш,megszámol
1413,rechnen::V,шотаяш,számít
1414,lesen::V,лыдаш,olvas
1415,malen::V,рисуяш,fest
1416,zeichnen::V,ыдырка́лаш,rajzol
1417,schreiben::V,вазаш,ír
1418,besitzen::V,кы́чаш,birtokol
1419,kaufen::V,нӓлӓш,vesz
1420,kaufen::V,нӓлӓш,megvesz
1421,verkaufen::V,выжалаш,elad
1422,bezahlen::V,тӱлӓш,fizet
1423,bezahlen::V,тӱлӓш,kifizet
1424,zahlen::V,тӱлӓш,fizet
1425,zahlen::V,тӱлӓш,megfizet
1426,beherrschen::V,кы́чаш,ural
1427,ertragen::V,цӹтӓш,elbír
1428,ertragen::V,цӹтӓш,elvisel
1429,Linie::N,,vonal
1430,Strich::N,,vonás
1431,jetzt::ADV,,most
1432,hinzufügen::V,,hozzáad
