,Concept_ID,hr,hi
773,Decke::N,pokrivač,रज़ाई
774,Kissen::N,jastuk,तकिया
775,Kissen::N,jastuk,गाद्दा
776,Tuch::N,rubac,रूमाल
777,Tuch::N,rubac,वस्त्र
778,Tuch::N,marama,रूमाल
779,Tuch::N,marama,वस्त्र
780,Handtuch::N,ručnik,अँगोछा
781,Kraft::N,snaga,ज़ोर
782,Kraft::N,snaga,शक्ति
783,Stärke::N,jakost,बल
784,Stärke::N,jakost,ताक़त
785,Gesundheit::N,zdravlje,स्वास्थ्य
786,Gesundheit::N,zdravlje,तंदुरुस्ती
787,Krankheit::N,bolest,रोग
788,Krankheit::N,bolest,बीमारी
789,Schmerz::N,bol,दर्द
790,Schmerz::N,bol,पीड़ा
791,Wunde::N,rana,घाव
792,Wunde::N,rana,ज़ख़्म
793,Fieber::N,groznica,ज्वर
794,Fieber::N,groznica,बुख़ार
795,Arznei::N,lijek,दवा
796,Arznei::N,lijek,औषाधि
797,Brücke::N,most,पुल
798,Brücke::N,most,सेतु
799,Brücke::N,ćuprija,पुल
800,Brücke::N,ćuprija,सेतु
801,Brunnen::N,bunar,कुआँ
802,Brunnen::N,zdenac,कुआँ
803,Weide::N,paša,चरागाह
804,Weide::N,pašnjak,चरागाह
805,Pfad::N,staza,पथ
806,Pfad::N,staza,पगडंडी
807,Weg::N,put,मार्ग
808,Straße::N,drum,राह
809,Straße::N,drum,रास्ता
810,Straße::N,cesta,राह
811,Straße::N,cesta,रास्ता
812,Dorf::N,selo,गाँव
813,Dorf::N,selo,ग्राम
814,Stadt::N,grad,शहर
815,Stadt::N,varoš,शहर
816,Brief::N,list,ख़त
817,Brief::N,list,पत्र
818,Brief::N,list,चिट्ठी
819,Brief::N,pismo,ख़त
820,Brief::N,pismo,पत्र
821,Brief::N,pismo,चिट्ठी
822,Buch::N,knjiga,किताब
823,Buch::N,knjiga,पुस्तक
824,Buchstabe::N,slovo,अक्षर
825,Zeitung::N,novine,अख़बार
826,Zeitung::N,novine,समाचार-पत्र
827,Leben::N,život,जीवन
828,Leben::N,život,ज़िंदगी
829,Tod::N,smrt,मौत
830,Tod::N,smrt,मृत्यु
831,Grab::N,raka,क़ब्र
832,Kirche::N,crkva,चर्च
833,Kirche::N,crkva,गिरजा
834,Sünde::N,grijeh,पाप
835,Sünde::N,grijeh,गुनाह
836,Gott::N,bog,देव
837,Gott::N,bog,ईश्वर
838,Arbeiter::N,radnik,मज़दूर
839,Chef::N,šef,अध्यक्ष
840,Meister::N,majstor,शिल्पज्ञ
841,Arzt::N,liječnik,वैद्य
842,Arzt::N,liječnik,डॉक्टर
843,Arzt::N,liječnik,चिकित्सक
844,Lehrer::N,učitelj,शिक्षक
845,Lehrer::N,učitelj,अध्यापक
846,Geld::N,novac,धन
847,Geld::N,novac,पैसा
848,Geschäft::N,posao,सौदा
849,Geschäft::N,posao,व्यापार
850,Geschäft::N,trgovina,सौदा
851,Geschäft::N,trgovina,व्यापार
852,Laden::N,dućan,दुकान
853,Preis::N,cijena,दाम
854,Preis::N,cijena,मूल्य
855,Ware::N,roba,माल
856,Ware::N,roba,पण्य
857,Nutzen::N,korist,लाभ
858,Nutzen::N,korist,फ़ायदा
859,Reichtum::N,bogatstvo,धन
860,Reichtum::N,bogatstvo,दौलत
861,Welt::N,svijet,विश्व
862,Welt::N,svijet,दुनिया
863,Land::N,zemlja,देश
864,Land::N,zemlja,मुल्क
865,Staat::N,država,राज्य
866,Staat::N,država,राष्ट्र
867,König::N,kralj,राजा
868,König::N,kralj,बादशाह
869,Macht::N,moć,शासन
870,Macht::N,moć,सत्ता
871,Macht::N,vlast,शासन
872,Macht::N,vlast,सत्ता
873,Grenze::N,granica,सरहद
874,Krieg::N,rat,जंग
875,Krieg::N,rat,युद्ध
876,Feind::N,neprijatelj,शत्रु
877,Feind::N,neprijatelj,दुश्मन
878,Gewalt::N,sila,हिंसा
879,Gewalt::N,nasilje,हिंसा
880,Kampf::N,boj,लड़ाई
881,Kampf::N,boj,संघर्ष
882,Kampf::N,borba,लड़ाई
883,Kampf::N,borba,संघर्ष
884,Bogen[Waffe]::N,luk,कमान
885,Pfeil::N,strijela,बान
886,Gewehr::N,puška,बंदूक़
887,Fehler::N,pogreška,भूल
888,Fehler::N,pogreška,ग़लती
889,Fehler::N,griješka,भूल
890,Fehler::N,griješka,ग़लती
891,Lüge::N,laž,झूठ
892,Lüge::N,laž,असत्य
893,Schaden::N,šteta,हानि
894,Schaden::N,šteta,नुक़सान
895,Unglück::N,nesreća,मुसीबत
896,Unglück::N,nesreća,विपात्ति
897,Schuld::N,krivnja,दोष
898,Schuld::N,krivnja,क़सूर
899,Alter::N,dob,आयु
900,Alter::N,dob,उम्र
901,Schluss::N,kraj,अंत
902,Schluss::N,kraj,समाप्ति
903,Schluss::N,konac,अंत
904,Schluss::N,konac,समाप्ति
905,Zeit::N,doba,काल
906,Zeit::N,doba,वक़्त
907,Zeit::N,vrijeme,काल
908,Zeit::N,vrijeme,वक़्त
909,Tag::N,dan,दिन
910,Tag::N,dan,रोज़
911,Morgen::N,jutro,सुबह
912,Mittag::N,podne,दोपहर
913,Mittag::N,podne,मध्याह्न
914,Abend::N,veče,शाम
915,Abend::N,veče,संध्या
916,Abend::N,večer,शाम
917,Abend::N,večer,संध्या
918,Nacht::N,noć,रात
919,Nacht::N,noć,रात्रि
920,Woche::N,sedmica,हफ़्ता
921,Monat::N,mjesec,मास
922,Monat::N,mjesec,महीना
923,Jahr::N,godina,बरस
924,Jahr::N,godina,वर्ष
925,Frühling::N,proljeće,वसंत
926,Sommer::N,ljeto,गरमी
927,Sommer::N,ljeto,ग्रीष्म
928,Herbst::N,jesen,शरत्
929,Herbst::N,jesen,पतझड़
930,Winter::N,zima,जाड़ा
931,Winter::N,zima,सर्दियाँ
932,Januar::N,januar,जनवरी
933,Januar::N,siječanj,जनवरी
934,Februar::N,veljača,फ़रवरी
935,Februar::N,februar,फ़रवरी
936,März::N,mart,मार्च
937,März::N,ožujak,मार्च
938,April::N,april,अप्रैल
939,April::N,travanj,अप्रैल
940,Mai::N,maj,मई
941,Mai::N,svibanj,मई
942,Juni::N,juni,जून
943,Juni::N,lipanj,जून
944,Juli::N,juli,जुलाई
945,Juli::N,srpanj,जुलाई
946,August::N,august,अगस्त
947,August::N,kolovoz,अगस्त
948,September::N,rujan,सितंबर
949,September::N,septembar,सितंबर
950,Oktober::N,oktobar,अक्तूबर
951,Oktober::N,listopad,अक्तूबर
952,November::N,studeni,नवंबर
953,November::N,novembar,नवंबर
954,Dezember::N,prosinac,दिसंबर
955,Montag::N,ponedjeljak,पीर
956,Montag::N,ponedjeljak,सोमवार
957,Montag::N,ponedjeljnik,पीर
958,Montag::N,ponedjeljnik,सोमवार
959,Dienstag::N,utorak,मंगलवार
960,Dienstag::N,utornik,मंगलवार
961,Mittwoch::N,srijeda,बुधवार
962,Donnerstag::N,četvrtak,गुरुवार
963,Donnerstag::N,četvrtak,बृहस्पतिवार
964,Freitag::N,petak,शुक्रवार
965,Samstag::N,subota,सनीचर
966,Samstag::N,subota,शनिवार
967,Sonntag::N,nedjelja,इतवार
968,Sonntag::N,nedjelja,रविवार
969,groß::A,velik,बड़ा
970,klein::A,mali,कम
971,klein::A,mali,छोटा
972,klein::A,malen,कम
973,klein::A,malen,छोटा
974,lang::A,dug,लंबा
975,lang::A,dug,दीर्घ
976,lang::A,dugačak,लंबा
977,lang::A,dugačak,दीर्घ
978,kurz::A,kratak,लधु
979,kurz::A,kratak,छोटा
980,breit::A,širok,चौड़ा
981,schmal::A,uski,तंग
982,schmal::A,uski,सँकरा
983,schmal::A,uzak,तंग
984,schmal::A,uzak,सँकरा
985,dicht::A,gust,सघन
986,dick[Gegenstand]::A,debeo,मोटा
987,dünn::A,tanak,महीन
988,dünn::A,tanak,बारीक
989,fein::A,fin,कोमल
990,fein::A,fin,सूक्ष्म
991,fein::A,tanak,कोमल
992,fein::A,tanak,सूक्ष्म
993,fest::A,čvrst,दृढ़
994,fest::A,čvrst,मज़बूत
995,flach::A,ravan,चपटा
996,flach::A,plosnat,चपटा
997,glatt::A,gladak,चौरस
998,glatt::A,gladak,चिकना
999,hart::A,tvrd,कठोर
1000,hart::A,tvrd,सख़्त
1001,weich::A,mek,नरम
1002,weich::A,mek,मुलायम
1003,weich::A,mekan,नरम
1004,weich::A,mekan,मुलायम
1005,rund::A,okrugao,गोल
1006,rund::A,okrugao,वर्तुल
1007,spitz::A,oštar,नुकीला
1008,spitz::A,šiljast,नुकीला
1009,scharf::A,oštar,पैना
1010,scharf::A,bridak,पैना
1011,stumpf::A,tup,भोथरा
1012,schwer::A,težak,भारी
1013,schwer::A,težak,वज़नी
1014,schön::A,krasan,सुंदर
1015,heiß::A,vruć,उष्ण
1016,warm::A,topao,गरम
1017,kalt::A,hladan,सर्द
1018,kühl::A,hladan,ठंडा
1019,frisch::A,svjež,तर
1020,frisch::A,svjež,ताज़ा
1021,feucht::A,vlažan,नम
1022,feucht::A,vlažan,भीगा
1023,nass::A,mokar,गीला
1024,trocken::A,suh,सूखा
1025,trocken::A,suh,ख़ुश्क
1026,voll::A,pun,भरा
1027,voll::A,pun,पूरा
1028,leer::A,prazan,ख़ाली
1029,offen::A,otvoren,खुला
1030,geschlossen::A,zatvoren,बंद
1031,sauber::A,čist,साफ़
1032,sauber::A,čist,सुथरा
1033,schmutzig::A,nečist,गंदा
1034,schmutzig::A,blatan,गंदा
1035,roh::A,sirov,कच्चा
1036,reif::A,zreo,पक्व
1037,reif::A,zreo,पक्का
1038,lecker::A,tečan,मज़ेदार
1039,lecker::A,tečan,स्वादिष्ट
1040,lecker::A,ukusan,मज़ेदार
1041,lecker::A,ukusan,स्वादिष्ट
1042,süß::A,sladak,मीठा
1043,bitter::A,gorak,कटु
1044,bitter::A,gorak,कड़वा
1045,sauer::A,kiseo,खट्टा
1046,hell::A,vedar,रोशन
1047,hell::A,svijetao,रोशन
1048,dunkel::A,taman,अँधेरा
1049,schwarz::A,crn,काला
1050,schwarz::A,crn,स्याह
1051,weiß::A,bio,सफ़ेद
1052,weiß::A,bijel,सफ़ेद
1053,rot::A,crven,लाल
1054,rot::A,crven,सुर्ख़
1055,gelb::A,žut,पीला
1056,gelb::A,žut,ज़र्द
1057,blau::A,plav,नीला
1058,blau::A,plav,आसमानी
1059,blau::A,modar,नीला
1060,blau::A,modar,आसमानी
1061,grün::A,zelen,हरा
1062,grau::A,siv,धूसर
1063,bunt::A,šaren,रंगीन
1064,bunt::A,šaren,बहुरंगा
1065,billig::A,jeftin,सस्ता
1066,teuer::A,skup,महँगा
1067,wertvoll::A,vrijedan,क़ीमती
1068,wertvoll::A,vrijedan,मूल्यवान्
1069,wertvoll::A,dragocjen,क़ीमती
1070,wertvoll::A,dragocjen,मूल्यवान्
1071,blind::A,slijep,अंधा
1072,taub::A,gluh,बहरा
1073,kräftig::A,snažan,ताक़तवर
1074,kräftig::A,snažan,शक्तिशाली
1075,stark::A,jak,प्रबल
1076,stark::A,jak,बलवान्
1077,stark::A,snažan,प्रबल
1078,stark::A,snažan,बलवान्
1079,schwach::A,slab,कमज़ोर
1080,fett::A,pretio,मोटा
1081,fett::A,pretio,मांसल
1082,schlank::A,vitak,पतला
1083,schlank::A,vitak,छरहरा
1084,hübsch::A,zgodan,सुंदर
1085,hübsch::A,zgodan,ख़ूबसूरत
1086,böse::A,zao,पापी
1087,böse::A,zao,दुष्ट
1088,böse::A,opak,पापी
1089,böse::A,opak,दुष्ट
1090,dumm::A,glup,मूर्ख
1091,dumm::A,glup,बुद्धू
1092,faul::A,lijen,आलसी
1093,faul::A,lijen,सुस्त
1094,fleißig::A,radin,मेहनती
1095,fleißig::A,radin,परिश्रमी
1096,fleißig::A,marljiv,मेहनती
1097,fleißig::A,marljiv,परिश्रमी
1098,geizig::A,škrt,कृपण
1099,geizig::A,škrt,कंजूस
1100,klug::A,razborit,समझदार
1101,klug::A,razborit,होशियार
1102,klug::A,razborit,अक़्लमंद
1103,geschickt::A,vješt,किशल
1104,lieb::A,drag,प्रिय
1105,lieb::A,drag,प्यारा
1106,lustig::A,veseo,हँसमुख
1107,lustig::A,veseo,ख़ुशदिल
1108,sanft::A,blag,नम्र
1109,hungrig::A,gladan,भूखा
1110,krank::A,bolestan,बीमार
1111,krank::A,bolestan,अस्वस्थ
1112,nackt::A,nag,नग्न
1113,traurig::A,tužan,उदास
1114,traurig::A,tužan,रंजीदा
1115,traurig::A,žalostan,उदास
1116,traurig::A,žalostan,रंजीदा
1117,lebendig::A,živ,जीता
1118,lebendig::A,živ,ज़िंदा
1119,gut::A,dobar,अच्छा
1120,schlecht::A,loš,बुरा
1121,schlecht::A,loš,ख़राब
1122,schlecht::A,rđav,बुरा
1123,schlecht::A,rđav,ख़राब
1124,richtig::A,tačan,ठीक
1125,richtig::A,ispravan,ठीक
1126,schlimm::A,zao,बुरा
1127,schlimm::A,zao,अप्रिय
1128,schlimm::A,zločest,बुरा
1129,schlimm::A,zločest,अप्रिय
1130,wahr::A,istinit,सच
1131,alt::A,star,पुराना
1132,neu::A,nov,नया
1133,ehemalig::A,bivši,भूतपूर्व
1134,alt[Lebewesen]::A,star,बूढ़ा
1135,alt[Lebewesen]::A,star,वृद्ध
1136,jung::A,mlad,जवान
1137,arm::A,ubog,ग़रीब
1138,arm::A,siromašan,ग़रीब
1139,reich::A,bogat,धनी
1140,reich::A,bogat,अमीर
1141,bekannt::A,poznat,मालूम
1142,berühmt::A,čuven,मशहूर
1143,berühmt::A,čuven,प्रसिद्ध
1144,berühmt::A,slavan,मशहूर
1145,berühmt::A,slavan,प्रसिद्ध
1146,fremd::A,tuđ,विदेशी
1147,fremd::A,tuđ,अपरिचित
1148,fremd::A,stran,विदेशी
1149,fremd::A,stran,अपरिचित
1150,verschieden::A,razan,अलग
1151,verschieden::A,razan,भिन्न
1152,verschieden::A,različan,अलग
1153,verschieden::A,različan,भिन्न
1154,nah::A,blizak,नज़दीकी
1155,fern::A,dalek,दूर
1156,fern::A,dalek,दूरस्थ
1157,fern::A,daljnji,दूर
1158,fern::A,daljnji,दूरस्थ
1159,linker::A,lijevi,बायाँ
1160,rechter::A,desni,दायाँ
1161,rechter::A,desni,दाहिना
1162,anderer::A,drugi,अन्य
1163,anderer::A,drugi,दूसरा
1164,anderer::A,drugačiji,अन्य
1165,anderer::A,drugačiji,दूसरा
1166,erster::A,prvi,पहला
1167,erster::A,prvi,प्रथम
1168,zweiter::A,drugi,दूसरा
1169,zweiter::A,drugi,द्वितीय
1170,dritter::A,treći,तीसरा
1171,letzter::A,zadnji,अंतिम
1172,letzter::A,zadnji,आख़िरी
1173,allein::ADV,sam,तनहा
1174,allein::ADV,sam,अकेले
1175,auf einmal::ADV,istodobno,वक़्त में
1176,zusammen::ADV,skupa,एक साथ
1177,zusammen::ADV,skupa,साथ साथ
1178,zusammen::ADV,zajedno,एक साथ
1179,zusammen::ADV,zajedno,साथ साथ
1180,lange::ADV,dugo,देर तक
1181,plötzlich::ADV,naglo,सहसा
1182,plötzlich::ADV,naglo,अचानक
1183,plötzlich::ADV,iznenada,सहसा
1184,plötzlich::ADV,iznenada,अचानक
1185,sofort::ADV,odmah,तुरंत
1186,später::ADV,kasnije,बाद को
1187,später::ADV,kasnije,बाद में
1188,jetzt::ADV,sad,अब
1189,jetzt::ADV,sad,अभी
1190,jetzt::ADV,sada,अब
1191,jetzt::ADV,sada,अभी
1192,heute::ADV,danas,आज
1193,morgen::ADV,sutra,कल
1194,bald::ADV,skoro,जल्दी
1195,bald::ADV,doskora,जल्दी
1196,dann::ADV,zatim,तब
1197,gestern::ADV,juče,कल
1198,gestern::ADV,jučer,कल
1199,einst::ADV,negda,एक दिन
1200,einst::ADV,negda,पहले कभी
1201,einst::ADV,nekada,एक दिन
1202,einst::ADV,nekada,पहले कभी
1203,damals::ADV,tada,उस समय
1204,damals::ADV,tada,उन दिनों
1205,damals::ADV,onda,उस समय
1206,damals::ADV,onda,उन दिनों
1207,danach::ADV,poslije,इसके बाद
1208,danach::ADV,poslije,इसके पश्चात्
1209,danach::ADV,nakon toga,इसके बाद
1210,danach::ADV,nakon toga,इसके पश्चात्
1211,vorher::ADV,prije,पहले
1212,vorher::ADV,prije,पेशतर
1213,vorher::ADV,prije toga,पहले
1214,vorher::ADV,prije toga,पेशतर
1215,zuerst::ADV,prvo,पहले
1216,zuerst::ADV,najprije,पहले
1217,einmal::ADV,jednom,एक बार
1218,einmal::ADV,jednom,एक दफ़ा
1219,einmal::ADV,jedanput,एक बार
1220,einmal::ADV,jedanput,एक दफ़ा
1221,manchmal::ADV,katkad,कभी कभी
1222,manchmal::ADV,katkada,कभी कभी
1223,oft::ADV,često,अक्सर
1224,immer::ADV,vazda,सदा
1225,immer::ADV,vazda,हमेशा
1226,immer::ADV,uvijek,सदा
1227,immer::ADV,uvijek,हमेशा
1228,niemals::ADV,nikad,कभी नहीं
1229,niemals::ADV,nikad,कदापि नहीं
1230,niemals::ADV,nikada,कभी नहीं
1231,niemals::ADV,nikada,कदापि नहीं
1232,hier::ADV,tu,इधर
1233,hier::ADV,tu,यहाँ
1234,hier::ADV,ovdje,इधर
1235,hier::ADV,ovdje,यहाँ
1236,hierhin::ADV,amo,इधर को
1237,hierhin::ADV,amo,यहाँ को
1238,hierhin::ADV,ovamo,इधर को
1239,hierhin::ADV,ovamo,यहाँ को
1240,von hier::ADV,odavde,यहाँ से
1241,dort::ADV,ondje,उधर
1242,dort::ADV,ondje,वहाँ
1243,dorthin::ADV,onamo,उधर को
1244,dorthin::ADV,onamo,वहाँ को
1245,geradeaus::ADV,ravno,सीधे
1246,vorwärts::ADV,naprijed,आगे
1247,vorwärts::ADV,naprijed,आगे को
1248,rückwärts::ADV,natrag,पीछे को
1249,zurück::ADV,nazad,वापस
1250,zurück::ADV,natrag,वापस
1251,unten::ADV,dolje,नीचे
1252,hinab::ADV,nizbrdo,नीचे को
1253,oben::ADV,gore,ऊपर
1254,hinauf::ADV,uzbrdo,ऊपर को
1255,überall::ADV,svuda,हर जगह
1256,überall::ADV,svuda,हर स्थान
1257,überall::ADV,svagdje,हर जगह
1258,überall::ADV,svagdje,हर स्थान
1259,nicht::ADV,ne,न
1260,nicht::ADV,ne,नहीं
1261,ein wenig::ADV,malo,कुछ
1262,ein wenig::ADV,malo,ज़रा
1263,ein wenig::ADV,malo,थोड़ा
1264,kaum::ADV,tek,लगभग नहीं
1265,kaum::ADV,tek,बराबर नहीं
1266,kaum::ADV,jedva,लगभग नहीं
1267,kaum::ADV,jedva,बराबर नहीं
1268,sehr::ADV,jako,बहुत
1269,sehr::ADV,veoma,बहुत
1270,so::ADV,tako,ऐसा
1271,so::ADV,ovako,ऐसा
1272,noch::ADV,još,अभी तक
1273,nur::ADV,samo,केवल
1274,nur::ADV,samo,सिर्फ़
1275,schon::ADV,već,चुकना
1276,wieder::ADV,opet,फिर
1277,wieder::ADV,opet,दुबारा
1278,wieder::ADV,ponovo,फिर
1279,wieder::ADV,ponovo,दुबारा
1280,vergebens::ADV,uzalud,व्यर्थ
1281,vergebens::ADV,zabadava,व्यर्थ
1282,vor::PRP,pred,के आगे
1283,vor::PRP,pred,के सामने
1284,vor::PRP,ispred,के आगे
1285,vor::PRP,ispred,के सामने
1286,hinter::PRP,za,के पीछे
1287,hinter::PRP,iza,के पीछे
1288,unter::PRP,pod,के तले
1289,unter::PRP,pod,के नीचे
1290,unter::PRP,ispod,के तले
1291,unter::PRP,ispod,के नीचे
1292,durch::PRP,po,के पार
1293,durch::PRP,kroz,के पार
1294,neben::PRP,kraj,के पास
1295,neben::PRP,kraj,की बग़ल में
1296,neben::PRP,pored,के पास
1297,neben::PRP,pored,की बग़ल में
1298,neben::PRP,pokraj,के पास
1299,neben::PRP,pokraj,की बग़ल में
1300,zwischen::PRP,među,के बीच
1301,zwischen::PRP,između,के बीच
1302,wegen::PRP,radi,के कारण
1303,wegen::PRP,radi,की वजह से
1304,wegen::PRP,zbog,के कारण
1305,wegen::PRP,zbog,की वजह से
1306,dies::PRN,ovo,यह
1307,das::PRN,to,वह
1308,das::PRN,ono,वह
1309,alles::PRN,sve,सब
1310,alles::PRN,sve,सब कुछ
1311,ich::PRN,ja,मैं
1312,du::PRN,ti,तू
1313,er::PRN,on,यह
1314,wir::PRN,mi,हम
1315,ihr::PRN,vi,तुम
1316,sie::PRN,oni,ये
1317,was::FPRN,što,क्या
1318,wer::FPRN,tko,कौन
1319,wo::FADV,gdje,किधर
1320,wohin::FADV,kuda,किधर
1321,wohin::FADV,kamo,किधर
1322,wie::FADV,kako,कैसे
1323,warum::FADV,zašto,क्यों
1324,wieviel::FNUM,koliko,कितना
1325,eins::NUM,jedan,एक
1326,zwei::NUM,dva,दो
1327,drei::NUM,tri,तीन
1328,vier::NUM,četiri,चार
1329,fünf::NUM,pet,पाँच
1330,sechs::NUM,šest,छह
1331,sieben::NUM,sedam,सात
1332,acht::NUM,osam,आठ
1333,neun::NUM,devet,नौ
1334,zehn::NUM,deset,दस
1335,elf::NUM,jedanaest,ग्यारह
1336,zwölf::NUM,dvanaest,बारह
1337,zwanzig::NUM,dvadeset,बीस
1338,dreißig::NUM,trideset,तीस
1339,vierzig::NUM,četrdeset,चालीस
1340,fünfzig::NUM,pedeset,पचास
1341,sechzig::NUM,šezdeset,साठ
1342,siebzig::NUM,sedamdeset,सत्तर
1343,achtzig::NUM,osamdeset,अस्सी
1344,neunzig::NUM,devetdeset,नव्वे
1345,hundert::NUM,sto,सौ
1346,tausend::NUM,tisuća,हज़ार
1347,und::CNJ,i,और
1348,und::CNJ,te,और
1349,oder::CNJ,ili,या
1350,stehen::V,stajati,खड़ा होना
1351,sitzen::V,sjediti,बैठना
1352,liegen::V,ležati,लेटना
1353,hängen::V,visiti,लटकना
1354,werden::V,postati,बनना
1355,werden::V,činiti se,बनना
1356,passieren::V,desiti se,होना
1357,passieren::V,dogoditi se,होना
1358,beginnen::V,početi,आरंभ होना
1359,beginnen::V,početi,प्रारंभ होना
1360,enden::V,prestati,अंत होना
1361,enden::V,prestati,ख़तम होना
1362,enden::V,svršiti se,अंत होना
1363,enden::V,svršiti se,ख़तम होना
1364,wechseln::V,mijenjati se,बदलना
1365,aufgehen[Sonne]::V,izići,चढ़ना
1366,aufgehen[Sonne]::V,izići,उदित होना
1367,untergehen[Sonne]::V,zaći,अस्त हो जाना
1368,scheinen[Sonne]::V,sijati,रोशनी देना
1369,donnern::V,grmjeti,गरजना
1370,wehen::V,duhati,चलना
1371,strömen::V,strujati,बहना
1372,strömen::V,strujati,प्रवाहित होना
1373,fließen::V,teći,बहना
1374,fließen::V,teći,प्रवाहित होना
1375,sich drehen::V,obrtati se,घूमना
1376,sich drehen::V,vrtjeti se,घूमना
1377,schwanken::V,teturati,हिलना
1378,schwanken::V,kolebati se,हिलना
1379,schwingen::V,njihati,हिलना
1380,schwingen::V,titrati,हिलना
1381,fallen::V,padati,गिरना
1382,brennen::V,gorjeti,जलना
1383,rauchen::V,dimiti se,धुआँ उड़ाना
1384,regnen::V,kišiti,बरसना
1385,regnen::V,daždjeti,बरसना
1386,gefrieren::V,smrznuti se,जमना
1387,tauen::V,kopnjeti,गलना
1388,tauen::V,kopnjeti,पिघलना
1389,tauen::V,kraviti se,गलना
1390,tauen::V,kraviti se,पिघलना
1391,schmelzen::V,topiti se,गलना
1392,schmelzen::V,topiti se,पिघलना
1393,trocknen::V,sušiti se,सूखना
1394,sieden::V,kipjeti,उबलना
1395,sieden::V,ključati,उबलना
1396,faulen::V,gnjiti,गलना
1397,faulen::V,gnjiti,सड़ना
1398,verfaulen::V,sagnjiti,गलना
1399,verfaulen::V,sagnjiti,सड़ना
1400,reißen::V,otrgnuti se,फटना
1401,versinken::V,tonuti,डूबना
1402,versinken::V,propasti,डूबना
1403,vergehen::V,prolaziti,बीतना
1404,vergehen::V,prolaziti,गुज़रना
1405,erscheinen::V,pojaviti se,दिखाई देना
1406,verschwinden::V,nestati,ग़ायब होना
1407,verschwinden::V,izgubiti se,ग़ायब होना
1408,sinken::V,trgnuti,घटना
1409,sinken::V,trgnuti,उतरना
1410,sinken::V,spustiti se,घटना
1411,sinken::V,spustiti se,उतरना
1412,abnehmen::V,opasti,घटना
1413,zunehmen::V,povećati se,बढ़ना
1414,steigen::V,uzići,बढ़ना
1415,steigen::V,nadoći,बढ़ना
1416,wachsen::V,rasti,उगना
1417,glänzen::V,blistati,चमकना
1418,glänzen::V,sjati se,चमकना
1419,funkeln::V,svjetlucati,जगमगाना
1420,funkeln::V,svjetlucati,टिमटिमाना
1421,lärmen::V,bučati,शोर मचाना
1422,lärmen::V,galamiti,शोर मचाना
1423,läuten::V,zvoniti,बजना
1424,klingeln::V,zvoniti,बजना
1425,klirren::V,zvečati,झनझनाना
1426,brausen::V,hujati,साँय-साँय करना
1427,rauschen::V,šumiti,सरसराना
1428,rauschen::V,šuškati,सरसराना
1429,klingen::V,zvučati,बजना
1430,bellen::V,lajati,भौंकना
1431,heulen::V,zavijati,गुर्राना
1432,blasen::V,puhati,फूँकना
1433,pfeifen::V,fućkati,सीटी देना
1434,schreien::V,vikati,चिल्लाना
1435,schreien::V,kričati,चिल्लाना
1436,stöhnen::V,stenjati,कराहना
1437,stöhnen::V,stenjati,आहें भरना
1438,zittern::V,drhtati,काँपना
1439,zittern::V,trepetati,काँपना
1440,leben::V,živjeti,जीना
1441,geboren werden::V,roditi se,पैदा होना
1442,atmen::V,disati,साँस लेना
1443,trinken::V,piti,पीना
1444,essen::V,jesti,खाना
1445,schlucken::V,gutati,निगलना
1446,müde werden::V,umoriti se,थकना
1447,müde werden::V,umoriti se,उकताना
1448,einschlafen::V,usnuti,सो जाना
1449,einschlafen::V,zaspati,सो जाना
1450,schlafen::V,spati,सोना
1451,aufwachen::V,probuditi se,जागना
1452,aufstehen::V,ustati,उठना
1453,sich erholen::V,odmoriti se,सुस्ताना
1454,sich erholen::V,odmoriti se,आराम करना
1455,krank werden::V,oboljeti se,बीमार पड़ना
1456,krank werden::V,razboljeti se,बीमार पड़ना
1457,krank sein::V,bolovati,बीमार होना
1458,schmerzen::V,boljeti,दुखना
1459,schmerzen::V,boljeti,दर्द करना
1460,husten::V,kašljati,खाँसना
1461,genesen::V,ozdraviti,ठीक हो जाना
1462,genesen::V,ozdraviti,स्वस्थ हो जाना
1463,genesen::V,oporaviti se,ठीक हो जाना
1464,genesen::V,oporaviti se,स्वस्थ हो जाना
1465,sterben::V,umrijeti,मरना
1466,umkommen::V,skapati,मरना
1467,sich bewegen::V,gibati se,चलना
1468,sich bewegen::V,gibati se,हिलना
1469,sich bewegen::V,kretati se,चलना
1470,sich bewegen::V,kretati se,हिलना
1471,sich rühren::V,maknuti se,हिलना
1472,sich erheben::V,dići se,उठना
1473,sich setzen::V,sjesti,बैठना
1474,hinfallen::V,pasti,गिरना
1475,laufen::V,hodati,चलना
1476,schreiten::V,stupati,क़दम जाना
1477,spazierengehen::V,šetati se,सैर करना
1478,eilen::V,hitati,तेज़ी से जाना
1479,eilen::V,hitati,शीघ्रता से चलना
1480,sich beeilen::V,požuriti se,जल्दी करना
1481,sich beeilen::V,požuriti se,शीघ्रता करना
1482,sausen::V,juriti,बड़ी तेज़ी से चलना
1483,rennen::V,trčati,भागना
1484,rennen::V,trčati,दौड़ना
1485,springen::V,skakati,उछलना
1486,klettern::V,popeti se,चढ़ना
1487,klettern::V,penjati se,चढ़ना
1488,schaukeln::V,ljuljati se,झूलना
1489,kriechen::V,puzati,रेंगना
1490,kriechen::V,gmizati,रेंगना
1491,schwimmen::V,plivati,तैरना
1492,tauchen::V,roniti,डूबना
1493,tauchen::V,gnjuriti,डूबना
1494,rudern::V,veslati,खेना
