,Concept_ID,fr,sk
847,sofort::ADV,immédiatement,ihneď
848,später::ADV,plus tard,neskoršie
849,jetzt::ADV,maintenant,teraz
850,heute::ADV,aujourd'hui,dnes
851,morgen::ADV,demain,zajtra
852,bald::ADV,bientôt,skoro
853,dann::ADV,puis,nato
854,dann::ADV,puis,potom
855,dann::ADV,ensuite,nato
856,dann::ADV,ensuite,potom
857,gestern::ADV,hier,včera
858,einst::ADV,jadis,kedysi
859,einst::ADV,jadis,niekedy
860,einst::ADV,autrefois,kedysi
861,einst::ADV,autrefois,niekedy
862,damals::ADV,alors,vtedy
863,damals::ADV,à l'époque,vtedy
864,danach::ADV,après,potom
865,danach::ADV,après,podľa toho
866,danach::ADV,ensuite,potom
867,danach::ADV,ensuite,podľa toho
868,vorher::ADV,auparavant,napred
869,vorher::ADV,auparavant,predtým
870,zuerst::ADV,d'abord,najprv
871,zuerst::ADV,premièrement,najprv
872,einmal::ADV,une fois,raz
873,einmal::ADV,une fois,jedenkrát
874,manchmal::ADV,parfois,občas
875,manchmal::ADV,parfois,niekedy
876,manchmal::ADV,quelquefois,občas
877,manchmal::ADV,quelquefois,niekedy
878,oft::ADV,souvent,často
879,immer::ADV,toujours,vždy
880,immer::ADV,toujours,ustavične
881,niemals::ADV,ne ... jamais,nikdy
882,hier::ADV,ici,tu
883,hierhin::ADV,par ici,sem
884,hierhin::ADV,par ici,tade
885,von hier::ADV,d'ici,odtiaľto
886,dort::ADV,là,tam
887,dort::ADV,là-bas,tam
888,dorthin::ADV,y,ta
889,dorthin::ADV,y,tam
890,dorthin::ADV,par là,ta
891,dorthin::ADV,par là,tam
892,geradeaus::ADV,tout droit,rovno
893,geradeaus::ADV,tout droit,priamo
894,vorwärts::ADV,en avant,napred
895,rückwärts::ADV,en arrière,nazad
896,zurück::ADV,de retour,späť
897,zurück::ADV,de retour,naspäť
898,unten::ADV,en bas,dolu
899,unten::ADV,en bas,naspodku
900,unten::ADV,au-dessous,dolu
901,unten::ADV,au-dessous,naspodku
902,hinab::ADV,en bas,dolu
903,hinab::ADV,vers le bas,dolu
904,oben::ADV,dessus,hore
905,oben::ADV,dessus,navrchu
906,oben::ADV,en haut,hore
907,oben::ADV,en haut,navrchu
908,hinauf::ADV,en haut,hore
909,hinauf::ADV,en haut,navrch
910,hinauf::ADV,vers le haut,hore
911,hinauf::ADV,vers le haut,navrch
912,überall::ADV,partout,všade
913,nicht::ADV,ne ... pas,nie
914,ein wenig::ADV,un peu,trocha
915,kaum::ADV,à peine,ledva
916,sehr::ADV,très,veľmi
917,so::ADV,si,tak
918,so::ADV,si,takto
919,so::ADV,ainsi,tak
920,so::ADV,ainsi,takto
921,noch::ADV,encore,ešte
922,nur::ADV,seulement,len
923,nur::ADV,ne ... que,len
924,schon::ADV,déjà,už
925,wieder::ADV,de nouveau,zasa
926,vergebens::ADV,en vain,márne
927,vergebens::ADV,en vain,nadarmo
928,vor::PRP,devant,pred
929,hinter::PRP,derrière,za
930,unter::PRP,sous,pod
931,unter::PRP,au-dessous de,pod
932,durch::PRP,par,cez
933,durch::PRP,à travers,cez
934,neben::PRP,à côté de,pri
935,neben::PRP,à côté de,vedľa
936,zwischen::PRP,entre,medzi
937,wegen::PRP,à cause de,pre
938,wegen::PRP,à cause de,kvôli
939,dies::PRN,ceci,to
940,dies::PRN,ceci,táto
941,das::PRN,ce,to
942,das::PRN,cela,to
943,alles::PRN,tout,všetko
944,ich::PRN,je,ja
945,ich::PRN,moi,ja
946,du::PRN,tu,ty
947,du::PRN,toi,ty
948,er::PRN,il,on
949,er::PRN,lui,on
950,wir::PRN,nous,my
951,ihr::PRN,vous,vy
952,sie::PRN,ils,oni
953,sie::PRN,elles,oni
954,was::FPRN,que,čo
955,was::FPRN,quoi,čo
956,wer::FPRN,qui,kto
957,wo::FADV,où,kde
958,wohin::FADV,où,kam
959,wie::FADV,comment,ako
960,warum::FADV,pourquoi,prečo
961,wieviel::FNUM,combien,koľko
962,eins::NUM,un,jeden
963,zwei::NUM,deux,dva
964,drei::NUM,trois,tri
965,vier::NUM,quatre,štyri
966,fünf::NUM,cinq,päť
967,sechs::NUM,six,šesť
968,sieben::NUM,sept,sedem
969,acht::NUM,huit,osem
970,neun::NUM,neuf,deväť
971,zehn::NUM,dix,desať
972,elf::NUM,onze,jedenásť
973,zwölf::NUM,douze,dvanásť
974,zwanzig::NUM,vingt,dvadsať
975,dreißig::NUM,trente,tridsať
976,vierzig::NUM,quarante,štyridsať
977,fünfzig::NUM,cinquante,päťdesiat
978,sechzig::NUM,soixante,šesťdesiat
979,siebzig::NUM,soixante-dix,sedemdesiat
980,achtzig::NUM,quatre-vingt,osemdesiat
981,neunzig::NUM,quatre-vingt-dix,deväťdesiat
982,hundert::NUM,cent,sto
983,tausend::NUM,mille,tisíc
984,und::CNJ,et,i
985,oder::CNJ,ou,alebo
986,stehen::V,être debout,stáť
987,sitzen::V,être assis,sedieť
988,liegen::V,être couché,ležať
989,hängen::V,pendre,visieť
990,werden::V,devenir,stať sa
991,passieren::V,se passer,stať sa
992,beginnen::V,commencer,začať sa
993,enden::V,finir,končiť sa
994,enden::V,se terminer,končiť sa
995,wechseln::V,changer,meniť sa
996,wechseln::V,alterner,meniť sa
997,aufgehen[Sonne]::V,se lever,vychádzať
998,untergehen[Sonne]::V,se coucher,zapadnúť
999,scheinen[Sonne]::V,briller,svietiť
1000,donnern::V,tonner,hrmieť
1001,wehen::V,souffler,viať
1002,strömen::V,affluer,prúdiť
1003,fließen::V,couler,tiecť
1004,sich drehen::V,tourner,točiť sa
1005,sich drehen::V,tourner,krútiť sa
1006,schwanken::V,osciller,kolísať
1007,schwanken::V,osciller,klátiť sa
1008,schwanken::V,chanceler,kolísať
1009,schwanken::V,chanceler,klátiť sa
1010,schwingen::V,vibrer,kývať sa
1011,schwingen::V,vibrer,chvieť sa
1012,schwingen::V,osciller,kývať sa
1013,schwingen::V,osciller,chvieť sa
1014,fallen::V,tomber,padať
1015,brennen::V,brûler,páliť
1016,brennen::V,brûler,horieť
1017,brennen::V,flamber,páliť
1018,brennen::V,flamber,horieť
1019,rauchen::V,fumer,dymiť sa
1020,regnen::V,pleuvoir,pršať
1021,gefrieren::V,geler,zamrznút
1022,tauen::V,dégeler,taviť sa
1023,schmelzen::V,fondre,taviť sa
1024,trocknen::V,sécher,schnúť
1025,sieden::V,bouillir,vrieť
1026,faulen::V,pourrir,hniť
1027,faulen::V,se putréfier,hniť
1028,verfaulen::V,pourrir,zhniť
1029,reißen::V,rompre,pretrhnúť sa
1030,reißen::V,se déchirer,pretrhnúť sa
1031,versinken::V,s'enfoncer,zapadnúť
1032,versinken::V,s'enfoncer,potopiť sa
1033,vergehen::V,passer,plynúť
1034,erscheinen::V,apparaître,objaviť sa
1035,verschwinden::V,disparaître,zmiznúť
1036,sinken::V,descendre,klesať
1037,sinken::V,s'abaisser,klesať
1038,abnehmen::V,diminuer,ubúdať
1039,zunehmen::V,augmenter,pribúdať
1040,steigen::V,monter,stúpať
1041,wachsen::V,croître,rásť
1042,glänzen::V,briller,jagať sa
1043,glänzen::V,briller,lesknúť sa
1044,funkeln::V,étinceler,iskriť sa
1045,lärmen::V,faire du bruit,lomoziť
1046,läuten::V,sonner,cengať
1047,klingeln::V,sonner,zvoniť
1048,klirren::V,cliqueter,rinčať
1049,brausen::V,mugir,hučať
1050,rauschen::V,bruire,šumieť
1051,klingen::V,sonner,znieť
1052,klingen::V,sonner,zvoniť
1053,bellen::V,aboyer,štekať
1054,bellen::V,aboyer,brechať
1055,heulen::V,hurler,vyť
1056,blasen::V,souffler,duť
1057,blasen::V,souffler,fúkať
1058,pfeifen::V,siffler,pískať
1059,pfeifen::V,siffler,hvízdať
1060,schreien::V,crier,kričať
1061,stöhnen::V,gémir,stenať
1062,zittern::V,trembler,triasť sa
1063,leben::V,vivre,žiť
1064,geboren werden::V,naître,narodiť sa
1065,atmen::V,respirer,dýchať
1066,trinken::V,boire,piť
1067,essen::V,manger,jesť
1068,schlucken::V,avaler,zhltnuť
1069,müde werden::V,se lasser,unaviť sa
1070,müde werden::V,se fatiguer,unaviť sa
1071,einschlafen::V,s'endormir,usnúť
1072,einschlafen::V,s'endormir,zaspať
1073,schlafen::V,dormir,spať
1074,aufwachen::V,se réveiller,zobudiť sa
1075,aufstehen::V,se lever,vstať
1076,sich erholen::V,se reposer,zotavovať sa
1077,sich erholen::V,se reposer,oddýchovať si
1078,sich erholen::V,se détendre,zotavovať sa
1079,sich erholen::V,se détendre,oddýchovať si
1080,krank werden::V,tomber malade,ochorieť
1081,krank sein::V,être malade,chorieť
1082,krank sein::V,être malade,byť chorý
1083,schmerzen::V,faire mal,bolieť
1084,husten::V,tousser,kašľať
1085,genesen::V,guérir,uzdraviť sa
1086,genesen::V,se remettre,uzdraviť sa
1087,sterben::V,mourir,umrieť
1088,sterben::V,mourir,zomrieť
1089,umkommen::V,périr,zahynúť
1090,sich bewegen::V,bouger,pohybovať sa
1091,sich rühren::V,broncher,hnúť sa
1092,sich erheben::V,se lever,zdvihnúť sa
1093,sich setzen::V,s'asseoir,sadnúť si
1094,hinfallen::V,tomber,spadnúť
1095,laufen::V,marcher,bežať
1096,laufen::V,aller à pied,bežať
1097,schreiten::V,marcher,kráčať
1098,spazierengehen::V,se promener,prechádzať sa
1099,eilen::V,courir,súriť
1100,sich beeilen::V,se hâter,ponáhľať sa
1101,sich beeilen::V,se dépêcher,ponáhľať sa
1102,sausen::V,filer,hučať
1103,rennen::V,courir,bežať
1104,springen::V,sauter,skákať
1105,klettern::V,grimper,liezť
1106,schaukeln::V,se balancer,húpať
1107,schaukeln::V,se balancer,hojdať
1108,kriechen::V,ramper,liezť
1109,kriechen::V,ramper,plaziť sa
1110,schwimmen::V,nager,plávať
1111,tauchen::V,plonger,ponoriť sa
1112,rudern::V,ramer,veslovať
1113,fahren::V,aller,ísť
1114,fahren::V,aller,jazdiť
1115,fahren::V,rouler,ísť
1116,fahren::V,rouler,jazdiť
1117,fliegen::V,voler,letieť
1118,gehen::V,aller,ísť
1119,weggehen::V,s'en aller,odísť
1120,weggehen::V,s'en aller,odchádzať
1121,abfahren::V,partir,odcestovať
1122,anhalten::V,s'arrêter,zadržať sa
1123,anhalten::V,s'arrêter,zastaviť sa
1124,hineingehen::V,entrer,vchádzať
1125,eintreten::V,entrer,vojsť
1126,eintreten::V,entrer,vstúpiť
1127,kommen::V,venir,prísť
1128,ankommen::V,arriver,prísť
1129,ankommen::V,arriver,doraziť
1130,zurückkommen::V,revenir,vrátiť sa
1131,bleiben::V,rester,ostať
1132,bleiben::V,rester,zostať
1133,bleiben::V,demeurer,ostať
1134,bleiben::V,demeurer,zostať
1135,warten::V,attendre,čakať
1136,erwarten::V,attendre,očakávať
1137,suchen::V,chercher,hľadať
1138,finden::V,trouver,nájsť
1139,versuchen::V,essayer,skúsiť
1140,versuchen::V,essayer,pokúsiť sa
1141,vorbereiten::V,préparer,pripraviť
1142,lieben::V,aimer,ľúbiť
1143,lieben::V,aimer,milovať
1144,mögen::V,aimer,mať rád
1145,mögen::V,vouloir,mať rád
1146,lachen::V,rire,smiať sa
1147,rühren::V,toucher,dojať
1148,rühren::V,attendrir,dojať
1149,weinen::V,pleurer,plakať
1150,schimpfen::V,gronder,nadávať
1151,sich ärgern::V,se fâcher,hnevať sa
1152,sich ärgern::V,se fâcher,zlostiť sa
1153,sich fürchten::V,avoir peur,báť sa
1154,fürchten::V,craindre,báť sa
1155,fürchten::V,avoir peur de,báť sa
1156,fliehen::V,fuir,utekať
1157,flüchten::V,s'enfuir,utiecť
1158,sehen::V,voir,vidieť
1159,anschauen::V,regarder,pozrieť sa na
1160,ansehen::V,regarder,pozrieť
1161,hören::V,entendre,počúvať
1162,zuhören::V,écouter,počúvať
1163,probieren::V,goûter,ochutnať
1164,riechen::V,sentir,ňuchať
1165,fühlen::V,sentir,cítiť
1166,fühlen::V,sentir,pociťovať
1167,scheinen::V,sembler,zdať sa
1168,scheinen::V,paraître,zdať sa
1169,zu sehen sein::V,se voir,byť vidieť
1170,zu sehen sein::V,être visible,byť vidieť
1171,vernehmen::V,entendre,počuť
1172,vernehmen::V,percevoir,počuť
1173,frieren::V,avoir froid,mrznúť
1174,frieren::V,avoir froid,oziabať
1175,tun::V,faire,robiť
1176,können::V,savoir,môcť
1177,können::V,pouvoir,môcť
1178,wollen::V,vouloir,chcieť
1179,anfangen::V,commencer,začať
1180,beenden::V,finir,skončiť
1181,beenden::V,terminer,skončiť
1182,aufhören::V,cesser,prestať
1183,aufhören::V,arrêter,prestať
1184,gelingen::V,réussir,podariť sa
1185,geraten::V,réussir,dariť sa
1186,öffnen::V,ouvrir,otvoriť
1187,schließen::V,fermer,zavrieť
1188,stellen::V,poser,postaviť
1189,stellen::V,mettre,postaviť
1190,setzen::V,placer,posadiť
1191,legen::V,placer,klásť
1192,legen::V,placer,položiť
1193,berühren::V,toucher,dotykať sa
1194,verbinden::V,lier,spojiť
1195,bedecken::V,couvrir,pokryť
1196,aufhängen::V,accrocher,zavesiť
1197,anzünden::V,allumer,zapáliť
1198,aufheben::V,ramasser,zdvihnúť
1199,zurücklassen::V,laisser,zanechať
1200,verlieren::V,perdre,stratiť
1201,fallen lassen::V,lâcher,pustiť
1202,fallen lassen::V,laisser tomber,pustiť
1203,machen::V,faire,robiť
1204,herstellen::V,produire,vyrobiť
1205,herstellen::V,fabriquer,vyrobiť
1206,bauen::V,bâtir,stavať
1207,bauen::V,bâtir,budovať
1208,bauen::V,construire,stavať
1209,bauen::V,construire,budovať
1210,reparieren::V,réparer,opraviť
1211,verbessern::V,améliorer,zlepšiť
1212,ändern::V,changer,zmeniť
1213,ändern::V,changer,preinačiť
1214,ändern::V,modifier,zmeniť
1215,ändern::V,modifier,preinačiť
1216,graben::V,creuser,ryť
1217,graben::V,creuser,kopať
1218,beugen::V,plier,ohnúť
1219,beugen::V,ployer,ohnúť
1220,biegen::V,courber,ohnúť
1221,drehen::V,tordre,točiť
1222,drehen::V,tordre,krútiť
1223,drehen::V,tourner,točiť
1224,drehen::V,tourner,krútiť
1225,wenden::V,retourner,obrátiť
1226,wenden::V,retourner,prevrátiť
1227,umdrehen::V,tourner,otočiť
1228,umdrehen::V,tourner,obrátiť
1229,heben::V,soulever,dvíhať
1230,heben::V,soulever,povzniesť
1231,hochheben::V,lever,zdvihnúť
1232,ergreifen::V,saisir,uchopiť sa
1233,ergreifen::V,prendre,uchopiť sa
1234,halten::V,tenir,držať
1235,drücken::V,presser,tisnúť
1236,schieben::V,pousser,posunovať
1237,kratzen::V,gratter,škrabať
1238,kratzen::V,égratigner,škrabať
1239,lecken::V,lécher,lízať
1240,beißen::V,mordre,kúsať
1241,abreißen::V,arracher,odtrhnúť
1242,abschneiden::V,couper,odrezať
1243,abschneiden::V,couper,odkrojiť
1244,binden::V,lier,zaviazať
1245,binden::V,lier,priviazať
1246,binden::V,attacher,zaviazať
1247,binden::V,attacher,priviazať
1248,stecken::V,enfoncer,strčiť
1249,brechen::V,rompre,zlomiť
1250,klopfen::V,frapper,tĺcť
1251,klopfen::V,frapper,klopať
1252,hauen::V,frapper,nabiť
1253,kleben::V,coller,lepiť
1254,kleben::V,coller,nalepiť
1255,reiben::V,frotter,trieť
1256,streichen::V,empâter,namazať
1257,schleifen::V,affiler,ostríť
1258,schleifen::V,aiguiser,ostríť
1259,schneiden::V,couper,rezať
1260,schneiden::V,couper,strihať
1261,schneiden::V,trancher,rezať
1262,schneiden::V,trancher,strihať
1263,rütteln::V,cahoter,triasť
1264,rütteln::V,cahoter,lomcovať
1265,schütteln::V,secouer,triasť
1266,schütteln::V,secouer,potriasť
1267,schwenken::V,agiter,mávať
1268,schütten::V,verser,sypať
1269,füllen::V,remplir,plniť
1270,einwickeln::V,envelopper,zabaliť
1271,tragen::V,porter,niesť
1272,schleppen::V,traîner,vliecť
1273,ziehen::V,tirer,ťahať
1274,aufbewahren::V,garder,uložiť
1275,aufbewahren::V,garder,uschovať
1276,aufbewahren::V,conserver,uložiť
1277,aufbewahren::V,conserver,uschovať
1278,werfen::V,jeter,hodiť
1279,werfen::V,jeter,vrhnúť
1280,werfen::V,lancer,hodiť
1281,werfen::V,lancer,vrhnúť
1282,fangen::V,attraper,chytať
1283,packen::V,agripper,baliť
1284,packen::V,agripper,chytiť
1285,verstecken::V,cacher,skryť
1286,verstecken::V,cacher,schovať
1287,teilen::V,diviser,podeliť
1288,teilen::V,diviser,rozdeliť
1289,schicken::V,envoyer,posielať
1290,bringen::V,apporter,priniesť
1291,hinzufügen::V,ajouter,pripojiť
1292,bekommen::V,obtenir,dostať
1293,erhalten::V,recevoir,prijať
1294,nehmen::V,prendre,vziať
1295,wählen::V,choisir,voliť
1296,auswählen::V,choisir,vybrať
1297,auswählen::V,choisir,vyvoliť
1298,auswählen::V,sélectionner,vybrať
1299,auswählen::V,sélectionner,vyvoliť
1300,bewahren::V,préserver,zachovať
1301,behindern::V,gêner,zavadzať
1302,behindern::V,gêner,byť v ceste
1303,verderben::V,gâter,skaziť
1304,verderben::V,corrompre,skaziť
1305,beschädigen::V,endommager,ublížiť
1306,beschädigen::V,endommager,poškodiť
1307,zerbrechen::V,casser,rozbiť
1308,zerbrechen::V,casser,prelomiť
1309,zerreißen::V,déchirer,pretrhnúť
1310,zerstören::V,détruire,zničiť
1311,verbrennen::V,brûler,spáliť
1312,geben::V,donner,dať
1313,reichen::V,tendre,podať
1314,schenken::V,offrir,darovať
1315,versprechen::V,promettre,sľúbiť
1316,wünschen::V,souhaiter,želať
1317,loben::V,louer,chváliť
1318,küssen::V,embrasser,bozkať
1319,wiegen::V,bercer,kolísať
1320,zudecken::V,couvrir,prikryť
1321,wecken::V,éveiller,zobudiť
1322,wecken::V,réveiller,zobudiť
1323,zeigen::V,montrer,ukázať
1324,zeigen::V,faire voir,ukázať
1325,führen::V,guider,viesť
1326,lehren::V,apprendre,učiť
1327,unterrichten::V,instruire,vyučovať
1328,aufziehen::V,élever,vychovať
1329,leiten::V,diriger,viesť
1330,leiten::V,conduire,viesť
1331,antreiben::V,pousser,popudiť
1332,lassen::V,faire,dať
1333,einladen::V,inviter,pozvať
1334,einladen::V,inviter,povolať
1335,vereinigen::V,unir,spojiť
1336,vereinigen::V,unir,zjednotiť
1337,vereinigen::V,réunir,spojiť
1338,vereinigen::V,réunir,zjednotiť
1339,besuchen::V,visiter,navštíviť
1340,besuchen::V,aller voir,navštíviť
1341,treffen::V,rencontrer,stretnúť
1342,sich versammeln::V,s'assembler,zhromaždiť sa
1343,spielen::V,jouer,hrať
1344,singen::V,chanter,spievať
1345,tanzen::V,danser,tancovať
1346,sich trennen::V,se séparer,rozísť sa
1347,verlassen::V,quitter,opustiť
1348,retten::V,sauver,zachrániť
1349,bewachen::V,garder,strážiť
1350,schützen::V,protéger,chrániť
1351,verteidigen::V,défendre,brániť
1352,sich schlagen::V,se taper,biť sa
1353,schießen::V,tirer,streliť
1354,schießen::V,tirer,strieľať
1355,siegen::V,vaincre,zvíťaziť
1356,ärgern::V,agacer,hnevať
1357,ärgern::V,agacer,zlostiť
1358,schlagen::V,battre,biť
1359,schlagen::V,battre,udrieť
1360,schlagen::V,frapper,biť
1361,schlagen::V,frapper,udrieť
1362,treten::V,botter,kopnúť
1363,treten::V,donner un coup de pied à,kopnúť
1364,stechen::V,piquer,bodnúť
1365,stechen::V,piquer,pichnúť
1366,stoßen::V,heurter,udrieť
1367,stehlen::V,voler,kradnúť
1368,stören::V,gêner,vyrušiť
1369,stören::V,déranger,vyrušiť
1370,belästigen::V,molester,obťažovať
1371,belästigen::V,importuner,obťažovať
1372,verbergen::V,cacher,skryť
1373,verbergen::V,dissimuler,skryť
1374,täuschen::V,abuser,sklamať
1375,täuschen::V,tromper,sklamať
1376,betrügen::V,duper,klamať
1377,betrügen::V,duper,podvádzať
1378,betrügen::V,frauder,klamať
1379,betrügen::V,frauder,podvádzať
1380,töten::V,tuer,zabiť
1381,töten::V,tuer,usmrtiť
1382,wohnen::V,habiter,bývať
1383,wohnen::V,demeurer,bývať
1384,arbeiten::V,travailler,pracovať
1385,sammeln::V,collectionner,zbierať
1386,pflücken::V,cueillir,trhať
1387,pflücken::V,cueillir,oberať
1388,jagen::V,chasser,poľovať
1389,fischen::V,pêcher,loviť ryby
1390,fischen::V,pêcher,chytať ryby
1391,fassen::V,capturer,uloviť
1392,hüten::V,garder,pásť
1393,treiben::V,mener,hnať
1394,anbinden::V,attacher,priviazať
1395,füttern::V,faire manger,kŕmiť
1396,melken::V,traire,dojiť
1397,hacken::V,fendre,seknúť
1398,gießen::V,arroser,polievať
1399,reifen::V,mûrir,dozrieť
1400,zubereiten::V,préparer,pripraviť
1401,kochen::V,cuire,variť
1402,backen::V,cuire,piecť
1403,backen::V,cuire,smažiť
1404,braten::V,rôtir,piecť
1405,braten::V,rôtir,pražiť
1406,umrühren::V,remuer,pomiešať
1407,stricken::V,tricoter,pliesť
1408,nähen::V,coudre,šiť
1409,färben::V,teindre,zafarbiť
1410,reinigen::V,nettoyer,čistiť
1411,waschen::V,laver,myť
1412,abwischen::V,essuyer,utrieť
1413,spülen::V,rincer,vyplachovať
1414,fegen::V,balayer,zametať
1415,kehren::V,balayer,zametať
1416,baden::V,se baigner,kúpať sa
1417,sich waschen::V,se laver,umývať sa
1418,ausziehen::V,ôter,zobliecť
1419,ausziehen::V,enlever,zobliecť
1420,anziehen::V,mettre,obliecť
1421,sich anziehen::V,s'habiller,obliecť sa
1422,kämmen::V,peigner,česať
1423,schmücken::V,orner,ozdobiť
1424,schmücken::V,décorer,ozdobiť
1425,sagen::V,dire,povedať
1426,sprechen::V,parler,hovoriť
1427,reden::V,parler,rozprávať
1428,sich unterhalten::V,bavarder,rozprávať sa
1429,sich unterhalten::V,s'entretenir,rozprávať sa
1430,fragen::V,demander,spýtať sa
1431,bitten::V,prier,prosiť
1432,erzählen::V,raconter,rozprávať
1433,mitteilen::V,communiquer,oznámiť
1434,nennen::V,nommer,nazvať
1435,nennen::V,nommer,menovať
1436,nennen::V,appeler,nazvať
1437,nennen::V,appeler,menovať
1438,rufen::V,appeler,volať
1439,rufen::V,appeler,zavolať
1440,prahlen::V,se vanter,vystatovať sa
1441,übersetzen::V,traduire,preložiť
1442,denken::V,penser,myslieť
1443,glauben::V,croire,veriť
1444,bemerken::V,remarquer,podotknuť
1445,bemerken::V,remarquer,spozorovať
1446,bemerken::V,apercevoir,podotknuť
1447,bemerken::V,apercevoir,spozorovať
1448,erkennen::V,reconnaître,poznať
1449,begreifen::V,concevoir,pochopiť
1450,begreifen::V,concevoir,porozumieť
1451,verstehen::V,entendre,rozumieť
1452,verstehen::V,comprendre,rozumieť
1453,lernen::V,apprendre,učiť sa
1454,wissen::V,savoir,vedieť
1455,sich erinnern an::V,se souvenir de,pamätať si na
1456,vergessen::V,oublier,zabudnuť
1457,messen::V,mesurer,merať
1458,zählen::V,compter,počítať
1459,rechnen::V,calculer,rátať
1460,rechnen::V,calculer,počítať
1461,lesen::V,lire,čítať
1462,malen::V,peindre,maľovať
1463,zeichnen::V,dessiner,kresliť
1464,schreiben::V,écrire,písať
1465,besitzen::V,posséder,mať
1466,besitzen::V,posséder,vlastniť
1467,kaufen::V,acheter,kúpiť
1468,verkaufen::V,vendre,predať
1469,bezahlen::V,payer,zaplatiť
1470,zahlen::V,payer,platiť
1471,beherrschen::V,dominer,ovládať
1472,beherrschen::V,maîtriser,ovládať
1473,ertragen::V,tolérer,znášať
1474,ertragen::V,tolérer,vydržať
1475,ertragen::V,supporter,znášať
1476,ertragen::V,supporter,vydržať
