,Concept_ID,vep,mn
802,reich::A,elokaz,баялаг
803,bekannt::A,tutab,танил
804,berühmt::A,tetab,цуутай
805,berühmt::A,tetab,алдартай
806,fremd::A,veraz,харь
807,fremd::A,veraz,гадаад
808,verschieden::A,erazvuitte,ондоо
809,verschieden::A,erazvuitte,янз янзын
810,nah::A,läheline,ойрын
811,nah::A,läheline,дөтийн
812,fern::A,edahaine,холын
813,linker::A,hura,буруу
814,rechter::A,oiged,баруун
815,anderer::A,toine,өөр
816,anderer::A,toine,нөгөө
817,erster::A,ezmäine,нэгдэх
818,erster::A,ezmäine,нэгдүгээр
819,zweiter::A,toine,хоёрдугаар
820,dritter::A,koumanz',гуравдугаар
821,letzter::A,jäl'gmäine,сүүлийн
822,allein::ADV,üksnäze,ганцаараа
823,auf einmal::ADV,ühten aigan,нэгмөсөн
824,zusammen::ADV,ühtes,цуг
825,zusammen::ADV,ühtes,хамт
826,lange::ADV,hätken,удаан
827,plötzlich::ADV,äkkid,гэнэт
828,sofort::ADV,kerdalaz,дороо
829,später::ADV,möhemba,дараа
830,jetzt::ADV,nügüd',өнөө
831,heute::ADV,tämbei,өнөө
832,heute::ADV,tämbei,өнөөдөр
833,morgen::ADV,homen,маргааш
834,morgen::ADV,homen,маргаадар
835,bald::ADV,pigai,түргэн
836,bald::ADV,pigai,удахгүй
837,dann::ADV,sid',хожим
838,dann::ADV,sid',тэгээд
839,gestern::ADV,eglai,өчигдөр
840,einst::ADV,ende,нэг
841,einst::ADV,kerdan,нэг
842,damals::ADV,siloi,тэгэхэд
843,danach::ADV,sid',тэгээд
844,danach::ADV,sid',дараа нь
845,vorher::ADV,ende,урьд
846,zuerst::ADV,ezmäi,анх
847,zuerst::ADV,ezmäi,эхлээд
848,einmal::ADV,kerdan,нэг удаа
849,manchmal::ADV,erašti,хааяа
850,manchmal::ADV,erašti,заримдаа
851,oft::ADV,paksus,олонтоо
852,immer::ADV,kaiken,байнга
853,niemals::ADV,ei nikonz,хэзээ ч
854,niemals::ADV,ei nikonz,хэдийд ч
855,hier::ADV,täs,энд
856,hier::ADV,tägä,энд
857,hierhin::ADV,tänna,нааш
858,von hier::ADV,täspäi,эндээс
859,von hier::ADV,sid'päi,эндээс
860,dort::ADV,sigä,тэнд
861,dorthin::ADV,sinna,тийш
862,dorthin::ADV,nakkale,тийш
863,geradeaus::ADV,kohtha,шулуун
864,vorwärts::ADV,edehe,урагшаа
865,rückwärts::ADV,sel'gin,буцаан
866,rückwärts::ADV,sel'gin,сөөргөө
867,zurück::ADV,tagaze,буцаж
868,zurück::ADV,tagaze,гэдрэг
869,unten::ADV,alahan,дор
870,hinab::ADV,alaz,уруу
871,hinab::ADV,alahaks,уруу
872,oben::ADV,ülähän,дээр
873,hinauf::ADV,ülez,өөд
874,hinauf::ADV,ülez,дээш
875,hinauf::ADV,ülähäks,өөд
876,hinauf::ADV,ülähäks,дээш
877,überall::ADV,kaikjal,хааяагүй
878,überall::ADV,kaikjal,энд тэндгүй
879,nicht::ADV,ei,эс
880,nicht::ADV,ei,-гүй
881,ein wenig::ADV,vähän,жаахан
882,kaum::ADV,habi,арай
883,kaum::ADV,habi,арай гэж
884,sehr::ADV,lujas,тун
885,so::ADV,muga,тэгж
886,so::ADV,muga,ингээд
887,so::ADV,ninga,тэгж
888,so::ADV,ninga,ингээд
889,noch::ADV,völ,дахин
890,noch::ADV,völ,дахиад
891,nur::ADV,järg,зөвхөн
892,nur::ADV,järg,гагцхүү
893,nur::ADV,vaiše,зөвхөн
894,nur::ADV,vaiše,гагцхүү
895,schon::ADV,jo,нэгэнт
896,wieder::ADV,möst,дахин
897,wieder::ADV,möst,дахиад
898,vergebens::ADV,uhtei,хий
899,vor::PRP,edes,өмнө
900,hinter::PRP,taga,ард
901,unter::PRP,al,доор
902,durch::PRP,läbi,дундуур
903,durch::PRP,kal't,дундуур
904,neben::PRP,rindal,хажууд
905,zwischen::PRP,keskes,завсар
906,zwischen::PRP,keskes,хооронд
907,wegen::PRP,tagut,төлөө
908,wegen::PRP,tagut,дээрээс
909,dies::PRN,nece,энэ
910,das::PRN,se,тэр
911,alles::PRN,kaik,цөм
912,alles::PRN,kaik,бүгд
913,ich::PRN,minä,би
914,du::PRN,sinä,чи
915,er::PRN,hän,тэр
916,er::PRN,hän,тэр хүн
917,wir::PRN,mö,бид
918,ihr::PRN,tö,та нар
919,sie::PRN,hö,тэд
920,was::FPRN,mi,юу
921,wer::FPRN,ken,хэн
922,wo::FADV,kus,хаа
923,wo::FADV,kus,хаана
924,wohin::FADV,kuna,хааш
925,wohin::FADV,kuna,хаана
926,wie::FADV,kut,яаж
927,wie::FADV,kut,хэрхэн
928,wie::FADV,mit',яаж
929,wie::FADV,mit',хэрхэн
930,warum::FADV,mikš,юунд
931,warum::FADV,mikš,яагаад
932,wieviel::FNUM,äjak,хэдий
933,wieviel::FNUM,äjak,хэд
934,wieviel::FNUM,kuverz',хэдий
935,wieviel::FNUM,kuverz',хэд
936,eins::NUM,üks',нэг
937,zwei::NUM,kaks',хоёр
938,drei::NUM,koume,гурав
939,vier::NUM,nel'l',дөрөв
940,fünf::NUM,viž,тав
941,sechs::NUM,kuz',зургаа
942,sieben::NUM,seičeme,долоо
943,acht::NUM,kahesa,найм
944,neun::NUM,ühesa,ес
945,zehn::NUM,kümne,арав
946,elf::NUM,üks'toštkümne,арван нэг
947,zwölf::NUM,kaks'toštkümne,арван хоёр
948,zwanzig::NUM,kaks'kümne,хорь
949,dreißig::NUM,koumekümne,гуч
950,vierzig::NUM,nel'l'kümne,дөч
951,fünfzig::NUM,vižkümne,тавь
952,sechzig::NUM,kuz'kümne,жар
953,siebzig::NUM,seičemekümne,дал
954,achtzig::NUM,kahesakümne,ная
955,neunzig::NUM,ühesakümne,ер
956,hundert::NUM,sada,зуу
957,tausend::NUM,tuha,мянга
958,und::CNJ,i,ч
959,und::CNJ,i,болон
960,und::CNJ,da,ч
961,und::CNJ,da,болон
962,oder::CNJ,vai,буюу
963,stehen::V,seišta,зогсох
964,sitzen::V,ištta,суух
965,liegen::V,venuda,хэвтэх
966,hängen::V,ripta,өлгөөтэй байх
967,hängen::V,ripta,дүүжлээтэй байх
968,werden::V,lindä,болох
969,werden::V,tehtas,болох
970,passieren::V,ozaitas,тохиох
971,beginnen::V,augotadas,эхлэх
972,enden::V,loptas,дүүрэх
973,wechseln::V,vajehtadas,хувирах
974,aufgehen[Sonne]::V,nousta,мандах
975,untergehen[Sonne]::V,lasktas,жаргах
976,scheinen[Sonne]::V,paštta,гэрэлтэх
977,donnern::V,juraita,дуугарах
978,wehen::V,dölta,салхилах
979,wehen::V,dölta,хөөрөгдөх
980,wehen::V,puhuda,салхилах
981,wehen::V,puhuda,хөөрөгдөх
982,strömen::V,valadas,гүйх
983,strömen::V,valadas,урсах
984,fließen::V,valuda,урсах
985,sich drehen::V,punotas,эргэлдэх
986,schwanken::V,čibuda,хэлбэлзэх
987,schwingen::V,čibuda,ганхах
988,schwingen::V,čibuda,хэлбэлзэх
989,fallen::V,langeta,унах
990,brennen::V,pallada,шатах
991,rauchen::V,savustada,баагих
992,regnen::V,vihmda,бороо орно
993,gefrieren::V,jäduda,хөлдөх
994,gefrieren::V,kül'mdä,хөлдөх
995,tauen::V,sulada,хайлах
996,schmelzen::V,sulada,уярах
997,trocknen::V,kuida,хатах
998,trocknen::V,kuivehtuda,хатах
999,sieden::V,kehuda,буцлах
1000,sieden::V,kehuda,даргилах
1001,faulen::V,hapata,үжрэх
1002,faulen::V,hapata,өмхийрөх
1003,faulen::V,traudäs,үжрэх
1004,faulen::V,traudäs,өмхийрөх
1005,verfaulen::V,hapata,бээх
1006,verfaulen::V,hapata,өгрөх
1007,reißen::V,rebita,цуурах
1008,versinken::V,upota,живэх
1009,vergehen::V,mända,нөгчих
1010,vergehen::V,mända,өнгөрөх
1011,erscheinen::V,ozutadas,гарах
1012,erscheinen::V,ozutadas,бултайх
1013,verschwinden::V,hajeta,далд орох
1014,verschwinden::V,hajeta,алга болох
1015,sinken::V,väheta,татрах
1016,sinken::V,väheta,доошлох
1017,sinken::V,lasktas,татрах
1018,sinken::V,lasktas,доошлох
1019,abnehmen::V,peneta,багасах
1020,abnehmen::V,peneta,хорогдох
1021,zunehmen::V,ližaduda,ихсэх
1022,steigen::V,nousta,нэмэгдэх
1023,wachsen::V,kazda,өсөх
1024,wachsen::V,kazda,ургах
1025,glänzen::V,loštta,гилгэнэх
1026,glänzen::V,loštta,гилбэгнэх
1027,funkeln::V,hoštta,гялжах
1028,funkeln::V,hoštta,гялалзах
1029,lärmen::V,robaita,шуугих
1030,läuten::V,judaita,цохих
1031,klingeln::V,kelotada,хонхдох
1032,klingeln::V,kelotada,дуугарах
1033,klirren::V,biraita,хангир жингэр хийх
1034,brausen::V,bruncta,бургилах
1035,rauschen::V,šobaita,сэржигнэх
1036,klingen::V,heläita,хангинах
1037,bellen::V,nutta,хуцах
1038,heulen::V,ulaita,улих
1039,blasen::V,puhuda,үлзэх
1040,pfeifen::V,pistta,исгэрэх
1041,pfeifen::V,vihelta,исгэрэх
1042,schreien::V,kirkta,хашгирах
1043,schreien::V,kidastada,хашгирах
1044,stöhnen::V,ohkta,ёолох
1045,stöhnen::V,ohkta,гэнгэнэх
1046,stöhnen::V,voivotada,ёолох
1047,stöhnen::V,voivotada,гэнгэнэх
1048,zittern::V,säraita,дагжих
1049,leben::V,eläda,амьдрах
1050,geboren werden::V,sünduda,төрөх
1051,atmen::V,henktä,амьсгалах
1052,trinken::V,joda,уух
1053,essen::V,söda,идэх
1054,schlucken::V,lainata,залгих
1055,müde werden::V,väzuda,ядрах
1056,müde werden::V,šuštuda,ядрах
1057,einschlafen::V,uinota,унтчих
1058,schlafen::V,magata,унтах
1059,schlafen::V,nukkuda,унтах
1060,aufwachen::V,heraštuda,сэрэх
1061,aufstehen::V,nousta,босох
1062,sich erholen::V,lebaitas,амрах
1063,krank werden::V,läžegata,өвдөж эхлэх
1064,krank sein::V,läžuda,өвдөх
1065,schmerzen::V,kibištada,өвдөх
1066,schmerzen::V,kibištada,шархирах
1067,husten::V,rügda,ханиах
1068,genesen::V,tervehtuda,засрах
1069,sterben::V,kolda,үхэх
1070,sterben::V,kolda,нас барах
1071,umkommen::V,kolda,үхэх
1072,sich bewegen::V,likkuda,хөдлөх
1073,sich rühren::V,likahtada,хөдлөх
1074,sich rühren::V,kubahtada,хөдлөх
1075,sich erheben::V,nousta,босох
1076,sich setzen::V,išttas,суух
1077,hinfallen::V,langeta,ойчих
1078,laufen::V,kävuda,явган явах
1079,schreiten::V,astta,алхах
1080,schreiten::V,haškta,алхах
1081,spazierengehen::V,kävelta,зугаалах
1082,eilen::V,kiruhtada,хурдлах
1083,sich beeilen::V,kiruhtada,яарах
1084,sich beeilen::V,kiruhtada,шамдах
1085,sausen::V,fun'urta,давхих
1086,rennen::V,joksta,гүйх
1087,springen::V,hüptä,харайх
1088,springen::V,hüptä,дэвхрэх
1089,klettern::V,libuda,авирах
1090,schaukeln::V,čibuda,ганхалзах
1091,kriechen::V,ličtas,мөлхөх
1092,schwimmen::V,ujuda,сэлэх
1093,tauchen::V,čukautas,шунгах
1094,rudern::V,souta,сэлүүрдэх
1095,fahren::V,ajada,явах
1096,fahren::V,ajelda,явах
1097,fliegen::V,leta,нисэх
1098,gehen::V,mända,явах
1099,gehen::V,kävuda,явах
1100,weggehen::V,päzda,явах
1101,weggehen::V,lähtta,явах
1102,abfahren::V,tönduda,одох
1103,abfahren::V,tönduda,хөдлөх
1104,anhalten::V,seižutadas,зогсох
1105,hineingehen::V,mända südäimehe,орох
1106,eintreten::V,tulda,орох
1107,kommen::V,tulda,ирэх
1108,ankommen::V,tulda,хүрэх
1109,zurückkommen::V,pörtas,харих
1110,zurückkommen::V,pörtas,буцаж ирэх
1111,bleiben::V,jäda,үлдэх
1112,warten::V,varastada,хүлээх
1113,erwarten::V,varastada,хүлээх
1114,suchen::V,ectä,эрэх
1115,suchen::V,ectä,бэдрэх
1116,finden::V,löuta,олох
1117,versuchen::V,ladida,оролдох
1118,versuchen::V,rohkaita,оролдох
1119,vorbereiten::V,vaumita,бэлтгэх
1120,lieben::V,armastada,янаглах
1121,mögen::V,navedida,таалах
1122,lachen::V,nagrda,инээх
1123,rühren::V,likutada,сэтгэл уяруулах
1124,weinen::V,itkta,уйлах
1125,schimpfen::V,laidas,хараах
1126,schimpfen::V,pačatada,хараах
1127,sich ärgern::V,rändüda,уурлах
1128,sich fürchten::V,varaita,айх
1129,fürchten::V,varaita,айх
1130,fliehen::V,pageta,зугтах
1131,fliehen::V,pageta,гүйж очих
1132,flüchten::V,pageta,оргох
1133,flüchten::V,joksta,оргох
1134,sehen::V,nähta,үзэх
1135,anschauen::V,kacta,харах
1136,ansehen::V,kacta,харах
1137,hören::V,kulda,дуулах
1138,zuhören::V,kundeltas,чагнах
1139,probieren::V,mujada,амсаж үзэх
1140,riechen::V,rižada,үнэрлэх
1141,fühlen::V,mujada,мэдрэх
1142,scheinen::V,näguda,шиг үзэгдэх
1143,zu sehen sein::V,näguda,үзэгдэх
1144,zu sehen sein::V,näguda,харагдах
1145,vernehmen::V,kulištada,дуулах
1146,frieren::V,kül'mdä,даарах
1147,tun::V,tehta,хийх
1148,tun::V,tehta,үйлдэх
1149,können::V,voida,болох
1150,können::V,mahtta,болох
1151,wollen::V,himoita,хүсэх
1152,wollen::V,tahtoida,хүсэх
1153,anfangen::V,zavottä,эхлэх
1154,anfangen::V,augotada,эхлэх
1155,beenden::V,loptä,дуусгах
1156,aufhören::V,loptas,болих
1157,aufhören::V,loptas,зогсох
1158,gelingen::V,lähtta,бүтэх
1159,gelingen::V,tehtas,бүтэх
1160,geraten::V,tulda,илрэх
1161,öffnen::V,avaita,нээх
1162,öffnen::V,avaita,тайлах
1163,schließen::V,saubata,хаах
1164,stellen::V,panda,тавих
1165,stellen::V,panda,босгох
1166,stellen::V,seižutada,тавих
1167,stellen::V,seižutada,босгох
1168,setzen::V,ištutada,суулгах
1169,legen::V,panda,хийх
1170,legen::V,panda,тавих
1171,berühren::V,koskta,шүргэх
1172,berühren::V,käziduda,шүргэх
1173,verbinden::V,ühtenzoitta,залгах
1174,bedecken::V,katta,бүрэх
1175,bedecken::V,peitta,бүрэх
1176,aufhängen::V,riputada,өлгөх
1177,aufhängen::V,riputada,дүүжлэх
1178,anzünden::V,sütutada,асаах
1179,anzünden::V,sütutada,ноцоох
1180,aufheben::V,leta,өргөх
1181,zurücklassen::V,jätta,орхих
1182,zurücklassen::V,jätta,үлдээх
1183,verlieren::V,kadotada,гээх
1184,fallen lassen::V,kirbotada,унагах
1185,machen::V,säta,хийх
1186,machen::V,säta,гаргах
1187,machen::V,tehta,хийх
1188,machen::V,tehta,гаргах
1189,herstellen::V,tehta,бүтээх
1190,bauen::V,leta,барих
1191,bauen::V,sauda,барих
1192,reparieren::V,koheta,засах
1193,reparieren::V,koheta,сэлбэх
1194,verbessern::V,paremboita,засах
1195,verbessern::V,paremboita,сайжруулах
1196,ändern::V,vajehtada,өөрчлөх
1197,graben::V,kaida,малтах
1198,graben::V,čongoida,малтах
1199,beugen::V,koverta,бөгтийлгөх
1200,biegen::V,painda,матах
1201,biegen::V,painda,муруйлгах
1202,drehen::V,punotada,эргүүлэх
1203,wenden::V,käta,эргүүлэх
1204,wenden::V,kärauta,эргүүлэх
1205,umdrehen::V,käta,хөрвүүлэх
1206,heben::V,leta,өргөх
1207,hochheben::V,libutada,өргөх
1208,ergreifen::V,tabata,атгах
1209,halten::V,pidada,барих
1210,drücken::V,painda,дарах
1211,schieben::V,žigutada,түлхэх
1212,kratzen::V,künstä,хусах
1213,kratzen::V,künstä,маажих
1214,lecken::V,nolda,долоох
1215,beißen::V,purda,зуух
1216,beißen::V,purda,хазах
1217,beißen::V,hambastada,зуух
1218,beißen::V,hambastada,хазах
1219,abreißen::V,ratketa,таслах
1220,abschneiden::V,čapata,тайрах
1221,abschneiden::V,leikata,тайрах
1222,binden::V,sidoda,боох
1223,binden::V,sidoda,хүлэх
1224,stecken::V,čokaita,шаах
1225,stecken::V,čokaita,шигтгэх
1226,brechen::V,katkaita,хугалах
1227,klopfen::V,kolkotada,цохих
1228,klopfen::V,kolkotada,тогших
1229,hauen::V,löda,дэлдэх
1230,kleben::V,klejata,наах
1231,reiben::V,hosta,нухах
1232,reiben::V,hosta,нидчих
1233,reiben::V,törkita,нухах
1234,reiben::V,törkita,нидчих
1235,reiben::V,jorotada,нухах
1236,reiben::V,jorotada,нидчих
1237,streichen::V,voita,нялах
1238,streichen::V,voita,түрхэх
1239,schleifen::V,hijoida,билүүдэх
1240,schleifen::V,hijoida,гуранздах
1241,schleifen::V,teravzoitta,билүүдэх
1242,schleifen::V,teravzoitta,гуранздах
1243,schneiden::V,leikata,огтлох
1244,rütteln::V,heilutada,холхнулах
1245,schütteln::V,pudištada,сэгсрэх
1246,schwenken::V,maihutada,дэвэх
1247,schwenken::V,maihutada,даллах
1248,schütten::V,valada,цутгах
1249,schütten::V,valada,аягалах
1250,füllen::V,täutta,дүүргэх
1251,einwickeln::V,kärdä,боох
1252,einwickeln::V,kärdä,ороох
1253,tragen::V,kantta,авчрах
1254,tragen::V,kandišta,авчрах
1255,schleppen::V,vedätada,чирэх
1256,ziehen::V,vedada,татах
1257,aufbewahren::V,kaita,хадгалах
1258,werfen::V,čuta,хаях
1259,werfen::V,čuta,шидэх
1260,werfen::V,tactä,хаях
1261,werfen::V,tactä,шидэх
1262,fangen::V,püta,барих
1263,packen::V,tabata,шүүрэх
1264,verstecken::V,peitta,нуух
1265,teilen::V,jagada,хуваах
1266,schicken::V,oigeta,илгээх
1267,schicken::V,oigeta,явуулах
1268,bringen::V,veda,авчрах
1269,bringen::V,veda,аваачих
1270,hinzufügen::V,ližata,нэмэх
1271,bekommen::V,sada,хүлээн авах
1272,erhalten::V,sada,хүлээн авах
1273,nehmen::V,otta,авах
1274,wählen::V,valita,сонгох
1275,auswählen::V,valita,шилэх
1276,bewahren::V,kaita,гамнах
1277,behindern::V,telustada,саад хийх
1278,behindern::V,telustada,тотгор болох
1279,verderben::V,travida,эвдэх
1280,beschädigen::V,satatada,гэмтээх
1281,zerbrechen::V,mureta,хагалах
1282,zerbrechen::V,mureta,хага цохих
1283,zerreißen::V,rebitada,урах
1284,zerstören::V,mureta,эвдэх
1285,zerstören::V,mureta,сүйтгэх
1286,verbrennen::V,poltta,шатаах
1287,geben::V,antta,өгөх
1288,reichen::V,antta,өгөх
1289,reichen::V,antta,дамжуулах
1290,schenken::V,lahjoita,бэлэглэх
1291,versprechen::V,toivotada,амлах
1292,wünschen::V,toivotada,ерөөх
1293,loben::V,kitta,магтах
1294,loben::V,kitta,сайшаах
1295,küssen::V,tervehtada,озох
1296,küssen::V,tervehtada,үнсэх
1297,wiegen::V,likutada,бүүвэйлэх
1298,zudecken::V,katta,хучих
1299,zudecken::V,katta,бүтээх
1300,wecken::V,noustatada,сэрээх
1301,zeigen::V,ozutada,үзүүлэх
1302,führen::V,astutada,хөтлөх
1303,lehren::V,opeta,заах
1304,unterrichten::V,opeta,сургах
1305,aufziehen::V,kazvatada,өсгөх
1306,aufziehen::V,kazvatada,хүмүүжүүлэх
1307,leiten::V,ohjata,удирдах
1308,antreiben::V,rigehtoitta,шамдуулах
1309,lassen::V,käskta,-уулах
1310,einladen::V,kucta,залах
1311,vereinigen::V,ühtenzoitta,нэгтгэх
1312,vereinigen::V,ühtenzoitta,хамтруулах
1313,besuchen::V,rižada,зочлох
1314,treffen::V,vastata,учрах
1315,treffen::V,vastata,дайралдах
1316,sich versammeln::V,kägeta,хуралдах
1317,sich versammeln::V,sätas,хуралдах
1318,spielen::V,väta,наадах
1319,singen::V,pajatada,дуулах
1320,tanzen::V,kargaita,бүжиглэх
1321,sich trennen::V,erigata,салах
1322,verlassen::V,jätta,хаях
1323,retten::V,päzutada,гэтэлгэх
1324,bewachen::V,varjoita,сахих
1325,schützen::V,kaita,хамгаалах
1326,verteidigen::V,kaita,хамгаалах
1327,sich schlagen::V,torata,зодолдох
1328,schießen::V,ampta,харвах
1329,schießen::V,ampta,буу буудах
1330,siegen::V,vägestada,ялах
1331,ärgern::V,verdutada,уурлуулах
1332,ärgern::V,verdutada,уур хүргэх
1333,ärgern::V,rändütada,уурлуулах
1334,ärgern::V,rändütada,уур хүргэх
1335,schlagen::V,löda,цохих
1336,schlagen::V,iškta,цохих
1337,treten::V,peksta,өшиглөх
1338,treten::V,topsta,өшиглөх
1339,stechen::V,pystiä,хатгах
1340,stoßen::V,iškta,ёврох
1341,stoßen::V,iškta,нудрах
1342,stoßen::V,pudištada,ёврох
1343,stoßen::V,pudištada,нудрах
1344,stehlen::V,vargastada,хулгайлах
1345,stören::V,keskustada,саад болох
1346,belästigen::V,tartuteldas,зовоох
1347,belästigen::V,tartuteldas,амраахгүй байх
1348,verbergen::V,katelda,нуух
1349,verbergen::V,katelda,далдлах
1350,täuschen::V,manitada,мэхлэх
1351,betrügen::V,manitada,хуурах
1352,töten::V,rikta,алах
1353,töten::V,surmita,алах
1354,wohnen::V,eläda,суух
1355,wohnen::V,eläda,амьдрах
1356,arbeiten::V,rata,ажиллах
1357,arbeiten::V,rata,хөдөлмөрлөх
1358,sammeln::V,kogota,түүх
1359,sammeln::V,kogota,хураах
1360,pflücken::V,poimda,түүх
1361,jagen::V,mecata,агнах
1362,jagen::V,mecata,гөрөөлөх
1363,fischen::V,kalatada,загасчлах
1364,fischen::V,kalatada,загас барих
1365,fassen::V,tabata,барих
1366,hüten::V,paimeta,маллах
1367,hüten::V,paimeta,хариулах
1368,treiben::V,ajada,туух
1369,anbinden::V,küttestada,уях
1370,anbinden::V,sidoda,уях
1371,füttern::V,sötta,тэжээх
1372,melken::V,lüpsta,саах
1373,hacken::V,sauda,цавчих
1374,gießen::V,valada,услах
1375,reifen::V,küpseta,боловсрох
1376,zubereiten::V,vaumištada,бэлдэх
1377,kochen::V,keitta,чанах
1378,backen::V,paštta,жигнэх
1379,braten::V,žarda,шарах
1380,braten::V,žarda,хайрах
1381,umrühren::V,segoitada,хутгах
1382,stricken::V,kudoda,нэхэх
1383,stricken::V,kudoda,сүлжих
1384,nähen::V,ombelta,оёх
1385,färben::V,mujutada,будах
1386,reinigen::V,puhtastada,арилгах
1387,reinigen::V,puhtastada,цэвэрлэх
1388,waschen::V,pesta,угаах
1389,abwischen::V,pühktä,арчих
1390,spülen::V,huhtoida,зайлах
1391,fegen::V,pühkta,хамах
1392,fegen::V,pühkta,шүүрдэх
1393,kehren::V,uhoita,шүүрдэх
1394,kehren::V,uhoita,туужуудах
1395,baden::V,kül'ptäs,усанд орох
1396,sich waschen::V,pestas,биеэ угаах
1397,ausziehen::V,riičta,тайлах
1398,ausziehen::V,rušta,тайлах
1399,anziehen::V,panda päle,өмсөх
1400,anziehen::V,panda kädehe,өмсөх
1401,anziehen::V,panda jaugha,өмсөх
1402,sich anziehen::V,sobdas,хувцаслах
1403,kämmen::V,harjata,самнах
1404,schmücken::V,čomitada,гоёх
1405,schmücken::V,čomitada,чимэх
1406,sagen::V,sanuda,гэх
1407,sagen::V,sanuda,хэлэх
1408,sprechen::V,pagišta,ярих
1409,sprechen::V,pagišta,өгүүлэх
1410,reden::V,pagišta,хэлэх
1411,reden::V,pagišta,хөөрөлдөх
1412,sich unterhalten::V,lodaita,ярилцах
1413,fragen::V,küzuda,асуух
1414,bitten::V,pakita,гуйх
1415,erzählen::V,sanuda,өгүүлэх
1416,erzählen::V,starinoita,өгүүлэх
1417,mitteilen::V,tedotada,дуулгах
1418,mitteilen::V,tedotada,мэдээлэх
1419,nennen::V,nimitada,нэрлэх
1420,rufen::V,kucta,дуудах
1421,prahlen::V,kittäs,бардах
1422,prahlen::V,kittäs,сайрхах
1423,übersetzen::V,käta,орчуулах
1424,denken::V,meletada,санах
1425,glauben::V,uskta,итгэх
1426,bemerken::V,homaita,ажих
1427,bemerken::V,homaita,ажиглах
1428,erkennen::V,tundištada,таних
1429,begreifen::V,tabata,ойлгох
1430,verstehen::V,el'geta,мэдэж авах
1431,verstehen::V,toimetada,мэдэж авах
1432,lernen::V,opetas,сурах
1433,wissen::V,teta,мэдэх
1434,sich erinnern an::V,johtutada,дурсах
1435,vergessen::V,unohtada,мартах
1436,messen::V,märita,хэмжих
1437,zählen::V,lugeda,тоолох
1438,rechnen::V,lugeda,тооцоох
1439,lesen::V,lugeda,унших
1440,malen::V,pirta,зурах
1441,zeichnen::V,pirta,дүрслэн бичих
1442,schreiben::V,kirjutada,бичих
1443,besitzen::V,omištada,эзэмших
1444,kaufen::V,ostta,худалдан авах
1445,verkaufen::V,möda,худалдах
1446,bezahlen::V,maksta,төлөх
1447,zahlen::V,maksta,төлөх
1448,beherrschen::V,valdoita,эзэмших
1449,ertragen::V,tirpta,тэсэх
