,Concept_ID,mn,bg
822,sanft::A,наалинхай,нежен
823,sanft::A,наалинхай,кротък
824,hungrig::A,өлөн,гладен
825,hungrig::A,өлссөн,гладен
826,krank::A,өвчтэй,болен
827,nackt::A,нүцгэн,гол
828,traurig::A,гунигт,тъжен
829,traurig::A,гунигт,печален
830,lebendig::A,амьд,жив
831,lebendig::A,амьтай,жив
832,gut::A,сайн,добър
833,schlecht::A,муу,лош
834,schlecht::A,өөдгүй,лош
835,richtig::A,зөв,правилен
836,richtig::A,зүйтэй,правилен
837,schlimm::A,муухай,лош
838,wahr::A,үнэн,верен
839,wahr::A,үнэн,истински
840,wahr::A,жинхэнэ,верен
841,wahr::A,жинхэнэ,истински
842,alt::A,хуучин,стар
843,alt::A,хуучин,древен
844,neu::A,шинэ,нов
845,ehemalig::A,агсан,бивш
846,ehemalig::A,байсан,бивш
847,alt[Lebewesen]::A,өвгөн,стар
848,alt[Lebewesen]::A,хижээл,стар
849,jung::A,залуу,млад
850,arm::A,ядуу,беден
851,reich::A,баян,богат
852,reich::A,баялаг,богат
853,bekannt::A,танил,познат
854,bekannt::A,танил,известен
855,berühmt::A,цуутай,почут
856,berühmt::A,цуутай,известен
857,berühmt::A,алдартай,почут
858,berühmt::A,алдартай,известен
859,fremd::A,харь,чужд
860,fremd::A,гадаад,чужд
861,verschieden::A,ондоо,разен
862,verschieden::A,ондоо,различен
863,verschieden::A,янз янзын,разен
864,verschieden::A,янз янзын,различен
865,nah::A,ойрын,близък
866,nah::A,дөтийн,близък
867,fern::A,холын,далечен
868,linker::A,буруу,ляв
869,rechter::A,баруун,прав
870,anderer::A,өөр,друг
871,anderer::A,нөгөө,друг
872,erster::A,нэгдэх,пръв
873,erster::A,нэгдэх,първи
874,erster::A,нэгдүгээр,пръв
875,erster::A,нэгдүгээр,първи
876,zweiter::A,хоёрдугаар,втори
877,dritter::A,гуравдугаар,трети
878,letzter::A,сүүлийн,последен
879,allein::ADV,ганцаараа,само
880,auf einmal::ADV,нэгмөсөн,същевременно
881,zusammen::ADV,цуг,заедно
882,zusammen::ADV,хамт,заедно
883,lange::ADV,удаан,дълго
884,plötzlich::ADV,гэнэт,изведнъж
885,sofort::ADV,дороо,веднага
886,später::ADV,дараа,по-късно
887,jetzt::ADV,өнөө,сега
888,heute::ADV,өнөө,днес
889,heute::ADV,өнөөдөр,днес
890,morgen::ADV,маргааш,утре
891,morgen::ADV,маргаадар,утре
892,bald::ADV,түргэн,скоро
893,bald::ADV,удахгүй,скоро
894,dann::ADV,хожим,после
895,dann::ADV,хожим,тогава
896,dann::ADV,тэгээд,после
897,dann::ADV,тэгээд,тогава
898,gestern::ADV,өчигдөр,вчера
899,einst::ADV,нэг,някога
900,damals::ADV,тэгэхэд,тогава
901,danach::ADV,тэгээд,после
902,danach::ADV,тэгээд,след това
903,danach::ADV,дараа нь,после
904,danach::ADV,дараа нь,след това
905,vorher::ADV,урьд,преди
906,vorher::ADV,урьд,преди това
907,zuerst::ADV,анх,най-напред
908,zuerst::ADV,эхлээд,най-напред
909,einmal::ADV,нэг удаа,веднъж
910,einmal::ADV,нэг удаа,един път
911,manchmal::ADV,хааяа,понякога
912,manchmal::ADV,заримдаа,понякога
913,oft::ADV,олонтоо,често
914,immer::ADV,байнга,винаги
915,niemals::ADV,хэзээ ч,никога
916,niemals::ADV,хэдийд ч,никога
917,hier::ADV,энд,тук
918,hier::ADV,энд,тука
919,hierhin::ADV,нааш,насам
920,von hier::ADV,эндээс,оттук
921,von hier::ADV,эндээс,оттука
922,dort::ADV,тэнд,там
923,dorthin::ADV,тийш,натам
924,dorthin::ADV,тийш,нататък
925,geradeaus::ADV,шулуун,направо
926,vorwärts::ADV,урагшаа,напред
927,rückwärts::ADV,буцаан,назад
928,rückwärts::ADV,сөөргөө,назад
929,zurück::ADV,буцаж,обратно
930,zurück::ADV,гэдрэг,обратно
931,unten::ADV,дор,долу
932,hinab::ADV,уруу,надолу
933,oben::ADV,дээр,горе
934,hinauf::ADV,өөд,нагоре
935,hinauf::ADV,дээш,нагоре
936,überall::ADV,хааяагүй,навсякъде
937,überall::ADV,энд тэндгүй,навсякъде
938,nicht::ADV,эс,не
939,nicht::ADV,-гүй,не
940,ein wenig::ADV,жаахан,малко
941,kaum::ADV,арай,едва
942,kaum::ADV,арай,едвам
943,kaum::ADV,арай гэж,едва
944,kaum::ADV,арай гэж,едвам
945,sehr::ADV,тун,много
946,sehr::ADV,тун,твърде
947,so::ADV,тэгж,тъй
948,so::ADV,тэгж,така
949,so::ADV,ингээд,тъй
950,so::ADV,ингээд,така
951,noch::ADV,дахин,още
952,noch::ADV,дахиад,още
953,nur::ADV,зөвхөн,само
954,nur::ADV,гагцхүү,само
955,schon::ADV,нэгэнт,вече
956,wieder::ADV,дахин,пак
957,wieder::ADV,дахин,отново
958,wieder::ADV,дахиад,пак
959,wieder::ADV,дахиад,отново
960,vergebens::ADV,хий,напразно
961,vor::PRP,өмнө,пред
962,hinter::PRP,ард,зад
963,unter::PRP,доор,под
964,durch::PRP,дундуур,през
965,neben::PRP,хажууд,до
966,neben::PRP,хажууд,при
967,zwischen::PRP,завсар,между
968,zwischen::PRP,завсар,помежду
969,zwischen::PRP,хооронд,между
970,zwischen::PRP,хооронд,помежду
971,wegen::PRP,төлөө,заради
972,wegen::PRP,дээрээс,заради
973,dies::PRN,энэ,този
974,das::PRN,тэр,туй
975,das::PRN,тэр,това
976,alles::PRN,цөм,всичко
977,alles::PRN,бүгд,всичко
978,ich::PRN,би,аз
979,du::PRN,чи,ти
980,er::PRN,тэр,той
981,er::PRN,тэр хүн,той
982,wir::PRN,бид,ние
983,ihr::PRN,та нар,вие
984,sie::PRN,тэд,те
985,was::FPRN,юу,що
986,was::FPRN,юу,какво
987,wer::FPRN,хэн,кой
988,wo::FADV,хаа,къде
989,wo::FADV,хаана,къде
990,wohin::FADV,хааш,накъде
991,wohin::FADV,хааш,накъдето
992,wohin::FADV,хаана,накъде
993,wohin::FADV,хаана,накъдето
994,wie::FADV,яаж,как
995,wie::FADV,хэрхэн,как
996,warum::FADV,юунд,защо
997,warum::FADV,яагаад,защо
998,wieviel::FNUM,хэдий,колко
999,wieviel::FNUM,хэд,колко
1000,eins::NUM,нэг,един
1001,zwei::NUM,хоёр,два
1002,drei::NUM,гурав,три
1003,vier::NUM,дөрөв,четири
1004,fünf::NUM,тав,пет
1005,sechs::NUM,зургаа,шест
1006,sieben::NUM,долоо,седем
1007,acht::NUM,найм,осем
1008,neun::NUM,ес,девет
1009,zehn::NUM,арав,десет
1010,elf::NUM,арван нэг,единайсет
1011,elf::NUM,арван нэг,единадесет
1012,zwölf::NUM,арван хоёр,дванайсет
1013,zwölf::NUM,арван хоёр,дванадесет
1014,zwanzig::NUM,хорь,двайсет
1015,zwanzig::NUM,хорь,двадесет
1016,dreißig::NUM,гуч,тридесет
1017,vierzig::NUM,дөч,четиридесет
1018,fünfzig::NUM,тавь,петдесет
1019,sechzig::NUM,жар,шестдесет
1020,siebzig::NUM,дал,седемдесет
1021,achtzig::NUM,ная,осемдесет
1022,neunzig::NUM,ер,деветдесет
1023,hundert::NUM,зуу,сто
1024,tausend::NUM,мянга,хиляда
1025,und::CNJ,ч,а
1026,und::CNJ,ч,та
1027,und::CNJ,болон,а
1028,und::CNJ,болон,та
1029,oder::CNJ,буюу,или
1030,stehen::V,зогсох,стоя
1031,sitzen::V,суух,седя
1032,liegen::V,хэвтэх,лежа
1033,hängen::V,өлгөөтэй байх,вися
1034,hängen::V,дүүжлээтэй байх,вися
1035,werden::V,болох,бъда
1036,werden::V,болох,стана
1037,passieren::V,тохиох,случа се
1038,beginnen::V,эхлэх,започна
1039,enden::V,дүүрэх,свърша
1040,wechseln::V,хувирах,променям
1041,aufgehen[Sonne]::V,мандах,изгрея
1042,untergehen[Sonne]::V,жаргах,заляза
1043,scheinen[Sonne]::V,гэрэлтэх,грея
1044,scheinen[Sonne]::V,гэрэлтэх,светя
1045,donnern::V,дуугарах,гърмя
1046,wehen::V,салхилах,вея
1047,wehen::V,салхилах,духам
1048,wehen::V,хөөрөгдөх,вея
1049,wehen::V,хөөрөгдөх,духам
1050,strömen::V,гүйх,тека
1051,strömen::V,гүйх,лея се
1052,strömen::V,урсах,тека
1053,strömen::V,урсах,лея се
1054,fließen::V,урсах,тека
1055,sich drehen::V,эргэлдэх,въртя се
1056,schwanken::V,хэлбэлзэх,клатя се
1057,schwingen::V,ганхах,трептя
1058,schwingen::V,хэлбэлзэх,трептя
1059,fallen::V,унах,падам
1060,brennen::V,шатах,горя
1061,rauchen::V,баагих,димя
1062,regnen::V,бороо орно,вали дъжд
1063,gefrieren::V,хөлдөх,замръзна
1064,tauen::V,хайлах,топя се
1065,schmelzen::V,уярах,разтопя се
1066,trocknen::V,хатах,съхна
1067,sieden::V,буцлах,вря
1068,sieden::V,буцлах,кипя
1069,sieden::V,даргилах,вря
1070,sieden::V,даргилах,кипя
1071,faulen::V,үжрэх,гния
1072,faulen::V,өмхийрөх,гния
1073,verfaulen::V,бээх,изгния
1074,verfaulen::V,өгрөх,изгния
1075,reißen::V,цуурах,напукам се
1076,versinken::V,живэх,потъна
1077,vergehen::V,нөгчих,минавам
1078,vergehen::V,өнгөрөх,минавам
1079,erscheinen::V,гарах,явя се
1080,erscheinen::V,бултайх,явя се
1081,verschwinden::V,далд орох,изчезна
1082,verschwinden::V,алга болох,изчезна
1083,sinken::V,татрах,падна
1084,sinken::V,доошлох,падна
1085,abnehmen::V,багасах,отслабна
1086,abnehmen::V,хорогдох,отслабна
1087,zunehmen::V,ихсэх,нарасна
1088,steigen::V,нэмэгдэх,увелича се
1089,steigen::V,нэмэгдэх,покачвам се
1090,wachsen::V,өсөх,раста
1091,wachsen::V,ургах,раста
1092,glänzen::V,гилгэнэх,лъщя
1093,glänzen::V,гилгэнэх,блестя
1094,glänzen::V,гилбэгнэх,лъщя
1095,glänzen::V,гилбэгнэх,блестя
1096,funkeln::V,гялжах,искря
1097,funkeln::V,гялалзах,искря
1098,lärmen::V,шуугих,шумя
1099,läuten::V,цохих,звъня
1100,klingeln::V,хонхдох,звъня
1101,klingeln::V,дуугарах,звъня
1102,klirren::V,хангир жингэр хийх,звънтя
1103,klirren::V,хангир жингэр хийх,дрънкам
1104,brausen::V,бургилах,буча
1105,rauschen::V,сэржигнэх,шумя
1106,klingen::V,хангинах,звуча
1107,bellen::V,хуцах,лая
1108,heulen::V,улих,вия
1109,heulen::V,улих,рева
1110,blasen::V,үлзэх,духна
1111,pfeifen::V,исгэрэх,свиря
1112,schreien::V,хашгирах,крещя
1113,stöhnen::V,ёолох,стена
1114,stöhnen::V,ёолох,пъшкам
1115,stöhnen::V,гэнгэнэх,стена
1116,stöhnen::V,гэнгэнэх,пъшкам
1117,zittern::V,дагжих,треперя
1118,leben::V,амьдрах,живея
1119,geboren werden::V,төрөх,родя се
1120,atmen::V,амьсгалах,дишам
1121,trinken::V,уух,пия
1122,essen::V,идэх,ям
1123,schlucken::V,залгих,гълтам
1124,müde werden::V,ядрах,уморя се
1125,einschlafen::V,унтчих,заспя
1126,schlafen::V,унтах,спя
1127,aufwachen::V,сэрэх,събудя се
1128,aufstehen::V,босох,стана
1129,sich erholen::V,амрах,отдъхвам си
1130,krank werden::V,өвдөж эхлэх,заболея
1131,krank sein::V,өвдөх,боледувам
1132,schmerzen::V,өвдөх,боля
1133,schmerzen::V,шархирах,боля
1134,husten::V,ханиах,кашлям
1135,genesen::V,засрах,оздравея
1136,sterben::V,үхэх,умра
1137,sterben::V,нас барах,умра
1138,umkommen::V,үхэх,загина
1139,sich bewegen::V,хөдлөх,движа се
1140,sich bewegen::V,хөдлөх,мърдам се
1141,sich rühren::V,хөдлөх,движа се
1142,sich erheben::V,босох,стана
1143,sich setzen::V,суух,седна
1144,hinfallen::V,ойчих,падна
1145,laufen::V,явган явах,ходя
1146,schreiten::V,алхах,крача
1147,spazierengehen::V,зугаалах,разхождам се
1148,eilen::V,хурдлах,бързам
1149,sich beeilen::V,яарах,побързам
1150,sich beeilen::V,шамдах,побързам
1151,sausen::V,давхих,тичам
1152,rennen::V,гүйх,бягам
1153,springen::V,харайх,скачам
1154,springen::V,дэвхрэх,скачам
1155,klettern::V,авирах,катеря се
1156,schaukeln::V,ганхалзах,люлея се
1157,kriechen::V,мөлхөх,лазя
1158,kriechen::V,мөлхөх,пълзя
1159,schwimmen::V,сэлэх,плувам
1160,tauchen::V,шунгах,гмуркам се
1161,rudern::V,сэлүүрдэх,греба
1162,fahren::V,явах,пътувам
1163,fliegen::V,нисэх,летя
1164,fliegen::V,нисэх,хвърча
1165,gehen::V,явах,ида
1166,gehen::V,явах,вървя
1167,weggehen::V,явах,отида си
1168,abfahren::V,одох,отпътувам
1169,abfahren::V,хөдлөх,отпътувам
1170,anhalten::V,зогсох,спра се
1171,hineingehen::V,орох,влизам
1172,eintreten::V,орох,вляза
1173,kommen::V,ирэх,ида
1174,kommen::V,ирэх,дойда
1175,ankommen::V,хүрэх,пристигна
1176,zurückkommen::V,харих,върна се
1177,zurückkommen::V,буцаж ирэх,върна се
1178,bleiben::V,үлдэх,остана
1179,warten::V,хүлээх,чакам
1180,erwarten::V,хүлээх,очаквам
1181,suchen::V,эрэх,търся
1182,suchen::V,бэдрэх,търся
1183,finden::V,олох,намеря
1184,versuchen::V,оролдох,опитам
1185,vorbereiten::V,бэлтгэх,подготвя
1186,lieben::V,янаглах,любя
1187,mögen::V,таалах,обичам
1188,lachen::V,инээх,смея се
1189,rühren::V,сэтгэл уяруулах,трогна
1190,weinen::V,уйлах,плача
1191,schimpfen::V,хараах,ругая
1192,schimpfen::V,хараах,псувам
1193,sich ärgern::V,уурлах,ядосам се
1194,sich fürchten::V,айх,боя се
1195,sich fürchten::V,айх,страхувам се
1196,fürchten::V,айх,боя се от
1197,fürchten::V,айх,страхувам се от
1198,fliehen::V,зугтах,бягам
1199,fliehen::V,гүйж очих,бягам
1200,flüchten::V,оргох,бягам
1201,flüchten::V,оргох,избягам
1202,sehen::V,үзэх,видя
1203,anschauen::V,харах,гледам
1204,ansehen::V,харах,поглеждам
1205,hören::V,дуулах,чувам
1206,zuhören::V,чагнах,слушам
1207,probieren::V,амсаж үзэх,опитам
1208,riechen::V,үнэрлэх,подуша
1209,fühlen::V,мэдрэх,усещам
1210,fühlen::V,мэдрэх,чувствувам
1211,scheinen::V,шиг үзэгдэх,изглеждам
1212,zu sehen sein::V,үзэгдэх,виждам се
1213,zu sehen sein::V,харагдах,виждам се
1214,vernehmen::V,дуулах,доловя
1215,frieren::V,даарах,мръзна
1216,tun::V,хийх,правя
1217,tun::V,үйлдэх,правя
1218,können::V,болох,мога
1219,wollen::V,хүсэх,ща
1220,wollen::V,хүсэх,искам
1221,anfangen::V,эхлэх,започна
1222,beenden::V,дуусгах,свърша
1223,beenden::V,дуусгах,завърша
1224,aufhören::V,болих,престана
1225,aufhören::V,зогсох,престана
1226,gelingen::V,бүтэх,успея
1227,gelingen::V,бүтэх,сполуча
1228,geraten::V,илрэх,удам се
1229,öffnen::V,нээх,отворя
1230,öffnen::V,тайлах,отворя
1231,schließen::V,хаах,затворя
1232,stellen::V,тавих,поставя
1233,stellen::V,босгох,поставя
1234,setzen::V,суулгах,туря
1235,legen::V,хийх,сложа
1236,legen::V,хийх,слагам
1237,legen::V,тавих,сложа
1238,legen::V,тавих,слагам
1239,berühren::V,шүргэх,докосна
1240,verbinden::V,залгах,свържа
1241,bedecken::V,бүрэх,покрия
1242,aufhängen::V,өлгөх,закача
1243,aufhängen::V,дүүжлэх,закача
1244,anzünden::V,асаах,запаля
1245,anzünden::V,ноцоох,запаля
1246,aufheben::V,өргөх,вдигна
1247,aufheben::V,өргөх,повдигна
1248,zurücklassen::V,орхих,оставя
1249,zurücklassen::V,үлдээх,оставя
1250,verlieren::V,гээх,загубя
1251,fallen lassen::V,унагах,изпусна
1252,machen::V,хийх,направя
1253,machen::V,гаргах,направя
1254,herstellen::V,бүтээх,произведа
1255,bauen::V,барих,строя
1256,reparieren::V,засах,поправя
1257,reparieren::V,сэлбэх,поправя
1258,verbessern::V,засах,подобря
1259,verbessern::V,сайжруулах,подобря
1260,ändern::V,өөрчлөх,променя
1261,graben::V,малтах,копая
1262,beugen::V,бөгтийлгөх,прегъна
1263,biegen::V,матах,прегъна
1264,biegen::V,муруйлгах,прегъна
1265,drehen::V,эргүүлэх,въртя
1266,wenden::V,эргүүлэх,обърна
1267,umdrehen::V,хөрвүүлэх,обърна
1268,heben::V,өргөх,вдигам
1269,hochheben::V,өргөх,издигна
1270,ergreifen::V,атгах,хвана
1271,ergreifen::V,атгах,обхвана
1272,halten::V,барих,държа
1273,drücken::V,дарах,натискам
1274,drücken::V,дарах,притискам
1275,schieben::V,түлхэх,тикам
1276,kratzen::V,хусах,одраскам
1277,kratzen::V,маажих,одраскам
1278,lecken::V,долоох,лижа
1279,lecken::V,долоох,ближа
1280,beißen::V,зуух,хапя
1281,beißen::V,зуух,ухапя
1282,beißen::V,хазах,хапя
1283,beißen::V,хазах,ухапя
1284,abreißen::V,таслах,откъсна
1285,abschneiden::V,тайрах,отрежа
1286,binden::V,боох,вържа
1287,binden::V,хүлэх,вържа
1288,stecken::V,шаах,пъхна
1289,stecken::V,шигтгэх,пъхна
1290,brechen::V,хугалах,троша
1291,klopfen::V,цохих,чукам
1292,klopfen::V,тогших,чукам
1293,hauen::V,дэлдэх,бия
1294,kleben::V,наах,лепя
1295,kleben::V,наах,залепя
1296,reiben::V,нухах,трия
1297,reiben::V,нухах,търкам
1298,reiben::V,нидчих,трия
1299,reiben::V,нидчих,търкам
1300,streichen::V,нялах,намажа
1301,streichen::V,түрхэх,намажа
1302,schleifen::V,билүүдэх,остря
1303,schleifen::V,гуранздах,остря
1304,schneiden::V,огтлох,режа
1305,rütteln::V,холхнулах,разтърсвам
1306,schütteln::V,сэгсрэх,клатя
1307,schütteln::V,сэгсрэх,друсам
1308,schwenken::V,дэвэх,размахам
1309,schwenken::V,даллах,размахам
1310,schütten::V,цутгах,сипя
1311,schütten::V,аягалах,сипя
1312,füllen::V,дүүргэх,напълня
1313,einwickeln::V,боох,увия
1314,einwickeln::V,боох,завия
1315,einwickeln::V,ороох,увия
1316,einwickeln::V,ороох,завия
1317,tragen::V,авчрах,нося
1318,schleppen::V,чирэх,влача
1319,ziehen::V,татах,тегля
1320,ziehen::V,татах,дръпна
1321,aufbewahren::V,хадгалах,съхраня
1322,werfen::V,хаях,хвърля
1323,werfen::V,шидэх,хвърля
1324,fangen::V,барих,ловя
1325,fangen::V,барих,уловя
1326,packen::V,шүүрэх,хвана
1327,verstecken::V,нуух,крия
1328,verstecken::V,нуух,скрия
1329,teilen::V,хуваах,разделя
1330,schicken::V,илгээх,изпращам
1331,schicken::V,явуулах,изпращам
1332,bringen::V,авчрах,донеса
1333,bringen::V,аваачих,донеса
1334,hinzufügen::V,нэмэх,прибавя
1335,bekommen::V,хүлээн авах,сдобия се
1336,erhalten::V,хүлээн авах,получа
1337,nehmen::V,авах,взема
1338,wählen::V,сонгох,избирам
1339,auswählen::V,шилэх,избера
1340,bewahren::V,гамнах,пазя
1341,behindern::V,саад хийх,преча
1342,behindern::V,саад хийх,спъвам
1343,behindern::V,тотгор болох,преча
1344,behindern::V,тотгор болох,спъвам
1345,verderben::V,эвдэх,разваля
1346,beschädigen::V,гэмтээх,повредя
1347,zerbrechen::V,хагалах,счупя
1348,zerbrechen::V,хага цохих,счупя
1349,zerreißen::V,урах,скъсам
1350,zerstören::V,эвдэх,разруша
1351,zerstören::V,сүйтгэх,разруша
1352,verbrennen::V,шатаах,изгоря
1353,geben::V,өгөх,дам
1354,reichen::V,өгөх,подам
1355,reichen::V,дамжуулах,подам
1356,schenken::V,бэлэглэх,подаря
1357,versprechen::V,амлах,обещая
1358,wünschen::V,ерөөх,желая
1359,loben::V,магтах,хваля
1360,loben::V,сайшаах,хваля
1361,küssen::V,озох,целувам
1362,küssen::V,үнсэх,целувам
1363,wiegen::V,бүүвэйлэх,люлея
1364,zudecken::V,хучих,покрия
1365,zudecken::V,бүтээх,покрия
1366,wecken::V,сэрээх,събудя
1367,zeigen::V,үзүүлэх,покажа
1368,führen::V,хөтлөх,водя
1369,führen::V,хөтлөх,заведа
1370,lehren::V,заах,уча
1371,unterrichten::V,сургах,преподавам
1372,aufziehen::V,өсгөх,отгледам
1373,aufziehen::V,хүмүүжүүлэх,отгледам
1374,leiten::V,удирдах,ръководя
1375,leiten::V,удирдах,управлявам
1376,antreiben::V,шамдуулах,подкарвам
1377,lassen::V,-уулах,накарам
1378,einladen::V,залах,поканя
1379,vereinigen::V,нэгтгэх,съединя
1380,vereinigen::V,хамтруулах,съединя
1381,besuchen::V,зочлох,посетя
1382,treffen::V,учрах,срещна
1383,treffen::V,дайралдах,срещна
1384,sich versammeln::V,хуралдах,събера се
1385,spielen::V,наадах,играя
1386,singen::V,дуулах,пея
1387,tanzen::V,бүжиглэх,танцувам
1388,sich trennen::V,салах,разделя се
1389,verlassen::V,хаях,напусна
1390,retten::V,гэтэлгэх,спася
1391,bewachen::V,сахих,охранявам
1392,schützen::V,хамгаалах,запазя
1393,verteidigen::V,хамгаалах,защитя
1394,sich schlagen::V,зодолдох,бия се
1395,schießen::V,харвах,стрелям
1396,schießen::V,буу буудах,стрелям
1397,siegen::V,ялах,победя
1398,ärgern::V,уурлуулах,ядосам
1399,ärgern::V,уур хүргэх,ядосам
1400,schlagen::V,цохих,бия
1401,schlagen::V,цохих,ударя
1402,treten::V,өшиглөх,ритам
1403,stechen::V,хатгах,бодна
1404,stoßen::V,ёврох,бутна
1405,stoßen::V,ёврох,блъсна
1406,stoßen::V,нудрах,бутна
1407,stoßen::V,нудрах,блъсна
1408,stehlen::V,хулгайлах,
1409,stören::V,саад болох,смутя
1410,belästigen::V,зовоох,отегча
1411,belästigen::V,зовоох,безпокоя
1412,belästigen::V,амраахгүй байх,отегча
1413,belästigen::V,амраахгүй байх,безпокоя
1414,verbergen::V,нуух,скрия
1415,verbergen::V,далдлах,скрия
1416,täuschen::V,мэхлэх,измамя
1417,betrügen::V,хуурах,измамя
1418,töten::V,алах,убия
1419,töten::V,алах,умъртвя
1420,wohnen::V,суух,живея
1421,wohnen::V,амьдрах,живея
1422,arbeiten::V,ажиллах,работя
1423,arbeiten::V,хөдөлмөрлөх,работя
1424,sammeln::V,түүх,събера
1425,sammeln::V,хураах,събера
1426,pflücken::V,түүх,бера
1427,pflücken::V,түүх,откъсна
1428,jagen::V,агнах,ловувам
1429,jagen::V,гөрөөлөх,ловувам
1430,fischen::V,загасчлах,ловя риба
1431,fischen::V,загас барих,ловя риба
1432,fassen::V,барих,хвана
1433,hüten::V,маллах,пазя
1434,hüten::V,хариулах,пазя
1435,treiben::V,туух,карам
1436,anbinden::V,уях,завържа
1437,füttern::V,тэжээх,храня
1438,melken::V,саах,доя
1439,hacken::V,цавчих,сека
1440,gießen::V,услах,полея
1441,reifen::V,боловсрох,узрея
1442,zubereiten::V,бэлдэх,приготвя
1443,kochen::V,чанах,варя
1444,backen::V,жигнэх,пека
1445,braten::V,шарах,пържа
1446,braten::V,хайрах,пържа
1447,umrühren::V,хутгах,разбъркам
1448,stricken::V,нэхэх,плета
1449,stricken::V,сүлжих,плета
1450,nähen::V,оёх,шия
1451,färben::V,будах,боядисам
1452,reinigen::V,арилгах,почистя
1453,reinigen::V,цэвэрлэх,почистя
1454,waschen::V,угаах,мия
1455,waschen::V,угаах,пера
1456,abwischen::V,арчих,избърша
1457,spülen::V,зайлах,плакна
1458,fegen::V,хамах,измета
1459,fegen::V,шүүрдэх,измета
1460,kehren::V,шүүрдэх,мета
1461,kehren::V,туужуудах,мета
1462,baden::V,усанд орох,къпя се
1463,sich waschen::V,биеэ угаах,мия се
1464,ausziehen::V,тайлах,съблека
1465,anziehen::V,өмсөх,облека
1466,sich anziehen::V,хувцаслах,облека се
1467,kämmen::V,самнах,реша
1468,kämmen::V,самнах,вчеша
1469,schmücken::V,гоёх,накича
1470,schmücken::V,чимэх,накича
1471,sagen::V,гэх,кажа
1472,sagen::V,хэлэх,кажа
1473,sprechen::V,ярих,говоря
1474,sprechen::V,өгүүлэх,говоря
1475,reden::V,хэлэх,говоря
1476,reden::V,хөөрөлдөх,говоря
1477,sich unterhalten::V,ярилцах,разговарям
1478,fragen::V,асуух,запитам
1479,bitten::V,гуйх,моля
1480,erzählen::V,өгүүлэх,разкажа
1481,mitteilen::V,дуулгах,съобщя
1482,mitteilen::V,мэдээлэх,съобщя
1483,nennen::V,нэрлэх,нарека
1484,rufen::V,дуудах,викам
1485,rufen::V,дуудах,повикам
1486,prahlen::V,бардах,хваля се
1487,prahlen::V,сайрхах,хваля се
1488,übersetzen::V,орчуулах,преведа
1489,denken::V,санах,мисля
1490,glauben::V,итгэх,вярвам
1491,bemerken::V,ажих,забележа
1492,bemerken::V,ажиглах,забележа
1493,erkennen::V,таних,позная
1494,begreifen::V,ойлгох,схвана
1495,verstehen::V,мэдэж авах,разбера
1496,lernen::V,сурах,уча се
1497,wissen::V,мэдэх,зная
1498,sich erinnern an::V,дурсах,спомня си за
1499,vergessen::V,мартах,забравя
1500,messen::V,хэмжих,меря
1501,zählen::V,тоолох,броя
1502,rechnen::V,тооцоох,сметна
1503,lesen::V,унших,чета
1504,malen::V,зурах,рисувам
1505,zeichnen::V,дүрслэн бичих,рисувам
1506,schreiben::V,бичих,пиша
1507,besitzen::V,эзэмших,имам
1508,besitzen::V,эзэмших,притежавам
1509,kaufen::V,худалдан авах,купя
1510,kaufen::V,худалдан авах,купувам
1511,verkaufen::V,худалдах,продам
1512,bezahlen::V,төлөх,заплатя
1513,zahlen::V,төлөх,платя
1514,beherrschen::V,эзэмших,владея
1515,ertragen::V,тэсэх,понеса
