,Concept_ID,is,la
828,hundert::NUM,hundrað,centum
829,tausend::NUM,þúsund,mille
830,und::CNJ,og,et
831,und::CNJ,og,-que
832,oder::CNJ,eða,vel
833,stehen::V,standa,stare
834,sitzen::V,sitja,sedere
835,liegen::V,liggja,iacere
836,hängen::V,hanga,pendere
837,werden::V,verða,fieri
838,passieren::V,gerast,accidere
839,beginnen::V,byrja,incipere
840,enden::V,enda,finem habere
841,enden::V,lykta,finem habere
842,wechseln::V,skipta,mutari
843,aufgehen[Sonne]::V,koma upp,oriri
844,untergehen[Sonne]::V,ganga til viðar,occidere
845,scheinen[Sonne]::V,skína,lucere
846,donnern::V,þruma,tonare
847,wehen::V,blása,flare
848,strömen::V,streyma,fluere
849,fließen::V,fljóta,manare
850,sich drehen::V,snúast,torqueri
851,schwanken::V,riða,vacillare
852,schwanken::V,rugga,vacillare
853,schwingen::V,sveiflast,vibrare
854,fallen::V,falla,cadere
855,brennen::V,brenna,ardere
856,rauchen::V,reykja,fumare
857,regnen::V,rigna,pluere
858,gefrieren::V,frjósa,congelari
859,tauen::V,þiðna,rorare
860,schmelzen::V,bráðna,liquescere
861,trocknen::V,þorna,arescere
862,sieden::V,sjóða,fervere
863,faulen::V,rotna,putescere
864,verfaulen::V,rotna,putescere
865,reißen::V,rifna,scindi
866,versinken::V,sökkva,mergi
867,vergehen::V,líða,praeterire
868,erscheinen::V,birtast,apparere
869,verschwinden::V,hverfa,discedere
870,sinken::V,síga,labi
871,abnehmen::V,lækka,deminui
872,abnehmen::V,minnka,deminui
873,zunehmen::V,aukast,augeri
874,steigen::V,stíga,augescere
875,wachsen::V,vaxa,crescere
876,glänzen::V,glóa,splendere
877,glänzen::V,glampa,splendere
878,funkeln::V,leiftra,micare
879,lärmen::V,hafa hátt,strepere
880,läuten::V,hringja,sonare
881,klingeln::V,hringja,tinnire
882,klirren::V,glamra,crepare
883,klirren::V,skrölta,crepare
884,brausen::V,ólga,saevire
885,rauschen::V,suða,crepare
886,klingen::V,hljóma,sonare
887,bellen::V,gelta,latrare
888,heulen::V,væla,ululare
889,heulen::V,ýlfra,ululare
890,blasen::V,blása,flare
891,pfeifen::V,blístra,sibilare
892,schreien::V,æpa,clamare
893,stöhnen::V,stynja,gemere
894,zittern::V,titra,tremere
895,zittern::V,titra,trepidare
896,zittern::V,skjálfa,tremere
897,zittern::V,skjálfa,trepidare
898,leben::V,lifa,vivere
899,geboren werden::V,fæðast,nasci
900,atmen::V,anda,spirare
901,atmen::V,draga andann,spirare
902,trinken::V,drekka,bibere
903,essen::V,borða,edere
904,schlucken::V,kingja,devorare
905,müde werden::V,þreytast,fatigari
906,einschlafen::V,sofna,obdormiscere
907,schlafen::V,sofa,dormire
908,aufwachen::V,vakna,expergisci
909,aufstehen::V,fara á fætur,exsurgere
910,sich erholen::V,hvíla sig,se reficere
911,krank werden::V,veikjast,aegrescere
912,krank werden::V,verða veikur,aegrescere
913,krank sein::V,vera veikur,aegrotare
914,schmerzen::V,kenna til,dolere
915,husten::V,hósta,tussire
916,genesen::V,batna,convalescere
917,genesen::V,frískast,convalescere
918,sterben::V,deyja,mori
919,umkommen::V,farast,perire
920,sich bewegen::V,bifast,se movere
921,sich rühren::V,hreyfast,micare
922,sich erheben::V,standa upp,surgere
923,sich setzen::V,setjast,considere
924,hinfallen::V,detta,cadere
925,laufen::V,labba,vadere
926,schreiten::V,ganga,gradi
927,spazierengehen::V,ganga sér til skemmtunar,ambulare
928,eilen::V,fara hratt,properare
929,sich beeilen::V,flýta sér,festinare
930,sausen::V,þjóta,currere
931,rennen::V,hlaupa,currere
932,springen::V,stökkva,salire
933,klettern::V,klifra,niti
934,schaukeln::V,róla,oscillare
935,schaukeln::V,rugga,oscillare
936,kriechen::V,skríða,repere
937,kriechen::V,skríða,serpere
938,schwimmen::V,synda,nare
939,schwimmen::V,synda,natare
940,tauchen::V,kafa,mergere
941,rudern::V,róa,remigare
942,fahren::V,aka,vehi
943,fahren::V,fara,vehi
944,fliegen::V,fljúga,volare
945,gehen::V,fara,ire
946,gehen::V,fara,vadere
947,gehen::V,ganga,ire
948,gehen::V,ganga,vadere
949,weggehen::V,fara burt,abire
950,weggehen::V,fara burt,discedere
951,weggehen::V,ganga burt,abire
952,weggehen::V,ganga burt,discedere
953,abfahren::V,aka burt,proficisci
954,anhalten::V,stöðva,consistere
955,hineingehen::V,ganga inn,inire
956,hineingehen::V,ganga inn,ingredi
957,eintreten::V,koma inn,intrare
958,eintreten::V,ganga inn,intrare
959,kommen::V,koma,venire
960,ankommen::V,koma til,advenire
961,zurückkommen::V,koma til baka,revenire
962,bleiben::V,haldast,manere
963,bleiben::V,vera kyrr,manere
964,warten::V,bíða,opperiri
965,erwarten::V,búast við,opperiri
966,erwarten::V,búast við,expectare
967,erwarten::V,eiga von á,opperiri
968,erwarten::V,eiga von á,expectare
969,suchen::V,leita,quaerere
970,finden::V,finna,reperire
971,versuchen::V,reyna,conari
972,versuchen::V,reyna,temptare
973,vorbereiten::V,undirbúa,parare
974,lieben::V,elska,amare
975,mögen::V,þykja gott,amare
976,mögen::V,falla í geð,amare
977,lachen::V,hlæja,ridere
978,rühren::V,snerta,commovere
979,weinen::V,gráta,flere
980,schimpfen::V,skammast,increpare
981,sich ärgern::V,sárna,indignari
982,sich ärgern::V,gremjast,indignari
983,sich fürchten::V,óttast,vereri
984,fürchten::V,óttast,timere
985,fliehen::V,flýja,fugere
986,flüchten::V,strjúka,effugere
987,sehen::V,sjá,videre
988,anschauen::V,horfa á,aspectare
989,ansehen::V,líta á,spectare
990,hören::V,heyra,audire
991,zuhören::V,hlusta,auscultare
992,probieren::V,smakka,gustare
993,riechen::V,þefa,olfacere
994,fühlen::V,finna til,sentire
995,scheinen::V,virðast,videri
996,zu sehen sein::V,vera að sjá,conspici
997,vernehmen::V,heyra,comperire
998,vernehmen::V,greina,comperire
999,frieren::V,frjósa,algere
1000,tun::V,gera,facere
1001,können::V,geta,posse
1002,wollen::V,ætla,velle
1003,wollen::V,vilja,velle
1004,anfangen::V,hefja,incipere
1005,beenden::V,enda,finire
1006,beenden::V,ljúka,finire
1007,aufhören::V,lykta,desistere
1008,gelingen::V,heppnast,contingere
1009,geraten::V,lukkast,evenire
1010,öffnen::V,opna,aperire
1011,schließen::V,loka,claudere
1012,stellen::V,láta,sistere
1013,stellen::V,setja,sistere
1014,setzen::V,láta,ponere
1015,setzen::V,setja,ponere
1016,legen::V,láta,ponere
1017,legen::V,leggja,ponere
1018,berühren::V,koma við,tangere
1019,verbinden::V,sameina,iungere
1020,bedecken::V,hylja,tegere
1021,bedecken::V,hylja,operire
1022,aufhängen::V,hengja,suspendere
1023,aufhängen::V,hengja upp,suspendere
1024,anzünden::V,kveikja í,accendere
1025,anzünden::V,kveikja í,inflammare
1026,aufheben::V,taka upp,tollere
1027,aufheben::V,lyfta upp,tollere
1028,zurücklassen::V,skilja eftir,relinquere
1029,verlieren::V,týna,perdere
1030,verlieren::V,týna,amittere
1031,verlieren::V,glata,perdere
1032,verlieren::V,glata,amittere
1033,fallen lassen::V,missa,dimittere
1034,machen::V,búa til,facere
1035,herstellen::V,framleiða,fabricare
1036,bauen::V,smíða,construere
1037,bauen::V,byggja,construere
1038,reparieren::V,gera við,reparare
1039,verbessern::V,bæta,emendare
1040,ändern::V,breyta,mutare
1041,graben::V,grafa,fodere
1042,beugen::V,beygja,flectere
1043,biegen::V,sveigja,curvare
1044,drehen::V,snúa,torquere
1045,wenden::V,snúa,vertere
1046,wenden::V,venda,vertere
1047,umdrehen::V,venda,convertere
1048,umdrehen::V,snúa við,convertere
1049,heben::V,hefja,tollere
1050,hochheben::V,lyfta upp,levare
1051,ergreifen::V,grípa,capessere
1052,halten::V,rúma,tenere
1053,halten::V,halda,tenere
1054,drücken::V,þjá,premere
1055,drücken::V,þrýsta,premere
1056,schieben::V,ýta,promovere
1057,kratzen::V,klóra,radere
1058,lecken::V,sleikja,lambere
1059,beißen::V,bíta,mordere
1060,abreißen::V,rífa af,avellere
1061,abreißen::V,rífa frá,avellere
1062,abschneiden::V,skera af,desecare
1063,abschneiden::V,klippa af,desecare
1064,binden::V,binda,ligare
1065,stecken::V,stinga,inserere
1066,brechen::V,brjóta,rumpere
1067,klopfen::V,berja,pultare
1068,klopfen::V,klappa,pultare
1069,hauen::V,berja,ferire
1070,hauen::V,höggva,ferire
1071,kleben::V,líma,agglutinare
1072,reiben::V,núa,terere
1073,streichen::V,smyrja,oblinere
1074,schleifen::V,slípa,acuere
1075,schneiden::V,skera,secare
1076,schneiden::V,klippa,secare
1077,rütteln::V,skaka,quassare
1078,schütteln::V,hrista,quatere
1079,schwenken::V,sveifla,ventilare
1080,schütten::V,hella,fundere
1081,füllen::V,fylla,complere
1082,einwickeln::V,vefja inn í,involvere
1083,tragen::V,bera,ferre
1084,tragen::V,bera,portare
1085,schleppen::V,draga,pertrahere
1086,ziehen::V,toga,trahere
1087,ziehen::V,draga,trahere
1088,aufbewahren::V,geyma,asservare
1089,werfen::V,kasta,iacere
1090,fangen::V,grípa,capere
1091,packen::V,þrífa í,capessere
1092,verstecken::V,fela,abdere
1093,teilen::V,deila,partiri
1094,teilen::V,deila,dividere
1095,schicken::V,senda,mittere
1096,bringen::V,færa,apportare
1097,bringen::V,flytja,apportare
1098,hinzufügen::V,bæta við,addere
1099,bekommen::V,hljóta,adipisci
1100,bekommen::V,ná,adipisci
1101,erhalten::V,fá,accipere
1102,nehmen::V,taka,sumere
1103,wählen::V,velja,eligere
1104,auswählen::V,velja úr,deligere
1105,bewahren::V,gæta,conservare
1106,bewahren::V,vernda,conservare
1107,behindern::V,varna,impedire
1108,verderben::V,spilla,corrumpere
1109,beschädigen::V,skemma,laedere
1110,zerbrechen::V,brjóta,rumpere
1111,zerbrechen::V,brjóta,frangere
1112,zerreißen::V,rífa,discindere
1113,zerreißen::V,rífa sundur,discindere
1114,zerstören::V,rífa niður,delere
1115,verbrennen::V,brenna,urere
1116,verbrennen::V,brenna,cremare
1117,geben::V,gefa,dare
1118,reichen::V,rétta,praebere
1119,schenken::V,gefa,donare
1120,schenken::V,gefa,largiri
1121,versprechen::V,lofa,polliceri
1122,versprechen::V,lofa,promittere
1123,versprechen::V,heita,polliceri
1124,versprechen::V,heita,promittere
1125,wünschen::V,óska,
1126,loben::V,lofa,laudare
1127,loben::V,hrósa,laudare
1128,küssen::V,kyssa,osculari
1129,wiegen::V,rugga,
1130,zudecken::V,þekja,tegere
1131,zudecken::V,breiða yfir,tegere
1132,wecken::V,vekja,excitare
1133,zeigen::V,sýna,monstrare
1134,führen::V,leiða,ducere
1135,lehren::V,kenna,docere
1136,unterrichten::V,fræða,instituere
1137,aufziehen::V,ala upp,nutrire
1138,leiten::V,stjórna,ducere
1139,antreiben::V,hvetja,incitare
1140,lassen::V,láta,iubere
1141,einladen::V,bjóða heim,invitare
1142,vereinigen::V,sameina,coniungere
1143,besuchen::V,heimsækja,visere
1144,treffen::V,hitta,convenire
1145,sich versammeln::V,safnast saman,convenire
1146,spielen::V,leika sér,ludere
1147,singen::V,syngja,cantare
1148,tanzen::V,dansa,saltare
1149,sich trennen::V,skiljast,digredi
1150,sich trennen::V,skiljast,discedere
1151,verlassen::V,yfirgefa,deserere
1152,verlassen::V,yfirgefa,relinquere
1153,retten::V,bjarga,servare
1154,bewachen::V,gæta,custodire
1155,bewachen::V,hafa vörð á,custodire
1156,schützen::V,vernda,tueri
1157,schützen::V,vernda,tutari
1158,verteidigen::V,verja,defendere
1159,sich schlagen::V,slást,luctari
1160,sich schlagen::V,berjast,luctari
1161,schießen::V,skjóta,iaculari
1162,siegen::V,sigra,vincere
1163,ärgern::V,ergja,irritare
1164,ärgern::V,skaprauna,irritare
1165,schlagen::V,slá,ferire
1166,schlagen::V,lemja,ferire
1167,treten::V,sparka,calcare
1168,stechen::V,stinga,pungere
1169,stoßen::V,hrinda,tundere
1170,stehlen::V,stela,furari
1171,stören::V,trufla,turbare
1172,belästigen::V,ónáða,obtundere
1173,verbergen::V,leyna,celare
1174,verbergen::V,leyna,occultare
1175,täuschen::V,gabba,fallere
1176,täuschen::V,blekkja,fallere
1177,betrügen::V,svíkja,fraudare
1178,betrügen::V,blekkja,fraudare
1179,töten::V,drepa,necare
1180,töten::V,drepa,caedere
1181,wohnen::V,búa,habitare
1182,arbeiten::V,vinna,laborare
1183,sammeln::V,safna,colligere
1184,pflücken::V,tína,carpere
1185,pflücken::V,reyta,carpere
1186,jagen::V,veiða,venari
1187,fischen::V,fiska,piscari
1188,fassen::V,veiða,capere
1189,hüten::V,gæta,custodire
1190,hüten::V,vakta,custodire
1191,treiben::V,reka,agere
1192,anbinden::V,binda við,alligare
1193,anbinden::V,binda fast,alligare
1194,füttern::V,fóðra,nutrire
1195,melken::V,mjólka,mulgere
1196,hacken::V,höggva,findere
1197,gießen::V,hella,rigare
1198,reifen::V,þroskast,maturescere
1199,zubereiten::V,elda,apparare
1200,zubereiten::V,tilbúa,apparare
1201,kochen::V,sjóða,coquere
1202,backen::V,baka,coquere
1203,braten::V,steikja,torrere
1204,umrühren::V,hræra í,commovere
1205,stricken::V,prjóna,texere
1206,nähen::V,sauma,suere
1207,färben::V,lita,tingere
1208,reinigen::V,hreinsa,purgare
1209,waschen::V,þvo,lavare
1210,abwischen::V,þerra,abstergere
1211,spülen::V,skola,perluere
1212,spülen::V,þvo upp,perluere
1213,fegen::V,sópa,verrere
1214,fegen::V,hreinsa,verrere
1215,kehren::V,sópa,purgare
1216,baden::V,baða sig,lavari
1217,sich waschen::V,þvo sér,lavari
1218,ausziehen::V,fara úr,exuere
1219,anziehen::V,fara í,induere
1220,sich anziehen::V,klæðast,vestiri
1221,kämmen::V,greiða,pectere
1222,schmücken::V,prýða,ornare
1223,schmücken::V,prýða,decorare
1224,schmücken::V,skreyta,ornare
1225,schmücken::V,skreyta,decorare
1226,sagen::V,segja,dicere
1227,sprechen::V,tala,fari
1228,reden::V,ræða,loqui
1229,sich unterhalten::V,spjalla,colloqui
1230,sich unterhalten::V,spjalla,disputare
1231,sich unterhalten::V,ræðast við,colloqui
1232,sich unterhalten::V,ræðast við,disputare
1233,fragen::V,spyrja,rogare
1234,fragen::V,spyrja,quaerere
1235,bitten::V,biðja,orare
1236,bitten::V,biðja,rogare
1237,erzählen::V,segja frá,narrare
1238,mitteilen::V,tilkynna,communicare
1239,nennen::V,nefna,appellare
1240,rufen::V,kalla,vocare
1241,prahlen::V,gorta,gloriari
1242,übersetzen::V,þýða,vertere
1243,denken::V,hugsa,cogitare
1244,glauben::V,trúa,credere
1245,bemerken::V,taka eftir,animadvertere
1246,erkennen::V,þekkja,cognoscere
1247,begreifen::V,skilja,comprehendere
1248,verstehen::V,skilja,intellegere
1249,lernen::V,læra,discere
1250,wissen::V,vita,scire
1251,sich erinnern an::V,minnast,meminisse
1252,vergessen::V,gleyma,oblivisci
1253,messen::V,mæla,metiri
1254,zählen::V,telja,numerare
1255,rechnen::V,reikna,reri
1256,rechnen::V,reikna,calculare
1257,lesen::V,lesa,legere
1258,malen::V,mála,pingere
1259,zeichnen::V,teikna,scribere
1260,schreiben::V,skrifa,scribere
1261,besitzen::V,hafa,possidere
1262,kaufen::V,kaupa,emere
1263,verkaufen::V,selja,vendere
1264,bezahlen::V,borga,pendere
1265,zahlen::V,borga,solvere
1266,beherrschen::V,hafa á valdi sínu,regere
1267,beherrschen::V,hafa á valdi sínu,imperare
1268,ertragen::V,þola,tolerare
1269,ertragen::V,þola,sustinere
