,Concept_ID,se,tr
4257,glatt::A,ла̄тӭсь,düz
4258,glatt::A,нё̄ллькесь,düz
4259,hart::A,garre,katı
4260,hart::A,garras,katı
4261,hart::A,garas,katı
4262,hart::A,koorâs,katı
4263,hart::A,kõõrâs,katı
4264,hart::A,куйяс,katı
4265,hart::A,кэ̄рас,katı
4266,weich::A,möövhkes,yumuşak
4267,weich::A,dimes,yumuşak
4268,weich::A,dimis,yumuşak
4269,weich::A,times,yumuşak
4270,weich::A,lines,yumuşak
4271,weich::A,tee´mes,yumuşak
4272,weich::A,сӯбпесь,yumuşak
4273,rund::A,jorpe,yuvarlak
4274,rund::A,jårbås,yuvarlak
4275,rund::A,jårbbåt,yuvarlak
4276,rund::A,jorbbas,yuvarlak
4277,rund::A,juurbâs,yuvarlak
4278,rund::A,joorbâs,yuvarlak
4279,rund::A,ё̄рпп,yuvarlak
4280,spitz::A,snjåhtjoeh,sivri
4281,spitz::A,snutjek,sivri
4282,spitz::A,snjurtjuk,sivri
4283,spitz::A,čogas,sivri
4284,spitz::A,cuppas,sivri
4285,spitz::A,čuuṿâs,sivri
4286,spitz::A,pâ´sttel,sivri
4287,spitz::A,чо̄гк,sivri
4288,spitz::A,пассьтэль,sivri
4289,scharf::A,besteles,keskin
4290,scharf::A,basstel,keskin
4291,scharf::A,tjiesskis,keskin
4292,scharf::A,bastilit,keskin
4293,scharf::A,čuuḥâl,keskin
4294,scharf::A,pâ´sttel,keskin
4295,scharf::A,пассьтэль,keskin
4296,scharf::A,пассьтлесь,keskin
4297,stumpf::A,baenehts,kör
4298,stumpf::A,jåbbe,kör
4299,stumpf::A,nearas,kör
4300,stumpf::A,basttoheapme,kör
4301,stumpf::A,tulcce,kör
4302,stumpf::A,miä´r'res,kör
4303,stumpf::A,ме̄ресь,kör
4304,schwer::A,leevles,ağır
4305,schwer::A,låssåt,ağır
4306,schwer::A,lossat,ağır
4307,schwer::A,lussâd,ağır
4308,schwer::A,lossâd,ağır
4309,schwer::A,ло̄ссэ,ağır
4310,schwer::A,ло̄ссэсь,ağır
4311,schön::A,tjaebpies,güzel
4312,schön::A,tjábbe,güzel
4313,schön::A,čáppat,güzel
4314,schön::A,muččâd,güzel
4315,schön::A,mooččâd,güzel
4316,schön::A,мо̄джесь,güzel
4317,heiß::A,baahke,kızgın
4318,heiß::A,báhkas,kızgın
4319,heiß::A,báhkas,kızgın
4320,heiß::A,paahâs,kızgın
4321,heiß::A,paakkâs,kızgın
4322,heiß::A,жоарр,kızgın
4323,heiß::A,по̄а̄ххк,kızgın
4324,warm::A,bïjveles,sıcak
4325,warm::A,liekkas,sıcak
4326,warm::A,liekkas,sıcak
4327,warm::A,liegâs,sıcak
4328,warm::A,liõggâs,sıcak
4329,warm::A,по̄а̄ххк,sıcak
4330,kalt::A,galme,soğuk
4331,kalt::A,galmas,soğuk
4332,kalt::A,tjoaskes,soğuk
4333,kalt::A,galmmas,soğuk
4334,kalt::A,koolmâs,soğuk
4335,kalt::A,kõõlmâs,soğuk
4336,kalt::A,кэ̄ллм,soğuk
4337,kühl::A,jueskies,serin
4338,kühl::A,gujos,serin
4339,kühl::A,goasos,serin
4340,kühl::A,čoaskkis,serin
4341,kühl::A,čuássid,serin
4342,kühl::A,čue´cǩes,serin
4343,kühl::A,чуэцькесь,serin
4344,frisch::A,fïerske,taze
4345,frisch::A,varás,taze
4346,frisch::A,varres,taze
4347,frisch::A,varas,taze
4348,frisch::A,voorâs,taze
4349,frisch::A,võõrâs,taze
4350,frisch::A,вэрс,taze
4351,feucht::A,låpsoes,nemli
4352,feucht::A,låpsoes,rutubetli
4353,feucht::A,suolnos,nemli
4354,feucht::A,suolnos,rutubetli
4355,feucht::A,njuoskas,nemli
4356,feucht::A,njuoskas,rutubetli
4357,feucht::A,gásttas,nemli
4358,feucht::A,gásttas,rutubetli
4359,feucht::A,laavtâs,nemli
4360,feucht::A,laavtâs,rutubetli
4361,feucht::A,nje´bll,nemli
4362,feucht::A,nje´bll,rutubetli
4363,feucht::A,ню̄ццк,nemli
4364,feucht::A,ню̄ццк,rutubetli
4365,nass::A,lovve,yaş
4366,nass::A,lovve,ıslak
4367,nass::A,njuoskas,yaş
4368,nass::A,njuoskas,ıslak
4369,nass::A,luvás,yaş
4370,nass::A,luvás,ıslak
4371,nass::A,njuoskkas,yaş
4372,nass::A,njuoskkas,ıslak
4373,nass::A,njuoskâs,yaş
4374,nass::A,njuoskâs,ıslak
4375,nass::A,njuõckas,yaş
4376,nass::A,njuõckas,ıslak
4377,nass::A,ню̄ццк,yaş
4378,nass::A,ню̄ццк,ıslak
4379,trocken::A,gejhkie,kuru
4380,trocken::A,gåjkes,kuru
4381,trocken::A,goikkis,kuru
4382,trocken::A,ko'škes,kuru
4383,trocken::A,kååšǩes,kuru
4384,trocken::A,коашшьк,kuru
4385,voll::A,dïeve,dolu
4386,voll::A,dïeve,dolmuş
4387,voll::A,dievas,dolu
4388,voll::A,dievas,dolmuş
4389,voll::A,dievva,dolu
4390,voll::A,dievva,dolmuş
4391,voll::A,tievâs,dolu
4392,voll::A,tievâs,dolmuş
4393,voll::A,tiiudas,dolu
4394,voll::A,tiiudas,dolmuş
4395,voll::A,тӣввт,dolu
4396,voll::A,тӣввт,dolmuş
4397,leer::A,tovme,boş
4398,leer::A,gåaroes,boş
4399,leer::A,guoros,boş
4400,leer::A,guorus,boş
4401,leer::A,kuárus,boş
4402,leer::A,kuâras,boş
4403,leer::A,курас,boş
4404,offen::A,latjkes,açık
4405,offen::A,rabás,açık
4406,offen::A,rabas,açık
4407,offen::A,áávus,açık
4408,offen::A,jââ´ldes,açık
4409,offen::A,а̄в,açık
4410,geschlossen::A,måskoes,kapalı
4411,geschlossen::A,dahpas,kapalı
4412,geschlossen::A,gitta,kapalı
4413,geschlossen::A,kiddâ,kapalı
4414,geschlossen::A,ǩidd,kapalı
4415,geschlossen::A,mååskas,kapalı
4416,sauber::A,raejnies,pak
4417,sauber::A,raejnies,temiz
4418,sauber::A,rájnas,pak
4419,sauber::A,rájnas,temiz
4420,sauber::A,buhtes,pak
4421,sauber::A,buhtes,temiz
4422,sauber::A,ráinnas,pak
4423,sauber::A,ráinnas,temiz
4424,sauber::A,čurgâd,pak
4425,sauber::A,čurgâd,temiz
4426,sauber::A,puu´ttes,pak
4427,sauber::A,puu´ttes,temiz
4428,sauber::A,чӣллк,pak
4429,sauber::A,чӣллк,temiz
4430,schmutzig::A,sleagroeh,pis
4431,schmutzig::A,sleagroeh,kirli
4432,schmutzig::A,duolvas,pis
4433,schmutzig::A,duolvas,kirli
4434,schmutzig::A,duolvvas,pis
4435,schmutzig::A,duolvvas,kirli
4436,schmutzig::A,tuol'vii,pis
4437,schmutzig::A,tuol'vii,kirli
4438,schmutzig::A,sähssai,pis
4439,schmutzig::A,sähssai,kirli
4440,schmutzig::A,са̄ккьс,pis
4441,schmutzig::A,са̄ккьс,kirli
4442,roh::A,saajpe,çiğ
4443,roh::A,saajpes,çiğ
4444,roh::A,njuoskas,çiğ
4445,roh::A,njuoskkas,çiğ
4446,roh::A,njuoskâs,çiğ
4447,roh::A,njuõckas,çiğ
4448,roh::A,ню̄ццк,çiğ
4449,reif::A,njoetseldh,olgun
4450,reif::A,láddam,olgun
4451,reif::A,givssas,olgun
4452,reif::A,кӣркна,olgun
4453,reif::A,са̄ххьплуввма,olgun
4454,lecker::A,hearskoes,lezzetli
4455,lecker::A,hærssko,lezzetli
4456,lecker::A,njálggat,lezzetli
4457,lecker::A,njäälgis,lezzetli
4458,lecker::A,njõ´ddi,lezzetli
4459,lecker::A,шӣг,lezzetli
4460,süß::A,sieties,tatlı
4461,süß::A,sieties,şekerli
4462,süß::A,hálmes,tatlı
4463,süß::A,hálmes,şekerli
4464,süß::A,hálmmá,tatlı
4465,süß::A,hálmmá,şekerli
4466,süß::A,njálggat,tatlı
4467,süß::A,njálggat,şekerli
4468,süß::A,njäälgis,tatlı
4469,süß::A,njäälgis,şekerli
4470,süß::A,njää´ljes,tatlı
4471,süß::A,njää´ljes,şekerli
4472,süß::A,ня̄ллькесь,tatlı
4473,süß::A,ня̄ллькесь,şekerli
4474,bitter::A,bihtseds,acı
4475,bitter::A,baetjkies,acı
4476,bitter::A,bitjes,acı
4477,bitter::A,tsibtsa,acı
4478,bitter::A,bahča,acı
4479,bitter::A,pišker,acı
4480,bitter::A,poččâ,acı
4481,bitter::A,pe´čǩǩer,acı
4482,bitter::A,пыччкар,acı
4483,sauer::A,baetjkies,ekşi
4484,sauer::A,goastes,ekşi
4485,sauer::A,suvres,ekşi
4486,sauer::A,suvrris,ekşi
4487,sauer::A,suuvres,ekşi
4488,sauer::A,kuástis,ekşi
4489,sauer::A,kuä´stt,ekşi
4490,sauer::A,кӯцц,ekşi
4491,hell::A,tjuavkeds,aydınlık
4492,hell::A,tjuovggat,aydınlık
4493,hell::A,čuovgat,aydınlık
4494,hell::A,čuovvâd,aydınlık
4495,hell::A,čuõvvâd,aydınlık
4496,hell::A,чуввесь,aydınlık
4497,dunkel::A,sjuevnjeds,karanlık
4498,dunkel::A,sjævnnjat,karanlık
4499,dunkel::A,seavdnjat,karanlık
4500,dunkel::A,sevŋâd,karanlık
4501,dunkel::A,seu´nnjed,karanlık
4502,dunkel::A,се̄ввьнесь,karanlık
4503,schwarz::A,tjeehpes,kara
4504,schwarz::A,tjeehpes,siyah
4505,schwarz::A,tjáhppat,kara
4506,schwarz::A,tjáhppat,siyah
4507,schwarz::A,čáhppes,kara
4508,schwarz::A,čáhppes,siyah
4509,schwarz::A,čappâd,kara
4510,schwarz::A,čappâd,siyah
4511,schwarz::A,čappâd,kara
4512,schwarz::A,čappâd,siyah
4513,schwarz::A,чо̄а̄хпесь,kara
4514,schwarz::A,чо̄а̄хпесь,siyah
4515,weiß::A,veelkes,ak
4516,weiß::A,veelkes,beyaz
4517,weiß::A,bedjat,ak
4518,weiß::A,bedjat,beyaz
4519,weiß::A,vielggat,ak
4520,weiß::A,vielggat,beyaz
4521,weiß::A,vielgat,ak
4522,weiß::A,vielgat,beyaz
4523,weiß::A,viel'gâd,ak
4524,weiß::A,viel'gâd,beyaz
4525,weiß::A,viõlggâd,ak
4526,weiß::A,viõlggâd,beyaz
4527,weiß::A,вӣллькесь,ak
4528,weiß::A,вӣллькесь,beyaz
4529,rot::A,rööpses,kırmızı
4530,rot::A,ruoppsat,kırmızı
4531,rot::A,ruoksat,kırmızı
4532,rot::A,ruop'sâd,kırmızı
4533,rot::A,ruõpssâd,kırmızı
4534,rot::A,рӯппсесь,kırmızı
4535,gelb::A,viskes,sarı
4536,gelb::A,visská,sarı
4537,gelb::A,fiskes,sarı
4538,gelb::A,viskâd,sarı
4539,gelb::A,viskkâd,sarı
4540,gelb::A,руччк'сь,sarı
4541,blau::A,plaave,mavi
4542,blau::A,alek,mavi
4543,blau::A,lahtte,mavi
4544,blau::A,alit,mavi
4545,blau::A,čuov'jâd,mavi
4546,blau::A,ââ´liǩ,mavi
4547,blau::A,алехь,mavi
4548,grün::A,kruana,yeşil
4549,grün::A,kroenes,yeşil
4550,grün::A,ruodná,yeşil
4551,grün::A,ruoná,yeşil
4552,grün::A,ruonas,yeşil
4553,grün::A,ruánáá,yeşil
4554,grün::A,ruânn,yeşil
4555,grün::A,ruõnâs,yeşil
4556,grün::A,руэнн,yeşil
4557,grau::A,kraevies,boz
4558,grau::A,rávuk,boz
4559,grau::A,rávvat,boz
4560,grau::A,ránis,boz
4561,grau::A,räänis,boz
4562,grau::A,rää´nes,boz
4563,grau::A,кӯввесь,boz
4564,billig::A,aelpies,ucuz
4565,billig::A,liehties,ucuz
4566,billig::A,álbbe,ucuz
4567,billig::A,hálbi,ucuz
4568,billig::A,hälbi,ucuz
4569,billig::A,hä´lbb,ucuz
4570,billig::A,вӯгас,ucuz
4571,billig::A,вӯгкесь,ucuz
4572,teuer::A,dovres,pahalı
4573,teuer::A,divras,pahalı
4574,teuer::A,divrras,pahalı
4575,teuer::A,tiivrâs,pahalı
4576,teuer::A,kaallâš,pahalı
4577,teuer::A,ко̄а̄ллэш,pahalı
4578,wertvoll::A,aarvoes,değerli
4579,wertvoll::A,árvulasj,değerli
4580,wertvoll::A,árvvolaš,değerli
4581,wertvoll::A,tiivrâs,değerli
4582,wertvoll::A,kaallâš,değerli
4583,wertvoll::A,а̄ррвъесь,değerli
4584,wertvoll::A,ко̄а̄ллшэсь,değerli
4585,blind::A,tjelmehts,kör
4586,blind::A,tjalmedibme,kör
4587,blind::A,čalmmeheapme,kör
4588,blind::A,čuovggaheapme,kör
4589,blind::A,šoohâd,kör
4590,blind::A,ča'lmettem,kör
4591,blind::A,čââ´lmte´m,kör
4592,blind::A,чальмхем,kör
4593,taub::A,bieljehts,sağır
4594,taub::A,bieljedibme,sağır
4595,taub::A,bealjeheapmi,sağır
4596,taub::A,pel'jittem,sağır
4597,taub::A,pee´lljte´m,sağır
4598,taub::A,пе̄лльйхем,sağır
4599,taub::A,кулхэмесь,sağır
4600,taub::A,кулнаххьтэм,sağır
4601,kräftig::A,veaksehks,dinç
4602,kräftig::A,veaksehks,kuvvetli
4603,kräftig::A,gievrra,dinç
4604,kräftig::A,gievrra,kuvvetli
4605,kräftig::A,gievra,dinç
4606,kräftig::A,gievra,kuvvetli
4607,kräftig::A,viek'sâ,dinç
4608,kräftig::A,viek'sâ,kuvvetli
4609,kräftig::A,viõhss,dinç
4610,kräftig::A,viõhss,kuvvetli
4611,kräftig::A,вӣгкъесь,dinç
4612,kräftig::A,вӣгкъесь,kuvvetli
4613,kräftig::A,тоаввсамусс,dinç
4614,kräftig::A,тоаввсамусс,kuvvetli
4615,stark::A,raavtehtje,güçlü
4616,stark::A,raavtehtje,kuvvetli
4617,stark::A,nanos,güçlü
4618,stark::A,nanos,kuvvetli
4619,stark::A,gievrra,güçlü
4620,stark::A,gievrra,kuvvetli
4621,stark::A,kievra,güçlü
4622,stark::A,kievra,kuvvetli
4623,stark::A,nanus,güçlü
4624,stark::A,nanus,kuvvetli
4625,stark::A,viek'sâ,güçlü
4626,stark::A,viek'sâ,kuvvetli
4627,stark::A,raavâs,güçlü
4628,stark::A,raavâs,kuvvetli
4629,stark::A,роавас,güçlü
4630,stark::A,роавас,kuvvetli
4631,schwach::A,dåsmoes,zayıf
4632,schwach::A,dåsmoes,güçsüz
4633,schwach::A,fámodibme,zayıf
4634,schwach::A,fámodibme,güçsüz
4635,schwach::A,fámoheapme,zayıf
4636,schwach::A,fámoheapme,güçsüz
4637,schwach::A,njuoras,zayıf
4638,schwach::A,njuoras,güçsüz
4639,schwach::A,hiäju,zayıf
4640,schwach::A,hiäju,güçsüz
4641,schwach::A,njuorâs,zayıf
4642,schwach::A,njuorâs,güçsüz
4643,schwach::A,rââ´šš,zayıf
4644,schwach::A,rââ´šš,güçsüz
4645,schwach::A,njuõrâs,zayıf
4646,schwach::A,njuõrâs,güçsüz
4647,schwach::A,рашшь,zayıf
4648,schwach::A,рашшь,güçsüz
4649,schwach::A,ражесь,zayıf
4650,schwach::A,ражесь,güçsüz
4651,schwach::A,са̄мхэм,zayıf
4652,schwach::A,са̄мхэм,güçsüz
4653,fett::A,buajtehks,şişman
4654,fett::A,buojdák,şişman
4655,fett::A,buoidi,şişman
4656,fett::A,puáidáh,şişman
4657,fett::A,pueidaǥ,şişman
4658,fett::A,пуййт,şişman
4659,schlank::A,siegkies,narin
4660,schlank::A,bievrek,narin
4661,schlank::A,njuorro,narin
4662,schlank::A,seaggi,narin
4663,schlank::A,šoođbâs,narin
4664,schlank::A,seä´ǧ'ǧ,narin
4665,schlank::A,се̄ӈькесь,narin
4666,hübsch::A,faavroes,güzel
4667,hübsch::A,faavroes,sevimli
4668,hübsch::A,fávrro,güzel
4669,hübsch::A,fávrro,sevimli
4670,hübsch::A,fávru,güzel
4671,hübsch::A,fávru,sevimli
4672,hübsch::A,muččâd,güzel
4673,hübsch::A,muččâd,sevimli
4674,hübsch::A,mooččâd,güzel
4675,hübsch::A,mooččâd,sevimli
4676,hübsch::A,мо̄джесь,güzel
4677,hübsch::A,мо̄джесь,sevimli
4678,böse::A,vesties,kötü
4679,böse::A,bahá,kötü
4680,böse::A,bahá,kötü
4681,böse::A,paa,kötü
4682,böse::A,ilbâd,kötü
4683,böse::A,paas,kötü
4684,böse::A,ilbbâd,kötü
4685,böse::A,поасс,kötü
4686,böse::A,кэ̄рряй,kötü
4687,dumm::A,gåffoeh,aptal
4688,dumm::A,jalla,aptal
4689,dumm::A,doavki,aptal
4690,dumm::A,tuhme,aptal
4691,dumm::A,tu´hmm,aptal
4692,dumm::A,о̄менэш,aptal
4693,dumm::A,то̄ӆӆкхем,aptal
4694,faul::A,aeblehts,tembel
4695,faul::A,lájkke,tembel
4696,faul::A,láiki,tembel
4697,faul::A,läški,tembel
4698,faul::A,lä´šǩǩ,tembel
4699,faul::A,ла̄шькесь,tembel
4700,fleißig::A,rudtjege,çalışkan
4701,fleißig::A,vïssjeles,çalışkan
4702,fleißig::A,vissjal,çalışkan
4703,fleißig::A,viššal,çalışkan
4704,fleißig::A,doaimmalaš,çalışkan
4705,fleißig::A,viššâl,çalışkan
4706,fleißig::A,re´ttev,çalışkan
4707,geizig::A,saejkies,cimri
4708,geizig::A,hánes,cimri
4709,geizig::A,gáhcci,cimri
4710,geizig::A,gárži,cimri
4711,geizig::A,käcci,cimri
4712,geizig::A,häänis,cimri
4713,geizig::A,kä´cc,cimri
4714,geizig::A,сыннҍ,cimri
4715,geizig::A,скухьпесь,cimri
4716,klug::A,vihtehks,zekî
4717,klug::A,vihtehks,akıllı
4718,klug::A,vijses,zekî
4719,klug::A,vijses,akıllı
4720,klug::A,jiermmá,zekî
4721,klug::A,jiermmá,akıllı
4722,klug::A,fihtolaš,zekî
4723,klug::A,fihtolaš,akıllı
4724,klug::A,jiä'rmálâš,zekî
4725,klug::A,jiä'rmálâš,akıllı
4726,klug::A,hitrai,zekî
4727,klug::A,hitrai,akıllı
4728,klug::A,то̄ӆӆкэш,zekî
4729,klug::A,то̄ӆӆкэш,akıllı
4730,klug::A,вӣллвэсь,zekî
4731,klug::A,вӣллвэсь,akıllı
4732,geschickt::A,tjiehpies,becerikli
4733,geschickt::A,tjiehppe,becerikli
4734,geschickt::A,čeahppi,becerikli
4735,geschickt::A,čeppi,becerikli
4736,geschickt::A,čeä´p'p,becerikli
4737,geschickt::A,чепесь,becerikli
4738,lieb::A,boerehks,sevimli
4739,lieb::A,lådje,sevimli
4740,lieb::A,gieres,sevimli
4741,lieb::A,ráhkis,sevimli
4742,lieb::A,láđis,sevimli
4743,lieb::A,räähis,sevimli
4744,lieb::A,pue´rr,sevimli
4745,lieb::A,rää´ǩǩes,sevimli
4746,lieb::A,мӣлса,sevimli
4747,lustig::A,lustes,neşeli
4748,lustig::A,suohtas,neşeli
4749,lustig::A,hávski,neşeli
4750,lustig::A,hitruu,neşeli
4751,lustig::A,iilooš,neşeli
4752,lustig::A,hää´sǩ,neşeli
4753,lustig::A,viä´s'sel,neşeli
4754,lustig::A,руэняс,neşeli
4755,sanft::A,lïemkeds,nazik
4756,sanft::A,lines,nazik
4757,sanft::A,lágŋet,nazik
4758,sanft::A,linis,nazik
4759,sanft::A,láđis,nazik
4760,sanft::A,liägus,nazik
4761,sanft::A,pivvâl,nazik
4762,sanft::A,heä´nn,nazik
4763,sanft::A,э̄йвсесь,nazik
4764,krank::A,skïemtje,hasta
4765,krank::A,skïemtje,rahatsız
4766,krank::A,skibás,hasta
4767,krank::A,skibás,rahatsız
4768,krank::A,buohcci,hasta
4769,krank::A,buohcci,rahatsız
4770,krank::A,pyec'cee,hasta
4771,krank::A,pyec'cee,rahatsız
4772,krank::A,puõcci,hasta
4773,krank::A,puõcci,rahatsız
4774,krank::A,panntiõrvas,hasta
4775,krank::A,panntiõrvas,rahatsız
4776,krank::A,кэ̄бп,hasta
4777,krank::A,кэ̄бп,rahatsız
4778,nackt::A,båadtsoeh,çıplak
4779,nackt::A,rihtso,çıplak
4780,nackt::A,álás,çıplak
4781,nackt::A,pie'tittem,çıplak
4782,nackt::A,piät'táá,çıplak
4783,nackt::A,päälljas,çıplak
4784,nackt::A,пефта,çıplak
4785,nackt::A,па̄льяс,çıplak
4786,traurig::A,håjnoes,kederli
4787,traurig::A,håjnoes,üzüntülü
4788,traurig::A,suohtas,kederli
4789,traurig::A,suohtas,üzüntülü
4790,traurig::A,hådje,kederli
4791,traurig::A,hådje,üzüntülü
4792,traurig::A,ahkit,kederli
4793,traurig::A,ahkit,üzüntülü
4794,traurig::A,ahheev,kederli
4795,traurig::A,ahheev,üzüntülü
4796,traurig::A,â´ǩǩed,kederli
4797,traurig::A,â´ǩǩed,üzüntülü
4798,traurig::A,чуэввесь,kederli
4799,traurig::A,чуэввесь,üzüntülü
4800,lebendig::A,jielije,canlı
4801,lebendig::A,viesso,canlı
4802,lebendig::A,ealli,canlı
4803,lebendig::A,eeleev,canlı
4804,lebendig::A,jie´lli,canlı
4805,lebendig::A,е̄лльгденҍ,canlı
4806,gut::A,buerie,iyi
4807,gut::A,buorre,iyi
4808,gut::A,buorre,iyi
4809,gut::A,pyeṛi,iyi
4810,gut::A,šiõǥǥ,iyi
4811,gut::A,pue´rr,iyi
4812,gut::A,шувв,iyi
4813,gut::A,пуррь,iyi
4814,schlecht::A,nåake,kötü
4815,schlecht::A,skraape,kötü
4816,schlecht::A,mådtan,kötü
4817,schlecht::A,nievrre,kötü
4818,schlecht::A,headju,kötü
4819,schlecht::A,heittot,kötü
4820,schlecht::A,hyeṇi,kötü
4821,schlecht::A,niev'ri,kötü
4822,schlecht::A,hue´nn,kötü
4823,schlecht::A,нюэссь,kötü
4824,schlecht::A,ню̄э̄зесь,kötü
4825,richtig::A,rïekte,doğru
4826,richtig::A,duolla,doğru
4827,richtig::A,rievtes,doğru
4828,richtig::A,riekta,doğru
4829,richtig::A,vuoi'gâ,doğru
4830,richtig::A,vuõiǥâs,doğru
4831,richtig::A,вӯййк,doğru
4832,richtig::A,вӯйкэсс,doğru
4833,schlimm::A,nåake,kötü
4834,schlimm::A,bahá,kötü
4835,schlimm::A,vearrái,kötü
4836,schlimm::A,niev'ri,kötü
4837,schlimm::A,neu´rr,kötü
4838,schlimm::A,ню̄э̄зесь,kötü
4839,wahr::A,saetnies,doğru
4840,wahr::A,saetnies,gerçek
4841,wahr::A,sádnes,doğru
4842,wahr::A,sádnes,gerçek
4843,wahr::A,duohta,doğru
4844,wahr::A,duohta,gerçek
4845,wahr::A,tuotâ,doğru
4846,wahr::A,tuotâ,gerçek
4847,wahr::A,tuõtt,doğru
4848,wahr::A,tuõtt,gerçek
4849,wahr::A,вӯйкас,doğru
4850,wahr::A,вӯйкас,gerçek
4851,alt::A,båeries,eski
4852,alt::A,oames,eski
4853,alt::A,boaris,eski
4854,alt::A,uámis,eski
4855,alt::A,vuä´mes,eski
4856,alt::A,вуэммь,eski
4857,neu::A,orre,yeni
4858,neu::A,ådås,yeni
4859,neu::A,ođas,yeni
4860,neu::A,uuđâs,yeni
4861,neu::A,oođâs,yeni
4862,neu::A,о̄дт,yeni
4863,ehemalig::A,evtebe,önceki
4864,ehemalig::A,åvdep,önceki
4865,ehemalig::A,dološ,önceki
4866,ehemalig::A,oovdiš,önceki
4867,ehemalig::A,tuâl'jõž,önceki
4868,ehemalig::A,туллъя,önceki
4869,ehemalig::A,э̄ввтлэсь,önceki
4870,alt[Lebewesen]::A,voeres,yaşlı
4871,alt[Lebewesen]::A,vuoras,yaşlı
4872,alt[Lebewesen]::A,boares,yaşlı
4873,alt[Lebewesen]::A,vuoras,yaşlı
4874,alt[Lebewesen]::A,puáris,yaşlı
4875,alt[Lebewesen]::A,puä´res,yaşlı
4876,alt[Lebewesen]::A,пуэресь,yaşlı
4877,jung::A,noere,genç
4878,jung::A,nuorra,genç
4879,jung::A,nuorra,genç
4880,jung::A,nuoṛâ,genç
4881,jung::A,nuõrr,genç
4882,jung::A,нӯрр,genç
4883,arm::A,giefies,fakir
4884,arm::A,hædjo,fakir
4885,arm::A,geafi,fakir
4886,arm::A,kevhi,fakir
4887,arm::A,ǩeeu´h,fakir
4888,arm::A,ва̄йваш,fakir
4889,reich::A,ræjhkoes,zengin
4890,reich::A,boanndá,zengin
4891,reich::A,rikkis,zengin
4892,reich::A,riges,zengin
4893,reich::A,ree´ǧǧes,zengin
4894,reich::A,ва̄птэк,zengin
4895,bekannt::A,åehpies,bilinen
4896,bekannt::A,oahpes,bilinen
4897,bekannt::A,dieđus,bilinen
4898,bekannt::A,uápis,bilinen
4899,bekannt::A,tuubdâs,bilinen
4900,bekannt::A,toobdâs,bilinen
4901,bekannt::A,томтас,bilinen
4902,berühmt::A,byögke,ünlü
4903,berühmt::A,byögke,meşhur
4904,berühmt::A,mihtos,ünlü
4905,berühmt::A,mihtos,meşhur
4906,berühmt::A,beakkán,ünlü
4907,berühmt::A,beakkán,meşhur
4908,berühmt::A,beakkálmas,ünlü
4909,berühmt::A,beakkálmas,meşhur
4910,berühmt::A,mááinuh,ünlü
4911,berühmt::A,mááinuh,meşhur
4912,berühmt::A,peeggâlm,ünlü
4913,berühmt::A,peeggâlm,meşhur
4914,berühmt::A,snäätnai,ünlü
4915,berühmt::A,snäätnai,meşhur
4916,berühmt::A,куллъей,ünlü
4917,berühmt::A,куллъей,meşhur
4918,fremd::A,ammes,yabancı
4919,fremd::A,amás,yabancı
4920,fremd::A,vieres,yabancı
4921,fremd::A,amas,yabancı
4922,fremd::A,vie'res,yabancı
4923,fremd::A,puigâ,yabancı
4924,fremd::A,vee´res,yabancı
4925,fremd::A,е̄ххк,yabancı
4926,fremd::A,вӣресь,yabancı
4927,verschieden::A,ovmese,ayrı
4928,verschieden::A,ovmese,farklı
4929,verschieden::A,moattelágásj,ayrı
4930,verschieden::A,moattelágásj,farklı
4931,verschieden::A,iesjgeŋgalágásj,ayrı
4932,verschieden::A,iesjgeŋgalágásj,farklı
4933,verschieden::A,eará,ayrı
4934,verschieden::A,eará,farklı
4935,verschieden::A,eresláván,ayrı
4936,verschieden::A,eresláván,farklı
4937,verschieden::A,jee´res,ayrı
4938,verschieden::A,jee´res,farklı
4939,verschieden::A,jee´resnallšem,ayrı
4940,verschieden::A,jee´resnallšem,farklı
4941,verschieden::A,югке,ayrı
4942,verschieden::A,югке,farklı
4943,verschieden::A,югкеналшэм,ayrı
4944,verschieden::A,югкеналшэм,farklı
4945,nah::A,gietskies,yakın
4946,nah::A,gietskies,bitişik
4947,nah::A,lahka,yakın
4948,nah::A,lahka,bitişik
4949,nah::A,lagas,yakın
4950,nah::A,lagas,bitişik
4951,nah::A,a'ldemuš,yakın
4952,nah::A,a'ldemuš,bitişik
4953,nah::A,âlddlõs,yakın
4954,nah::A,âlddlõs,bitişik
4955,nah::A,альтэсь,yakın
4956,nah::A,альтэсь,bitişik
4957,fern::A,gahkese,uzak
4958,fern::A,guhkken,uzak
4959,fern::A,gáiddus,uzak
4960,fern::A,kuhás,uzak
4961,fern::A,ku´ǩes,uzak
4962,fern::A,туммплэсь,uzak
4963,linker::A,gårroeh,sol
4964,linker::A,gåro,sol
4965,linker::A,gurut,sol
4966,linker::A,čižet,sol
4967,linker::A,či´ǯǯ,sol
4968,linker::A,чинч,sol
4969,rechter::A,åelkies,sağ
4970,rechter::A,oalges,sağ
4971,rechter::A,olgeš,sağ
4972,rechter::A,uál'gis,sağ
4973,rechter::A,vuõiǥâs,sağ
4974,rechter::A,вуэлькесь,sağ
4975,anderer::A,jeatjebe,diğer
4976,anderer::A,nubbe,diğer
4977,anderer::A,eará,diğer
4978,anderer::A,nubbi,diğer
4979,anderer::A,nubbe,diğer
4980,anderer::A,nu´bb,diğer
4981,anderer::A,jee´res,diğer
