,Concept_ID,ko,de
808,rühren::V,건드리다,rühren
809,weinen::V,울다,weinen
810,schimpfen::V,꾸짖다,schimpfen
811,sich ärgern::V,화를내게 하다,sich ärgern
812,sich fürchten::V,두려원하다,sich fürchten
813,fürchten::V,두려원하다,fürchten
814,fliehen::V,도망치다,fliehen
815,flüchten::V,도주하다,flüchten
816,sehen::V,보다,sehen
817,anschauen::V,바라보다,anschauen
818,ansehen::V,바라보다,ansehen
819,hören::V,듣다,hören
820,zuhören::V,듣다,zuhören
821,probieren::V,시식하다,probieren
822,riechen::V,내새를맡다,riechen
823,fühlen::V,느끼다,fühlen
824,scheinen::V,...것같다,scheinen
825,zu sehen sein::V,보이는,zu sehen sein
826,vernehmen::V,듣다,vernehmen
827,vernehmen::V,들어서일다,vernehmen
828,frieren::V,춥다,frieren
829,tun::V,하다,tun
830,können::V,할주릴다,können
831,wollen::V,바라다,wollen
832,anfangen::V,시작하다,anfangen
833,beenden::V,다하다,beenden
834,aufhören::V,그만두다,aufhören
835,gelingen::V,성국하다,gelingen
836,geraten::V,잘되어가다,geraten
837,öffnen::V,열다,öffnen
838,schließen::V,추측하다,schließen
839,stellen::V,세우다,stellen
840,setzen::V,놓다,setzen
841,legen::V,눕히다,legen
842,berühren::V,대다,berühren
843,verbinden::V,옝열하다,verbinden
844,bedecken::V,덮다,bedecken
845,aufhängen::V,매달다,aufhängen
846,anzünden::V,점화하다,anzünden
847,aufheben::V,위로올리다,aufheben
848,zurücklassen::V,튀에남기다,zurücklassen
849,verlieren::V,잃다,verlieren
850,fallen lassen::V,떨어뜨리다,fallen lassen
851,machen::V,하다,machen
852,herstellen::V,제조하다,herstellen
853,bauen::V,짓다,bauen
854,reparieren::V,수셩자다,reparieren
855,verbessern::V,정정하다,verbessern
856,ändern::V,바꾸다,ändern
857,graben::V,파다,graben
858,beugen::V,구부리다,beugen
859,biegen::V,굽히다,biegen
860,drehen::V,회전,drehen
861,wenden::V,회전시키다,wenden
862,umdrehen::V,회전시키다,umdrehen
863,heben::V,일으아키다,heben
864,hochheben::V,틀어올리다,hochheben
865,ergreifen::V,잡다,ergreifen
866,halten::V,잡다,halten
867,drücken::V,누르다,drücken
868,schieben::V,밀다,schieben
869,kratzen::V,긁다,kratzen
870,lecken::V,핥다,lecken
871,beißen::V,물다,beißen
872,abschneiden::V,귾어내다,abschneiden
873,binden::V,매다,binden
874,stecken::V,찌르다,stecken
875,brechen::V,금,brechen
876,klopfen::V,치다,klopfen
877,hauen::V,때리다,hauen
878,kleben::V,들러붙다,kleben
879,reiben::V,문지르다,reiben
880,streichen::V,쓰다듬다,streichen
881,schleifen::V,갈다,schleifen
882,schneiden::V,베다,schneiden
883,rütteln::V,흔들다,rütteln
884,schütteln::V,흔들다,schütteln
885,schwenken::V,흔들다,schwenken
886,schütten::V,따르다,schütten
887,füllen::V,담다,füllen
888,einwickeln::V,싸다,einwickeln
889,tragen::V,지우다,tragen
890,schleppen::V,끌다,schleppen
891,ziehen::V,당기다,ziehen
892,aufbewahren::V,간직하다,aufbewahren
893,werfen::V,던지다,werfen
894,fangen::V,밥다,fangen
895,packen::V,쥐다,packen
896,verstecken::V,숨기다,verstecken
897,teilen::V,나누다,teilen
898,schicken::V,보내다,schicken
899,bringen::V,가겨,bringen
900,hinzufügen::V,부가하다,hinzufügen
901,bekommen::V,얻다,bekommen
902,erhalten::V,지니다,erhalten
903,nehmen::V,잡다,nehmen
904,wählen::V,선거하다,wählen
905,auswählen::V,선출하다,auswählen
906,bewahren::V,저장보종,bewahren
907,behindern::V,훼방하다,behindern
908,verderben::V,못쓰게 되다,verderben
909,beschädigen::V,상하게하다,beschädigen
910,zerbrechen::V,깨뜨리다,zerbrechen
911,zerreißen::V,잡아쫓다,zerreißen
912,zerstören::V,파괴하다,zerstören
913,verbrennen::V,소실하다,verbrennen
914,geben::V,주다,geben
915,reichen::V,내일다,reichen
916,schenken::V,주다,schenken
917,versprechen::V,약속하다,versprechen
918,wünschen::V,바라다,wünschen
919,loben::V,칭찬하다,loben
920,küssen::V,키스하다,küssen
921,wiegen::V,어르다,wiegen
922,zudecken::V,뚜꺼을하다,zudecken
923,wecken::V,깨우다,wecken
924,zeigen::V,보이다,zeigen
925,führen::V,가게하다,führen
926,lehren::V,가르치다,lehren
927,unterrichten::V,가르지다,unterrichten
928,aufziehen::V,사육하다,aufziehen
929,leiten::V,이끌다,leiten
930,antreiben::V,몰다,antreiben
931,lassen::V,내버려두다,lassen
932,einladen::V,초청하다,einladen
933,vereinigen::V,하나로하다,vereinigen
934,besuchen::V,방문하다,besuchen
935,treffen::V,만나다,treffen
936,sich versammeln::V,조립하다,sich versammeln
937,spielen::V,눌다,spielen
938,singen::V,노래하다,singen
939,tanzen::V,춤추하다,tanzen
940,sich trennen::V,가르다,sich trennen
941,verlassen::V,버림받은,verlassen
942,retten::V,구조하다,retten
943,bewachen::V,치키다,bewachen
944,schützen::V,보호하다,schützen
945,verteidigen::V,막다,verteidigen
946,sich schlagen::V,치다,sich schlagen
947,schießen::V,쏘다,schießen
948,siegen::V,이기다,siegen
949,ärgern::V,성을내게하다,ärgern
950,schlagen::V,치다,schlagen
951,treten::V,디디다,treten
952,stechen::V,찌르다,stechen
953,stoßen::V,찌르다,stoßen
954,stehlen::V,훔치다,stehlen
955,stören::V,움직이다,stören
956,belästigen::V,괴롭히다,belästigen
957,verbergen::V,숨기다,verbergen
958,täuschen::V,속이다,täuschen
959,betrügen::V,속이다,betrügen
960,töten::V,죽이다,töten
961,wohnen::V,실다,wohnen
962,arbeiten::V,일하다,arbeiten
963,sammeln::V,모으다,sammeln
964,pflücken::V,꿔다,pflücken
965,jagen::V,사냥하다,jagen
966,fischen::V,고기를잡다,fischen
967,fassen::V,움켜쥐다,fassen
968,hüten::V,망보다,hüten
969,treiben::V,몰아세우다,treiben
970,anbinden::V,묶다,anbinden
971,füttern::V,사료를주다,füttern
972,melken::V,젖을짜다,melken
973,hacken::V,자르다,hacken
974,gießen::V,물을대다,gießen
975,reifen::V,성숙하다,reifen
976,zubereiten::V,조제하다,zubereiten
977,kochen::V,요리하다,kochen
978,backen::V,쿱다,backen
979,braten::V,굽다,braten
980,umrühren::V,교반하다,umrühren
981,stricken::V,뜨개질하다,stricken
982,nähen::V,꿰매다,nähen
983,färben::V,채색하다,färben
984,reinigen::V,청소하다,reinigen
985,waschen::V,씻다,waschen
986,abwischen::V,닦다,abwischen
987,spülen::V,씻다,spülen
988,fegen::V,소체하다,fegen
989,kehren::V,청소하다,kehren
990,baden::V,감다,baden
991,sich waschen::V,모믈 씻다,sich waschen
992,ausziehen::V,벗다,ausziehen
993,anziehen::V,끌어움직이다,anziehen
994,kämmen::V,빗다,kämmen
995,schmücken::V,치레하다,schmücken
996,sagen::V,말하다,sagen
997,sprechen::V,말하다,sprechen
998,reden::V,이야기하다,reden
999,fragen::V,질문하다,fragen
1000,bitten::V,원하다,bitten
1001,erzählen::V,이야기하다,erzählen
1002,mitteilen::V,이야기하다,mitteilen
1003,nennen::V,부르다,nennen
1004,rufen::V,불러내다,rufen
1005,prahlen::V,자랑하다,prahlen
1006,übersetzen::V,번역하다,übersetzen
1007,denken::V,생각하다,denken
1008,glauben::V,믿다,glauben
1009,bemerken::V,인자하다,bemerken
1010,erkennen::V,인식하다,erkennen
1011,begreifen::V,파악하다,begreifen
1012,verstehen::V,이해하다,verstehen
1013,lernen::V,배우다,lernen
1014,wissen::V,알다,wissen
1015,sich erinnern an::V,상기하다,sich erinnern an
1016,vergessen::V,잊다,vergessen
1017,messen::V,측정하다,messen
1018,zählen::V,세다,zählen
1019,rechnen::V,게산하다,rechnen
1020,lesen::V,읽다,lesen
1021,malen::V,그리다,malen
1022,zeichnen::V,소묘하다,zeichnen
1023,schreiben::V,쓰다,schreiben
1024,besitzen::V,소유하다,besitzen
1025,kaufen::V,사다,kaufen
1026,verkaufen::V,팔다,verkaufen
1027,bezahlen::V,지불하다,bezahlen
1028,zahlen::V,치르다,zahlen
1029,beherrschen::V,지배하다,beherrschen
1030,ertragen::V,참다,ertragen
1031,Raureif::N,,Raureif
1032,Grube::N,,Grube
1033,Lust::N,,Lust
1034,Nachricht::N,,Nachricht
1035,klug::A,,klug
1036,von hier::ADV,,von hier
1037,müde werden::V,,müde werden
1038,krank werden::V,,krank werden
1039,krank sein::V,,krank sein
1040,abreißen::V,,abreißen
1041,sich anziehen::V,,sich anziehen
1042,sich unterhalten::V,,sich unterhalten
