,Concept_ID,av,sv
772,vor::PRP,цебе,utanför
773,hinter::PRP,хадуса,bakom
774,unter::PRP,ахакь,under
775,unter::PRP,гъоркь,under
776,neben::PRP,аскӏо,bredvid
777,neben::PRP,аскӏо,vid sidan av
778,zwischen::PRP,гьоркьоб,mellan
779,wegen::PRP,гьелда,på grund av
780,dies::PRN,гьаб,detta
781,dies::PRN,гьеб,detta
782,das::PRN,доб,det
783,ich::PRN,дун,jag
784,du::PRN,дуца,du
785,er::PRN,доб,han
786,wir::PRN,ниж,vi
787,ihr::PRN,нуж,ni
788,sie::PRN,дол,de
789,sie::PRN,эл,de
790,was::FPRN,щиб,vad
791,wer::FPRN,щиб,vem
792,wo::FADV,киб,var
793,wo::FADV,кибехун,var
794,wohin::FADV,кибехун,vart
795,wie::FADV,кин,hur
796,warum::FADV,щай,varför
797,wieviel::FNUM,кигӏан,hur mycket
798,eins::NUM,цо,en
799,eins::NUM,цо,ett
800,zwei::NUM,кӏиго,två
801,drei::NUM,лъабго,tre
802,vier::NUM,ункъо,fyra
803,fünf::NUM,щуго,fem
804,sechs::NUM,анлъго,sex
805,sieben::NUM,анкьго,sju
806,acht::NUM,микьго,åtta
807,neun::NUM,ичӏго,nio
808,zehn::NUM,анцӏго,tio
809,elf::NUM,анцӏила цо,elva
810,zwölf::NUM,кӏиго-анцӏила,tolv
811,zwanzig::NUM,къого,tjugo
812,dreißig::NUM,лъеберго,trettio
813,vierzig::NUM,кӏикъого,fyrtio
814,fünfzig::NUM,кӏикъо́ялда анцӏго,femtio
815,sechzig::NUM,лъабкъого,sextio
816,siebzig::NUM,лъабкъо́ялда анцӏго,sjuttio
817,achtzig::NUM,ункъого,åttio
818,neunzig::NUM,ункъоялда а́нцӏила,nittio
819,hundert::NUM,нусго,hundra
820,tausend::NUM,азарго,tusen
821,und::CNJ,ва,och
822,und::CNJ,-ги,och
823,oder::CNJ,ялъуни,eller
824,stehen::V,бахъунчӏезе,stå
825,sitzen::V,гӏодов чӏезе,sitta
826,liegen::V,бегизе,ligga
827,hängen::V,базе,hänga
828,werden::V,бахъине,bli
829,passieren::V,лъугьине,ske
830,passieren::V,лъугьине,hända
831,passieren::V,лъугьа-бахъине,ske
832,passieren::V,лъугьа-бахъине,hända
833,beginnen::V,байбихьизе,börja
834,enden::V,лъугӏизе,ända
835,wechseln::V,хиса-басизе,växla
836,wechseln::V,хисизе,växla
837,aufgehen[Sonne]::V,баккизе,gå upp
838,untergehen[Sonne]::V,щинкӏизе,gå ned
839,scheinen[Sonne]::V,къалъ-къалъизе,skina
840,donnern::V,гъугъазе,dundra
841,wehen::V,пуйзе,blåsa
842,strömen::V,чвахизе,forsa
843,strömen::V,чвахизе,strömma
844,fließen::V,чвахизе,flyta
845,sich drehen::V,сверизе,snurra
846,schwanken::V,хьвагӏезе,vackla
847,schwanken::V,багъа-бачаризе,vackla
848,schwingen::V,щвартӏезе,svinga
849,fallen::V,бортизе,falla
850,brennen::V,рекӏине,brinna
851,rauchen::V,кӏкӏуй буризе,ryka
852,regnen::V,базе,regna
853,gefrieren::V,гӏу́низе,frysa
854,tauen::V,биаризе,töa
855,schmelzen::V,биине,smälta
856,trocknen::V,бакъвазе,torka
857,sieden::V,гьалдезе,koka
858,sieden::V,гьалдезе,sjuda
859,faulen::V,махӏцине,ruttna
860,verfaulen::V,туризе,ruttna
861,reißen::V,бихъизе,brista
862,versinken::V,гъанкъизе,sjunka
863,vergehen::V,базе,förgå
864,vergehen::V,бахъизе,förgå
865,vergehen::V,ине,förgå
866,erscheinen::V,баккизе,synas
867,erscheinen::V,баккизе,visa sig
868,verschwinden::V,къине,försvinna
869,verschwinden::V,билизе,försvinna
870,sinken::V,гӏодо́бе ккезе,sjunka
871,abnehmen::V,тӏаса камизе,avta
872,abnehmen::V,тӏаса камизе,minskas
873,zunehmen::V,гӏемерлъизе,tilltaga
874,steigen::V,бахине,stiga
875,wachsen::V,кӏодолъизе,växa
876,glänzen::V,цӏвакизе,glimma
877,funkeln::V,паркъезе,tindra
878,funkeln::V,паркъезе,gnistra
879,lärmen::V,хъудизе,bråka
880,lärmen::V,хъудизе,väsnas
881,lärmen::V,чӏиргъдизе,bråka
882,lärmen::V,чӏиргъдизе,väsnas
883,läuten::V,кьабизе,ringa
884,klingeln::V,кьабизе,ringa
885,klirren::V,зваргъизе,klirra
886,brausen::V,гьалаглъизе,brusa
887,rauschen::V,шуршудизе,susa
888,klingen::V,бахъине,låta
889,klingen::V,бахъине,klinga
890,bellen::V,гъанчдезе,skälla
891,heulen::V,рурудизе,yla
892,heulen::V,рурудизе,tjuta
893,blasen::V,гьохьизе,blåsa
894,pfeifen::V,гьещтӏезе,vissla
895,schreien::V,ахӏизе,skrika
896,schreien::V,ахӏдезе,skrika
897,stöhnen::V,зигардизе,stöna
898,zittern::V,дарран,darra
899,zittern::V,дарран,skälva
900,zittern::V,гьаргьадизе,darra
901,zittern::V,гьаргьадизе,skälva
902,leben::V,бетӏербахъизе,leva
903,geboren werden::V,лъугьине,födas
904,atmen::V,хӏухьел биччазе,andas
905,trinken::V,гьекъезе,dricka
906,essen::V,квине,äta
907,essen::V,кваназе,äta
908,schlucken::V,кӏкӏвине,svälja
909,schlucken::V,къулчӏизе,svälja
910,müde werden::V,сваказе,tröttna
911,einschlafen::V,кьижизе,somna
912,einschlafen::V,гъапуллъизе,somna
913,schlafen::V,кьижизе,sova
914,aufwachen::V,бигьине,vakna
915,aufstehen::V,бахъине,stiga upp
916,aufstehen::V,тӏадебахъине,stiga upp
917,sich erholen::V,хьи бахъизе,repa sig
918,sich erholen::V,хьи бахъизе,hämta sig
919,sich erholen::V,хӏалхьи гьабизе,repa sig
920,sich erholen::V,хӏалхьи гьабизе,hämta sig
921,krank werden::V,унтизе,insjukna
922,krank sein::V,унтизе,vara sjuk
923,schmerzen::V,унтизе,smärta
924,schmerzen::V,унтизе,göra ont
925,husten::V,хъегӏизе,hosta
926,genesen::V,лъилъизе,tillfriskna
927,sterben::V,хвезе,dö
928,umkommen::V,гьалаглъизе,omkomma
929,sich bewegen::V,багъаризе,röra sig
930,sich bewegen::V,багъаргъизе,röra sig
931,sich rühren::V,багъаризе,röra på sig
932,sich erheben::V,тӏадебахъине,resa sig
933,sich erheben::V,бахъине,resa sig
934,sich setzen::V,гӏодов чӏезе,sätta sig
935,hinfallen::V,щапизе,falla omkull
936,laufen::V,хьвадизе,löpa
937,schreiten::V,чӏезе,skrida
938,spazierengehen::V,тира-сверизе,promenera
939,eilen::V,ракӏхӏалакине,ila
940,eilen::V,дуризе,ila
941,sich beeilen::V,дуризе,skynda sig
942,sich beeilen::V,гӏедегӏизе,skynda sig
943,sausen::V,тӏуризе,susa
944,rennen::V,бекеризе,löpa
945,rennen::V,бекеризе,springa
946,springen::V,кӏанцӏизе,hoppa
947,klettern::V,хархадизе,klättra
948,schaukeln::V,гьерщезе,gunga
949,kriechen::V,хъурщизе,kräla
950,schwimmen::V,лъедезе,simma
951,tauchen::V,букъардизе,dyka
952,rudern::V,хазе,ro
953,fahren::V,ине,köra
954,fliegen::V,боржине,flyga
955,gehen::V,ине,gå
956,weggehen::V,ине,gå bort
957,abfahren::V,къокъине,resa
958,abfahren::V,къокъине,avresa
959,anhalten::V,чӏезе,stanna
960,anhalten::V,тархъизе,stanna
961,anhalten::V,лъалхъизе,stanna
962,hineingehen::V,тӏаделъугьине,gå in
963,eintreten::V,лъугьине,träda in
964,kommen::V,бачӏине,komma
965,ankommen::V,щвезе,ankomma
966,ankommen::V,тӏадебачӏине,ankomma
967,zurückkommen::V,тадбуссине,återkomma
968,zurückkommen::V,тӏадбуссине,återkomma
969,bleiben::V,чӏезе,bli
970,bleiben::V,чӏезе,förbli
971,bleiben::V,хутӏизе,bli
972,bleiben::V,хутӏизе,förbli
973,warten::V,чӏезе,vänta
974,erwarten::V,балагьизе,vänta
975,suchen::V,балагьизе,leta
976,finden::V,батизе,finna
977,versuchen::V,хӏалбихьизе,försöka
978,vorbereiten::V,хӏадурлъизабизе,förbereda
979,lieben::V,балай бегьизе,älska
980,mögen::V,бокьизе,tycka om
981,lachen::V,белъизе,skratta
982,weinen::V,гӏодизе,gråta
983,schimpfen::V,гъанчдезе,skälla
984,sich ärgern::V,вагъизе,förargas
985,sich ärgern::V,ццида́хине,förargas
986,sich fürchten::V,хӏинкъизе,vara rädd
987,fürchten::V,беркъазе,frukta
988,fürchten::V,хӏинкъа-къазе,frukta
989,fliehen::V,лъутизе,fly
990,fliehen::V,лъутизе,rymma
991,flüchten::V,лъутизе,fly
992,sehen::V,бихьизе,se
993,anschauen::V,бертӏамизе,se på
994,anschauen::V,бертӏамизе,betrakta
995,anschauen::V,балагьизе,se på
996,anschauen::V,балагьизе,betrakta
997,ansehen::V,бала-гъалагьизе,åse
998,hören::V,рагӏизе,höra
999,zuhören::V,гӏенеккизе,höra på
1000,zuhören::V,гӏенеккизе,lyssna till
1001,probieren::V,кӏалдиб хъва́зе,smaka
1002,probieren::V,кӏалдиб хъва́зе,smaka på
1003,probieren::V,чӏамизе,smaka
1004,probieren::V,чӏамизе,smaka på
1005,riechen::V,су́нтӏизе,lukta
1006,fühlen::V,чӏвазе,känna
1007,zu sehen sein::V,бихьизе,synas
1008,zu sehen sein::V,бихьизе,kunna ses
1009,vernehmen::V,рагӏизе,få veta
1010,vernehmen::V,рагӏизе,förnimma
1011,frieren::V,цӏорозе,frysa
1012,tun::V,гьабизе,göra
1013,können::V,кӏвезе,kunna
1014,können::V,лъазе,kunna
1015,wollen::V,бокьизе,vilja
1016,anfangen::V,байбихьизе,börja
1017,beenden::V,тӏубазабизе,avsluta
1018,beenden::V,лъугӏизабизе,avsluta
1019,aufhören::V,бахъизе,sluta
1020,aufhören::V,бахъизе,upphöra
1021,gelingen::V,бахъизе,lyckas
1022,geraten::V,бахъизе,bli
1023,öffnen::V,рагьизе,öppna
1024,schließen::V,къазе,låsa
1025,schließen::V,къазе,stänga
1026,stellen::V,чӏвазе,ställa
1027,setzen::V,рекӏинабизе,sätta
1028,setzen::V,гӏодор чӏезаризе,sätta
1029,legen::V,лъезе,lägga
1030,berühren::V,хъвазе,beröra
1031,verbinden::V,хьухьине,förbinda
1032,verbinden::V,бухьине,förbinda
1033,bedecken::V,кквезе,täcka
1034,bedecken::V,кквезе,betäcka
1035,aufhängen::V,базе,hänga
1036,aufhängen::V,базе,hänga upp
1037,anzünden::V,бакизе,tända
1038,anzünden::V,бакизе,antända
1039,anzünden::V,бакизе,tända på
1040,anzünden::V,рекӏинабизе,tända
1041,anzünden::V,рекӏинабизе,antända
1042,anzünden::V,рекӏинабизе,tända på
1043,zurücklassen::V,тезе,lämna
1044,zurücklassen::V,тезе,efterlämna
1045,verlieren::V,билизабизе,mista
1046,verlieren::V,билизабизе,förlora
1047,fallen lassen::V,бортизабизе,tappa
1048,fallen lassen::V,бортизабизе,släppa
1049,machen::V,гьабизе,göra
1050,herstellen::V,гьабизе,tillverka
1051,herstellen::V,гьабизе,framställa
1052,herstellen::V,хӏадурлъизабизе,tillverka
1053,herstellen::V,хӏадурлъизабизе,framställa
1054,bauen::V,базе,bygga
1055,bauen::V,гьабизе,bygga
1056,reparieren::V,къачӏазе,reparera
1057,verbessern::V,лъикӏлъизабизе,rätta
1058,verbessern::V,лъикӏлъизабизе,förbättra
1059,ändern::V,хисизабизе,ändra
1060,ändern::V,хисизабизе,förändra
1061,graben::V,бухъизе,gräva
1062,beugen::V,хьетӏизабизе,böja
1063,biegen::V,гьетӏизабизе,böja
1064,biegen::V,гьетӏизабизе,kröka
1065,drehen::V,тиризабизе,vrida
1066,drehen::V,свердизабизе,vrida
1067,wenden::V,бегизе,vända
1068,umdrehen::V,бегизе,vrida om
1069,umdrehen::V,бега-битӏизе,vrida om
1070,heben::V,борхизе,häva
1071,hochheben::V,борхалъизабизе,lyfta
1072,hochheben::V,борхизе,lyfta
1073,ergreifen::V,кквезе,gripa
1074,halten::V,кквезе,hålla
1075,drücken::V,къазе,trycka
1076,drücken::V,къанцӏу́зе,trycka
1077,drücken::V,къвал ба́зе,trycka
1078,schieben::V,хъилдизе,skjuta
1079,kratzen::V,хачазе,riva
1080,kratzen::V,хачазе,skrapa
1081,lecken::V,чӏикӏизе,slicka
1082,beißen::V,хӏанчӏизе,bita
1083,beißen::V,хӏанчӏизабизе,bita
1084,abreißen::V,тӏезе,slita_av
1085,abreißen::V,тӏезе,riva_av
1086,abreißen::V,тӏезабизе,slita_av
1087,abreißen::V,тӏезабизе,riva_av
1088,abschneiden::V,къотӏизе,skära av
1089,binden::V,бухьине,binda
1090,stecken::V,къазабизе,sticka
1091,brechen::V,бекизе,bryta
1092,brechen::V,бекизе,brista
1093,klopfen::V,дванкезе,banka
1094,klopfen::V,дванкезе,klappa
1095,hauen::V,базе,hugga
1096,kleben::V,бацӏцӏине,klistra
1097,reiben::V,хачазе,gnida
1098,streichen::V,бахине,smörja
1099,streichen::V,жужазе,smörja
1100,schleifen::V,лъухьизе,slipa
1101,schneiden::V,къотӏизе,skära
1102,schneiden::V,къотӏизе,klippa
1103,rütteln::V,багъа-бачаризабизе,skaka
1104,schütteln::V,кӏобокӏизе,rista
1105,schwenken::V,гьесадизе,svänga
1106,schwenken::V,хьвагӏезабизе,svänga
1107,schütten::V,тӏезе,hälla
1108,füllen::V,цӏезабизе,fylla
1109,einwickeln::V,жемизе,slå in
1110,einwickeln::V,жемизе,veckla in
1111,tragen::V,баччизе,bära
1112,schleppen::V,бехъерхъизе,släpa
1113,ziehen::V,цӏазе,dra
1114,aufbewahren::V,цӏунизе,förvara
1115,aufbewahren::V,цӏунизе,ta vara på
1116,werfen::V,рехизе,kasta
1117,fangen::V,кквезе,fånga
1118,packen::V,кквезе,gripa
1119,packen::V,кквезе,gripa tag
1120,verstecken::V,бахчизе,gömma
1121,teilen::V,бикьизе,dela
1122,schicken::V,битӏизе,skicka
1123,bringen::V,баччизе,bringa
1124,hinzufügen::V,жубазе,tillägga
1125,bekommen::V,щвезе,få
1126,bekommen::V,щвезе,erhålla
1127,erhalten::V,щвезе,få
1128,erhalten::V,щвезе,erhålla
1129,erhalten::V,босизе,få
1130,erhalten::V,босизе,erhålla
1131,nehmen::V,босизе,ta
1132,nehmen::V,босизе,taga
1133,wählen::V,бищизе,välja
1134,auswählen::V,тӏасабищизе,utvälja
1135,bewahren::V,цӏунизе,bevara
1136,behindern::V,квекӏен гьабизе,hindra
1137,behindern::V,квекӏен гьабизе,förhindra
1138,verderben::V,хвезабизе,förstöra
1139,beschädigen::V,галгъазабизе,skada
1140,zerbrechen::V,щущазабизе,bryta isär
1141,zerbrechen::V,щущазабизе,bryta sönder
1142,zerreißen::V,бихъизе,riva sönder
1143,zerreißen::V,бихъизе,slita sönder
1144,zerstören::V,биххизабизе,förstöra
1145,verbrennen::V,бухӏизе,bränna
1146,verbrennen::V,бухӏизе,bränna upp
1147,geben::V,кьезе,ge
1148,reichen::V,кьезе,räcka
1149,schenken::V,кьезе,skänka
1150,versprechen::V,назру гьабизе,lova
1151,wünschen::V,бокьизе,önska
1152,loben::V,беццизе,lova
1153,loben::V,беццизе,beröma
1154,loben::V,бецца-бекъизе,lova
1155,loben::V,бецца-бекъизе,beröma
1156,küssen::V,баизе,pussa
1157,wiegen::V,чӏучӏадизабизе,vagga
1158,zudecken::V,тӏадбигъине,täcka
1159,wecken::V,бигьинабизе,väcka
1160,zeigen::V,бихьизабизе,visa
1161,führen::V,бачине,föra
1162,lehren::V,малъизе,lära
1163,lehren::V,цӏализабизе,lära
1164,unterrichten::V,цӏализабизе,undervisa
1165,aufziehen::V,гӏезабизе,uppfostra
1166,leiten::V,нухмалъи гьабизе,leda
1167,antreiben::V,гӏедегӏизабизе,driva på
1168,einladen::V,ахӏизе,bjuda
1169,einladen::V,ахӏизе,inbjuda
1170,einladen::V,тӏадеахӏизе,bjuda
1171,einladen::V,тӏадеахӏизе,inbjuda
1172,vereinigen::V,цолъизабизе,förena
1173,besuchen::V,баккизе,besöka
1174,besuchen::V,хьвадизе,besöka
1175,treffen::V,дандчӏвазе,möta
1176,treffen::V,дандчӏвазе,träffa
1177,sich versammeln::V,данделъизе,församla sig
1178,sich versammeln::V,бакӏаризе,församla sig
1179,spielen::V,басандизе,leka
1180,spielen::V,басандизе,spela
1181,singen::V,ахӏизе,sjunga
1182,tanzen::V,кьурдизе,dansa
1183,sich trennen::V,батӏалъизе,skiljas
1184,verlassen::V,тезе,lämna
1185,verlassen::V,тезе,överge
1186,verlassen::V,рехунтезе,lämna
1187,verlassen::V,рехунтезе,överge
1188,retten::V,хвасар гьабизе,rädda
1189,retten::V,хвасарлъизабизе,rädda
1190,bewachen::V,цӏунизе,bevaka
1191,schützen::V,цӏунизе,skydda
1192,schützen::V,цӏунизе,beskydda
1193,verteidigen::V,цӏунизе,försvara
1194,sich schlagen::V,багъизе,slåss
1195,schießen::V,речӏчӏизе,skjuta
1196,siegen::V,бергьине,segra
1197,ärgern::V,вагъизавизе,förarga
1198,schlagen::V,кьабизе,slå
1199,treten::V,мал тункизе,sparka
1200,stechen::V,къазабизе,sticka
1201,stoßen::V,тункизе,stöta
1202,stoßen::V,хъилдизе,stöta
1203,stehlen::V,щинкӏизабизе,stjäla
1204,stören::V,квекӏен гьабизе,störa
1205,stören::V,татубахъи гьабизе,störa
1206,belästigen::V,рахӏатхвезабизе,genera
1207,belästigen::V,рахӏатхвезабизе,besvära
1208,verbergen::V,бахчизе,dölja
1209,verbergen::V,балъго тезе,dölja
1210,täuschen::V,божуда рекӏкӏ гьабизе,vilseleda
1211,täuschen::V,гуккизе,vilseleda
1212,betrügen::V,хӏилла гьабизе,bedra
1213,betrügen::V,сандирахълъи гьабизе,bedra
1214,töten::V,чӏвазе,döda
1215,wohnen::V,яшав гьабизе,bo
1216,arbeiten::V,хӏалтӏизе,arbeta
1217,sammeln::V,бакӏаризе,samla
1218,pflücken::V,бетӏизе,plocka
1219,jagen::V,чан гьабизе,jaga
1220,fischen::V,ччугӏа кквезе,fiska
1221,fassen::V,кквезе,fånga
1222,hüten::V,кваназабизе,vakta
1223,treiben::V,гъезе,driva
1224,anbinden::V,бухьине,binda fast
1225,füttern::V,кваназабизе,fodra
1226,melken::V,бечӏчӏизе,mjölka
1227,hacken::V,чӏвазе,hacka
1228,gießen::V,лъалъазе,hälla
1229,gießen::V,лъалъазе,vattna
1230,reifen::V,барщизе,mogna
1231,zubereiten::V,бежа-белъине,tillaga
1232,zubereiten::V,бежа-белъине,tillreda
1233,kochen::V,белъине,koka
1234,backen::V,базе,baka
1235,braten::V,бежизе,steka
1236,umrühren::V,багъаризе,röra om
1237,stricken::V,хьухьине,sticka
1238,nähen::V,букъизе,sy
1239,färben::V,кьер гьабизе,färga
1240,reinigen::V,бацӏцӏине,rensa
1241,reinigen::V,бацӏцӏине,rengöra
1242,waschen::V,чуризе,tvätta
1243,abwischen::V,бацӏцӏине,torka av
1244,spülen::V,хулизе,spola
1245,spülen::V,хулизе,skölja
1246,fegen::V,лъухьизе,feja
1247,kehren::V,лъухьизе,sopa
1248,baden::V,чордезе,bada
1249,ausziehen::V,бахъизе,ta av
1250,anziehen::V,ретӏине,ta på
1251,sich anziehen::V,ретӏине,klä på sig
1252,kämmen::V,хазе,kamma
1253,schmücken::V,чӏухӏизабизе,pynta
1254,schmücken::V,чӏухӏизабизе,smycka
1255,sagen::V,бицине,säga
1256,sprechen::V,бицине,tala
1257,reden::V,гаргадизе,tala
1258,reden::V,гаргадизе,prata
1259,sich unterhalten::V,гаргадизе,prata
1260,fragen::V,цӏехезе,fråga
1261,fragen::V,цӏехезе,spörja
1262,fragen::V,гьикъизе,fråga
1263,fragen::V,гьикъизе,spörja
1264,bitten::V,гьаризе,be
1265,erzählen::V,бицине,berätta
1266,mitteilen::V,лъазабизе,meddela
1267,nennen::V,цӏар лъезе,kalla
1268,rufen::V,ахӏизе,ropa
1269,prahlen::V,беццаризе,pråla
1270,prahlen::V,беццаризе,skryta
1271,übersetzen::V,буссинабизе,tolka
1272,übersetzen::V,буссинабизе,översätta
1273,denken::V,ургъизе,tänka
1274,glauben::V,божизе,tro
1275,bemerken::V,берречӏчӏизе,uppmärksamma
1276,bemerken::V,берречӏчӏизе,lägga märke till
1277,erkennen::V,лъазе,känna igen
1278,erkennen::V,батӏаго бахъизе,känna igen
1279,begreifen::V,бичӏчӏизе,begripa
1280,lernen::V,цӏализе,lära sig
1281,wissen::V,лъазе,veta
1282,sich erinnern an::V,ракӏалде щвезе,minnas
1283,sich erinnern an::V,ракӏалде щвезе,komma ihåg
1284,vergessen::V,кӏочене,glömma
1285,messen::V,борцине,mäta
1286,zählen::V,рикӏкӏине,räkna
1287,rechnen::V,рикӏкӏине,räkna
1288,lesen::V,цӏализе,läsa
1289,malen::V,бахъизе,måla
1290,zeichnen::V,бахъизе,teckna
1291,schreiben::V,хъвазе,skriva
1292,besitzen::V,щвезе,äga
1293,besitzen::V,щвезе,besitta
1294,besitzen::V,бу́кӏине,äga
1295,besitzen::V,бу́кӏине,besitta
1296,kaufen::V,босизе,köpa
1297,verkaufen::V,бичизе,sälja
1298,bezahlen::V,кьезе,betala
1299,zahlen::V,кьезе,betala
1300,ertragen::V,баччизе,tåla
1301,ertragen::V,баччизе,uthärda
1302,Auge::N,,öga
1303,Sehne::N,,sena
1304,Funke::N,,gnista
1305,Moor::N,,myr
1306,Moor::N,,mosse
1307,Elch::N,,älg
1308,Beere::N,,bär
1309,Gedächtnis::N,,minne
1310,Ton::N,,ton
1311,Winkel::N,,vinkel
1312,Menge::N,,mängd
1313,Stütze::N,,stöd
1314,Stütze::N,,stötta
1315,Figur::N,,figur
1316,Schuh::N,,sko
1317,Schnur::N,,snöre
1318,Leine::N,,lina
1319,Geschäft::N,,rörelse
1320,voll::A,,full
1321,lange::ADV,,länge
1322,später::ADV,,senare
1323,nicht::ADV,,ej
1324,nicht::ADV,,inte
1325,schon::ADV,,redan
1326,durch::PRP,,genom
1327,durch::PRP,,igenom
1328,alles::PRN,,allt
1329,rühren::V,,röra
1330,scheinen::V,,verka
1331,scheinen::V,,tyckas
1332,aufheben::V,,lyfta
1333,lassen::V,,få att
1334,sich waschen::V,,tvätta sig
1335,verstehen::V,,förstå
1336,beherrschen::V,,behärska
