,Concept_ID,cy,os
742,fleißig::A,dyfal,æнæзивæг
743,fleißig::A,dyfal,æнувыд
744,geizig::A,crintach,чъынды
745,geizig::A,crintach,æлгъин
746,geizig::A,crintach,мæрддзæст
747,geizig::A,cybyddlyd,чъынды
748,geizig::A,cybyddlyd,æлгъин
749,geizig::A,cybyddlyd,мæрддзæст
750,klug::A,deallus,зондджын
751,geschickt::A,medrus,хӕрзарӕхст
752,geschickt::A,deheuig,хӕрзарӕхст
753,lieb::A,hoff,уарзон
754,lieb::A,annwyl,уарзон
755,lustig::A,llon,хъӕлдзӕг
756,sanft::A,mwyn,мынчын
757,hungrig::A,newynog,ӕххормаг
758,krank::A,sâl,нӕфӕразгӕ
759,krank::A,gwael,нӕфӕразгӕ
760,nackt::A,noeth,бӕгънӕг
761,traurig::A,trist,ӕрхӕндӕг
762,lebendig::A,yn fyw,цардӕгас
763,gut::A,da,хорз
764,schlecht::A,drwg,цауд
765,schlecht::A,gwael,цауд
766,richtig::A,cywir,раст
767,schlimm::A,enbyd,ӕвзӕр
768,wahr::A,gwir,ӕцӕг
769,alt::A,hen,зӕронд
770,neu::A,newydd,ног
771,ehemalig::A,blaenorol,раздӕры
772,alt[Lebewesen]::A,oedrannus,ацӕргӕ
773,jung::A,ifanc,ӕрыгон
774,arm::A,tlawd,мӕгуыр
775,reich::A,cyfoethog,хъӕздыг
776,bekannt::A,cynefin,зонгӕ
777,bekannt::A,cyfarwydd,зонгӕ
778,berühmt::A,enwog,номдзыд
779,fremd::A,estron,æцæгæлон
780,verschieden::A,gwahanol,æндæр æмæ æндæр
781,verschieden::A,gwahanol,алы
782,verschieden::A,gwahanol,алыхуызон
783,nah::A,agos,хӕстӕг
784,fern::A,pell,дард
785,fern::A,pell,дӕрддаг
786,linker::A,aswy,галиу
787,linker::A,chwith,галиу
788,rechter::A,de,рахиз
789,rechter::A,deau,рахиз
790,anderer::A,arall,иннӕ
791,anderer::A,arall,ӕндӕр
792,erster::A,cyntaf,фыццаг
793,erster::A,cyntaf,фыццӕгӕм
794,zweiter::A,ail,дыккаг
795,zweiter::A,ail,дыккæгæм
796,dritter::A,trydydd,æртыккаг
797,dritter::A,trydydd,æртыккæгæм
798,letzter::A,olaf,фӕстаг
799,allein::ADV,unig,иунæг
800,allein::ADV,ar ei ben ei hun,иунæг
801,auf einmal::ADV,ar yr un pryd,уайтагъд
802,auf einmal::ADV,ar yr un pryd,æвиппайды
803,auf einmal::ADV,ar yr un pryd,æваст
804,zusammen::ADV,ynghyd,иумӕ
805,zusammen::ADV,gyda'i gilydd,иумӕ
806,lange::ADV,amser hir,бирæ рæстæг
807,plötzlich::ADV,yn sydyn,æвиппайды
808,plötzlich::ADV,yn sydyn,æваст
809,sofort::ADV,ar unwaith,уыцы сахат
810,sofort::ADV,ar unwaith,уайтагъд
811,später::ADV,yn ddiweddarach,фæстæдæр
812,jetzt::ADV,yn awr,ныр
813,heute::ADV,heddiw,абон
814,morgen::ADV,yfory,райсом
815,bald::ADV,yn fuan,тагъд
816,bald::ADV,yn fuan,рæхджы
817,bald::ADV,gyda hyn,тагъд
818,bald::ADV,gyda hyn,рæхджы
819,dann::ADV,yna,стæй
820,dann::ADV,y pryd hwnnw,стæй
821,gestern::ADV,ddoe,знон
822,einst::ADV,gynt,кӕддӕр
823,damals::ADV,ar y pryd,уæд
824,damals::ADV,bryd hynny,уæд
825,danach::ADV,wedyn,стæй
826,danach::ADV,wedyn,уый фæстæ
827,vorher::ADV,o'r blaen,раздæр
828,zuerst::ADV,yn gyntaf,фыццаг
829,einmal::ADV,unwaith,иу хатт
830,manchmal::ADV,weithiau,хатт
831,manchmal::ADV,ar brydiau,хатт
832,oft::ADV,yn aml,арæх
833,oft::ADV,yn fynych,арæх
834,immer::ADV,bob amser,ӕдзух
835,niemals::ADV,ni ... byth,никуы
836,niemals::ADV,ni ... byth,никæд
837,niemals::ADV,ni ... erioed,никуы
838,niemals::ADV,ni ... erioed,никæд
839,hier::ADV,yma,ам
840,hierhin::ADV,hyd yma,ардӕм
841,von hier::ADV,oddi yma,ардыгæй
842,dort::ADV,acw,уым
843,dorthin::ADV,tuag yno,уырдӕм
844,geradeaus::ADV,syth ymlaen,æргом
845,vorwärts::ADV,ymlaen,размӕ
846,rückwärts::ADV,yn ôl,фӕстӕмӕ
847,zurück::ADV,yn ôl,фӕстӕмӕ
848,unten::ADV,isod,дæлæ
849,unten::ADV,isod,дæлейы
850,unten::ADV,isod,бынæй
851,unten::ADV,oddi tanodd,дæлæ
852,unten::ADV,oddi tanodd,дæлейы
853,unten::ADV,oddi tanodd,бынæй
854,hinab::ADV,i lawr,дӕлӕмӕ
855,hinab::ADV,i lawr,уырдыгмӕ
856,hinab::ADV,i waered,дӕлӕмӕ
857,hinab::ADV,i waered,уырдыгмӕ
858,oben::ADV,fry,уӕле
859,hinauf::ADV,i fyny,уӕлӕмӕ
860,hinauf::ADV,i'r lan,уӕлӕмӕ
861,überall::ADV,ym mhobman,алыран
862,überall::ADV,ym mhobman,алкæм
863,überall::ADV,ym mhobman,кæмдæриддæр
864,nicht::ADV,ni,нӕ
865,nicht::ADV,nid,нӕ
866,ein wenig::ADV,tipyn,чысыл
867,ein wenig::ADV,ychydig,чысыл
868,kaum::ADV,prin,цъус
869,sehr::ADV,iawn,тынг
870,sehr::ADV,iawn,иттӕг
871,so::ADV,fel,афтӕ
872,so::ADV,felly,афтӕ
873,noch::ADV,eto,ма
874,nur::ADV,yn unig,канд
875,nur::ADV,yn unig,ӕрмӕст
876,schon::ADV,eisoes,нырид
877,schon::ADV,yn barod,нырид
878,wieder::ADV,drachefn,ногӕй
879,vergebens::ADV,yn ofer,дзæгъæлы
880,vergebens::ADV,yn ofer,уæгъды
881,vergebens::ADV,yn ofer,æнæхъуаджы
882,vor::PRP,o flaen,разы
883,hinter::PRP,ar ôl,фӕстӕ
884,unter::PRP,islaw,бын
885,durch::PRP,trwy,æхсæнты
886,neben::PRP,ar bwys,цур
887,zwischen::PRP,rhwng,астӕу
888,zwischen::PRP,cydrhwng,астӕу
889,wegen::PRP,o achos,тыххай
890,wegen::PRP,oherwydd,тыххай
891,dies::PRN,hyn,ай
892,das::PRN,hynny,уый
893,alles::PRN,popeth,алцы
894,alles::PRN,popeth,æппæтдæр
895,alles::PRN,popeth,иууылдӕр
896,ich::PRN,fi,æз
897,du::PRN,ti,ды
898,er::PRN,fe,уый
899,wir::PRN,ni,мах
900,ihr::PRN,chi,сымах
901,sie::PRN,hwy,уыдон
902,was::FPRN,pa beth,цы
903,wer::FPRN,pwy,чи
904,wo::FADV,ble,кӕм
905,wo::FADV,ym mha le,кӕм
906,wohin::FADV,i ble,кӕдӕм
907,wohin::FADV,i ba le,кӕдӕм
908,wie::FADV,sut,куыд
909,warum::FADV,pam,цӕмӕн
910,wieviel::FNUM,faint,цал
911,eins::NUM,un,иу
912,zwei::NUM,dau,дыууӕ
913,drei::NUM,tri,ӕртӕ
914,vier::NUM,pedwar,цыппар
915,fünf::NUM,pump,фондз
916,sechs::NUM,chwech,ӕхсӕз
917,sieben::NUM,saith,авд
918,acht::NUM,wyth,аст
919,neun::NUM,naw,фараст
920,zehn::NUM,deg,дӕс
921,elf::NUM,un ar ddeg,иуæндæс
922,zwölf::NUM,deuddeg,дыууадæс
923,zwölf::NUM,un deg dau,дыууадæс
924,zwanzig::NUM,ugain,дыууын
925,dreißig::NUM,tri deg,æртын
926,dreißig::NUM,tri deg,дæсæмæссæдз
927,dreißig::NUM,deg ar hugain,æртын
928,dreißig::NUM,deg ar hugain,дæсæмæссæдз
929,vierzig::NUM,deugain,цыппор
930,vierzig::NUM,deugain,цыппур
931,vierzig::NUM,deugain,дыууиссæдзы
932,fünfzig::NUM,hanner cant,фӕндзай
933,sechzig::NUM,chwe deg,æхсай
934,sechzig::NUM,chwe deg,æртиссæдзы
935,siebzig::NUM,saith deg,æвдай
936,siebzig::NUM,saith deg,дæс æмæ æртиссæдзы
937,siebzig::NUM,deg a thrigain,æвдай
938,siebzig::NUM,deg a thrigain,дæс æмæ æртиссæдзы
939,achtzig::NUM,wyth deg,цыппарыссæдзы
940,achtzig::NUM,wyth deg,æстай
941,achtzig::NUM,pedar ugain,цыппарыссæдзы
942,achtzig::NUM,pedar ugain,æстай
943,neunzig::NUM,naw deg,нæуæдз
944,neunzig::NUM,naw deg,дæс æмæ цыппарыссæдзы
945,neunzig::NUM,deg a phedwar ugain,нæуæдз
946,neunzig::NUM,deg a phedwar ugain,дæс æмæ цыппарыссæдзы
947,hundert::NUM,cant,сӕдӕ
948,tausend::NUM,mil,мин
949,und::CNJ,a,ӕмӕ
950,oder::CNJ,neu,кӕнӕ
951,stehen::V,sefyll,лӕууын
952,sitzen::V,eistedd,бадын
953,liegen::V,gorwedd,хуыссын
954,hängen::V,hongian,ауыгъд уын
955,werden::V,dod yn,суӕвын
956,werden::V,mynd yn,суӕвын
957,passieren::V,digwydd,æрцæуын
958,beginnen::V,cychwyn,райдайын
959,enden::V,gorffen,фæуын
960,wechseln::V,newid,ивын
961,aufgehen[Sonne]::V,codi,скæсын
962,untergehen[Sonne]::V,machlud, аныгуылын
963,scheinen[Sonne]::V,tywynnu,рухс кӕнын
964,donnern::V,taranu,нæрын
965,wehen::V,chwythu,дымын
966,strömen::V,ffrydio,кӕлын
967,fließen::V,llifo,цæуын
968,fließen::V,llifo,уайын
969,fließen::V,llifo,кæлын
970,sich drehen::V,troi,зилын
971,sich drehen::V,cylchdroi,зилын
972,schwanken::V,siglo,æнкъуысын
973,schwingen::V,siglo,æнкъуысын
974,schwingen::V,siglo,змæлын
975,fallen::V,cwympo,хауын
976,brennen::V,llosgi,судзын
977,rauchen::V,mygu,фæздæг кæнын
978,regnen::V,glawio,уарын
979,gefrieren::V,rhewi,сӕлын
980,tauen::V,toddi,стайын
981,tauen::V,meirioli,стайын
982,schmelzen::V,toddi,тайын
983,trocknen::V,sychu,хус кæнын
984,sieden::V,berwi,фыцын
985,faulen::V,pydru,ӕмбийын
986,faulen::V,braenu,ӕмбийын
987,verfaulen::V,pydru,бамбийын
988,verfaulen::V,dadfeilio,бамбийын
989,reißen::V,clecian,скъуийын
990,reißen::V,torri'n glats,скъуийын
991,versinken::V,suddo,дӕлдон_кӕнын
992,vergehen::V,myned heibio,аивгъуийын
993,vergehen::V,pasio,аивгъуийын
994,erscheinen::V,ymddangos,разынын
995,verschwinden::V,diflannu,фæтары уын
996,verschwinden::V,diflannu,фæдæлдзæх уын
997,verschwinden::V,diflannu,фесæфын
998,verschwinden::V,diflannu,æрбайсæфын
999,sinken::V,syrthio,дæлæмæ æрхауын
1000,abnehmen::V,lleihau,фæкъаддæр уын
1001,abnehmen::V,lleihau,фæцух уын
1002,zunehmen::V,cynyddu,фæфылдæр уын
1003,zunehmen::V,cynyddu,сбирæ уын
1004,zunehmen::V,cynyddu,сахадын
1005,steigen::V,codi,сыстын
1006,wachsen::V,tyfu,рӕзын
1007,glänzen::V,disgleirio,ӕрттивын
1008,funkeln::V,pefrio,тыбар-тыбур_кӕнын
1009,lärmen::V,cadw sŵn,хъæлæба кæнын
1010,lärmen::V,gwneud twrw,хъæлæба кæнын
1011,läuten::V,canu,цæгъдын
1012,klingeln::V,canu,цæгъдын
1013,klingeln::V,seinio,цæгъдын
1014,klirren::V,tincian,дзыгъал-мыгъул кæнын
1015,klirren::V,tincian,дзæгъ-дзæгъ кæнын
1016,brausen::V,rhuo,абухын
1017,rauschen::V,siffrwd,
1018,rauschen::V,chwithrwd,
1019,klingen::V,seinio,зæлын
1020,klingen::V,seinio,азæлын
1021,klingen::V,seinio,хъуысын
1022,bellen::V,cyfarth,рæйын
1023,heulen::V,udo,ниуын
1024,heulen::V,oernadu,ниуын
1025,blasen::V,chwythu,фу кӕнын
1026,pfeifen::V,chwibanu,æхситт кæнын
1027,pfeifen::V,chwibanu,къуыззитт кæнын
1028,schreien::V,gweiddi,хъӕр кӕнын
1029,schreien::V,bloeddio,хъӕр кӕнын
1030,stöhnen::V,griddfan,хъæрзын
1031,stöhnen::V,griddfan,дзыназын
1032,zittern::V,crynu,ризын
1033,leben::V,byw,цӕрын
1034,geboren werden::V,cael eich geni,райгуырын
1035,atmen::V,anadlu,улӕфын
1036,trinken::V,yfed,нуазын
1037,essen::V,bwyta,хӕрын
1038,schlucken::V,llyncu,ныхъуырын
1039,müde werden::V,blino,бафæллайын
1040,müde werden::V,blino,бафæлмæцын
1041,müde werden::V,blino,сфæлмæцын
1042,einschlafen::V,mynd i gysgu,бафынæй уын
1043,einschlafen::V,syrthio i gysgu,бафынæй уын
1044,schlafen::V,huno,хуыссын
1045,schlafen::V,huno,фынӕй кӕнын
1046,schlafen::V,cysgu,хуыссын
1047,schlafen::V,cysgu,фынӕй кӕнын
1048,aufwachen::V,dihuno,райхъал уын
1049,aufstehen::V,codi,стын
1050,sich erholen::V,ymlacio,фæллад уадзын
1051,sich erholen::V,ymlacio,улæфын
1052,sich erholen::V,dadflino,фæллад уадзын
1053,sich erholen::V,dadflino,улæфын
1054,krank werden::V,mynd yn sâl,фӕрынчын уын
1055,krank werden::V,mynd yn wael,фӕрынчын уын
1056,krank sein::V,gwaelu,сӕйын
1057,schmerzen::V,brifo,риссын
1058,husten::V,pesychu,хуыфын
1059,genesen::V,gwella,сдзæбæх уын
1060,genesen::V,gwella,рандидзын
1061,genesen::V,gwella,сæндидзын
1062,genesen::V,cael yn ôl,сдзæбæх уын
1063,genesen::V,cael yn ôl,рандидзын
1064,genesen::V,cael yn ôl,сæндидзын
1065,sterben::V,marw,мӕлын
1066,umkommen::V,trengi,фесæфын
1067,umkommen::V,trengi,байсæфын
1068,umkommen::V,trengi,бабын уын
1069,umkommen::V,trengi,мард фæуын
1070,sich bewegen::V,symud,тæлфын
1071,sich bewegen::V,symud,цæуын
1072,sich rühren::V,syflyd,змӕлын
1073,sich erheben::V,codi,стын
1074,sich setzen::V,eistedd,сбадын
1075,hinfallen::V,cwympo,ӕрхауын
1076,laufen::V,cerdded,цӕуын
1077,laufen::V,cerdded,рацу-бацу_кӕнын
1078,schreiten::V,camu,къахдзæф кæнын
1079,schreiten::V,camu,санчъех кæнын
1080,schreiten::V,camu,цæуын
1081,spazierengehen::V,mynd am dro,озер кæнын
1082,spazierengehen::V,mynd am dro,тезгъо кæнын
1083,eilen::V,rhuthro,тагъд кæнын
1084,eilen::V,rhuthro,тындзын
1085,sich beeilen::V,brysio,тагъд кæнын
1086,sich beeilen::V,brysio,тындзын
1087,sausen::V,rhuthro,уайын
1088,sausen::V,rhuthro,тæхын
1089,rennen::V,rhedeg,згъорын
1090,springen::V,llamu,гæпп кæнын
1091,springen::V,llamu,сæррæтт кæнын
1092,springen::V,llamu,лиуырын
1093,springen::V,neidio,гæпп кæнын
1094,springen::V,neidio,сæррæтт кæнын
1095,springen::V,neidio,лиуырын
1096,klettern::V,dringo,хилын
1097,schaukeln::V,siglo,хецъро кæнын
1098,schaukeln::V,siglo,херыйыл бадын
1099,kriechen::V,cropian,бырын
1100,schwimmen::V,nofio,ленк кӕнын
1101,tauchen::V,plymio,ныгъуылын
1102,tauchen::V,ymsuddo,ныгъуылын
1103,rudern::V,rhwyfo,бæлæгъ тæрын
1104,rudern::V,rhwyfo,чема тæрын
1105,fahren::V,gyrru,цӕуын
1106,fahren::V,dreifio,цӕуын
1107,fliegen::V,hedfan,тӕхын
1108,gehen::V,mynd,цӕуын
1109,weggehen::V,mynd,ацӕуын
1110,weggehen::V,ymadael,ацӕуын
1111,abfahren::V,ymadael,араст уын
1112,anhalten::V,stopio,æрлæууын
1113,hineingehen::V,mynd i mewn,мидæмæ цæуын
1114,eintreten::V,mynd i,бацӕуын
1115,kommen::V,dod,æрцæуын
1116,ankommen::V,cyrraedd,æрцæуын
1117,zurückkommen::V,dychwelyd,раздæхын
1118,zurückkommen::V,dychwelyd,фæстæмæ_раздæхын
1119,zurückkommen::V,dychwelyd,æрбаздæхын
1120,zurückkommen::V,dychwelyd,аздæхын
1121,bleiben::V,aros,лӕууын
1122,bleiben::V,sefyll,лӕууын
1123,warten::V,aros,ӕнхъӕлмӕ кӕсын
1124,warten::V,disgwyl,ӕнхъӕлмӕ кӕсын
1125,erwarten::V,disgwyl,ӕнхъӕлмӕ кӕсын
1126,suchen::V,chwilio am,агурын
1127,finden::V,darganfod,ссарын
1128,versuchen::V,profi,фӕлварын
1129,versuchen::V,ceisio,фӕлварын
1130,vorbereiten::V,paratoi,бацаттæ кæнын
1131,vorbereiten::V,paratoi,æрæввонг кæнын
1132,lieben::V,caru,уарзын
1133,mögen::V,hoffi,зæрдæмæ цæуын
1134,lachen::V,chwerthin,худын
1135,rühren::V,cynhyrfu,зæрдæ суынгæг кæнын
1136,weinen::V,wylo,кӕуын
1137,weinen::V,llefain,кӕуын
1138,schimpfen::V,grwgnach,æлгъитын
1139,sich ärgern::V,gofidio,мæсты кæнын
1140,sich fürchten::V,ofni,тæрсын
1141,fürchten::V,arswydo,тæрсын
1142,fliehen::V,ffoi,лидзын
1143,flüchten::V,dianc,алидзын
1144,sehen::V,gweld,уынын
1145,anschauen::V,syllu,акӕсын
1146,anschauen::V,edrych,акӕсын
1147,ansehen::V,gwylio,кӕсын
1148,hören::V,clywed,хъусын
1149,zuhören::V,gwrando,хъусын
1150,probieren::V,profi,уынын
1151,probieren::V,profi,аходын
1152,riechen::V,arogli,смудын
1153,fühlen::V,teimlo,ӕнкъарын
1154,fühlen::V,clywed,ӕнкъарын
1155,scheinen::V,ymddangos,зынын
1156,zu sehen sein::V,dod i'r golwg,зынын
1157,vernehmen::V,clywed sôn am,фехъусын
1158,frieren::V,bod yn oer,сийын
1159,tun::V,gwneud,кӕнын
1160,können::V,gallu,фӕразын
1161,wollen::V,bod mewn angen,фӕндын
1162,anfangen::V,dechrau,райдайын
1163,beenden::V,darfod,фӕуын
1164,beenden::V,gorffen,фӕуын
1165,aufhören::V,peidio,банцайын
1166,aufhören::V,peidio,фенцайын
1167,gelingen::V,llwyddo,бантысын
1168,geraten::V,diweddu,разынын
1169,öffnen::V,agor,гом кӕнын
1170,schließen::V,cau,ӕхгӕнын
1171,stellen::V,gosod,ӕвӕрын
1172,setzen::V,gosod,сбадын кӕнын
1173,legen::V,gosod,ӕрӕвӕрын
1174,berühren::V,cyffwrdd,агайын
1175,verbinden::V,cysylltu,бӕттын
1176,bedecken::V,gorchuddio,ӕмбӕрзын
1177,aufhängen::V,crogi,ауындзын
1178,aufhängen::V,hongian,ауындзын
1179,anzünden::V,cynnau,ссудзын
1180,aufheben::V,codi,сисын
1181,zurücklassen::V,gadael,ныууадзын
1182,verlieren::V,colli,фесафын
1183,fallen lassen::V,gollwng,ӕрӕппарын
1184,fallen lassen::V,gollwng,къухтӕй феуӕгъд кӕнын
1185,machen::V,gwneud,саразын
1186,herstellen::V,cynhyrchu,сцæттæ кæнын
1187,herstellen::V,cynhyrchu,саразын
1188,bauen::V,adeiladu,амайын
1189,reparieren::V,trwsio,æмпъузын
1190,reparieren::V,trwsio,цалцæг кæнын
1191,reparieren::V,atgyweirio,æмпъузын
1192,reparieren::V,atgyweirio,цалцæг кæнын
1193,verbessern::V,diwygio,фæхуыздæр кæнын
1194,ändern::V,altro,аивын
1195,graben::V,palu,къахын
1196,graben::V,cloddio,къахын
1197,beugen::V,plygu,æркъæдз кæнын
1198,beugen::V,plygu,æртасын кæнын
1199,biegen::V,plygu,тасын кӕнын
1200,drehen::V,troelli,здухын
1201,wenden::V,troi,афæлдахын
1202,wenden::V,troi,рафæлдахын
1203,umdrehen::V,troi,афæлдахын
1204,heben::V,codi,сдарын
1205,heben::V,codi,схæцын
1206,hochheben::V,dyrchafu,уæлæмæ хæцын
1207,ergreifen::V,gafael,фӕлӕбурын
1208,halten::V,dal,дарын
1209,drücken::V,pwyso,æлхъивын
1210,drücken::V,pwyso,хæцын
1211,drücken::V,gwasgu,æлхъивын
1212,drücken::V,gwasgu,хæцын
1213,schieben::V,gwthio,схойын
1214,kratzen::V,crafu,хафын
1215,lecken::V,llyfu,сдæрын
1216,beißen::V,cnoi,хæцын
1217,beißen::V,brathu,хæцын
1218,abreißen::V,tynnu ymaith,ратонын
1219,abschneiden::V,torri,ралыг кӕнын
1220,binden::V,clymu,бабӕттын
1221,stecken::V,plannu,ныссадзын
1222,brechen::V,torri,асæттын
1223,brechen::V,torri,басæттын
1224,brechen::V,torri,ныссæттын
1225,klopfen::V,taro,хойын
1226,klopfen::V,taro,гуыпп-гуыпп кæнын
1227,klopfen::V,taro,къуырцц-къуырцц кæнын
1228,hauen::V,taro,цӕвын
1229,hauen::V,taro,нӕмын
1230,kleben::V,gludio,ныхасын
1231,kleben::V,gludio,æндадзын
1232,reiben::V,rhwbio,сӕрфын
1233,reiben::V,rhwbio,хафын
1234,streichen::V,taenu,байсæрдын
1235,streichen::V,taenu,сахорын
1236,schleifen::V,hogi,ссын
1237,schleifen::V,hogi,цыргъ кӕнын
1238,schneiden::V,torri,кӕрдын
1239,rütteln::V,ysgytio,æнкъусын
1240,schütteln::V,siglo,уигъын
1241,schütteln::V,ysgwyd,уигъын
1242,schwenken::V,siglo,тилын
1243,schwenken::V,siglo,уигъын
1244,schütten::V,tywallt,ныккӕнын
1245,füllen::V,llenwi,байдзаг кæнын
1246,einwickeln::V,lapio,батухын
1247,tragen::V,cludo,хӕссын
1248,schleppen::V,llusgo,ласын
1249,ziehen::V,tynnu,ласын
1250,aufbewahren::V,cadw,æвæрын
1251,werfen::V,taflu,зыввытт кӕнын
1252,fangen::V,dal,ӕрцахсын
1253,packen::V,cipio,рацахсын
1254,packen::V,crafangu,рацахсын
1255,verstecken::V,celu,æмбæхсын
1256,verstecken::V,celu,нымæхсын
1257,verstecken::V,cuddio,æмбæхсын
1258,verstecken::V,cuddio,нымæхсын
1259,teilen::V,rhannu,уарын
1260,schicken::V,anfon,ӕрвитын
1261,bringen::V,dod â,æрхæссын
1262,bringen::V,dod â,æрбахæссын
1263,hinzufügen::V,chwanegu,ӕфтауын
1264,bekommen::V,cael,ссарын
1265,bekommen::V,cael,сфæрæз кæнын
1266,bekommen::V,cael,самал кæнын
1267,erhalten::V,derbyn,райсын
1268,nehmen::V,cymryd,райсын
1269,wählen::V,dewis,равзарын
1270,auswählen::V,dethol,авзарын
1271,bewahren::V,cadw,бавæрын
1272,bewahren::V,cadw,нывæрын
1273,behindern::V,atal,цæлхдур æвæрын
1274,behindern::V,atal,ныхдур æвæрын
1275,behindern::V,atal,къуылымпы кæнын
1276,behindern::V,atal,хъыг дарын
1277,behindern::V,rhwystro,цæлхдур æвæрын
1278,behindern::V,rhwystro,ныхдур æвæрын
1279,behindern::V,rhwystro,къуылымпы кæнын
1280,behindern::V,rhwystro,хъыг дарын
1281,verderben::V,difetha,фесафын
1282,beschädigen::V,niweidio,халын
1283,zerbrechen::V,torri,асӕттын
1284,zerreißen::V,rhwygo,аскъуынын
1285,zerstören::V,dinistrio,фехалын
1286,verbrennen::V,llosgi,басудзын
1287,geben::V,rhoi,дӕттын
1288,reichen::V,estyn,адæттын
1289,schenken::V,rhoddi,лæвар кæнын
1290,versprechen::V,addo,дзырд раттын
1291,versprechen::V,addo,зӕрдӕ бавӕрын
1292,wünschen::V,dymuno,зæрдæ зæгъы
1293,loben::V,canmol,раппӕлын
1294,küssen::V,cusanu,пъа кæнын
1295,küssen::V,cusanu,ба кæнын
1296,wiegen::V,siglo,узын
1297,zudecken::V,gorchuddio,бамбӕрзын
1298,wecken::V,deffro,райхъал кӕнын
1299,zeigen::V,dangos,амонын
1300,führen::V,arwain,кӕнын
1301,führen::V,arwain,фæкæнын
1302,lehren::V,dysgu,ахуыр кæнын
1303,unterrichten::V,hyfforddi,ахуыр кæнын
1304,aufziehen::V,dod i fyny,хъомыл кӕнын
1305,leiten::V,arwain,разамынд дӕттын
1306,antreiben::V,annog,тагъд кæнын
1307,antreiben::V,annog,рог кæнын
1308,lassen::V,gadael,кæнын
1309,einladen::V,gwahodd,ӕрхонын
1310,einladen::V,gwahodd,ӕрбахонын
1311,vereinigen::V,uno,баиу кӕнын
1312,vereinigen::V,cyfuno,баиу кӕнын
1313,besuchen::V,ymweld â,абæрæг кæнын
1314,besuchen::V,ymweld â,бабæрæг кæнын
1315,besuchen::V,ymweld â,бауайын
1316,treffen::V,cwrdd,фембæлын
1317,treffen::V,cyfarfod,фембæлын
1318,sich versammeln::V,casglu,æрæмбырд уын
1319,sich versammeln::V,cynnull,æрæмбырд уын
1320,spielen::V,chwarae,хъазын
1321,singen::V,canu,зарын
1322,tanzen::V,dawnsio,кафын
1323,sich trennen::V,ymwahanu,фæйнæрдæм фæцæуын айхæлын
1324,verlassen::V,gadael,ныууадзын
1325,retten::V,achub,фервӕзын кӕнын
1326,bewachen::V,gwarchod,хъахъхъӕнын
1327,schützen::V,noddi,хъахъхъӕнын
1328,verteidigen::V,amddiffyn,бахизын
1329,sich schlagen::V,ffraeo,хыл кæнын
1330,sich schlagen::V,terfysgu,хыл кæнын
1331,schießen::V,saethu,ӕхсын
1332,siegen::V,ennill,басӕттын
1333,siegen::V,ennill,фӕуӕлахиз уӕвын
1334,ärgern::V,cythruddo,мӕсты кӕнын
1335,schlagen::V,curo,ныццæвын
1336,treten::V,cicio,
1337,stechen::V,pigo,фæрæхойын
1338,stoßen::V,gwthio,риуыгъын
1339,stehlen::V,dwyn,давын
1340,stehlen::V,lladrata,давын
1341,stören::V,aflonyddu,хъыгдарын
1342,belästigen::V,trafferthu,хъыгдарын
1343,verbergen::V,cuddio,бамбӕхсын
1344,verbergen::V,cuddio,басусӕг кӕнын
1345,täuschen::V,twyllo,фӕливын
1346,täuschen::V,twyllo,асайын
1347,betrügen::V,hocedu,асайын
1348,töten::V,lladd,амарын
1349,wohnen::V,byw,цӕрын
1350,arbeiten::V,gweithio,кусын
1351,sammeln::V,casglu,æртонын
1352,pflücken::V,casglu,тонын
1353,jagen::V,hela,цуан кæнын
1354,fischen::V,pysgota,кæсаг ахсын æнгуырæй
1355,fischen::V,pysgota,æнгуыр дарын
1356,fassen::V,dal,ӕрцахсын
1357,hüten::V,bugeilio,хизын
1358,treiben::V,gyrru,скъӕрын
1359,anbinden::V,clymu,бабæттын
1360,anbinden::V,clymu,æрбæттын
1361,füttern::V,porthi,холлаг дæттын
1362,füttern::V,porthi,холлаг æвæрын
1363,füttern::V,porthi,дарын
1364,melken::V,godro,дуцын
1365,hacken::V,torri,кæрдын
1366,hacken::V,torri,лыгтæ кæнын
1367,gießen::V,dyfrhau,бакалын
1368,reifen::V,aeddfedu,срæгъæд уын
1369,reifen::V,aeddfedu,сцæттæ уын
1370,zubereiten::V,coginio,сцӕттӕ кӕнын
1371,kochen::V,berwi,фыцын
1372,backen::V,pobi,фыцын
1373,backen::V,crasu,фыцын
1374,braten::V,ffrio,цурын
1375,umrühren::V,cyffroi,ахæццæ кæнын
1376,umrühren::V,cyffroi,азмæнтын
1377,umrühren::V,cyffroi,астауын
1378,stricken::V,gwau,кæнын
1379,stricken::V,gwau,бийын
1380,nähen::V,gwnïo,хуыйын
1381,färben::V,lliwio,ахорын
1382,reinigen::V,glanhau,ссыгъдæг кæнын
1383,reinigen::V,glanhau,ныссыгъдæг кæнын
1384,reinigen::V,glanhau,ныссæрфын
1385,waschen::V,golchi,ӕхсын
1386,abwischen::V,sychu,сӕрфын
1387,spülen::V,streulio,æнхъæвзын
1388,fegen::V,ysgubo,мӕрзын
1389,kehren::V,ysgubo,мӕрзын
1390,baden::V,cael bath,хи найын
1391,sich waschen::V,ymolchi,хи æхсын
1392,ausziehen::V,tynnu,ласын
1393,anziehen::V,gwisgo,скæнын
1394,sich anziehen::V,ymwisgo,дзаума скæнын
