,Concept_ID,mhr,fi
737,schlecht::A,шӱ́кшӧ,paha
738,schlecht::A,шӱ́кшӧ,huono
739,richtig::A,чы́нле,oikea
740,schlimm::A,аля́к,paha
741,schlimm::A,тыра́н,paha
742,wahr::A,чы́нле,tosi
743,wahr::A,настоя́щий,tosi
744,alt::A,то́што,vanha
745,neu::A,у,uusi
746,ehemalig::A,о́нчычсо,entinen
747,ehemalig::A,о́нчычсо,muinainen
748,ehemalig::A,онда́кысе,entinen
749,ehemalig::A,онда́кысе,muinainen
750,alt[Lebewesen]::A,шо́нто,vanha
751,jung::A,са́мырык,nuori
752,arm::A,нужна́,köyhä
753,reich::A,поя́н,rikas
754,bekannt::A,па́лыме,tuttu
755,bekannt::A,па́лыме,tunnettu
756,berühmt::A,лӱ́млӧ,kuuluisa
757,fremd::A,йот,vieras
758,verschieden::A,тӱ́рлӧ,eri
759,verschieden::A,тӱ́рлӧ,erilainen
760,nah::A,ли́шыл,läheinen
761,fern::A,тора́,etäinen
762,fern::A,мӱ́ндыр,etäinen
763,linker::A,шола́,vasen
764,rechter::A,пурла́,oikea
765,anderer::A,вес,muu
766,anderer::A,вес,toinen
767,anderer::A,мо́ло,muu
768,anderer::A,мо́ло,toinen
769,erster::A,и́кымше,ensimmäinen
770,zweiter::A,ко́кымшо,toinen
771,dritter::A,ку́мшо,kolmas
772,letzter::A,пыта́ртыш,viimeinen
773,allein::ADV,шкет,yksin
774,auf einmal::ADV,икана́ште,yhdellä kertaa
775,zusammen::ADV,пырля́,yhdessä
776,lange::ADV,кужу́н,kauan
777,lange::ADV,кужу́н,pitkään
778,plötzlich::ADV,кенета́,äkkiä
779,sofort::ADV,кызыта́к,heti
780,später::ADV,варара́к,myöhemmin
781,jetzt::ADV,ы́нде,nyt
782,jetzt::ADV,кы́зыт,nyt
783,heute::ADV,та́че,tänään
784,morgen::ADV,эрла́,huomenna
785,bald::ADV,вашке́,pian
786,dann::ADV,вара́,sitten
787,gestern::ADV,теҥге́че,eilen
788,einst::ADV,икана́,aikanaan
789,damals::ADV,туна́м,silloin
790,damals::ADV,туна́м,siihen aikaan
791,danach::ADV,вара́,sen jälkeen
792,vorher::ADV,о́нчыч,ennen
793,zuerst::ADV,онда́к,ensin
794,zuerst::ADV,онда́к,ensiksi
795,einmal::ADV,икана́,kerran
796,manchmal::ADV,ка́шын,joskus
797,manchmal::ADV,кокла́н,joskus
798,oft::ADV,чӱ́чкыдын,usein
799,immer::ADV,эре́,aina
800,immer::ADV,ту́тыш,aina
801,niemals::ADV,ок нигуна́м,ei koskaan
802,hier::ADV,ты́ште,tässä
803,hier::ADV,ты́ште,täällä
804,hierhin::ADV,ты́шке,tähän
805,hierhin::ADV,тыш,tähän
806,von hier::ADV,тыше́ч,tästä
807,von hier::ADV,тыше́ч,täältä
808,von hier::ADV,тыве́ч,tästä
809,von hier::ADV,тыве́ч,täältä
810,dort::ADV,ту́што,siinä
811,dort::ADV,ту́што,siellä
812,dorthin::ADV,туш,sinne
813,dorthin::ADV,туш,tuonne
814,dorthin::ADV,ту́шко,sinne
815,dorthin::ADV,ту́шко,tuonne
816,geradeaus::ADV,вик,suoraan
817,vorwärts::ADV,о́нчыко,eteenpäin
818,rückwärts::ADV,шеҥге́к,taaksepäin
819,zurück::ADV,мӧҥге́ш,takaisin
820,unten::ADV,ӱ́лнӧ,alhaalla
821,unten::ADV,йыма́лне,alhaalla
822,hinab::ADV,йыма́к,alas
823,oben::ADV,кӱ́шнӧ,ylhäällä
824,oben::ADV,ӱмба́лне,ylhäällä
825,hinauf::ADV,кӱ́ш,ylös
826,hinauf::ADV,кӱ́шкӧ,ylös
827,überall::ADV,чыла́ вере́,kaikkialla
828,nicht::ADV,ок,ei
829,nicht::ADV,о́геш,ei
830,ein wenig::ADV,изи́ш,vähän
831,kaum::ADV,пыкше́,tuskin
832,sehr::ADV,чот,kovin
833,sehr::ADV,чот,oikein
834,so::ADV,тыге́,näin
835,noch::ADV,а́ле,vielä
836,nur::ADV,гына́,vain
837,nur::ADV,гына́,ainoastaan
838,schon::ADV,ы́нде,jo
839,wieder::ADV,ада́к,taas
840,wieder::ADV,ада́к,jälleen
841,vergebens::ADV,ара́м,turhaan
842,vor::PRP,о́нчыч,edessä
843,hinter::PRP,шеҥге́лне,takana
844,unter::PRP,йыма́лне,alla
845,durch::PRP,вошт,läpi
846,durch::PRP,вошт,kautta
847,neben::PRP,вокте́н,vieressä
848,zwischen::PRP,кокла́ште,välillä
849,wegen::PRP,верч,takia
850,wegen::PRP,верч,vuoksi
851,dies::PRN,ти́де,tämä
852,das::PRN,са́де,se
853,alles::PRN,чыла́,kaikki
854,ich::PRN,мый,minä
855,du::PRN,тый,sinä
856,er::PRN,ту́до,hän
857,wir::PRN,ме,me
858,ihr::PRN,те,te
859,sie::PRN,ну́но,he
860,was::FPRN,мо,mikä
861,wer::FPRN,кӧ,ken
862,wer::FPRN,кӧ,kuka
863,wo::FADV,куша́н,missä
864,wohin::FADV,куш,mihin
865,wohin::FADV,ку́шко,mihin
866,wie::FADV,кузе́,miten
867,wie::FADV,кузе́,kuinka
868,warum::FADV,мо,miksi
869,warum::FADV,мола́н,miksi
870,wieviel::FNUM,куна́р,paljonko
871,wieviel::FNUM,куна́р,kuinka paljon
872,eins::NUM,ик,yksi
873,zwei::NUM,ко́кыт,kaksi
874,drei::NUM,кум,kolme
875,vier::NUM,ныл,neljä
876,fünf::NUM,вич,viisi
877,sechs::NUM,куд,kuusi
878,sieben::NUM,шым,seitsemän
879,acht::NUM,канда́ш,kahdeksan
880,neun::NUM,инде́ш,yhdeksän
881,zehn::NUM,лу,kymmenen
882,elf::NUM,лати́к,yksitoista
883,zwölf::NUM,латко́к,kaksitoista
884,zwanzig::NUM,ко́ло,kaksikymmentä
885,dreißig::NUM,ку́мло,kolmekymmentä
886,vierzig::NUM,ны́лле,neljäkymmentä
887,fünfzig::NUM,ви́тле,viisikymmentä
888,sechzig::NUM,ку́дло,kuusikymmentä
889,siebzig::NUM,шы́мле,seitsemänkymmentä
890,achtzig::NUM,канда́шле,kahdeksankymmentä
891,neunzig::NUM,инде́шле,yhdeksänkymmentä
892,hundert::NUM,шӱ́дӧ,sata
893,tausend::NUM,тӱже́м,tuhat
894,und::CNJ,да,ja
895,und::CNJ,ден,ja
896,oder::CNJ,я,tai
897,oder::CNJ,а́ле,tai
898,stehen::V,шога́ш,seisoa
899,sitzen::V,шинча́ш,istua
900,liegen::V,кия́ш,maata
901,hängen::V,кеча́ш,riippua
902,werden::V,лия́ш,tulla
903,werden::V,лия́ш,joutua
904,passieren::V,лия́ш,sattua
905,passieren::V,лия́ш,tapahtua
906,beginnen::V,тӱҥгала́ш,alkaa
907,enden::V,пыта́ш,loppua
908,enden::V,пыта́ш,päättyä
909,wechseln::V,вашталта́ш,vaihtua
910,wechseln::V,вашталта́ш,vaihdella
911,aufgehen[Sonne]::V,лекта́ш,nousta
912,untergehen[Sonne]::V,шинча́ш,laskea
913,scheinen[Sonne]::V,волгалта́ш,paistaa
914,donnern::V,кӱдырта́ш,jyristä
915,donnern::V,сургалта́ш,jyristä
916,wehen::V,пуа́ш,tuulla
917,wehen::V,пуа́ш,puhaltaa
918,strömen::V,шийалтара́ш,virrata
919,fließen::V,йога́ш,valua
920,fließen::V,йога́ш,juosta
921,sich drehen::V,пӧрда́ш,pyöriä
922,schwanken::V,лӱҥга́ш,horjua
923,schwanken::V,тайныла́ш,horjua
924,schwingen::V,рӱпшалта́ш,heilua
925,schwingen::V,рӱпшалта́ш,värähdellä
926,fallen::V,воза́ш,pudota
927,fallen::V,воза́ш,langeta
928,fallen::V,йӧрла́ш,pudota
929,fallen::V,йӧрла́ш,langeta
930,brennen::V,йӱла́ш,palaa
931,rauchen::V,шикша́ш,savuta
932,regnen::V,йӱра́ш,sataa
933,gefrieren::V,кылма́ш,jäätyä
934,gefrieren::V,ияҥа́ш,jäätyä
935,tauen::V,шула́ш,sulaa
936,schmelzen::V,лева́ш,sulaa
937,trocknen::V,кошка́ш,kuivua
938,sieden::V,шола́ш,kiehua
939,faulen::V,шӱя́ш,mädätä
940,verfaulen::V,шӱйы́н шуа́ш,mädätä
941,verfaulen::V,шӱйы́н шуа́ш,mädäntyä
942,reißen::V,кӱрла́ш,revetä
943,versinken::V,пуре́н кая́ш,upota
944,versinken::V,пуре́н кая́ш,vajota
945,vergehen::V,эрте́н кая́ш,kulua
946,erscheinen::V,толы́н лекта́ш,ilmestyä
947,verschwinden::V,йома́ш,kadota
948,sinken::V,пуча́ш,vajota
949,abnehmen::V,пуча́ш,vähetä
950,zunehmen::V,шукема́ш,kasvaa
951,zunehmen::V,шукема́ш,lisääntyä
952,steigen::V,нӧлталта́ш,nousta
953,wachsen::V,кушка́ш,kasvaa
954,glänzen::V,йылгыжа́ш,kiiltää
955,funkeln::V,чолга́ш,kipinöidä
956,lärmen::V,рӱшка́ш,meluta
957,läuten::V,мура́ш,soida
958,klingeln::V,йыҥгырта́ш,soida
959,klirren::V,чылдыртата́ш,kalista
960,brausen::V,лӱшка́ш,kohista
961,rauschen::V,лыжга́ш,kohista
962,klingen::V,йоҥга́ш,soida
963,bellen::V,опта́ш,haukkua
964,heulen::V,урмыжа́ш,ulvoa
965,blasen::V,пуала́ш,puhaltaa
966,pfeifen::V,шӱ́шкаш,viheltää
967,schreien::V,кычкыра́ш,kirkua
968,stöhnen::V,йыҥыса́ш,voihkia
969,zittern::V,чытыра́ш,vapista
970,leben::V,ила́ш,elää
971,geboren werden::V,шоча́ш,syntyä
972,atmen::V,шӱла́ш,hengittää
973,trinken::V,йӱа́ш,juoda
974,essen::V,кочка́ш,syödä
975,schlucken::V,нела́ш,niellä
976,müde werden::V,ноя́ш,uupua
977,einschlafen::V,мале́н колта́ш,uinahtaa
978,schlafen::V,мала́ш,maata
979,schlafen::V,мала́ш,nukkua
980,aufwachen::V,помыжалта́ш,herätä
981,aufstehen::V,кынела́ш,nousta
982,aufstehen::V,кынела́ш,nousta ylös
983,sich erholen::V,кана́ш,levätä
984,krank werden::V,черлане́н воза́ш,sairastua
985,krank sein::V,черлане́н кия́ш,potea
986,krank sein::V,черлане́н кия́ш,sairastaa
987,schmerzen::V,коршта́ш,särkeä
988,schmerzen::V,коршта́ш,kivistää
989,husten::V,кокыра́ш,yskiä
990,genesen::V,тӱрла́ш,toipua
991,genesen::V,тазаҥа́ш,toipua
992,sterben::V,кола́ш,kuolla
993,umkommen::V,вуй йома́ш,saada surmansa
994,umkommen::V,вуй йома́ш,kuolla
995,sich bewegen::V,кошта́ш,liikkua
996,sich rühren::V,тарвана́ш,liikahtaa
997,sich erheben::V,кынела́ш,nousta
998,sich setzen::V,шинча́ш,istuutua
999,hinfallen::V,йӧрла́ш,kaatua
1000,laufen::V,кошта́ш,kävellä
1001,schreiten::V,ошкыла́ш,astua
1002,schreiten::V,ошкыла́ш,astella
1003,spazierengehen::V,гуля́яш,kävellä
1004,eilen::V,вашка́ш,kiirehtiä
1005,sich beeilen::V,вашкешта́ш,kiirehtiä
1006,sich beeilen::V,вашкешта́ш,olla kiireissään
1007,sausen::V,юлтка́ш,rynnätä
1008,sausen::V,юлтка́ш,viilettää
1009,rennen::V,куржтала́ш,juosta
1010,springen::V,тӧршта́ш,hypätä
1011,klettern::V,кӱза́ш,kiivetä
1012,schaukeln::V,лӱҥгалта́ш,kiikkua
1013,kriechen::V,нушка́ш,ryömiä
1014,schwimmen::V,ия́ш,uida
1015,tauchen::V,шуҥгалта́ш,sukeltaa
1016,rudern::V,удыра́ш,soutaa
1017,fahren::V,кудала́ш,ajaa
1018,fahren::V,кудала́ш,kulkea
1019,fliegen::V,чоҥешта́ш,lentää
1020,gehen::V,кая́ш,käydä
1021,weggehen::V,кораҥа́ш,lähteä
1022,weggehen::V,кораҥа́ш,poistua
1023,abfahren::V,лекта́ш,lähteä
1024,anhalten::V,чарна́ш,pysähtyä
1025,anhalten::V,чарна́ш,seisahtua
1026,hineingehen::V,пура́ш,mennä sisään
1027,eintreten::V,пура́ш,astua sisään
1028,kommen::V,тола́ш,tulla
1029,ankommen::V,шуа́ш,saapua
1030,zurückkommen::V,пӧртыла́ш,palata
1031,bleiben::V,кода́ш,jäädä
1032,bleiben::V,кода́ш,viipyä
1033,warten::V,вуча́ш,odottaa
1034,erwarten::V,вуча́ш,odottaa
1035,suchen::V,кычала́ш,etsiä
1036,finden::V,муа́ш,löytää
1037,versuchen::V,толаша́ш,yrittää
1038,vorbereiten::V,ямдыла́ш,valmistaa
1039,lieben::V,йӧрата́ш,pitää
1040,lieben::V,йӧрата́ш,rakastaa
1041,mögen::V,йӧрата́ш,pitää
1042,mögen::V,йӧрата́ш,tykätä
1043,lachen::V,воштыла́ш,nauraa
1044,rühren::V,ку́мыл тарвата́ш,liikuttaa
1045,weinen::V,шорта́ш,itkeä
1046,schimpfen::V,каргаша́ш,haukkua
1047,sich ärgern::V,сыра́ш,suuttua
1048,sich fürchten::V,лӱда́ш,pelätä
1049,fürchten::V,лӱда́ш,pelätä
1050,fliehen::V,куржа́ш,paeta
1051,flüchten::V,куржа́ш,paeta
1052,sehen::V,ужа́ш,nähdä
1053,anschauen::V,онча́ш,katsoa
1054,ansehen::V,эскера́ш,katsoa
1055,hören::V,кола́ш,kuulla
1056,zuhören::V,колышта́ш,kuunnella
1057,probieren::V,тамла́ш,maistaa
1058,riechen::V,ӱпшынча́ш,haistaa
1059,fühlen::V,шижа́ш,tuntea
1060,scheinen::V,чуча́ш,tuntua
1061,zu sehen sein::V,коя́ш,näkyä
1062,vernehmen::V,кола́ш,kuulla
1063,frieren::V,кылма́ш,palella
1064,tun::V,ышта́ш,tehdä
1065,können::V,мошта́ш,osata
1066,wollen::V,тӱна́ш,tahtoa
1067,anfangen::V,тӱҥала́ш,ruveta
1068,anfangen::V,тӱҥала́ш,aloittaa
1069,beenden::V,пытара́ш,lopettaa
1070,aufhören::V,чарна́ш,loppua
1071,gelingen::V,сай лекта́ш,onnistua
1072,geraten::V,лекта́ш,sujua
1073,geraten::V,лекта́ш,joutua
1074,öffnen::V,поча́ш,avata
1075,öffnen::V,поча́ш,aukaista
1076,schließen::V,петыра́ш,sulkea
1077,stellen::V,шында́ш,panna
1078,stellen::V,шында́ш,asettaa
1079,setzen::V,шында́ш,panna
1080,setzen::V,шында́ш,istuttaa
1081,legen::V,опта́ш,panna
1082,legen::V,опта́ш,asettaa
1083,legen::V,пышта́ш,panna
1084,legen::V,пышта́ш,asettaa
1085,berühren::V,тӱка́ш,koskea
1086,berühren::V,тӱка́ш,koskettaa
1087,verbinden::V,пида́ш,liittää
1088,verbinden::V,пида́ш,yhdistää
1089,bedecken::V,леведа́ш,kattaa
1090,bedecken::V,леведа́ш,peittää
1091,aufhängen::V,сака́ш,ripustaa
1092,anzünden::V,чӱкта́ш,sytyttää
1093,aufheben::V,нӧлтала́ш,ylös nostaa
1094,aufheben::V,нӧлтала́ш,nostaa
1095,zurücklassen::V,кода́ш,jättää
1096,verlieren::V,йомдара́ш,kadottaa
1097,fallen lassen::V,воза́ш,pudottaa
1098,machen::V,ышта́ш,tehdä
1099,herstellen::V,ямдыла́ш,tuottaa
1100,herstellen::V,ямдыла́ш,valmistaa
1101,bauen::V,чоҥа́ш,rakentaa
1102,reparieren::V,ачала́ш,korjata
1103,verbessern::V,саемда́ш,parantaa
1104,ändern::V,весемда́ш,muuttaa
1105,graben::V,кӱнча́ш,kaivaa
1106,beugen::V,пӱгырта́ш,taivuttaa
1107,biegen::V,лывырта́ш,taivuttaa
1108,drehen::V,пӱтыра́ш,kääntää
1109,wenden::V,ирала́ш,kääntää
1110,umdrehen::V,савырала́ш,kääntää
1111,heben::V,нӧлта́ш,nostaa
1112,heben::V,нӧлта́ш,kohottaa
1113,hochheben::V,нӧлта́ш,nostaa
1114,ergreifen::V,руалта́ш,tarttua
1115,halten::V,куча́ш,pitää
1116,drücken::V,иша́ш,painaa
1117,drücken::V,иша́ш,puristaa
1118,drücken::V,темда́ш,painaa
1119,drücken::V,темда́ш,puristaa
1120,schieben::V,шӱкала́ш,työntää
1121,kratzen::V,удыра́ш,raapia
1122,lecken::V,нула́ш,nuolla
1123,beißen::V,пура́ш,purra
1124,abreißen::V,кӱрла́ш,repiä
1125,abschneiden::V,пӱчка́ш,leikata poikki
1126,abschneiden::V,пӱчка́ш,leikata
1127,binden::V,кылда́ш,sitoa
1128,stecken::V,шуралта́ш,pistää
1129,brechen::V,тодышта́ш,murtaa
1130,klopfen::V,кыра́ш,koputtaa
1131,klopfen::V,кыра́ш,kolkuttaa
1132,hauen::V,тӱя́ш,lyödä
1133,kleben::V,клеитла́ш,liimata
1134,reiben::V,йыга́ш,hieroa
1135,reiben::V,йыга́ш,hangata
1136,reiben::V,туржала́ш,hieroa
1137,reiben::V,туржала́ш,hangata
1138,streichen::V,шӱра́ш,sivellä
1139,schleifen::V,шума́ш,hioa
1140,schleifen::V,яна́ш,hioa
1141,schneiden::V,пӱчка́ш,leikata
1142,rütteln::V,рӱза́ш,ravistaa
1143,schütteln::V,почка́ш,pudistaa
1144,schwenken::V,рӱза́ш,heiluttaa
1145,schütten::V,опта́ш,kaataa
1146,füllen::V,тема́ш,täyttää
1147,einwickeln::V,вӱдыла́ш,kääriä
1148,tragen::V,нумала́ш,kantaa
1149,schleppen::V,шӱдыра́ш,raahata
1150,ziehen::V,шупша́ш,vetää
1151,aufbewahren::V,арала́ш,säilyttää
1152,werfen::V,шуа́ш,viskata
1153,werfen::V,кышка́ш,viskata
1154,fangen::V,куча́ш,napata
1155,fangen::V,куча́ш,ottaa kiinni
1156,packen::V,руалта́ш,tarttua
1157,verstecken::V,тоя́ш,kätkeä
1158,verstecken::V,тоя́ш,piilottaa
1159,teilen::V,пӧла́ш,jakaa
1160,schicken::V,колта́ш,lähettää
1161,bringen::V,конда́ш,viedä
1162,hinzufügen::V,ешара́ш,lisätä
1163,bekommen::V,нала́ш,saada
1164,erhalten::V,нала́ш,saada
1165,nehmen::V,нала́ш,ottaa
1166,wählen::V,сайла́ш,valita
1167,auswählen::V,таҥгла́ш,valikoida
1168,bewahren::V,сакла́ш,säilyttää
1169,behindern::V,чаракла́ш,estää
1170,verderben::V,пужа́ш,pilata
1171,verderben::V,пужа́ш,turmella
1172,beschädigen::V,пужа́ш,vioittaa
1173,beschädigen::V,пужа́ш,vahingoittaa
1174,zerbrechen::V,пудырта́ш,rikkoa
1175,zerreißen::V,кӱрла́ш,repiä rikki
1176,zerreißen::V,кӱрла́ш,repiä palasiksi
1177,zerstören::V,шалата́ш,hävittää
1178,verbrennen::V,йӱлата́ш,polttaa
1179,geben::V,пуа́ш,antaa
1180,reichen::V,пуа́ш,ojentaa
1181,schenken::V,пӧлекла́ш,lahjoittaa
1182,versprechen::V,сӧра́ш,luvata
1183,wünschen::V,тылана́ш,toivottaa
1184,loben::V,мокта́ш,ylistää
1185,küssen::V,шупшала́ш,suudella
1186,wiegen::V,рӱпша́ш,tuudittaa
1187,wiegen::V,рӱпша́ш,keinuttaa
1188,zudecken::V,леведа́ш,peittää
1189,wecken::V,помыжалтара́ш,herättää
1190,zeigen::V,ончыкта́ш,näyttää
1191,zeigen::V,ончыкта́ш,osoittaa
1192,führen::V,вӱда́ш,johdattaa
1193,lehren::V,туныкта́ш,opettaa
1194,unterrichten::V,туныкта́ш,opettaa
1195,aufziehen::V,орышта́ш,kasvattaa
1196,leiten::V,вӱда́ш,johtaa
1197,leiten::V,вуйлата́ш,johtaa
1198,antreiben::V,поктыла́ш,hoputtaa
1199,lassen::V,-та́ш,antaa
1200,einladen::V,ӱжа́ш,kutsua
1201,vereinigen::V,иктешла́ш,yhdistää
1202,besuchen::V,то́лын кая́ш,vierailla
1203,treffen::V,вашлия́ш,tavata
1204,sich versammeln::V,погына́ш,kokoontua
1205,sich versammeln::V,чумырга́ш,kokoontua
1206,spielen::V,мода́ш,pelata
1207,spielen::V,мода́ш,leikkiä
1208,singen::V,мура́ш,laulaa
1209,tanzen::V,кушта́ш,tanssia
1210,sich trennen::V,ойырла́ш,erota
1211,verlassen::V,кудалта́ш,jättää
1212,retten::V,утара́ш,pelastaa
1213,bewachen::V,орола́ш,vartioida
1214,schützen::V,арала́ш,suojella
1215,verteidigen::V,арала́ш,puolustaa
1216,sich schlagen::V,кредала́ш,tapella
1217,schießen::V,лӱя́ш,ampua
1218,siegen::V,сеҥа́ш,voittaa
1219,ärgern::V,сырыкта́ш,ärsyttää
1220,schlagen::V,пера́ш,lyödä
1221,treten::V,тошка́ш,potkaista
1222,stechen::V,кера́ш,pistää
1223,stoßen::V,шӱкала́ш,sysätä
1224,stoßen::V,шӱкала́ш,työntää
1225,stehlen::V,шолышта́ш,varastaa
1226,stören::V,мешая́ш,häiritä
1227,belästigen::V,толаштара́ш,häiritä
1228,verbergen::V,шылта́ш,kätkeä
1229,täuschen::V,ондала́ш,harhauttaa
1230,betrügen::V,ондала́ш,pettää
1231,betrügen::V,ондала́ш,petkuttaa
1232,töten::V,пушта́ш,tappaa
1233,wohnen::V,ила́ш,asua
1234,arbeiten::V,пашалана́ш,tehdä työtä
1235,arbeiten::V,пашалана́ш,työskennellä
1236,arbeiten::V,паша́м ышта́ш,tehdä työtä
1237,arbeiten::V,паша́м ышта́ш,työskennellä
1238,sammeln::V,пога́ш,koota
1239,sammeln::V,пога́ш,kerätä
1240,pflücken::V,кӱра́ш,poimia
1241,jagen::V,сонарла́ш,metsästää
1242,fischen::V,кол куча́ш,kalastaa
1243,fassen::V,куча́ш,pyydystää
1244,fassen::V,куча́ш,saalistaa
1245,hüten::V,кӱта́ш,paimentaa
1246,treiben::V,покта́ш,ajaa
1247,anbinden::V,йолышта́ш,kytkeä
1248,füttern::V,пукша́ш,ruokkia
1249,melken::V,лӱшта́ш,lypsää
1250,hacken::V,руа́ш,hakata
1251,gießen::V,шава́ш,kastella
1252,reifen::V,кӱа́ш,kypsyä
1253,zubereiten::V,ямдыла́ш,valmistaa
1254,kochen::V,шолта́ш,keittää
1255,backen::V,кӱкташ,leipoa
1256,braten::V,пуштыла́ш,paistaa
1257,braten::V,жаритла́ш,paistaa
1258,umrühren::V,луга́ш,hämmentää
1259,stricken::V,пида́ш,kutoa
1260,stricken::V,пида́ш,neuloa
1261,nähen::V,урга́ш,ommella
1262,färben::V,чиялта́ш,värjätä
1263,färben::V,чиялта́ш,värittää
1264,reinigen::V,эрыкта́ш,puhdistaa
1265,waschen::V,мушка́ш,pestä
1266,abwischen::V,ӱшта́ш,pyyhkiä
1267,spülen::V,шӱалта́ш,huuhtoa
1268,fegen::V,ӱшта́ш,pyyhkäistä
1269,kehren::V,ӱшта́ш,lakaista
1270,baden::V,йӱштыла́ш,kylpeä
1271,sich waschen::V,мушкылта́ш,peseytyä
1272,ausziehen::V,кудаша́ш,riisua
1273,anziehen::V,чия́ш,pukea ylleen
1274,sich anziehen::V,чия́ш,pukeutua
1275,kämmen::V,шера́ш,kammata
1276,schmücken::V,тӱзата́ш,koristaa
1277,schmücken::V,тӱзата́ш,kaunistaa
1278,schmücken::V,чеверта́ш,koristaa
1279,schmücken::V,чеверта́ш,kaunistaa
1280,sagen::V,ойла́ш,sanoa
1281,sagen::V,каласа́ш,sanoa
1282,sprechen::V,кутыра́ш,puhua
1283,reden::V,мутлана́ш,keskustella
1284,sich unterhalten::V,кутыра́ш,jutella
1285,fragen::V,йода́ш,kysyä
1286,bitten::V,йода́ш,pyytää
1287,erzählen::V,ойла́ш,kertoa
1288,mitteilen::V,увертара́ш,ilmoittaa
1289,nennen::V,лӱмда́ш,kutsua
1290,nennen::V,лӱмда́ш,nimittää
1291,rufen::V,ӱжа́ш,kutsua
1292,prahlen::V,моктана́ш,kerskailla
1293,übersetzen::V,кусара́ш,kääntää
1294,denken::V,шона́ш,miettiä
1295,denken::V,шона́ш,ajatella
1296,glauben::V,ӱшана́ш,uskoa
1297,bemerken::V,шижа́ш,huomata
1298,erkennen::V,пала́ш,tunnistaa
1299,begreifen::V,ыҥла́ш,ymmärtää
1300,verstehen::V,умыла́ш,ymmärtää
1301,lernen::V,тунема́ш,oppia
1302,wissen::V,шинча́ш,tietää
1303,sich erinnern an::V,шарна́ш,muistaa
1304,vergessen::V,монда́ш,unohtaa
1305,messen::V,виса́ш,mitata
1306,zählen::V,шотла́ш,laskea
1307,rechnen::V,шотла́ш,laskea
1308,lesen::V,луда́ш,lukea
1309,malen::V,сӱретла́ш,maalata
1310,zeichnen::V,сӱретла́ш,piirtää
1311,zeichnen::V,сӱретла́ш,piirustaa
1312,schreiben::V,воза́ш,kirjoittaa
1313,besitzen::V,лия́ш,omistaa
1314,kaufen::V,нала́ш,ostaa
1315,verkaufen::V,ужала́ш,myydä
1316,bezahlen::V,тӱла́ш,maksaa
1317,zahlen::V,тӱла́ш,maksaa
1318,beherrschen::V,куча́ш,hallita
1319,ertragen::V,турка́ш,kestää
