,Concept_ID,pl,cy
801,oben::ADV,w górze,fry
802,oben::ADV,na górze,fry
803,hinauf::ADV,w górę,i fyny
804,hinauf::ADV,w górę,i'r lan
805,hinauf::ADV,na górę,i fyny
806,hinauf::ADV,na górę,i'r lan
807,überall::ADV,wszędzie,ym mhobman
808,nicht::ADV,nie,ni
809,nicht::ADV,nie,nid
810,ein wenig::ADV,trochę,tipyn
811,ein wenig::ADV,trochę,ychydig
812,kaum::ADV,ledwie,prin
813,kaum::ADV,prawie nie,prin
814,sehr::ADV,bardzo,iawn
815,so::ADV,tak,fel
816,so::ADV,tak,felly
817,noch::ADV,jeszcze,eto
818,nur::ADV,tylko,yn unig
819,schon::ADV,już,eisoes
820,schon::ADV,już,yn barod
821,wieder::ADV,znów,drachefn
822,wieder::ADV,znowu,drachefn
823,vergebens::ADV,na próżno,yn ofer
824,vor::PRP,przed,o flaen
825,hinter::PRP,za,ar ôl
826,unter::PRP,pod,islaw
827,durch::PRP,przez,trwy
828,neben::PRP,obok,ar bwys
829,zwischen::PRP,między,rhwng
830,zwischen::PRP,między,cydrhwng
831,wegen::PRP,z powodu,o achos
832,wegen::PRP,z powodu,oherwydd
833,dies::PRN,to,hyn
834,das::PRN,to,hynny
835,alles::PRN,wszystko,popeth
836,ich::PRN,ja,fi
837,du::PRN,ty,ti
838,er::PRN,on,fe
839,wir::PRN,my,ni
840,ihr::PRN,wy,chi
841,sie::PRN,oni,hwy
842,was::FPRN,co,pa beth
843,wer::FPRN,kto,pwy
844,wo::FADV,gdzie,ble
845,wo::FADV,gdzie,ym mha le
846,wohin::FADV,dokąd,i ble
847,wohin::FADV,dokąd,i ba le
848,wie::FADV,jak,sut
849,warum::FADV,dlaczego,pam
850,wieviel::FNUM,ile,faint
851,eins::NUM,jeden,un
852,zwei::NUM,dwa,dau
853,drei::NUM,trzy,tri
854,vier::NUM,cztery,pedwar
855,fünf::NUM,pięć,pump
856,sechs::NUM,sześć,chwech
857,sieben::NUM,siedem,saith
858,acht::NUM,osiem,wyth
859,neun::NUM,dziewięć,naw
860,zehn::NUM,dziesięć,deg
861,elf::NUM,jedenaście,un ar ddeg
862,zwölf::NUM,dwanaście,deuddeg
863,zwölf::NUM,dwanaście,un deg dau
864,zwanzig::NUM,dwadzieścia,ugain
865,dreißig::NUM,trzydzieści,tri deg
866,dreißig::NUM,trzydzieści,deg ar hugain
867,vierzig::NUM,czterdzieści,deugain
868,fünfzig::NUM,pięćdziesiąt,hanner cant
869,sechzig::NUM,sześćdziesiąt,chwe deg
870,siebzig::NUM,siedemdziesiąt,saith deg
871,siebzig::NUM,siedemdziesiąt,deg a thrigain
872,achtzig::NUM,osiemdziesiąt,wyth deg
873,achtzig::NUM,osiemdziesiąt,pedar ugain
874,neunzig::NUM,dziewięćdziesiąt,naw deg
875,neunzig::NUM,dziewięćdziesiąt,deg a phedwar ugain
876,hundert::NUM,sto,cant
877,tausend::NUM,tysiąc,mil
878,und::CNJ,i,a
879,oder::CNJ,lub,neu
880,oder::CNJ,albo,neu
881,stehen::V,stać,sefyll
882,sitzen::V,siedzieć,eistedd
883,liegen::V,leżeć,gorwedd
884,hängen::V,wisieć,hongian
885,werden::V,zostać,dod yn
886,werden::V,zostać,mynd yn
887,werden::V,stać się,dod yn
888,werden::V,stać się,mynd yn
889,passieren::V,dziać się,digwydd
890,passieren::V,zdarzyć się,digwydd
891,beginnen::V,zacząć się,cychwyn
892,enden::V,kończyć się,gorffen
893,wechseln::V,zmienić się,newid
894,aufgehen[Sonne]::V,wzejść,codi
895,untergehen[Sonne]::V,zajść,machlud
896,scheinen[Sonne]::V,świecić,tywynnu
897,donnern::V,grzmieć,taranu
898,wehen::V,wiać,chwythu
899,strömen::V,płynąć,ffrydio
900,strömen::V,lać się,ffrydio
901,fließen::V,ciec,llifo
902,fließen::V,płynąć,llifo
903,sich drehen::V,obracać się,troi
904,sich drehen::V,obracać się,cylchdroi
905,schwanken::V,chwiać się,siglo
906,schwingen::V,wahać się,siglo
907,fallen::V,padać,cwympo
908,brennen::V,palić się,llosgi
909,rauchen::V,dymić,mygu
910,rauchen::V,dymić się,mygu
911,regnen::V,padać,glawio
912,gefrieren::V,zamarznąć,rhewi
913,tauen::V,tajać,toddi
914,tauen::V,tajać,meirioli
915,schmelzen::V,topnieć,toddi
916,trocknen::V,schnąć,sychu
917,sieden::V,wrzeć,berwi
918,sieden::V,kipieć,berwi
919,faulen::V,gnić,pydru
920,faulen::V,gnić,braenu
921,verfaulen::V,zgnić,pydru
922,verfaulen::V,zgnić,dadfeilio
923,reißen::V,urywać się,clecian
924,reißen::V,urywać się,torri'n glats
925,versinken::V,tonąć,suddo
926,vergehen::V,przechodzić,myned heibio
927,vergehen::V,przechodzić,pasio
928,erscheinen::V,zjawiać się,ymddangos
929,verschwinden::V,zniknąć,diflannu
930,sinken::V,spadać,syrthio
931,abnehmen::V,spadać,lleihau
932,zunehmen::V,wzrosnąć,cynyddu
933,steigen::V,wzrastać,codi
934,wachsen::V,rosnąć,tyfu
935,glänzen::V,błyszczeć,disgleirio
936,funkeln::V,zabłyszczeć,pefrio
937,lärmen::V,hałasować,cadw sŵn
938,lärmen::V,hałasować,gwneud twrw
939,läuten::V,dzwonić,canu
940,klingeln::V,dzwonić,canu
941,klingeln::V,dzwonić,seinio
942,klirren::V,brzęczeć,tincian
943,brausen::V,huczeć,rhuo
944,rauschen::V,szumieć,siffrwd
945,rauschen::V,szumieć,chwithrwd
946,rauschen::V,szeleścić,siffrwd
947,rauschen::V,szeleścić,chwithrwd
948,klingen::V,brzmieć,seinio
949,klingen::V,dźwięczeć,seinio
950,bellen::V,szczekać,cyfarth
951,heulen::V,wyć,udo
952,heulen::V,wyć,oernadu
953,blasen::V,dmuchnąć,chwythu
954,pfeifen::V,gwizdać,chwibanu
955,schreien::V,krzyczeć,gweiddi
956,schreien::V,krzyczeć,bloeddio
957,stöhnen::V,stękać,griddfan
958,zittern::V,drżeć,crynu
959,leben::V,żyć,byw
960,geboren werden::V,urodzić się,cael eich geni
961,atmen::V,oddychać,anadlu
962,trinken::V,pić,yfed
963,essen::V,jeść,bwyta
964,schlucken::V,połknąć,llyncu
965,müde werden::V,zmęczyć się,blino
966,einschlafen::V,zasnąć,mynd i gysgu
967,einschlafen::V,zasnąć,syrthio i gysgu
968,schlafen::V,spać,huno
969,schlafen::V,spać,cysgu
970,aufwachen::V,obudzić się,dihuno
971,aufstehen::V,wstać,codi
972,sich erholen::V,wypoczywać,ymlacio
973,sich erholen::V,wypoczywać,dadflino
974,krank werden::V,zachorować,mynd yn sâl
975,krank werden::V,zachorować,mynd yn wael
976,krank sein::V,chorować,gwaelu
977,schmerzen::V,boleć,brifo
978,husten::V,kaszlać,pesychu
979,genesen::V,wyzdrowieć,gwella
980,genesen::V,wyzdrowieć,cael yn ôl
981,sterben::V,umrzeć,marw
982,umkommen::V,zginąć,trengi
983,sich bewegen::V,poruszać się,symud
984,sich rühren::V,ruszyć się,syflyd
985,sich erheben::V,podnieść się,codi
986,sich setzen::V,usiąść,eistedd
987,hinfallen::V,upaść,cwympo
988,laufen::V,chodzić,cerdded
989,schreiten::V,kroczyć,camu
990,spazierengehen::V,iść na spacer,mynd am dro
991,eilen::V,pospieszać,rhuthro
992,sich beeilen::V,pospieszyć się,brysio
993,sausen::V,pędzić,rhuthro
994,rennen::V,biec,rhedeg
995,rennen::V,biegać,rhedeg
996,springen::V,skakać,llamu
997,springen::V,skakać,neidio
998,klettern::V,wspinać się,dringo
999,schaukeln::V,huśtać,siglo
1000,schaukeln::V,kołysać,siglo
1001,kriechen::V,pełzać,cropian
1002,kriechen::V,czołgać się,cropian
1003,schwimmen::V,pływać,nofio
1004,tauchen::V,zanurzać się,plymio
1005,tauchen::V,zanurzać się,ymsuddo
1006,rudern::V,wiosłować,rhwyfo
1007,fahren::V,jechać,gyrru
1008,fahren::V,jechać,dreifio
1009,fliegen::V,latać,hedfan
1010,fliegen::V,lecieć,hedfan
1011,gehen::V,iść,mynd
1012,weggehen::V,odejść,mynd
1013,weggehen::V,odejść,ymadael
1014,abfahren::V,odjechać,ymadael
1015,anhalten::V,zatrzymać się,stopio
1016,hineingehen::V,wchodzić,mynd i mewn
1017,eintreten::V,wejść,mynd i
1018,eintreten::V,nastąpić,mynd i
1019,kommen::V,przyjść,dod
1020,ankommen::V,przybyć,cyrraedd
1021,zurückkommen::V,wrócić,dychwelyd
1022,bleiben::V,zostać,aros
1023,bleiben::V,zostać,sefyll
1024,warten::V,czekać,aros
1025,warten::V,czekać,disgwyl
1026,erwarten::V,oczekiwać,disgwyl
1027,suchen::V,szukać,chwilio am
1028,finden::V,znaleźć,darganfod
1029,versuchen::V,próbować,profi
1030,versuchen::V,próbować,ceisio
1031,vorbereiten::V,przygotować,paratoi
1032,lieben::V,kochać,caru
1033,mögen::V,lubić,hoffi
1034,lachen::V,śmiać się,chwerthin
1035,rühren::V,wzruszyć,cynhyrfu
1036,weinen::V,płakać,wylo
1037,weinen::V,płakać,llefain
1038,schimpfen::V,kląć,grwgnach
1039,sich ärgern::V,gniewać się,gofidio
1040,sich fürchten::V,bać się,ofni
1041,fürchten::V,bać się,arswydo
1042,fliehen::V,uciekać,ffoi
1043,flüchten::V,uciec,dianc
1044,sehen::V,widzieć,gweld
1045,sehen::V,zobaczyć,gweld
1046,anschauen::V,oglądać,syllu
1047,anschauen::V,oglądać,edrych
1048,ansehen::V,popatrzeć na,gwylio
1049,hören::V,słyszeć,clywed
1050,zuhören::V,słuchać,gwrando
1051,probieren::V,kosztować,profi
1052,riechen::V,wąchać,arogli
1053,fühlen::V,czuć,teimlo
1054,fühlen::V,czuć,clywed
1055,fühlen::V,odczuwać,teimlo
1056,fühlen::V,odczuwać,clywed
1057,scheinen::V,wydawać się,ymddangos
1058,zu sehen sein::V,widnieć,dod i'r golwg
1059,vernehmen::V,usłyszeć,clywed sôn am
1060,frieren::V,marznąć,bod yn oer
1061,tun::V,czynić,gwneud
1062,können::V,móc,gallu
1063,können::V,umieć,gallu
1064,wollen::V,chcieć,bod mewn angen
1065,anfangen::V,zacząć,dechrau
1066,beenden::V,zakończyć,darfod
1067,beenden::V,zakończyć,gorffen
1068,aufhören::V,przestać,peidio
1069,gelingen::V,udać się,llwyddo
1070,geraten::V,udać się,diweddu
1071,öffnen::V,otworzyć,agor
1072,schließen::V,zamknąć,cau
1073,stellen::V,postawić,gosod
1074,setzen::V,posadzić,gosod
1075,legen::V,kłaść,gosod
1076,berühren::V,dotykać,cyffwrdd
1077,verbinden::V,łączyć,cysylltu
1078,bedecken::V,przykryć,gorchuddio
1079,aufhängen::V,powiesić,crogi
1080,aufhängen::V,powiesić,hongian
1081,anzünden::V,zapalić,cynnau
1082,aufheben::V,podnieść,codi
1083,zurücklassen::V,zostawić,gadael
1084,verlieren::V,zgubić,colli
1085,fallen lassen::V,upuścić,gollwng
1086,machen::V,zrobić,gwneud
1087,herstellen::V,wytworzyć,cynhyrchu
1088,bauen::V,budować,adeiladu
1089,reparieren::V,naprawiać,trwsio
1090,reparieren::V,naprawiać,atgyweirio
1091,verbessern::V,ulepszyć,diwygio
1092,ändern::V,zmienić,altro
1093,graben::V,kopać,palu
1094,graben::V,kopać,cloddio
1095,beugen::V,zagiąć,plygu
1096,biegen::V,zgiąć,plygu
1097,drehen::V,obracać,troelli
1098,wenden::V,obrocić,troi
1099,umdrehen::V,obrocić,troi
1100,heben::V,podnosić,codi
1101,hochheben::V,podnieść,dyrchafu
1102,ergreifen::V,chwycić,gafael
1103,halten::V,trzymać,dal
1104,drücken::V,naciskać,pwyso
1105,drücken::V,naciskać,gwasgu
1106,schieben::V,pchać,gwthio
1107,schieben::V,posuwać,gwthio
1108,kratzen::V,drapać,crafu
1109,lecken::V,lizać,llyfu
1110,beißen::V,kąsać,cnoi
1111,beißen::V,kąsać,brathu
1112,abreißen::V,oderwać,tynnu ymaith
1113,abschneiden::V,odciąć,torri
1114,binden::V,wiązać,clymu
1115,stecken::V,wetknąć,plannu
1116,brechen::V,złamać,torri
1117,klopfen::V,pukać,taro
1118,klopfen::V,stukać,taro
1119,hauen::V,bić,taro
1120,kleben::V,kleić,gludio
1121,reiben::V,trzeć,rhwbio
1122,streichen::V,smarować,taenu
1123,schleifen::V,ostrzyć,hogi
1124,schneiden::V,ciąć,torri
1125,schneiden::V,krajać,torri
1126,rütteln::V,trząść,ysgytio
1127,schütteln::V,trząść,siglo
1128,schütteln::V,trząść,ysgwyd
1129,schwenken::V,machać,siglo
1130,schütten::V,nasypać,tywallt
1131,füllen::V,napełnić,llenwi
1132,einwickeln::V,zawinąć,lapio
1133,tragen::V,nieść,cludo
1134,schleppen::V,wlec,llusgo
1135,ziehen::V,ciągnąć,tynnu
1136,aufbewahren::V,przechowywać,cadw
1137,werfen::V,rzucać,taflu
1138,fangen::V,łowić,dal
1139,packen::V,chwycić,cipio
1140,packen::V,chwycić,crafangu
1141,verstecken::V,ukryć,celu
1142,verstecken::V,ukryć,cuddio
1143,verstecken::V,schować,celu
1144,verstecken::V,schować,cuddio
1145,teilen::V,podzielić,rhannu
1146,schicken::V,posyłać,anfon
1147,bringen::V,przynieść,dod â
1148,hinzufügen::V,dodać,chwanegu
1149,bekommen::V,dostać,cael
1150,erhalten::V,otrzymać,derbyn
1151,nehmen::V,wziąć,cymryd
1152,wählen::V,wybrać,dewis
1153,auswählen::V,wybrać,dethol
1154,bewahren::V,zachować,cadw
1155,behindern::V,utrudnić,atal
1156,behindern::V,utrudnić,rhwystro
1157,behindern::V,przeszkadzać,atal
1158,behindern::V,przeszkadzać,rhwystro
1159,verderben::V,zepsuć,difetha
1160,beschädigen::V,uszkodzić,niweidio
1161,zerbrechen::V,złamać,torri
1162,zerreißen::V,drzeć,rhwygo
1163,zerreißen::V,rozdzierać,rhwygo
1164,zerstören::V,zniszczyć,dinistrio
1165,verbrennen::V,spalić,llosgi
1166,geben::V,dać,rhoi
1167,reichen::V,podać,estyn
1168,schenken::V,darować,rhoddi
1169,versprechen::V,obiecać,addo
1170,wünschen::V,życzyć,dymuno
1171,loben::V,chwalić,canmol
1172,küssen::V,całować,cusanu
1173,wiegen::V,kołysać,siglo
1174,zudecken::V,przykryć,gorchuddio
1175,wecken::V,zbudzić,deffro
1176,zeigen::V,pokazać,dangos
1177,führen::V,wieść,arwain
1178,führen::V,prowadzić,arwain
1179,lehren::V,uczyć,dysgu
1180,unterrichten::V,nauczać,hyfforddi
1181,aufziehen::V,wychować,dod i fyny
1182,leiten::V,kierować,arwain
1183,antreiben::V,popędzić,annog
1184,lassen::V,zostawić,gadael
1185,einladen::V,zaprosić,gwahodd
1186,vereinigen::V,zjednoczyć,uno
1187,vereinigen::V,zjednoczyć,cyfuno
1188,besuchen::V,odwiedzić,ymweld â
1189,treffen::V,trafić,cwrdd
1190,treffen::V,trafić,cyfarfod
1191,treffen::V,spotkać,cwrdd
1192,treffen::V,spotkać,cyfarfod
1193,sich versammeln::V,zebrać się,casglu
1194,sich versammeln::V,zebrać się,cynnull
1195,sich versammeln::V,zgromadzić się,casglu
1196,sich versammeln::V,zgromadzić się,cynnull
1197,spielen::V,grać,chwarae
1198,spielen::V,bawić się,chwarae
1199,singen::V,śpiewać,canu
1200,tanzen::V,pląsać,dawnsio
1201,tanzen::V,tańczyć,dawnsio
1202,sich trennen::V,rozstać się,ymwahanu
1203,verlassen::V,opuścić,gadael
1204,retten::V,ocalić,achub
1205,retten::V,uratować,achub
1206,bewachen::V,pilnować,gwarchod
1207,schützen::V,ochronić,noddi
1208,verteidigen::V,bronić,amddiffyn
1209,sich schlagen::V,pobić się,ffraeo
1210,sich schlagen::V,pobić się,terfysgu
1211,schießen::V,strzelać,saethu
1212,siegen::V,zwycziężyć,ennill
1213,ärgern::V,gniewać,cythruddo
1214,schlagen::V,bić,curo
1215,schlagen::V,uderzyć,curo
1216,treten::V,kopnąć,cicio
1217,stechen::V,ukłuć,pigo
1218,stoßen::V,popchnąć,gwthio
1219,stehlen::V,ukraść,dwyn
1220,stehlen::V,ukraść,lladrata
1221,stören::V,zakłócić,aflonyddu
1222,stören::V,przeszkodzić,aflonyddu
1223,belästigen::V,dokuczać,trafferthu
1224,verbergen::V,ukryć,cuddio
1225,täuschen::V,łudzić,twyllo
1226,betrügen::V,oszukać,hocedu
1227,töten::V,zabić,lladd
1228,wohnen::V,mieszkać,byw
1229,arbeiten::V,pracować,gweithio
1230,sammeln::V,zebrać,casglu
1231,pflücken::V,zerwać,casglu
1232,jagen::V,polować,hela
1233,fischen::V,łowić ryby,pysgota
1234,fassen::V,złapać,dal
1235,hüten::V,paść,bugeilio
1236,treiben::V,pędzić,gyrru
1237,anbinden::V,przywiązać,clymu
1238,füttern::V,karmić,porthi
1239,melken::V,doić,godro
1240,hacken::V,rąbać,torri
1241,gießen::V,lać,dyfrhau
1242,gießen::V,podlać,dyfrhau
1243,reifen::V,dojrzeć,aeddfedu
1244,zubereiten::V,przyrządzić,coginio
1245,kochen::V,gotować,berwi
1246,backen::V,piec,pobi
1247,backen::V,piec,crasu
1248,braten::V,piec,ffrio
1249,braten::V,smażyć,ffrio
1250,umrühren::V,przemieszać,cyffroi
1251,stricken::V,dziać,gwau
1252,nähen::V,szyć,gwnïo
1253,färben::V,pofarbować,lliwio
1254,reinigen::V,oczyścić,glanhau
1255,waschen::V,prać,golchi
1256,abwischen::V,obetrzeć,sychu
1257,spülen::V,płukać,streulio
1258,fegen::V,zamiatać,ysgubo
1259,kehren::V,zamieść,ysgubo
1260,baden::V,kąpać się,cael bath
1261,sich waschen::V,myć się,ymolchi
1262,ausziehen::V,zdjąć,tynnu
1263,anziehen::V,włożyć,gwisgo
1264,sich anziehen::V,ubrać się,ymwisgo
1265,kämmen::V,uczesać,cribo
1266,schmücken::V,ozdabiać,harddu
1267,schmücken::V,ozdabiać,addurno
1268,sagen::V,powiedzieć,dweud
1269,sprechen::V,mówić,llefaru
1270,reden::V,mówić,siarad
1271,sich unterhalten::V,rozmawiać,sgwrsio
1272,fragen::V,zapytać,gofyn
1273,bitten::V,prosić,gofyn am
1274,erzählen::V,opowiedzieć,dweud
1275,mitteilen::V,zawiadomić o,cyfleu
1276,nennen::V,nazwać,enwi
1277,rufen::V,wołać,galw
1278,prahlen::V,chełpić się,brolio
1279,prahlen::V,chełpić się,ymffrostio
1280,übersetzen::V,tłumaczyć,cyfieithu
1281,denken::V,myśleć,meddwl
1282,glauben::V,sądzić,credu
1283,glauben::V,sądzić,coelio
1284,glauben::V,wierzyć,credu
1285,glauben::V,wierzyć,coelio
1286,bemerken::V,zauważyć,sylwi
1287,erkennen::V,poznać,adnabod
1288,begreifen::V,zrozumieć,amgyffred
1289,verstehen::V,rozumieć,deall
1290,verstehen::V,dosłyszeć,deall
1291,lernen::V,uczyć się,dysgu
1292,wissen::V,wiedzieć,gwybod
1293,sich erinnern an::V,przypomnieć sobie,cofio
1294,vergessen::V,zapomnieć,anghofio
1295,messen::V,mierzyć,mesur
1296,zählen::V,liczyć,cyfrif
1297,rechnen::V,rachować,cyfrifo
1298,lesen::V,czytać,darllen
1299,malen::V,malować,peintio
1300,zeichnen::V,rysować,tynnu
1301,schreiben::V,pisać,ysgrifennu
1302,besitzen::V,posiadać,meddu
1303,kaufen::V,kupić,prynu
1304,verkaufen::V,sprzedać,gwerthu
1305,bezahlen::V,zapłacić,talu am
1306,zahlen::V,płacić,talu
1307,beherrschen::V,opanować,rheoli
1308,beherrschen::V,opanować,llywodraethu
1309,ertragen::V,znieść,dioddef
