,Concept_ID,ro,it
836,gelb::A,galben,giallo
837,blau::A,albastru,blu
838,blau::A,albastru,azzurro
839,grün::A,verde,verde
840,grau::A,gri,grigio
841,grau::A,cenușiu,grigio
842,bunt::A,colorat,variopinto
843,billig::A,ieftin,a buon prezzo
844,billig::A,ieftin,a buon mercato
845,teuer::A,scump,caro
846,wertvoll::A,prețios,prezioso
847,blind::A,orb,cieco
848,taub::A,surd,sordo
849,kräftig::A,tare,forte
850,kräftig::A,tare,robusto
851,kräftig::A,forte,forte
852,kräftig::A,forte,robusto
853,kräftig::A,robust,forte
854,kräftig::A,robust,robusto
855,stark::A,viguros,forte
856,stark::A,viguros,vigoroso
857,stark::A,puternic,forte
858,stark::A,puternic,vigoroso
859,schwach::A,slab,dèbole
860,schwach::A,debil,dèbole
861,fett::A,gras,grasso
862,schlank::A,zvelt,snello
863,schlank::A,zvelt,slanciato
864,hübsch::A,drăguț,bello
865,hübsch::A,drăguț,carino
866,böse::A,rău,cattivo
867,böse::A,răutăcios,cattivo
868,dumm::A,nerod,stùpido
869,dumm::A,tâmpit,stùpido
870,faul::A,leneș,pigro
871,fleißig::A,harnic,diligente
872,fleißig::A,sârguincios,diligente
873,geizig::A,calic,avaro
874,geizig::A,zgârcit,avaro
875,klug::A,isteț,intelligente
876,klug::A,deștept,intelligente
877,geschickt::A,dibaci,àbile
878,lieb::A,drag,caro
879,lieb::A,iubit,caro
880,lustig::A,vesel,gaio
881,lustig::A,vesel,allegro
882,sanft::A,blând,dolce
883,sanft::A,blajin,dolce
884,hungrig::A,flămând,affamato
885,krank::A,bolnav,malato
886,krank::A,bolnav,infermo
887,nackt::A,gol,nudo
888,traurig::A,trist,triste
889,traurig::A,mâhnit,triste
890,lebendig::A,viu,vivo
891,gut::A,bun,buono
892,schlecht::A,rău,cattivo
893,schlecht::A,prost,cattivo
894,richtig::A,drept,giusto
895,richtig::A,corect,giusto
896,schlimm::A,rău,grave
897,wahr::A,adevărat,vero
898,alt::A,uzat,vecchio
899,alt::A,vechi,vecchio
900,neu::A,nou,nuovo
901,ehemalig::A,fost,vecchio
902,ehemalig::A,fost,d'una_volta
903,ehemalig::A,anterior,vecchio
904,ehemalig::A,anterior,d'una_volta
905,alt[Lebewesen]::A,bătrîn,anziano
906,jung::A,tânăr,giovane
907,arm::A,sărac,pòvero
908,arm::A,sărman,pòvero
909,reich::A,avut,ricco
910,reich::A,bogat,ricco
911,bekannt::A,cunoscut,noto
912,bekannt::A,cunoscut,conosciuto
913,berühmt::A,renumit,famoso
914,berühmt::A,renumit,cèlebre
915,fremd::A,străin,estràneo
916,fremd::A,străin,straniero
917,verschieden::A,diferit,diverso
918,verschieden::A,diferit,differente
919,verschieden::A,deosebit,diverso
920,verschieden::A,deosebit,differente
921,nah::A,apropiat,vicino
922,nah::A,apropiat,propinquo
923,fern::A,departe,lontano
924,linker::A,stâng,sinistro
925,rechter::A,drept,destro
926,anderer::A,alt,altro
927,erster::A,prim,primo
928,zweiter::A,al doilea,secondo
929,dritter::A,treilea,terzo
930,letzter::A,final,ùltimo
931,allein::ADV,singur,solo
932,allein::ADV,singur,da solo
933,auf einmal::ADV,dintrodată,insieme
934,zusammen::ADV,împreună,insieme
935,lange::ADV,îndelung,a lungo
936,lange::ADV,mult timp,a lungo
937,plötzlich::ADV,deodată,all'improvviso
938,plötzlich::ADV,pe neașteptate,all'improvviso
939,sofort::ADV,imediat,sùbito
940,sofort::ADV,imediat,all'istante
941,sofort::ADV,numaidecît,sùbito
942,sofort::ADV,numaidecît,all'istante
943,später::ADV,mai apoi,più tardi
944,später::ADV,mai târziu,più tardi
945,jetzt::ADV,acum,ora
946,jetzt::ADV,acum,adesso
947,heute::ADV,azi,oggi
948,heute::ADV,astăzi,oggi
949,morgen::ADV,mâine,domani
950,bald::ADV,curând,presto
951,bald::ADV,curând,tra poco
952,dann::ADV,apoi,allora
953,gestern::ADV,ieri,ieri
954,einst::ADV,odată,prima
955,einst::ADV,odată,un tempo
956,einst::ADV,odinioară,prima
957,einst::ADV,odinioară,un tempo
958,damals::ADV,atunci,allora
959,damals::ADV,pe atunci,allora
960,danach::ADV,după aceasta,poi
961,danach::ADV,după aceasta,dopo
962,vorher::ADV,mai întâi,prima
963,vorher::ADV,în prealabil,prima
964,zuerst::ADV,întâi,prima
965,zuerst::ADV,întâi,dapprima
966,zuerst::ADV,în primul rând,prima
967,zuerst::ADV,în primul rând,dapprima
968,einmal::ADV,odată,una volta
969,manchmal::ADV,uneori,talvolta
970,manchmal::ADV,uneori,qualche volta
971,manchmal::ADV,câteodată,talvolta
972,manchmal::ADV,câteodată,qualche volta
973,oft::ADV,des,spesso
974,oft::ADV,deseori,spesso
975,immer::ADV,mereu,sempre
976,immer::ADV,întotdeauna,sempre
977,niemals::ADV,niciodată,non mai
978,hier::ADV,aci,qua
979,hier::ADV,aici,qua
980,hierhin::ADV,încoace,qua
981,von hier::ADV,de aici,ne
982,von hier::ADV,de aici,da qui
983,dort::ADV,acolo,lì
984,dorthin::ADV,dincolo,là
985,geradeaus::ADV,drept înainte,diritto
986,vorwärts::ADV,înainte,avanti
987,rückwärts::ADV,îndărăt,all'indietro
988,zurück::ADV,înapoi,di indietro
989,unten::ADV,jos,giù
990,unten::ADV,jos,sotto
991,unten::ADV,dedesubt,giù
992,unten::ADV,dedesubt,sotto
993,hinab::ADV,în jos,giù
994,hinab::ADV,în jos,in giù
995,hinab::ADV,de vale,giù
996,hinab::ADV,de vale,in giù
997,oben::ADV,sus,su
998,oben::ADV,sus,sopra
999,oben::ADV,deasupra,su
1000,oben::ADV,deasupra,sopra
1001,hinauf::ADV,în sus,in sù
1002,hinauf::ADV,în sus,in alto
1003,überall::ADV,peste tot,dappertutto
1004,überall::ADV,pretutindeni,dappertutto
1005,nicht::ADV,nu,non
1006,ein wenig::ADV,puțin,un po'
1007,ein wenig::ADV,puțin,un poco
1008,kaum::ADV,cu greu,a appena
1009,kaum::ADV,cu anevoie,a appena
1010,sehr::ADV,mult,molto
1011,sehr::ADV,foarte,molto
1012,so::ADV,așa,così
1013,so::ADV,așa,tanto
1014,so::ADV,atât,così
1015,so::ADV,atât,tanto
1016,noch::ADV,încă,ancora
1017,nur::ADV,doar,solo
1018,nur::ADV,doar,soltanto
1019,schon::ADV,și,già
1020,schon::ADV,deja,già
1021,wieder::ADV,iar,di nuovo
1022,wieder::ADV,iarăși,di nuovo
1023,vergebens::ADV,în zadar,invano
1024,vor::PRP,înainte de,davanti a
1025,hinter::PRP,după,dietro
1026,hinter::PRP,în spatele,dietro
1027,unter::PRP,sub,sotto
1028,durch::PRP,prin,per
1029,durch::PRP,prin,attraverso
1030,neben::PRP,lângă,a accanto a
1031,neben::PRP,alături de,a accanto a
1032,zwischen::PRP,între,fra
1033,zwischen::PRP,dintre,fra
1034,wegen::PRP,pentru,a causa di
1035,dies::PRN,acesta,ciò
1036,dies::PRN,acesta,questo
1037,das::PRN,asta,ciò
1038,das::PRN,asta,quello
1039,alles::PRN,tot,tutto
1040,ich::PRN,eu,ìo
1041,du::PRN,tu,tu
1042,er::PRN,el,lui
1043,er::PRN,el,egli
1044,er::PRN,dânsul,lui
1045,er::PRN,dânsul,egli
1046,wir::PRN,noi,noi
1047,ihr::PRN,voi,voi
1048,sie::PRN,ei,loro
1049,sie::PRN,dânșii,loro
1050,was::FPRN,ce,che
1051,was::FPRN,ce,che cosa
1052,wer::FPRN,cine,chi
1053,wo::FADV,unde,dove
1054,wohin::FADV,încotro,dove
1055,wie::FADV,cum,come
1056,warum::FADV,de ce,perche
1057,warum::FADV,pentru ce,perche
1058,wieviel::FNUM,cât,quanto
1059,eins::NUM,unu,uno
1060,zwei::NUM,doi,due
1061,drei::NUM,trei,tre
1062,vier::NUM,patru,quattro
1063,fünf::NUM,cinci,cinque
1064,sechs::NUM,șase,sei
1065,sieben::NUM,șapte,sette
1066,acht::NUM,opt,otto
1067,neun::NUM,nouă,nove
1068,zehn::NUM,zece,dieci
1069,elf::NUM,unsprezece,ùndici
1070,zwölf::NUM,douăsprezece,dodici
1071,zwanzig::NUM,douăzeci,venti
1072,dreißig::NUM,treizeci,trenta
1073,vierzig::NUM,patruzeci,quaranta
1074,fünfzig::NUM,cincizeci,cinquanta
1075,sechzig::NUM,șaizeci,sessanta
1076,siebzig::NUM,șaptezeci,settanta
1077,achtzig::NUM,optzeci,ottanta
1078,neunzig::NUM,nouăzeci,novanta
1079,hundert::NUM,sută,cento
1080,tausend::NUM,mie,mille
1081,und::CNJ,și,e
1082,oder::CNJ,ori,o
1083,stehen::V,sta,stare in piedi
1084,sitzen::V,ședea,sedere
1085,sitzen::V,ședea,stare seduto
1086,liegen::V,zăcea,giacere
1087,liegen::V,fi culcat,giacere
1088,hängen::V,atârna,pèndere
1089,hängen::V,atârna,èssere appeso
1090,werden::V,deveni,farsi
1091,werden::V,deveni,diventare
1092,werden::V,se face,farsi
1093,werden::V,se face,diventare
1094,passieren::V,se întâmpla,succèdere
1095,beginnen::V,începe,cominciare
1096,enden::V,se sfârși,finire
1097,enden::V,se sfârși,terminare
1098,enden::V,se termina,finire
1099,enden::V,se termina,terminare
1100,wechseln::V,se schimba,variare
1101,wechseln::V,se schimba,cambiare
1102,aufgehen[Sonne]::V,răsări,sòrgere
1103,aufgehen[Sonne]::V,răsări,spuntare
1104,untergehen[Sonne]::V,apune,tramontare
1105,scheinen[Sonne]::V,străluci,splèndere
1106,donnern::V,tuna,tonare
1107,wehen::V,bate,soffiare
1108,strömen::V,curge în șiroaie,fluire
1109,fließen::V,curge,fluire
1110,fließen::V,curge,scorrere
1111,sich drehen::V,se învârti,girarsi
1112,schwanken::V,se clătina,oscillare
1113,schwanken::V,se clătina,barcollare
1114,schwingen::V,vibra,vibrare
1115,schwingen::V,vibra,oscillare
1116,schwingen::V,flutura,vibrare
1117,schwingen::V,flutura,oscillare
1118,fallen::V,cădea,cadere
1119,brennen::V,arde,àrdere
1120,brennen::V,arde,bruciare
1121,rauchen::V,fuma,fumare
1122,regnen::V,ploua,piòvere
1123,gefrieren::V,îngheța,gelarsi
1124,gefrieren::V,îngheța,congelarsi
1125,tauen::V,se dezgheța,sciògliersi
1126,schmelzen::V,se topi,fòndere
1127,schmelzen::V,se topi,sciògliersi
1128,trocknen::V,se usca,asciugarsi
1129,sieden::V,fierbe,bollire
1130,sieden::V,clocoti,bollire
1131,faulen::V,se împuți,marcire
1132,verfaulen::V,putrezi,imputridire
1133,reißen::V,se rupe,strapparsi
1134,reißen::V,se sfâșia,strapparsi
1135,versinken::V,se scufunda,affondare
1136,vergehen::V,trece,passare
1137,vergehen::V,se scurge,passare
1138,erscheinen::V,apărea,apparire
1139,erscheinen::V,apărea,comparire
1140,verschwinden::V,dispărea,sparire
1141,verschwinden::V,dispărea,scomparire
1142,sinken::V,cădea,calare
1143,sinken::V,cădea,scendere
1144,sinken::V,coborî,calare
1145,sinken::V,coborî,scendere
1146,abnehmen::V,scădea,diminuire
1147,abnehmen::V,descrește,diminuire
1148,zunehmen::V,spori,aumentare
1149,zunehmen::V,crește,aumentare
1150,zunehmen::V,augmenta,aumentare
1151,steigen::V,urca,salire
1152,steigen::V,urca,montare
1153,wachsen::V,crește,crescere
1154,glänzen::V,luci,splèndere
1155,glänzen::V,străluci,splèndere
1156,funkeln::V,scânteia,brillare
1157,funkeln::V,scânteia,scintillare
1158,lärmen::V,face larmă,strepitare
1159,lärmen::V,face larmă,fare chiasso
1160,läuten::V,suna,suonare
1161,klingeln::V,suna,suonare
1162,klirren::V,zăngăni,tintinnare
1163,brausen::V,vui,rombare
1164,brausen::V,vui,rumoreggiare
1165,rauschen::V,vâjâi,frusciare
1166,klingen::V,suna,suonare
1167,bellen::V,lătra,latrare
1168,bellen::V,lătra,abbaiare
1169,heulen::V,urla,urlare
1170,heulen::V,urla,ululare
1171,blasen::V,sufla,soffiare
1172,pfeifen::V,fluiera,fischiare
1173,schreien::V,țipa,gridare
1174,stöhnen::V,geme,gèmere
1175,zittern::V,tremura,tremare
1176,leben::V,trăi,vìvere
1177,geboren werden::V,se naște,nàscere
1178,atmen::V,respira,respirare
1179,trinken::V,bea,bere
1180,essen::V,mânca,mangiare
1181,schlucken::V,înghiți,inghiottire
1182,müde werden::V,se obosi,stancarsi
1183,einschlafen::V,adormi,addormentarsi
1184,schlafen::V,dormi,dormire
1185,aufwachen::V,se deștepta,svegliarsi
1186,aufstehen::V,fi se scula,levarsi
1187,sich erholen::V,se relaxa,riposarsi
1188,sich erholen::V,se destinde,riposarsi
1189,krank werden::V,se îmbolnăvi,ammalarsi
1190,krank sein::V,zăcea,èssere malato
1191,krank sein::V,fi bolnav,èssere malato
1192,schmerzen::V,durea,dolere
1193,husten::V,tuși,tossire
1194,genesen::V,se însănătoși,guarire
1195,sterben::V,muri,morire
1196,umkommen::V,pieri,perire
1197,sich bewegen::V,se mișca,agitarsi
1198,sich rühren::V,se mișca,muòversi
1199,sich erheben::V,se ridica,alzarsi
1200,sich setzen::V,lua loc,sedersi
1201,sich setzen::V,se așeza,sedersi
1202,hinfallen::V,cădea jos,cadere
1203,laufen::V,merge,camminare
1204,laufen::V,merge,andare a piedi
1205,laufen::V,merge pe jos,camminare
1206,laufen::V,merge pe jos,andare a piedi
1207,schreiten::V,păși,andare
1208,schreiten::V,păși,procedere
1209,spazierengehen::V,se plimba,passeggiare
1210,spazierengehen::V,se plimba,andare a passeggio
1211,eilen::V,fi se grăbi,andare in fretta
1212,sich beeilen::V,se grăbi,affrettarsi
1213,sausen::V,țâșni,volare
1214,sausen::V,țâșni,correre
1215,rennen::V,fugi,correre
1216,rennen::V,alerga,correre
1217,springen::V,sări,saltare
1218,klettern::V,urca,arrampicarsi
1219,klettern::V,se cățăra,arrampicarsi
1220,schaukeln::V,legăna,fare l'altalena
1221,kriechen::V,se târî,strisciare
1222,schwimmen::V,înota,nuotare
1223,tauchen::V,se scufunda,tuffarsi
1224,tauchen::V,se scufunda,immèrgersi
1225,rudern::V,vâsli,remare
1226,rudern::V,lopăta,remare
1227,fahren::V,merge,andare
1228,fahren::V,merge,viaggiare
1229,fliegen::V,zbura,volare
1230,gehen::V,merge,andare
1231,weggehen::V,se duce,andàrsene
1232,weggehen::V,se duce,andare via
1233,abfahren::V,pleca,partire
1234,anhalten::V,se opri,fermarsi
1235,hineingehen::V,intra,entrare
1236,eintreten::V,intra,entrare
1237,kommen::V,veni,venire
1238,ankommen::V,sosi,arrivare
1239,ankommen::V,ajunge,arrivare
1240,zurückkommen::V,se întoarce,ritornare
1241,bleiben::V,rămâne,restare
1242,bleiben::V,rămâne,rimanere
1243,warten::V,aștepta,aspettare
1244,erwarten::V,aștepta,attèndere
1245,suchen::V,căuta,cercare
1246,finden::V,găsi,trovare
1247,versuchen::V,încerca,tentare
1248,vorbereiten::V,pregăti,preparare
1249,lieben::V,iubi,amare
1250,mögen::V,plăcea a,piacere a
1251,mögen::V,plăcea a,volere bene a
1252,lachen::V,râde,rìdere
1253,rühren::V,mișca,commuòvere
1254,rühren::V,înduioșa,commuòvere
1255,weinen::V,plânge,piàngere
1256,schimpfen::V,înjura,imprecare
1257,sich ärgern::V,se supăra,stizzirsi
1258,sich ärgern::V,se supăra,arrabbiarsi
1259,sich fürchten::V,se teme,avere paura
1260,sich fürchten::V,fi teamă a,avere paura
1261,fürchten::V,se teme de,temere
1262,fliehen::V,fugi,fuggire
1263,flüchten::V,evada,sfuggire
1264,sehen::V,vedea,vedere
1265,anschauen::V,privi,guardare
1266,ansehen::V,privi,guardare
1267,hören::V,auzi,udire
1268,hören::V,auzi,sentire
1269,zuhören::V,asculta,ascoltare
1270,probieren::V,gusta,degustare
1271,probieren::V,gusta,assaggiare
1272,riechen::V,mirosi,sentire
1273,fühlen::V,simți,sentire
1274,fühlen::V,resimți,sentire
1275,scheinen::V,părea,parere
1276,scheinen::V,părea,sembrare
1277,zu sehen sein::V,se vedea,vedersi
1278,vernehmen::V,auzi,sentire
1279,vernehmen::V,auzi,percepire
1280,frieren::V,fi frig,aver freddo
1281,tun::V,face,fare
1282,können::V,ști,sapere
1283,können::V,putea,sapere
1284,wollen::V,dori,volere
1285,anfangen::V,începe,iniziare
1286,anfangen::V,începe,cominciare
1287,beenden::V,sfârși,finire
1288,beenden::V,sfârși,terminare
1289,beenden::V,termina,finire
1290,beenden::V,termina,terminare
1291,aufhören::V,înceta,finire
1292,aufhören::V,înceta,cessare
1293,gelingen::V,reuși,riuscire
1294,gelingen::V,izbuti,riuscire
1295,geraten::V,reuși,stare
1296,öffnen::V,deschide,aprire
1297,schließen::V,închide,chiùdere
1298,stellen::V,pune,porre
1299,stellen::V,pune,mettere
1300,stellen::V,așeza,porre
1301,stellen::V,așeza,mettere
1302,setzen::V,pune,porre
1303,setzen::V,pune,mettere
1304,setzen::V,așeza,porre
1305,setzen::V,așeza,mettere
1306,legen::V,pune,posare
1307,legen::V,pune,mettere
1308,berühren::V,atinge,toccare
1309,verbinden::V,lega,unire
1310,verbinden::V,lega,congiùngere
1311,bedecken::V,acoperi,coprire
1312,bedecken::V,acoperi,ricoprire
1313,aufhängen::V,atârna,attaccare
1314,aufhängen::V,spânzura,attaccare
1315,anzünden::V,aprinde,accèndere
1316,anzünden::V,aprinde,incendiare
1317,aufheben::V,ridica,raccògliere
1318,aufheben::V,lua de jos,raccògliere
1319,zurücklassen::V,lăsa,lasciare
1320,zurücklassen::V,lăsa,lasciare indietro
1321,zurücklassen::V,lăsa în urmă,lasciare
1322,zurücklassen::V,lăsa în urmă,lasciare indietro
1323,verlieren::V,pierde,pèrdere
1324,fallen lassen::V,scăpa,lasciare cadere
1325,fallen lassen::V,arunca,lasciare cadere
1326,machen::V,face,fare
1327,herstellen::V,fabrica,produrre
1328,herstellen::V,fabrica,fabbricare
1329,herstellen::V,confecționa,produrre
1330,herstellen::V,confecționa,fabbricare
1331,bauen::V,clădi,costruire
1332,bauen::V,construi,costruire
1333,reparieren::V,repara,riparare
1334,verbessern::V,ameliora,migliorare
1335,verbessern::V,îmbunătăți,migliorare
1336,ändern::V,schimba,mutare
1337,ändern::V,schimba,cambiare
1338,ändern::V,modifica,mutare
1339,ändern::V,modifica,cambiare
1340,graben::V,săpa,scavare
1341,beugen::V,curba,chinare
1342,beugen::V,curba,flettere
1343,biegen::V,îndoi,tòrcere
1344,biegen::V,încovoia,tòrcere
1345,drehen::V,învârti,girare
1346,wenden::V,întoarce,girare
1347,wenden::V,întoarce,voltare
1348,umdrehen::V,învârti,rivoltare
1349,umdrehen::V,întoarce,rivoltare
1350,heben::V,ridica,levare
1351,hochheben::V,ridica,levare
1352,hochheben::V,ridica,sollevare
1353,ergreifen::V,lua,afferrare
1354,ergreifen::V,apuca,afferrare
1355,halten::V,ține,tenere
1356,drücken::V,apăsa,premere
1357,drücken::V,strânge,premere
1358,schieben::V,împinge,spìngere
1359,kratzen::V,zgâria,grattare
1360,kratzen::V,zgâria,graffiare
1361,lecken::V,linge,leccare
1362,beißen::V,mușca,mòrdere
1363,abreißen::V,rupe,staccarsi
1364,abreißen::V,rupe,strapparsi
1365,abreißen::V,smulge,staccarsi
1366,abreißen::V,smulge,strapparsi
1367,abschneiden::V,scurta,tagliare
1368,binden::V,lega,legare
1369,binden::V,lega,bendare
1370,stecken::V,pune,ficcare
1371,brechen::V,rupe,rompere
1372,brechen::V,frânge,rompere
1373,klopfen::V,ciocăni,bàttere
1374,hauen::V,lovi,picchiare
1375,kleben::V,lipi,incollare
1376,reiben::V,freca,fregare
1377,reiben::V,fricționa,fregare
1378,streichen::V,unge,spalmare
1379,schleifen::V,ascuți,arrotare
1380,schneiden::V,tăia,tagliare
1381,rütteln::V,zgâlțâi,scuòtere
1382,schütteln::V,scutura,agitare
1383,schütteln::V,scutura,scuòtere
1384,schwenken::V,agita,agitare
1385,schwenken::V,agita,sventolare
1386,schütten::V,vărsa,versare
1387,füllen::V,umple,riempire
1388,einwickeln::V,înveli,involtare
1389,einwickeln::V,înfășura,involtare
1390,tragen::V,căra,portare
1391,schleppen::V,târî,trainare
1392,schleppen::V,târî,trascinare
1393,ziehen::V,trage,tirare
1394,aufbewahren::V,păstra,custodire
1395,aufbewahren::V,păstra,conservare
1396,aufbewahren::V,conserva,custodire
1397,aufbewahren::V,conserva,conservare
1398,werfen::V,arunca,gettare
1399,werfen::V,arunca,lanciare
1400,fangen::V,prinde,prèndere
1401,fangen::V,prinde,acchiappare
1402,packen::V,apuca,pigliare
1403,packen::V,apuca,afferrare
1404,verstecken::V,ascunde,nascondere
1405,teilen::V,împărți,divìdere
1406,schicken::V,trimite,inviare
1407,bringen::V,aduce,portare
1408,bringen::V,aduce,apportare
1409,hinzufügen::V,adăuga,aggiùngere
1410,bekommen::V,obține,ricevere
1411,bekommen::V,dobândi,ricevere
1412,erhalten::V,primi,ricevere
1413,erhalten::V,căpăta,ricevere
1414,nehmen::V,lua,prèndere
1415,wählen::V,opta,elèggere
1416,wählen::V,opta,scegliere
1417,wählen::V,alege,elèggere
1418,wählen::V,alege,scegliere
1419,auswählen::V,selecta,scegliere
1420,bewahren::V,păstra,conservare
1421,behindern::V,stingheri,impedire
1422,verderben::V,strica,guastare
1423,beschädigen::V,strica,danneggiare
1424,zerbrechen::V,rupe,rompere
1425,zerbrechen::V,rupe,spezzare
1426,zerbrechen::V,frânge,rompere
1427,zerbrechen::V,frânge,spezzare
1428,zerreißen::V,rupe,stracciare
1429,zerreißen::V,sfâșia,stracciare
1430,zerstören::V,distruge,distrùggere
1431,verbrennen::V,arde,bruciare
1432,verbrennen::V,incendia,bruciare
1433,geben::V,da,dare
1434,reichen::V,întinde,pòrgere
1435,schenken::V,dărui,regalare
1436,versprechen::V,făgădui,promettere
1437,wünschen::V,ura,augurare
1438,loben::V,lăuda,lodare
1439,küssen::V,săruta,baciare
1440,wiegen::V,legăna,cullare
1441,wiegen::V,legăna,dondolare
1442,zudecken::V,acoperi,coprire
1443,wecken::V,trezi,svegliare
1444,wecken::V,deștepta,svegliare
1445,zeigen::V,arăta,indicare
1446,führen::V,călăuzi,guidare
1447,führen::V,călăuzi,condurre
1448,lehren::V,preda,insegnare
1449,lehren::V,învăța,insegnare
1450,unterrichten::V,învăța,istruire
1451,unterrichten::V,învăța,insegnare
1452,unterrichten::V,instrui,istruire
1453,unterrichten::V,instrui,insegnare
1454,aufziehen::V,crește,allevare
1455,leiten::V,duce,avviare
1456,leiten::V,duce,dirìgere
1457,leiten::V,conduce,avviare
1458,leiten::V,conduce,dirìgere
1459,antreiben::V,împinge,incitare
1460,antreiben::V,încuraja,incitare
1461,lassen::V,pune pe să,fare
1462,einladen::V,invita,invitare
1463,vereinigen::V,uni,unire
1464,vereinigen::V,întruni,unire
1465,besuchen::V,vizita,visitare
1466,besuchen::V,vizita,far vìsita a
1467,besuchen::V,face o vizită,visitare
1468,besuchen::V,face o vizită,far vìsita a
1469,treffen::V,întâlni,incontrare
1470,sich versammeln::V,se aduna,rinunirsi
1471,spielen::V,se juca,giocare
1472,singen::V,cânta,cantare
1473,tanzen::V,dansa,danzare
1474,sich trennen::V,se separa,separarsi
1475,sich trennen::V,se despărți,separarsi
1476,verlassen::V,părăsi,lasciare
1477,verlassen::V,părăsi,abbandonare
1478,verlassen::V,abandona,lasciare
1479,verlassen::V,abandona,abbandonare
1480,retten::V,salva,salvare
1481,bewachen::V,păzi,custodire
1482,schützen::V,ocroti,protèggere
1483,schützen::V,proteja,protèggere
1484,verteidigen::V,apăra,difèndere
1485,sich schlagen::V,se bate,bàttersi
1486,schießen::V,trage,sparare
1487,siegen::V,birui,vìncere
1488,siegen::V,învinge,vìncere
1489,ärgern::V,supăra,stizzire
1490,schlagen::V,lovi,bàttere
1491,treten::V,călca,calciare
1492,stechen::V,înțepa,pùngere
1493,stechen::V,împunge,pùngere
1494,stoßen::V,împinge,urtare
1495,stoßen::V,împinge,spìngere
1496,stehlen::V,fura,rubare
1497,stören::V,deranja,disturbare
1498,belästigen::V,importuna,molestare
1499,belästigen::V,importuna,importunare
1500,verbergen::V,ascunde,celare
1501,verbergen::V,ascunde,nascondere
1502,täuschen::V,amăgi,ingannare
1503,betrügen::V,înșela,frodare
1504,betrügen::V,înșela,truffare
1505,töten::V,omorî,uccìdere
1506,wohnen::V,sta,abitare
1507,wohnen::V,locui,abitare
1508,arbeiten::V,lucra,lavorare
1509,sammeln::V,aduna,raccògliere
1510,sammeln::V,aduna,collezionare
1511,sammeln::V,colecționa,raccògliere
1512,sammeln::V,colecționa,collezionare
1513,pflücken::V,culege,cògliere
1514,jagen::V,vâna,cacciare
1515,fischen::V,pescui,pescare
1516,fassen::V,prinde,catturare
1517,fassen::V,prinde,acchiappare
1518,hüten::V,paște,pascolare
1519,treiben::V,mână,spìngere
1520,anbinden::V,lega,legare
1521,anbinden::V,lega,attaccare
1522,füttern::V,da de mâncare,dar da mangiare a
1523,melken::V,mulge,mùngere
1524,hacken::V,toca,tritare
1525,hacken::V,toca,spaccare
1526,hacken::V,sparge,tritare
1527,hacken::V,sparge,spaccare
1528,gießen::V,uda,annaffiare
1529,reifen::V,pârgui,maturare
1530,zubereiten::V,găti,preparare
1531,kochen::V,găti,cuòcere
1532,backen::V,coace,cuòcere
1533,backen::V,coace,cuòcere al forno
1534,braten::V,coace,frìggere
1535,braten::V,coace,arrostire
1536,umrühren::V,mesteca,mescolare
1537,stricken::V,împleti,llavorare a maglia
1538,nähen::V,coase,cucire
1539,färben::V,vopsi,tìngere
1540,färben::V,colora,tìngere
1541,reinigen::V,curăți,pulire
1542,reinigen::V,curăți,nettare
1543,waschen::V,spăla,lavare
1544,abwischen::V,șterge,asciugare
1545,spülen::V,clăti,lavare
1546,spülen::V,clăti,sciacquare
1547,fegen::V,mătura,spazzare
1548,kehren::V,mătura,spazzare
1549,baden::V,se scălda,bagnarsi
1550,baden::V,se scălda,fare il bagno
1551,sich waschen::V,se spăla,lavarsi
1552,ausziehen::V,și scoate,tògliersi
1553,anziehen::V,îmbrăca,mettersi
1554,anziehen::V,îmbrăca,indossare
1555,sich anziehen::V,se îmbrăca,vestirsi
1556,kämmen::V,pieptăna,pettinare
1557,schmücken::V,împodobi,ornare
1558,schmücken::V,împodobi,decorare
1559,sagen::V,zice,dire
1560,sagen::V,spune,dire
1561,sprechen::V,vorbi,parlare
1562,reden::V,vorbi,parlare
1563,reden::V,discuta,parlare
1564,sich unterhalten::V,conversa,conversare
1565,sich unterhalten::V,sta de vorbă,conversare
1566,fragen::V,întreba,chièdere
1567,fragen::V,întreba,domandare
1568,bitten::V,ruga,pregare
1569,erzählen::V,spune,narrare
1570,erzählen::V,spune,raccontare
1571,erzählen::V,povesti,narrare
1572,erzählen::V,povesti,raccontare
1573,mitteilen::V,comunica,comunicare
1574,mitteilen::V,înștiința,comunicare
1575,nennen::V,numi,nominare
1576,nennen::V,chema,nominare
1577,rufen::V,chema,chiamare
1578,prahlen::V,se făli,vantarsi
1579,übersetzen::V,traduce,tradurre
1580,denken::V,gândi,pensare
1581,glauben::V,crede,credere
1582,bemerken::V,observa,notare
1583,bemerken::V,observa,osservare
1584,erkennen::V,cunoaște,riconoscere
1585,erkennen::V,recunoaște,riconoscere
1586,begreifen::V,pricepe,capire
1587,begreifen::V,pricepe,comprèndere
1588,begreifen::V,înțelege,capire
1589,begreifen::V,înțelege,comprèndere
1590,verstehen::V,înțelege,intèndere
1591,verstehen::V,înțelege,comprèndere
1592,lernen::V,învăța,imparare
1593,lernen::V,învăța,apprèndere
1594,wissen::V,ști,sapere
1595,sich erinnern an::V,a-și aminti de,ricordare
1596,sich erinnern an::V,a-și aminti de,ricordarsi di
1597,vergessen::V,uita,dimenticare
1598,messen::V,măsura,misurare
1599,zählen::V,număra,contare
