,Concept_ID,cs,ka
742,fern::A,daleký,შორეული
743,linker::A,levý,მარცხენა
744,rechter::A,pravý,მარჯვენა
745,anderer::A,jiný,სხვა
746,erster::A,první,პირველი
747,zweiter::A,druhý,მეორე
748,dritter::A,třetí,მესამე
749,letzter::A,poslední,ბოლო
750,letzter::A,poslední,უკანასკნელი
751,allein::ADV,sám,მარტო
752,auf einmal::ADV,najednou,ერთდროულად
753,zusammen::ADV,spolu,ერთად
754,zusammen::ADV,dohromady,ერთად
755,lange::ADV,dlouho,დიდხანს
756,plötzlich::ADV,vtom,მოულოდნელად
757,plötzlich::ADV,náhle,მოულოდნელად
758,sofort::ADV,hned,ახლავე
759,sofort::ADV,ihned,ახლავე
760,später::ADV,později,მოგვიანებით
761,jetzt::ADV,teď,ახლა
762,jetzt::ADV,nyní,ახლა
763,heute::ADV,dnes,დღეს
764,heute::ADV,dneska,დღეს
765,morgen::ADV,zítra,ხვალ
766,bald::ADV,brzo,მალე
767,dann::ADV,pak,მერე
768,dann::ADV,potom,მერე
769,gestern::ADV,včera,გუშინ
770,einst::ADV,kdysi,ოდესღაც
771,damals::ADV,tehdy,მაშინ
772,damals::ADV,tenkrát,მაშინ
773,danach::ADV,podle toho,მერმე
774,danach::ADV,podle toho,შემდეგ
775,vorher::ADV,dříve,ადრე
776,vorher::ADV,dříve,წინათ
777,vorher::ADV,napřed,ადრე
778,vorher::ADV,napřed,წინათ
779,zuerst::ADV,nejprve,ჯერ
780,zuerst::ADV,nejdříve,ჯერ
781,einmal::ADV,jednou,ერთხელ
782,manchmal::ADV,někdy,ხან
783,manchmal::ADV,někdy,ზოგჯერ
784,oft::ADV,často,ხშირად
785,immer::ADV,vždy,მუდამ
786,immer::ADV,vždy,ყოველთვის
787,immer::ADV,stále,მუდამ
788,immer::ADV,stále,ყოველთვის
789,niemals::ADV,nikdy,არასდროს
790,hier::ADV,zde,აქ
791,hier::ADV,tady,აქ
792,hierhin::ADV,sem,აქეთ
793,von hier::ADV,odtud,აქედან
794,dort::ADV,tam,იქ
795,dorthin::ADV,tam,იქით
796,geradeaus::ADV,rovně,პირდაპირ
797,vorwärts::ADV,kupředu,წინ
798,rückwärts::ADV,zpět,უკან
799,zurück::ADV,zpět,უკანვე
800,zurück::ADV,nazpět,უკანვე
801,unten::ADV,dole,დაბლა
802,unten::ADV,dole,ქვევით
803,hinab::ADV,dolů,ძირს
804,oben::ADV,nahoře,ზემოთ
805,oben::ADV,navrchu,ზემოთ
806,hinauf::ADV,nahoru,ზევით
807,überall::ADV,všude,ყველგან
808,nicht::ADV,ne,არ
809,ein wenig::ADV,trochu,ცოტა
810,kaum::ADV,sotva,ძლივს
811,sehr::ADV,velmi,მეტად
812,sehr::ADV,velmi,ძალიან
813,sehr::ADV,velice,მეტად
814,sehr::ADV,velice,ძალიან
815,so::ADV,tak,ისე
816,so::ADV,takto,ისე
817,noch::ADV,ještě,ჯერ
818,nur::ADV,jen,მხოლოდ
819,nur::ADV,jenom,მხოლოდ
820,schon::ADV,už,უკვე
821,schon::ADV,již,უკვე
822,wieder::ADV,zase,ისევ
823,wieder::ADV,zase,კიდევ
824,vergebens::ADV,marně,ამაოდ
825,vergebens::ADV,marně,ტყუილად
826,vor::PRP,před,წინ
827,hinter::PRP,za,უკან
828,hinter::PRP,za,მიღმა
829,unter::PRP,pod,ქვეშ
830,unter::PRP,pod,ქვევით
831,durch::PRP,skrz,გავლით
832,neben::PRP,vedle,გვერდით
833,zwischen::PRP,mezi,შუა
834,zwischen::PRP,mezi,შორის
835,wegen::PRP,pro,გამო
836,wegen::PRP,pro,შედეგად
837,dies::PRN,toto,ეს
838,dies::PRN,tohle,ეს
839,das::PRN,to,ეგ
840,alles::PRN,všechno,ყველაფერი
841,ich::PRN,já,მე
842,du::PRN,ty,შენ
843,er::PRN,on,ის
844,er::PRN,on,იგი
845,wir::PRN,my,ჩვენ
846,ihr::PRN,vy,თქვენ
847,sie::PRN,oni,ისინი
848,was::FPRN,co,რა
849,wer::FPRN,kdo,ვინ
850,wo::FADV,kde,სად
851,wohin::FADV,kam,საით
852,wie::FADV,jak,როგორ
853,warum::FADV,proč,რაზე
854,warum::FADV,proč,რატომ
855,wieviel::FNUM,kolik,რამდენი
856,eins::NUM,jeden,ერთი
857,zwei::NUM,dva,ორი
858,drei::NUM,tři,სამი
859,vier::NUM,čtyři,ოთხი
860,fünf::NUM,pět,ხუთი
861,sechs::NUM,šest,ექვსი
862,sieben::NUM,sedm,შვიდი
863,acht::NUM,osm,რვა
864,neun::NUM,devět,ცხრა
865,zehn::NUM,deset,ათი
866,elf::NUM,jedenáct,თერთმეტი
867,zwölf::NUM,dvanáct,თორმეტი
868,zwanzig::NUM,dvacet,ოცი
869,dreißig::NUM,třicet,ოცდაათი
870,vierzig::NUM,čtyřicet,ორმოცი
871,fünfzig::NUM,padesát,ორმოცდაათი
872,sechzig::NUM,šedesát,სამოცი
873,siebzig::NUM,sedmdesát,სამოცდაათი
874,achtzig::NUM,osmdesát,ოთხმოცი
875,neunzig::NUM,devadesát,ოთხმოცდაათი
876,hundert::NUM,sto,ასი
877,tausend::NUM,tisíc,ათასი
878,und::CNJ,a,და
879,oder::CNJ,nebo,ან
880,stehen::V,stát,დგას
881,sitzen::V,sedět,ზის
882,liegen::V,ležet,აწევს
883,hängen::V,viset,კიდია
884,werden::V,stát se,გახდება
885,passieren::V,stát se,მოხდება
886,beginnen::V,počít,იწყება
887,enden::V,končit,გათავდება
888,enden::V,skončit,გათავდება
889,wechseln::V,měnit se,იცვლება
890,aufgehen[Sonne]::V,vyjít,ამოდის
891,untergehen[Sonne]::V,zapadnout,ჩადის
892,scheinen[Sonne]::V,svítit,ანათებს
893,donnern::V,hřmět,ქუხს
894,wehen::V,vát,ქრის
895,wehen::V,vát,დაუბერავს
896,wehen::V,vanout,ქრის
897,wehen::V,vanout,დაუბერავს
898,strömen::V,proudit,იღვრება
899,fließen::V,téct,დის
900,fließen::V,téct,მიედინება
901,sich drehen::V,točit se,ტრიალებს
902,schwanken::V,kolísat,ირხევა
903,schwanken::V,houpat se,ირხევა
904,schwingen::V,kývat se,ირხევა
905,fallen::V,padat,დავარდება
906,brennen::V,hořet,იწვის
907,rauchen::V,kouřit,ბოლავს
908,rauchen::V,kouřit,აბოლებს
909,regnen::V,pršet,წვიმს
910,gefrieren::V,zamrznout,იყინება
911,tauen::V,tát,დნება
912,schmelzen::V,tavit,დნება
913,trocknen::V,schnout,გაშრება
914,sieden::V,vřít,დუღს
915,faulen::V,hnít,ლპება
916,verfaulen::V,shnít,ლპება
917,reißen::V,roztrhat se,დაიხევა
918,versinken::V,topit se,ეფლობა
919,versinken::V,topit se,ჩაიძირება
920,versinken::V,ponořit se,ეფლობა
921,versinken::V,ponořit se,ჩაიძირება
922,vergehen::V,plynout,გადის
923,erscheinen::V,objevit se,გამოჩნდება
924,verschwinden::V,zmizet,გააქრება
925,verschwinden::V,zmizet,დაიკარგება
926,sinken::V,klesat,დაიწევს
927,abnehmen::V,ubýt,შემცირდება
928,zunehmen::V,přibýt,გასუქდება
929,steigen::V,stoupat,მოიმატებს
930,wachsen::V,růst,იზრდება
931,wachsen::V,růst,მრავლდება
932,glänzen::V,lesknout se,ბრწყინავს
933,funkeln::V,jiskřit se,კაშკაშებს
934,lärmen::V,dělat hluk,ხმაურობს
935,läuten::V,zvonit,დარეკავს
936,klingeln::V,zvonit,დარეკავს
937,klirren::V,řinčet,დააწკარუნებს
938,brausen::V,hučet,ბობოქრობს
939,rauschen::V,šumět,შრიალებს
940,klingen::V,znít,ხმას გამოსცემს
941,bellen::V,štěkat,უყეფს
942,heulen::V,výt,ღმუის
943,blasen::V,foukat,დაუბერავს
944,pfeifen::V,pískat,უსტვენს
945,schreien::V,křičet,ყვირის
946,stöhnen::V,sténat,კვნესის
947,zittern::V,třást se,აძაგძაგებს
948,leben::V,žít,ცოცხლობს
949,geboren werden::V,rodit se,იშვება
950,geboren werden::V,rodit se,იბადება
951,atmen::V,dýchat,სუნთქავს
952,trinken::V,pít,სვამს
953,trinken::V,pít,დალევს
954,essen::V,jíst,შეჭამს
955,schlucken::V,polykat,ყლაპავს
956,müde werden::V,unavit se,დაიქანცება
957,einschlafen::V,usnout,დაიძინებს
958,schlafen::V,spát,სძინავს
959,aufwachen::V,probudit se,გაიღვიძებს
960,aufstehen::V,vstát,ადგება
961,sich erholen::V,zotavovat se,დაისვენებს
962,krank werden::V,onemocnět,ავად გახდება
963,krank sein::V,být nemocný,ავადმყოფობს
964,schmerzen::V,bolet,სტკივა
965,husten::V,kašlat,ახველებს
966,genesen::V,uzdravit se,მორჩება
967,sterben::V,umřít,კვდება
968,umkommen::V,zahynout,დაიღუპება
969,sich bewegen::V,pohnout se,იძვრის
970,sich bewegen::V,pohnout se,მოძრაობს
971,sich rühren::V,hnout se,გაინძრევა
972,sich erheben::V,zdvihnout se,ადგება
973,sich setzen::V,posadit se,დაჯდება
974,hinfallen::V,upadnout,დაეცემა
975,laufen::V,běžet,დადის
976,schreiten::V,kráčet,აბიჯებს
977,spazierengehen::V,procházet se,დასეირნობს
978,eilen::V,spěchat,მიიჩქარის
979,sich beeilen::V,pospíšit si,აჩქარდება
980,sausen::V,fičet,მიქრის
981,rennen::V,pádit,დარბის
982,springen::V,skákat,ხტის
983,klettern::V,lézt,ძვრება
984,klettern::V,šplhat,ძვრება
985,schaukeln::V,houpat,ქანაობს
986,kriechen::V,lézt,დაბობღავს
987,kriechen::V,plazit se,დაბობღავს
988,schwimmen::V,plavat,ცურავს
989,tauchen::V,nořit se,ჩაიძირება
990,rudern::V,veslovat,ნიჩაბს უსვამს
991,fahren::V,jet,დადის
992,fahren::V,jet,მგზავრობს
993,fahren::V,jezdit,დადის
994,fahren::V,jezdit,მგზავრობს
995,fliegen::V,létat,იფრენს
996,fliegen::V,létat,გაფრინდება
997,gehen::V,jít,მიდის
998,weggehen::V,odejít,წამოდის
999,abfahren::V,odjet,მიემგზავრება
1000,anhalten::V,zastavit se,ჩერდება
1001,hineingehen::V,vcházet se,შედის
1002,eintreten::V,vstoupit,შედის
1003,kommen::V,přijít,მოდის
1004,ankommen::V,dojít,ჩადის
1005,zurückkommen::V,vrátit se,დაბრუნდება
1006,bleiben::V,zůstat,დარჩება
1007,warten::V,čekat,ელოდება
1008,erwarten::V,čekat na,ელის
1009,erwarten::V,čekat na,დაიცდის
1010,suchen::V,hledat,ეძებს
1011,suchen::V,hledat,მოძებნის
1012,finden::V,najít,მიაგნებს
1013,finden::V,najít,გამოძებნის
1014,versuchen::V,zkoušet,ცდის
1015,versuchen::V,zkoušet,ცდილობს
1016,vorbereiten::V,připravit,მოამზადებს
1017,lieben::V,milovat,უყვარს
1018,mögen::V,mít rád,ეტრფის
1019,lachen::V,smát se,იცინის
1020,rühren::V,dojmout,გულს აუჩუყებს
1021,weinen::V,plakat,ტირის
1022,schimpfen::V,nadávat,შეიგინება
1023,sich ärgern::V,pohoršit se,გაბრაზობს
1024,sich fürchten::V,bát se,შიშობს
1025,fürchten::V,bát se,ფრთხილობს
1026,fliehen::V,utéct,გაიქცევა
1027,flüchten::V,prchnout,გაიქცევა
1028,sehen::V,vidět,ხედავს
1029,anschauen::V,podívat se na,ნახავს
1030,ansehen::V,sledovat,უყურებს
1031,hören::V,slyšet,ისმენს
1032,zuhören::V,poslouchat,მოისმენს
1033,probieren::V,ochutnávat,გასინჯავს
1034,riechen::V,cítit,ყნოსავს
1035,fühlen::V,cítit,გრძნობს
1036,scheinen::V,zdát se,ეჩვენება
1037,zu sehen sein::V,moci být viděn,მოჩანს
1038,vernehmen::V,uslyšet,გაიგებს
1039,frieren::V,mrznout,იყინება
1040,tun::V,dělat,აკეთებს
1041,können::V,moct,შეიძლება
1042,wollen::V,chtít,უნდა
1043,anfangen::V,začít,დაიწყებს
1044,beenden::V,ukončit,ამთავრებს
1045,aufhören::V,přestat,შეწყვეტს
1046,gelingen::V,podařit se,მოახერხებს
1047,geraten::V,dařit se,გამოდის
1048,öffnen::V,otevřít,გახსნის
1049,schließen::V,zavřít,ხურავს
1050,schließen::V,zavřít,დაკეტავს
1051,stellen::V,postavit,დადგამს
1052,setzen::V,posadit,დასვამს
1053,legen::V,klást,დადებს
1054,legen::V,položit,დადებს
1055,berühren::V,dotýkat se,შეახებს
1056,berühren::V,dotýkat se,მიაკარებს
1057,verbinden::V,spojit,შეაერთებს
1058,bedecken::V,pokrýt,გადააფარებს
1059,aufhängen::V,oběsit,დაკიდებს
1060,aufhängen::V,pověsit,დაკიდებს
1061,anzünden::V,zapálit,დაანთებს
1062,anzünden::V,zapálit,მოუკიდებს
1063,anzünden::V,podpálit,დაანთებს
1064,anzünden::V,podpálit,მოუკიდებს
1065,aufheben::V,zvednout,აიღებს
1066,aufheben::V,zvednout,აიყვანს
1067,aufheben::V,zdvihnout,აიღებს
1068,aufheben::V,zdvihnout,აიყვანს
1069,zurücklassen::V,zanechat,დატოვებს
1070,verlieren::V,ztratit,დაკარგავს
1071,fallen lassen::V,upustit,გაუვარდება
1072,machen::V,udělat,გააკეთებს
1073,machen::V,udělat,გამოიწვევს
1074,herstellen::V,vyrobit,დაამზადებს
1075,bauen::V,stavět,ააშენებს
1076,bauen::V,budovat,ააშენებს
1077,reparieren::V,opravit,შეაკეთებს
1078,reparieren::V,opravit,გაარემონტებს
1079,verbessern::V,zlepšit,გამოაკეთებს
1080,verbessern::V,zlepšit,გააუმჯობესებს
1081,ändern::V,změnit,შეცვლის
1082,graben::V,rýt,თხრის
1083,graben::V,kopat,თხრის
1084,beugen::V,ohnout,ხრის
1085,biegen::V,ohnout,გაღუნავს
1086,drehen::V,točit,ატრიალებს
1087,wenden::V,obrátit,მოაბრუნებს
1088,umdrehen::V,obrátit,შეატრიალებს
1089,heben::V,zdvihnout,ასწევს
1090,hochheben::V,zvednout,აიყვანს
1091,ergreifen::V,chopit se,სტაცებს
1092,halten::V,držet,უჭირავს
1093,drücken::V,stisknout,დააწვება
1094,schieben::V,posouvat,მისწევს
1095,kratzen::V,škrábat,მოფხანს
1096,lecken::V,lízat,ლოკავს
1097,beißen::V,kousat,უკბენს
1098,abreißen::V,utrhat,გლეჯს
1099,abreißen::V,utrhat,მოწყვეტს
1100,abreißen::V,odtrhat,გლეჯს
1101,abreißen::V,odtrhat,მოწყვეტს
1102,abschneiden::V,uřezat,გაჭრის
1103,abschneiden::V,ukrojit,გაჭრის
1104,binden::V,přivázat,შეკრავს
1105,binden::V,přivázat,გადააბამს
1106,stecken::V,strčit,ჩაასობს
1107,brechen::V,lomit,მოიტეხს
1108,klopfen::V,ťukat,აკაკუნებს
1109,klopfen::V,klepat,აკაკუნებს
1110,hauen::V,bít,ლეწავს
1111,kleben::V,lepit,წებავს
1112,kleben::V,lepit,დააწებებს
1113,reiben::V,třít,დაზელს
1114,streichen::V,mazat,უსვამს
1115,schleifen::V,brousit,ლესავს
1116,schneiden::V,řezat,გაჭრის
1117,schneiden::V,střihat,გაჭრის
1118,rütteln::V,třást,არხევს
1119,rütteln::V,otřást,არხევს
1120,schütteln::V,třást,არყევს
1121,schütteln::V,třást,ანძრევს
1122,schütteln::V,zatřást,არყევს
1123,schütteln::V,zatřást,ანძრევს
1124,schwenken::V,mávat,აქნევს
1125,schütten::V,nasypat,ღვრის
1126,schütten::V,nasypat,დააქცევს
1127,füllen::V,naplnit,გაავსებს
1128,einwickeln::V,zavinout,შეახვევს
1129,tragen::V,nést,მიიტანს
1130,schleppen::V,vléct,მიათრევს
1131,ziehen::V,tahat,წევს
1132,ziehen::V,tahat,ათრევს
1133,ziehen::V,táhnout,წევს
1134,ziehen::V,táhnout,ათრევს
1135,aufbewahren::V,schovat,შეინახავს
1136,werfen::V,házet,ისვრის
1137,fangen::V,chytat,დაიჭერს
1138,packen::V,uchvátit,სტაცებს
1139,verstecken::V,schovat,მალავს
1140,teilen::V,rozdělit,დაყოფს
1141,schicken::V,posílat,გაგზავნის
1142,bringen::V,přinést,მოიტანს
1143,hinzufügen::V,připojit,დაამატებს
1144,bekommen::V,dostat,ამოიღებს
1145,erhalten::V,uchovat,იღებს
1146,nehmen::V,vzít,აიღებს
1147,wählen::V,zvolit,გადაარჩევს
1148,auswählen::V,vybrat,ამოარჩევს
1149,bewahren::V,uchránit,ინარჩუნებს
1150,behindern::V,překážet,აბრკოლებს
1151,behindern::V,překážet,გააძნელებს
1152,verderben::V,zkazit,გააფუჭებს
1153,beschädigen::V,porušit,დააზიანებს
1154,beschädigen::V,poškodit,დააზიანებს
1155,zerbrechen::V,rozlámat,დაამტვრევს
1156,zerreißen::V,roztrhnout,გახევს
1157,zerstören::V,zničit,მოსპობს
1158,zerstören::V,zničit,დაანგრევს
1159,verbrennen::V,spálit,დაწვავს
1160,geben::V,dát,აძლევს
1161,reichen::V,podat,მიაწოდებს
1162,schenken::V,darovat,აჩუქებს
1163,versprechen::V,slíbit,აღუთქვამს
1164,wünschen::V,přát,უსურვებს
1165,loben::V,chválit,აქებს
1166,loben::V,chválit,ამკობს
1167,küssen::V,líbat,აკოცებს
1168,wiegen::V,chovat,არხევს
1169,wiegen::V,kolébat,არხევს
1170,zudecken::V,přikrýt,გადახურავს
1171,zudecken::V,přiklopit,გადახურავს
1172,wecken::V,vzbudit,გააღვიძებს
1173,zeigen::V,ukázat,დაანახვებს
1174,führen::V,vést,მიჰყავს
1175,lehren::V,učit,ასწავლის
1176,unterrichten::V,vyučovat,ასწავლის
1177,aufziehen::V,vychovat,აღზრდის
1178,leiten::V,vodit,აწარმოებს
1179,leiten::V,vodit,ხელმძღვანელობს
1180,antreiben::V,nutit,დააჩქარებს
1181,lassen::V,dát,ა--ინებს
1182,einladen::V,pozvat,მოიპატიჟებს
1183,vereinigen::V,spojit,შეაერთებს
1184,besuchen::V,návštívit,სანახავად მიდის
1185,treffen::V,potkat,შეხვდება
1186,sich versammeln::V,shromáždit se,შეიკრიბება
1187,spielen::V,hrát,ეთამაშება
1188,singen::V,zpívat,მღერის
1189,tanzen::V,tančit,ცეკვავს
1190,sich trennen::V,rozejít se,მოშორდება
1191,verlassen::V,opustit,მიატოვებს
1192,retten::V,zachránit,იხსნის
1193,retten::V,zachránit,გადაარჩენს
1194,bewachen::V,hlídat,დარაჯობს
1195,bewachen::V,hlídat,უთვალთვალებს
1196,schützen::V,chránit,დაიფარავს
1197,verteidigen::V,obhájit,დაიცავს
1198,sich schlagen::V,bít se,იჩხუბებს
1199,schießen::V,střílet,ისვრის
1200,siegen::V,zvítězit,გაიმარჯვებს
1201,ärgern::V,zlobit,აჯავრებს
1202,ärgern::V,pohoršit,აჯავრებს
1203,schlagen::V,udeřit,ცემს
1204,schlagen::V,praštit,ცემს
1205,treten::V,kopnout,პანღურს ამოჰკრავს
1206,stechen::V,bodnout,სჩხვლეტს
1207,stechen::V,píchnout,სჩხვლეტს
1208,stoßen::V,strčit,დაეჯახება
1209,stehlen::V,ukrást,ქურდობს
1210,stehlen::V,ukrást,მოიპარავს
1211,stören::V,vyrušit,შეაწუხებს
1212,belästigen::V,obtěžovat,მობეზრდება
1213,verbergen::V,skrýt,დამალავს
1214,täuschen::V,klamat,შეცდებს
1215,betrügen::V,podvést,მოატყუებს
1216,töten::V,zabít,მოკლავს
1217,wohnen::V,bydlit,ცხოვრობს
1218,wohnen::V,bydlit,ბინადრობს
1219,arbeiten::V,pracovat,მუშაობს
1220,sammeln::V,sebrat,შეკრებს
1221,pflücken::V,česat,კრეფს
1222,jagen::V,uhonit,ნადირობს
1223,fischen::V,chytat ryby,თევზაობს
1224,fassen::V,ulovit,დააჭერს
1225,hüten::V,pást,მწყემსავს
1226,treiben::V,hnát,მიერეკება
1227,anbinden::V,přivázat,მიაბამს
1228,füttern::V,krmit,აჭმევს
1229,melken::V,dojit,წველის
1230,hacken::V,seknout,კეპავს
1231,gießen::V,zalít,რწყავს
1232,reifen::V,uzrát,მწიფდება
1233,zubereiten::V,připravit,მოამზადებს
1234,kochen::V,vařit,მოხარშავს
1235,backen::V,péct,გამოაცხობს
1236,braten::V,smažit,შეწვავს
1237,umrühren::V,zamíchat,შეურევს
1238,umrühren::V,zamíchat,გათქვეფს
1239,stricken::V,plést,ქსოვს
1240,nähen::V,šít,გაკერავს
1241,färben::V,nabarvit,შეღებავს
1242,reinigen::V,očistit,გაწმენდს
1243,reinigen::V,očistit,გასუფთავებს
1244,waschen::V,mýt,გარეცხავს
1245,abwischen::V,utřít,წაშლის
1246,spülen::V,spláchnout,გაავლებს
1247,fegen::V,zamést,დაბლანდავს
1248,kehren::V,mést,დაგვის
1249,baden::V,koupat se,ბანაობს
1250,sich waschen::V,mýt se,იბანება
1251,ausziehen::V,svléct,გაიხდის
1252,anziehen::V,obléct,ჩაიცვამს
1253,sich anziehen::V,oblékat se,ჩაიცვამს
1254,kämmen::V,učesat,დავარცხნის
1255,schmücken::V,ozdobit,მორთავს
1256,sagen::V,říct,იტყვის
1257,sprechen::V,mluvit,ლაპარაკობს
1258,reden::V,hovořit,საუბრობს
1259,sich unterhalten::V,povídat se,ბაასობს
1260,sich unterhalten::V,povídat se,მუსაიფობს
1261,fragen::V,zeptat se,ჰკითხავს
1262,bitten::V,prosit,სთხოვს
1263,erzählen::V,povídat,მოუთხრობს
1264,mitteilen::V,sdělit,აუწყებს
1265,mitteilen::V,sdělit,აცნობებს
1266,mitteilen::V,oznámit,აუწყებს
1267,mitteilen::V,oznámit,აცნობებს
1268,nennen::V,nazvat,უწოდებს
1269,rufen::V,volat,დაუძახებს
1270,rufen::V,zavolat,დაუძახებს
1271,prahlen::V,chlubit se,ტრაბახობს
1272,übersetzen::V,přeložit,გადათარგმნის
1273,denken::V,myslit,ფიქრობს
1274,denken::V,myslit,აზროვნებს
1275,glauben::V,věřit,სჯერა
1276,bemerken::V,zpozorovat,შენიშვნავს
1277,erkennen::V,poznat,გამოიცნობს
1278,begreifen::V,pochopit,გაიგებს
1279,verstehen::V,porozumět,გაიგონებს
1280,lernen::V,učit se,ისწავლის
1281,wissen::V,vědět,ეცოდინება
1282,sich erinnern an::V,vzpomínat si na,მოიგონებს
1283,sich erinnern an::V,vzpomínat si na,გაიხსენებს
1284,vergessen::V,zapomínat,ივიწყებს
1285,messen::V,měřit,ზომავს
1286,zählen::V,spočítat,ითვლის
1287,rechnen::V,počítat,გაიანგარიშებს
1288,lesen::V,číst,კითხულობს
1289,malen::V,malovat,ხატავს
1290,zeichnen::V,rýsovat,ხაზავს
1291,schreiben::V,psát,დაწერს
1292,besitzen::V,mít,ექნება
1293,besitzen::V,vlastnit,ექნება
1294,kaufen::V,koupit,ყიდულობს
1295,verkaufen::V,prodat,გაყიდის
1296,bezahlen::V,zaplatit,გადაიხდის
1297,zahlen::V,platit,გადაიხდის
1298,beherrschen::V,ovládat,ფლობს
1299,ertragen::V,snést,მოითმენს
