,Concept_ID,ko,ka
750,vergebens::ADV,헛되이,ტყუილად
751,vor::PRP,앞에,წინ
752,hinter::PRP,뒤에,უკან
753,hinter::PRP,뒤에,მიღმა
754,unter::PRP,잍에,ქვეშ
755,unter::PRP,잍에,ქვევით
756,durch::PRP,통고하여,გავლით
757,neben::PRP,와나란히,გვერდით
758,zwischen::PRP,의사이로,შუა
759,zwischen::PRP,의사이로,შორის
760,wegen::PRP,때문에,გამო
761,wegen::PRP,때문에,შედეგად
762,dies::PRN,이,ეს
763,das::PRN,저,ეგ
764,alles::PRN,모든것,ყველაფერი
765,ich::PRN,나,მე
766,du::PRN,너,შენ
767,er::PRN,그,ის
768,er::PRN,그,იგი
769,wir::PRN,우리,ჩვენ
770,ihr::PRN,너희들,თქვენ
771,sie::PRN,그들,ისინი
772,was::FPRN,뭣,რა
773,wer::FPRN,누구,ვინ
774,wo::FADV,어디,სად
775,wohin::FADV,어디로,საით
776,wie::FADV,어떻게,როგორ
777,warum::FADV,왜,რაზე
778,warum::FADV,왜,რატომ
779,wieviel::FNUM,얼마만큰,რამდენი
780,eins::NUM,하나,ერთი
781,zwei::NUM,둘,ორი
782,drei::NUM,셋,სამი
783,vier::NUM,넷,ოთხი
784,fünf::NUM,다섯,ხუთი
785,sechs::NUM,여섯,ექვსი
786,sieben::NUM,일곱,შვიდი
787,acht::NUM,여덟,რვა
788,neun::NUM,아홉,ცხრა
789,zehn::NUM,열,ათი
790,elf::NUM,열하나,თერთმეტი
791,zwölf::NUM,열둘,თორმეტი
792,zwanzig::NUM,스물,ოცი
793,dreißig::NUM,서름,ოცდაათი
794,vierzig::NUM,마흔,ორმოცი
795,fünfzig::NUM,숸,ორმოცდაათი
796,sechzig::NUM,에순,სამოცი
797,siebzig::NUM,일흔,სამოცდაათი
798,achtzig::NUM,여든,ოთხმოცი
799,neunzig::NUM,아흔,ოთხმოცდაათი
800,hundert::NUM,백,ასი
801,tausend::NUM,천,ათასი
802,und::CNJ,와,და
803,oder::CNJ,아니면,ან
804,stehen::V,서다,დგას
805,sitzen::V,앉다,ზის
806,liegen::V,눕다,აწევს
807,hängen::V,달다,კიდია
808,werden::V,되다,გახდება
809,passieren::V,지장옶다,მოხდება
810,beginnen::V,시작되다,იწყება
811,enden::V,큳내다,გათავდება
812,wechseln::V,병경하다,იცვლება
813,aufgehen[Sonne]::V,뜨다,ამოდის
814,untergehen[Sonne]::V,지다,ჩადის
815,scheinen[Sonne]::V,빛나다,ანათებს
816,donnern::V,천둥치다,ქუხს
817,wehen::V,풀다,ქრის
818,wehen::V,풀다,დაუბერავს
819,strömen::V,흐르다,იღვრება
820,fließen::V,흐르다,დის
821,fließen::V,흐르다,მიედინება
822,sich drehen::V,돌다,ტრიალებს
823,schwanken::V,동요하다,ირხევა
824,schwingen::V,흔들다,ირხევა
825,fallen::V,떨어지다,დავარდება
826,brennen::V,타다,იწვის
827,rauchen::V,김이나다,ბოლავს
828,rauchen::V,김이나다,აბოლებს
829,regnen::V,비가오다,წვიმს
830,gefrieren::V,얼다,იყინება
831,tauen::V,녹다,დნება
832,schmelzen::V,녹다,დნება
833,trocknen::V,홈치다,გაშრება
834,sieden::V,끓다,დუღს
835,faulen::V,부패하다,ლპება
836,verfaulen::V,썩다,ლპება
837,reißen::V,지바찢다,დაიხევა
838,versinken::V,가라앉다,ეფლობა
839,versinken::V,가라앉다,ჩაიძირება
840,vergehen::V,지나가다,გადის
841,erscheinen::V,나타나다,გამოჩნდება
842,verschwinden::V,사라지다,გააქრება
843,verschwinden::V,사라지다,დაიკარგება
844,sinken::V,가라앉다,დაიწევს
845,abnehmen::V,떼어내다,შემცირდება
846,zunehmen::V,증가하다,გასუქდება
847,steigen::V,상승하다,მოიმატებს
848,wachsen::V,생기하다,იზრდება
849,wachsen::V,생기하다,მრავლდება
850,glänzen::V,뛰오나다,ბრწყინავს
851,funkeln::V,불티가잍어나다,კაშკაშებს
852,lärmen::V,떠들다,ხმაურობს
853,läuten::V,울시다,დარეკავს
854,klingeln::V,초닌총을울리다,დარეკავს
855,klirren::V,탁탁울리다,დააწკარუნებს
856,brausen::V,쏴쏴소리내다,ბობოქრობს
857,rauschen::V,솨솨,შრიალებს
858,klingen::V,반향하다,ხმას გამოსცემს
859,bellen::V,짖다,უყეფს
860,heulen::V,포효하다,ღმუის
861,blasen::V,불다,დაუბერავს
862,pfeifen::V,피리를불다,უსტვენს
863,schreien::V,절규하다,ყვირის
864,stöhnen::V,신음하다,კვნესის
865,zittern::V,저뉼하다,აძაგძაგებს
866,leben::V,살다,ცოცხლობს
867,geboren werden::V,태어난,იშვება
868,geboren werden::V,태어난,იბადება
869,atmen::V,숨쉬다,სუნთქავს
870,trinken::V,마시다,სვამს
871,trinken::V,마시다,დალევს
872,essen::V,먹다,შეჭამს
873,schlucken::V,들이켜다,ყლაპავს
874,einschlafen::V,잠들다,დაიძინებს
875,schlafen::V,자다,სძინავს
876,aufwachen::V,눈트다,გაიღვიძებს
877,aufstehen::V,서다,ადგება
878,sich erholen::V,회복하다,დაისვენებს
879,schmerzen::V,아프다,სტკივა
880,husten::V,잔기침하다,ახველებს
881,genesen::V,낫다,მორჩება
882,sterben::V,죽다,კვდება
883,umkommen::V,못쓰게되다,დაიღუპება
884,sich bewegen::V,움직이다,იძვრის
885,sich bewegen::V,움직이다,მოძრაობს
886,sich rühren::V,움직이다,გაინძრევა
887,sich erheben::V,이러서다,ადგება
888,sich setzen::V,앉히다,დაჯდება
889,hinfallen::V,넘어지다,დაეცემა
890,laufen::V,걷다,დადის
891,schreiten::V,보행하다,აბიჯებს
892,spazierengehen::V,산보하다,დასეირნობს
893,eilen::V,서둘다,მიიჩქარის
894,sich beeilen::V,서둘게하다,აჩქარდება
895,sausen::V,서들러 떠나다,მიქრის
896,rennen::V,달리다,დარბის
897,springen::V,도약하다,ხტის
898,klettern::V,갑겨오르다,ძვრება
899,schaukeln::V,흔들리게하다,ქანაობს
900,kriechen::V,기다,დაბობღავს
901,schwimmen::V,헤엄치다,ცურავს
902,tauchen::V,잠기다,ჩაიძირება
903,rudern::V,물을헤치다,ნიჩაბს უსვამს
904,fahren::V,가다,დადის
905,fahren::V,가다,მგზავრობს
906,fahren::V,나르다,დადის
907,fahren::V,나르다,მგზავრობს
908,fliegen::V,날다,იფრენს
909,fliegen::V,날다,გაფრინდება
910,gehen::V,가다,მიდის
911,weggehen::V,팔리다,წამოდის
912,abfahren::V,출발하다,მიემგზავრება
913,anhalten::V,멈추다,ჩერდება
914,hineingehen::V,(그리로)가다,შედის
915,eintreten::V,들러가다,შედის
916,kommen::V,오다,მოდის
917,ankommen::V,고챀하다,ჩადის
918,zurückkommen::V,보기,დაბრუნდება
919,bleiben::V,체류,დარჩება
920,warten::V,기다리다,ელოდება
921,erwarten::V,기대하다,ელის
922,erwarten::V,기대하다,დაიცდის
923,suchen::V,찾다,ეძებს
924,suchen::V,찾다,მოძებნის
925,suchen::V,구하다,ეძებს
926,suchen::V,구하다,მოძებნის
927,finden::V,찾아내다,მიაგნებს
928,finden::V,찾아내다,გამოძებნის
929,versuchen::V,시험하다,ცდის
930,versuchen::V,시험하다,ცდილობს
931,vorbereiten::V,재비하다,მოამზადებს
932,lieben::V,사랑하다,უყვარს
933,mögen::V,줗아하다,ეტრფის
934,lachen::V,웃다,იცინის
935,rühren::V,건드리다,გულს აუჩუყებს
936,weinen::V,울다,ტირის
937,schimpfen::V,꾸짖다,შეიგინება
938,sich ärgern::V,화를내게 하다,გაბრაზობს
939,sich fürchten::V,두려원하다,შიშობს
940,fürchten::V,두려원하다,ფრთხილობს
941,fliehen::V,도망치다,გაიქცევა
942,flüchten::V,도주하다,გაიქცევა
943,sehen::V,보다,ხედავს
944,anschauen::V,바라보다,ნახავს
945,ansehen::V,바라보다,უყურებს
946,hören::V,듣다,ისმენს
947,zuhören::V,듣다,მოისმენს
948,probieren::V,시식하다,გასინჯავს
949,riechen::V,내새를맡다,ყნოსავს
950,fühlen::V,느끼다,გრძნობს
951,scheinen::V,...것같다,ეჩვენება
952,zu sehen sein::V,보이는,მოჩანს
953,vernehmen::V,듣다,გაიგებს
954,vernehmen::V,들어서일다,გაიგებს
955,frieren::V,춥다,იყინება
956,tun::V,하다,აკეთებს
957,können::V,할주릴다,შეიძლება
958,wollen::V,바라다,უნდა
959,anfangen::V,시작하다,დაიწყებს
960,beenden::V,다하다,ამთავრებს
961,aufhören::V,그만두다,შეწყვეტს
962,gelingen::V,성국하다,მოახერხებს
963,geraten::V,잘되어가다,გამოდის
964,öffnen::V,열다,გახსნის
965,schließen::V,추측하다,ხურავს
966,schließen::V,추측하다,დაკეტავს
967,stellen::V,세우다,დადგამს
968,setzen::V,놓다,დასვამს
969,legen::V,눕히다,დადებს
970,berühren::V,대다,შეახებს
971,berühren::V,대다,მიაკარებს
972,verbinden::V,옝열하다,შეაერთებს
973,bedecken::V,덮다,გადააფარებს
974,aufhängen::V,매달다,დაკიდებს
975,anzünden::V,점화하다,დაანთებს
976,anzünden::V,점화하다,მოუკიდებს
977,aufheben::V,위로올리다,აიღებს
978,aufheben::V,위로올리다,აიყვანს
979,zurücklassen::V,튀에남기다,დატოვებს
980,verlieren::V,잃다,დაკარგავს
981,fallen lassen::V,떨어뜨리다,გაუვარდება
982,machen::V,하다,გააკეთებს
983,machen::V,하다,გამოიწვევს
984,herstellen::V,제조하다,დაამზადებს
985,bauen::V,짓다,ააშენებს
986,reparieren::V,수셩자다,შეაკეთებს
987,reparieren::V,수셩자다,გაარემონტებს
988,verbessern::V,정정하다,გამოაკეთებს
989,verbessern::V,정정하다,გააუმჯობესებს
990,ändern::V,바꾸다,შეცვლის
991,graben::V,파다,თხრის
992,beugen::V,구부리다,ხრის
993,biegen::V,굽히다,გაღუნავს
994,drehen::V,회전,ატრიალებს
995,wenden::V,회전시키다,მოაბრუნებს
996,umdrehen::V,회전시키다,შეატრიალებს
997,heben::V,일으아키다,ასწევს
998,hochheben::V,틀어올리다,აიყვანს
999,ergreifen::V,잡다,სტაცებს
1000,halten::V,잡다,უჭირავს
1001,drücken::V,누르다,დააწვება
1002,schieben::V,밀다,მისწევს
1003,kratzen::V,긁다,მოფხანს
1004,lecken::V,핥다,ლოკავს
1005,beißen::V,물다,უკბენს
1006,abschneiden::V,귾어내다,გაჭრის
1007,binden::V,매다,შეკრავს
1008,binden::V,매다,გადააბამს
1009,stecken::V,찌르다,ჩაასობს
1010,brechen::V,금,მოიტეხს
1011,klopfen::V,치다,აკაკუნებს
1012,hauen::V,때리다,ლეწავს
1013,kleben::V,들러붙다,წებავს
1014,kleben::V,들러붙다,დააწებებს
1015,reiben::V,문지르다,დაზელს
1016,streichen::V,쓰다듬다,უსვამს
1017,schleifen::V,갈다,ლესავს
1018,schneiden::V,베다,გაჭრის
1019,rütteln::V,흔들다,არხევს
1020,schütteln::V,흔들다,არყევს
1021,schütteln::V,흔들다,ანძრევს
1022,schwenken::V,흔들다,აქნევს
1023,schütten::V,따르다,ღვრის
1024,schütten::V,따르다,დააქცევს
1025,füllen::V,담다,გაავსებს
1026,einwickeln::V,싸다,შეახვევს
1027,tragen::V,지우다,მიიტანს
1028,schleppen::V,끌다,მიათრევს
1029,ziehen::V,당기다,წევს
1030,ziehen::V,당기다,ათრევს
1031,aufbewahren::V,간직하다,შეინახავს
1032,werfen::V,던지다,ისვრის
1033,fangen::V,밥다,დაიჭერს
1034,packen::V,쥐다,სტაცებს
1035,verstecken::V,숨기다,მალავს
1036,teilen::V,나누다,დაყოფს
1037,schicken::V,보내다,გაგზავნის
1038,bringen::V,가겨,მოიტანს
1039,hinzufügen::V,부가하다,დაამატებს
1040,bekommen::V,얻다,ამოიღებს
1041,erhalten::V,지니다,იღებს
1042,nehmen::V,잡다,აიღებს
1043,wählen::V,선거하다,გადაარჩევს
1044,auswählen::V,선출하다,ამოარჩევს
1045,bewahren::V,저장보종,ინარჩუნებს
1046,behindern::V,훼방하다,აბრკოლებს
1047,behindern::V,훼방하다,გააძნელებს
1048,verderben::V,못쓰게 되다,გააფუჭებს
1049,beschädigen::V,상하게하다,დააზიანებს
1050,zerbrechen::V,깨뜨리다,დაამტვრევს
1051,zerreißen::V,잡아쫓다,გახევს
1052,zerstören::V,파괴하다,მოსპობს
1053,zerstören::V,파괴하다,დაანგრევს
1054,verbrennen::V,소실하다,დაწვავს
1055,geben::V,주다,აძლევს
1056,reichen::V,내일다,მიაწოდებს
1057,schenken::V,주다,აჩუქებს
1058,versprechen::V,약속하다,აღუთქვამს
1059,wünschen::V,바라다,უსურვებს
1060,loben::V,칭찬하다,აქებს
1061,loben::V,칭찬하다,ამკობს
1062,küssen::V,키스하다,აკოცებს
1063,wiegen::V,어르다,არხევს
1064,zudecken::V,뚜꺼을하다,გადახურავს
1065,wecken::V,깨우다,გააღვიძებს
1066,zeigen::V,보이다,დაანახვებს
1067,führen::V,가게하다,მიჰყავს
1068,lehren::V,가르치다,ასწავლის
1069,unterrichten::V,가르지다,ასწავლის
1070,aufziehen::V,사육하다,აღზრდის
1071,leiten::V,이끌다,აწარმოებს
1072,leiten::V,이끌다,ხელმძღვანელობს
1073,antreiben::V,몰다,დააჩქარებს
1074,lassen::V,내버려두다,ა--ინებს
1075,einladen::V,초청하다,მოიპატიჟებს
1076,vereinigen::V,하나로하다,შეაერთებს
1077,besuchen::V,방문하다,სანახავად მიდის
1078,treffen::V,만나다,შეხვდება
1079,sich versammeln::V,조립하다,შეიკრიბება
1080,spielen::V,눌다,ეთამაშება
1081,singen::V,노래하다,მღერის
1082,tanzen::V,춤추하다,ცეკვავს
1083,sich trennen::V,가르다,მოშორდება
1084,verlassen::V,버림받은,მიატოვებს
1085,retten::V,구조하다,იხსნის
1086,retten::V,구조하다,გადაარჩენს
1087,bewachen::V,치키다,დარაჯობს
1088,bewachen::V,치키다,უთვალთვალებს
1089,schützen::V,보호하다,დაიფარავს
1090,verteidigen::V,막다,დაიცავს
1091,sich schlagen::V,치다,იჩხუბებს
1092,schießen::V,쏘다,ისვრის
1093,siegen::V,이기다,გაიმარჯვებს
1094,ärgern::V,성을내게하다,აჯავრებს
1095,schlagen::V,치다,ცემს
1096,treten::V,디디다,პანღურს ამოჰკრავს
1097,stechen::V,찌르다,სჩხვლეტს
1098,stoßen::V,찌르다,დაეჯახება
1099,stehlen::V,훔치다,ქურდობს
1100,stehlen::V,훔치다,მოიპარავს
1101,stören::V,움직이다,შეაწუხებს
1102,belästigen::V,괴롭히다,მობეზრდება
1103,verbergen::V,숨기다,დამალავს
1104,täuschen::V,속이다,შეცდებს
1105,betrügen::V,속이다,მოატყუებს
1106,töten::V,죽이다,მოკლავს
1107,wohnen::V,실다,ცხოვრობს
1108,wohnen::V,실다,ბინადრობს
1109,arbeiten::V,일하다,მუშაობს
1110,sammeln::V,모으다,შეკრებს
1111,pflücken::V,꿔다,კრეფს
1112,jagen::V,사냥하다,ნადირობს
1113,fischen::V,고기를잡다,თევზაობს
1114,fassen::V,움켜쥐다,დააჭერს
1115,hüten::V,망보다,მწყემსავს
1116,treiben::V,몰아세우다,მიერეკება
1117,anbinden::V,묶다,მიაბამს
1118,füttern::V,사료를주다,აჭმევს
1119,melken::V,젖을짜다,წველის
1120,hacken::V,자르다,კეპავს
1121,gießen::V,물을대다,რწყავს
1122,reifen::V,성숙하다,მწიფდება
1123,zubereiten::V,조제하다,მოამზადებს
1124,kochen::V,요리하다,მოხარშავს
1125,backen::V,쿱다,გამოაცხობს
1126,braten::V,굽다,შეწვავს
1127,umrühren::V,교반하다,შეურევს
1128,umrühren::V,교반하다,გათქვეფს
1129,stricken::V,뜨개질하다,ქსოვს
1130,nähen::V,꿰매다,გაკერავს
1131,färben::V,채색하다,შეღებავს
1132,reinigen::V,청소하다,გაწმენდს
1133,reinigen::V,청소하다,გასუფთავებს
1134,waschen::V,씻다,გარეცხავს
1135,abwischen::V,닦다,წაშლის
1136,spülen::V,씻다,გაავლებს
1137,fegen::V,소체하다,დაბლანდავს
1138,kehren::V,청소하다,დაგვის
1139,baden::V,감다,ბანაობს
1140,sich waschen::V,모믈 씻다,იბანება
1141,ausziehen::V,벗다,გაიხდის
1142,anziehen::V,끌어움직이다,ჩაიცვამს
1143,kämmen::V,빗다,დავარცხნის
1144,schmücken::V,치레하다,მორთავს
1145,sagen::V,말하다,იტყვის
1146,sprechen::V,말하다,ლაპარაკობს
1147,reden::V,이야기하다,საუბრობს
1148,fragen::V,질문하다,ჰკითხავს
1149,bitten::V,원하다,სთხოვს
1150,erzählen::V,이야기하다,მოუთხრობს
1151,mitteilen::V,이야기하다,აუწყებს
1152,mitteilen::V,이야기하다,აცნობებს
1153,nennen::V,부르다,უწოდებს
1154,rufen::V,불러내다,დაუძახებს
1155,prahlen::V,자랑하다,ტრაბახობს
1156,übersetzen::V,번역하다,გადათარგმნის
1157,denken::V,생각하다,ფიქრობს
1158,denken::V,생각하다,აზროვნებს
1159,glauben::V,믿다,სჯერა
1160,bemerken::V,인자하다,შენიშვნავს
1161,erkennen::V,인식하다,გამოიცნობს
1162,begreifen::V,파악하다,გაიგებს
1163,verstehen::V,이해하다,გაიგონებს
1164,lernen::V,배우다,ისწავლის
1165,wissen::V,알다,ეცოდინება
1166,sich erinnern an::V,상기하다,მოიგონებს
1167,sich erinnern an::V,상기하다,გაიხსენებს
1168,vergessen::V,잊다,ივიწყებს
1169,messen::V,측정하다,ზომავს
1170,zählen::V,세다,ითვლის
1171,rechnen::V,게산하다,გაიანგარიშებს
1172,lesen::V,읽다,კითხულობს
1173,malen::V,그리다,ხატავს
1174,zeichnen::V,소묘하다,ხაზავს
1175,schreiben::V,쓰다,დაწერს
1176,besitzen::V,소유하다,ექნება
1177,kaufen::V,사다,ყიდულობს
1178,verkaufen::V,팔다,გაყიდის
1179,bezahlen::V,지불하다,გადაიხდის
1180,zahlen::V,치르다,გადაიხდის
1181,beherrschen::V,지배하다,ფლობს
1182,ertragen::V,참다,მოითმენს
1183,Raureif::N,,ჭირხლი
1184,Raureif::N,,თრთვილი
1185,Grube::N,,ორმო
1186,Lust::N,,წადილი
1187,Nachricht::N,,ცნობა
1188,Nachricht::N,,ამბავი
1189,klug::A,,ჭკვიანი
1190,von hier::ADV,,აქედან
1191,müde werden::V,,დაიქანცება
1192,krank werden::V,,ავად გახდება
1193,krank sein::V,,ავადმყოფობს
1194,abreißen::V,,გლეჯს
1195,abreißen::V,,მოწყვეტს
1196,sich anziehen::V,,ჩაიცვამს
1197,sich unterhalten::V,,ბაასობს
1198,sich unterhalten::V,,მუსაიფობს
