,Concept_ID,hi,bn
675,Tod::N,मौत,মৃত্যু
676,Tod::N,मृत्यु,মৃত্যু
677,Grab::N,क़ब्र,কবর
678,Kirche::N,चर्च,গির্জা
679,Kirche::N,गिरजा,গির্জা
680,Sünde::N,पाप,পাপ
681,Sünde::N,गुनाह,পাপ
682,Gott::N,देव,দেবতা
683,Gott::N,ईश्वर,দেবতা
684,Arbeiter::N,मज़दूर,শ্রমিক
685,Chef::N,अध्यक्ष,নেতা
686,Meister::N,शिल्पज्ञ,ব্যক্তি
687,Arzt::N,वैद्य,চিকিৎসক
688,Arzt::N,डॉक्टर,চিকিৎসক
689,Arzt::N,चिकित्सक,চিকিৎসক
690,Lehrer::N,शिक्षक,অধ্যাপক
691,Lehrer::N,अध्यापक,অধ্যাপক
692,Geld::N,धन,মুদ্রা
693,Geld::N,धन,টাকাপয়সা
694,Geld::N,पैसा,মুদ্রা
695,Geld::N,पैसा,টাকাপয়সা
696,Geschäft::N,सौदा,ব্যস্ততা
697,Geschäft::N,व्यापार,ব্যস্ততা
698,Laden::N,दुकान,দোকান
699,Preis::N,दाम,মূল্য
700,Preis::N,मूल्य,মূল্য
701,Ware::N,माल,পণ্যদ্রব্য
702,Ware::N,पण्य,পণ্যদ্রব্য
703,Nutzen::N,लाभ,সুবিধা
704,Nutzen::N,फ़ायदा,সুবিধা
705,Reichtum::N,धन,ধনদৌলত
706,Reichtum::N,दौलत,ধনদৌলত
707,Welt::N,विश्व,জগৎ
708,Welt::N,दुनिया,জগৎ
709,Land::N,देश,খেত
710,Land::N,मुल्क,খেত
711,Staat::N,राज्य,রাষ্ট্র
712,Staat::N,राष्ट्र,রাষ্ট্র
713,König::N,राजा,রাজা
714,König::N,बादशाह,রাজা
715,Macht::N,शासन,প্রভাব
716,Macht::N,सत्ता,প্রভাব
717,Grenze::N,सरहद,সীমা
718,Krieg::N,जंग,যুদ্ধ
719,Krieg::N,युद्ध,যুদ্ধ
720,Feind::N,शत्रु,শত্রু
721,Feind::N,दुश्मन,শত্রু
722,Gewalt::N,हिंसा,জোর
723,Kampf::N,लड़ाई,লড়াই
724,Kampf::N,संघर्ष,লড়াই
725,Bogen[Waffe]::N,कमान,ধনুক
726,Pfeil::N,बान,বাণ
727,Gewehr::N,बंदूक़,বন্দুক
728,Fehler::N,भूल,ভুল
729,Fehler::N,ग़लती,ভুল
730,Lüge::N,झूठ,মিথ্যা
731,Lüge::N,असत्य,মিথ্যা
732,Schaden::N,हानि,ক্ষতি
733,Schaden::N,नुक़सान,ক্ষতি
734,Unglück::N,मुसीबत,দুর্ভাগ্য
735,Unglück::N,विपात्ति,দুর্ভাগ্য
736,Schuld::N,दोष,অপরাধ
737,Schuld::N,क़सूर,অপরাধ
738,Alter::N,आयु,আয়ু
739,Alter::N,उम्र,আয়ু
740,Schluss::N,अंत,শেষ
741,Schluss::N,समाप्ति,শেষ
742,Zeit::N,काल,সময়
743,Zeit::N,वक़्त,সময়
744,Tag::N,दिन,দিন
745,Tag::N,रोज़,দিন
746,Morgen::N,सुबह,সকাল
747,Mittag::N,दोपहर,মধ্যাহু
748,Mittag::N,मध्याह्न,মধ্যাহু
749,Abend::N,शाम,সন্ধ্যা
750,Abend::N,संध्या,সন্ধ্যা
751,Nacht::N,रात,রাত্রি
752,Nacht::N,रात्रि,রাত্রি
753,Woche::N,हफ़्ता,সপ্তাহ
754,Monat::N,मास,মাস
755,Monat::N,महीना,মাস
756,Jahr::N,बरस,সৌরবর্ষ
757,Jahr::N,वर्ष,সৌরবর্ষ
758,Frühling::N,वसंत,বসন্তকাল
759,Sommer::N,गरमी,গ্রীষ্মকাল
760,Sommer::N,ग्रीष्म,গ্রীষ্মকাল
761,Herbst::N,शरत्,শরংঋতু
762,Herbst::N,पतझड़,শরংঋতু
763,Winter::N,जाड़ा,শীতকাল
764,Winter::N,सर्दियाँ,শীতকাল
765,Januar::N,जनवरी,জানুয়ারী
766,Februar::N,फ़रवरी,ফেব্রুয়ারী
767,März::N,मार्च,মার্চ
768,April::N,अप्रैल,এপ্রিল
769,Mai::N,मई,মে
770,Juni::N,जून,জুন
771,Juli::N,जुलाई,জুলাই
772,August::N,अगस्त,অগাস্ট
773,September::N,सितंबर,সেপ্টেম্বর
774,Oktober::N,अक्तूबर,অক্টোবর
775,November::N,नवंबर,নভেম্বর
776,Dezember::N,दिसंबर,ডিসেম্বর
777,Montag::N,पीर,সোমবার
778,Montag::N,सोमवार,সোমবার
779,Dienstag::N,मंगलवार,মঙ্গলবার
780,Mittwoch::N,बुधवार,বুধবার
781,Donnerstag::N,गुरुवार,বৃহম্পতিবার
782,Donnerstag::N,बृहस्पतिवार,বৃহম্পতিবার
783,Freitag::N,शुक्रवार,শুক্রবার
784,Samstag::N,सनीचर,শনিবার
785,Samstag::N,शनिवार,শনিবার
786,Sonntag::N,इतवार,রবিবার
787,Sonntag::N,रविवार,রবিবার
788,groß::A,बड़ा,বৃহৎ
789,klein::A,कम,ছোট
790,klein::A,छोटा,ছোট
791,lang::A,लंबा,দীর্ঘ
792,lang::A,दीर्घ,দীর্ঘ
793,kurz::A,लधु,খর্ব
794,kurz::A,लधु,হ্রস্ব
795,kurz::A,छोटा,খর্ব
796,kurz::A,छोटा,হ্রস্ব
797,breit::A,चौड़ा,চওড়া
798,schmal::A,तंग,সরু
799,schmal::A,सँकरा,সরু
800,dicht::A,सघन,ঘন
801,dick[Gegenstand]::A,मोटा,পুরু
802,dünn::A,महीन,কৃশ
803,dünn::A,बारीक,কৃশ
804,fein::A,कोमल,সূক্ষ্ম
805,fein::A,सूक्ष्म,সূক্ষ্ম
806,fest::A,दृढ़,দৃঢ়
807,fest::A,मज़बूत,দৃঢ়
808,flach::A,चपटा,সমতল
809,glatt::A,चौरस,মসৃণ
810,glatt::A,चिकना,মসৃণ
811,hart::A,कठोर,শক্ত
812,hart::A,सख़्त,শক্ত
813,weich::A,नरम,নরম
814,weich::A,मुलायम,নরম
815,rund::A,गोल,গোলাকার
816,rund::A,वर्तुल,গোলাকার
817,spitz::A,नुकीला,তীক্ষ্ন
818,scharf::A,पैना,শাণিত
819,stumpf::A,भोथरा,ভোঁতা
820,schwer::A,भारी,ভারী
821,schwer::A,वज़नी,ভারী
822,schön::A,सुंदर,সুন্দর
823,heiß::A,उष्ण,গরম
824,warm::A,गरम,ঈষদুষ্ণ
825,kalt::A,सर्द,ঠাণ্ডা
826,kühl::A,ठंडा,শীতল
827,frisch::A,तर,তাজা
828,frisch::A,ताज़ा,তাজা
829,feucht::A,नम,ভিজা
830,feucht::A,भीगा,ভিজা
831,nass::A,गीला,ভিজা
832,trocken::A,सूखा,শুষ্ক
833,trocken::A,ख़ुश्क,শুষ্ক
834,voll::A,भरा,পূর্ণ
835,voll::A,पूरा,পূর্ণ
836,leer::A,ख़ाली,খালি
837,offen::A,खुला,খোলা
838,geschlossen::A,बंद,বন্ধ
839,sauber::A,साफ़,নির্মল
840,sauber::A,सुथरा,নির্মল
841,schmutzig::A,गंदा,নোংরা
842,roh::A,कच्चा,কাঁচা
843,reif::A,पक्व,পাকা
844,reif::A,पक्का,পাকা
845,lecker::A,मज़ेदार,সুস্বাদ
846,lecker::A,स्वादिष्ट,সুস্বাদ
847,süß::A,मीठा,মিষ্ট
848,bitter::A,कटु,তিক্ত
849,bitter::A,कड़वा,তিক্ত
850,sauer::A,खट्टा,টক
851,hell::A,रोशन,উজ্জ্বল
852,dunkel::A,अँधेरा,অন্ধকারময়
853,schwarz::A,काला,কালো
854,schwarz::A,स्याह,কালো
855,weiß::A,सफ़ेद,সাদা
856,rot::A,लाल,লাল
857,rot::A,सुर्ख़,লাল
858,gelb::A,पीला,হলদে
859,gelb::A,ज़र्द,হলদে
860,blau::A,नीला,নীল
861,blau::A,आसमानी,নীল
862,grün::A,हरा,সবুজ
863,grau::A,धूसर,ছাই-রঙা
864,bunt::A,रंगीन,রঙিন
865,bunt::A,बहुरंगा,রঙিন
866,billig::A,सस्ता,সস্তা
867,teuer::A,महँगा,আক্রা
868,wertvoll::A,क़ीमती,মহার্ঘ
869,wertvoll::A,मूल्यवान्,মহার্ঘ
870,blind::A,अंधा,কানা
871,taub::A,बहरा,বধির
872,kräftig::A,ताक़तवर,বিশাল
873,kräftig::A,शक्तिशाली,বিশাল
874,stark::A,प्रबल,শক্তিশালী
875,stark::A,बलवान्,শক্তিশালী
876,schwach::A,कमज़ोर,দুর্বল
877,fett::A,मोटा,মোটা
878,fett::A,मांसल,মোটা
879,schlank::A,पतला,কৃশ
880,schlank::A,छरहरा,কৃশ
881,hübsch::A,सुंदर,সুন্দর
882,hübsch::A,ख़ूबसूरत,সুন্দর
883,böse::A,पापी,খারাপ
884,böse::A,दुष्ट,খারাপ
885,dumm::A,मूर्ख,মূর্খ
886,dumm::A,बुद्धू,মূর্খ
887,faul::A,आलसी,শ্রমবিমুখ
888,faul::A,सुस्त,শ্রমবিমুখ
889,fleißig::A,मेहनती,পরিশ্রমী
890,fleißig::A,परिश्रमी,পরিশ্রমী
891,geizig::A,कृपण,ব্যয়কুণ্ঠ
892,geizig::A,कंजूस,ব্যয়কুণ্ঠ
893,klug::A,समझदार,দক্ষ
894,klug::A,होशियार,দক্ষ
895,klug::A,अक़्लमंद,দক্ষ
896,geschickt::A,किशल,পটু
897,lieb::A,प्रिय,প্রেয়
898,lieb::A,प्यारा,প্রেয়
899,lustig::A,हँसमुख,প্রফুল্ল
900,lustig::A,ख़ुशदिल,প্রফুল্ল
901,sanft::A,नम्र,নম্র
902,hungrig::A,भूखा,ক্ষুধার্ত
903,krank::A,बीमार,অসুস্থ
904,krank::A,अस्वस्थ,অসুস্থ
905,nackt::A,नग्न,উলঙ্গ
906,traurig::A,उदास,দুঃখিত
907,traurig::A,रंजीदा,দুঃখিত
908,lebendig::A,जीता,জীবিত
909,lebendig::A,ज़िंदा,জীবিত
910,gut::A,अच्छा,ভালো
911,schlecht::A,बुरा,মন্দ
912,schlecht::A,ख़राब,মন্দ
913,richtig::A,ठीक,ঠিক
914,schlimm::A,बुरा,কদর্য
915,schlimm::A,अप्रिय,কদর্য
916,wahr::A,सच,বাস্তব
917,alt::A,पुराना,পুরাতন
918,neu::A,नया,নব
919,neu::A,नया,নূতন
920,ehemalig::A,भूतपूर्व,পূর্বকালীন
921,alt[Lebewesen]::A,बूढ़ा,বৃদ্ধ
922,alt[Lebewesen]::A,वृद्ध,বৃদ্ধ
923,jung::A,जवान,তরুণ
924,arm::A,ग़रीब,ক্ষুদ্র
925,reich::A,धनी,ধনবান্
926,reich::A,अमीर,ধনবান্
927,bekannt::A,मालूम,সুপরিচিত
928,berühmt::A,मशहूर,বিখ্যাত
929,berühmt::A,प्रसिद्ध,বিখ্যাত
930,fremd::A,विदेशी,বিদেশি
931,fremd::A,अपरिचित,বিদেশি
932,verschieden::A,अलग,বিসদৃশ
933,verschieden::A,भिन्न,বিসদৃশ
934,nah::A,नज़दीकी,নিকটবতী
935,fern::A,दूर,দুরবতী
936,fern::A,दूरस्थ,দুরবতী
937,linker::A,बायाँ,বাম
938,rechter::A,दायाँ,ডান
939,rechter::A,दायाँ,ডাইন
940,rechter::A,दाहिना,ডান
941,rechter::A,दाहिना,ডাইন
942,anderer::A,अन्य,অন্যতর
943,anderer::A,दूसरा,অন্যতর
944,erster::A,पहला,প্রথম
945,erster::A,प्रथम,প্রথম
946,zweiter::A,दूसरा,দ্বিতীয়
947,zweiter::A,द्वितीय,দ্বিতীয়
948,dritter::A,तीसरा,তৃতীয়
949,letzter::A,अंतिम,সর্বশেষ
950,letzter::A,आख़िरी,সর্বশেষ
951,allein::ADV,तनहा,একক
952,allein::ADV,अकेले,একক
953,auf einmal::ADV,वक़्त में,জলদি
954,zusammen::ADV,एक साथ,একসঙ্গে
955,zusammen::ADV,साथ साथ,একসঙ্গে
956,lange::ADV,देर तक,লম্বা
957,plötzlich::ADV,सहसा,হঠাৎ
958,plötzlich::ADV,अचानक,হঠাৎ
959,sofort::ADV,तुरंत,মুহ্ণর্তমধ্যে
960,später::ADV,बाद को,পশ্চাতে
961,später::ADV,बाद में,পশ্চাতে
962,jetzt::ADV,अब,এখন
963,jetzt::ADV,अभी,এখন
964,heute::ADV,आज,আজ
965,morgen::ADV,कल,আগামিকাল
966,bald::ADV,जल्दी,অস্পকালমধ্যে
967,dann::ADV,तब,তখন
968,gestern::ADV,कल,গতকাল
969,einst::ADV,एक दिन,একবার মাত্র
970,einst::ADV,पहले कभी,একবার মাত্র
971,damals::ADV,उस समय,তখন
972,damals::ADV,उन दिनों,তখন
973,danach::ADV,इसके बाद,পরে
974,danach::ADV,इसके पश्चात्,পরে
975,vorher::ADV,पहले,আগে
976,vorher::ADV,पेशतर,আগে
977,zuerst::ADV,पहले,আগে
978,einmal::ADV,एक बार,একবার
979,einmal::ADV,एक दफ़ा,একবার
980,manchmal::ADV,कभी कभी,কখনও কখনও
981,oft::ADV,अक्सर,ঘনঘন
982,immer::ADV,सदा,সর্বদা
983,immer::ADV,हमेशा,সর্বদা
984,niemals::ADV,कभी नहीं,কখলও নহে
985,niemals::ADV,कदापि नहीं,কখলও নহে
986,hier::ADV,इधर,এখানে
987,hier::ADV,यहाँ,এখানে
988,hierhin::ADV,इधर को,এখানে
989,hierhin::ADV,यहाँ को,এখানে
990,von hier::ADV,यहाँ से,ত্রই স্তান হইতে
991,dort::ADV,उधर,ওখানে
992,dort::ADV,वहाँ,ওখানে
993,dorthin::ADV,उधर को,ওখানে
994,dorthin::ADV,वहाँ को,ওখানে
995,geradeaus::ADV,सीधे,অগ্রগামী
996,vorwärts::ADV,आगे,সন্মুখিকে
997,vorwärts::ADV,आगे को,সন্মুখিকে
998,rückwärts::ADV,पीछे को,খিরিয়া
999,zurück::ADV,वापस,পিঠ
1000,unten::ADV,नीचे,নীচে
1001,hinab::ADV,नीचे को,নিম্নগামী
1002,oben::ADV,ऊपर,উপরে
1003,hinauf::ADV,ऊपर को,উচ্চতর অংশে
1004,überall::ADV,हर जगह,সর্বত্র
1005,überall::ADV,हर स्थान,সর্বত্র
1006,nicht::ADV,न,না
1007,nicht::ADV,नहीं,না
1008,ein wenig::ADV,कुछ,অল্প
1009,ein wenig::ADV,ज़रा,অল্প
1010,ein wenig::ADV,थोड़ा,অল্প
1011,kaum::ADV,लगभग नहीं,কষ্টসহকাবে
1012,kaum::ADV,बराबर नहीं,কষ্টসহকাবে
1013,sehr::ADV,बहुत,খুব
1014,so::ADV,ऐसा,তত
1015,noch::ADV,अभी तक,এখন পর্যস্ত
1016,nur::ADV,केवल,শুধু
1017,nur::ADV,सिर्फ़,শুধু
1018,schon::ADV,चुकना,ইতঃপুর্বে
1019,wieder::ADV,फिर,আবার
1020,wieder::ADV,दुबारा,আবার
1021,vergebens::ADV,व्यर्थ,বিফলে
1022,vor::PRP,के आगे,সম্মুখে
1023,vor::PRP,के सामने,সম্মুখে
1024,hinter::PRP,के पीछे,পশ্চাতে
1025,unter::PRP,के तले,নীচে
1026,unter::PRP,के नीचे,নীচে
1027,durch::PRP,के पार,দ্বারা
1028,neben::PRP,के पास,কাছে
1029,neben::PRP,की बग़ल में,কাছে
1030,zwischen::PRP,के बीच,মধ্যে
1031,wegen::PRP,के कारण,জন্য
1032,wegen::PRP,की वजह से,জন্য
1033,dies::PRN,यह,এটা
1034,das::PRN,वह,ওটা
1035,alles::PRN,सब,সব
1036,alles::PRN,सब कुछ,সব
1037,ich::PRN,मैं,আমি
1038,du::PRN,तू,তুমি
1039,er::PRN,यह,উনি
1040,wir::PRN,हम,আমরা
1041,ihr::PRN,तुम,তোমরা
1042,sie::PRN,ये,তারা
1043,was::FPRN,क्या,কি
1044,wer::FPRN,कौन,কে
1045,wo::FADV,किधर,কোথায়
1046,wohin::FADV,किधर,কোথায়
1047,wie::FADV,कैसे,কেমন
1048,warum::FADV,क्यों,কেন
1049,wieviel::FNUM,कितना,কত
1050,eins::NUM,एक,অক
1051,zwei::NUM,दो,দুই
1052,drei::NUM,तीन,তিন
1053,vier::NUM,चार,চার
1054,fünf::NUM,पाँच,পাঁচ
1055,sechs::NUM,छह,ছয়
1056,sieben::NUM,सात,সাত
1057,acht::NUM,आठ,আট
1058,neun::NUM,नौ,নয়
1059,zehn::NUM,दस,দশ
1060,elf::NUM,ग्यारह,এগারো
1061,zwölf::NUM,बारह,দ্বাদশ
1062,zwanzig::NUM,बीस,বিশ
1063,dreißig::NUM,तीस,ত্রিশ
1064,vierzig::NUM,चालीस,চল্লিশ
1065,fünfzig::NUM,पचास,পঞ্চাশ
1066,sechzig::NUM,साठ,ষাট
1067,siebzig::NUM,सत्तर,সত্তর
1068,achtzig::NUM,अस्सी,আশি
1069,neunzig::NUM,नव्वे,নব্বুই
1070,hundert::NUM,सौ,শত
1071,tausend::NUM,हज़ार,হাজার
1072,und::CNJ,और,আর
1073,und::CNJ,और,এবং
1074,oder::CNJ,या,বা
1075,stehen::V,खड़ा होना,দাঁড়ানো
1076,sitzen::V,बैठना,বসা
1077,liegen::V,लेटना,শোয়া
1078,hängen::V,लटकना,ঝোলা
1079,werden::V,बनना,হইয়া উঠা
1080,passieren::V,होना,ঘটা
1081,beginnen::V,आरंभ होना,আরম্ভ হওয়া
1082,beginnen::V,प्रारंभ होना,আরম্ভ হওয়া
1083,enden::V,अंत होना,শেষ হওয়া
1084,enden::V,ख़तम होना,শেষ হওয়া
1085,wechseln::V,बदलना,রূপাস্তর করা
1086,aufgehen[Sonne]::V,चढ़ना,উদিত হওয়া
1087,aufgehen[Sonne]::V,उदित होना,উদিত হওয়া
1088,untergehen[Sonne]::V,अस्त हो जाना,অস্ত যাওয়া
1089,scheinen[Sonne]::V,रोशनी देना,আলো দেওয়া
1090,donnern::V,गरजना,বজ্রধ্বনি করা
1091,wehen::V,चलना,প্রবাহিত হওয়া
1092,strömen::V,बहना,প্রবাহিত হওয়া
1093,strömen::V,प्रवाहित होना,প্রবাহিত হওয়া
1094,fließen::V,बहना,ছুটা
1095,fließen::V,प्रवाहित होना,ছুটা
1096,sich drehen::V,घूमना,পাক খাওয়া
1097,schwanken::V,हिलना,দোলা
1098,schwingen::V,हिलना,দোলা
1099,fallen::V,गिरना,পড়া
1100,brennen::V,जलना,সেঁকা
1101,rauchen::V,धुआँ उड़ाना,ধোঁয়া ছড়ান
1102,regnen::V,बरसना,বর্ষণ_করা
1103,gefrieren::V,जमना,হিমায়িত হওয়া
1104,tauen::V,गलना,গলা
1105,tauen::V,पिघलना,গলা
1106,schmelzen::V,गलना,গলা
1107,schmelzen::V,पिघलना,গলা
1108,trocknen::V,सूखना,শুষ্ক করা
1109,sieden::V,उबलना,ফোঁড়া
1110,faulen::V,गलना,ক্ষয় হওয়া
1111,faulen::V,सड़ना,ক্ষয় হওয়া
1112,verfaulen::V,गलना,ক্ষয় হওয়া 
1113,verfaulen::V,सड़ना,ক্ষয় হওয়া 
1114,reißen::V,फटना,ছিঁড়া
1115,versinken::V,डूबना,ডুবা
1116,vergehen::V,बीतना,যাওয়া
1117,vergehen::V,गुज़रना,যাওয়া
1118,erscheinen::V,दिखाई देना,আসা
1119,verschwinden::V,ग़ायब होना,অদৃশ্য হওয়া
1120,sinken::V,घटना,হ্রাস হওয়া
1121,sinken::V,उतरना,হ্রাস হওয়া
1122,abnehmen::V,घटना,হ্রাস হওয়া
1123,zunehmen::V,बढ़ना,বৃদ্ধি পাওয়া
1124,steigen::V,बढ़ना,ওঠা
1125,wachsen::V,उगना,বড় হওয়া
1126,glänzen::V,चमकना,জ্বলা
1127,funkeln::V,जगमगाना,জ্বল্জ্বল করা
1128,funkeln::V,टिमटिमाना,জ্বল্জ্বল করা
1129,lärmen::V,शोर मचाना,
1130,läuten::V,बजना,রুসুঝুসু করা
1131,klingeln::V,बजना,বাজা
1132,klirren::V,झनझनाना,টুংটাং-শব্দ করা
1133,brausen::V,साँय-साँय करना,গর্জন করা
1134,rauschen::V,सरसराना,মর্মরধ্বনি করা
1135,klingen::V,बजना,শব্দ করা
1136,bellen::V,भौंकना,ঘেউ ঘেউ করা
1137,heulen::V,गुर्राना,গর্জন করা
1138,blasen::V,फूँकना,ফুঁ দেওয়া
1139,pfeifen::V,सीटी देना,শিস্ দেওয়া
1140,schreien::V,चिल्लाना,চিৎকার করা
1141,stöhnen::V,कराहना,গোঁ-গো করা
1142,stöhnen::V,आहें भरना,গোঁ-গো করা
1143,zittern::V,काँपना,কাঁপা
1144,leben::V,जीना,বাঁচা
1145,geboren werden::V,पैदा होना,জন্মানো
1146,atmen::V,साँस लेना,শ্বাস ফেলা
1147,trinken::V,पीना,পান করা
1148,essen::V,खाना,ভক্ষণ করা
1149,schlucken::V,निगलना,গেলা
1150,müde werden::V,थकना,পরিশ্রান্ত হওয়া
1151,müde werden::V,उकताना,পরিশ্রান্ত হওয়া
1152,einschlafen::V,सो जाना,নিদ্রামগ্ন হওয়া
1153,schlafen::V,सोना,নিদ্রা যাওয়া
1154,aufwachen::V,जागना,জাগা
1155,aufstehen::V,उठना,জাগা
1156,sich erholen::V,सुस्ताना,আরাম করা
1157,sich erholen::V,आराम करना,আরাম করা
1158,krank werden::V,बीमार पड़ना,অসুস্থ হত্তয়া
1159,krank sein::V,बीमार होना,রূগ্ণ হত্তয়া
1160,schmerzen::V,दुखना,কন্কন করা
1161,schmerzen::V,दर्द करना,কন্কন করা
1162,husten::V,खाँसना,কাশা
1163,genesen::V,ठीक हो जाना,আরোগ্য হওয়া
1164,genesen::V,स्वस्थ हो जाना,আরোগ্য হওয়া
1165,sterben::V,मरना,মারা যাওয়া
1166,umkommen::V,मरना,মারা যাওয়া
1167,sich bewegen::V,चलना,চলা
1168,sich bewegen::V,हिलना,চলা
1169,sich rühren::V,हिलना,নড়া
1170,sich erheben::V,उठना,উদিত হওয়া
1171,sich setzen::V,बैठना,বসা
1172,hinfallen::V,गिरना,পড়া
1173,laufen::V,चलना,হাঁটা
1174,schreiten::V,क़दम जाना,হাঁটা
1175,spazierengehen::V,सैर करना,পায়চারি করা
1176,eilen::V,तेज़ी से जाना,ত্বরাম্বিত করা
1177,eilen::V,शीघ्रता से चलना,ত্বরাম্বিত করা
1178,sich beeilen::V,जल्दी करना,ত্বরাম্বিত করা
1179,sich beeilen::V,शीघ्रता करना,ত্বরাম্বিত করা
1180,sausen::V,बड़ी तेज़ी से चलना,ধেয়ে যাওয়া
1181,rennen::V,भागना,চলা
1182,rennen::V,दौड़ना,চলা
1183,springen::V,उछलना,লাফানো
1184,klettern::V,चढ़ना,আরোহণ করা
1185,schaukeln::V,झूलना,দোলা
1186,kriechen::V,रेंगना,হামাগুড়ি দেওয়া
1187,schwimmen::V,तैरना,সাঁতার কাটা
1188,tauchen::V,डूबना,ডোবা
1189,rudern::V,खेना,দাঁড় টানা
1190,rudern::V,चप्पू चलाना,দাঁড় টানা
1191,fahren::V,चलना,চালান
1192,fahren::V,यात्रा करना,চালান
1193,fliegen::V,उड़ना,ওড়া
1194,gehen::V,जाना,যাওয়া
1195,weggehen::V,चला जाना,প্রস্থান করা
1196,weggehen::V,बाहर जाना,প্রস্থান করা
1197,abfahren::V,छूटना,প্রস্থান করা
1198,abfahren::V,रवाना होना,প্রস্থান করা
1199,anhalten::V,रुकना,থামা
1200,anhalten::V,खड़ा होना,থামা
1201,hineingehen::V,घुसना,ঢোকা
1202,hineingehen::V,अंदर जाना,ঢোকা
1203,eintreten::V,प्रवेश करना,ঢোকা
1204,kommen::V,आना,আসা
1205,ankommen::V,पहुँचना,আসা
1206,zurückkommen::V,लौटना,ফিরা
1207,zurückkommen::V,वापस आना,ফিরা
1208,bleiben::V,रहना,থাকা
1209,bleiben::V,रुकना,থাকা
1210,warten::V,इंतज़ार करना,অপেক্ষা করা
1211,erwarten::V,प्रतीक्षा करना,অপেক্ষা করা
1212,suchen::V,ढूँढ़ना,খোঁজ করা
1213,finden::V,पाना,পাওয়া
1214,finden::V,ढूँढ़ निकालना,পাওয়া
1215,versuchen::V,कोशिश करना,পরখ করা
1216,vorbereiten::V,तैयार करना,প্রস্তুত করা
1217,lieben::V,प्यार करना,ভালবাসা
1218,mögen::V,पसंद होना,পছন্দ করা
1219,lachen::V,हँसना,হাসা
1220,rühren::V,छूना,হৃদয়ম্পর্শ করা
1221,weinen::V,रोना,কাঁদা
1222,schimpfen::V,गाली देना,নালিশ করা
1223,sich ärgern::V,चिढ़ना,রাগ হত্তয়া
1224,sich ärgern::V,नाराज़ होना,রাগ হত্তয়া
1225,sich fürchten::V,डरना,ভয় করা
1226,sich fürchten::V,भय खाना,ভয় করা
1227,fürchten::V,डरना से,ডরা
1228,fürchten::V,भय खाना से,ডরা
1229,fliehen::V,भागना,পালানো
1230,flüchten::V,निकल भागना,পালানো
1231,sehen::V,देखना,দেখা
1232,anschauen::V,देखना,দেখা
1233,ansehen::V,दृष्टि डालना पर,দেখা
1234,hören::V,सुनना,শোনা
1235,zuhören::V,सुनना,শোনা
1236,probieren::V,चखना,পরখ করা
1237,riechen::V,सूँघना,শুঁকা
1238,fühlen::V,महसूस करना,অনুভব করা
1239,scheinen::V,लगना,মনে হত্তয়া
1240,zu sehen sein::V,दिखाई देना,দেখা দেত্তয়া
1241,vernehmen::V,सुनना,শোনা
1242,frieren::V,ठंड लगना,শীত লাগা
1243,frieren::V,सर्दी लगना,শীত লাগা
1244,tun::V,करना,করা
1245,können::V,सकना,পারা
1246,können::V,जानना,পারা
1247,wollen::V,चाहना,ইচ্ছা করা
1248,anfangen::V,शुरू करना,আরম্ভ করা
1249,beenden::V,ख़त्म करना,শেষ করা
1250,beenden::V,समाप्त करना,শেষ করা
1251,aufhören::V,बंद जाना,থামা
1252,aufhören::V,समाप्त जाना,থামা
1253,gelingen::V,बनना,সিদ্ধিলাভ করা
1254,gelingen::V,अच्छा होना,সিদ্ধিলাভ করা
1255,geraten::V,बन पड़ना,পরিণত হত্তয়া
1256,öffnen::V,खोलना,খোলা
1257,schließen::V,बंद करना,বন্ধ করা
1258,stellen::V,रखना,স্থাপন করা
1259,setzen::V,रखना,স্থাপন করা
1260,setzen::V,बिठाना,স্থাপন করা
1261,legen::V,रखना,স্থাপন করা
1262,legen::V,लिटाना,স্থাপন করা
1263,berühren::V,छूना,স্পর্শ করা
1264,berühren::V,स्पर्श करना,স্পর্শ করা
1265,verbinden::V,बाँधना,সংযুক্ত করা
1266,bedecken::V,ढकना,ঢাকা
1267,aufhängen::V,लटकाना,ঝুলানো
1268,anzünden::V,जलाना,জ্বালান
1269,aufheben::V,उठाना,কুড়াইয়া তোলা
1270,zurücklassen::V,पीछे छोड़ना,পরিত্যাগ করা
1271,verlieren::V,खोना,হারান
1272,verlieren::V,गँवाना,হারান
1273,fallen lassen::V,गिराना,ফেলা
1274,machen::V,करना,গঠন করা
1275,machen::V,बनाना,গঠন করা
1276,herstellen::V,बनाना,সৃষ্টি করা
1277,herstellen::V,तैयार करना,সৃষ্টি করা
1278,bauen::V,बनाना,নির্মাণ করা
1279,bauen::V,निर्माण करना,নির্মাণ করা
1280,reparieren::V,मरम्मत करना,মেরামত করা
1281,verbessern::V,सुधारना,উন্নতিলাভ করা
1282,ändern::V,बदलना,পরিবর্তিত করা
1283,ändern::V,परीवर्तन करना,পরিবর্তিত করা
1284,graben::V,खोदना,খনন করা
1285,beugen::V,झुकाना,নোয়া
1286,biegen::V,झुकाना,নোয়া
1287,drehen::V,फेरना,ঘোরান
1288,drehen::V,घुमाना,ঘোরান
1289,wenden::V,पलटना,উলটাইয়া দেত্তয়া
1290,wenden::V,मोड़ना,উলটাইয়া দেত্তয়া
1291,umdrehen::V,घुमाना,উলটানো
1292,heben::V,उठाना,উত্তোলন করা
1293,heben::V,ऊँचा करना,উত্তোলন করা
1294,hochheben::V,उठाना,উঁচু করা
