,Concept_ID,se,nl
2310,Schlitten::N,slærra,slee
2311,Schlitten::N,slærra,slede
2312,Schlitten::N,tjïelhke,slee
2313,Schlitten::N,tjïelhke,slede
2314,Schlitten::N,gieris,slee
2315,Schlitten::N,gieris,slede
2316,Schlitten::N,tjielkká,slee
2317,Schlitten::N,tjielkká,slede
2318,Schlitten::N,gielká,slee
2319,Schlitten::N,gielká,slede
2320,Schlitten::N,kiäl'kká,slee
2321,Schlitten::N,kiäl'kká,slede
2322,Schlitten::N,saan,slee
2323,Schlitten::N,saan,slede
2324,Schlitten::N,ǩeâlkk,slee
2325,Schlitten::N,ǩeâlkk,slede
2326,Schlitten::N,со̄а̄н,slee
2327,Schlitten::N,со̄а̄н,slede
2328,Ski::N,treavka,ski
2329,Ski::N,sabek,ski
2330,Ski::N,sabet,ski
2331,Ski::N,saaveeh,ski
2332,Ski::N,koolâs,ski
2333,Ski::N,коаллас,ski
2334,Ski::N,са̄вехь,ski
2335,Lagerfeuer::N,dålle,kampvuur
2336,Lagerfeuer::N,sajijdållå,kampvuur
2337,Lagerfeuer::N,dolla,kampvuur
2338,Lagerfeuer::N,tullâ,kampvuur
2339,Lagerfeuer::N,toll,kampvuur
2340,Lagerfeuer::N,то̄лл,kampvuur
2341,Last::N,maajsoe,last
2342,Last::N,maajsoe,vracht
2343,Last::N,noade,last
2344,Last::N,noade,vracht
2345,Last::N,guorbmi,last
2346,Last::N,guorbmi,vracht
2347,Last::N,kye'rmi,last
2348,Last::N,kye'rmi,vracht
2349,Last::N,nue´đđ,last
2350,Last::N,nue´đđ,vracht
2351,Last::N,kue´rmm,last
2352,Last::N,kue´rmm,vracht
2353,Last::N,нуэдът,last
2354,Last::N,нуэдът,vracht
2355,Gang::N,vaedtseme,wandeling
2356,Gang::N,mannulahka,wandeling
2357,Gang::N,johtu,wandeling
2358,Gang::N,jotteem,wandeling
2359,Gang::N,joto,wandeling
2360,Gang::N,jäl'lmõš,wandeling
2361,Gang::N,ёадтмушш,wandeling
2362,Gang::N,ёадтҌмушш,wandeling
2363,Schritt::N,sïlle,stap
2364,Schritt::N,sïlle,schrede
2365,Schritt::N,lávkke,stap
2366,Schritt::N,lávkke,schrede
2367,Schritt::N,lávki,stap
2368,Schritt::N,lávki,schrede
2369,Schritt::N,lävkki,stap
2370,Schritt::N,lävkki,schrede
2371,Schritt::N,läu´ǩǩ,stap
2372,Schritt::N,läu´ǩǩ,schrede
2373,Schritt::N,ла̄ффьк,stap
2374,Schritt::N,ла̄ффьк,schrede
2375,Norden::N,noerhte,noorden
2376,Norden::N,nuortta,noorden
2377,Norden::N,davvi,noorden
2378,Norden::N,taṿe,noorden
2379,Norden::N,tâ´vv,noorden
2380,Norden::N,таввял,noorden
2381,Süden::N,åarjel,zuiden
2382,Süden::N,oarjje,zuiden
2383,Süden::N,lulli,zuiden
2384,Süden::N,mäddi,zuiden
2385,Süden::N,kesipieg'gâ,zuiden
2386,Süden::N,saujj,zuiden
2387,Süden::N,со̄а̄ййв,zuiden
2388,Westen::N,jillie,westen
2389,Westen::N,alle,westen
2390,Westen::N,oarji,westen
2391,Westen::N,uár'ji,westen
2392,Westen::N,viõstâr,westen
2393,Westen::N,вуэрьял,westen
2394,Osten::N,luvlie,oosten
2395,Osten::N,lulle,oosten
2396,Osten::N,nuorta,oosten
2397,Osten::N,nuor'ttâ,oosten
2398,Osten::N,nuõrti,oosten
2399,Osten::N,нуҏҏьт,oosten
2400,Holz::N,moere,hout
2401,Holz::N,muorra,hout
2402,Holz::N,muorra,hout
2403,Holz::N,muoṛâ,hout
2404,Holz::N,muõrr,hout
2405,Holz::N,мӯрр,hout
2406,Brett::N,fealloe,plank
2407,Brett::N,fiello,plank
2408,Brett::N,lávdi,plank
2409,Brett::N,lyev'di,plank
2410,Brett::N,lu´vdd,plank
2411,Brett::N,лаййт,plank
2412,Platte::N,spaagkoe,plaat
2413,Platte::N,skierro,plaat
2414,Platte::N,skearru,plaat
2415,Platte::N,ráptu,plaat
2416,Platte::N,ка̄ррьт,plaat
2417,Stütze::N,dovtege,stut
2418,Stütze::N,dovtege,steun
2419,Stütze::N,dåarjege,stut
2420,Stütze::N,dåarjege,steun
2421,Stütze::N,tsagge,stut
2422,Stütze::N,tsagge,steun
2423,Stütze::N,nihta,stut
2424,Stütze::N,nihta,steun
2425,Stütze::N,duvdda,stut
2426,Stütze::N,duvdda,steun
2427,Stütze::N,caggi,stut
2428,Stütze::N,caggi,steun
2429,Stütze::N,cagge,stut
2430,Stütze::N,cagge,steun
2431,Stütze::N,cõgldõk,stut
2432,Stütze::N,cõgldõk,steun
2433,Stütze::N,стуэлльп,stut
2434,Stütze::N,стуэлльп,steun
2435,Stange::N,staavra,stang
2436,Stange::N,stággo,stang
2437,Stange::N,hålggå,stang
2438,Stange::N,stávrá,stang
2439,Stange::N,stággu,stang
2440,Stange::N,čuálgui,stang
2441,Stange::N,kaŋgg,stang
2442,Stange::N,кэ̄ллт,stang
2443,Stange::N,пе̄лльк,stang
2444,Stock::N,galte,stok
2445,Stock::N,klåbpoe,stok
2446,Stock::N,soabbe,stok
2447,Stock::N,soabbi,stok
2448,Stock::N,suáb'bi,stok
2449,Stock::N,suä´b'b,stok
2450,Stock::N,суэммьп,stok
2451,Stab::N,klaahka,staf
2452,Stab::N,soabbe,staf
2453,Stab::N,soabbi,staf
2454,Stab::N,suáb'bi,staf
2455,Stab::N,suä´b'b,staf
2456,Stab::N,суэммьп,staf
2457,Rohr::N,gïrse,pijp
2458,Rohr::N,båhttså,pijp
2459,Rohr::N,bohcci,pijp
2460,Rohr::N,poccee,pijp
2461,Rohr::N,puu´lčiǩ,pijp
2462,Rohr::N,туррьп,pijp
2463,Haus::N,ståapoe,huis
2464,Haus::N,goahte,huis
2465,Haus::N,stohpu,huis
2466,Haus::N,tááḷu,huis
2467,Haus::N,tääll,huis
2468,Haus::N,пэ̄ҏҏт,huis
2469,Heim::N,hïejme,tehuis
2470,Heim::N,viesso,tehuis
2471,Heim::N,ruoktu,tehuis
2472,Heim::N,päikki,tehuis
2473,Heim::N,päi´ǩǩ,tehuis
2474,Heim::N,пэ̄ҏҏт,tehuis
2475,Ofen::N,vuebnie,kachel
2476,Ofen::N,vuodná,kachel
2477,Ofen::N,vuobnne,kachel
2478,Ofen::N,uvdna,kachel
2479,Ofen::N,uvnâ,kachel
2480,Ofen::N,ǩiiuǥân,kachel
2481,Ofen::N,пе̄ххц,kachel
2482,Ofen::N,кыввкан,kachel
2483,Fußboden::N,guelpie,vloer
2484,Fußboden::N,guolbbe,vloer
2485,Fußboden::N,láhtti,vloer
2486,Fußboden::N,šalde,vloer
2487,Fußboden::N,šâ´ldd,vloer
2488,Fußboden::N,шалльт,vloer
2489,Tisch::N,buertie,tafel
2490,Tisch::N,bievdde,tafel
2491,Tisch::N,beavdi,tafel
2492,Tisch::N,pevdi,tafel
2493,Tisch::N,på´rdd,tafel
2494,Tisch::N,stue´ll,tafel
2495,Tisch::N,туэлль,tafel
2496,Stuhl::N,stovle,stoel
2497,Stuhl::N,ståvllå,stoel
2498,Stuhl::N,stuollu,stoel
2499,Stuhl::N,stovli,stoel
2500,Stuhl::N,stuu´l,stoel
2501,Stuhl::N,стула,stoel
2502,Wiege::N,gïerhkeme,wieg
2503,Wiege::N,vuoggo,wieg
2504,Wiege::N,geaŧŧu,wieg
2505,Wiege::N,geaktu,wieg
2506,Wiege::N,gietkka,wieg
2507,Wiege::N,kiäh'tu,wieg
2508,Wiege::N,vogga,wieg
2509,Wiege::N,кӣткэм,wieg
2510,Bett::N,seangkoe,bed
2511,Bett::N,sæŋŋga,bed
2512,Bett::N,seaŋga,bed
2513,Bett::N,seŋgâ,bed
2514,Bett::N,sââ´jj,bed
2515,Bett::N,вуэдтӭмсайй,bed
2516,Regal::N,hælla,rek
2517,Regal::N,hilldo,rek
2518,Regal::N,hildu,rek
2519,Regal::N,ildee,rek
2520,Regal::N,i´lddi,rek
2521,Regal::N,ылльтэ,rek
2522,Kiste::N,aeskie,kist
2523,Kiste::N,kássa,kist
2524,Kiste::N,kássa,kist
2525,Kiste::N,árkku,kist
2526,Kiste::N,ču´ǩǩ,kist
2527,Kiste::N,чуххьк,kist
2528,Fenster::N,klaase,raam
2529,Fenster::N,klaase,venster
2530,Fenster::N,vinndek,raam
2531,Fenster::N,vinndek,venster
2532,Fenster::N,láse,raam
2533,Fenster::N,láse,venster
2534,Fenster::N,laasâ,raam
2535,Fenster::N,laasâ,venster
2536,Fenster::N,ikkân,raam
2537,Fenster::N,ikkân,venster
2538,Fenster::N,эххкан,raam
2539,Fenster::N,эххкан,venster
2540,Tür::N,okse,deur
2541,Tür::N,uksa,deur
2542,Tür::N,uksa,deur
2543,Tür::N,uksâ,deur
2544,Tür::N,uhss,deur
2545,Tür::N,уккс,deur
2546,Tor::N,okse,poort
2547,Tor::N,pårttå,poort
2548,Tor::N,uksa,poort
2549,Tor::N,poarta,poort
2550,Tor::N,porttâ,poort
2551,Tor::N,uustõk,poort
2552,Tor::N,čuâlluhss,poort
2553,Tor::N,уккс,poort
2554,Zaun::N,haakene,omheining
2555,Zaun::N,jerra,omheining
2556,Zaun::N,gárdde,omheining
2557,Zaun::N,áidi,omheining
2558,Zaun::N,äiđi,omheining
2559,Zaun::N,äidd,omheining
2560,Zaun::N,čuâll,omheining
2561,Zaun::N,а̄ййт,omheining
2562,Dach::N,rehpie,dak
2563,Dach::N,dæhkko,dak
2564,Dach::N,gáhttu,dak
2565,Dach::N,káttu,dak
2566,Dach::N,laakk,dak
2567,Dach::N,пэ̄ҏҏтэ̄ля,dak
2568,Dach::N,кры̄ша,dak
2569,Leiter::N,raajtere,ladder
2570,Leiter::N,tjajmos,ladder
2571,Leiter::N,boagos,ladder
2572,Leiter::N,ráidalas,ladder
2573,Leiter::N,raidlâs,ladder
2574,Leiter::N,лествец,ladder
2575,Besen::N,saehpie,bezem
2576,Besen::N,gaerpene,bezem
2577,Besen::N,njáman,bezem
2578,Besen::N,luvdá,bezem
2579,Besen::N,luvdá,bezem
2580,Besen::N,västt,bezem
2581,Besen::N,ва̄сст,bezem
2582,Spaten::N,gåajvoe,schop
2583,Spaten::N,spádá,schop
2584,Spaten::N,goajvvo,schop
2585,Spaten::N,goaivu,schop
2586,Spaten::N,kuái'vu,schop
2587,Spaten::N,kuäivv,schop
2588,Spaten::N,куаййв,schop
2589,Schaufel::N,gåajvoe,schep
2590,Schaufel::N,gåjvun,schep
2591,Schaufel::N,goajvvo,schep
2592,Schaufel::N,goaivu,schep
2593,Schaufel::N,kuái'vu,schep
2594,Schaufel::N,kuäivv,schep
2595,Schaufel::N,куаййв,schep
2596,Gabel::N,tjåagka,vork
2597,Gabel::N,gáffil,vork
2598,Gabel::N,káffal,vork
2599,Gabel::N,kaahvâl,vork
2600,Gabel::N,velkk,vork
2601,Gabel::N,а̄лльс,vork
2602,Löffel::N,buste,lepel
2603,Löffel::N,bassti,lepel
2604,Löffel::N,baste,lepel
2605,Löffel::N,pastem,lepel
2606,Löffel::N,pâ´sttem,lepel
2607,Löffel::N,пасьтэмь,lepel
2608,Messer::N,nejpie,mes
2609,Messer::N,nijbbe,mes
2610,Messer::N,niibi,mes
2611,Messer::N,nijbe,mes
2612,Messer::N,nei´bb,mes
2613,Messer::N,ныййп,mes
2614,Nagel::N,spæjhkere,spijker
2615,Nagel::N,spiger,spijker
2616,Nagel::N,návlle,spijker
2617,Nagel::N,spiikkár,spijker
2618,Nagel::N,spijkkár,spijker
2619,Nagel::N,näu´ll,spijker
2620,Nagel::N,на̄ввьл,spijker
2621,Netz::N,viermie,net
2622,Netz::N,viermme,net
2623,Netz::N,næhtta,net
2624,Netz::N,fierbmi,net
2625,Netz::N,viermi,net
2626,Netz::N,säi´mm,net
2627,Netz::N,нӯжхьт,net
2628,Haken::N,kruehkie,haak
2629,Haken::N,ruohkke,haak
2630,Haken::N,vagge,haak
2631,Haken::N,roahkki,haak
2632,Haken::N,faggi,haak
2633,Haken::N,kuák'ki,haak
2634,Haken::N,kuä´ǩ'ǩ,haak
2635,Haken::N,ва̄ӈӈк,haak
2636,Haken::N,куэххьк,haak
2637,Griff::N,rehpie,handvat
2638,Griff::N,taatje,handvat
2639,Griff::N,gavlla,handvat
2640,Griff::N,guottáldahka,handvat
2641,Griff::N,geavja,handvat
2642,Griff::N,novdâ,handvat
2643,Griff::N,nõđđ,handvat
2644,Griff::N,kå´ǧǧ,handvat
2645,Griff::N,нэ̄дт,handvat
2646,Schloss::N,laesie,slot
2647,Schloss::N,lássa,slot
2648,Schloss::N,lohkka,slot
2649,Schloss::N,lukkâ,slot
2650,Schloss::N,lokk,slot
2651,Schloss::N,ло̄ххк,slot
2652,Bild::N,guvvie,beeld
2653,Bild::N,gåvvå,beeld
2654,Bild::N,govva,beeld
2655,Bild::N,koṿe,beeld
2656,Bild::N,kartt,beeld
2657,Bild::N,картина,beeld
2658,Figur::N,guvvie,figuur
2659,Figur::N,gåvos,figuur
2660,Figur::N,figuvrra,figuur
2661,Figur::N,figuvra,figuur
2662,Figur::N,kovos,figuur
2663,Figur::N,kuâŋas,figuur
2664,Puppe::N,dåahka,pop
2665,Puppe::N,dåhkko,pop
2666,Puppe::N,doahkko,pop
2667,Puppe::N,dohkká,pop
2668,Puppe::N,duhkká,pop
2669,Puppe::N,kuuhlaž,pop
2670,Puppe::N,кукла,pop
2671,Beutel::N,voessetje,zak
2672,Beutel::N,voessetje,buidel
2673,Beutel::N,påvsså,zak
2674,Beutel::N,påvsså,buidel
2675,Beutel::N,seahkaš,zak
2676,Beutel::N,seahkaš,buidel
2677,Beutel::N,bursa,zak
2678,Beutel::N,bursa,buidel
2679,Beutel::N,guhkkár,zak
2680,Beutel::N,guhkkár,buidel
2681,Beutel::N,čooṿâs,zak
2682,Beutel::N,čooṿâs,buidel
2683,Beutel::N,siâk'k,zak
2684,Beutel::N,siâk'k,buidel
2685,Beutel::N,kå´ššel,zak
2686,Beutel::N,kå´ššel,buidel
2687,Beutel::N,ве̄ҏҏц,zak
2688,Beutel::N,ве̄ҏҏц,buidel
2689,Bündel::N,paantje,pak
2690,Bündel::N,paantje,bundel
2691,Bündel::N,buduk,pak
2692,Bündel::N,buduk,bundel
2693,Bündel::N,gurppe,pak
2694,Bündel::N,gurppe,bundel
2695,Bündel::N,gihppu,pak
2696,Bündel::N,gihppu,bundel
2697,Bündel::N,kiäs'tu,pak
2698,Bündel::N,kiäs'tu,bundel
2699,Bündel::N,šnâpp,pak
2700,Bündel::N,šnâpp,bundel
2701,Bündel::N,пуччк,pak
2702,Bündel::N,пуччк,bundel
2703,Tasche::N,veaskoe,tas
2704,Tasche::N,væssko,tas
2705,Tasche::N,lávkka,tas
2706,Tasche::N,lávka,tas
2707,Tasche::N,seahkka,tas
2708,Tasche::N,lavkkâ,tas
2709,Tasche::N,laukk,tas
2710,Tasche::N,суӎӎьк,tas
2711,Tasche::N,ло̄а̄ффк,tas
2712,Eimer::N,bæhtoe,emmer
2713,Eimer::N,skiello,emmer
2714,Eimer::N,skállu,emmer
2715,Eimer::N,eebir,emmer
2716,Eimer::N,skääll,emmer
2717,Eimer::N,е̄мьперь,emmer
2718,Deckel::N,luehkie,deksel
2719,Deckel::N,låhkke,deksel
2720,Deckel::N,lohkki,deksel
2721,Deckel::N,lokke,deksel
2722,Deckel::N,lå´ǩǩ,deksel
2723,Deckel::N,ко̄а̄ххтнэсс,deksel
2724,Geschirr::N,lihtie,vaatwerk
2725,Geschirr::N,lihte,vaatwerk
2726,Geschirr::N,lihtit,vaatwerk
2727,Geschirr::N,litte,vaatwerk
2728,Geschirr::N,kärldõk,vaatwerk
2729,Geschirr::N,ка̄ррь,vaatwerk
2730,Sack::N,voesse,zak
2731,Sack::N,vuossa,zak
2732,Sack::N,seahkka,zak
2733,Sack::N,sekkâ,zak
2734,Sack::N,siâk'k,zak
2735,Sack::N,ве̄ҏҏц,zak
2736,Tasse::N,guksie,kop
2737,Tasse::N,gåhppå,kop
2738,Tasse::N,gohppu,kop
2739,Tasse::N,pollo,kop
2740,Tasse::N,kopp,kop
2741,Tasse::N,на̄ххьп,kop
2742,Topf::N,baetie,pan
2743,Topf::N,krovhte,pan
2744,Topf::N,rujtta,pan
2745,Topf::N,giebbme,pan
2746,Topf::N,báhti,pan
2747,Topf::N,gievdni,pan
2748,Topf::N,pääti,pan
2749,Topf::N,kruâitt,pan
2750,Topf::N,кӣммьн,pan
2751,Kessel::N,giebnie,ketel
2752,Kessel::N,skallo,ketel
2753,Kessel::N,giebbme,ketel
2754,Kessel::N,gieđbmi,ketel
2755,Kessel::N,kiem'ni,ketel
2756,Kessel::N,ǩie´mnn,ketel
2757,Kessel::N,кӣммьн,ketel
2758,Essen::N,åesie,eten
2759,Essen::N,beapmoe,eten
2760,Essen::N,biebbmo,eten
2761,Essen::N,borramuš,eten
2762,Essen::N,purrâmâš,eten
2763,Essen::N,porrmõš,eten
2764,Essen::N,по̄ррмушш,eten
2765,Nahrung::N,beapmoe,voedsel
2766,Nahrung::N,biebbmo,voedsel
2767,Nahrung::N,biebmu,voedsel
2768,Nahrung::N,purrâmâš,voedsel
2769,Nahrung::N,porrmõš,voedsel
2770,Nahrung::N,по̄ррмушш,voedsel
2771,Speise::N,beapmoe,spijs
2772,Speise::N,biebbmo,spijs
2773,Speise::N,biebmu,spijs
2774,Speise::N,määlis,spijs
2775,Speise::N,aasâs,spijs
2776,Speise::N,porrmõš,spijs
2777,Speise::N,по̄ррмушш,spijs
2778,Fleisch::N,bearkoe,vlees
2779,Fleisch::N,oadtje,vlees
2780,Fleisch::N,bierggo,vlees
2781,Fleisch::N,biergu,vlees
2782,Fleisch::N,uáž'ži,vlees
2783,Fleisch::N,vuä´ǯ'ǯ,vlees
2784,Fleisch::N,вуэннч,vlees
2785,Getreide::N,gernie,graan
2786,Getreide::N,gårnne,graan
2787,Getreide::N,gordni,graan
2788,Getreide::N,valje,graan
2789,Getreide::N,ле̄ййп,graan
2790,Brei::N,kraavhtse,pap
2791,Brei::N,kraavhtse,brij
2792,Brei::N,ráktsa,pap
2793,Brei::N,ráktsa,brij
2794,Brei::N,buvru,pap
2795,Brei::N,buvru,brij
2796,Brei::N,suoḥâd,pap
2797,Brei::N,suoḥâd,brij
2798,Brei::N,hutt,pap
2799,Brei::N,hutt,brij
2800,Brei::N,уххт,pap
2801,Brei::N,уххт,brij
2802,Brot::N,gaahkoe,brood
2803,Brot::N,lájbbe,brood
2804,Brot::N,stummpa,brood
2805,Brot::N,láibi,brood
2806,Brot::N,gáhkku,brood
2807,Brot::N,leibi,brood
2808,Brot::N,lei´bb,brood
2809,Brot::N,ле̄ййп,brood
2810,Scheibe::N,snaejrie,plak
2811,Scheibe::N,snaejrie,snede
2812,Scheibe::N,sárdde,plak
2813,Scheibe::N,sárdde,snede
2814,Scheibe::N,vajahas,plak
2815,Scheibe::N,vajahas,snede
2816,Scheibe::N,časkkis,plak
2817,Scheibe::N,časkkis,snede
2818,Scheibe::N,ča'skes,plak
2819,Scheibe::N,ča'skes,snede
2820,Scheibe::N,ku´sǩǩ,plak
2821,Scheibe::N,ku´sǩǩ,snede
2822,Scheibe::N,кусськ,plak
2823,Scheibe::N,кусськ,snede
2824,Fett::N,buejtie,vet
2825,Fett::N,vuodja,vet
2826,Fett::N,buoidi,vet
2827,Fett::N,pyei'di,vet
2828,Fett::N,puõi´dd,vet
2829,Fett::N,пуййт,vet
2830,Butter::N,voeje,boter
2831,Butter::N,vuodja,boter
2832,Butter::N,vuodja,boter
2833,Butter::N,vuojâ,boter
2834,Butter::N,vuõjj,boter
2835,Butter::N,вӯйй,boter
2836,Öl::N,ålja,olie
2837,Öl::N,ulljo,olie
2838,Öl::N,oalljo,olie
2839,Öl::N,olju,olie
2840,Öl::N,oljo,olie
2841,Öl::N,vuõjj,olie
2842,Öl::N,вӯйй,olie
2843,Salz::N,saelhtie,zout
2844,Salz::N,sállte,zout
2845,Salz::N,sálti,zout
2846,Salz::N,sältti,zout
2847,Salz::N,sä´ltt,zout
2848,Salz::N,сӯлль,zout
2849,Suppe::N,joptse,soep
2850,Suppe::N,jupptsa,soep
2851,Suppe::N,málli,soep
2852,Suppe::N,määḷi,soep
2853,Suppe::N,lieṃâ,soep
2854,Suppe::N,liõmm,soep
2855,Suppe::N,лӣмм,soep
2856,Honig::N,hååneske,honing
2857,Honig::N,meda,honing
2858,Honig::N,miehta,honing
2859,Honig::N,mietâ,honing
2860,Honig::N,miõtt,honing
2861,Honig::N,мӣдт,honing
2862,Milch::N,mielhkie,melk
2863,Milch::N,mielkke,melk
2864,Milch::N,mielki,melk
2865,Milch::N,miel'kki,melk
2866,Milch::N,mie´lǩǩ,melk
2867,Milch::N,ма̄ййт,melk
2868,Tee::N,löövje,thee
2869,Tee::N,tedja,thee
2870,Tee::N,deadju,thee
2871,Tee::N,čee,thee
2872,Tee::N,teej̣â,thee
2873,Tee::N,čee,thee
2874,Tee::N,чайй,thee
2875,Leder::N,hovre,leer
2876,Leder::N,hovre,leder
2877,Leder::N,sassne,leer
2878,Leder::N,sassne,leder
2879,Leder::N,náhkki,leer
2880,Leder::N,náhkki,leder
2881,Leder::N,leaira,leer
2882,Leder::N,leaira,leder
2883,Leder::N,čevđi,leer
2884,Leder::N,čevđi,leder
2885,Leder::N,čåu´dd,leer
2886,Leder::N,čåu´dd,leder
2887,Leder::N,на̄ххьк,leer
2888,Leder::N,на̄ххьк,leder
2889,Wolle::N,ålloe,wol
2890,Wolle::N,hullo,wol
2891,Wolle::N,ullu,wol
2892,Wolle::N,ullo,wol
2893,Wolle::N,oll,wol
2894,Wolle::N,улл,wol
2895,Stoff::N,tyjje,stof
2896,Stoff::N,gápptás,stof
2897,Stoff::N,stoaffa,stof
2898,Stoff::N,ávnnas,stof
2899,Stoff::N,käägus,stof
2900,Stoff::N,aaunâs,stof
2901,Stoff::N,лыййн,stof
2902,Nadel::N,naaloe,naald
2903,Nadel::N,nállo,naald
2904,Nadel::N,nállu,naald
2905,Nadel::N,nááḷu,naald
2906,Nadel::N,neu´ll,naald
2907,Nadel::N,нӣввьл,naald
2908,Faden::N,laejkie,draad
2909,Faden::N,hárppo,draad
2910,Faden::N,árpu,draad
2911,Faden::N,läigi,draad
2912,Faden::N,lääi´j,draad
2913,Faden::N,сӯнн,draad
2914,Knopf::N,balhka,knoop
2915,Knopf::N,boallo,knoop
2916,Knopf::N,boallu,knoop
2917,Knopf::N,puál'lu,knoop
2918,Knopf::N,puäll,knoop
2919,Knopf::N,пуалл,knoop
2920,Knoten::N,tjoelme,knoop
2921,Knoten::N,tjuolmma,knoop
2922,Knoten::N,čuolbma,knoop
2923,Knoten::N,čuol'mâ,knoop
2924,Knoten::N,čuõlmm,knoop
2925,Knoten::N,чӯллм,knoop
2926,Farbe::N,klaerie,verf
2927,Farbe::N,ivnne,verf
2928,Farbe::N,bájnno,verf
2929,Farbe::N,mola,verf
2930,Farbe::N,fearga,verf
2931,Farbe::N,maalâ,verf
2932,Farbe::N,páinu,verf
2933,Farbe::N,kälkk,verf
2934,Farbe::N,по̄а̄ййн,verf
2935,Kleidung::N,tyjje,kledij
2936,Kleidung::N,tyjje,kleding
2937,Kleidung::N,gárvvo,kledij
2938,Kleidung::N,gárvvo,kleding
2939,Kleidung::N,bivttas,kledij
2940,Kleidung::N,bivttas,kleding
2941,Kleidung::N,piivtâs,kledij
2942,Kleidung::N,piivtâs,kleding
2943,Kleidung::N,pivoh,kledij
2944,Kleidung::N,pivoh,kleding
2945,Kleidung::N,piiutâs,kledij
2946,Kleidung::N,piiutâs,kleding
2947,Kleidung::N,о̄а̄з,kledij
2948,Kleidung::N,о̄а̄з,kleding
2949,Hemd::N,sjåarhtoe,hemd
2950,Hemd::N,skirtto,hemd
2951,Hemd::N,báidi,hemd
2952,Hemd::N,päiđi,hemd
2953,Hemd::N,päidd,hemd
2954,Hemd::N,па̄ййт,hemd
2955,Kragen::N,döörhke,kraag
2956,Kragen::N,tjiebet,kraag
2957,Kragen::N,tjehpuris,kraag
2958,Kragen::N,čeabet,kraag
2959,Kragen::N,kráva,kraag
2960,Kragen::N,siä'pulâs,kraag
2961,Kragen::N,seäp'plõs,kraag
2962,Kragen::N,ко̄а̄влас,kraag
2963,Ärmel::N,sissie,mouw
2964,Ärmel::N,sasse,mouw
2965,Ärmel::N,soadji,mouw
2966,Ärmel::N,suájá,mouw
2967,Ärmel::N,suäjj,mouw
2968,Ärmel::N,суэйй,mouw
2969,Hose::N,måvhka,broek
2970,Hose::N,måvhka,pantalon
2971,Hose::N,båkså,broek
2972,Hose::N,båkså,pantalon
2973,Hose::N,buvssat,broek
2974,Hose::N,buvssat,pantalon
2975,Hose::N,puuvsah,broek
2976,Hose::N,puuvsah,pantalon
2977,Hose::N,puus,broek
2978,Hose::N,puus,pantalon
2979,Hose::N,пукс,broek
2980,Hose::N,пукс,pantalon
2981,Hose::N,ко̄а̄дтӭ,broek
2982,Hose::N,ко̄а̄дтӭ,pantalon
2983,Gürtel::N,juvvie,riem
2984,Gürtel::N,juvvie,gordel
2985,Gürtel::N,beelhte,riem
2986,Gürtel::N,beelhte,gordel
2987,Gürtel::N,avve,riem
2988,Gürtel::N,avve,gordel
2989,Gürtel::N,getsam,riem
2990,Gürtel::N,getsam,gordel
2991,Gürtel::N,boagán,riem
2992,Gürtel::N,boagán,gordel
2993,Gürtel::N,pooṿij,riem
2994,Gürtel::N,pooṿij,gordel
2995,Gürtel::N,puäǥǥanj,riem
2996,Gürtel::N,puäǥǥanj,gordel
2997,Gürtel::N,эвв,riem
2998,Gürtel::N,эвв,gordel
2999,Mütze::N,tjohpe,muts
3000,Mütze::N,gahper,muts
3001,Mütze::N,gahpir,muts
3002,Mütze::N,kappeer,muts
3003,Mütze::N,keä´p'per,muts
3004,Mütze::N,кабперь,muts
3005,Schuh::N,gaamege,schoen
3006,Schuh::N,gáma,schoen
3007,Schuh::N,skuovva,schoen
3008,Schuh::N,gáma,schoen
3009,Schuh::N,kaamâ,schoen
3010,Schuh::N,kaammi,schoen
3011,Schuh::N,камаша,schoen
3012,Stiefel::N,steeblege,laars
3013,Stiefel::N,stiebil,laars
3014,Stiefel::N,sáhpis,laars
3015,Stiefel::N,sáppat,laars
3016,Stiefel::N,steevvil,laars
3017,Stiefel::N,sa´ppi,laars
3018,Stiefel::N,са̄ххпе,laars
3019,Ring::N,rïngke,ring
3020,Ring::N,suormas,ring
3021,Ring::N,suorpmas,ring
3022,Ring::N,suormâs,ring
3023,Ring::N,suõrmâs,ring
3024,Ring::N,сӯрмас,ring
3025,Band::N,baante,lint
3026,Band::N,bádde,lint
3027,Band::N,báddi,lint
3028,Band::N,päddi,lint
3029,Band::N,liântt,lint
3030,Band::N,källre´ppiǩ,lint
3031,Band::N,ля̄ӊӊт,lint
3032,Kamm::N,gaampe,kam
3033,Kamm::N,rájdam,kam
3034,Kamm::N,tjåhkom,kam
3035,Kamm::N,čohkun,kam
3036,Kamm::N,čohhoom,kam
3037,Kamm::N,čååǥǥam,kam
3038,Kamm::N,чоагкь,kam
3039,Spiegel::N,guelmiedahke,spiegel
3040,Spiegel::N,spiedjil,spiegel
3041,Spiegel::N,speajal,spiegel
3042,Spiegel::N,speeijal,spiegel
3043,Spiegel::N,suei´mkar,spiegel
3044,Spiegel::N,кыффкэмка̄ррь,spiegel
3045,Spiegel::N,зе̄ркал,spiegel
3046,Riemen::N,györtenje,riem
3047,Riemen::N,rájppe,riem
3048,Riemen::N,garttsa,riem
3049,Riemen::N,lávži,riem
3050,Riemen::N,läbži,riem
3051,Riemen::N,läbǯǯ,riem
3052,Riemen::N,ре̄ммь,riem
3053,Schnur::N,gurrie,koord
3054,Schnur::N,gáras,koord
