,Concept_ID,az,sv
831,wieviel::FNUM,nə qədər,hur mycket
832,eins::NUM,bir,en
833,eins::NUM,bir,ett
834,zwei::NUM,iki,två
835,drei::NUM,üç,tre
836,vier::NUM,dörd,fyra
837,fünf::NUM,beş,fem
838,sechs::NUM,altı,sex
839,sieben::NUM,yeddi,sju
840,acht::NUM,səkkiz,åtta
841,neun::NUM,doqquz,nio
842,zehn::NUM,on,tio
843,elf::NUM,on bir,elva
844,zwölf::NUM,on iki,tolv
845,zwanzig::NUM,iyirmi,tjugo
846,dreißig::NUM,otuz,trettio
847,vierzig::NUM,qırx,fyrtio
848,fünfzig::NUM,əlli,femtio
849,sechzig::NUM,altmış,sextio
850,siebzig::NUM,yetmiş,sjuttio
851,achtzig::NUM,səksən,åttio
852,neunzig::NUM,doxsan,nittio
853,hundert::NUM,yüz,hundra
854,tausend::NUM,min,tusen
855,und::CNJ,və,och
856,oder::CNJ,ya,eller
857,stehen::V,durmaq,stå
858,sitzen::V,oturmaq,sitta
859,liegen::V,uzanmaq,ligga
860,hängen::V,asılmaq,hänga
861,werden::V,olmaq,bli
862,passieren::V,olmaq,ske
863,passieren::V,olmaq,hända
864,passieren::V,baş vermək,ske
865,passieren::V,baş vermək,hända
866,beginnen::V,başlamaq,börja
867,enden::V,bitmək,ända
868,wechseln::V,dəyişmək,växla
869,aufgehen[Sonne]::V,doğmaq,gå upp
870,untergehen[Sonne]::V,batmaq,gå ned
871,scheinen[Sonne]::V,parlamaq,skina
872,donnern::V,guruldamaq,dundra
873,wehen::V,əsmək,blåsa
874,strömen::V,axmaq,forsa
875,strömen::V,axmaq,strömma
876,fließen::V,axmaq,flyta
877,sich drehen::V,dönmək,snurra
878,schwanken::V,yellənmək,vackla
879,schwingen::V,yellənmək,svinga
880,fallen::V,düşmek,falla
881,brennen::V,yanmaq,brinna
882,rauchen::V,tüstüləmək,ryka
883,regnen::V,yağmaq,regna
884,gefrieren::V,donmaq,frysa
885,tauen::V,ərimək,töa
886,schmelzen::V,ərimək,smälta
887,trocknen::V,qurumaq,torka
888,sieden::V,qaynamaq,koka
889,sieden::V,qaynamaq,sjuda
890,faulen::V,çürümək,ruttna
891,verfaulen::V,çürümək,ruttna
892,reißen::V,yırtılmaq,brista
893,versinken::V,batmaq,sjunka
894,vergehen::V,ötmək,förgå
895,erscheinen::V,görünmək,synas
896,erscheinen::V,görünmək,visa sig
897,verschwinden::V,yox olmaq,försvinna
898,sinken::V,enmək,sjunka
899,abnehmen::V,azalmaq,avta
900,abnehmen::V,azalmaq,minskas
901,zunehmen::V,artmaq,tilltaga
902,steigen::V,yüksəlmək,stiga
903,wachsen::V,böyümək,växa
904,glänzen::V,parlamaq,glimma
905,funkeln::V,parıldamaq,tindra
906,funkeln::V,parıldamaq,gnistra
907,lärmen::V,səs-küy etmək,bråka
908,lärmen::V,səs-küy etmək,väsnas
909,läuten::V,çalmaq,ringa
910,klingeln::V,zəng etmək,ringa
911,klirren::V,cingildəmək,klirra
912,brausen::V,gurlamaq,brusa
913,rauschen::V,xışıldamaq,susa
914,klingen::V,səslənmək,låta
915,klingen::V,səslənmək,klinga
916,bellen::V,hürmək,skälla
917,heulen::V,ulamaq,yla
918,heulen::V,ulamaq,tjuta
919,blasen::V,üfləmək,blåsa
920,pfeifen::V,fit vermek,vissla
921,schreien::V,bağırmaq,skrika
922,schreien::V,qışqırmaq,skrika
923,stöhnen::V,inləmək,stöna
924,zittern::V,titrəmək,darra
925,zittern::V,titrəmək,skälva
926,leben::V,yaşamaq,leva
927,geboren werden::V,doğmaq,födas
928,atmen::V,nəfəs almaq,andas
929,trinken::V,içmek,dricka
930,essen::V,yemək,äta
931,schlucken::V,udmaq,svälja
932,müde werden::V,yorulmaq,tröttna
933,einschlafen::V,yuxuya getmək,somna
934,schlafen::V,uyumaq,sova
935,aufwachen::V,oyanmaq,vakna
936,aufstehen::V,yuxudan durmaq,stiga upp
937,sich erholen::V,dincəlmək,repa sig
938,sich erholen::V,dincəlmək,hämta sig
939,krank werden::V,xəstə olmaq,insjukna
940,krank sein::V,azarlanmaq,vara sjuk
941,krank sein::V,xəstələnmək,vara sjuk
942,schmerzen::V,ağrimaq,smärta
943,schmerzen::V,ağrimaq,göra ont
944,husten::V,öksürmək,hosta
945,genesen::V,sağalmaq,tillfriskna
946,sterben::V,ölmək,dö
947,sterben::V,vəfat etmək,dö
948,umkommen::V,həlak olmaq,omkomma
949,sich bewegen::V,hərəkət etmək,röra sig
950,sich rühren::V,tərpənmək,röra på sig
951,sich erheben::V,qalxmaq,resa sig
952,sich setzen::V,oturmaq,sätta sig
953,hinfallen::V,yıxılmaq,falla omkull
954,laufen::V,yerimək,löpa
955,schreiten::V,addım atmaq,skrida
956,spazierengehen::V,gəzmək,promenera
957,eilen::V,atılmaq,ila
958,sich beeilen::V,tələsmək,skynda sig
959,sausen::V,çırpmaq,susa
960,rennen::V,qaçmaq,löpa
961,rennen::V,qaçmaq,springa
962,springen::V,sıçramaq,hoppa
963,klettern::V,dırmanmaq,klättra
964,schaukeln::V,sallanmaq,gunga
965,kriechen::V,sürünmək,kräla
966,schwimmen::V,üzmek,simma
967,tauchen::V,dalmaq,dyka
968,rudern::V,avarlamaq,ro
969,fahren::V,sürmək,köra
970,fliegen::V,uçmaq,flyga
971,gehen::V,getmək,gå
972,weggehen::V,getmək,gå bort
973,abfahren::V,yola düşmək,resa
974,abfahren::V,yola düşmək,avresa
975,anhalten::V,saxlamaq,stanna
976,hineingehen::V,girmək,gå in
977,eintreten::V,girmək,träda in
978,eintreten::V,daxil olmaq,träda in
979,kommen::V,gəlmək,komma
980,ankommen::V,gəlib çatmaq,ankomma
981,zurückkommen::V,qayıtmaq,återkomma
982,bleiben::V,qalmaq,bli
983,bleiben::V,qalmaq,förbli
984,warten::V,gözləmək,vänta
985,erwarten::V,bəkləmək,vänta
986,suchen::V,aramaq,leta
987,suchen::V,axtarmaq,leta
988,finden::V,tapmaq,finna
989,versuchen::V,çalışmaq,försöka
990,vorbereiten::V,hazırlamaq,förbereda
991,lieben::V,sevmək,älska
992,mögen::V,xoşlamaq,tycka om
993,lachen::V,gülmək,skratta
994,rühren::V,həyəcanlandırmaq,röra
995,weinen::V,ağlamaq,gråta
996,schimpfen::V,küfr etmək,skälla
997,sich ärgern::V,acıqlanmaq,förargas
998,sich fürchten::V,qorxmaq,vara rädd
999,fürchten::V,qorxmaq,frukta
1000,fliehen::V,qaçmaq,fly
1001,fliehen::V,qaçmaq,rymma
1002,flüchten::V,qaçmaq,fly
1003,sehen::V,görmək,se
1004,anschauen::V,baxmaq,se på
1005,anschauen::V,baxmaq,betrakta
1006,ansehen::V,baxmaq,åse
1007,hören::V,duymaq,höra
1008,hören::V,eşitmək,höra
1009,zuhören::V,dinləmək,höra på
1010,zuhören::V,dinləmək,lyssna till
1011,probieren::V,dadına baxmaq,smaka
1012,probieren::V,dadına baxmaq,smaka på
1013,riechen::V,qoxlamaq,lukta
1014,fühlen::V,duymaq,känna
1015,scheinen::V,görünmək,verka
1016,scheinen::V,görünmək,tyckas
1017,zu sehen sein::V,görünmək,synas
1018,zu sehen sein::V,görünmək,kunna ses
1019,vernehmen::V,eşitmək,få veta
1020,vernehmen::V,eşitmək,förnimma
1021,frieren::V,üşümək,frysa
1022,tun::V,etmək,göra
1023,können::V,bilmək,kunna
1024,können::V,bacarmaq,kunna
1025,wollen::V,istəmək,vilja
1026,anfangen::V,başlamaq,börja
1027,beenden::V,bitirmək,avsluta
1028,aufhören::V,bitmək,sluta
1029,aufhören::V,bitmək,upphöra
1030,aufhören::V,qurtarmaq,sluta
1031,aufhören::V,qurtarmaq,upphöra
1032,gelingen::V,müvəffəq olmaq,lyckas
1033,geraten::V,düşmək,bli
1034,öffnen::V,açmaq,öppna
1035,schließen::V,qapamaq,låsa
1036,schließen::V,qapamaq,stänga
1037,stellen::V,qoymaq,ställa
1038,setzen::V,oturtmaq,sätta
1039,legen::V,qoymaq,lägga
1040,berühren::V,toxunmaq,beröra
1041,verbinden::V,bağlamaq,förbinda
1042,bedecken::V,örtmək,täcka
1043,bedecken::V,örtmək,betäcka
1044,aufhängen::V,asmaq,hänga
1045,aufhängen::V,asmaq,hänga upp
1046,anzünden::V,yandırmaq,tända
1047,anzünden::V,yandırmaq,antända
1048,anzünden::V,yandırmaq,tända på
1049,aufheben::V,qaldırmaq,lyfta
1050,zurücklassen::V,buraxmaq,lämna
1051,zurücklassen::V,buraxmaq,efterlämna
1052,verlieren::V,itirmək,mista
1053,verlieren::V,itirmək,förlora
1054,fallen lassen::V,düşürmək,tappa
1055,fallen lassen::V,düşürmək,släppa
1056,machen::V,etmək,göra
1057,herstellen::V,istehsal etmək,tillverka
1058,herstellen::V,istehsal etmək,framställa
1059,bauen::V,tikmək,bygga
1060,reparieren::V,təmir etmək,reparera
1061,verbessern::V,düzəltmək,rätta
1062,verbessern::V,düzəltmək,förbättra
1063,ändern::V,dəyişdirmək,ändra
1064,ändern::V,dəyişdirmək,förändra
1065,graben::V,qazımaq,gräva
1066,beugen::V,əymək,böja
1067,biegen::V,bükmək,böja
1068,biegen::V,bükmək,kröka
1069,drehen::V,döndərmək,vrida
1070,wenden::V,çevirmək,vända
1071,umdrehen::V,çevirmək,vrida om
1072,heben::V,qaldırmaq,häva
1073,hochheben::V,qaldırmaq,lyfta
1074,ergreifen::V,tutmaq,gripa
1075,halten::V,saxlamaq,hålla
1076,drücken::V,sıxmaq,trycka
1077,schieben::V,sürmək,skjuta
1078,kratzen::V,qaşımaq,riva
1079,kratzen::V,qaşımaq,skrapa
1080,lecken::V,yalamaq,slicka
1081,beißen::V,dişləmək,bita
1082,abreißen::V,qoparmaq,slita_av
1083,abreißen::V,qoparmaq,riva_av
1084,abschneiden::V,ayırmaq,skära av
1085,binden::V,bağlamaq,binda
1086,stecken::V,soxmaq,sticka
1087,brechen::V,qırmaq,bryta
1088,brechen::V,qırmaq,brista
1089,klopfen::V,sındırmaq,banka
1090,klopfen::V,sındırmaq,klappa
1091,hauen::V,vurmaq,hugga
1092,kleben::V,apışdırmaq,klistra
1093,reiben::V,ovmaq,gnida
1094,streichen::V,sürtmək,smörja
1095,schleifen::V,bülövləmək,slipa
1096,schneiden::V,kəsmək,skära
1097,schneiden::V,kəsmək,klippa
1098,rütteln::V,sirkələmək,skaka
1099,schütteln::V,çalxalamaq,rista
1100,schwenken::V,yelləmək,svänga
1101,schütten::V,tökmək,hälla
1102,füllen::V,doldurmaq,fylla
1103,einwickeln::V,sarımaq,slå in
1104,einwickeln::V,sarımaq,veckla in
1105,tragen::V,daşımaq,bära
1106,schleppen::V,sürükləmək,släpa
1107,ziehen::V,çəkmək,dra
1108,aufbewahren::V,gizlətmək,förvara
1109,aufbewahren::V,gizlətmək,ta vara på
1110,werfen::V,atmaq,kasta
1111,fangen::V,tutmaq,fånga
1112,packen::V,yaxalamaq,gripa
1113,packen::V,yaxalamaq,gripa tag
1114,verstecken::V,gizlətmək,gömma
1115,teilen::V,bölmək,dela
1116,schicken::V,yollamaq,skicka
1117,schicken::V,göndərmək,skicka
1118,bringen::V,gətirmək,bringa
1119,hinzufügen::V,əlavə etmək,tillägga
1120,bekommen::V,almaq,få
1121,bekommen::V,almaq,erhålla
1122,bekommen::V,əldə etmək,få
1123,bekommen::V,əldə etmək,erhålla
1124,erhalten::V,almaq,få
1125,erhalten::V,almaq,erhålla
1126,nehmen::V,almaq,ta
1127,nehmen::V,almaq,taga
1128,wählen::V,seçmək,välja
1129,auswählen::V,arımaq,utvälja
1130,bewahren::V,qorumaq,bevara
1131,behindern::V,mane olmaq,hindra
1132,behindern::V,mane olmaq,förhindra
1133,verderben::V,pozmaq,förstöra
1134,beschädigen::V,zədələmək,skada
1135,zerbrechen::V,qırmaq,bryta isär
1136,zerbrechen::V,qırmaq,bryta sönder
1137,zerbrechen::V,sındırmaq,bryta isär
1138,zerbrechen::V,sındırmaq,bryta sönder
1139,zerreißen::V,yırtmaq,riva sönder
1140,zerreißen::V,yırtmaq,slita sönder
1141,zerstören::V,dağıtmaq,förstöra
1142,verbrennen::V,yandırmaq,bränna
1143,verbrennen::V,yandırmaq,bränna upp
1144,geben::V,vermək,ge
1145,reichen::V,uzatmaq,räcka
1146,schenken::V,vermək,skänka
1147,versprechen::V,vəd vermək,lova
1148,wünschen::V,arzulamaq,önska
1149,loben::V,tərifləmək,lova
1150,loben::V,tərifləmək,beröma
1151,küssen::V,öpmək,pussa
1152,wiegen::V,tərpətmək,vagga
1153,zudecken::V,örtmək,täcka
1154,wecken::V,oyatmaq,väcka
1155,zeigen::V,göstərmək,visa
1156,führen::V,rəhbərlik etmək,föra
1157,lehren::V,öyrətmək,lära
1158,unterrichten::V,öyrətmək,undervisa
1159,unterrichten::V,dərs vermək,undervisa
1160,aufziehen::V,tərbiyə etmək,uppfostra
1161,leiten::V,idarə etmək,leda
1162,antreiben::V,bizləmək,driva på
1163,lassen::V,-tırmaq,få att
1164,einladen::V,dəvət etmək,bjuda
1165,einladen::V,dəvət etmək,inbjuda
1166,vereinigen::V,birləşdirmək,förena
1167,besuchen::V,baş çəkmək,besöka
1168,besuchen::V,ziyarət etmək,besöka
1169,treffen::V,rastlaşmaq,möta
1170,treffen::V,rastlaşmaq,träffa
1171,treffen::V,rast gəlmək,möta
1172,treffen::V,rast gəlmək,träffa
1173,sich versammeln::V,toplanmaq,församla sig
1174,spielen::V,oynamaq,leka
1175,spielen::V,oynamaq,spela
1176,singen::V,oxumaq,sjunga
1177,tanzen::V,oynamaq,dansa
1178,tanzen::V,rəqs etmək,dansa
1179,sich trennen::V,ayrılmaq,skiljas
1180,verlassen::V,tərk etmək,lämna
1181,verlassen::V,tərk etmək,överge
1182,retten::V,xilas etmək,rädda
1183,bewachen::V,gözətmək,bevaka
1184,schützen::V,qorumaq,skydda
1185,schützen::V,qorumaq,beskydda
1186,verteidigen::V,qorumaq,försvara
1187,sich schlagen::V,döyüşmək,slåss
1188,schießen::V,atmaq,skjuta
1189,schießen::V,atəş açmaq,skjuta
1190,siegen::V,yenmək,segra
1191,ärgern::V,acışdırmaq,förarga
1192,schlagen::V,döymək,slå
1193,treten::V,təpmək,sparka
1194,stechen::V,soxmaq,sticka
1195,stoßen::V,itələmək,stöta
1196,stehlen::V,çalmaq,stjäla
1197,stehlen::V,oğurlamaq,stjäla
1198,stören::V,pozmaq,störa
1199,belästigen::V,narahat etmək,genera
1200,belästigen::V,narahat etmək,besvära
1201,verbergen::V,gizləmək,dölja
1202,täuschen::V,aldatmaq,vilseleda
1203,betrügen::V,aldatmaq,bedra
1204,töten::V,öldürmək,döda
1205,wohnen::V,yaşamaq,bo
1206,arbeiten::V,işləmək,arbeta
1207,arbeiten::V,çalışmaq,arbeta
1208,sammeln::V,yığmaq,samla
1209,sammeln::V,toplamaq,samla
1210,pflücken::V,qoparmaq,plocka
1211,jagen::V,ovlamaq,jaga
1212,fischen::V,balıq tutmaq,fiska
1213,fassen::V,tutmaq,fånga
1214,hüten::V,güdmək,vakta
1215,treiben::V,haylamaq,driva
1216,anbinden::V,bağlamaq,binda fast
1217,füttern::V,bəsləmək,fodra
1218,melken::V,sağmaq,mjölka
1219,hacken::V,yarmaq,hacka
1220,gießen::V,sulamaq,hälla
1221,gießen::V,sulamaq,vattna
1222,reifen::V,dəymək,mogna
1223,zubereiten::V,bişirmək,tillaga
1224,zubereiten::V,bişirmək,tillreda
1225,kochen::V,qaynatmaq,koka
1226,backen::V,bişirmək,baka
1227,braten::V,qızartmaq,steka
1228,umrühren::V,qarışdırmaq,röra om
1229,stricken::V,hörmək,sticka
1230,nähen::V,tikmək,sy
1231,färben::V,boyamaq,färga
1232,reinigen::V,təmizləmək,rensa
1233,reinigen::V,təmizləmək,rengöra
1234,waschen::V,yumaq,tvätta
1235,abwischen::V,silmək,torka av
1236,spülen::V,çalxamaq,spola
1237,spülen::V,çalxamaq,skölja
1238,fegen::V,süpürmək,feja
1239,kehren::V,süpürmək,sopa
1240,baden::V,çimmək,bada
1241,sich waschen::V,yuyunmaq,tvätta sig
1242,ausziehen::V,soyunmaq,ta av
1243,anziehen::V,geymək,ta på
1244,sich anziehen::V,geyinmək,klä på sig
1245,kämmen::V,daramaq,kamma
1246,schmücken::V,bəzəmək,pynta
1247,schmücken::V,bəzəmək,smycka
1248,sagen::V,demək,säga
1249,sagen::V,söymek,säga
1250,sprechen::V,danışmaq,tala
1251,reden::V,danışmaq,tala
1252,reden::V,danışmaq,prata
1253,sich unterhalten::V,söhbət etmək,prata
1254,fragen::V,soruşmaq,fråga
1255,fragen::V,soruşmaq,spörja
1256,bitten::V,diləmək,be
1257,bitten::V,xahiş etmək,be
1258,erzählen::V,bəhs etmək,berätta
1259,mitteilen::V,bildirmək,meddela
1260,nennen::V,adlandırmaq,kalla
1261,rufen::V,çağırmaq,ropa
1262,prahlen::V,öyünmək,pråla
1263,prahlen::V,öyünmək,skryta
1264,übersetzen::V,tərcümə etmək,tolka
1265,übersetzen::V,tərcümə etmək,översätta
1266,denken::V,düşünmək,tänka
1267,denken::V,fikirləşmək,tänka
1268,glauben::V,inanmaq,tro
1269,bemerken::V,qeyd etmək,uppmärksamma
1270,bemerken::V,qeyd etmək,lägga märke till
1271,erkennen::V,tanımaq,känna igen
1272,begreifen::V,anlamaq,begripa
1273,verstehen::V,duymaq,förstå
1274,lernen::V,öyrənmək,lära sig
1275,wissen::V,bilmək,veta
1276,sich erinnern an::V,xatırlamaq,minnas
1277,sich erinnern an::V,xatırlamaq,komma ihåg
1278,vergessen::V,unutmaq,glömma
1279,messen::V,ölçmək,mäta
1280,zählen::V,saymaq,räkna
1281,rechnen::V,hesablamaq,räkna
1282,lesen::V,oxumaq,läsa
1283,malen::V,şəkil çəkmək,måla
1284,zeichnen::V,cızmaq,teckna
1285,schreiben::V,yazmaq,skriva
1286,besitzen::V,yiyələnmək,äga
1287,besitzen::V,yiyələnmək,besitta
1288,besitzen::V,malik olmaq,äga
1289,besitzen::V,malik olmaq,besitta
1290,kaufen::V,satın almaq,köpa
1291,verkaufen::V,satmaq,sälja
1292,bezahlen::V,ödəmək,betala
1293,zahlen::V,ödəmək,betala
1294,beherrschen::V,idarə etmək,behärska
1295,ertragen::V,dözmək,tåla
1296,ertragen::V,dözmək,uthärda
