,Concept_ID,lbe,el
1288,zeichnen::V,сурат дуллан,σχεδιάζω
1289,schreiben::V,чичин,γράφω
1290,schreiben::V,чичлан,γράφω
1291,besitzen::V,дуну икӏан,κατέχω
1292,besitzen::V,дуну дикӏан,κατέχω
1293,besitzen::V,заллуну икӏан,κατέχω
1294,kaufen::V,машан ласун,αγοράζω
1295,verkaufen::V,баххан,πουλώ
1296,bezahlen::V,арцу дулун,πληρώνω
1297,bezahlen::V,багьа булун,πληρώνω
1298,zahlen::V,арцу дулун,πληρώνω
1299,zahlen::V,багьа булун,πληρώνω
1300,beherrschen::V,дуну икӏан,κυριαρχώ
1301,beherrschen::V,заллуну икӏан,κυριαρχώ
1302,ertragen::V,бухӏан,βαστώ
1303,ertragen::V,бухӏан,αντέχω
1304,Leber::N,,ήπαρ
1305,Leber::N,,συκωτί
1306,Moor::N,,έλος
1307,Anhöhe::N,,ύψωμα
1308,Bucht::N,,κόλπος
1309,Barsch::N,,πέρκα
1310,Hecht::N,,λούτσος
1311,Laus::N,,ψείρα
1312,Ruf::N,,κραυγή
1313,Platz::N,,χώρος
1314,Kante::N,,άκρη
1315,Größe::N,,μέγεθος
1316,Menge::N,,ποσότητα
1317,Figur::N,,ανάστημα
1318,Tasche::N,,τσάντα
1319,Öl::N,,λάδι
1320,Schuh::N,,παπούτσι
1321,Leine::N,,σχοινί
1322,König::N,,βασιλιάς
1323,fein::A,,ψιλός
1324,auf einmal::ADV,,εφάπαξ
1325,bald::ADV,,σε λίγο
1326,bald::ADV,,εντός ολίγου
1327,einst::ADV,,ποτέ
1328,einst::ADV,,άλλοτε
1329,schon::ADV,,ήδη
1330,schon::ADV,,κιόλας
1331,sie::PRN,,αυτοί
1332,siebzig::NUM,,εβδομήντα
1333,klirren::V,,κουδουνίζω
1334,heulen::V,,ουρλιάζω
1335,rühren::V,,συγκινώ
1336,zu sehen sein::V,,φαίνομαι
1337,wollen::V,,θέλω
1338,geraten::V,,γίνομαι
1339,kratzen::V,,γρατσουνίζω
1340,stecken::V,,χώνω
1341,schleifen::V,,ακονίζω
1342,rütteln::V,,σείω
1343,rütteln::V,,τινάζω
1344,ziehen::V,,τραβώ
1345,packen::V,,τσακώνω
1346,wünschen::V,,εύχομαι
1347,zudecken::V,,σκεπάζω
1348,antreiben::V,,σπρώχνω
1349,antreiben::V,,παρακινώ
1350,lassen::V,,αφήνω
1351,treten::V,,κλοτσώ
1352,verstehen::V,,ακούω
