,Concept_ID,hy,lbe
698,fleißig::A,փութաջան,хӏарачат бусса
699,geizig::A,ագահ,янттарцӏансса
700,geizig::A,կծծի,янттарцӏансса
701,klug::A,խելոք,аькьлу бусса
702,klug::A,ընդունակ,аькьлу бусса
703,geschickt::A,ճարտար,паргалсса
704,lieb::A,սիրելի,аьзизсса
705,lustig::A,զվարթ,тяхъасса
706,sanft::A,հեզ,иминсса
707,hungrig::A,քաղցած,ккашилсса
708,krank::A,հիվանդ,къашавайсса
709,nackt::A,մերկ,кӏачӏасса
710,traurig::A,տխուր,пашмансса
711,lebendig::A,կենդանի,уттавасса
712,gut::A,լավ,ххуйсса
713,schlecht::A,վատ,оьккисса
714,richtig::A,ձիշտ,саргъунсса
715,schlimm::A,լղրճուկ,оьккисса
716,wahr::A,ճիշտ,хӏакьсса
717,wahr::A,իրական,хӏакьсса
718,alt::A,հին,кугьнасса
719,neu::A,նոր,цӏусса
720,ehemalig::A,նախկին,хъхъичӏвасса
721,alt[Lebewesen]::A,ծեր,агьилсса
722,alt[Lebewesen]::A,պառավ,агьилсса
723,jung::A,մատաղ,чӏавасса
724,jung::A,մատաղ,жагьилсса
725,arm::A,աղքատ,мискинсса
726,reich::A,հարուստ,авадансса
727,bekannt::A,ծանոթ,дусъсса
728,berühmt::A,հայտնի,машгьурсса
729,berühmt::A,հռչակավոր,машгьурсса
730,fremd::A,օտար,чил
731,verschieden::A,տարբեր,личӏи-личӏисса
732,nah::A,մոտ,гъансса
733,nah::A,մերձ,гъансса
734,fern::A,հեռավոր,архсса
735,linker::A,ձախ,кияхсса
736,linker::A,ձախ,кюччахсса
737,rechter::A,աջ,урчӏахсса
738,anderer::A,այլ,цамур
739,anderer::A,ուրիշ,цамур
740,erster::A,առաջին,цалчинмур
741,erster::A,առաջին,цалчиннсса
742,zweiter::A,երկրորդ,кӏилчиимур
743,dritter::A,երրորդ,шамулчинмур
744,letzter::A,վերջին,махъва-махъмур
745,allein::ADV,միայնակ,ялгъузну
746,auf einmal::ADV,միասնաբար,
747,zusammen::ADV,միասին,цачӏу
748,zusammen::ADV,միասին,архӏал
749,zusammen::ADV,իրար հետ,цачӏу
750,zusammen::ADV,իրար հետ,архӏал
751,lange::ADV,երկար ժամանակ,батӏи къабуклай
752,lange::ADV,երկար ժամանակ,хъунмасса хӏаллай
753,plötzlich::ADV,հանկարծ,цакуну
754,sofort::ADV,իսկույն,мугьлат бакъа
755,später::ADV,ավելի ուշ,махъ
756,später::ADV,հետո,махъ
757,jetzt::ADV,այժմ,утти
758,jetzt::ADV,այժմ,цӏана
759,heute::ADV,այսօր,хӏакьину
760,morgen::ADV,վաղը,гьуит
761,morgen::ADV,վաղը,гьунттий
762,bald::ADV,շուտով,
763,dann::ADV,ապա,яла
764,dann::ADV,հետո,яла
765,gestern::ADV,երեկ,лахьхьу
766,einst::ADV,հին ատեն,
767,damals::ADV,ատէնին,та чӏумал
768,danach::ADV,ապա,яла
769,danach::ADV,այն ժամանակ,яла
770,vorher::ADV,առաջ,хьхьнчӏ
771,vorher::ADV,առաջ,хьхьичӏва
772,zuerst::ADV,նախ,бакӏрай
773,zuerst::ADV,նախ,цӏу бутӏуй
774,einmal::ADV,մի անգամ,цал
775,manchmal::ADV,երբեմն,ваксса-таксса
776,oft::ADV,հաճախ,чӏявуну
777,immer::ADV,միշտ,мудан
778,immer::ADV,միշտ,даиман
779,niemals::ADV,երբեք,тачӏав
780,hier::ADV,այստեղ,шикку
781,hierhin::ADV,այստեղ,шиккун
782,von hier::ADV,այդտեղից,шичча
783,dort::ADV,այնտեղ,гикку
784,dorthin::ADV,այնտեղ,тиккун
785,geradeaus::ADV,ուղիղ,тӏайланм
786,vorwärts::ADV,առաջ,хьхьичӏунмай
787,rückwärts::ADV,դեպի ետ,махъа-хьхьичӏунмай
788,zurück::ADV,ետ,махъунмай
789,unten::ADV,ներքեւում,лув
790,hinab::ADV,ներքեւ,бакӏ-ялавай
791,hinab::ADV,ներքեւ,бакӏъялавай
792,oben::ADV,վերեւում,ялув
793,hinauf::ADV,վերեւ,лавай
794,überall::ADV,ամենուր,гьариий
795,überall::ADV,ամենուր,хьу-хьуний
796,überall::ADV,ամենուր,гьарца кӏанай
797,nicht::ADV,չէ,къа-
798,ein wenig::ADV,մի քիչ,чанни
799,ein wenig::ADV,մի քիչ,ца чансса
800,kaum::ADV,հազիվ,дахьа
801,sehr::ADV,շատ,оьну
802,sehr::ADV,շատ,гужну
803,sehr::ADV,շատ,хъинну
804,so::ADV,այդպես,укукн
805,noch::ADV,դեռ,гьала
806,noch::ADV,դեռ,уттигу
807,noch::ADV,դեռ,цакьинва
808,noch::ADV,դեռ,ттигу-шилагу
809,nur::ADV,միայն,анжагь
810,schon::ADV,արդեն,
811,wieder::ADV,նորից,цӏуницӏа
812,wieder::ADV,դարձյալ,цӏуницӏа
813,vergebens::ADV,իզուր,аьдада
814,vergebens::ADV,իզուր,нахӏакь
815,vor::PRP,դիմացը,хьхьичӏ
816,hinter::PRP,ետեւը,махъ
817,unter::PRP,տակ,лув
818,durch::PRP,միջով,-х
819,neben::PRP,քովը,чӏарав
820,zwischen::PRP,միջեւ,дянив
821,wegen::PRP,պատճառով,цӏаний
822,wegen::PRP,շնորհից,цӏаний
823,dies::PRN,սա,ва
824,dies::PRN,այս,ва
825,das::PRN,դա,та
826,das::PRN,դա,кӏа
827,das::PRN,դա,га
828,das::PRN,այդ,та
829,das::PRN,այդ,кӏа
830,das::PRN,այդ,га
831,alles::PRN,ամեն ինչ,щала
832,ich::PRN,ես,на
833,du::PRN,դու,ина
834,er::PRN,նա,му
835,wir::PRN,մենք,жу
836,ihr::PRN,դուք,зу
837,sie::PRN,նրանք,
838,was::FPRN,ինչ,ци
839,wer::FPRN,ով,цу
840,wo::FADV,ուր,чув
841,wo::FADV,որտեղ,чув
842,wohin::FADV,դեպի ուր,чун
843,wie::FADV,ինչպես,цукун
844,warum::FADV,ինչու,цан
845,wieviel::FNUM,որչափ,циксса
846,eins::NUM,մեկ,ца
847,zwei::NUM,երկու,кӏива
848,drei::NUM,երեք,шамма
849,vier::NUM,չորս,мукьа
850,vier::NUM,չորս,мукьва
851,fünf::NUM,հինգ,ххюва
852,sechs::NUM,վեց,ряхва
853,sieben::NUM,յոթ,арула
854,acht::NUM,ութ,мяйва
855,neun::NUM,ինը,урчӏва
856,zehn::NUM,տասը,ацӏва
857,elf::NUM,տասնմեկ,ацӏния цава
858,zwölf::NUM,տասներկու,ацӏиия кӏива
859,zwanzig::NUM,քսան,кьува
860,dreißig::NUM,երեսուն,зувира
861,vierzig::NUM,քառասուն,мукьцӏала
862,fünfzig::NUM,հիսուն,ххюцӏала
863,sechzig::NUM,վաթսուն,ряхцӏала
864,siebzig::NUM,յոթանասուն,
865,achtzig::NUM,ութսուն,мяйцӏала
866,neunzig::NUM,իննսուն,урчӏцӏала
867,hundert::NUM,հարյուր,ттурш
868,hundert::NUM,հարյուր,ттуршва
869,tausend::NUM,հազար,азарва
870,und::CNJ,ու,-гу
871,oder::CNJ,կամ,я
872,oder::CNJ,կամ,ягу
873,stehen::V,կանգնել,ацӏан
874,sitzen::V,նստել,щяивкӏун икӏан
875,liegen::V,ստել,утту нвхьуну икӏан
876,hängen::V,կախվել,зурчӏай тӏун
877,werden::V,դառնալ,хьун
878,passieren::V,պատահել,хьун
879,beginnen::V,սկսվել,дайдишин
880,beginnen::V,սկսվել,дайдирхьуну дикӏан
881,enden::V,վերջանալ,къуртал дан
882,wechseln::V,փոխվել,даххана хьун
883,wechseln::V,փոխվել,даххана дуллан
884,aufgehen[Sonne]::V,բարձրանալ,буклай бур
885,aufgehen[Sonne]::V,ելնել ,буклай бур
886,untergehen[Sonne]::V,մտնել,лаглай бур
887,scheinen[Sonne]::V,շողալ,битан
888,scheinen[Sonne]::V,շողալ,чани буллан
889,scheinen[Sonne]::V,փայլել,битан
890,scheinen[Sonne]::V,փայլել,чани буллан
891,donnern::V,որոտալ,тӏий бур
892,wehen::V,փչել,бишлай бур
893,strömen::V,հոսել,экьинан
894,fließen::V,հոսել,экьинан
895,sich drehen::V,պտտվել,гьанан
896,schwanken::V,տատանվել,хъюлчу тӏун
897,schwanken::V,տատանվել,хӏуркку тӏун
898,schwingen::V,ճոճվել,хъюлчай тӏун
899,schwingen::V,ճոճվել,хъюлчу тӏун
900,fallen::V,ընկնել,багьлан
901,brennen::V,այրվել,ччучлан
902,rauchen::V,ծխել,пуркӏу тӏун
903,regnen::V,անձրեւ գալ,лачӏун
904,regnen::V,անձրեւ գալ,лачIлай дур
905,gefrieren::V,սառչել,микӏ лачӏун
906,tauen::V,լկիլ,баслан
907,schmelzen::V,հալիլ,баслан
908,trocknen::V,չորանալ,кьакьан
909,sieden::V,եռալ,щаран
910,faulen::V,փտել,аьллан
911,verfaulen::V,նեխել,аьллан
912,verfaulen::V,նեխել,аьян
913,reißen::V,պատռվել,ххя дукан
914,reißen::V,ճղվել,ххя дукан
915,versinken::V,սուզվել,оькьлан
916,versinken::V,սուզվել,оькьан
917,vergehen::V,անցնել ,лялиян
918,erscheinen::V,հայտնվել,буккан
919,erscheinen::V,հայտնվել,загьир хьун
920,erscheinen::V,երեւալ,буккан
921,erscheinen::V,երեւալ,загьир хьун
922,verschwinden::V,անհետանալ,бат хьун
923,verschwinden::V,անհետանալ,акъа хьун
924,sinken::V,ընկնել,чахь учин
925,abnehmen::V,փոքրանալ,чан хьун
926,abnehmen::V,փոքրանալ,ссуссукьу хьун
927,zunehmen::V,մեծանալ,гьарза хьун
928,steigen::V,բարձրանալ,гьаз хьун
929,wachsen::V,աճել,ххяххан
930,glänzen::V,նշուլել,цӏай буккан
931,glänzen::V,փայլիլ,цӏай буккан
932,funkeln::V,փայլատակել,цӏай-цӏай тӏун
933,lärmen::V,աղմուկ հանել,чӏу буллан
934,lärmen::V,աղմուկ հանել,аьлагъужа буллан
935,läuten::V,զնգալ,занг ришлан
936,läuten::V,զնգալ,занг дуллан
937,klingeln::V,զնգալ,занг ришлан
938,klingeln::V,զնգալ,занг дуллан
939,klirren::V,զնգզնգալ,
940,brausen::V,մոլեգնել,никъащилан
941,rauschen::V,սոսափել,щурщур тӏун
942,klingen::V,հնչել,чӏу буклан
943,bellen::V,հաչել,хӏап тӏун
944,heulen::V,ոռնալ ,
945,blasen::V,փչել ,уф тӏун
946,pfeifen::V,սուլել,щютӏа тӏун
947,schreien::V,գոռալ ,чӏу бан
948,stöhnen::V,տնքալ,угь-къак тӏун
949,zittern::V,դողալ,зурзу чин
950,zittern::V,դողալ,зурзу тӏун
951,leben::V,ապրել,ялапар хъанан
952,geboren werden::V,ծնվել,ан
953,atmen::V,շնչել,ссихӏ ласлан
954,atmen::V,շնչել,ссихӏ бигьлан
955,trinken::V,խմել,хӏачӏан
956,trinken::V,խմել,хӏачӏлан
957,essen::V,ուտել,канан
958,schlucken::V,կլանել,кьюлтӏа тӏун
959,schlucken::V,կուլ տալ,кьюлтӏа тӏун
960,müde werden::V,հոգնել,аьхчӏин
961,einschlafen::V,քուն մտնել,шанан икӏан
962,schlafen::V,քնել,шанан
963,aufwachen::V,արթննալ,чантӏ учин
964,aufstehen::V,ելլել,бизан
965,sich erholen::V,հանգստանալ,бигьалаган
966,krank werden::V,հիւանդանալ,къашай хьун
967,krank sein::V,հիվանդ լինել,къашай хъанан
968,krank sein::V,հիվանդ լինել,къашавай икӏан
969,schmerzen::V,ցավել,цӏун
970,husten::V,հազալ,хъугьу чин
971,husten::V,հազալ,хъугьу тӏун
972,genesen::V,ապաքինվել,хъин хьун
973,genesen::V,ապաքինվել,сагъ лаган
974,sterben::V,մեռնել,ивчӏан
975,sterben::V,վախճանվել,ивчӏан
976,umkommen::V,կործանվել,лиллан
977,umkommen::V,կործանվել,литӏлан
978,umkommen::V,կործանվել,ажал биян
979,umkommen::V,կործանվել,личӏи хьун
980,umkommen::V,կործանվել,иакьлу хьун
981,umkommen::V,կործանվել,ахир жан хъанан
982,umkommen::V,կործանվել,рухӏирачӏа икӏан
983,sich bewegen::V,ընթանալ,сукку хьун
984,sich rühren::V,շարժվել,сукку хьун
985,sich erheben::V,կանգնել,бизан
986,sich erheben::V,վեր կենալ,бизан
987,sich setzen::V,նստել,щяикӏан
988,sich setzen::V,նստել,щябикӏан
989,hinfallen::V,ընկնել,багьан
990,laufen::V,քայլել,занан
991,schreiten::V,ճեմել,ша ласлан
992,spazierengehen::V,շրջագայել,сайр буллан
993,eilen::V,շտապել,анавар буккан
994,sich beeilen::V,շտապել ,анавар буккан
995,sausen::V,սլանալ,никъа щилан
996,sausen::V,սլանալ,никъа щун
997,rennen::V,վազել,лечлан
998,springen::V,ցատկել,тӏанкӏ дан
999,klettern::V,մագլցել,лахълан
1000,schaukeln::V,ճոճվել,гьайжак бигьлан
1001,schaukeln::V,օրորվել,гьайжак бигьлан
1002,kriechen::V,սողալ,ххярк тӏун
1003,schwimmen::V,լողալ,гьузун
1004,tauchen::V,սուզվել,лултту уккан
1005,rudern::V,թիավարել,бяхлан
1006,rudern::V,թիավարել,батӏлан
1007,rudern::V,թիավարել,ххялаххи дуклан
1008,fahren::V,ընթանալ,гьан
1009,fliegen::V,թռչել,лехлан
1010,gehen::V,գնալ,нан
1011,weggehen::V,հեռանալ,ялагьан
1012,abfahren::V,ճանապարհվել,гьан
1013,anhalten::V,կանգնել,бацӏан
1014,hineingehen::V,մտնել,буххан
1015,eintreten::V,մտնել,буххан
1016,kommen::V,գալ,учӏан
1017,ankommen::V,ժամանել,биян
1018,ankommen::V,ժամանել,бучӏан
1019,zurückkommen::V,վերադառնալ,зана хъун
1020,zurückkommen::V,վերադառնալ,зана бикӏан
1021,bleiben::V,մնալ,личӏан
1022,warten::V,սպասել,ялугьлан
1023,erwarten::V,սպասել,ялугьлан
1024,suchen::V,որոնել,луглан
1025,finden::V,գտնել,лякъин
1026,versuchen::V,փորձել,ххал буллан
1027,vorbereiten::V,պատրաստել,хӏадур бан
1028,lieben::V,սիրել,эшкьи хьуиу бикӏан
1029,mögen::V,հավանել,ххиран бикӏан
1030,mögen::V,սիրել,ххиран бикӏан
1031,lachen::V,ծիծաղել,хъян
1032,rühren::V,հուզել,
1033,weinen::V,լալ,аьтӏун
1034,schimpfen::V,տրտնջալ,дяъван
1035,schimpfen::V,տրտնջալ,ссугайи агьан
1036,schimpfen::V,քրթմնջել,дяъван
1037,schimpfen::V,քրթմնջել,ссугайи агьан
1038,sich ärgern::V,զայրանալ,ссибизлан
1039,sich fürchten::V,վախնալ,ингъауслан
1040,fürchten::V,վախենալ,хӏучӏ тӏун
1041,fliehen::V,փախչել,ака бан
1042,flüchten::V,փախչել,лихъан
1043,sehen::V,տեսնել,чӏалан
1044,anschauen::V,դիտել,урган
1045,ansehen::V,նայել,буруглан
1046,hören::V,լսել,баллан
1047,zuhören::V,ունկնդրել,вичӏи дихьлан
1048,probieren::V,համը տեսել,тӏин ххал буллан
1049,riechen::V,հոտ առնել,ссунтӏа тӏун
1050,fühlen::V,զգալ,дакӏнил буслан
1051,scheinen::V,երեւալ,ххан
1052,scheinen::V,երեւալ,бизан
1053,scheinen::V,երեւալ,ххан бикӏлай бикӏан
1054,zu sehen sein::V,երեւալ,
1055,vernehmen::V,իմանալ ,баян
1056,frieren::V,մրսել,лигьулул хъанан
1057,tun::V,անել,бан
1058,können::V,կարողանալ,хьун
1059,wollen::V,ուզել,
1060,wollen::V,ցանկանալ,
1061,anfangen::V,սկսել,дайдишин
1062,beenden::V,վերջացնել,къуртал бан
1063,aufhören::V,դադարել,кьабагьан
1064,gelingen::V,հաջողվել,бюхъан
1065,gelingen::V,գլուխ գալ,бюхъан
1066,geraten::V,ստացվել,
1067,öffnen::V,բաց անել,тӏитӏин
1068,schließen::V,փակել ,лакьин
1069,stellen::V,դնել,дацӏан дан
1070,stellen::V,դնել,бишин
1071,setzen::V,նստեցնել,щяитан
1072,legen::V,դնել,бишин
1073,berühren::V,դիպչել,ка щун
1074,berühren::V,շոշափել,ка щун
1075,verbinden::V,շաղկապել,бахӏин
1076,verbinden::V,շաղկապել,дахӏин
1077,bedecken::V,ծածկել,ялтту бущин
1078,bedecken::V,ծածկել,ялтту бакьин
1079,aufhängen::V,կախել,лахъан
1080,anzünden::V,վառել,лахъан
1081,aufheben::V,վերցնել,гьаз бан
1082,zurücklassen::V,թողնել,кьаитан
1083,zurücklassen::V,թողնել,битан
1084,verlieren::V,կորցնել,дакъа дан
1085,fallen lassen::V,գցել,рутан
1086,machen::V,անել,дан
1087,herstellen::V,արտադրել,яраг ишла бувиу бан
1088,bauen::V,կառուցել,дан
1089,reparieren::V,նորոգել,дакьин дан
1090,verbessern::V,բարելավել,ххуй дан
1091,ändern::V,փոխել,баххана бан
1092,graben::V,փորել,дуклан
1093,beugen::V,ծռել,лахӏан бан
1094,beugen::V,ծռել,кьус бикӏан
1095,biegen::V,թեքել,баччин
1096,biegen::V,թեքել,лахӏан бан
1097,drehen::V,ոլորել,гьанан
1098,wenden::V,պտտել,кӏура баен бан
1099,umdrehen::V,շրջել,кӏура баен бан
1100,heben::V,բարձրացնել,гьаз бан
1101,hochheben::V,բարձրացնել,гьаз бан
1102,ergreifen::V,վարակվել,хъап дан
1103,ergreifen::V,վարակվել,хъап увиу угьан
1104,halten::V,բռնել,бугьлан
1105,drücken::V,ճնշել,кьюч бигьлан
1106,schieben::V,հրել,щун
1107,kratzen::V,քերել,
1108,lecken::V,լիզել,ланцӏа тӏун
1109,beißen::V,կծել,хъапа тӏун
1110,beißen::V,կծել,кьацӏа тӏун
1111,abreißen::V,պոկել,буцан
1112,abschneiden::V,կտրել ,бухъан
1113,abschneiden::V,կտրել ,кьукьин
1114,binden::V,կապել,бахӏин
1115,binden::V,կապել,дахӏин
1116,stecken::V,խրել,
1117,brechen::V,կոտրել ,гъагъан
1118,klopfen::V,թակել,кьутӏа тӏун
1119,hauen::V,ծեծել,рищун
1120,kleben::V,կպցնել,лачӏун буллан
1121,reiben::V,շփել,ссуку буллан
1122,streichen::V,վրան քսել,дугъан
1123,streichen::V,վրան քսել,аьгъу дан
1124,schleifen::V,սրել ,
1125,schneiden::V,կտրել,духълан
1126,schneiden::V,կտրել,кьукьлан
1127,rütteln::V,ցնցել,
1128,schütteln::V,թափահարել,хъюлчу буллан
1129,schwenken::V,ճոճել,палцӏ дуллан
1130,schütten::V,լցնել,рутӏин
1131,füllen::V,լիքը լցնել,буцӏин бан
1132,einwickeln::V,փաթաթել,кай-кай бан
1133,tragen::V,կրել,ларсун занан
1134,tragen::V,կրել,ларсун ачин
1135,tragen::V,տանել,ларсун занан
1136,tragen::V,տանել,ларсун ачин
1137,schleppen::V,քաշել,ххилан
1138,ziehen::V,ձգել,
1139,ziehen::V,քաշել,
1140,aufbewahren::V,պահել ,ядан
1141,aufbewahren::V,պահել ,ядуллан
1142,werfen::V,նետել,личин
1143,packen::V,հափշտակել,
1144,verstecken::V,ծածկել,ладитан
1145,verstecken::V,ծածկել,кьюлтӏ дан
1146,verstecken::V,ծածկել,дахьлаган дан
1147,teilen::V,բաժանել,бачӏин
1148,teilen::V,բաժանել,бутӏа бан
1149,schicken::V,ուղարկել,тӏайла буккан
1150,bringen::V,բերել,диян дан
1151,hinzufügen::V,ավելացնել,ххи бан
1152,bekommen::V,հայթայթել,ласун
1153,erhalten::V,ստանալ,ласун
1154,nehmen::V,վերցնել,ласун
1155,wählen::V,ընտրել,бувчӏин
1156,auswählen::V,գերադասել,бувчӏин
1157,auswählen::V,գերադասել,язи бугьан
1158,bewahren::V,պահպանել,ядан
1159,behindern::V,խոչընդոտել,дайщишруду дуллан
1160,verderben::V,փչացնել,зия дан
1161,beschädigen::V,վնասել,зарал буллан
1162,zerbrechen::V,ջարդել,гьагъан
1163,zerbrechen::V,ջարդել,гьагъан бан
1164,zerbrechen::V,կոտրել,гьагъан
1165,zerbrechen::V,կոտրել,гьагъан бан
1166,zerreißen::V,պատռել,ххяхха дуккан
1167,zerstören::V,քանդել,лекьан дан
1168,verbrennen::V,այրել,ччуччин
1169,geben::V,տալ,дулун
1170,reichen::V,հանձնել,дулун
1171,schenken::V,նվիրել,пишкаш дан
1172,schenken::V,նվիրել,багъишла дан
1173,schenken::V,նվիրել,ихӏсандалун дуллун
1174,versprechen::V,խոստանալ,банна чин
1175,wünschen::V,մաղթել,
1176,loben::V,գովել,цӏа дан
1177,küssen::V,համբուրել,ппай тӏун
1178,wiegen::V,օրորել,гьуркку тӏун
1179,wiegen::V,օրորել,гьуркку буллан
1180,wiegen::V,օրորել,гьуркку бан
1181,zudecken::V,վրան գցել,
1182,wecken::V,զարթնեցնել,чантӏ учин ан
1183,zeigen::V,ցույց տալ,ккаккан бан
1184,führen::V,ուղեկցել,буцин
1185,lehren::V,սովորեցնել,лахьхьин бан
1186,lehren::V,սովորեցնել,лахьхьин буллан
1187,unterrichten::V,ավանդել,дарс дишаван
1188,aufziehen::V,դաստիարակել,хъуна ан
1189,aufziehen::V,դաստիարակել,тарбия ан
1190,leiten::V,ղեկավարել,каялувшиву дан
1191,leiten::V,կառավարել,каялувшиву дан
1192,antreiben::V,շտապեցնել,
1193,lassen::V,ստիպել,
1194,einladen::V,հրավիրել,хъамалу оьвчин
1195,vereinigen::V,միացնել,ца бан
1196,besuchen::V,այցելել,ялун уххан
1197,treffen::V,հանդիպել,хьуна бакьин
1198,sich versammeln::V,հավաքվել,батӏин
1199,spielen::V,խաղալ,тӏуркӏу тӏун
1200,singen::V,երգել,балай тӏун
1201,tanzen::V,պարել,къавтӏун
1202,sich trennen::V,ցրվել,ппив хьун
1203,verlassen::V,լքել,увккун гьан
1204,retten::V,փրկել,ххассал бан
1205,bewachen::V,պահել,къарал бан
1206,schützen::V,պաշտպանել,ябан
1207,verteidigen::V,պաշտպանել,буруччин
1208,sich schlagen::V,կռվել,биян
1209,schießen::V,կրակել,битлан
1210,siegen::V,հաղթել,ххув хьун
1211,siegen::V,հաղթել,ххувшаву ласун
1212,ärgern::V,ձանձրացնել,ссибизан уллан
1213,schlagen::V,խփել,рищун
1214,treten::V,քացի տալ,
1215,stechen::V,խայթել,кьутӏин
1216,stoßen::V,մղել,щун
1217,stehlen::V,գողանալ,дацин
1218,stören::V,խանգարել,кьючин
1219,belästigen::V,անհանգստացնել,бизар уллан
1220,verbergen::V,թաքցնել,лабитан
1221,verbergen::V,թաքցնել,кӏучӏ бан
1222,täuschen::V,խաբել,хъяврин ан
1223,betrügen::V,խաբել,аьикьин ан
1224,töten::V,սպանել ,ивчӏан
1225,wohnen::V,բնակվել,оьрму бутлан
1226,arbeiten::V,աշխատել,зун
1227,sammeln::V,հավաքել,ттихӏин
1228,sammeln::V,հավաքել,вив дишин
1229,pflücken::V,քաղել,риттун
1230,jagen::V,որս անել,авли занан
1231,fischen::V,ձուկ բռնել,чавахъру бугьлан
1232,fassen::V,բռնել,бугьан
1233,hüten::V,արածեցնել,урттуйн бакьлан
1234,treiben::V,հովուել,дачин дуллан
1235,treiben::V,հովուել,лихъан буллан
1236,anbinden::V,չուանել,бахӏин
1237,füttern::V,կերակրել,канаки буллан
1238,melken::V,կթել,ттизин
1239,hacken::V,կոտորել,мюрш буллан
1240,hacken::V,կոտորել,мюрш бан
1241,gießen::V,ջրել,щин дишин
1242,reifen::V,հասունանալ ,диян
1243,zubereiten::V,պատրաստել,хӏадур дан
1244,zubereiten::V,պատրաստել,хӏадур бан
1245,kochen::V,եփել,шашан
1246,kochen::V,եփել,шашан дуллан
1247,backen::V,թխել,бишлан
1248,backen::V,թխել,шахьлан
1249,braten::V,տապակել,цӏарайх дуллан
1250,umrühren::V,խառնել,хӏала бан
1251,stricken::V,գործել,щащлан
1252,stricken::V,գործել,щащан
1253,nähen::V,կարել,дуруххан
1254,färben::V,ներկել,ранг щун
1255,reinigen::V,մաքրել,марцӏ бан
1256,waschen::V,լվանալ,шюшин
1257,abwischen::V,սրբել,лишин
1258,spülen::V,ողողել,вилаган
1259,spülen::V,պարզաջրել,вилаган
1260,fegen::V,ավլել,башин
1261,kehren::V,ավլել,бахьлан
1262,baden::V,լողանալ,щинавун учӏлан
1263,sich waschen::V,լվացվել,диссун
1264,sich waschen::V,լվացվել,лажин диссун
1265,sich waschen::V,լվացվել,лажин дислан
1266,sich waschen::V,լվացվել,биссун
1267,sich waschen::V,լվացվել,чурх бислан
1268,ausziehen::V,հանել,ликкан
1269,anziehen::V,հագնել,лаххан
1270,sich anziehen::V,հագնվել,янна лаххан
1271,kämmen::V,սանրել,ттарал дуккан
1272,schmücken::V,զարդարել,чӏюлу бан
1273,sagen::V,ասել,учин
1274,sprechen::V,խոսել,гъалгъа тӏун
1275,reden::V,զրուցել,гъалгъа тӏун
1276,sich unterhalten::V,խոսակցել,гъалгъа тӏун
1277,fragen::V,հարցնել,цӏуххин
1278,bitten::V,խնդրել,тавакъю буллан
1279,erzählen::V,պատմել,хавар бусан
1280,mitteilen::V,հաղորդել,баян бан
1281,mitteilen::V,հաղորդել,хавар бан
1282,nennen::V,անվանել,цӏа дизан
1283,rufen::V,կանչել,оьвтӏун
1284,prahlen::V,պարծենալ,цӏа дуллан
1285,übersetzen::V,թարգմանել,таржума бан
1286,denken::V,մտածել,пикри буллан
1287,glauben::V,հավատալ,вих хьун
1288,bemerken::V,նկատել,хӏисав хъун
1289,erkennen::V,ճանաչել,увчӏин
1290,begreifen::V,հասկանալ,бувчӏин
1291,verstehen::V,ըմբռնել,
1292,lernen::V,սովորել,лахьлан
1293,lernen::V,սովորել,лахьхьин
1294,wissen::V,իմանալ,кӏулну бикӏан
1295,wissen::V,իմանալ,хавар бикӏан
1296,sich erinnern an::V,հիշել,дакӏнин бутан
1297,sich erinnern an::V,մտաբերել,дакӏнин бутан
1298,vergessen::V,մոռանալ,хъама битан
1299,messen::V,չափել,дуцин дуллан
1300,messen::V,չափել,дуцин дан
1301,zählen::V,թվել,дуккин
1302,zählen::V,հաշվել,дуккин
1303,rechnen::V,հաշվել,хӏисав дан
1304,rechnen::V,հաշվարկել,хӏисав дан
1305,lesen::V,կարդալ,ккалан
1306,malen::V,նկարել,сурат дуллан
1307,zeichnen::V,գծել,сурат дуллан
1308,schreiben::V,գրել,чичин
1309,schreiben::V,գրել,чичлан
1310,besitzen::V,ունենալ,дуну икӏан
1311,besitzen::V,ունենալ,дуну дикӏан
1312,besitzen::V,ունենալ,заллуну икӏан
1313,besitzen::V,տեր լինել,дуну икӏан
1314,besitzen::V,տեր լինել,дуну дикӏан
1315,besitzen::V,տեր լինել,заллуну икӏан
1316,kaufen::V,գնել,машан ласун
1317,verkaufen::V,վաճառել,баххан
1318,bezahlen::V,վճարել,арцу дулун
1319,bezahlen::V,վճարել,багьа булун
1320,zahlen::V,վճարել,арцу дулун
1321,zahlen::V,վճարել,багьа булун
1322,beherrschen::V,ղեկավարել,дуну икӏан
1323,beherrschen::V,ղեկավարել,заллуну икӏан
1324,ertragen::V,դիմանալ,бухӏан
1325,Horn::N,,хъи
1326,fangen::V,,бугьан
1327,fangen::V,,бугьлан
