,Concept_ID,mn,ps
769,süß::A,амттай,شیرین
770,süß::A,чихэрлэг,خوږ
771,süß::A,чихэрлэг,شیرین
772,bitter::A,гашуун,تریخ
773,sauer::A,эсгэлэн,ټاک
774,sauer::A,эсгэлэн,تريو
775,hell::A,гэгээн,روڼ
776,hell::A,гэгээн,روښان
777,hell::A,гэрэлтэй,روڼ
778,hell::A,гэрэлтэй,روښان
779,dunkel::A,бараан,تیاره
780,dunkel::A,харанхуй,تیاره
781,schwarz::A,хар,تور
782,weiß::A,цагаан,سپين
783,rot::A,улаан,سور
784,gelb::A,шар,زېړ
785,blau::A,хөх,شین
786,blau::A,хөх,اسماني رنګه
787,blau::A,цэнхэр,شین
788,blau::A,цэнхэр,اسماني رنګه
789,grün::A,ногоон,زرغون
790,grau::A,орог,خړ
791,grau::A,саарал,خړ
792,bunt::A,эрээн,رنګارنګ
793,billig::A,хямд,ارزان
794,teuer::A,үнэтэй,ګران
795,wertvoll::A,үнэт,قیمتي
796,blind::A,сохор,ړوند
797,taub::A,чих хатуу,کوڼ
798,kräftig::A,чийрэг,قوی
799,stark::A,хүчтэй,قوی
800,stark::A,хүчтэй,تکړه
801,stark::A,чадалтай,قوی
802,stark::A,чадалтай,تکړه
803,schwach::A,сул,ضعیف
804,schwach::A,сул,کمزوری
805,fett::A,тарган,چاغ
806,fett::A,голигор,چاغ
807,schlank::A,голшиг,خوش اندام
808,hübsch::A,сайхан,ښکلی
809,hübsch::A,сайхан,ښایسته
810,hübsch::A,хөөрхөн,ښکلی
811,hübsch::A,хөөрхөн,ښایسته
812,böse::A,муу,شریر
813,böse::A,муу,قهرناک
814,böse::A,хортой,شریر
815,böse::A,хортой,قهرناک
816,dumm::A,тэнэг,احمق
817,faul::A,залхуу,لټ
818,faul::A,залхуу,تنبل
819,fleißig::A,чармайлтгай,زحمت کښ
820,geizig::A,харамч,بخیل
821,klug::A,цэцэн,عاقل
822,klug::A,цэцэн,هوښیار
823,geschickt::A,дүйтэй,ماهر
824,lieb::A,хайрт,عزیز
825,lieb::A,хайрт,محبوب
826,lustig::A,цэнгэлтэй,خوشحال
827,sanft::A,наалинхай,پوست
828,sanft::A,наалинхай,ملایم
829,hungrig::A,өлөн,وږی
830,hungrig::A,өлссөн,وږی
831,krank::A,өвчтэй,مريض
832,krank::A,өвчтэй,ناروغ
833,nackt::A,нүцгэн,لوڅ
834,traurig::A,гунигт,غمجن
835,lebendig::A,амьд,ژوندی
836,lebendig::A,амьтай,ژوندی
837,gut::A,сайн,ښه
838,schlecht::A,муу,بد
839,schlecht::A,муу,خراب
840,schlecht::A,өөдгүй,بد
841,schlecht::A,өөдгүй,خراب
842,richtig::A,зөв,سم
843,richtig::A,зөв,صحیح
844,richtig::A,зүйтэй,سم
845,richtig::A,зүйтэй,صحیح
846,schlimm::A,муухай,بد
847,schlimm::A,муухай,مخوف
848,wahr::A,үнэн,واقعي
849,wahr::A,жинхэнэ,واقعي
850,alt::A,хуучин,زوړ
851,neu::A,шинэ,نوی
852,ehemalig::A,агсан,پخوانی
853,ehemalig::A,байсан,پخوانی
854,alt[Lebewesen]::A,өвгөн,زوړ
855,alt[Lebewesen]::A,хижээл,زوړ
856,jung::A,залуу,ځوان
857,arm::A,ядуу,غریب
858,arm::A,ядуу,بې وزله
859,reich::A,баян,شتمن
860,reich::A,баян,دولتمند
861,reich::A,баялаг,شتمن
862,reich::A,баялаг,دولتمند
863,bekannt::A,танил,اشنا
864,berühmt::A,цуутай,مشهور
865,berühmt::A,алдартай,مشهور
866,fremd::A,харь,پردی
867,fremd::A,харь,بېګانه
868,fremd::A,гадаад,پردی
869,fremd::A,гадаад,بېګانه
870,verschieden::A,ондоо,مختلف
871,verschieden::A,янз янзын,مختلف
872,nah::A,ойрын,نژدې
873,nah::A,дөтийн,نژدې
874,fern::A,холын,لیری
875,linker::A,буруу,چپ
876,linker::A,буруу,کیڼ
877,rechter::A,баруун,ښی
878,anderer::A,өөр,بل
879,anderer::A,нөгөө,بل
880,erster::A,нэгдэх,لومړی
881,erster::A,нэгдүгээр,لومړی
882,zweiter::A,хоёрдугаар,دوهم
883,dritter::A,гуравдугаар,درېم
884,letzter::A,сүүлийн,آخرنی
885,letzter::A,сүүлийн,وروستی
886,allein::ADV,ганцаараа,یوازې
887,auf einmal::ADV,нэгмөсөн,په یوه وخت کی
888,zusammen::ADV,цуг,یو ځای
889,zusammen::ADV,хамт,یو ځای
890,lange::ADV,удаан,ډېر وخت
891,lange::ADV,удаан,ډېره موده
892,plötzlich::ADV,гэнэт,ناببره
893,plötzlich::ADV,гэнэт,یوناڅاپه
894,sofort::ADV,дороо,فوراً
895,sofort::ADV,дороо,سمدلاسه
896,später::ADV,дараа,وروسته
897,jetzt::ADV,өнөө,اوس
898,heute::ADV,өнөө,نن
899,heute::ADV,өнөөдөр,نن
900,morgen::ADV,маргааш,سبا
901,morgen::ADV,маргаадар,سبا
902,bald::ADV,түргэн,ژر
903,bald::ADV,удахгүй,ژر
904,dann::ADV,хожим,پس
905,dann::ADV,хожим,وروسته
906,dann::ADV,тэгээд,پس
907,dann::ADV,тэгээд,وروسته
908,gestern::ADV,өчигдөр,پرون
909,einst::ADV,нэг,پخوا
910,damals::ADV,тэгэхэд,هغه وخت
911,danach::ADV,тэгээд,بیا
912,danach::ADV,дараа нь,بیا
913,vorher::ADV,урьд,دمخه
914,zuerst::ADV,анх,لومړی
915,zuerst::ADV,эхлээд,لومړی
916,einmal::ADV,нэг удаа,یو ځل
917,manchmal::ADV,хааяа,ګاهی ګاهی
918,manchmal::ADV,заримдаа,ګاهی ګاهی
919,oft::ADV,олонтоо,ډېر ځله
920,immer::ADV,байнга,تل
921,immer::ADV,байнга,همېشه
922,niemals::ADV,хэзээ ч,هیڅکله نه
923,niemals::ADV,хэдийд ч,هیڅکله نه
924,hier::ADV,энд,دلته
925,hierhin::ADV,нааш,دلته
926,hierhin::ADV,нааш,دې ځای ته
927,von hier::ADV,эндээс,د دې ځای نه
928,dort::ADV,тэнд,هلته
929,dorthin::ADV,тийш,هلته
930,dorthin::ADV,тийш,هغه ځای ته
931,geradeaus::ADV,шулуун,مخامخ
932,vorwärts::ADV,урагшаа,مخ پهٔ وړاندې
933,rückwärts::ADV,буцаан,بېرته
934,rückwärts::ADV,сөөргөө,بېرته
935,zurück::ADV,буцаж,بېرته
936,zurück::ADV,гэдрэг,بېرته
937,unten::ADV,дор,لاندي
938,hinab::ADV,уруу,ښکته
939,oben::ADV,дээр,پورته
940,hinauf::ADV,өөд,پاس
941,hinauf::ADV,дээш,پاس
942,überall::ADV,хааяагүй,هره خوا
943,überall::ADV,энд тэндгүй,هره خوا
944,nicht::ADV,эс,نه
945,nicht::ADV,-гүй,نه
946,ein wenig::ADV,жаахан,یو څه
947,kaum::ADV,арай,ایله
948,kaum::ADV,арай гэж,ایله
949,sehr::ADV,тун,ډېر
950,sehr::ADV,тун,زيات
951,so::ADV,тэгж,داسې
952,so::ADV,тэгж,دومره
953,so::ADV,ингээд,داسې
954,so::ADV,ингээд,دومره
955,noch::ADV,дахин,نور
956,noch::ADV,дахиад,نور
957,nur::ADV,зөвхөн,تش
958,nur::ADV,зөвхөн,صرف
959,nur::ADV,гагцхүү,تش
960,nur::ADV,гагцхүү,صرف
961,schon::ADV,нэгэнт,دمخه
962,wieder::ADV,дахин,بیا
963,wieder::ADV,дахиад,بیا
964,vergebens::ADV,хий,عبث
965,vor::PRP,өмнө,دمخه
966,hinter::PRP,ард,شاته
967,unter::PRP,доор,لاندي
968,durch::PRP,дундуур,د مینځ نه
969,neben::PRP,хажууд,نژدې
970,zwischen::PRP,завсар,ترمینځ
971,zwischen::PRP,хооронд,ترمینځ
972,wegen::PRP,төлөө,د ... له لاسه
973,wegen::PRP,дээрээс,د ... له لاسه
974,dies::PRN,энэ,دا
975,das::PRN,тэр,دا
976,alles::PRN,цөм,هرڅهٔ
977,alles::PRN,бүгд,هرڅهٔ
978,ich::PRN,би,زه
979,du::PRN,чи,ته
980,er::PRN,тэр,دی
981,er::PRN,тэр хүн,دی
982,wir::PRN,бид,مونږ
983,ihr::PRN,та нар,تاسې
984,sie::PRN,тэд,هغوی
985,was::FPRN,юу,څهٔ
986,wer::FPRN,хэн,چا
987,wer::FPRN,хэн,څوک
988,wo::FADV,хаа,چيری
989,wo::FADV,хаа,چېرته
990,wo::FADV,хаана,چيری
991,wo::FADV,хаана,چېرته
992,wohin::FADV,хааш,چېرته
993,wohin::FADV,хаана,چېرته
994,wie::FADV,яаж,څنګه
995,wie::FADV,хэрхэн,څنګه
996,warum::FADV,юунд,ولې
997,warum::FADV,яагаад,ولې
998,wieviel::FNUM,хэдий,څو
999,wieviel::FNUM,хэдий,څومره
1000,wieviel::FNUM,хэд,څو
1001,wieviel::FNUM,хэд,څومره
1002,eins::NUM,нэг,یو
1003,zwei::NUM,хоёр,دوه
1004,drei::NUM,гурав,درې
1005,vier::NUM,дөрөв,څلور
1006,fünf::NUM,тав,پنځه
1007,sechs::NUM,зургаа,شپږ
1008,sieben::NUM,долоо,اوه
1009,acht::NUM,найм,اته
1010,neun::NUM,ес,نهه
1011,zehn::NUM,арав,لس
1012,elf::NUM,арван нэг,یوولس
1013,zwölf::NUM,арван хоёр,دولس
1014,zwanzig::NUM,хорь,شل
1015,dreißig::NUM,гуч,دېرش
1016,vierzig::NUM,дөч,څلوېښت
1017,fünfzig::NUM,тавь,پنځوس
1018,sechzig::NUM,жар,شپېته
1019,siebzig::NUM,дал,اویا
1020,achtzig::NUM,ная,اتیا
1021,neunzig::NUM,ер,نوي
1022,hundert::NUM,зуу,سل
1023,tausend::NUM,мянга,زر
1024,und::CNJ,ч,او
1025,und::CNJ,болон,او
1026,oder::CNJ,буюу,ېا
1027,stehen::V,зогсох,درېدل
1028,sitzen::V,суух,کښېنستل
1029,liegen::V,хэвтэх,ملاستل
1030,hängen::V,өлгөөтэй байх,ځړېدل
1031,hängen::V,дүүжлээтэй байх,ځړېدل
1032,werden::V,болох,کېدل
1033,passieren::V,тохиох,پېښېدل
1034,beginnen::V,эхлэх,شروع کېدل
1035,enden::V,дүүрэх,خلاصدل
1036,enden::V,дүүрэх,تمامېدل
1037,wechseln::V,хувирах,تغییر موندل
1038,aufgehen[Sonne]::V,мандах,ختل
1039,untergehen[Sonne]::V,жаргах,لوېدل
1040,untergehen[Sonne]::V,жаргах,پرېوتل
1041,scheinen[Sonne]::V,гэрэлтэх,رڼا کول
1042,donnern::V,дуугарах,تنېدل
1043,donnern::V,дуугарах,غړمبېدل
1044,wehen::V,салхилах,چلېدل
1045,wehen::V,хөөрөгдөх,چلېدل
1046,strömen::V,гүйх,بهېدل
1047,strömen::V,урсах,بهېدل
1048,fließen::V,урсах,بهېدل
1049,fließen::V,урсах,تویېدل
1050,sich drehen::V,эргэлдэх,ګرځېدل
1051,sich drehen::V,эргэлдэх,چورلېدل
1052,schwanken::V,хэлбэлзэх,زنګېدل
1053,schwingen::V,ганхах,زنګېدل
1054,schwingen::V,хэлбэлзэх,زنګېدل
1055,fallen::V,унах,ولېدل
1056,brennen::V,шатах,سوځېدل
1057,rauchen::V,баагих,لوګی کول
1058,regnen::V,бороо орно,باران اورېدل
1059,gefrieren::V,хөлдөх,کنګل نيول
1060,tauen::V,хайлах,وېلې کېدل
1061,schmelzen::V,уярах,وېلې کېدل
1062,trocknen::V,хатах,وچېدل
1063,sieden::V,буцлах,اېشېدل
1064,sieden::V,даргилах,اېشېدل
1065,faulen::V,үжрэх,خرابېدل
1066,faulen::V,өмхийрөх,خرابېدل
1067,verfaulen::V,бээх,ورستېدل
1068,verfaulen::V,өгрөх,ورستېدل
1069,reißen::V,цуурах,شلېدل
1070,versinken::V,живэх,ډوېېدل
1071,vergehen::V,нөгчих,تېرېدل
1072,vergehen::V,өнгөрөх,تېرېدل
1073,erscheinen::V,гарах,ښکارېدل
1074,erscheinen::V,бултайх,ښکارېدل
1075,verschwinden::V,далд орох,ورکېدل
1076,verschwinden::V,алга болох,ورکېدل
1077,sinken::V,татрах,ښکته کېدل
1078,sinken::V,доошлох,ښکته کېدل
1079,abnehmen::V,багасах,کمېدل
1080,abnehmen::V,хорогдох,کمېدل
1081,zunehmen::V,ихсэх,زیاتېدل
1082,steigen::V,нэмэгдэх,جګېدل
1083,steigen::V,нэмэгдэх,پورته کېدل
1084,wachsen::V,өсөх,وده کول
1085,wachsen::V,ургах,وده کول
1086,glänzen::V,гилгэнэх,ځلېدل
1087,glänzen::V,гилбэгнэх,ځلېدل
1088,funkeln::V,гялжах,پړکېدل
1089,funkeln::V,гялалзах,پړکېدل
1090,lärmen::V,шуугих,غال و غول کول
1091,läuten::V,цохих,زنګ وهل
1092,klingeln::V,хонхдох,زنګ وهل
1093,klingeln::V,дуугарах,زنګ وهل
1094,klirren::V,хангир жингэр хийх,کړنګېدل
1095,brausen::V,бургилах,تلاطم کول
1096,rauschen::V,сэржигнэх,شڼهار کول
1097,klingen::V,хангинах,آواز کول
1098,bellen::V,хуцах,غپېدل
1099,heulen::V,улих,انګلل
1100,blasen::V,үлзэх,پو کول
1101,pfeifen::V,исгэрэх,شپېلک وهل
1102,schreien::V,хашгирах,ناره کول
1103,stöhnen::V,ёолох,زګېروی کول
1104,stöhnen::V,гэнгэнэх,زګېروی کول
1105,zittern::V,дагжих,لړزېدل
1106,leben::V,амьдрах,ژوند کول
1107,geboren werden::V,төрөх,زېږېدل
1108,atmen::V,амьсгалах,ساه کښل
1109,atmen::V,амьсгалах,تنفس کول
1110,trinken::V,уух,څښل
1111,essen::V,идэх,خوړل
1112,schlucken::V,залгих,غړپول
1113,müde werden::V,ядрах,ستړی کېدل
1114,einschlafen::V,унтчих,ویده کېدل
1115,schlafen::V,унтах,خوب کول
1116,aufwachen::V,сэрэх,ویښېدل
1117,aufstehen::V,босох,پاڅېدل
1118,sich erholen::V,амрах,استراحت کول
1119,krank werden::V,өвдөж эхлэх,رنځورېدل
1120,krank sein::V,өвдөх,ناجوړېدل
1121,schmerzen::V,өвдөх,خوږېدل
1122,schmerzen::V,өвдөх,درد کول
1123,schmerzen::V,шархирах,خوږېدل
1124,schmerzen::V,шархирах,درد کول
1125,husten::V,ханиах,ټوخېدل
1126,genesen::V,засрах,رغېدل
1127,sterben::V,үхэх,مړل
1128,sterben::V,нас барах,مړل
1129,umkommen::V,үхэх,تلفېدل
1130,sich bewegen::V,хөдлөх,چلېدل
1131,sich bewegen::V,хөдлөх,حرکت کول
1132,sich rühren::V,хөдлөх,ښورېدل
1133,sich erheben::V,босох,درېدل
1134,sich setzen::V,суух,کښېنستل
1135,hinfallen::V,ойчих,لوېدل
1136,laufen::V,явган явах,منډې وهل
1137,schreiten::V,алхах,قدم ایښودل
1138,spazierengehen::V,зугаалах,چکر وهل
1139,eilen::V,хурдлах,بېړه کول
1140,sich beeilen::V,яарах,عجله کول
1141,sich beeilen::V,шамдах,عجله کول
1142,sausen::V,давхих,ځغستل
1143,rennen::V,гүйх,زغلېدل
1144,springen::V,харайх,ټوپ وهل
1145,springen::V,дэвхрэх,ټوپ وهل
1146,klettern::V,авирах,ختل
1147,schaukeln::V,ганхалзах,زنګېدل
1148,kriechen::V,мөлхөх,خاپوړی وهل
1149,schwimmen::V,сэлэх,لامبو وهل
1150,tauchen::V,шунгах,غوټه وهل
1151,rudern::V,сэлүүрдэх,پارو وهل
1152,fahren::V,явах,تلل
1153,fliegen::V,нисэх,الوتل
1154,gehen::V,явах,تلل
1155,weggehen::V,явах,بهر وتل
1156,abfahren::V,одох,تلل
1157,abfahren::V,хөдлөх,تلل
1158,anhalten::V,зогсох,ودرېدل
1159,hineingehen::V,орох,داخلېدل
1160,eintreten::V,орох,ننوتل
1161,kommen::V,ирэх,راتلل
1162,ankommen::V,хүрэх,رسېدل
1163,zurückkommen::V,харих,بېرته راتلل
1164,zurückkommen::V,буцаж ирэх,بېرته راتلل
1165,bleiben::V,үлдэх,پاتې کېدل
1166,warten::V,хүлээх,انتظار وېستل
1167,erwarten::V,хүлээх,انتظار کول
1168,suchen::V,эрэх,لټول
1169,suchen::V,бэдрэх,لټول
1170,finden::V,олох,میندل
1171,finden::V,олох,پیدا کول
1172,versuchen::V,оролдох,هڅه کول
1173,vorbereiten::V,бэлтгэх,چمتوکول
1174,lieben::V,янаглах,مینه لرل
1175,mögen::V,таалах,خوښول
1176,mögen::V,таалах,علاقه لرل
1177,lachen::V,инээх,خندېدل
1178,rühren::V,сэтгэл уяруулах,اغېزه کول
1179,weinen::V,уйлах,ژړل
1180,schimpfen::V,хараах,ښکنځا کول
1181,sich ärgern::V,уурлах,قهر راتلل
1182,sich fürchten::V,айх,ډارېدل
1183,fürchten::V,айх,ډارېدل
1184,fliehen::V,зугтах,تښتېدل
1185,fliehen::V,гүйж очих,تښتېدل
1186,flüchten::V,оргох,تښتېدل
1187,sehen::V,үзэх,لیدل
1188,anschauen::V,харах,کتل
1189,ansehen::V,харах,ننداره کول
1190,hören::V,дуулах,اورېدل
1191,zuhören::V,чагнах,غوږ نیول
1192,probieren::V,амсаж үзэх,څکه کول
1193,probieren::V,амсаж үзэх,چاشنی کول
1194,riechen::V,үнэрлэх,بويول
1195,fühlen::V,мэдрэх,حسول
1196,scheinen::V,шиг үзэгдэх,ښکارېدل
1197,zu sehen sein::V,үзэгдэх,ښکارېدل
1198,zu sehen sein::V,харагдах,ښکارېدل
1199,vernehmen::V,дуулах,خبرېدل
1200,frieren::V,даарах,ساړه کېتل
1201,tun::V,хийх,کول
1202,tun::V,үйлдэх,کول
1203,können::V,болох,کولای شول
1204,können::V,болох,د لاسه کېدل
1205,wollen::V,хүсэх,غوښتل
1206,anfangen::V,эхлэх,شروع کول
1207,beenden::V,дуусгах,ختمول
1208,beenden::V,дуусгах,پای ته رسول
1209,aufhören::V,болих,بس کول
1210,aufhören::V,зогсох,بس کول
1211,gelingen::V,бүтэх,موفق کېدل
1212,gelingen::V,бүтэх,بریالی کېدل
1213,geraten::V,илрэх,کېدل
1214,öffnen::V,нээх,خلاصول
1215,öffnen::V,нээх,پرانیستل
1216,öffnen::V,тайлах,خلاصول
1217,öffnen::V,тайлах,پرانیستل
1218,schließen::V,хаах,تړل
1219,stellen::V,тавих,ایښودل
1220,stellen::V,босгох,ایښودل
1221,setzen::V,суулгах,کښېنول
1222,legen::V,хийх,ایښودل
1223,legen::V,тавих,ایښودل
1224,berühren::V,шүргэх,لاس وهل
1225,verbinden::V,залгах,تړل
1226,bedecken::V,бүрэх,پوښول
1227,aufhängen::V,өлгөх,ځوړندول
1228,aufhängen::V,дүүжлэх,ځوړندول
1229,anzünden::V,асаах,بلول
1230,anzünden::V,ноцоох,بلول
1231,aufheben::V,өргөх,پورته کول
1232,zurücklassen::V,орхих,پرېښودل
1233,zurücklassen::V,үлдээх,پرېښودل
1234,verlieren::V,гээх,ورکول
1235,fallen lassen::V,унагах,له لاسه لوېدل
1236,machen::V,хийх,کول
1237,machen::V,гаргах,کول
1238,herstellen::V,бүтээх,جوړول
1239,herstellen::V,бүтээх,توليدول
1240,bauen::V,барих,جوړول
1241,reparieren::V,засах,ترمیمول
1242,reparieren::V,сэлбэх,ترمیمول
1243,verbessern::V,засах,اصلاح کول
1244,verbessern::V,сайжруулах,اصلاح کول
1245,ändern::V,өөрчлөх,تغیر ورکول
1246,graben::V,малтах,کيندل
1247,beugen::V,бөгтийлгөх,ټیټول
1248,biegen::V,матах,کږول
1249,biegen::V,муруйлгах,کږول
1250,drehen::V,эргүүлэх,ګرځول
1251,wenden::V,эргүүлэх,اړول
1252,umdrehen::V,хөрвүүлэх,اړول
1253,heben::V,өргөх,جګول
1254,heben::V,өргөх,پورته کول
1255,hochheben::V,өргөх,جګول
1256,ergreifen::V,атгах,نیول
1257,halten::V,барих,نیول
1258,drücken::V,дарах,کښېکښل
1259,schieben::V,түлхэх,پوری وهل
1260,kratzen::V,хусах,ګرول
1261,kratzen::V,маажих,ګرول
1262,lecken::V,долоох,څټل
1263,beißen::V,зуух,چیچل
1264,beißen::V,хазах,چیچل
1265,abreißen::V,таслах,شکول
1266,abschneiden::V,тайрах,پرېکول
1267,binden::V,боох,تړل
1268,binden::V,хүлэх,تړل
1269,stecken::V,шаах,ټومبل
1270,stecken::V,шигтгэх,ټومبل
1271,brechen::V,хугалах,ماتول
1272,klopfen::V,цохих,ټکول
1273,klopfen::V,тогших,ټکول
1274,hauen::V,дэлдэх,ټکول
1275,kleben::V,наах,نښلول
1276,kleben::V,наах,سرېښول
1277,reiben::V,нухах,مږل
1278,reiben::V,нидчих,مږل
1279,streichen::V,нялах,مښل
1280,streichen::V,түрхэх,مښل
1281,schleifen::V,билүүдэх,تېره کول
1282,schleifen::V,гуранздах,تېره کول
1283,schneiden::V,огтлох,غوڅول
1284,schneiden::V,огтлох,پرېکول
1285,rütteln::V,холхнулах,خوڅول
1286,schütteln::V,сэгсрэх,ښورول
1287,schwenken::V,дэвэх,خوڅول
1288,schwenken::V,даллах,خوڅول
1289,schütten::V,цутгах,اچول
1290,schütten::V,цутгах,تویول
1291,schütten::V,аягалах,اچول
1292,schütten::V,аягалах,تویول
1293,füllen::V,дүүргэх,ډکول
1294,einwickeln::V,боох,پېچل
1295,einwickeln::V,боох,نغښتل
1296,einwickeln::V,ороох,پېچل
1297,einwickeln::V,ороох,نغښتل
1298,tragen::V,авчрах,وړل
1299,schleppen::V,чирэх,وړل
1300,ziehen::V,татах,کښل
1301,aufbewahren::V,хадгалах,ساتل
1302,werfen::V,хаях,اچول
1303,werfen::V,хаях,غورځول
1304,werfen::V,шидэх,اچول
1305,werfen::V,шидэх,غورځول
1306,fangen::V,барих,نیول
1307,fangen::V,барих,ګیرول
1308,packen::V,шүүрэх,نیول
1309,verstecken::V,нуух,پټول
1310,teilen::V,хуваах,وېشل
1311,teilen::V,хуваах,تقسیمول
1312,schicken::V,илгээх,لېږل
1313,schicken::V,илгээх,استول
1314,schicken::V,явуулах,لېږل
1315,schicken::V,явуулах,استول
1316,bringen::V,авчрах,راوړل
1317,bringen::V,аваачих,راوړل
1318,hinzufügen::V,нэмэх,زیاتول
1319,bekommen::V,хүлээн авах,حاصلول
1320,erhalten::V,хүлээн авах,اخیستل
1321,nehmen::V,авах,نیول
1322,nehmen::V,авах,اخيستل
1323,wählen::V,сонгох,خوښول
1324,auswählen::V,шилэх,چنده کول
1325,bewahren::V,гамнах,ساتل
1326,behindern::V,саад хийх,مانع کېدل
1327,behindern::V,саад хийх,ممانعت کول
1328,behindern::V,тотгор болох,مانع کېدل
1329,behindern::V,тотгор болох,ممانعت کول
1330,verderben::V,эвдэх,خرابېدل
1331,beschädigen::V,гэмтээх,ورانول
1332,zerbrechen::V,хагалах,ماتول
1333,zerbrechen::V,хага цохих,ماتول
1334,zerreißen::V,урах,څیرې کول
1335,zerstören::V,эвдэх,ړنګول
1336,zerstören::V,эвдэх,ورانول
1337,zerstören::V,сүйтгэх,ړنګول
1338,zerstören::V,сүйтгэх,ورانول
1339,verbrennen::V,шатаах,سوځول
1340,geben::V,өгөх,ورکول
1341,reichen::V,өгөх,ورکول
1342,reichen::V,дамжуулах,ورکول
1343,schenken::V,бэлэглэх,بښل
1344,versprechen::V,амлах,لوز کول
1345,wünschen::V,ерөөх,غوښتل
1346,loben::V,магтах,ستایل
1347,loben::V,магтах,تمجید کول
1348,loben::V,сайшаах,ستایل
1349,loben::V,сайшаах,تمجید کول
1350,küssen::V,озох,ښکلول
1351,küssen::V,үнсэх,ښکلول
1352,wiegen::V,бүүвэйлэх,زنګول
1353,zudecken::V,хучих,پوښول
1354,zudecken::V,бүтээх,پوښول
1355,wecken::V,сэрээх,ويښول
1356,zeigen::V,үзүүлэх,ښودل
1357,führen::V,хөтлөх,بیول
1358,lehren::V,заах,درس ورکول
1359,lehren::V,заах,تعلیم ورکول
1360,unterrichten::V,сургах,درس ورکول
1361,aufziehen::V,өсгөх,روزل
1362,aufziehen::V,хүмүүжүүлэх,روزل
1363,leiten::V,удирдах,رهبری کول
1364,leiten::V,удирдах,لارښوونه کول
1365,antreiben::V,шамдуулах,چټک کول
1366,lassen::V,-уулах,اړکول
1367,einladen::V,залах,بلل
1368,vereinigen::V,нэгтгэх,متحد کول
1369,vereinigen::V,нэгтгэх,یوځای کول
1370,vereinigen::V,хамтруулах,متحد کول
1371,vereinigen::V,хамтруулах,یوځای کول
1372,besuchen::V,зочлох,کتنه کول
1373,treffen::V,учрах,ليدل
1374,treffen::V,учрах,تلقی کول
1375,treffen::V,дайралдах,ليدل
1376,treffen::V,дайралдах,تلقی کول
1377,sich versammeln::V,хуралдах,راغونډېدل
1378,spielen::V,наадах,لوبه کول
1379,singen::V,дуулах,سندرې وېل
1380,tanzen::V,бүжиглэх,ګډېدل
1381,sich trennen::V,салах,بېلېدل
1382,verlassen::V,хаях,ترک کول
1383,retten::V,гэтэлгэх,نجات ورکول
1384,bewachen::V,сахих,ساتل
1385,bewachen::V,сахих,حفاظت کول
1386,schützen::V,хамгаалах,ژغورل
1387,verteidigen::V,хамгаалах,دفاع کول
1388,sich schlagen::V,зодолдох,جنګېدل
1389,schießen::V,харвах,ویشتل
1390,schießen::V,буу буудах,ویشتل
1391,siegen::V,ялах,غالبېدل
1392,ärgern::V,уурлуулах,خپه کول
1393,ärgern::V,уур хүргэх,خپه کول
1394,schlagen::V,цохих,وهل
1395,treten::V,өшиглөх,په لغته وهل
1396,stechen::V,хатгах,ټومبل
1397,stoßen::V,ёврох,ټېل وهل
1398,stoßen::V,ёврох,پوری وهل
1399,stoßen::V,нудрах,ټېل وهل
1400,stoßen::V,нудрах,پوری وهل
1401,stehlen::V,хулгайлах,تښتول
1402,stehlen::V,хулгайлах,غلا کول
1403,stören::V,саад болох,ماتول
1404,belästigen::V,зовоох,ځورول
1405,belästigen::V,зовоох,تکلیف ورکول
1406,belästigen::V,амраахгүй байх,ځورول
1407,belästigen::V,амраахгүй байх,تکلیف ورکول
1408,verbergen::V,нуух,پټول
1409,verbergen::V,далдлах,پټول
1410,täuschen::V,мэхлэх,تېرایستل
1411,täuschen::V,мэхлэх,خطا ایستل
1412,betrügen::V,хуурах,غولول
1413,töten::V,алах,وژل
1414,töten::V,алах,مړ کول
1415,wohnen::V,суух,اوسېدل
1416,wohnen::V,амьдрах,اوسېدل
1417,arbeiten::V,ажиллах,کار کول
1418,arbeiten::V,хөдөлмөрлөх,کار کول
1419,sammeln::V,түүх,راټولول
1420,sammeln::V,түүх,راغونډول
1421,sammeln::V,хураах,راټولول
1422,sammeln::V,хураах,راغونډول
1423,pflücken::V,түүх,شکول
1424,jagen::V,агнах,ښکار کول
1425,jagen::V,гөрөөлөх,ښکار کول
1426,fischen::V,загасчлах,کب نيول
1427,fischen::V,загас барих,کب نيول
1428,fassen::V,барих,نیول
1429,fassen::V,барих,ګیرول
1430,hüten::V,маллах,پوول
1431,hüten::V,хариулах,پوول
1432,treiben::V,туух,بیول
1433,anbinden::V,уях,تړل
1434,füttern::V,тэжээх,خوراک ورکول
1435,melken::V,саах,لوشل
1436,hacken::V,цавчих,پی کول
1437,gießen::V,услах,اوبه کول
1438,reifen::V,боловсрох,رسېدل
1439,zubereiten::V,бэлдэх,تیارول
1440,kochen::V,чанах,پخول
1441,backen::V,жигнэх,پخول
1442,braten::V,шарах,وريتول
1443,braten::V,хайрах,وريتول
1444,umrühren::V,хутгах,لړل
1445,stricken::V,нэхэх,اوبدل
1446,stricken::V,сүлжих,اوبدل
1447,nähen::V,оёх,ګنډل
1448,färben::V,будах,رنګول
1449,reinigen::V,арилгах,صافول
1450,reinigen::V,цэвэрлэх,صافول
1451,waschen::V,угаах,مینځل
1452,abwischen::V,арчих,وچول
1453,spülen::V,зайлах,کنګالول
1454,fegen::V,хамах,جارو کول
