,Concept_ID,av,mdf
734,sofort::ADV,гьебсагӏат,тяникиге
735,jetzt::ADV,гьанже,тяни
736,heute::ADV,жакъа,тячи
737,morgen::ADV,метер,ва́нды
738,bald::ADV,гьабсагӏаталъ,курок
739,dann::ADV,цинги,меле
740,dann::ADV,цинги,сяда меле
741,gestern::ADV,сон,ися́к
742,einst::ADV,цин,весть
743,einst::ADV,цин,мзя́рда-бди
744,damals::ADV,гьебмехалъ,эста
745,damals::ADV,гьебмехалда,эста
746,danach::ADV,цинги,меле
747,danach::ADV,хадуса,меле
748,vorher::ADV,цебе,инголи
749,zuerst::ADV,тӏоцебе,ва́сенда
750,einmal::ADV,цинцӏул,весть
751,einmal::ADV,цихӏин,весть
752,einmal::ADV,цоцӏул,весть
753,manchmal::ADV,олоцӏул,лия́ста
754,manchmal::ADV,олоцӏул,ко́ста-ко́ста
755,oft::ADV,гӏемерго,си́деста
756,immer::ADV,кидаго,фалу
757,immer::ADV,кидаго,най
758,niemals::ADV,киданиги,аф мзя́рдонга
759,hier::ADV,аниб,тяса
760,hierhin::ADV,анибехун,сей
761,hierhin::ADV,анибехун,тяза
762,von hier::ADV,гьаниса,тя́ста
763,dort::ADV,гьениб,тоса
764,dorthin::ADV,гьадаба,тов
765,dorthin::ADV,гьадаба,тоза
766,geradeaus::ADV,битӏутӏа,ви́деста
767,vorwärts::ADV,цебехун,и́нголи
768,rückwärts::ADV,нахъ-нахъ,ме́ки
769,zurück::ADV,нахъе,ме́ки
770,unten::ADV,ахакь,ала
771,unten::ADV,гъоркь,ала
772,hinab::ADV,эхебе,алу
773,oben::ADV,тӏад,вяре
774,oben::ADV,тӏадехун,вяре
775,hinauf::ADV,эхеде,вяри
776,überall::ADV,кибго,се́мбе ва́стова
777,ein wenig::ADV,дагьабго,аф лама
778,kaum::ADV,хӏалалъ,а́ньцек
779,sehr::ADV,кутакалда,пяк
780,so::ADV,гьедин,ста́не
781,noch::ADV,жеги,нинге
782,nur::ADV,гӏӣцӏго,аньцек
783,wieder::ADV,на́хъеги,та́га
784,vergebens::ADV,чӏалгӏаде,стак
785,vor::PRP,цебе,инголе
786,hinter::PRP,хадуса,фтала
787,hinter::PRP,хадуса,мельге
788,unter::PRP,ахакь,ала
789,unter::PRP,гъоркь,ала
790,neben::PRP,аскӏо,ваксса
791,zwischen::PRP,гьоркьоб,ёткса
792,wegen::PRP,гьелда,сюнеда
793,dies::PRN,гьаб,тя
794,dies::PRN,гьеб,тя
795,das::PRN,доб,ся
796,das::PRN,доб,тона
797,ich::PRN,дун,мон
798,du::PRN,дуца,тон
799,er::PRN,доб,сон
800,wir::PRN,ниж,минь
801,ihr::PRN,нуж,тинь
802,sie::PRN,дол,синь
803,sie::PRN,эл,синь
804,was::FPRN,щиб,мезе
805,wer::FPRN,щиб,кие
806,wo::FADV,киб,коса
807,wo::FADV,кибехун,коса
808,wohin::FADV,кибехун,ков
809,wohin::FADV,кибехун,коза
810,wie::FADV,кин,ко́да
811,warum::FADV,щай,мес
812,wieviel::FNUM,кигӏан,мзя́ра
813,eins::NUM,цо,фкя
814,zwei::NUM,кӏиго,кафта
815,drei::NUM,лъабго,колма
816,vier::NUM,ункъо,ниле
817,fünf::NUM,щуго,вете
818,sechs::NUM,анлъго,кота
819,sieben::NUM,анкьго,сисем
820,acht::NUM,микьго,кафкса
821,neun::NUM,ичӏго,ве́йхкса
822,zehn::NUM,анцӏго,кемонь
823,elf::NUM,анцӏила цо,кефкие
824,zwölf::NUM,кӏиго-анцӏила,кемгафтува
825,zwanzig::NUM,къого,комсь
826,dreißig::NUM,лъеберго,колмогемонь
827,vierzig::NUM,кӏикъого,нильге́монь
828,fünfzig::NUM,кӏикъо́ялда анцӏго,ве́дьгемонь
829,sechzig::NUM,лъабкъого,ко́дгемонь
830,siebzig::NUM,лъабкъо́ялда анцӏго,сизьге́монь
831,achtzig::NUM,ункъого,ка́фксогемонь
832,neunzig::NUM,ункъоялда а́нцӏила,ве́йхксогемонь
833,hundert::NUM,нусго,сяда
834,tausend::NUM,азарго,тёжянь
835,und::CNJ,ва,и
836,und::CNJ,ва,дъ
837,und::CNJ,-ги,и
838,und::CNJ,-ги,дъ
839,oder::CNJ,ялъуни,или
840,oder::CNJ,ялъуни,али
841,stehen::V,бахъунчӏезе,а́щемс стя́да
842,sitzen::V,гӏодов чӏезе,ащемс озада
843,liegen::V,бегизе,ма́дозь а́щемс
844,hängen::V,базе,нюрьгомс
845,werden::V,бахъине,арамс
846,werden::V,бахъине,тиевомс
847,passieren::V,лъугьине,лисэмс
848,passieren::V,лъугьине,эвондамс
849,passieren::V,лъугьа-бахъине,лисэмс
850,passieren::V,лъугьа-бахъине,эвондамс
851,beginnen::V,байбихьизе,ушедомс
852,enden::V,лъугӏизе,лоткамс
853,wechseln::V,хиса-басизе,по́лафнемс
854,wechseln::V,хисизе,по́лафнемс
855,aufgehen[Sonne]::V,баккизе,стямс
856,aufgehen[Sonne]::V,баккизе,лисемс
857,untergehen[Sonne]::V,щинкӏизе,валгомс
858,scheinen[Sonne]::V,къалъ-къалъизе,ва́лдоптомс
859,donnern::V,гъугъазе,торамс
860,wehen::V,пуйзе,уфа́мс
861,strömen::V,чвахизе,шудемс
862,fließen::V,чвахизе,шудемс
863,sich drehen::V,сверизе,шаромс
864,schwanken::V,хьвагӏезе,якамс
865,schwanken::V,багъа-бачаризе,якамс
866,schwingen::V,щвартӏезе,люксемс
867,schwingen::V,щвартӏезе,нюрьсемс
868,fallen::V,бортизе,прамс
869,fallen::V,бортизе,прашендомс
870,brennen::V,рекӏине,паломс
871,rauchen::V,кӏкӏуй буризе,качадомс
872,regnen::V,базе,пиземс
873,gefrieren::V,гӏу́низе,эйндамс
874,gefrieren::V,гӏу́низе,кельмомс
875,tauen::V,биаризе,соламс
876,schmelzen::V,биине,соламс
877,trocknen::V,бакъвазе,коськомс
878,sieden::V,гьалдезе,лакамс
879,faulen::V,махӏцине,наксадомс
880,verfaulen::V,туризе,наксадомс
881,reißen::V,бихъизе,сязевомс
882,versinken::V,гъанкъизе,ваямс
883,vergehen::V,базе,ётамс
884,vergehen::V,бахъизе,ётамс
885,vergehen::V,ине,ётамс
886,erscheinen::V,баккизе,эвондамс
887,verschwinden::V,къине,юма́мс
888,verschwinden::V,билизе,юма́мс
889,sinken::V,гӏодо́бе ккезе,валгомс
890,abnehmen::V,тӏаса камизе,киремс
891,zunehmen::V,гӏемерлъизе,ламокстомс
892,zunehmen::V,гӏемерлъизе,рашнемс
893,steigen::V,бахине,кеподемс
894,wachsen::V,кӏодолъизе,касомс
895,glänzen::V,цӏвакизе,цинзелдомс
896,glänzen::V,цӏвакизе,цифордомс
897,funkeln::V,паркъезе,ци́фтордомс
898,lärmen::V,хъудизе,жалнамс
899,lärmen::V,чӏиргъдизе,жалнамс
900,läuten::V,кьабизе,гайфтемс
901,klingeln::V,кьабизе,гайфтемс
902,klirren::V,зваргъизе,ка́нзеркшнемс
903,brausen::V,гьалаглъизе,жоледемс
904,rauschen::V,шуршудизе,вжнамс
905,rauschen::V,шуршудизе,гамнамс
906,klingen::V,бахъине,кайгомс
907,bellen::V,гъанчдезе,ува́мс
908,heulen::V,рурудизе,сувомс
909,heulen::V,рурудизе,урнамс
910,blasen::V,гьохьизе,уфа́мс
911,pfeifen::V,гьещтӏезе,вяшкомс
912,schreien::V,ахӏизе,пешкодомс
913,schreien::V,ахӏдезе,пешкодомс
914,stöhnen::V,зигардизе,куфцемс
915,zittern::V,дарран,таромс
916,zittern::V,гьаргьадизе,таромс
917,leben::V,бетӏербахъизе,эрямс
918,geboren werden::V,лъугьине,шачемс
919,atmen::V,хӏухьел биччазе,ажнамс
920,trinken::V,гьекъезе,симомс
921,essen::V,квине,ярхцамс
922,essen::V,кваназе,ярхцамс
923,schlucken::V,кӏкӏвине,нилемс
924,schlucken::V,къулчӏизе,нилемс
925,müde werden::V,сваказе,сиземс
926,einschlafen::V,кьижизе,матодовомс
927,einschlafen::V,гъапуллъизе,матодовомс
928,schlafen::V,кьижизе,удомс
929,aufwachen::V,бигьине,съргоземс
930,aufstehen::V,бахъине,стямс
931,aufstehen::V,тӏадебахъине,стямс
932,sich erholen::V,хьи бахъизе,ваймосемс
933,sich erholen::V,хӏалхьи гьабизе,ваймосемс
934,krank werden::V,унтизе,сярядькстомс
935,krank sein::V,унтизе,сярядемс
936,schmerzen::V,унтизе,сярядемс
937,husten::V,хъегӏизе,козомс
938,genesen::V,лъилъизе,пъ́чкамс
939,sterben::V,хвезе,куломс
940,umkommen::V,гьалаглъизе,юма́мс
941,sich bewegen::V,багъаризе,шаштомс
942,sich bewegen::V,багъаргъизе,шаштомс
943,sich rühren::V,багъаризе,сърхка́мс
944,sich erheben::V,тӏадебахъине,стямс
945,sich erheben::V,бахъине,стямс
946,sich setzen::V,гӏодов чӏезе,озамс
947,hinfallen::V,щапизе,прамс
948,hinfallen::V,щапизе,сяворемс
949,laufen::V,хьвадизе,якамс
950,schreiten::V,чӏезе,молемс
951,schreiten::V,чӏезе,аськолямс
952,spazierengehen::V,тира-сверизе,якамс
953,eilen::V,ракӏхӏалакине,эряскодомс
954,eilen::V,дуризе,эряскодомс
955,sich beeilen::V,дуризе,эряскодомс
956,sich beeilen::V,гӏедегӏизе,эряскодомс
957,sausen::V,тӏуризе,лиемс
958,rennen::V,бекеризе,арнемс
959,springen::V,кӏанцӏизе,комотнемс
960,klettern::V,хархадизе,ку́цемс
961,schaukeln::V,гьерщезе,нюрямс
962,kriechen::V,хъурщизе,шаштомс комада
963,schwimmen::V,лъедезе,уемс
964,tauchen::V,букъардизе,юпиемс
965,tauchen::V,букъардизе,чёпафнемс
966,rudern::V,хазе,па́немс ве́неж
967,fahren::V,ине,ардомс
968,fliegen::V,боржине,лиемс
969,gehen::V,ине,молемс
970,weggehen::V,ине,тумс
971,abfahren::V,къокъине,тумс
972,anhalten::V,чӏезе,лоткамс
973,anhalten::V,тархъизе,лоткамс
974,anhalten::V,лъалхъизе,лоткамс
975,hineingehen::V,тӏаделъугьине,сува́мс
976,eintreten::V,лъугьине,сува́мс
977,kommen::V,бачӏине,самс
978,ankommen::V,щвезе,самс
979,ankommen::V,щвезе,пачкодемс
980,ankommen::V,тӏадебачӏине,самс
981,ankommen::V,тӏадебачӏине,пачкодемс
982,zurückkommen::V,тадбуссине,мърдамс
983,zurückkommen::V,тӏадбуссине,мърдамс
984,bleiben::V,чӏезе,иля́домс
985,bleiben::V,хутӏизе,иля́домс
986,warten::V,чӏезе,учемс
987,erwarten::V,балагьизе,учемс
988,suchen::V,балагьизе,вешемс
989,finden::V,батизе,мумс
990,versuchen::V,хӏалбихьизе,варчсемс
991,vorbereiten::V,хӏадурлъизабизе,анокламс
992,lieben::V,балай бегьизе,кельгомс
993,mögen::V,бокьизе,кельгомс
994,lachen::V,белъизе,рахамс
995,lachen::V,белъизе,рахсемс
996,weinen::V,гӏодизе,авардемс
997,schimpfen::V,гъанчдезе,сюцемс
998,sich ärgern::V,вагъизе,кяжиямс
999,sich ärgern::V,ццида́хине,кяжиямс
1000,sich fürchten::V,хӏинкъизе,пелемс
1001,fürchten::V,беркъазе,пелемс
1002,fürchten::V,хӏинкъа-къазе,пелемс
1003,fliehen::V,лъутизе,ворьгодемс
1004,flüchten::V,лъутизе,ша́домс
1005,flüchten::V,лъутизе,во́рьгодемс
1006,sehen::V,бихьизе,няемс
1007,anschauen::V,бертӏамизе,ваномс
1008,anschauen::V,балагьизе,ваномс
1009,ansehen::V,бала-гъалагьизе,ваномс
1010,hören::V,рагӏизе,марямс
1011,zuhören::V,гӏенеккизе,ку́лхдоньомс
1012,probieren::V,кӏалдиб хъва́зе,варжамс
1013,probieren::V,чӏамизе,варжамс
1014,riechen::V,су́нтӏизе,никса́мс
1015,fühlen::V,чӏвазе,марямс
1016,zu sehen sein::V,бихьизе,ня́евомс
1017,vernehmen::V,рагӏизе,марямс
1018,frieren::V,цӏорозе,паломс
1019,frieren::V,цӏорозе,кельмомс
1020,tun::V,гьабизе,тиемс
1021,können::V,кӏвезе,маштомс
1022,können::V,лъазе,маштомс
1023,wollen::V,бокьизе,-не-
1024,anfangen::V,байбихьизе,ушедомс
1025,beenden::V,тӏубазабизе,аде́ламс
1026,beenden::V,лъугӏизабизе,аде́ламс
1027,aufhören::V,бахъизе,лоткамс
1028,gelingen::V,бахъизе,удалакшнемс
1029,geraten::V,бахъизе,лисемс
1030,öffnen::V,рагьизе,панжемс
1031,schließen::V,къазе,сёлгомс
1032,stellen::V,чӏвазе,путомс
1033,setzen::V,рекӏинабизе,озафнемс
1034,setzen::V,рекӏинабизе,озавтнемс
1035,setzen::V,гӏодор чӏезаризе,озафнемс
1036,setzen::V,гӏодор чӏезаризе,озавтнемс
1037,legen::V,лъезе,путомс
1038,berühren::V,хъвазе,токамс
1039,verbinden::V,хьухьине,сотомс
1040,verbinden::V,бухьине,сотомс
1041,bedecken::V,кквезе,комачамс
1042,bedecken::V,кквезе,вельхтямс
1043,aufhängen::V,базе,повфтамс
1044,anzünden::V,бакизе,крьвя́стемс
1045,anzünden::V,рекӏинабизе,крьвя́стемс
1046,zurücklassen::V,тезе,ка́домс
1047,verlieren::V,билизабизе,юма́фтомс
1048,fallen lassen::V,бортизабизе,прафтомс
1049,machen::V,гьабизе,тиемс
1050,herstellen::V,гьабизе,анокламс
1051,herstellen::V,хӏадурлъизабизе,анокламс
1052,bauen::V,базе,путомс
1053,bauen::V,гьабизе,путомс
1054,reparieren::V,къачӏазе,петемс
1055,verbessern::V,лъикӏлъизабизе,цебярьгофтомс
1056,ändern::V,хисизабизе,полафтомс
1057,graben::V,бухъизе,шу́вомс
1058,graben::V,бухъизе,та́ргамс
1059,beugen::V,хьетӏизабизе,мяндемс
1060,biegen::V,гьетӏизабизе,комафтомс
1061,drehen::V,тиризабизе,шо́вамс
1062,drehen::V,тиризабизе,ша́рфнемс
1063,drehen::V,свердизабизе,шо́вамс
1064,drehen::V,свердизабизе,ша́рфнемс
1065,wenden::V,бегизе,ша́рфтомс
1066,umdrehen::V,бегизе,шарфтомс
1067,umdrehen::V,бега-битӏизе,шарфтомс
1068,heben::V,борхизе,ке́подемс
1069,hochheben::V,борхалъизабизе,ке́подемс
1070,hochheben::V,борхалъизабизе,ка́сфтомс
1071,hochheben::V,борхизе,ке́подемс
1072,hochheben::V,борхизе,ка́сфтомс
1073,ergreifen::V,кквезе,фатямс
1074,halten::V,кквезе,кирдемс
1075,drücken::V,къазе,люпшта́мс
1076,drücken::V,къанцӏу́зе,люпшта́мс
1077,drücken::V,къвал ба́зе,люпшта́мс
1078,schieben::V,хъилдизе,шашфтомс
1079,kratzen::V,хачазе,а́нгорямс
1080,kratzen::V,хачазе,киськоря́мс
1081,lecken::V,чӏикӏизе,нолсемс
1082,beißen::V,хӏанчӏизе,сускомс
1083,beißen::V,хӏанчӏизабизе,сускомс
1084,abreißen::V,тӏезе,сяземс
1085,abreißen::V,тӏезабизе,сяземс
1086,abschneiden::V,къотӏизе,керомс
1087,binden::V,бухьине,сотомс
1088,stecken::V,къазабизе,сялгомс
1089,brechen::V,бекизе,си́ннемс
1090,brechen::V,бекизе,ка́лафтомс
1091,klopfen::V,дванкезе,чакамс
1092,klopfen::V,дванкезе,чакиемс
1093,hauen::V,базе,шавомс
1094,hauen::V,базе,пиксомс
1095,kleben::V,бацӏцӏине,пе́тфнемс
1096,reiben::V,хачазе,шо́вамс
1097,streichen::V,бахине,вадемс
1098,streichen::V,жужазе,вадемс
1099,schleifen::V,лъухьизе,шо́вамс
1100,schneiden::V,къотӏизе,керомс
1101,rütteln::V,багъа-бачаризабизе,та́рфтомс
1102,schütteln::V,кӏобокӏизе,шука́демс
1103,schwenken::V,гьесадизе,яфодемс
1104,schwenken::V,хьвагӏезабизе,яфодемс
1105,schütten::V,тӏезе,каямс
1106,schütten::V,тӏезе,нюрьхтя́мс
1107,füllen::V,цӏезабизе,пяшкодемс
1108,einwickeln::V,жемизе,тапардамс
1109,tragen::V,баччизе,кандомс
1110,schleppen::V,бехъерхъизе,ускомс
1111,ziehen::V,цӏазе,ускомс
1112,aufbewahren::V,цӏунизе,ванфтомс
1113,werfen::V,рехизе,ёрямс
1114,fangen::V,кквезе,кунда́мс
1115,packen::V,кквезе,фатямс
1116,verstecken::V,бахчизе,кяшемс
1117,teilen::V,бикьизе,явомс
1118,schicken::V,битӏизе,кучемс
1119,bringen::V,баччизе,кандомс
1120,bringen::V,баччизе,пачфтемс
1121,hinzufügen::V,жубазе,пу́томс та́га
1122,hinzufügen::V,жубазе,ма́ксомс та́га
1123,bekommen::V,щвезе,сявомс
1124,erhalten::V,щвезе,сявомс
1125,erhalten::V,босизе,сявомс
1126,nehmen::V,босизе,сявомс
1127,wählen::V,бищизе,ко́чкамс
1128,auswählen::V,тӏасабищизе,кочкамс
1129,bewahren::V,цӏунизе,ванфтомс
1130,behindern::V,квекӏен гьабизе,шорямс
1131,verderben::V,хвезабизе,коламс
1132,verderben::V,хвезабизе,гастямс
1133,beschädigen::V,галгъазабизе,тиендемс зиян
1134,zerbrechen::V,щущазабизе,тапамс
1135,zerreißen::V,бихъизе,сяземс
1136,zerstören::V,биххизабизе,ка́лафтомс
1137,verbrennen::V,бухӏизе,пълхта́мс
1138,geben::V,кьезе,ма́ксомс
1139,reichen::V,кьезе,максомс
1140,schenken::V,кьезе,каземс
1141,versprechen::V,назру гьабизе,ма́ксомс вал
1142,wünschen::V,бокьизе,арьсемс
1143,loben::V,беццизе,шна́мс
1144,loben::V,бецца-бекъизе,шна́мс
1145,küssen::V,баизе,палсемс
1146,wiegen::V,чӏучӏадизабизе,нюря́фтомс
1147,zudecken::V,тӏадбигъине,вельхтямс
1148,wecken::V,бигьинабизе,стя́фтомс
1149,wecken::V,бигьинабизе,съ́ргозьфтемс
1150,zeigen::V,бихьизабизе,няфтемс
1151,führen::V,бачине,вятемс
1152,lehren::V,малъизе,тонафтомс
1153,lehren::V,цӏализабизе,тонафтомс
1154,unterrichten::V,цӏализабизе,тонафтомс
1155,aufziehen::V,гӏезабизе,касфтомс
1156,leiten::V,нухмалъи гьабизе,вятемс
1157,antreiben::V,гӏедегӏизабизе,вятемс
1158,einladen::V,ахӏизе,тердемс
1159,einladen::V,ахӏизе,серьгядемс
1160,einladen::V,тӏадеахӏизе,тердемс
1161,einladen::V,тӏадеахӏизе,серьгядемс
1162,vereinigen::V,цолъизабизе,пуроптомс
1163,vereinigen::V,цолъизабизе,кочкамс марса
1164,besuchen::V,баккизе,варжамс
1165,besuchen::V,хьвадизе,варжамс
1166,treffen::V,дандчӏвазе,васьфтомс
1167,sich versammeln::V,данделъизе,кочкавомс
1168,sich versammeln::V,бакӏаризе,кочкавомс
1169,spielen::V,басандизе,налхксемс
1170,singen::V,ахӏизе,морамс
1171,tanzen::V,кьурдизе,кштимс
1172,sich trennen::V,батӏалъизе,явомс
1173,verlassen::V,тезе,кадондомс
1174,verlassen::V,рехунтезе,кадондомс
1175,retten::V,хвасар гьабизе,идемс
1176,retten::V,хвасар гьабизе,араламс
1177,retten::V,хвасарлъизабизе,идемс
1178,retten::V,хвасарлъизабизе,араламс
1179,bewachen::V,цӏунизе,ваномс
1180,schützen::V,цӏунизе,а́раламс
1181,verteidigen::V,цӏунизе,а́раламс
1182,sich schlagen::V,багъизе,тюремс
1183,schießen::V,речӏчӏизе,ляцемс
1184,siegen::V,бергьине,сяськомс
1185,ärgern::V,вагъизавизе,кяжияфтомс
1186,schlagen::V,кьабизе,токамс
1187,treten::V,мал тункизе,тапамс
1188,stechen::V,къазабизе,пупамс
1189,stechen::V,къазабизе,сялгомс
1190,stoßen::V,тункизе,тостядемс
1191,stoßen::V,хъилдизе,тостядемс
1192,stehlen::V,щинкӏизабизе,саламс
1193,stören::V,квекӏен гьабизе,шорсемс
1194,stören::V,татубахъи гьабизе,шорсемс
1195,belästigen::V,рахӏатхвезабизе,токсамс
1196,belästigen::V,рахӏатхвезабизе,аф кадомс ваймама
1197,verbergen::V,бахчизе,кяшемс
1198,verbergen::V,балъго тезе,кяшемс
1199,täuschen::V,божуда рекӏкӏ гьабизе,васькафтомс
1200,täuschen::V,божуда рекӏкӏ гьабизе,кяльготнемс
1201,täuschen::V,гуккизе,васькафтомс
1202,täuschen::V,гуккизе,кяльготнемс
1203,betrügen::V,хӏилла гьабизе,васькафнемс
1204,betrügen::V,сандирахълъи гьабизе,васькафнемс
1205,töten::V,чӏвазе,шавомс
1206,töten::V,чӏвазе,аде́ламс
1207,wohnen::V,яшав гьабизе,эрямс
1208,arbeiten::V,хӏалтӏизе,покодемс
1209,sammeln::V,бакӏаризе,кочкамс
1210,sammeln::V,бакӏаризе,пу́роптомс
1211,pflücken::V,бетӏизе,фатнемс
1212,pflücken::V,бетӏизе,нотфнемс
1213,jagen::V,чан гьабизе,кунда́мс
1214,fischen::V,ччугӏа кквезе,калонь кунда́мс
1215,fassen::V,кквезе,кунда́мс
1216,hüten::V,кваназабизе,ваномс
1217,treiben::V,гъезе,панемс
1218,anbinden::V,бухьине,сотомс
1219,füttern::V,кваназабизе,трямс
1220,füttern::V,кваназабизе,а́ндомс
1221,melken::V,бечӏчӏизе,потямс
1222,hacken::V,чӏвазе,лазондомс
1223,gießen::V,лъалъазе,валомс
1224,reifen::V,барщизе,кенеремс
1225,zubereiten::V,бежа-белъине,анокламс
1226,kochen::V,белъине,пидемс
1227,backen::V,базе,пидемс
1228,braten::V,бежизе,пуштомс
1229,umrühren::V,багъаризе,шорямс
1230,stricken::V,хьухьине,кодамс
1231,nähen::V,букъизе,стамс
1232,färben::V,кьер гьабизе,а́рхтомс
1233,reinigen::V,бацӏцӏине,ва́ткамс
1234,reinigen::V,бацӏцӏине,а́роптомс
1235,waschen::V,чуризе,муськомс
1236,abwischen::V,бацӏцӏине,нардамс
1237,spülen::V,хулизе,оргалдомс
1238,fegen::V,лъухьизе,тяемс
1239,kehren::V,лъухьизе,тяемс
1240,baden::V,чордезе,э́шелямс
1241,ausziehen::V,бахъизе,кайсефтемс
1242,anziehen::V,ретӏине,ща́фтомс
1243,sich anziehen::V,ретӏине,щамс
1244,kämmen::V,хазе,се́ендемс
1245,schmücken::V,чӏухӏизабизе,на́ряжамс
1246,schmücken::V,чӏухӏизабизе,ма́зоптомс
1247,sagen::V,бицине,азомс
1248,sagen::V,бицине,мярьгомс
1249,sprechen::V,бицине,корхтамс
1250,reden::V,гаргадизе,корхнемс
1251,sich unterhalten::V,гаргадизе,корхнемс
1252,fragen::V,цӏехезе,ки́зефтемс
1253,fragen::V,гьикъизе,ки́зефтемс
1254,bitten::V,гьаризе,а́намс
1255,bitten::V,гьаризе,ве́шемс
1256,erzählen::V,бицине,а́зондомс
1257,mitteilen::V,лъазабизе,азомс
1258,nennen::V,цӏар лъезе,лемдемс
1259,nennen::V,цӏар лъезе,путомс лем
1260,rufen::V,ахӏизе,серьгядемс
1261,prahlen::V,беццаризе,шна́фтомс пря́
1262,übersetzen::V,буссинабизе,ётафтомс
1263,denken::V,ургъизе,арьсемс
1264,glauben::V,божизе,кемамс
1265,bemerken::V,берречӏчӏизе,ня́емс
1266,erkennen::V,лъазе,содамс
1267,erkennen::V,батӏаго бахъизе,содамс
1268,begreifen::V,бичӏчӏизе,сатомс
1269,lernen::V,цӏализе,тонафнемс
1270,wissen::V,лъазе,со́дамс
1271,sich erinnern an::V,ракӏалде щвезе,лятфтамс
1272,vergessen::V,кӏочене,юкстамс
1273,messen::V,борцине,ункснемс
1274,zählen::V,рикӏкӏине,лу́вомс
1275,zählen::V,рикӏкӏине,а́рьсемс
1276,rechnen::V,рикӏкӏине,лувомс
1277,lesen::V,цӏализе,лувомс
1278,lesen::V,цӏализе,морафтомс
1279,malen::V,бахъизе,рисова́ндамс
1280,zeichnen::V,бахъизе,рисова́ндамс
1281,schreiben::V,хъвазе,сёрмадомс
1282,besitzen::V,щвезе,улемс азоркс
1283,besitzen::V,бу́кӏине,улемс азоркс
1284,kaufen::V,босизе,рамамс
1285,verkaufen::V,бичизе,мимс
1286,bezahlen::V,кьезе,пандомс
1287,zahlen::V,кьезе,па́ндомс
1288,ertragen::V,баччизе,кирдемс
1289,Auge::N,,сельме
1290,Sehne::N,,коське сан
1291,Funke::N,,ця́тка
1292,Moor::N,,шяй
1293,Elch::N,,ся́рда
1294,Beere::N,,и́мож
1295,Gedächtnis::N,,прявий
1296,Ton::N,,вайгяль
1297,Winkel::N,,ужа
1298,Menge::N,,лувкс
1299,Stütze::N,,неже
1300,Figur::N,,ронга-понда
1301,Schuh::N,,башма́к
1302,Schnur::N,,пикс
1303,Schnur::N,,карькскя
1304,Leine::N,,вядьме
1305,Geschäft::N,,ладяфкс
1306,Geschäft::N,,ладяф тев
1307,voll::A,,пяшксе
1308,lange::ADV,,кува́тьс
1309,später::ADV,,ме́ле
1310,nicht::ADV,,аф
1311,schon::ADV,,ни
1312,durch::PRP,,пачк
1313,alles::PRN,,сембе
1314,rühren::V,,токамс седи
1315,scheinen::V,,ня́евомс
1316,aufheben::V,,кеподемс
1317,aufheben::V,,касфтомс
1318,lassen::V,,кошардомс
1319,sich waschen::V,,штамс
1320,verstehen::V,,шарьхкодемс
1321,beherrschen::V,,азорондамс
