,Concept_ID,fi,he
802,wer::FPRN,ken,מי
803,wer::FPRN,kuka,מי
804,wo::FADV,missä,איפה
805,wohin::FADV,mihin,לאן
806,wie::FADV,miten,איך
807,wie::FADV,kuinka,איך
808,warum::FADV,miksi,למה
809,wieviel::FNUM,paljonko,כמה
810,wieviel::FNUM,kuinka paljon,כמה
811,eins::NUM,yksi,אחד
812,zwei::NUM,kaksi,שתים
813,drei::NUM,kolme,שלושה
814,vier::NUM,neljä,ארבעה
815,fünf::NUM,viisi,חמשה
816,sechs::NUM,kuusi,ששה
817,sieben::NUM,seitsemän,שבעה
818,acht::NUM,kahdeksan,שמונה
819,neun::NUM,yhdeksän,תשעה
820,zehn::NUM,kymmenen,עשרה
821,elf::NUM,yksitoista,אחת עשרה
822,zwölf::NUM,kaksitoista,שתים עשרה
823,zwanzig::NUM,kaksikymmentä,עשרים
824,dreißig::NUM,kolmekymmentä,שלושים
825,vierzig::NUM,neljäkymmentä,ארבעים
826,fünfzig::NUM,viisikymmentä,חמשים
827,sechzig::NUM,kuusikymmentä,ששים
828,siebzig::NUM,seitsemänkymmentä,שבעים
829,achtzig::NUM,kahdeksankymmentä,שמונים
830,neunzig::NUM,yhdeksänkymmentä,תשעים
831,hundert::NUM,sata,מאה
832,tausend::NUM,tuhat,אלף
833,und::CNJ,ja,ו
834,oder::CNJ,tai,או
835,stehen::V,seisoa,עמד
836,sitzen::V,istua,ישב
837,liegen::V,maata,שכב
838,hängen::V,riippua,היה תלוי
839,werden::V,tulla,הפך ל
840,werden::V,joutua,הפך ל
841,passieren::V,sattua,קרה
842,passieren::V,tapahtua,קרה
843,beginnen::V,alkaa,התחיל
844,enden::V,loppua,הסתים
845,enden::V,päättyä,הסתים
846,wechseln::V,vaihtua,השתנה
847,wechseln::V,vaihdella,השתנה
848,aufgehen[Sonne]::V,nousta,זרח
849,untergehen[Sonne]::V,laskea,שקע
850,scheinen[Sonne]::V,paistaa,בהק
851,donnern::V,jyristä,רעם
852,wehen::V,tuulla,נשב
853,wehen::V,puhaltaa,נשב
854,strömen::V,virrata,זרם
855,fließen::V,valua,זרם
856,fließen::V,juosta,זרם
857,sich drehen::V,pyöriä,הסתובב
858,schwanken::V,horjua,התנודד
859,schwingen::V,heilua,התנענע
860,schwingen::V,värähdellä,התנענע
861,fallen::V,pudota,נפל
862,fallen::V,langeta,נפל
863,brennen::V,palaa,בער
864,rauchen::V,savuta,עשן
865,regnen::V,sataa,ירד גשם
866,gefrieren::V,jäätyä,קפא
867,tauen::V,sulaa,נמס
868,schmelzen::V,sulaa,התיך
869,trocknen::V,kuivua,התיבש
870,sieden::V,kiehua,רתח
871,faulen::V,mädätä,רקב
872,verfaulen::V,mädätä,רקב
873,verfaulen::V,mädäntyä,רקב
874,reißen::V,revetä,נקרע
875,versinken::V,upota,טבע
876,versinken::V,vajota,טבע
877,vergehen::V,kulua,עבר
878,erscheinen::V,ilmestyä,נגלה
879,erscheinen::V,ilmestyä,הופיע
880,verschwinden::V,kadota,נעלם
881,sinken::V,vajota,ירד
882,abnehmen::V,vähetä,הפחית
883,zunehmen::V,kasvaa,רבה
884,zunehmen::V,lisääntyä,רבה
885,steigen::V,nousta,עלה
886,wachsen::V,kasvaa,גדל
887,glänzen::V,kiiltää,נצץ
888,glänzen::V,kiiltää,בהק
889,funkeln::V,kipinöidä,נצנץ
890,lärmen::V,meluta,רעש
891,läuten::V,soida,צלצל
892,klingeln::V,soida,צלצל
893,klirren::V,kalista,קרקש
894,brausen::V,kohista,געש
895,rauschen::V,kohista,רשרש
896,klingen::V,soida,נשמע
897,bellen::V,haukkua,נבח
898,heulen::V,ulvoa,ילל
899,blasen::V,puhaltaa,נשף
900,pfeifen::V,viheltää,שרק
901,schreien::V,kirkua,צעק
902,stöhnen::V,voihkia,נאנק
903,zittern::V,vapista,רעד
904,leben::V,elää,חי
905,geboren werden::V,syntyä,נולד
906,atmen::V,hengittää,נשם
907,trinken::V,juoda,שתה
908,essen::V,syödä,אכל
909,schlucken::V,niellä,בלע
910,müde werden::V,uupua,התעיף
911,einschlafen::V,uinahtaa,נרדם
912,schlafen::V,maata,ישן
913,schlafen::V,nukkua,ישן
914,aufwachen::V,herätä,התעורר
915,aufstehen::V,nousta,קם
916,aufstehen::V,nousta ylös,קם
917,sich erholen::V,levätä,נפש
918,krank werden::V,sairastua,חלה
919,krank sein::V,potea,היה חולה
920,krank sein::V,sairastaa,היה חולה
921,schmerzen::V,särkeä,כאב
922,schmerzen::V,kivistää,כאב
923,husten::V,yskiä,השתעל
924,genesen::V,toipua,הבריא
925,sterben::V,kuolla,מת
926,umkommen::V,saada surmansa,נספה
927,umkommen::V,kuolla,נספה
928,sich bewegen::V,liikkua,נע
929,sich rühren::V,liikahtaa,זז
930,sich erheben::V,nousta,קם
931,sich setzen::V,istuutua,התישב
932,hinfallen::V,kaatua,נפל
933,laufen::V,kävellä,הלך ברגל
934,schreiten::V,astua,פסע
935,schreiten::V,astella,פסע
936,spazierengehen::V,kävellä,טיל
937,eilen::V,kiirehtiä,אץ
938,eilen::V,kiirehtiä,מהר
939,sich beeilen::V,kiirehtiä,מהר
940,sich beeilen::V,olla kiireissään,מהר
941,sausen::V,rynnätä,אץ
942,sausen::V,viilettää,אץ
943,rennen::V,juosta,רץ
944,springen::V,hypätä,קפץ
945,klettern::V,kiivetä,טפס
946,schaukeln::V,kiikkua,התנדנד
947,kriechen::V,ryömiä,זחל
948,schwimmen::V,uida,שחה
949,tauchen::V,sukeltaa,צלל
950,rudern::V,soutaa,חתר
951,fahren::V,ajaa,נסע
952,fahren::V,kulkea,נסע
953,fliegen::V,lentää,עף
954,gehen::V,käydä,הלך
955,weggehen::V,lähteä,עזב
956,weggehen::V,poistua,עזב
957,abfahren::V,lähteä,יצא
958,anhalten::V,pysähtyä,עצר
959,anhalten::V,seisahtua,עצר
960,hineingehen::V,mennä sisään,נכנס
961,eintreten::V,astua sisään,נכנס
962,kommen::V,tulla,בא
963,ankommen::V,saapua,הגיע
964,zurückkommen::V,palata,שב
965,zurückkommen::V,palata,חזר
966,bleiben::V,jäädä,נשאר
967,bleiben::V,viipyä,נשאר
968,warten::V,odottaa,חכה
969,warten::V,odottaa,המתין
970,erwarten::V,odottaa,צפה
971,suchen::V,etsiä,חפש
972,finden::V,löytää,מצא
973,versuchen::V,yrittää,נסה
974,vorbereiten::V,valmistaa,הכין
975,lieben::V,pitää,אהב
976,lieben::V,rakastaa,אהב
977,mögen::V,pitää,אהב
978,mögen::V,tykätä,אהב
979,lachen::V,nauraa,צחק
980,rühren::V,liikuttaa,נגע ללב
981,weinen::V,itkeä,בכה
982,schimpfen::V,haukkua,גער
983,sich ärgern::V,suuttua,זעם
984,sich ärgern::V,suuttua,כעס
985,sich fürchten::V,pelätä,פחד
986,sich fürchten::V,pelätä,חשש
987,fürchten::V,pelätä,פחד מ
988,fürchten::V,pelätä,חשש מ
989,fliehen::V,paeta,ברח
990,flüchten::V,paeta,נמלט
991,sehen::V,nähdä,ראה
992,anschauen::V,katsoa,הביט
993,ansehen::V,katsoa,התבונן
994,hören::V,kuulla,שמע
995,zuhören::V,kuunnella,הקשיב
996,probieren::V,maistaa,נסה
997,riechen::V,haistaa,הריח
998,fühlen::V,tuntea,חש
999,scheinen::V,tuntua,נדמה
1000,zu sehen sein::V,näkyä,נראה
1001,vernehmen::V,kuulla,נודע ל
1002,frieren::V,palella,קר ל
1003,tun::V,tehdä,פעל
1004,können::V,osata,יכל
1005,wollen::V,tahtoa,רצה
1006,anfangen::V,ruveta,התחיל
1007,anfangen::V,aloittaa,התחיל
1008,beenden::V,lopettaa,גמר
1009,aufhören::V,loppua,סים
1010,gelingen::V,onnistua,הצליח
1011,geraten::V,sujua,עלה
1012,geraten::V,joutua,עלה
1013,öffnen::V,avata,פתח
1014,öffnen::V,aukaista,פתח
1015,schließen::V,sulkea,סגר
1016,stellen::V,panna,העמיד
1017,stellen::V,asettaa,העמיד
1018,setzen::V,panna,הושיב
1019,setzen::V,istuttaa,הושיב
1020,legen::V,panna,שם
1021,legen::V,asettaa,שם
1022,berühren::V,koskea,נגע
1023,berühren::V,koskettaa,נגע
1024,verbinden::V,liittää,קשר
1025,verbinden::V,yhdistää,קשר
1026,bedecken::V,kattaa,כסה
1027,bedecken::V,peittää,כסה
1028,aufhängen::V,ripustaa,תלה
1029,anzünden::V,sytyttää,הצית
1030,aufheben::V,ylös nostaa,אסף
1031,aufheben::V,nostaa,אסף
1032,zurücklassen::V,jättää,השאיר
1033,verlieren::V,kadottaa,אבד
1034,fallen lassen::V,pudottaa,שמט
1035,fallen lassen::V,pudottaa,הפיל
1036,machen::V,tehdä,עשה
1037,herstellen::V,tuottaa,יצר
1038,herstellen::V,valmistaa,יצר
1039,bauen::V,rakentaa,בנה
1040,reparieren::V,korjata,תקן
1041,verbessern::V,parantaa,שפר
1042,ändern::V,muuttaa,שנה
1043,graben::V,kaivaa,חפר
1044,beugen::V,taivuttaa,כפף
1045,biegen::V,taivuttaa,כופף
1046,drehen::V,kääntää,סובב
1047,wenden::V,kääntää,הפך
1048,umdrehen::V,kääntää,סובב
1049,heben::V,nostaa,הרים
1050,heben::V,kohottaa,הרים
1051,hochheben::V,nostaa,הרים
1052,ergreifen::V,tarttua,אחז
1053,halten::V,pitää,החזיק
1054,drücken::V,painaa,לחץ
1055,drücken::V,puristaa,לחץ
1056,schieben::V,työntää,הזיז
1057,kratzen::V,raapia,שרט
1058,kratzen::V,raapia,שפשף
1059,lecken::V,nuolla,לקק
1060,beißen::V,purra,נשך
1061,abreißen::V,repiä,קרע
1062,abschneiden::V,leikata poikki,חתך
1063,abschneiden::V,leikata,חתך
1064,binden::V,sitoa,קשר
1065,stecken::V,pistää,תקע
1066,brechen::V,murtaa,שבר
1067,klopfen::V,koputtaa,נקש
1068,klopfen::V,kolkuttaa,נקש
1069,hauen::V,lyödä,הכה
1070,kleben::V,liimata,הדביק
1071,reiben::V,hieroa,שפשף
1072,reiben::V,hangata,שפשף
1073,streichen::V,sivellä,מרח
1074,schleifen::V,hioa,השחיז
1075,schneiden::V,leikata,גזר
1076,rütteln::V,ravistaa,נענע
1077,schütteln::V,pudistaa,נער
1078,schwenken::V,heiluttaa,נופף
1079,schwenken::V,heiluttaa,טלטל
1080,schütten::V,kaataa,שפך
1081,füllen::V,täyttää,מלא
1082,einwickeln::V,kääriä,עטף
1083,tragen::V,kantaa,נשא
1084,schleppen::V,raahata,סחב
1085,ziehen::V,vetää,משך
1086,aufbewahren::V,säilyttää,שמר
1087,werfen::V,viskata,זרק
1088,fangen::V,napata,תפס
1089,fangen::V,ottaa kiinni,תפס
1090,packen::V,tarttua,אחז
1091,verstecken::V,kätkeä,החביא
1092,verstecken::V,piilottaa,החביא
1093,teilen::V,jakaa,חלק
1094,schicken::V,lähettää,שלח
1095,bringen::V,viedä,הביא
1096,hinzufügen::V,lisätä,הוסיף
1097,bekommen::V,saada,תפס
1098,erhalten::V,saada,קבל
1099,nehmen::V,ottaa,אחז
1100,wählen::V,valita,בחר
1101,auswählen::V,valikoida,בחר ב
1102,bewahren::V,säilyttää,קים
1103,behindern::V,estää,מנע
1104,verderben::V,pilata,מנע
1105,verderben::V,turmella,מנע
1106,beschädigen::V,vioittaa,הזיק
1107,beschädigen::V,vahingoittaa,הזיק
1108,zerbrechen::V,rikkoa,נשבר
1109,zerreißen::V,repiä rikki,קרע
1110,zerreißen::V,repiä palasiksi,קרע
1111,zerstören::V,hävittää,הרס
1112,zerstören::V,hävittää,השמיד
1113,verbrennen::V,polttaa,שרף
1114,geben::V,antaa,נתן
1115,reichen::V,ojentaa,העביר
1116,schenken::V,lahjoittaa,נתן במתנה
1117,versprechen::V,luvata,הבטיח
1118,wünschen::V,toivottaa,אחל
1119,loben::V,ylistää,שבח
1120,küssen::V,suudella,נשק
1121,wiegen::V,tuudittaa,נדנד
1122,wiegen::V,keinuttaa,נדנד
1123,zudecken::V,peittää,כסה
1124,wecken::V,herättää,עורר
1125,zeigen::V,näyttää,הראה
1126,zeigen::V,osoittaa,הראה
1127,führen::V,johdattaa,הביא
1128,führen::V,johdattaa,הוביל
1129,lehren::V,opettaa,למד
1130,unterrichten::V,opettaa,למד
1131,aufziehen::V,kasvattaa,רומם
1132,leiten::V,johtaa,נהל
1133,antreiben::V,hoputtaa,המרץ
1134,lassen::V,antaa,נתן
1135,einladen::V,kutsua,הזמין
1136,vereinigen::V,yhdistää,אחד
1137,vereinigen::V,yhdistää,לכד
1138,besuchen::V,vierailla,בקר
1139,treffen::V,tavata,פגש
1140,sich versammeln::V,kokoontua,התאסף
1141,spielen::V,pelata,שחק
1142,spielen::V,leikkiä,שחק
1143,singen::V,laulaa,שר
1144,tanzen::V,tanssia,רקד
1145,sich trennen::V,erota,נפרד
1146,verlassen::V,jättää,עזב
1147,retten::V,pelastaa,הציל
1148,bewachen::V,vartioida,שמר
1149,schützen::V,suojella,אבטח
1150,verteidigen::V,puolustaa,הגן
1151,sich schlagen::V,tapella,התכתש
1152,schießen::V,ampua,ירה
1153,siegen::V,voittaa,גבר
1154,siegen::V,voittaa,נצח
1155,ärgern::V,ärsyttää,עצבן
1156,schlagen::V,lyödä,הכה
1157,schlagen::V,lyödä,הלקה
1158,treten::V,potkaista,בעט
1159,stechen::V,pistää,דקר
1160,stoßen::V,sysätä,דחק
1161,stoßen::V,työntää,דחק
1162,stehlen::V,varastaa,גנב
1163,stören::V,häiritä,קטע
1164,stören::V,häiritä,הפריע
1165,belästigen::V,häiritä,הציק
1166,belästigen::V,häiritä,הטריד
1167,verbergen::V,kätkeä,הצניע
1168,täuschen::V,harhauttaa,שגע
1169,betrügen::V,pettää,הונה
1170,betrügen::V,petkuttaa,הונה
1171,töten::V,tappaa,הרג
1172,wohnen::V,asua,גר
1173,arbeiten::V,tehdä työtä,עבד
1174,arbeiten::V,työskennellä,עבד
1175,sammeln::V,koota,אסף
1176,sammeln::V,kerätä,אסף
1177,pflücken::V,poimia,קטף
1178,jagen::V,metsästää,צד
1179,fischen::V,kalastaa,דג
1180,fassen::V,pyydystää,תפס
1181,fassen::V,saalistaa,תפס
1182,hüten::V,paimentaa,רעה
1183,treiben::V,ajaa,הוציא
1184,anbinden::V,kytkeä,קשר
1185,füttern::V,ruokkia,הלעיט
1186,melken::V,lypsää,חלב
1187,hacken::V,hakata,קצץ
1188,gießen::V,kastella,השקה
1189,reifen::V,kypsyä,בשל
1190,zubereiten::V,valmistaa,הכין
1191,kochen::V,keittää,בשל
1192,backen::V,leipoa,אפה
1193,braten::V,paistaa,צלה
1194,braten::V,paistaa,טגן
1195,umrühren::V,hämmentää,ערבב
1196,stricken::V,kutoa,סרג
1197,stricken::V,neuloa,סרג
1198,nähen::V,ommella,תפר
1199,färben::V,värjätä,צבע
1200,färben::V,värittää,צבע
1201,reinigen::V,puhdistaa,נקה
1202,waschen::V,pestä,רחץ
1203,waschen::V,pestä,כבס
1204,abwischen::V,pyyhkiä,נגב
1205,spülen::V,huuhtoa,שטף
1206,fegen::V,pyyhkäistä,טאטא
1207,kehren::V,lakaista,טאטא
1208,baden::V,kylpeä,טבל
1209,baden::V,kylpeä,שחה
1210,sich waschen::V,peseytyä,התרחץ
1211,ausziehen::V,riisua,הוריד
1212,anziehen::V,pukea ylleen,לבש
1213,sich anziehen::V,pukeutua,התלבש
1214,kämmen::V,kammata,סרק
1215,schmücken::V,koristaa,קשט
1216,schmücken::V,kaunistaa,קשט
1217,sagen::V,sanoa,אמר
1218,sprechen::V,puhua,דבר
1219,reden::V,keskustella,דבר
1220,sich unterhalten::V,jutella,שוחח
1221,fragen::V,kysyä,שאל
1222,bitten::V,pyytää,בקש
1223,erzählen::V,kertoa,ספר
1224,mitteilen::V,ilmoittaa,מסר
1225,mitteilen::V,ilmoittaa,הודיע
1226,nennen::V,kutsua,קרא בשם
1227,nennen::V,nimittää,קרא בשם
1228,rufen::V,kutsua,גיס
1229,rufen::V,kutsua,הזמין לבוא
1230,prahlen::V,kerskailla,התרברב
1231,übersetzen::V,kääntää,תרגם
1232,denken::V,miettiä,חשב
1233,denken::V,ajatella,חשב
1234,glauben::V,uskoa,האמין
1235,bemerken::V,huomata,הבחין
1236,erkennen::V,tunnistaa,זהה
1237,begreifen::V,ymmärtää,קלט
1238,begreifen::V,ymmärtää,הבין
1239,verstehen::V,ymmärtää,הבין
1240,lernen::V,oppia,למד
1241,wissen::V,tietää,ידע
1242,sich erinnern an::V,muistaa,זכר
1243,vergessen::V,unohtaa,שכח
1244,messen::V,mitata,מדד
1245,zählen::V,laskea,ספר
1246,rechnen::V,laskea,חשב
1247,lesen::V,lukea,קרא
1248,malen::V,maalata,ציר
1249,zeichnen::V,piirtää,שרטט
1250,zeichnen::V,piirustaa,שרטט
1251,schreiben::V,kirjoittaa,כתב
1252,besitzen::V,omistaa,היה בעל של
1253,kaufen::V,ostaa,קנה
1254,kaufen::V,ostaa,רכש
1255,verkaufen::V,myydä,מכר
1256,bezahlen::V,maksaa,שלם
1257,zahlen::V,maksaa,שלם
1258,beherrschen::V,hallita,שלט
1259,ertragen::V,kestää,סבל
