,Concept_ID,ro,az
822,arm::A,sărac,yoxsul
823,arm::A,sărman,kasıb
824,arm::A,sărman,yoxsul
825,reich::A,avut,zəngin
826,reich::A,bogat,zəngin
827,bekannt::A,cunoscut,tanış
828,berühmt::A,renumit,məşhur
829,fremd::A,străin,yad
830,verschieden::A,diferit,dürlü
831,verschieden::A,deosebit,dürlü
832,nah::A,apropiat,yaxın
833,fern::A,departe,uzaq
834,linker::A,stâng,sol
835,rechter::A,drept,sağ
836,anderer::A,alt,başqa
837,erster::A,prim,birinci
838,zweiter::A,al doilea,ikinci
839,dritter::A,treilea,üçüncü
840,letzter::A,final,sonuncu
841,letzter::A,final,axırıncı
842,allein::ADV,singur,tək
843,allein::ADV,singur,yalqız
844,auf einmal::ADV,dintrodată,birdən
845,zusammen::ADV,împreună,birlikdə
846,lange::ADV,îndelung,uzun
847,lange::ADV,mult timp,uzun
848,plötzlich::ADV,deodată,qəfildən
849,plötzlich::ADV,pe neașteptate,qəfildən
850,sofort::ADV,imediat,həmən
851,sofort::ADV,imediat,dərhal
852,sofort::ADV,numaidecît,həmən
853,sofort::ADV,numaidecît,dərhal
854,später::ADV,mai apoi,sonra
855,später::ADV,mai târziu,sonra
856,jetzt::ADV,acum,indi
857,heute::ADV,azi,bugün
858,heute::ADV,astăzi,bugün
859,morgen::ADV,mâine,sabah
860,bald::ADV,curând,yaxında
861,bald::ADV,curând,tezliklə
862,dann::ADV,apoi,onda
863,gestern::ADV,ieri,dünən
864,einst::ADV,odată,əvvəllər
865,einst::ADV,odinioară,əvvəllər
866,damals::ADV,atunci,o vaxt
867,damals::ADV,pe atunci,o vaxt
868,danach::ADV,după aceasta,sonra
869,vorher::ADV,mai întâi,qabaqcadan
870,vorher::ADV,în prealabil,qabaqcadan
871,zuerst::ADV,întâi,əvvəl
872,zuerst::ADV,în primul rând,əvvəl
873,einmal::ADV,odată,bir dəfə
874,manchmal::ADV,uneori,hərdənbir
875,manchmal::ADV,câteodată,hərdənbir
876,oft::ADV,des,tez-tez
877,oft::ADV,des,çox vaxt
878,oft::ADV,deseori,tez-tez
879,oft::ADV,deseori,çox vaxt
880,immer::ADV,mereu,daimi
881,immer::ADV,mereu,həmişə
882,immer::ADV,întotdeauna,daimi
883,immer::ADV,întotdeauna,həmişə
884,niemals::ADV,niciodată,əsla
885,niemals::ADV,niciodată,heç bir zaman
886,hier::ADV,aci,bura
887,hier::ADV,aci,burada
888,hier::ADV,aici,bura
889,hier::ADV,aici,burada
890,hierhin::ADV,încoace,buraya
891,von hier::ADV,de aici,buradan
892,dort::ADV,acolo,ora
893,dort::ADV,acolo,orada
894,dorthin::ADV,dincolo,oraya
895,geradeaus::ADV,drept înainte,düz
896,vorwärts::ADV,înainte,irəli
897,rückwärts::ADV,îndărăt,geri
898,zurück::ADV,înapoi,geriyə
899,unten::ADV,jos,aşağıda
900,unten::ADV,dedesubt,aşağıda
901,hinab::ADV,în jos,aşağı
902,hinab::ADV,de vale,aşağı
903,oben::ADV,sus,yuxarıda
904,oben::ADV,deasupra,yuxarıda
905,hinauf::ADV,în sus,yuxarı
906,überall::ADV,peste tot,hər yerdə
907,überall::ADV,pretutindeni,hər yerdə
908,nicht::ADV,nu,-ma-
909,ein wenig::ADV,puțin,bir az
910,kaum::ADV,cu greu,güclə
911,kaum::ADV,cu anevoie,güclə
912,sehr::ADV,mult,çox
913,sehr::ADV,foarte,çox
914,so::ADV,așa,belə
915,so::ADV,atât,belə
916,noch::ADV,încă,hələ
917,nur::ADV,doar,yalnız
918,schon::ADV,și,artıq
919,schon::ADV,deja,artıq
920,wieder::ADV,iar,yenə
921,wieder::ADV,iarăși,yenə
922,vergebens::ADV,în zadar,boş yerə
923,vor::PRP,înainte de,önündə
924,hinter::PRP,după,arxasında
925,hinter::PRP,în spatele,arxasında
926,unter::PRP,sub,altında
927,durch::PRP,prin,içindən
928,neben::PRP,lângă,yanında
929,neben::PRP,alături de,yanında
930,zwischen::PRP,între,arasında
931,zwischen::PRP,dintre,arasında
932,wegen::PRP,pentru,üçün
933,wegen::PRP,pentru,ötəri
934,dies::PRN,acesta,bu
935,das::PRN,asta,o
936,alles::PRN,tot,hər şey
937,ich::PRN,eu,mən
938,du::PRN,tu,sən
939,er::PRN,el,o
940,er::PRN,dânsul,o
941,wir::PRN,noi,biz
942,ihr::PRN,voi,siz
943,sie::PRN,ei,onlar
944,sie::PRN,dânșii,onlar
945,was::FPRN,ce,nə
946,wer::FPRN,cine,kim
947,wo::FADV,unde,harada
948,wohin::FADV,încotro,haraya
949,wie::FADV,cum,necə
950,warum::FADV,de ce,niyə
951,warum::FADV,de ce,nə üçün
952,warum::FADV,pentru ce,niyə
953,warum::FADV,pentru ce,nə üçün
954,wieviel::FNUM,cât,neçə
955,wieviel::FNUM,cât,nə qədər
956,eins::NUM,unu,bir
957,zwei::NUM,doi,iki
958,drei::NUM,trei,üç
959,vier::NUM,patru,dörd
960,fünf::NUM,cinci,beş
961,sechs::NUM,șase,altı
962,sieben::NUM,șapte,yeddi
963,acht::NUM,opt,səkkiz
964,neun::NUM,nouă,doqquz
965,zehn::NUM,zece,on
966,elf::NUM,unsprezece,on bir
967,zwölf::NUM,douăsprezece,on iki
968,zwanzig::NUM,douăzeci,iyirmi
969,dreißig::NUM,treizeci,otuz
970,vierzig::NUM,patruzeci,qırx
971,fünfzig::NUM,cincizeci,əlli
972,sechzig::NUM,șaizeci,altmış
973,siebzig::NUM,șaptezeci,yetmiş
974,achtzig::NUM,optzeci,səksən
975,neunzig::NUM,nouăzeci,doxsan
976,hundert::NUM,sută,yüz
977,tausend::NUM,mie,min
978,und::CNJ,și,və
979,oder::CNJ,ori,ya
980,stehen::V,sta,durmaq
981,sitzen::V,ședea,oturmaq
982,liegen::V,zăcea,uzanmaq
983,liegen::V,fi culcat,uzanmaq
984,hängen::V,atârna,asılmaq
985,werden::V,deveni,olmaq
986,werden::V,se face,olmaq
987,passieren::V,se întâmpla,olmaq
988,passieren::V,se întâmpla,baş vermək
989,beginnen::V,începe,başlamaq
990,enden::V,se sfârși,bitmək
991,enden::V,se termina,bitmək
992,wechseln::V,se schimba,dəyişmək
993,aufgehen[Sonne]::V,răsări,doğmaq
994,untergehen[Sonne]::V,apune,batmaq
995,scheinen[Sonne]::V,străluci,parlamaq
996,donnern::V,tuna,guruldamaq
997,wehen::V,bate,əsmək
998,strömen::V,curge în șiroaie,axmaq
999,fließen::V,curge,axmaq
1000,sich drehen::V,se învârti,dönmək
1001,schwanken::V,se clătina,yellənmək
1002,schwingen::V,vibra,yellənmək
1003,schwingen::V,flutura,yellənmək
1004,fallen::V,cădea,düşmek
1005,brennen::V,arde,yanmaq
1006,rauchen::V,fuma,tüstüləmək
1007,regnen::V,ploua,yağmaq
1008,gefrieren::V,îngheța,donmaq
1009,tauen::V,se dezgheța,ərimək
1010,schmelzen::V,se topi,ərimək
1011,trocknen::V,se usca,qurumaq
1012,sieden::V,fierbe,qaynamaq
1013,sieden::V,clocoti,qaynamaq
1014,faulen::V,se împuți,çürümək
1015,verfaulen::V,putrezi,çürümək
1016,reißen::V,se rupe,yırtılmaq
1017,reißen::V,se sfâșia,yırtılmaq
1018,versinken::V,se scufunda,batmaq
1019,vergehen::V,trece,ötmək
1020,vergehen::V,se scurge,ötmək
1021,erscheinen::V,apărea,görünmək
1022,verschwinden::V,dispărea,yox olmaq
1023,sinken::V,cădea,enmək
1024,sinken::V,coborî,enmək
1025,abnehmen::V,scădea,azalmaq
1026,abnehmen::V,descrește,azalmaq
1027,zunehmen::V,spori,artmaq
1028,zunehmen::V,crește,artmaq
1029,zunehmen::V,augmenta,artmaq
1030,steigen::V,urca,yüksəlmək
1031,wachsen::V,crește,böyümək
1032,glänzen::V,luci,parlamaq
1033,glänzen::V,străluci,parlamaq
1034,funkeln::V,scânteia,parıldamaq
1035,lärmen::V,face larmă,səs-küy etmək
1036,läuten::V,suna,çalmaq
1037,klingeln::V,suna,zəng etmək
1038,klirren::V,zăngăni,cingildəmək
1039,brausen::V,vui,gurlamaq
1040,rauschen::V,vâjâi,xışıldamaq
1041,klingen::V,suna,səslənmək
1042,bellen::V,lătra,hürmək
1043,heulen::V,urla,ulamaq
1044,blasen::V,sufla,üfləmək
1045,pfeifen::V,fluiera,fit vermek
1046,schreien::V,țipa,bağırmaq
1047,schreien::V,țipa,qışqırmaq
1048,stöhnen::V,geme,inləmək
1049,zittern::V,tremura,titrəmək
1050,leben::V,trăi,yaşamaq
1051,geboren werden::V,se naște,doğmaq
1052,atmen::V,respira,nəfəs almaq
1053,trinken::V,bea,içmek
1054,essen::V,mânca,yemək
1055,schlucken::V,înghiți,udmaq
1056,müde werden::V,se obosi,yorulmaq
1057,einschlafen::V,adormi,yuxuya getmək
1058,schlafen::V,dormi,uyumaq
1059,aufwachen::V,se deștepta,oyanmaq
1060,aufstehen::V,fi se scula,yuxudan durmaq
1061,sich erholen::V,se relaxa,dincəlmək
1062,sich erholen::V,se destinde,dincəlmək
1063,krank werden::V,se îmbolnăvi,xəstə olmaq
1064,krank sein::V,zăcea,azarlanmaq
1065,krank sein::V,zăcea,xəstələnmək
1066,krank sein::V,fi bolnav,azarlanmaq
1067,krank sein::V,fi bolnav,xəstələnmək
1068,schmerzen::V,durea,ağrimaq
1069,husten::V,tuși,öksürmək
1070,genesen::V,se însănătoși,sağalmaq
1071,sterben::V,muri,ölmək
1072,sterben::V,muri,vəfat etmək
1073,umkommen::V,pieri,həlak olmaq
1074,sich bewegen::V,se mișca,hərəkət etmək
1075,sich rühren::V,se mișca,tərpənmək
1076,sich erheben::V,se ridica,qalxmaq
1077,sich setzen::V,lua loc,oturmaq
1078,sich setzen::V,se așeza,oturmaq
1079,hinfallen::V,cădea jos,yıxılmaq
1080,laufen::V,merge,yerimək
1081,laufen::V,merge pe jos,yerimək
1082,schreiten::V,păși,addım atmaq
1083,spazierengehen::V,se plimba,gəzmək
1084,eilen::V,fi se grăbi,atılmaq
1085,sich beeilen::V,se grăbi,tələsmək
1086,sausen::V,țâșni,çırpmaq
1087,rennen::V,fugi,qaçmaq
1088,rennen::V,alerga,qaçmaq
1089,springen::V,sări,sıçramaq
1090,klettern::V,urca,dırmanmaq
1091,klettern::V,se cățăra,dırmanmaq
1092,schaukeln::V,legăna,sallanmaq
1093,kriechen::V,se târî,sürünmək
1094,schwimmen::V,înota,üzmek
1095,tauchen::V,se scufunda,dalmaq
1096,rudern::V,vâsli,avarlamaq
1097,rudern::V,lopăta,avarlamaq
1098,fahren::V,merge,sürmək
1099,fliegen::V,zbura,uçmaq
1100,gehen::V,merge,getmək
1101,weggehen::V,se duce,getmək
1102,abfahren::V,pleca,yola düşmək
1103,anhalten::V,se opri,saxlamaq
1104,hineingehen::V,intra,girmək
1105,eintreten::V,intra,girmək
1106,eintreten::V,intra,daxil olmaq
1107,kommen::V,veni,gəlmək
1108,ankommen::V,sosi,gəlib çatmaq
1109,ankommen::V,ajunge,gəlib çatmaq
1110,zurückkommen::V,se întoarce,qayıtmaq
1111,bleiben::V,rămâne,qalmaq
1112,warten::V,aștepta,gözləmək
1113,erwarten::V,aștepta,bəkləmək
1114,suchen::V,căuta,aramaq
1115,suchen::V,căuta,axtarmaq
1116,finden::V,găsi,tapmaq
1117,versuchen::V,încerca,çalışmaq
1118,vorbereiten::V,pregăti,hazırlamaq
1119,lieben::V,iubi,sevmək
1120,mögen::V,plăcea a,xoşlamaq
1121,lachen::V,râde,gülmək
1122,rühren::V,mișca,həyəcanlandırmaq
1123,rühren::V,înduioșa,həyəcanlandırmaq
1124,weinen::V,plânge,ağlamaq
1125,schimpfen::V,înjura,küfr etmək
1126,sich ärgern::V,se supăra,acıqlanmaq
1127,sich fürchten::V,se teme,qorxmaq
1128,sich fürchten::V,fi teamă a,qorxmaq
1129,fürchten::V,se teme de,qorxmaq
1130,fliehen::V,fugi,qaçmaq
1131,flüchten::V,evada,qaçmaq
1132,sehen::V,vedea,görmək
1133,anschauen::V,privi,baxmaq
1134,ansehen::V,privi,baxmaq
1135,hören::V,auzi,duymaq
1136,hören::V,auzi,eşitmək
1137,zuhören::V,asculta,dinləmək
1138,probieren::V,gusta,dadına baxmaq
1139,riechen::V,mirosi,qoxlamaq
1140,fühlen::V,simți,duymaq
1141,fühlen::V,resimți,duymaq
1142,scheinen::V,părea,görünmək
1143,zu sehen sein::V,se vedea,görünmək
1144,vernehmen::V,auzi,eşitmək
1145,frieren::V,fi frig,üşümək
1146,tun::V,face,etmək
1147,können::V,ști,bilmək
1148,können::V,ști,bacarmaq
1149,können::V,putea,bilmək
1150,können::V,putea,bacarmaq
1151,wollen::V,dori,istəmək
1152,anfangen::V,începe,başlamaq
1153,beenden::V,sfârși,bitirmək
1154,beenden::V,termina,bitirmək
1155,aufhören::V,înceta,bitmək
1156,aufhören::V,înceta,qurtarmaq
1157,gelingen::V,reuși,müvəffəq olmaq
1158,gelingen::V,izbuti,müvəffəq olmaq
1159,geraten::V,reuși,düşmək
1160,öffnen::V,deschide,açmaq
1161,schließen::V,închide,qapamaq
1162,stellen::V,pune,qoymaq
1163,stellen::V,așeza,qoymaq
1164,setzen::V,pune,oturtmaq
1165,setzen::V,așeza,oturtmaq
1166,legen::V,pune,qoymaq
1167,berühren::V,atinge,toxunmaq
1168,verbinden::V,lega,bağlamaq
1169,bedecken::V,acoperi,örtmək
1170,aufhängen::V,atârna,asmaq
1171,aufhängen::V,spânzura,asmaq
1172,anzünden::V,aprinde,yandırmaq
1173,aufheben::V,ridica,qaldırmaq
1174,aufheben::V,lua de jos,qaldırmaq
1175,zurücklassen::V,lăsa,buraxmaq
1176,zurücklassen::V,lăsa în urmă,buraxmaq
1177,verlieren::V,pierde,itirmək
1178,fallen lassen::V,scăpa,düşürmək
1179,fallen lassen::V,arunca,düşürmək
1180,machen::V,face,etmək
1181,herstellen::V,fabrica,istehsal etmək
1182,herstellen::V,confecționa,istehsal etmək
1183,bauen::V,clădi,tikmək
1184,bauen::V,construi,tikmək
1185,reparieren::V,repara,təmir etmək
1186,verbessern::V,ameliora,düzəltmək
1187,verbessern::V,îmbunătăți,düzəltmək
1188,ändern::V,schimba,dəyişdirmək
1189,ändern::V,modifica,dəyişdirmək
1190,graben::V,săpa,qazımaq
1191,beugen::V,curba,əymək
1192,biegen::V,îndoi,bükmək
1193,biegen::V,încovoia,bükmək
1194,drehen::V,învârti,döndərmək
1195,wenden::V,întoarce,çevirmək
1196,umdrehen::V,învârti,çevirmək
1197,umdrehen::V,întoarce,çevirmək
1198,heben::V,ridica,qaldırmaq
1199,hochheben::V,ridica,qaldırmaq
1200,ergreifen::V,lua,tutmaq
1201,ergreifen::V,apuca,tutmaq
1202,halten::V,ține,saxlamaq
1203,drücken::V,apăsa,sıxmaq
1204,drücken::V,strânge,sıxmaq
1205,schieben::V,împinge,sürmək
1206,kratzen::V,zgâria,qaşımaq
1207,lecken::V,linge,yalamaq
1208,beißen::V,mușca,dişləmək
1209,abreißen::V,rupe,qoparmaq
1210,abreißen::V,smulge,qoparmaq
1211,abschneiden::V,scurta,ayırmaq
1212,binden::V,lega,bağlamaq
1213,stecken::V,pune,soxmaq
1214,brechen::V,rupe,qırmaq
1215,brechen::V,frânge,qırmaq
1216,klopfen::V,ciocăni,sındırmaq
1217,hauen::V,lovi,vurmaq
1218,kleben::V,lipi,apışdırmaq
1219,reiben::V,freca,ovmaq
1220,reiben::V,fricționa,ovmaq
1221,streichen::V,unge,sürtmək
1222,schleifen::V,ascuți,bülövləmək
1223,schneiden::V,tăia,kəsmək
1224,rütteln::V,zgâlțâi,sirkələmək
1225,schütteln::V,scutura,çalxalamaq
1226,schwenken::V,agita,yelləmək
1227,schütten::V,vărsa,tökmək
1228,füllen::V,umple,doldurmaq
1229,einwickeln::V,înveli,sarımaq
1230,einwickeln::V,înfășura,sarımaq
1231,tragen::V,căra,daşımaq
1232,schleppen::V,târî,sürükləmək
1233,ziehen::V,trage,çəkmək
1234,aufbewahren::V,păstra,gizlətmək
1235,aufbewahren::V,conserva,gizlətmək
1236,werfen::V,arunca,atmaq
1237,fangen::V,prinde,tutmaq
1238,packen::V,apuca,yaxalamaq
1239,verstecken::V,ascunde,gizlətmək
1240,teilen::V,împărți,bölmək
1241,schicken::V,trimite,yollamaq
1242,schicken::V,trimite,göndərmək
1243,bringen::V,aduce,gətirmək
1244,hinzufügen::V,adăuga,əlavə etmək
1245,bekommen::V,obține,almaq
1246,bekommen::V,obține,əldə etmək
1247,bekommen::V,dobândi,almaq
1248,bekommen::V,dobândi,əldə etmək
1249,erhalten::V,primi,almaq
1250,erhalten::V,căpăta,almaq
1251,nehmen::V,lua,almaq
1252,wählen::V,opta,seçmək
1253,wählen::V,alege,seçmək
1254,auswählen::V,selecta,arımaq
1255,bewahren::V,păstra,qorumaq
1256,behindern::V,stingheri,mane olmaq
1257,verderben::V,strica,pozmaq
1258,beschädigen::V,strica,zədələmək
1259,zerbrechen::V,rupe,qırmaq
1260,zerbrechen::V,rupe,sındırmaq
1261,zerbrechen::V,frânge,qırmaq
1262,zerbrechen::V,frânge,sındırmaq
1263,zerreißen::V,rupe,yırtmaq
1264,zerreißen::V,sfâșia,yırtmaq
1265,zerstören::V,distruge,dağıtmaq
1266,verbrennen::V,arde,yandırmaq
1267,verbrennen::V,incendia,yandırmaq
1268,geben::V,da,vermək
1269,reichen::V,întinde,uzatmaq
1270,schenken::V,dărui,vermək
1271,versprechen::V,făgădui,vəd vermək
1272,wünschen::V,ura,arzulamaq
1273,loben::V,lăuda,tərifləmək
1274,küssen::V,săruta,öpmək
1275,wiegen::V,legăna,tərpətmək
1276,zudecken::V,acoperi,örtmək
1277,wecken::V,trezi,oyatmaq
1278,wecken::V,deștepta,oyatmaq
1279,zeigen::V,arăta,göstərmək
1280,führen::V,călăuzi,rəhbərlik etmək
1281,lehren::V,preda,öyrətmək
1282,lehren::V,învăța,öyrətmək
1283,unterrichten::V,învăța,öyrətmək
1284,unterrichten::V,învăța,dərs vermək
1285,unterrichten::V,instrui,öyrətmək
1286,unterrichten::V,instrui,dərs vermək
1287,aufziehen::V,crește,tərbiyə etmək
1288,leiten::V,duce,idarə etmək
1289,leiten::V,conduce,idarə etmək
1290,antreiben::V,împinge,bizləmək
1291,antreiben::V,încuraja,bizləmək
1292,lassen::V,pune pe să,-tırmaq
1293,einladen::V,invita,dəvət etmək
1294,vereinigen::V,uni,birləşdirmək
1295,vereinigen::V,întruni,birləşdirmək
1296,besuchen::V,vizita,baş çəkmək
1297,besuchen::V,vizita,ziyarət etmək
1298,besuchen::V,face o vizită,baş çəkmək
1299,besuchen::V,face o vizită,ziyarət etmək
1300,treffen::V,întâlni,rastlaşmaq
1301,treffen::V,întâlni,rast gəlmək
1302,sich versammeln::V,se aduna,toplanmaq
1303,spielen::V,se juca,oynamaq
1304,singen::V,cânta,oxumaq
1305,tanzen::V,dansa,oynamaq
1306,tanzen::V,dansa,rəqs etmək
1307,sich trennen::V,se separa,ayrılmaq
1308,sich trennen::V,se despărți,ayrılmaq
1309,verlassen::V,părăsi,tərk etmək
1310,verlassen::V,abandona,tərk etmək
1311,retten::V,salva,xilas etmək
1312,bewachen::V,păzi,gözətmək
1313,schützen::V,ocroti,qorumaq
1314,schützen::V,proteja,qorumaq
1315,verteidigen::V,apăra,qorumaq
1316,sich schlagen::V,se bate,döyüşmək
1317,schießen::V,trage,atmaq
1318,schießen::V,trage,atəş açmaq
1319,siegen::V,birui,yenmək
1320,siegen::V,învinge,yenmək
1321,ärgern::V,supăra,acışdırmaq
1322,schlagen::V,lovi,döymək
1323,treten::V,călca,təpmək
1324,stechen::V,înțepa,soxmaq
1325,stechen::V,împunge,soxmaq
1326,stoßen::V,împinge,itələmək
1327,stehlen::V,fura,çalmaq
1328,stehlen::V,fura,oğurlamaq
1329,stören::V,deranja,pozmaq
1330,belästigen::V,importuna,narahat etmək
1331,verbergen::V,ascunde,gizləmək
1332,täuschen::V,amăgi,aldatmaq
1333,betrügen::V,înșela,aldatmaq
1334,töten::V,omorî,öldürmək
1335,wohnen::V,sta,yaşamaq
1336,wohnen::V,locui,yaşamaq
1337,arbeiten::V,lucra,işləmək
1338,arbeiten::V,lucra,çalışmaq
1339,sammeln::V,aduna,yığmaq
1340,sammeln::V,aduna,toplamaq
1341,sammeln::V,colecționa,yığmaq
1342,sammeln::V,colecționa,toplamaq
1343,pflücken::V,culege,qoparmaq
1344,jagen::V,vâna,ovlamaq
1345,fischen::V,pescui,balıq tutmaq
1346,fassen::V,prinde,tutmaq
1347,hüten::V,paște,güdmək
1348,treiben::V,mână,haylamaq
1349,anbinden::V,lega,bağlamaq
1350,füttern::V,da de mâncare,bəsləmək
1351,melken::V,mulge,sağmaq
1352,hacken::V,toca,yarmaq
1353,hacken::V,sparge,yarmaq
1354,gießen::V,uda,sulamaq
1355,reifen::V,pârgui,dəymək
1356,zubereiten::V,găti,bişirmək
1357,kochen::V,găti,qaynatmaq
1358,backen::V,coace,bişirmək
1359,braten::V,coace,qızartmaq
1360,umrühren::V,mesteca,qarışdırmaq
1361,stricken::V,împleti,hörmək
1362,nähen::V,coase,tikmək
1363,färben::V,vopsi,boyamaq
1364,färben::V,colora,boyamaq
1365,reinigen::V,curăți,təmizləmək
1366,waschen::V,spăla,yumaq
1367,abwischen::V,șterge,silmək
1368,spülen::V,clăti,çalxamaq
1369,fegen::V,mătura,süpürmək
1370,kehren::V,mătura,süpürmək
1371,baden::V,se scălda,çimmək
1372,sich waschen::V,se spăla,yuyunmaq
1373,ausziehen::V,și scoate,soyunmaq
1374,anziehen::V,îmbrăca,geymək
1375,sich anziehen::V,se îmbrăca,geyinmək
1376,kämmen::V,pieptăna,daramaq
1377,schmücken::V,împodobi,bəzəmək
1378,sagen::V,zice,demək
1379,sagen::V,zice,söymek
1380,sagen::V,spune,demək
1381,sagen::V,spune,söymek
1382,sprechen::V,vorbi,danışmaq
1383,reden::V,vorbi,danışmaq
1384,reden::V,discuta,danışmaq
1385,sich unterhalten::V,conversa,söhbət etmək
1386,sich unterhalten::V,sta de vorbă,söhbət etmək
1387,fragen::V,întreba,soruşmaq
1388,bitten::V,ruga,diləmək
1389,bitten::V,ruga,xahiş etmək
1390,erzählen::V,spune,bəhs etmək
1391,erzählen::V,povesti,bəhs etmək
1392,mitteilen::V,comunica,bildirmək
1393,mitteilen::V,înștiința,bildirmək
1394,nennen::V,numi,adlandırmaq
1395,nennen::V,chema,adlandırmaq
1396,rufen::V,chema,çağırmaq
1397,prahlen::V,se făli,öyünmək
1398,übersetzen::V,traduce,tərcümə etmək
1399,denken::V,gândi,düşünmək
1400,denken::V,gândi,fikirləşmək
1401,glauben::V,crede,inanmaq
1402,bemerken::V,observa,qeyd etmək
1403,erkennen::V,cunoaște,tanımaq
1404,erkennen::V,recunoaște,tanımaq
1405,begreifen::V,pricepe,anlamaq
1406,begreifen::V,înțelege,anlamaq
1407,verstehen::V,înțelege,duymaq
1408,lernen::V,învăța,öyrənmək
1409,wissen::V,ști,bilmək
1410,sich erinnern an::V,a-și aminti de,xatırlamaq
1411,vergessen::V,uita,unutmaq
1412,messen::V,măsura,ölçmək
1413,zählen::V,număra,saymaq
1414,rechnen::V,calcula,hesablamaq
1415,lesen::V,citi,oxumaq
1416,malen::V,picta,şəkil çəkmək
1417,zeichnen::V,desena,cızmaq
1418,schreiben::V,scrie,yazmaq
1419,besitzen::V,avea,yiyələnmək
1420,besitzen::V,avea,malik olmaq
1421,besitzen::V,poseda,yiyələnmək
1422,besitzen::V,poseda,malik olmaq
1423,kaufen::V,cumpăra,satın almaq
1424,verkaufen::V,vinde,satmaq
1425,bezahlen::V,plăti,ödəmək
1426,bezahlen::V,achita,ödəmək
1427,zahlen::V,plăti,ödəmək
1428,beherrschen::V,stăpâni,idarə etmək
1429,ertragen::V,răbda,dözmək
1430,ertragen::V,suporta,dözmək
