,Concept_ID,eu,cv
727,glatt::A,leun,такӑр
728,hart::A,gogor,хытӑ
729,weich::A,bigun,ҫемҫе
730,weich::A,beratz,ҫемҫе
731,rund::A,biribil,ҫавра
732,spitz::A,puntadun,шӗвӗр
733,scharf::A,zorrotz,ҫивӗч
734,stumpf::A,kamuts,мӑка
735,stumpf::A,kamuts,пуклак
736,stumpf::A,kamuts,тӗрӗнчӗк
737,stumpf::A,kamuts,ӑнкарусӑр
738,schwer::A,astun,йывӑр
739,schwer::A,pisutsu,йывӑр
740,schön::A,eder,илемлӗ
741,heiß::A,bero,вӗри
742,heiß::A,oso bero,вӗри
743,warm::A,bero,ӑшӑ
744,kalt::A,hotz,сивӗ
745,kühl::A,hotzil,уҫӑ
746,frisch::A,fresko,уҫӑ
747,frisch::A,hozkirri,уҫӑ
748,feucht::A,heze,йӗпе
749,nass::A,busti,нӳрӗ
750,trocken::A,siku,типӗ
751,trocken::A,lehor,типӗ
752,voll::A,bete,тулли
753,leer::A,huts,пушӑ
754,offen::A,ireki,уҫӑ
755,geschlossen::A,itxita,хупӑ
756,sauber::A,xahu,таса
757,sauber::A,garbi,таса
758,schmutzig::A,lohi,пылчӑклӑ
759,schmutzig::A,lohi,вараланчӑк
760,schmutzig::A,zikin,пылчӑклӑ
761,schmutzig::A,zikin,вараланчӑк
762,roh::A,gordin,чӗрӗ
763,reif::A,umo,пулнӑ
764,reif::A,umo,пиҫӗхнӗ
765,reif::A,umo,аталаннӑ
766,reif::A,umo,пиҫсе ҫитнӗ
767,reif::A,heldu,пулнӑ
768,reif::A,heldu,пиҫӗхнӗ
769,reif::A,heldu,аталаннӑ
770,reif::A,heldu,пиҫсе ҫитнӗ
771,lecker::A,goxo,тутлӑ
772,lecker::A,goxo,техӗмлӗ
773,süß::A,goxo,пылак
774,bitter::A,karmin,йӳҫӗ
775,bitter::A,garratz,йӳҫӗ
776,sauer::A,mingots,йӳҫӗ
777,sauer::A,mingots,йӳҫек
778,sauer::A,mingots,кӑвасак
779,hell::A,argi,ҫутӑ
780,dunkel::A,ilun,тӗттӗм
781,schwarz::A,beltz,хура
782,weiß::A,zuri,шурӑ
783,rot::A,gorri,хӗрлӗ
784,gelb::A,hori,сарӑ
785,blau::A,urdin,кӑвак
786,grün::A,berde,симӗс
787,grün::A,berde,пиҫмен
788,grün::A,berde,ӑс пухман
789,grün::A,musker,симӗс
790,grün::A,musker,пиҫмен
791,grün::A,musker,ӑс пухман
792,grau::A,urdin,кӑвак
793,grau::A,urdinabar,кӑвак
794,bunt::A,koloretsu,чӑпар
795,billig::A,merke,йӳнӗ
796,teuer::A,garesti,хаклӑ
797,wertvoll::A,baliotsu,паха
798,blind::A,itsu,суккӑр
799,taub::A,gor,хӑлхасӑр
800,kräftig::A,kementsu,хӑватлӑ
801,stark::A,bizkor,вирлӗ
802,stark::A,indartsu,вирлӗ
803,schwach::A,ahul,халсӑр
804,schwach::A,indargabe,халсӑр
805,fett::A,gizen,самӑр
806,fett::A,gizen,мӑнтӑр
807,schlank::A,lerden,йӑрӑс
808,schlank::A,lerden,яштака
809,hübsch::A,polit,хитре
810,böse::A,tzar,усал
811,böse::A,gaizto,усал
812,dumm::A,lelo,ухмах
813,dumm::A,pello,ухмах
814,faul::A,nagi,наян
815,faul::A,nagi,юлхав
816,faul::A,nagi,ӳркенчӗк
817,faul::A,alfer,наян
818,faul::A,alfer,юлхав
819,faul::A,alfer,ӳркенчӗк
820,fleißig::A,maratz,хастар
821,fleißig::A,lanzale,хастар
822,geizig::A,zeken,хытӑ
823,geizig::A,zikoitz,хытӑ
824,klug::A,zuhur,ӑслӑ
825,geschickt::A,trebe,ӑста
826,geschickt::A,antzetsu,ӑста
827,lieb::A,maite,савнӑ
828,lieb::A,laztan,савнӑ
829,lustig::A,alaitsu,хаваслӑ
830,sanft::A,eme,ачаш
831,sanft::A,ezti,ачаш
832,hungrig::A,gose,выҫӑ
833,krank::A,eri,чирлӗ
834,krank::A,gaixo,чирлӗ
835,nackt::A,biluzi,ҫара
836,traurig::A,itun,салхуллӑ
837,traurig::A,betilun,салхуллӑ
838,lebendig::A,bizirik,чӗрӗ
839,gut::A,on,аван
840,gut::A,on,лайӑх
841,schlecht::A,txar,япӑх
842,schlecht::A,txar,начар
843,richtig::A,zuzen,тӗрӗс
844,schlimm::A,larri,йӗрӗнчӗк
845,wahr::A,egiazko,чӑн
846,alt::A,zahar,кивӗ
847,neu::A,berri,ҫӗнӗ
848,ehemalig::A,lehengo,пулнӑ
849,alt[Lebewesen]::A,adindun,ватӑ
850,jung::A,gazte,яш
851,jung::A,gazte,ҫамрӑк
852,arm::A,txiro,чухӑн
853,arm::A,behartsu,чухӑн
854,reich::A,dirudun,пуян
855,bekannt::A,ezagun,пӗлӗш
856,berühmt::A,entzun,чаплӑ
857,berühmt::A,ospetsu,чаплӑ
858,fremd::A,arrotz,ют
859,verschieden::A,ezberdin,расна
860,verschieden::A,desberdin,расна
861,nah::A,hurre,ҫывӑх
862,nah::A,hurre,ҫывӑхри
863,nah::A,hurbil,ҫывӑх
864,nah::A,hurbil,ҫывӑхри
865,fern::A,urrun,инҫе
866,fern::A,urrun,аякри
867,linker::A,ezker,сулахай
868,rechter::A,eskuin,сылтӑм
869,anderer::A,beste,урӑх
870,erster::A,lehen,пӗрремӗш
871,erster::A,aurren,пӗрремӗш
872,zweiter::A,bigarren,иккӗмӗш
873,dritter::A,hirugarren,виҫҫӗмӗш
874,letzter::A,azken,юлашки
875,letzter::A,hondar,юлашки
876,allein::ADV,bakarrik,пӗччен
877,auf einmal::ADV,batera,кӗмӗрккен
878,zusammen::ADV,elkarrekin,пӗрле
879,lange::ADV,luzaro,вӑрах
880,plötzlich::ADV,bat-batean,сасартӑк
881,sofort::ADV,berehala,тӳрех
882,später::ADV,gero,кайран
883,jetzt::ADV,orain,халь
884,jetzt::ADV,orain,халӗ
885,heute::ADV,gaur,паян
886,morgen::ADV,bihar,ыран
887,bald::ADV,aurki,халех
888,bald::ADV,aurki,кӗҫех
889,bald::ADV,laster,халех
890,bald::ADV,laster,кӗҫех
891,dann::ADV,ondoren,унтан
892,gestern::ADV,atzo,ӗнер
893,einst::ADV,antzina,пӗррехинче
894,damals::ADV,orduan,ун чухне
895,damals::ADV,orduan,апла пулсан
896,danach::ADV,gerora,унтан
897,danach::ADV,ondoren,унтан
898,vorher::ADV,lehenago,малтан
899,zuerst::ADV,aurrena,пирвай
900,zuerst::ADV,lehenbizi,пирвай
901,einmal::ADV,behin,пӗррехинче
902,einmal::ADV,aldi bat,пӗррехинче
903,manchmal::ADV,batzuetan,хӑш чухне
904,manchmal::ADV,zenbaitetan,хӑш чухне
905,oft::ADV,maiz,тӑтӑш
906,oft::ADV,askotan,тӑтӑш
907,immer::ADV,beti,ялан
908,niemals::ADV,inoiz ez,нихӑҫан та
909,niemals::ADV,sekula ez,нихӑҫан та
910,hier::ADV,hemen,кунта
911,hierhin::ADV,hona,кунта
912,von hier::ADV,hemendik,кунтан
913,von hier::ADV,honetatik,кунтан
914,dort::ADV,han,унта
915,dort::ADV,han,ҫавӑнта
916,dorthin::ADV,hara,унта
917,dorthin::ADV,hara,ҫавӑнта
918,geradeaus::ADV,artez,тикӗс
919,vorwärts::ADV,aurrera,малалла
920,rückwärts::ADV,atzera,хыҫала
921,rückwärts::ADV,atzerantz,хыҫала
922,zurück::ADV,atzera,каялла
923,unten::ADV,behean,аялта
924,hinab::ADV,behera,аялта
925,hinab::ADV,beherantz,аялта
926,oben::ADV,goian,ҫӳлте
927,hinauf::ADV,gora,ҫӳле
928,hinauf::ADV,gorantz,ҫӳле
929,überall::ADV,edonon,таҫта та
930,überall::ADV,edonon,пур ҫӗрте те
931,überall::ADV,edonon,кирек ӑҫта та
932,nicht::ADV,ez,мар
933,ein wenig::ADV,apur bat,пӑртак
934,ein wenig::ADV,pixka bat,пӑртак
935,kaum::ADV,ozta,аран
936,kaum::ADV,nekez,аран
937,sehr::ADV,oso,питӗ
938,so::ADV,hala,апла
939,so::ADV,honela,апла
940,noch::ADV,oraindik,татах
941,nur::ADV,bakarrik,ҫех
942,schon::ADV,ja,ӗнтӗ
943,schon::ADV,jada,ӗнтӗ
944,wieder::ADV,berriro,каллех
945,vergebens::ADV,alferrik,харам
946,vor::PRP,aurrean,умӗнче
947,hinter::PRP,ostean,кайра
948,hinter::PRP,gibelean,кайра
949,unter::PRP,pean,айне
950,unter::PRP,pean,айӗпе
951,unter::PRP,pean,айӗнче
952,unter::PRP,pean,ҫитеспе
953,unter::PRP,azpian,айне
954,unter::PRP,azpian,айӗпе
955,unter::PRP,azpian,айӗнче
956,unter::PRP,azpian,ҫитеспе
957,durch::PRP,zehar,витӗр
958,neben::PRP,ondoan,патӗнче
959,neben::PRP,aldamenean,патӗнче
960,zwischen::PRP,artean,хушшинче
961,wegen::PRP,-gatik,пула
962,wegen::PRP,-gatik,пирки
963,dies::PRN,hau,ку
964,dies::PRN,hau,ҫак
965,das::PRN,hura,ҫав
966,alles::PRN,dena,пурте
967,alles::PRN,dena,йӑлт
968,ich::PRN,ni,эп
969,du::PRN,zu,эс
970,er::PRN,bera,вӑл
971,wir::PRN,gu,эпир
972,ihr::PRN,zuek,эсир
973,sie::PRN,berak,вӗсем
974,was::FPRN,zer,мӗн
975,was::FPRN,zer,мӗскер
976,was::FPRN,zer,мӗн те пулин
977,wer::FPRN,nor,кам
978,wo::FADV,non,ӑҫта
979,wohin::FADV,nora,ӑҫта
980,wie::FADV,nola,епле
981,wie::FADV,nola,мӗнле
982,wie::FADV,zelan,епле
983,wie::FADV,zelan,мӗнле
984,warum::FADV,zeren,ма
985,warum::FADV,zeren,мӗншӗн
986,warum::FADV,zergatik,ма
987,warum::FADV,zergatik,мӗншӗн
988,wieviel::FNUM,zenbat,миҫе
989,eins::NUM,bat,пӗр
990,eins::NUM,bat,пӗрре
991,zwei::NUM,bi,ик
992,zwei::NUM,bi,икӗ
993,zwei::NUM,bi,иккӗ
994,zwei::NUM,biga,ик
995,zwei::NUM,biga,икӗ
996,zwei::NUM,biga,иккӗ
997,drei::NUM,hiru,виҫ
998,drei::NUM,hiru,виҫӗ
999,drei::NUM,hiru,виҫҫӗ
1000,vier::NUM,lau,тӑват
1001,fünf::NUM,bost,пилӗк
1002,fünf::NUM,bost,пиллӗк
1003,sechs::NUM,sei,улт
1004,sechs::NUM,sei,ултӑ
1005,sechs::NUM,sei,улттӑ
1006,sieben::NUM,zazpi,ҫич
1007,sieben::NUM,zazpi,ҫичӗ
1008,sieben::NUM,zazpi,ҫиччӗ
1009,acht::NUM,zortzi,сакӑр
1010,acht::NUM,zortzi,саккӑр
1011,neun::NUM,bederatzi,тӑхӑр
1012,neun::NUM,bederatzi,тӑххӑр
1013,zehn::NUM,hamar,вунӑ
1014,zehn::NUM,hamar,вуннӑ
1015,elf::NUM,hamaika,вун пӗр
1016,zwölf::NUM,hamabi,вун ик
1017,zwölf::NUM,hamabi,вун икӗ
1018,zwölf::NUM,hamabi,вун иккӗ
1019,zwanzig::NUM,hogei,ҫирӗм
1020,dreißig::NUM,hogeita hamar,вӑтӑр
1021,vierzig::NUM,berrogei,хӗрӗх
1022,fünfzig::NUM,berrogeita hamar,аллӑ
1023,sechzig::NUM,hirurogei,утмӑл
1024,siebzig::NUM,hirurogeita hamar,ҫитмӗл
1025,achtzig::NUM,laurogei,сакӑр вунӑ
1026,achtzig::NUM,laurogei,сакӑр вуннӑ
1027,neunzig::NUM,laurogeita hamar,тӑхӑр вун
1028,neunzig::NUM,laurogeita hamar,тӑхӑр вунӑ
1029,neunzig::NUM,laurogeita hamar,тӑхӑр вуннӑ
1030,hundert::NUM,ehun,ҫӗр
1031,tausend::NUM,mila,пин
1032,und::CNJ,eta,та
1033,oder::CNJ,edo,е
1034,stehen::V,zutik egon,тӑр
1035,sitzen::V,eserita egon,лар
1036,liegen::V,etzan,вырт
1037,hängen::V,eskegita egon,усӑнса тӑр
1038,hängen::V,eskegita egon,ҫакӑнса тӑр
1039,hängen::V,zintzilik egon,усӑнса тӑр
1040,hängen::V,zintzilik egon,ҫакӑнса тӑр
1041,werden::V,bihurtu,пул
1042,werden::V,bilakatu,пул
1043,passieren::V,pasatu,пул
1044,passieren::V,gertatu,пул
1045,beginnen::V,hasi,пуҫлан
1046,enden::V,bukatu,пӗт
1047,enden::V,bukatu,вӗҫлен
1048,wechseln::V,aldatu,улшӑн
1049,aufgehen[Sonne]::V,ilki,тух
1050,aufgehen[Sonne]::V,sortu,тух
1051,untergehen[Sonne]::V,sartu,анса лар
1052,scheinen[Sonne]::V,eguzkia egon,пӑх
1053,donnern::V,trumoia jo,кӗмсӗртет
1054,donnern::V,trumoia jo,авӑт
1055,wehen::V,haizea ibili,варкӑш
1056,strömen::V,zorrotadaka isuri,тӑкӑн
1057,fließen::V,isuri,юх
1058,sich drehen::V,biratu,ҫаврӑн
1059,schwanken::V,zabuka ibili,чӳхен
1060,schwingen::V,kulunkatu,суллан
1061,fallen::V,erori,кип
1062,fallen::V,erori,тӳр кип
1063,fallen::V,erori,татӑлса ан
1064,brennen::V,sutan egon,ҫун
1065,rauchen::V,kea bota,мӑкӑрлан
1066,rauchen::V,kea bota,тӗтӗм кӑлар
1067,regnen::V,euria ari izan,ҫумӑр ҫӑвать
1068,gefrieren::V,izoztu,шӑн
1069,gefrieren::V,hormatu,шӑн
1070,tauen::V,gesaldu,ирӗл
1071,schmelzen::V,urtu,ирӗл
1072,trocknen::V,idortu,тип
1073,trocknen::V,lehortu,тип
1074,sieden::V,irakin,вӗре
1075,faulen::V,hirotu,ҫӗр
1076,faulen::V,usteldu,ҫӗр
1077,verfaulen::V,hirotu,ҫӗр
1078,verfaulen::V,usteldu,ҫӗр
1079,reißen::V,eten,ҫурӑл
1080,reißen::V,tarrat egin,ҫурӑл
1081,versinken::V,urperatu,пут
1082,vergehen::V,iragan,ирт
1083,erscheinen::V,agertu,курӑн
1084,erscheinen::V,agertu,курӑнса кай
1085,verschwinden::V,desagertu,ҫухал
1086,sinken::V,beheititu,чак
1087,abnehmen::V,gutxitu,чак
1088,abnehmen::V,beheratu,чак
1089,zunehmen::V,gora egin,пысӑклан
1090,steigen::V,igo,ҫӗклен
1091,wachsen::V,hazi,ӳс
1092,glänzen::V,distiratu,ҫиҫ
1093,funkeln::V,izarniatu,ялкӑш
1094,funkeln::V,izarniatu,йӑлтӑртат
1095,lärmen::V,zarata atera,шавла
1096,läuten::V,jo,шӑнкӑравла
1097,läuten::V,hots egin,шӑнкӑравла
1098,klingeln::V,txirrina jo,шӑнкӑравла
1099,klirren::V,tintin egin,калтлат
1100,klirren::V,tintin egin,шӑнкӑлтат
1101,brausen::V,marru egin,ахӑр
1102,rauschen::V,fir-fir egin,вашӑлтат
1103,rauschen::V,fir-fir egin,чашӑлтат
1104,klingen::V,soinu egin,янӑра
1105,bellen::V,zaunkatu,вӗр
1106,heulen::V,ulu egin,ула
1107,heulen::V,uhuri egin,ула
1108,blasen::V,ufa egin,вӗр
1109,blasen::V,putz egin,вӗр
1110,pfeifen::V,txistu egin,шӑхӑр
1111,schreien::V,oihu egin,кӑшкӑр
1112,schreien::V,garrasi egin,кӑшкӑр
1113,stöhnen::V,intziri egin,йынӑш
1114,zittern::V,ikara egin,чӗтре
1115,zittern::V,dar-dar egin,чӗтре
1116,leben::V,bizi izan,пурӑн
1117,geboren werden::V,jaio,ҫурал
1118,atmen::V,hats egin,сывла
1119,atmen::V,arnasa egin,сывла
1120,trinken::V,edan,ӗҫ
1121,essen::V,jan,ҫи
1122,schlucken::V,irentsi,ҫӑт
1123,müde werden::V,unatu,ӗшен
1124,müde werden::V,nekatu,ӗшен
1125,einschlafen::V,lokartu,ыйха пут
1126,einschlafen::V,lokartu,ҫывӑрса кай
1127,schlafen::V,lo egin,ҫывӑр
1128,aufwachen::V,esnatu,вӑран
1129,aufwachen::V,atzarri,вӑран
1130,aufstehen::V,jaiki,тӑр
1131,sich erholen::V,atseden egin,кан
1132,krank werden::V,gaixotu,чирле
1133,krank sein::V,eri izan,чирле
1134,krank sein::V,gaixo izan,чирле
1135,schmerzen::V,min egin,сур
1136,schmerzen::V,min egin,ырат
1137,husten::V,eztul egin,ӳсӗр
1138,genesen::V,osatu,сывал
1139,genesen::V,osatu,тӳрлен
1140,sterben::V,hil,вил
1141,sterben::V,zendu,вил
1142,umkommen::V,istripuz hil,вил
1143,sich bewegen::V,higitu,куҫ
1144,sich rühren::V,zirkin egin,хускал
1145,sich erheben::V,zutitu,тӑр
1146,sich erheben::V,altxatu,тӑр
1147,sich setzen::V,eseri,лар
1148,sich setzen::V,jesarri,лар
1149,hinfallen::V,erori,ӳк
1150,laufen::V,ibili,ут
1151,schreiten::V,oinkatu,ут
1152,spazierengehen::V,paseatu,уҫӑлса ҫӳре
1153,spazierengehen::V,paseatu,уткаласа ҫӳре
1154,spazierengehen::V,ostera bat egin,уҫӑлса ҫӳре
1155,spazierengehen::V,ostera bat egin,уткаласа ҫӳре
1156,eilen::V,lasterkatu,васка
1157,eilen::V,lasterkatu,хыпалан
1158,sich beeilen::V,lehiatu,васка
1159,sich beeilen::V,lehiatu,хыпалан
1160,sausen::V,ziztu bizian joan,ыткӑн
1161,sausen::V,ziztu bizian joan,вӗҫтер
1162,rennen::V,lasterka egin,чуп
1163,springen::V,jauzi egin,сик
1164,klettern::V,igo,улӑх
1165,schaukeln::V,zabu egin,йӳрӗн
1166,schaukeln::V,zanbulu egin,йӳрӗн
1167,kriechen::V,narras egin,шу
1168,kriechen::V,narras egin,упален
1169,schwimmen::V,igerikatu,иш
1170,schwimmen::V,igeri egin,иш
1171,tauchen::V,murgildu,чӑм
1172,tauchen::V,pulunpatu,чӑм
1173,rudern::V,bogatu,авӑс
1174,rudern::V,arraun egin,авӑс
1175,fahren::V,joan,пыр
1176,fliegen::V,hegaldatu,вӗҫ
1177,fliegen::V,hegan egin,вӗҫ
1178,gehen::V,joan,кай
1179,weggehen::V,alde egin,кай
1180,abfahren::V,abiatu,тапран
1181,anhalten::V,geratu,чарӑн
1182,anhalten::V,gelditu,чарӑн
1183,hineingehen::V,sartu,кӗр
1184,eintreten::V,sartu,кӗр
1185,kommen::V,etorri,кил
1186,ankommen::V,heldu,ҫит
1187,ankommen::V,iritsi,ҫит
1188,zurückkommen::V,itzuli,таврӑн
1189,zurückkommen::V,itzuli,каялла кил
1190,bleiben::V,gelditu,юл
1191,warten::V,itxaron,кӗт
1192,warten::V,zain egon,кӗт
1193,erwarten::V,iguriki,кӗт
1194,suchen::V,bilatu,шыра
1195,finden::V,idoro,туп
1196,finden::V,aurkitu,туп
1197,versuchen::V,saiatu,пикен
1198,versuchen::V,ahalegindu,пикен
1199,vorbereiten::V,gertatu,хатӗрле
1200,lieben::V,maitatu,юрат
1201,lieben::V,maite izan,юрат
1202,mögen::V,laket izan,кӑмӑлла
1203,mögen::V,laket izan,килӗштер
1204,mögen::V,atsegin izan,кӑмӑлла
1205,mögen::V,atsegin izan,килӗштер
1206,lachen::V,irri egin,кул
1207,lachen::V,irri egin,ахӑлтат
1208,lachen::V,barre egin,кул
1209,lachen::V,barre egin,ахӑлтат
1210,rühren::V,hunkitu,ҫулӑх
1211,weinen::V,negar egin,йӗр
1212,weinen::V,negar egin,макӑр
1213,schimpfen::V,erneguka ari izan,вӑрҫ
1214,schimpfen::V,erneguka ari izan,ятлаҫ
1215,sich ärgern::V,ernegatu,ҫиллен
1216,sich ärgern::V,haserretu,ҫиллен
1217,sich fürchten::V,beldur izan,шиклен
1218,fürchten::V,beldur izan,хӑра
1219,fliehen::V,ihes egin,тар
1220,flüchten::V,ihes egin,чупса тар
1221,sehen::V,ikusi,кур
1222,anschauen::V,begietsi,пӑхса ил
1223,ansehen::V,begiratu,пӑх
1224,hören::V,aditu,илт
1225,zuhören::V,entzun,итле
1226,zuhören::V,entzun,тӑнла
1227,probieren::V,dastatu,астив
1228,riechen::V,usnatu,шӑршла
1229,riechen::V,usaindu,шӑршла
1230,fühlen::V,sentitu,туй
1231,fühlen::V,sentitu,сис
1232,scheinen::V,iruditu,туйӑн
1233,scheinen::V,begitandu,туйӑн
1234,zu sehen sein::V,azaldu,курӑн
1235,vernehmen::V,aditu,пӑл
1236,frieren::V,hotz izan,йӳтен
1237,tun::V,egin,ту
1238,können::V,ahal izan,пултар
1239,wollen::V,nahi izan,те
1240,anfangen::V,hasi,пуҫла
1241,beenden::V,bukatu,пӗтер
1242,aufhören::V,utzi,пӑрах
1243,gelingen::V,lortu,ӑн
1244,geraten::V,heldu,пул
1245,öffnen::V,ireki,уҫ
1246,öffnen::V,zabaldu,уҫ
1247,schließen::V,itxi,хуп
1248,stellen::V,ipini,ларт
1249,stellen::V,ipini,тӑрат
1250,setzen::V,jesarri,ларт
1251,legen::V,jarri,хур
1252,berühren::V,ukitu,перӗн
1253,verbinden::V,uztartu,сып
1254,bedecken::V,estali,вит
1255,aufhängen::V,eseki,ҫак
1256,aufhängen::V,eskegi,ҫак
1257,anzünden::V,piztu,ҫут
1258,aufheben::V,jaso,ҫӗкле
1259,zurücklassen::V,atzean utzi,манса хӑвар
1260,verlieren::V,galdu,ҫӗтер
1261,fallen lassen::V,erortzen utzi,ӳкер
1262,machen::V,egin,ту
1263,herstellen::V,ekoiztu,ӑстала
1264,bauen::V,eraiki,ту
1265,reparieren::V,konpondu,юса
1266,verbessern::V,hobetu,лайӑхлат
1267,ändern::V,mudatu,улӑштар
1268,graben::V,aitzurtu,чав
1269,graben::V,aitzurtu,чакала
1270,beugen::V,makurtu,кукӑрт
1271,biegen::V,malgutu,ав
1272,biegen::V,malgutu,кукӑрт
1273,biegen::V,makolatu,ав
1274,biegen::V,makolatu,кукӑрт
1275,drehen::V,jiratu,ҫавӑр
1276,wenden::V,bihurtu,ӳпӗнтер
1277,umdrehen::V,biratu,ҫавӑр
1278,umdrehen::V,alderantzikatu,ҫавӑр
1279,heben::V,jaso,хӑпарт
1280,heben::V,goratu,хӑпарт
1281,hochheben::V,goratu,йӑт
1282,hochheben::V,altxatu,йӑт
1283,ergreifen::V,oratu,тыт
1284,halten::V,eutsi,тыт
1285,drücken::V,sakatu,пус
1286,schieben::V,bultzatu,тӗк
1287,schieben::V,bultzatu,тӗрт
1288,kratzen::V,hatz egin,хыр
1289,kratzen::V,hazka egin,хыр
1290,lecken::V,miaztu,ҫула
1291,lecken::V,lamikatu,ҫула
1292,beißen::V,hozka egin,ҫырт
1293,beißen::V,hozka egin,хып
1294,beißen::V,ausiki egin,ҫырт
1295,beißen::V,ausiki egin,хып
1296,abreißen::V,kendu,тат
1297,abschneiden::V,moztu,кас
1298,abschneiden::V,pikatu,кас
1299,binden::V,lotu,ҫых
1300,binden::V,estekatu,ҫых
1301,stecken::V,sartu,чик
1302,brechen::V,apurtu,хуҫ
1303,klopfen::V,jo,такка
1304,hauen::V,jo,шакка
1305,kleben::V,itsatsi,ҫыпӑҫтар
1306,reiben::V,igurtzi,сӑтӑр
1307,streichen::V,igurtzi,сӗр
1308,schleifen::V,zorroztu,хӑйра
1309,schneiden::V,moztu,кас
1310,rütteln::V,astindu,лӑка
1311,rütteln::V,astindu,силлентер
1312,rütteln::V,inarrosi,лӑка
1313,rütteln::V,inarrosi,силлентер
1314,schütteln::V,astindu,лӑка
1315,schütteln::V,astindu,силлентер
1316,schütteln::V,inarrosi,лӑка
1317,schütteln::V,inarrosi,силлентер
1318,schwenken::V,zabukatu,сулла
1319,schütten::V,isuri,тултар
1320,füllen::V,bete,тултар
1321,einwickeln::V,bildu,чӗрке
1322,tragen::V,eroan,ҫӗкле
1323,tragen::V,eraman,ҫӗкле
1324,schleppen::V,narrastu,сӗтӗр
1325,schleppen::V,herrestatu,сӗтӗр
1326,ziehen::V,tira egin,тӑс
1327,aufbewahren::V,gorde,усра
1328,werfen::V,jaurti,пӑрах
1329,werfen::V,aurtiki,пӑрах
1330,fangen::V,atzeman,тыт
1331,packen::V,heldu,тыт
1332,verstecken::V,ostendu,пытарса хур
1333,verstecken::V,ezkutatu,пытарса хур
1334,teilen::V,zatitu,уйӑр
1335,teilen::V,zatitu,пайла
1336,schicken::V,bidali,яр
1337,bringen::V,ekarri,кӳр
1338,hinzufügen::V,eratxiki,хуш
1339,hinzufügen::V,gaineratu,хуш
1340,bekommen::V,jaso,ил
1341,bekommen::V,jaso,туян
1342,erhalten::V,jaso,ил
1343,erhalten::V,jaso,туян
1344,nehmen::V,hartu,ил
1345,wählen::V,hautatu,суйла
1346,wählen::V,aukeratu,суйла
1347,auswählen::V,hautatu,суйла
1348,auswählen::V,aukeratu,суйла
1349,bewahren::V,begiratu,упра
1350,behindern::V,oztopatu,кансӗрле
1351,behindern::V,oztopatu,чӑрмантар
1352,verderben::V,hondatu,пӑс
1353,beschädigen::V,akastu,пӑс
1354,zerbrechen::V,apurtu,ват
1355,zerbrechen::V,apurtu,ҫӗмӗр
1356,zerreißen::V,zarratatu,ҫур
1357,zerstören::V,suntsitu,иш
1358,verbrennen::V,erre,ҫунтар
1359,verbrennen::V,kiskali,ҫунтар
1360,geben::V,eman,пар
1361,reichen::V,luzatu,пар
1362,reichen::V,helarazi,пар
1363,schenken::V,oparitu,парнеле
1364,versprechen::V,agindu,тума пул
1365,versprechen::V,agindu,сӑмах пар
1366,wünschen::V,opatu,сун
1367,wünschen::V,opetsi,сун
1368,loben::V,laudatu,ырла
1369,loben::V,goraipatu,ырла
1370,küssen::V,musu eman,чуп ту
1371,wiegen::V,kulunkatu,сиктер
1372,wiegen::V,kulunkatu,силле
1373,zudecken::V,estali,вит
1374,wecken::V,esnatu,вӑрат
1375,wecken::V,iratzartu,вӑрат
1376,zeigen::V,erakutsi,кӑтарт
1377,führen::V,gidatu,илсе пыр
1378,führen::V,gidatu,ҫавӑтса пыр
1379,lehren::V,irakatsi,вёрент
1380,unterrichten::V,eskolak eman,вёрент
1381,aufziehen::V,hazi,вӗрент
1382,leiten::V,arteztu,тытса пыр
1383,antreiben::V,bulkatu,васкат
1384,lassen::V,-arazi,пусахла
1385,lassen::V,-arazi,хуш
1386,einladen::V,gonbidatu,чӗн
1387,vereinigen::V,batu,пӗрлештер
1388,vereinigen::V,bateratu,пӗрлештер
1389,besuchen::V,ikustatu,ҫит
1390,besuchen::V,ikustatu,кӗрсе кур
1391,treffen::V,topatu,тӗл пул
1392,sich versammeln::V,bildu,пуҫтарӑн
1393,spielen::V,jolastu,выля
1394,singen::V,abestu,юрла
1395,singen::V,kantatu,юрла
1396,tanzen::V,dantzatu,ташла
1397,tanzen::V,dantzan egin,ташла
1398,sich trennen::V,banandu,уйрӑл
1399,verlassen::V,utzietsi,хӑвар
1400,retten::V,salbatu,ҫӑл
1401,retten::V,gaizkatu,ҫӑл
1402,bewachen::V,jagon,хуралла
1403,bewachen::V,zaindu,хуралла
1404,schützen::V,babestu,сыхла
1405,schützen::V,gerizatu,сыхла
1406,verteidigen::V,aldeztu,хӳтӗле
1407,sich schlagen::V,elkar jo,ҫапӑҫ
1408,sich schlagen::V,elkar borrokatu,ҫапӑҫ
1409,schießen::V,tiro egin,пер
1410,siegen::V,irabazi,ҫӗн
1411,siegen::V,irabazi,ҫӗнтер
1412,ärgern::V,ernegatu,тарӑхтар
1413,ärgern::V,ernegatu,ҫиллентер
1414,ärgern::V,haserretu,тарӑхтар
1415,ärgern::V,haserretu,ҫиллентер
1416,schlagen::V,jo,ҫап
1417,schlagen::V,erauntsi,ҫап
1418,treten::V,zapaldu,тап
1419,treten::V,ostiaktu,тап
1420,stechen::V,sastatu,чик
1421,stoßen::V,bultzatu,чыш
1422,stehlen::V,ostu,вӑрла
1423,stehlen::V,lapurtu,вӑрла
1424,stören::V,galarazi,кансӗрле
