,Concept_ID,xal,ps
770,zusammen::ADV,хамдан,یو ځای
771,lange::ADV,удан,ډېر وخت
772,lange::ADV,удан,ډېره موده
773,plötzlich::ADV,генткн,ناببره
774,plötzlich::ADV,генткн,یوناڅاپه
775,sofort::ADV,дарунь,فوراً
776,sofort::ADV,дарунь,سمدلاسه
777,später::ADV,сүүлд,وروسته
778,jetzt::ADV,ода,اوس
779,heute::ADV,эндр,نن
780,morgen::ADV,маңһдур,سبا
781,bald::ADV,дарунь,ژر
782,dann::ADV,дәкәд,پس
783,dann::ADV,дәкәд,وروسته
784,gestern::ADV,өцклдүр,پرون
785,einst::ADV,нег саамд,پخوا
786,damals::ADV,тиигхд,هغه وخت
787,danach::ADV,тегәд,بیا
788,vorher::ADV,урд,دمخه
789,zuerst::ADV,түрүләд,لومړی
790,einmal::ADV,нег дәкҗ,یو ځل
791,manchmal::ADV,зәрмдән,ګاهی ګاهی
792,oft::ADV,хара биш,ډېر ځله
793,oft::ADV,хатяр биш,ډېر ځله
794,oft::ADV,дару-дарунь,ډېر ځله
795,immer::ADV,оньдинд,تل
796,immer::ADV,оньдинд,همېشه
797,niemals::ADV,кезә чмгн биш,هیڅکله نه
798,hier::ADV,энд,دلته
799,hier::ADV,энүнд,دلته
800,hierhin::ADV,нааран,دلته
801,hierhin::ADV,нааран,دې ځای ته
802,von hier::ADV,эндәс,د دې ځای نه
803,dort::ADV,тенд,هلته
804,dorthin::ADV,тиигән,هلته
805,dorthin::ADV,тиигән,هغه ځای ته
806,geradeaus::ADV,шуд,مخامخ
807,vorwärts::ADV,уралан,مخ پهٔ وړاندې
808,rückwärts::ADV,гедргән,بېرته
809,zurück::ADV,хәрү,بېرته
810,unten::ADV,дор,لاندي
811,hinab::ADV,дор,ښکته
812,hinab::ADV,доракшан,ښکته
813,oben::ADV,деер,پورته
814,hinauf::ADV,өөдән,پاس
815,hinauf::ADV,деер,پاس
816,überall::ADV,альд болв чигн,هره خوا
817,nicht::ADV,эс,نه
818,nicht::ADV,биш,نه
819,nicht::ADV,бичә,نه
820,ein wenig::ADV,баахн,یو څه
821,ein wenig::ADV,баахнар,یو څه
822,kaum::ADV,әрә,ایله
823,sehr::ADV,йир,ډېر
824,sehr::ADV,йир,زيات
825,so::ADV,иигҗ,داسې
826,so::ADV,иигҗ,دومره
827,noch::ADV,ода чигн,نور
828,nur::ADV,һанцхн,تش
829,nur::ADV,һанцхн,صرف
830,schon::ADV,одх,دمخه
831,wieder::ADV,бас,بیا
832,vergebens::ADV,киидән,عبث
833,vor::PRP,урд,دمخه
834,hinter::PRP,ца,شاته
835,unter::PRP,дор,لاندي
836,durch::PRP,ивт,د مینځ نه
837,durch::PRP,дундаһур,د مینځ نه
838,neben::PRP,хаҗуд,نژدې
839,zwischen::PRP,хоорнд,ترمینځ
840,wegen::PRP,көлтә,د ... له لاسه
841,wegen::PRP,деерәс,د ... له لاسه
842,dies::PRN,эн,دا
843,das::PRN,тер,دا
844,alles::PRN,цуһар,هرڅهٔ
845,ich::PRN,би,زه
846,du::PRN,чи,ته
847,er::PRN,тер,دی
848,wir::PRN,мадн,مونږ
849,ihr::PRN,та,تاسې
850,sie::PRN,тедн,هغوی
851,was::FPRN,юн,څهٔ
852,wer::FPRN,кен,چا
853,wer::FPRN,кен,څوک
854,wo::FADV,хама,چيری
855,wo::FADV,хама,چېرته
856,wohin::FADV,хамаран,چېرته
857,wie::FADV,яһҗ,څنګه
858,wie::FADV,яһад,څنګه
859,warum::FADV,юңгад,ولې
860,wieviel::FNUM,кедү,څو
861,wieviel::FNUM,кедү,څومره
862,eins::NUM,негн,یو
863,zwei::NUM,хойр,دوه
864,drei::NUM,һурвн,درې
865,vier::NUM,дөрвн,څلور
866,fünf::NUM,тавн,پنځه
867,sechs::NUM,зурһан,شپږ
868,sieben::NUM,долан,اوه
869,acht::NUM,нәәмн,اته
870,neun::NUM,йисн,نهه
871,zehn::NUM,арвн,لس
872,elf::NUM,арвн негн,یوولس
873,zwölf::NUM,арвн хойр,دولس
874,zwanzig::NUM,хөрн,شل
875,dreißig::NUM,һучн,دېرش
876,vierzig::NUM,дөчн,څلوېښت
877,fünfzig::NUM,тәвн,پنځوس
878,sechzig::NUM,җирн,شپېته
879,siebzig::NUM,далн,اویا
880,achtzig::NUM,найн,اتیا
881,neunzig::NUM,йирн,نوي
882,hundert::NUM,зун,سل
883,tausend::NUM,миңһн,زر
884,und::CNJ,болн,او
885,oder::CNJ,эс гиҗ,ېا
886,oder::CNJ,эс гихлә,ېا
887,stehen::V,зогсх,درېدل
888,sitzen::V,суух,کښېنستل
889,liegen::V,кевтх,ملاستل
890,hängen::V,өлгәтә бәәх,ځړېدل
891,werden::V,болх,کېدل
892,passieren::V,болх,پېښېدل
893,beginnen::V,эклх,شروع کېدل
894,enden::V,төгсх,خلاصدل
895,enden::V,төгсх,تمامېدل
896,wechseln::V,хүврх,تغییر موندل
897,aufgehen[Sonne]::V,һарх,ختل
898,untergehen[Sonne]::V,орх,لوېدل
899,untergehen[Sonne]::V,орх,پرېوتل
900,untergehen[Sonne]::V,сүүрлх,لوېدل
901,untergehen[Sonne]::V,сүүрлх,پرېوتل
902,scheinen[Sonne]::V,герлтх,رڼا کول
903,donnern::V,күрҗңнх,تنېدل
904,donnern::V,күрҗңнх,غړمبېدل
905,wehen::V,сальклх,چلېدل
906,strömen::V,һооҗх,بهېدل
907,fließen::V,урсх,بهېدل
908,fließen::V,урсх,تویېدل
909,sich drehen::V,эргх,ګرځېدل
910,sich drehen::V,эргх,چورلېدل
911,schwanken::V,дәәвлх,زنګېدل
912,schwingen::V,нәәхлх,زنګېدل
913,fallen::V,унх,ولېدل
914,fallen::V,киисх,ولېدل
915,brennen::V,шатх,سوځېدل
916,rauchen::V,ута һарһх,لوګی کول
917,regnen::V,орх,باران اورېدل
918,gefrieren::V,мөстх,کنګل نيول
919,tauen::V,хәәлх,وېلې کېدل
920,schmelzen::V,хәәлх,وېلې کېدل
921,schmelzen::V,хәәлгдх,وېلې کېدل
922,trocknen::V,эврх,وچېدل
923,sieden::V,буслх,اېشېدل
924,faulen::V,үмкәрх,خرابېدل
925,verfaulen::V,илҗрх,ورستېدل
926,reißen::V,тасрх,شلېدل
927,versinken::V,чивх,ډوېېدل
928,vergehen::V,болх,تېرېدل
929,erscheinen::V,һарх,ښکارېدل
930,verschwinden::V,уга болх,ورکېدل
931,sinken::V,татгдх,ښکته کېدل
932,abnehmen::V,хасгдх,کمېدل
933,zunehmen::V,өсх,زیاتېدل
934,steigen::V,немх,جګېدل
935,steigen::V,немх,پورته کېدل
936,wachsen::V,өсх,وده کول
937,wachsen::V,урһх,وده کول
938,glänzen::V,гилвкх,ځلېدل
939,funkeln::V,цәклх,پړکېدل
940,lärmen::V,шууглдх,غال و غول کول
941,läuten::V,хоңх,زنګ وهل
942,klingeln::V,җиңнулх,زنګ وهل
943,klirren::V,җиңнх,کړنګېدل
944,brausen::V,догшрхх,تلاطم کول
945,rauschen::V,сарҗңнх,شڼهار کول
946,klingen::V,ә һарх,آواز کول
947,bellen::V,хуцх,غپېدل
948,heulen::V,уульх,انګلل
949,blasen::V,үләх,پو کول
950,pfeifen::V,ишкрх,شپېلک وهل
951,schreien::V,хәәкрх,ناره کول
952,stöhnen::V,түңшх,زګېروی کول
953,zittern::V,дагҗннх,لړزېدل
954,leben::V,бәәх,ژوند کول
955,geboren werden::V,төрх,زېږېدل
956,atmen::V,әмсхлх,ساه کښل
957,atmen::V,әмсхлх,تنفس کول
958,trinken::V,уух,څښل
959,essen::V,идх,خوړل
960,schlucken::V,зальгх,غړپول
961,müde werden::V,көшх,ستړی کېدل
962,einschlafen::V,унтх,ویده کېدل
963,schlafen::V,нөөрсх,خوب کول
964,aufwachen::V,серх,ویښېدل
965,aufstehen::V,босх,پاڅېدل
966,sich erholen::V,амрх,استراحت کول
967,krank werden::V,гемтх,رنځورېدل
968,krank sein::V,шалтглх,ناجوړېدل
969,schmerzen::V,өвдх,خوږېدل
970,schmerzen::V,өвдх,درد کول
971,husten::V,ханях,ټوخېدل
972,genesen::V,эдгх,رغېدل
973,sterben::V,үкх,مړل
974,sterben::V,өңгрх,مړل
975,umkommen::V,үкх,تلفېدل
976,sich bewegen::V,көдлх,چلېدل
977,sich bewegen::V,көдлх,حرکت کول
978,sich bewegen::V,көндрх,چلېدل
979,sich bewegen::V,көндрх,حرکت کول
980,sich rühren::V,көндрх,ښورېدل
981,sich erheben::V,босх,درېدل
982,sich setzen::V,суух,کښېنستل
983,hinfallen::V,унх,لوېدل
984,hinfallen::V,киисх,لوېدل
985,laufen::V,йовх,منډې وهل
986,schreiten::V,алхх,قدم ایښودل
987,spazierengehen::V,сергҗ йовх,چکر وهل
988,eilen::V,шулудх,بېړه کول
989,sich beeilen::V,адһх,عجله کول
990,sich beeilen::V,шамдх,عجله کول
991,sausen::V,хурдлх,ځغستل
992,sausen::V,йир_хурдар_гүүх,ځغستل
993,sausen::V,йир_хурдар_йовх,ځغستل
994,rennen::V,гүүх,زغلېدل
995,springen::V,һәрәдх,ټوپ وهل
996,klettern::V,давшх,ختل
997,schaukeln::V,дүүдңндх,زنګېدل
998,kriechen::V,мөлкх,خاپوړی وهل
999,schwimmen::V,усчх,لامبو وهل
1000,tauchen::V,булхх,غوټه وهل
1001,rudern::V,хәәвдх,پارو وهل
1002,fahren::V,йовх,تلل
1003,fliegen::V,нисх,الوتل
1004,gehen::V,йовх,تلل
1005,weggehen::V,йовх,بهر وتل
1006,weggehen::V,одх,بهر وتل
1007,weggehen::V,һарх,بهر وتل
1008,weggehen::V,мөрлх,بهر وتل
1009,abfahren::V,мордх,تلل
1010,anhalten::V,зогсх,ودرېدل
1011,hineingehen::V,орх,داخلېدل
1012,eintreten::V,орх,ننوتل
1013,kommen::V,ирх,راتلل
1014,ankommen::V,ирх,رسېدل
1015,zurückkommen::V,орх,بېرته راتلل
1016,bleiben::V,бәәх,پاتې کېدل
1017,warten::V,күләх,انتظار وېستل
1018,erwarten::V,күләх,انتظار کول
1019,suchen::V,хәәх,لټول
1020,finden::V,олх,میندل
1021,finden::V,олх,پیدا کول
1022,versuchen::V,седх,هڅه کول
1023,vorbereiten::V,белдх,چمتوکول
1024,lieben::V,дурлх,مینه لرل
1025,mögen::V,таассгдх,خوښول
1026,mögen::V,таассгдх,علاقه لرل
1027,lachen::V,инәх,خندېدل
1028,rühren::V,уйрах,اغېزه کول
1029,weinen::V,уульх,ژړل
1030,schimpfen::V,харах,ښکنځا کول
1031,sich ärgern::V,уурлх,قهر راتلل
1032,sich fürchten::V,әәх,ډارېدل
1033,fürchten::V,әәх,ډارېدل
1034,fürchten::V,сүрдх,ډارېدل
1035,fliehen::V,зулх,تښتېدل
1036,flüchten::V,орһх,تښتېدل
1037,flüchten::V,зулх,تښتېدل
1038,sehen::V,үзх,لیدل
1039,anschauen::V,харх,کتل
1040,ansehen::V,хәләх,ننداره کول
1041,ansehen::V,үзх,ننداره کول
1042,hören::V,соңсх,اورېدل
1043,zuhören::V,соңсх,غوږ نیول
1044,probieren::V,амсх,څکه کول
1045,probieren::V,амсх,چاشنی کول
1046,riechen::V,үнрчлх,بويول
1047,fühlen::V,медх,حسول
1048,scheinen::V,болҗ медгдх,ښکارېدل
1049,scheinen::V,миниһәр болхла,ښکارېدل
1050,scheinen::V,болад бәәх,ښکارېدل
1051,zu sehen sein::V,үзгдх,ښکارېدل
1052,vernehmen::V,соңсх,خبرېدل
1053,frieren::V,даарх,ساړه کېتل
1054,tun::V,кех,کول
1055,können::V,чадх,کولای شول
1056,können::V,чадх,د لاسه کېدل
1057,wollen::V,дурлх,غوښتل
1058,anfangen::V,эклх,شروع کول
1059,beenden::V,дуусх,ختمول
1060,beenden::V,дуусх,پای ته رسول
1061,aufhören::V,уурх,بس کول
1062,gelingen::V,бүтх,موفق کېدل
1063,gelingen::V,бүтх,بریالی کېدل
1064,gelingen::V,күцәх,موفق کېدل
1065,gelingen::V,күцәх,بریالی کېدل
1066,geraten::V,болх,کېدل
1067,öffnen::V,секх,خلاصول
1068,öffnen::V,секх,پرانیستل
1069,schließen::V,хаах,تړل
1070,stellen::V,тәвх,ایښودل
1071,setzen::V,суулһх,کښېنول
1072,legen::V,тәвх,ایښودل
1073,berühren::V,көндәх,لاس وهل
1074,verbinden::V,боох,تړل
1075,bedecken::V,хучх,پوښول
1076,bedecken::V,бүркх,پوښول
1077,aufhängen::V,өлгх,ځوړندول
1078,anzünden::V,асах,بلول
1079,anzünden::V,шатах,بلول
1080,aufheben::V,өөдән өргх,پورته کول
1081,zurücklassen::V,үлдәх,پرېښودل
1082,verlieren::V,геех,ورکول
1083,fallen lassen::V,алдх,له لاسه لوېدل
1084,machen::V,кех,کول
1085,herstellen::V,кех,جوړول
1086,herstellen::V,кех,توليدول
1087,bauen::V,тосхх,جوړول
1088,reparieren::V,ясх,ترمیمول
1089,verbessern::V,сәәрүлх,اصلاح کول
1090,ändern::V,хүврәх,تغیر ورکول
1091,graben::V,малтх,کيندل
1092,beugen::V,нуһлх,ټیټول
1093,biegen::V,матилһх,کږول
1094,drehen::V,эргүлх,ګرځول
1095,wenden::V,көмрх,اړول
1096,wenden::V,эргүлх,اړول
1097,umdrehen::V,эргүлх,اړول
1098,heben::V,өргх,جګول
1099,heben::V,өргх,پورته کول
1100,heben::V,деер өргх,جګول
1101,heben::V,деер өргх,پورته کول
1102,hochheben::V,өргх,جګول
1103,ergreifen::V,бәрх,نیول
1104,halten::V,бәрх,نیول
1105,drücken::V,шахх,کښېکښل
1106,schieben::V,түлкх,پوری وهل
1107,kratzen::V,мааҗх,ګرول
1108,lecken::V,долах,څټل
1109,beißen::V,хазх,چیچل
1110,abreißen::V,таслх,شکول
1111,abschneiden::V,тәәрх,پرېکول
1112,binden::V,боох,تړل
1113,stecken::V,шаах,ټومبل
1114,stecken::V,хатхх,ټومبل
1115,brechen::V,хамхлх,ماتول
1116,klopfen::V,цокх,ټکول
1117,hauen::V,цокх,ټکول
1118,kleben::V,наах,نښلول
1119,kleben::V,наах,سرېښول
1120,reiben::V,зүлгх,مږل
1121,streichen::V,наах,مښل
1122,streichen::V,лашх,مښل
1123,streichen::V,түркх,مښل
1124,schleifen::V,хурцлх,تېره کول
1125,schneiden::V,хәәчлх,غوڅول
1126,schneiden::V,хәәчлх,پرېکول
1127,rütteln::V,дәәвлүлх,خوڅول
1128,schütteln::V,сегсрх,ښورول
1129,schwenken::V,дайлх,خوڅول
1130,schütten::V,кех,اچول
1131,schütten::V,кех,تویول
1132,füllen::V,дүүргх,ډکول
1133,einwickeln::V,орах,پېچل
1134,einwickeln::V,орах,نغښتل
1135,tragen::V,зөөх,وړل
1136,schleppen::V,чирх,وړل
1137,ziehen::V,татх,کښل
1138,aufbewahren::V,хадһлх,ساتل
1139,werfen::V,хайх,اچول
1140,werfen::V,хайх,غورځول
1141,fangen::V,бәрх,نیول
1142,fangen::V,бәрх,ګیرول
1143,fangen::V,хавлх,نیول
1144,fangen::V,хавлх,ګیرول
1145,packen::V,бәрх,نیول
1146,verstecken::V,дүрх,پټول
1147,verstecken::V,бултулх,پټول
1148,teilen::V,хувах,وېشل
1149,teilen::V,хувах,تقسیمول
1150,schicken::V,илгәх,لېږل
1151,schicken::V,илгәх,استول
1152,bringen::V,авч ирх,راوړل
1153,hinzufügen::V,немх,زیاتول
1154,bekommen::V,авх,حاصلول
1155,erhalten::V,авх ,اخیستل
1156,nehmen::V,авх,نیول
1157,nehmen::V,авх,اخيستل
1158,wählen::V,шүүх,خوښول
1159,auswählen::V,шүүх,چنده کول
1160,bewahren::V,хадһлх,ساتل
1161,bewahren::V,кевтнь үлдәх,ساتل
1162,bewahren::V,кевтнь бәәлһх,ساتل
1163,behindern::V,харшлх,مانع کېدل
1164,behindern::V,харшлх,ممانعت کول
1165,verderben::V,үрәх,خرابېدل
1166,beschädigen::V,эвдх,ورانول
1167,zerbrechen::V,күүлх,ماتول
1168,zerbrechen::V,хамхлх,ماتول
1169,zerreißen::V,шуучх,څیرې کول
1170,zerstören::V,эвдх,ړنګول
1171,zerstören::V,эвдх,ورانول
1172,verbrennen::V,шатах,سوځول
1173,geben::V,өгх,ورکول
1174,reichen::V,өгх,ورکول
1175,schenken::V,белглх,بښل
1176,versprechen::V,амлх,لوز کول
1177,wünschen::V,сә хәәх,غوښتل
1178,loben::V,магтх,ستایل
1179,loben::V,магтх,تمجید کول
1180,küssen::V,үмсх,ښکلول
1181,wiegen::V,саатулх,زنګول
1182,zudecken::V,бүркх,پوښول
1183,wecken::V,серүлх,ويښول
1184,zeigen::V,үзүлх,ښودل
1185,führen::V,көтлх,بیول
1186,lehren::V,заах,درس ورکول
1187,lehren::V,заах,تعلیم ورکول
1188,lehren::V,сурһх,درس ورکول
1189,lehren::V,сурһх,تعلیم ورکول
1190,unterrichten::V,сурһх,درس ورکول
1191,unterrichten::V,багшлх,درس ورکول
1192,aufziehen::V,өскәх,روزل
1193,leiten::V,һардх,رهبری کول
1194,leiten::V,һардх,لارښوونه کول
1195,leiten::V,толһалх,رهبری کول
1196,leiten::V,толһалх,لارښوونه کول
1197,antreiben::V,шамдах,چټک کول
1198,lassen::V,күч үзүлх,اړکول
1199,einladen::V,үрх,بلل
1200,vereinigen::V,хамцулх,متحد کول
1201,vereinigen::V,хамцулх,یوځای کول
1202,besuchen::V,одх,کتنه کول
1203,treffen::V,харһх,ليدل
1204,treffen::V,харһх,تلقی کول
1205,sich versammeln::V,цуглрх,راغونډېدل
1206,sich versammeln::V,хурх,راغونډېدل
1207,spielen::V,наадх,لوبه کول
1208,singen::V,дуулх,سندرې وېل
1209,tanzen::V,биилх,ګډېدل
1210,sich trennen::V,хаһцх,بېلېدل
1211,verlassen::V,хайх,ترک کول
1212,retten::V,әм аврх,نجات ورکول
1213,retten::V,әәмшгәс харсх,نجات ورکول
1214,bewachen::V,харх,ساتل
1215,bewachen::V,харх,حفاظت کول
1216,bewachen::V,манх,ساتل
1217,bewachen::V,манх,حفاظت کول
1218,schützen::V,харсх,ژغورل
1219,verteidigen::V,харсх,دفاع کول
1220,sich schlagen::V,гүвдлдх,جنګېدل
1221,schießen::V,хах,ویشتل
1222,siegen::V,диилх,غالبېدل
1223,ärgern::V,уурлулх,خپه کول
1224,schlagen::V,цокх,وهل
1225,schlagen::V,гүвдх,وهل
1226,stechen::V,хатхх,ټومبل
1227,stoßen::V,түлкчкх,ټېل وهل
1228,stoßen::V,түлкчкх,پوری وهل
1229,stehlen::V,хулхалх,تښتول
1230,stehlen::V,хулхалх,غلا کول
1231,stören::V,һә болх,ماتول
1232,belästigen::V,амр эс өгх,ځورول
1233,belästigen::V,амр эс өгх,تکلیف ورکول
1234,verbergen::V,нуух,پټول
1235,verbergen::V,бултулх,پټول
1236,täuschen::V,меклх,تېرایستل
1237,täuschen::V,меклх,خطا ایستل
1238,betrügen::V,меклх,غولول
1239,betrügen::V,мек һарһх,غولول
1240,töten::V,алх,وژل
1241,töten::V,алх,مړ کول
1242,wohnen::V,бәәх,اوسېدل
1243,arbeiten::V,көдлх,کار کول
1244,sammeln::V,түүх,راټولول
1245,sammeln::V,түүх,راغونډول
1246,pflücken::V,түүх,شکول
1247,pflücken::V,хурах,شکول
1248,jagen::V,аңнх,ښکار کول
1249,jagen::V,аңһучлх,ښکار کول
1250,fischen::V,заһс аңнх,کب نيول
1251,fassen::V,бәрх,نیول
1252,fassen::V,бәрх,ګیرول
1253,hüten::V,хәрүлх,پوول
1254,treiben::V,туух,بیول
1255,anbinden::V,уйх,تړل
1256,füttern::V,теҗәх,خوراک ورکول
1257,melken::V,саах,لوشل
1258,hacken::V,чавчх,پی کول
1259,gießen::V,услх,اوبه کول
1260,reifen::V,болх,رسېدل
1261,reifen::V,болвсрх,رسېدل
1262,zubereiten::V,белдх,تیارول
1263,kochen::V,чанх,پخول
1264,kochen::V,болһх,پخول
1265,backen::V,болһх,پخول
1266,braten::V,хуурх,وريتول
1267,umrühren::V,самрх,لړل
1268,stricken::V,өлгх,اوبدل
1269,nähen::V,уйх,ګنډل
1270,färben::V,будх,رنګول
1271,reinigen::V,цеврлх,صافول
1272,waschen::V,уһах,مینځل
1273,abwischen::V,арчх,وچول
1274,spülen::V,зәәлх,کنګالول
1275,fegen::V,сәвүрдх,جارو کول
1276,kehren::V,сәвүрдх,جارو کول
1277,baden::V,өөмх,لمبېدل
1278,sich waschen::V,уһах,ځان مينځل
1279,sich waschen::V,бийән уһаҗ,ځان مينځل
1280,ausziehen::V,тәәлх,کښل
1281,ausziehen::V,тәәлх,ایستل
1282,anziehen::V,өмсх,اغوستل
1283,sich anziehen::V,хувцлх,کالی اغوستل
1284,kämmen::V,самлх,ګمنځول
1285,schmücken::V,чимх,ښکلی کول
1286,schmücken::V,кеерүлх,ښکلی کول
1287,sagen::V,келх,وېل
1288,sprechen::V,келх,وېل
1289,sprechen::V,келх,غږېدل
1290,reden::V,күүндх,ګړېدل
1291,reden::V,күүндх,خبرې کول
1292,reden::V,күр_кех,ګړېدل
1293,reden::V,күр_кех,خبرې کول
1294,sich unterhalten::V,күүндх,خبری کول
1295,fragen::V,сурх,پوښتنه کول
1296,bitten::V,эрх,غوښتل
1297,erzählen::V,келх,کيسه کول
1298,erzählen::V,келх,حکايت کول
1299,erzählen::V,келҗ өгх,کيسه کول
1300,erzählen::V,келҗ өгх,حکايت کول
1301,mitteilen::V,медүлх,خبرول
1302,mitteilen::V,медүлх,خبر ورکول
1303,nennen::V,нерәдх,نوم ايښودل
1304,nennen::V,нер өгх,نوم ايښودل
1305,rufen::V,дуудх,بلل
1306,prahlen::V,көөрх,لاپې وهل
1307,übersetzen::V,орчулх,ژباړل
1308,übersetzen::V,орчулх,ترجمه کول
1309,denken::V,санх,فکر کول
1310,glauben::V,шүтх,باور کول
1311,glauben::V,нәәлх,باور کول
1312,bemerken::V,темдглх,لیدل
1313,erkennen::V,таньх,پېژندل
1314,erkennen::V,медх,پېژندل
1315,begreifen::V,медх,رسېدل
1316,begreifen::V,медх,پوهېدل
1317,verstehen::V,соңсх,پوهېدل
1318,lernen::V,сурх,زده کول
1319,lernen::V,сурх,درس لوستل
1320,wissen::V,медх,پوهېدل
1321,sich erinnern an::V,санх,یادول
1322,sich erinnern an::V,санх,په یاد راوړل
1323,vergessen::V,мартх,هېرول
1324,messen::V,кемҗәлх,اندازه کول
1325,zählen::V,тоолх,شمارل
1326,rechnen::V,тоолх,حسابول
1327,lesen::V,умшх,لوستل
1328,malen::V,зурх,رسمول
1329,zeichnen::V,зурх,رسمول
1330,schreiben::V,бичх,لیکل
1331,besitzen::V,эзлх,لرل
1332,kaufen::V,хулдҗ авх,رانیول
1333,verkaufen::V,хулдх,خرڅول
1334,verkaufen::V,гүүлгх,خرڅول
1335,bezahlen::V,өгх,تأدیه کول
1336,zahlen::V,өгх,کسات اخيستل
1337,beherrschen::V,эзлх,تسلط لرل
1338,ertragen::V,даах,زغمل
1339,treten::V,,په لغته وهل
