,Concept_ID,be,mhr
741,von hier::ADV,адсюль,тыше́ч
742,von hier::ADV,адсюль,тыве́ч
743,von hier::ADV,адгэтуль,тыше́ч
744,von hier::ADV,адгэтуль,тыве́ч
745,dort::ADV,там,ту́што
746,dorthin::ADV,туды,туш
747,dorthin::ADV,туды,ту́шко
748,geradeaus::ADV,прама,вик
749,vorwärts::ADV,наперад,о́нчыко
750,rückwärts::ADV,назад,шеҥге́к
751,zurück::ADV,назад,мӧҥге́ш
752,unten::ADV,унізе,ӱ́лнӧ
753,unten::ADV,унізе,йыма́лне
754,hinab::ADV,уніз,йыма́к
755,oben::ADV,угары,кӱ́шнӧ
756,oben::ADV,угары,ӱмба́лне
757,oben::ADV,наверсе,кӱ́шнӧ
758,oben::ADV,наверсе,ӱмба́лне
759,hinauf::ADV,угару,кӱ́ш
760,hinauf::ADV,угару,кӱ́шкӧ
761,überall::ADV,усюды,чыла́ вере́
762,nicht::ADV,не,ок
763,nicht::ADV,не,о́геш
764,ein wenig::ADV,трошкі,изи́ш
765,kaum::ADV,ледзьве,пыкше́
766,sehr::ADV,вельмі,чот
767,so::ADV,так,тыге́
768,noch::ADV,яшчэ,а́ле
769,nur::ADV,толькі,гына́
770,schon::ADV,ужо,ы́нде
771,wieder::ADV,зноў,ада́к
772,vergebens::ADV,дарма,ара́м
773,vergebens::ADV,дарэмна,ара́м
774,vor::PRP,перад,о́нчыч
775,hinter::PRP,за,шеҥге́лне
776,hinter::PRP,ззаду,шеҥге́лне
777,unter::PRP,пад,йыма́лне
778,durch::PRP,праз,вошт
779,neben::PRP,каля,вокте́н
780,zwischen::PRP,між,кокла́ште
781,zwischen::PRP,паміж,кокла́ште
782,wegen::PRP,з-за,верч
783,dies::PRN,гэта,ти́де
784,das::PRN,тое,са́де
785,alles::PRN,усё,чыла́
786,ich::PRN,я,мый
787,du::PRN,ты,тый
788,er::PRN,ён,ту́до
789,wir::PRN,мы,ме
790,ihr::PRN,вы,те
791,sie::PRN,яны,ну́но
792,was::FPRN,што,мо
793,wer::FPRN,хто,кӧ
794,wo::FADV,дзе,куша́н
795,wohin::FADV,куды,куш
796,wohin::FADV,куды,ку́шко
797,wie::FADV,як,кузе́
798,warum::FADV,чаму,мо
799,warum::FADV,чаму,мола́н
800,wieviel::FNUM,колькі,куна́р
801,eins::NUM,адзін,ик
802,zwei::NUM,два,ко́кыт
803,drei::NUM,тры,кум
804,vier::NUM,чатыры,ныл
805,fünf::NUM,пяць,вич
806,sechs::NUM,шесць,куд
807,sieben::NUM,сем,шым
808,acht::NUM,восем,канда́ш
809,neun::NUM,дзевяць,инде́ш
810,zehn::NUM,дзесяць,лу
811,elf::NUM,адзінаццаць,лати́к
812,zwölf::NUM,дванаццаць,латко́к
813,zwanzig::NUM,дваццаць,ко́ло
814,dreißig::NUM,трыццаць,ку́мло
815,vierzig::NUM,сорак,ны́лле
816,fünfzig::NUM,пядзесят,ви́тле
817,sechzig::NUM,шесдзесят,ку́дло
818,siebzig::NUM,семдзесят,шы́мле
819,achtzig::NUM,восемдзесят,канда́шле
820,neunzig::NUM,дзевяноста,инде́шле
821,hundert::NUM,сто,шӱ́дӧ
822,tausend::NUM,тысяча,тӱже́м
823,und::CNJ,і,да
824,und::CNJ,і,ден
825,und::CNJ,ды,да
826,und::CNJ,ды,ден
827,oder::CNJ,або,я
828,oder::CNJ,або,а́ле
829,stehen::V,стаяць,шога́ш
830,sitzen::V,сядзець,шинча́ш
831,liegen::V,ляжаць,кия́ш
832,hängen::V,вісець,кеча́ш
833,werden::V,стаць,лия́ш
834,werden::V,зрабіцца,лия́ш
835,passieren::V,трапіцца,лия́ш
836,beginnen::V,пачацца,тӱҥгала́ш
837,enden::V,кончыцца,пыта́ш
838,wechseln::V,мяняцца,вашталта́ш
839,aufgehen[Sonne]::V,узысці,лекта́ш
840,untergehen[Sonne]::V,зайсці,шинча́ш
841,scheinen[Sonne]::V,свяціць,волгалта́ш
842,donnern::V,грымець,кӱдырта́ш
843,donnern::V,грымець,сургалта́ш
844,wehen::V,дзьмуць,пуа́ш
845,strömen::V,ліцца,шийалтара́ш
846,fließen::V,цячы,йога́ш
847,sich drehen::V,круціцца,пӧрда́ш
848,sich drehen::V,варочацца,пӧрда́ш
849,schwanken::V,хістацца,лӱҥга́ш
850,schwanken::V,хістацца,тайныла́ш
851,schwingen::V,гайдацца,рӱпшалта́ш
852,schwingen::V,калыхацца,рӱпшалта́ш
853,fallen::V,падаць,воза́ш
854,fallen::V,падаць,йӧрла́ш
855,brennen::V,гарэць,йӱла́ш
856,rauchen::V,дымець,шикша́ш
857,regnen::V,дажджыць,йӱра́ш
858,gefrieren::V,замерзнуць,кылма́ш
859,gefrieren::V,замерзнуць,ияҥа́ш
860,tauen::V,раставаць,шула́ш
861,schmelzen::V,плавіцца,лева́ш
862,trocknen::V,сохнуць,кошка́ш
863,sieden::V,кіпець,шола́ш
864,faulen::V,гнісці,шӱя́ш
865,verfaulen::V,згнісці,шӱйы́н шуа́ш
866,reißen::V,ірвацца,кӱрла́ш
867,versinken::V,тануць,пуре́н кая́ш
868,vergehen::V,праходзіць,эрте́н кая́ш
869,erscheinen::V,зʼявіцца,толы́н лекта́ш
870,verschwinden::V,знікнуць,йома́ш
871,sinken::V,спадаць,пуча́ш
872,abnehmen::V,паменшыцца,пуча́ш
873,zunehmen::V,павялічвацца,шукема́ш
874,steigen::V,паднімацца,нӧлталта́ш
875,wachsen::V,расці,кушка́ш
876,glänzen::V,блішчаць,йылгыжа́ш
877,funkeln::V,бліскаць,чолга́ш
878,lärmen::V,шумець,рӱшка́ш
879,läuten::V,званіць,мура́ш
880,klingeln::V,званіць,йыҥгырта́ш
881,klirren::V,бразгаць,чылдыртата́ш
882,brausen::V,бушаваць,лӱшка́ш
883,rauschen::V,шастаць,лыжга́ш
884,klingen::V,гучаць,йоҥга́ш
885,bellen::V,брахаць,опта́ш
886,heulen::V,выць,урмыжа́ш
887,blasen::V,дзьмухнуць,пуала́ш
888,pfeifen::V,свістаць,шӱ́шкаш
889,schreien::V,крычаць,кычкыра́ш
890,stöhnen::V,стагнаць,йыҥыса́ш
891,zittern::V,дрыжаць,чытыра́ш
892,leben::V,жыць,ила́ш
893,geboren werden::V,нарадзіцца,шоча́ш
894,atmen::V,дыхаць,шӱла́ш
895,trinken::V,піць,йӱа́ш
896,essen::V,есці,кочка́ш
897,schlucken::V,глытаць,нела́ш
898,müde werden::V,стаміцца,ноя́ш
899,einschlafen::V,заснуць,мале́н колта́ш
900,schlafen::V,спаць,мала́ш
901,aufwachen::V,рассыпацца,помыжалта́ш
902,aufstehen::V,устаць,кынела́ш
903,sich erholen::V,адпачываць,кана́ш
904,krank werden::V,захварэць,черлане́н воза́ш
905,krank sein::V,хварэць,черлане́н кия́ш
906,schmerzen::V,балець,коршта́ш
907,husten::V,кашляць,кокыра́ш
908,genesen::V,паправіцца,тӱрла́ш
909,genesen::V,паправіцца,тазаҥа́ш
910,genesen::V,паздаравець,тӱрла́ш
911,genesen::V,паздаравець,тазаҥа́ш
912,sterben::V,памерці,кола́ш
913,umkommen::V,загінуць,вуй йома́ш
914,sich bewegen::V,рухацца,кошта́ш
915,sich rühren::V,варушыцца,тарвана́ш
916,sich erheben::V,устаць,кынела́ш
917,sich setzen::V,сесці,шинча́ш
918,hinfallen::V,упасці,йӧрла́ш
919,laufen::V,хадзіць,кошта́ш
920,schreiten::V,шагаць,ошкыла́ш
921,schreiten::V,крочыць,ошкыла́ш
922,spazierengehen::V,гуляць,гуля́яш
923,eilen::V,спяшацца,вашка́ш
924,sich beeilen::V,спяшацца,вашкешта́ш
925,sausen::V,імчацца,юлтка́ш
926,rennen::V,бегаць,куржтала́ш
927,springen::V,скакаць,тӧршта́ш
928,klettern::V,лазіць,кӱза́ш
929,schaukeln::V,гайдацца,лӱҥгалта́ш
930,kriechen::V,поўзаць,нушка́ш
931,schwimmen::V,плаваць,ия́ш
932,tauchen::V,ныраць,шуҥгалта́ш
933,rudern::V,веславаць,удыра́ш
934,fahren::V,ехаць,кудала́ш
935,fliegen::V,лятаць,чоҥешта́ш
936,gehen::V,ісці,кая́ш
937,weggehen::V,пайсці,кораҥа́ш
938,abfahren::V,адʼяжджаць,лекта́ш
939,anhalten::V,спыніцца,чарна́ш
940,anhalten::V,затрымацца,чарна́ш
941,hineingehen::V,уваходзіць,пура́ш
942,eintreten::V,увайсці,пура́ш
943,kommen::V,прыйсці,тола́ш
944,ankommen::V,прыбыць,шуа́ш
945,zurückkommen::V,вярнуцца,пӧртыла́ш
946,bleiben::V,застацца,кода́ш
947,warten::V,чакаць,вуча́ш
948,erwarten::V,чакаць,вуча́ш
949,suchen::V,шукаць,кычала́ш
950,finden::V,знайсці,муа́ш
951,versuchen::V,прабаваць,толаша́ш
952,vorbereiten::V,падрыхтаваць,ямдыла́ш
953,lieben::V,кахаць,йӧрата́ш
954,mögen::V,любіць,йӧрата́ш
955,lachen::V,смяяцца,воштыла́ш
956,rühren::V,расчуліць,ку́мыл тарвата́ш
957,weinen::V,плакаць,шорта́ш
958,schimpfen::V,лаяцца,каргаша́ш
959,sich ärgern::V,сердаваць,сыра́ш
960,sich fürchten::V,баяцца,лӱда́ш
961,fürchten::V,баяцца,лӱда́ш
962,fliehen::V,уцякаць,куржа́ш
963,flüchten::V,уцячы,куржа́ш
964,sehen::V,бачыць,ужа́ш
965,anschauen::V,паглядзець,онча́ш
966,ansehen::V,глядзець,эскера́ш
967,hören::V,чуць,кола́ш
968,zuhören::V,слухаць,колышта́ш
969,probieren::V,каштаваць,тамла́ш
970,riechen::V,нюхаць,ӱпшынча́ш
971,fühlen::V,адчуваць,шижа́ш
972,scheinen::V,здавацца,чуча́ш
973,zu sehen sein::V,віднецца,коя́ш
974,vernehmen::V,пачуць,кола́ш
975,frieren::V,мёрзнуць,кылма́ш
976,tun::V,рабіць,ышта́ш
977,können::V,умець,мошта́ш
978,wollen::V,хацець,тӱна́ш
979,anfangen::V,пачаць,тӱҥала́ш
980,beenden::V,закончыць,пытара́ш
981,aufhören::V,перастаць,чарна́ш
982,gelingen::V,удацца,сай лекта́ш
983,geraten::V,аказацца,лекта́ш
984,öffnen::V,адчыніць,поча́ш
985,schließen::V,зачыніць,петыра́ш
986,stellen::V,паставіць,шында́ш
987,setzen::V,пасадзіць,шында́ш
988,legen::V,класці,опта́ш
989,legen::V,класці,пышта́ш
990,berühren::V,чапаць,тӱка́ш
991,verbinden::V,звязаць,пида́ш
992,bedecken::V,накрыць,леведа́ш
993,aufhängen::V,павесіць,сака́ш
994,anzünden::V,запаліць,чӱкта́ш
995,aufheben::V,падняць,нӧлтала́ш
996,zurücklassen::V,пакінуць,кода́ш
997,verlieren::V,згубіць,йомдара́ш
998,fallen lassen::V,упусціць,воза́ш
999,machen::V,зрабіць,ышта́ш
1000,herstellen::V,вырабіць,ямдыла́ш
1001,bauen::V,будаваць,чоҥа́ш
1002,reparieren::V,правіць,ачала́ш
1003,verbessern::V,палепшыць,саемда́ш
1004,ändern::V,змяніць,весемда́ш
1005,graben::V,капаць,кӱнча́ш
1006,beugen::V,сагнуць,пӱгырта́ш
1007,biegen::V,пагнуць,лывырта́ш
1008,drehen::V,вярцець,пӱтыра́ш
1009,wenden::V,павярнуць,ирала́ш
1010,umdrehen::V,перавярнуць,савырала́ш
1011,heben::V,падымаць,нӧлта́ш
1012,hochheben::V,падняць,нӧлта́ш
1013,ergreifen::V,схапіць,руалта́ш
1014,ergreifen::V,схваціць,руалта́ш
1015,halten::V,трымаць,куча́ш
1016,drücken::V,націскаць,иша́ш
1017,drücken::V,націскаць,темда́ш
1018,schieben::V,пхаць,шӱкала́ш
1019,schieben::V,штурхаць,шӱкала́ш
1020,kratzen::V,скрэбці,удыра́ш
1021,lecken::V,лізаць,нула́ш
1022,beißen::V,кусаць,пура́ш
1023,abreißen::V,адарваць,кӱрла́ш
1024,abschneiden::V,адрэзаць,пӱчка́ш
1025,binden::V,вязаць,кылда́ш
1026,stecken::V,уваткнуць,шуралта́ш
1027,brechen::V,зламаць,тодышта́ш
1028,klopfen::V,стукаць,кыра́ш
1029,hauen::V,біць,тӱя́ш
1030,kleben::V,клеіць,клеитла́ш
1031,reiben::V,церці,йыга́ш
1032,reiben::V,церці,туржала́ш
1033,streichen::V,намазаць,шӱра́ш
1034,schleifen::V,тачыць,шума́ш
1035,schleifen::V,тачыць,яна́ш
1036,schneiden::V,рэзаць,пӱчка́ш
1037,rütteln::V,хістаць,рӱза́ш
1038,schütteln::V,трэсці,почка́ш
1039,schwenken::V,махаць,рӱза́ш
1040,schütten::V,наліць,опта́ш
1041,füllen::V,напоўніць,тема́ш
1042,einwickeln::V,загарнуць,вӱдыла́ш
1043,tragen::V,несці,нумала́ш
1044,schleppen::V,цягнуць,шӱдыра́ш
1045,ziehen::V,цягнуць,шупша́ш
1046,aufbewahren::V,захоўваць,арала́ш
1047,werfen::V,кідаць,шуа́ш
1048,werfen::V,кідаць,кышка́ш
1049,fangen::V,лавіць,куча́ш
1050,packen::V,схапіць,руалта́ш
1051,packen::V,схваціць,руалта́ш
1052,verstecken::V,схаваць,тоя́ш
1053,teilen::V,раздзяліць,пӧла́ш
1054,schicken::V,пасылаць,колта́ш
1055,bringen::V,прынесці,конда́ш
1056,hinzufügen::V,дабавіць,ешара́ш
1057,bekommen::V,дастаць,нала́ш
1058,erhalten::V,атрымаць,нала́ш
1059,nehmen::V,ўзяць,нала́ш
1060,wählen::V,выбраць,сайла́ш
1061,auswählen::V,адабраць,таҥгла́ш
1062,bewahren::V,захаваць,сакла́ш
1063,behindern::V,перашкаджаць,чаракла́ш
1064,verderben::V,сапсаваць,пужа́ш
1065,beschädigen::V,пашкодзіць,пужа́ш
1066,zerbrechen::V,разбіць,пудырта́ш
1067,zerreißen::V,разадраць,кӱрла́ш
1068,zerstören::V,разбурыць,шалата́ш
1069,verbrennen::V,спаліць,йӱлата́ш
1070,geben::V,даць,пуа́ш
1071,reichen::V,перадаць,пуа́ш
1072,schenken::V,дарыць,пӧлекла́ш
1073,versprechen::V,абяцаць,сӧра́ш
1074,wünschen::V,жадаць,тылана́ш
1075,loben::V,хваліць,мокта́ш
1076,küssen::V,цалаваць,шупшала́ш
1077,wiegen::V,гушкаць,рӱпша́ш
1078,wiegen::V,калыхаць,рӱпша́ш
1079,zudecken::V,накрыць,леведа́ш
1080,wecken::V,пабудзіць,помыжалтара́ш
1081,zeigen::V,паказаць,ончыкта́ш
1082,führen::V,весці,вӱда́ш
1083,lehren::V,вучыць,туныкта́ш
1084,unterrichten::V,выкладаць,туныкта́ш
1085,aufziehen::V,выхаваць,орышта́ш
1086,leiten::V,кіраваць,вӱда́ш
1087,leiten::V,кіраваць,вуйлата́ш
1088,antreiben::V,падганяць,поктыла́ш
1089,lassen::V,прымусіць,-та́ш
1090,einladen::V,запрасіць,ӱжа́ш
1091,vereinigen::V,абʼяднаць,иктешла́ш
1092,besuchen::V,наведаць,то́лын кая́ш
1093,treffen::V,сустрэць,вашлия́ш
1094,sich versammeln::V,сабрацца,погына́ш
1095,sich versammeln::V,сабрацца,чумырга́ш
1096,spielen::V,гуляць,мода́ш
1097,singen::V,пець,мура́ш
1098,singen::V,спяваць,мура́ш
1099,tanzen::V,танцаваць,кушта́ш
1100,sich trennen::V,расстацца,ойырла́ш
1101,verlassen::V,пакінуць,кудалта́ш
1102,retten::V,выратаваць,утара́ш
1103,bewachen::V,ахоўваць,орола́ш
1104,schützen::V,уберагаць,арала́ш
1105,verteidigen::V,абараніць,арала́ш
1106,sich schlagen::V,біцца,кредала́ш
1107,sich schlagen::V,драцца,кредала́ш
1108,schießen::V,страляць,лӱя́ш
1109,siegen::V,перамагчы,сеҥа́ш
1110,ärgern::V,злаваць,сырыкта́ш
1111,schlagen::V,ударыць,пера́ш
1112,treten::V,штурхаць,тошка́ш
1113,stechen::V,укалоць,кера́ш
1114,stoßen::V,папхнуць,шӱкала́ш
1115,stehlen::V,украсці,шолышта́ш
1116,stören::V,перашкодзіць,мешая́ш
1117,belästigen::V,дакучаць,толаштара́ш
1118,verbergen::V,скрыць,шылта́ш
1119,verbergen::V,схаваць,шылта́ш
1120,täuschen::V,падмануць,ондала́ш
1121,betrügen::V,змахляваць,ондала́ш
1122,töten::V,забіць,пушта́ш
1123,wohnen::V,жыць,ила́ш
1124,arbeiten::V,працаваць,пашалана́ш
1125,arbeiten::V,працаваць,паша́м ышта́ш
1126,sammeln::V,сабраць,пога́ш
1127,pflücken::V,зрываць,кӱра́ш
1128,jagen::V,паляваць,сонарла́ш
1129,fischen::V,рыбачыць,кол куча́ш
1130,fassen::V,злавіць,куча́ш
1131,hüten::V,пасвіць,кӱта́ш
1132,treiben::V,гнаць,покта́ш
1133,anbinden::V,прывязаць,йолышта́ш
1134,füttern::V,карміць,пукша́ш
1135,melken::V,даіць,лӱшта́ш
1136,hacken::V,сячы,руа́ш
1137,gießen::V,паліць,шава́ш
1138,reifen::V,паспець,кӱа́ш
1139,zubereiten::V,зварыць,ямдыла́ш
1140,zubereiten::V,згатаваць,ямдыла́ш
1141,kochen::V,варыць,шолта́ш
1142,backen::V,пячы,кӱкташ
1143,braten::V,смажыць,пуштыла́ш
1144,braten::V,смажыць,жаритла́ш
1145,umrühren::V,перамяшаць,луга́ш
1146,stricken::V,вязаць,пида́ш
1147,nähen::V,шыць,урга́ш
1148,färben::V,пафарбаваць,чиялта́ш
1149,reinigen::V,ачысціць,эрыкта́ш
1150,waschen::V,мыць,мушка́ш
1151,abwischen::V,выцерці,ӱшта́ш
1152,spülen::V,паласкаць,шӱалта́ш
1153,fegen::V,падмятаць,ӱшта́ш
1154,kehren::V,месці,ӱшта́ш
1155,baden::V,купацца,йӱштыла́ш
1156,sich waschen::V,мыцца,мушкылта́ш
1157,ausziehen::V,зняць,кудаша́ш
1158,anziehen::V,надзець,чия́ш
1159,sich anziehen::V,адзецца,чия́ш
1160,kämmen::V,прычасаць,шера́ш
1161,schmücken::V,аздобіць,тӱзата́ш
1162,schmücken::V,аздобіць,чеверта́ш
1163,sagen::V,сказаць,ойла́ш
1164,sagen::V,сказаць,каласа́ш
1165,sprechen::V,гаварыць,кутыра́ш
1166,reden::V,размаўляць,мутлана́ш
1167,sich unterhalten::V,гутарыць,кутыра́ш
1168,fragen::V,спытаць,йода́ш
1169,bitten::V,прасіць,йода́ш
1170,erzählen::V,расказаць,ойла́ш
1171,mitteilen::V,паведаміць,увертара́ш
1172,nennen::V,назваць,лӱмда́ш
1173,rufen::V,зваць,ӱжа́ш
1174,prahlen::V,хваліцца,моктана́ш
1175,übersetzen::V,перакласці,кусара́ш
1176,denken::V,думаць,шона́ш
1177,glauben::V,верыць,ӱшана́ш
1178,bemerken::V,заўважыць,шижа́ш
1179,erkennen::V,пазнаць,пала́ш
1180,begreifen::V,спасцігнуць,ыҥла́ш
1181,verstehen::V,пачуць,умыла́ш
1182,lernen::V,вучыцца,тунема́ш
1183,wissen::V,знаць,шинча́ш
1184,sich erinnern an::V,памятаць,шарна́ш
1185,vergessen::V,забыць,монда́ш
1186,messen::V,мераць,виса́ш
1187,zählen::V,лічыць,шотла́ш
1188,rechnen::V,лічыць,шотла́ш
1189,lesen::V,чытаць,луда́ш
1190,malen::V,маляваць,сӱретла́ш
1191,zeichnen::V,рысаваць,сӱретла́ш
1192,schreiben::V,пісаць,воза́ш
1193,besitzen::V,мець,лия́ш
1194,kaufen::V,купіць,нала́ш
1195,verkaufen::V,прадаць,ужала́ш
1196,bezahlen::V,заплаціць,тӱла́ш
1197,zahlen::V,плаціць,тӱла́ш
1198,beherrschen::V,уладаць,куча́ш
1199,beherrschen::V,валодаць,куча́ш
1200,ertragen::V,выцерпець,турка́ш
