,Concept_ID,tr,lt
799,schlank::A,narin,lieknas
800,hübsch::A,güzel,gražus
801,hübsch::A,sevimli,gražus
802,böse::A,kötü,blogas
803,dumm::A,aptal,paikas
804,dumm::A,aptal,kvailas
805,faul::A,tembel,tingus
806,fleißig::A,çalışkan,stropus
807,fleißig::A,çalışkan,kruopštus
808,geizig::A,cimri,šykštus
809,klug::A,zekî,sumanus
810,klug::A,zekî,protingas
811,klug::A,akıllı,sumanus
812,klug::A,akıllı,protingas
813,geschickt::A,becerikli,apsukrus
814,lieb::A,sevimli,mielas
815,lustig::A,neşeli,smagus
816,lustig::A,neşeli,linksmas
817,sanft::A,nazik,švelnus
818,sanft::A,nazik,minkštas
819,hungrig::A,aç,alkanas
820,krank::A,hasta,ligotas
821,krank::A,hasta,sergantis
822,krank::A,rahatsız,ligotas
823,krank::A,rahatsız,sergantis
824,nackt::A,çıplak,nuogas
825,traurig::A,kederli,liūdnas
826,traurig::A,üzüntülü,liūdnas
827,lebendig::A,canlı,gyvas
828,gut::A,iyi,geras
829,schlecht::A,kötü,blogas
830,schlecht::A,kötü,prastas
831,richtig::A,doğru,tikras
832,richtig::A,doğru,teisingas
833,schlimm::A,kötü,blogas
834,schlimm::A,kötü,prastas
835,wahr::A,doğru,tikras
836,wahr::A,gerçek,tikras
837,alt::A,eski,senas
838,neu::A,yeni,naujas
839,ehemalig::A,önceki,buvęs
840,alt[Lebewesen]::A,yaşlı,pagyvenęs
841,jung::A,genç,jaunas
842,arm::A,fakir,neturtingas
843,reich::A,zengin,turtingas
844,bekannt::A,bilinen,žinomas
845,bekannt::A,bilinen,pažįstamas
846,berühmt::A,ünlü,žymus
847,berühmt::A,ünlü,garsus
848,berühmt::A,meşhur,žymus
849,berühmt::A,meşhur,garsus
850,fremd::A,yabancı,svetimas
851,verschieden::A,ayrı,įvairus
852,verschieden::A,farklı,įvairus
853,nah::A,yakın,artimas
854,nah::A,bitişik,artimas
855,fern::A,uzak,tolimas
856,linker::A,sol,kairys
857,rechter::A,sağ,dešinys
858,anderer::A,diğer,kitas
859,erster::A,ilk,pirmas
860,erster::A,birinci,pirmas
861,zweiter::A,ikinci,antras
862,dritter::A,üçüncü,trečias
863,letzter::A,son,paskutinis
864,letzter::A,sonuncu,paskutinis
865,allein::ADV,yalnız,vienas
866,allein::ADV,tek başına,vienas
867,auf einmal::ADV,birden,iš karto
868,zusammen::ADV,beraber,kartu
869,zusammen::ADV,beraber,drauge
870,zusammen::ADV,birlikte,kartu
871,zusammen::ADV,birlikte,drauge
872,lange::ADV,çok,ilgai
873,lange::ADV,uzun,ilgai
874,plötzlich::ADV,ansızın,staiga
875,plötzlich::ADV,birdenbire,staiga
876,sofort::ADV,hemen,tuojau
877,sofort::ADV,derhal,tuojau
878,später::ADV,daha sonra,vėliau
879,später::ADV,daha sonra,paskiau
880,jetzt::ADV,şimdi,dabãr
881,heute::ADV,bugün,šiandien
882,morgen::ADV,yarın,rytoj
883,bald::ADV,yakında,greitai
884,bald::ADV,yakında,netrukus
885,dann::ADV,sonra,po to
886,gestern::ADV,dün,vakar
887,einst::ADV,eskiden,kadaise
888,einst::ADV,eskiden,kitą kartą
889,damals::ADV,o zamanlar,anuomet
890,damals::ADV,o zamanlar,anuokart
891,danach::ADV,sonradan,po to
892,danach::ADV,sonradan,paskui
893,danach::ADV,ondan sonra,po to
894,danach::ADV,ondan sonra,paskui
895,vorher::ADV,önce,anksčiau
896,vorher::ADV,önceden,anksčiau
897,zuerst::ADV,ilk önce,pirma
898,zuerst::ADV,ilk önce,iš pradžių̃
899,einmal::ADV,bir defa,kartą
900,einmal::ADV,bir defa,vieną kartą
901,manchmal::ADV,bazan,kai kada
902,oft::ADV,sık sık,dažnai
903,oft::ADV,çok defa,dažnai
904,immer::ADV,daima,visada
905,immer::ADV,daima,visuomet
906,immer::ADV,her zaman,visada
907,immer::ADV,her zaman,visuomet
908,niemals::ADV,asla değil,niekada
909,niemals::ADV,asla değil,niekuomet
910,niemals::ADV,hiçbir zaman,niekada
911,niemals::ADV,hiçbir zaman,niekuomet
912,hier::ADV,burada,čia
913,hierhin::ADV,buraya,šen
914,hierhin::ADV,buraya,čionai
915,von hier::ADV,buradan,iš čia
916,dort::ADV,orada,ten
917,dort::ADV,orada,tenai
918,dort::ADV,şurada,ten
919,dort::ADV,şurada,tenai
920,dorthin::ADV,oraya,ten
921,dorthin::ADV,oraya,ten link
922,dorthin::ADV,şuraya,ten
923,dorthin::ADV,şuraya,ten link
924,geradeaus::ADV,doğru,tiesiai
925,vorwärts::ADV,ileri,pirmyn
926,rückwärts::ADV,geri,atbulai
927,zurück::ADV,geriye,atgal
928,unten::ADV,aşağıda,žemai
929,unten::ADV,aşağıda,apačioje
930,hinab::ADV,aşağıya,žemyn
931,oben::ADV,yukarıda,viršuj
932,hinauf::ADV,yukarı,aukštyn
933,hinauf::ADV,yukarı,į viršų
934,hinauf::ADV,yukarıya,aukštyn
935,hinauf::ADV,yukarıya,į viršų
936,überall::ADV,her yerde,visur
937,nicht::ADV,-mi-,ne
938,nicht::ADV,değil,ne
939,ein wenig::ADV,biraz,truputį
940,kaum::ADV,dar,vos
941,kaum::ADV,hemen hemen değil,vos
942,sehr::ADV,pek,labai
943,sehr::ADV,pek,baisiai
944,sehr::ADV,gayet,labai
945,sehr::ADV,gayet,baisiai
946,so::ADV,öyle,taip
947,so::ADV,böyle,taip
948,noch::ADV,hâlâ,dar
949,noch::ADV,henüz,dar
950,nur::ADV,ancak,tik
951,nur::ADV,ancak,vien
952,nur::ADV,yalnız,tik
953,nur::ADV,yalnız,vien
954,schon::ADV,çoktan,jau
955,wieder::ADV,tekrar,vėl
956,wieder::ADV,tekrar,iš naujo
957,wieder::ADV,yeniden,vėl
958,wieder::ADV,yeniden,iš naujo
959,vergebens::ADV,boşuna,veltui
960,vergebens::ADV,boşuna,bergždžiai
961,vor::PRP,önünde,prieš
962,hinter::PRP,arkasında,už
963,unter::PRP,altında,po
964,durch::PRP,sayesinde,pro
965,durch::PRP,sayesinde,per
966,durch::PRP,ortasından,pro
967,durch::PRP,ortasından,per
968,neben::PRP,yanında,prie
969,neben::PRP,yanında,šalia
970,zwischen::PRP,arasında,tarp
971,wegen::PRP,dolayı,dėl
972,wegen::PRP,dolayı,dėlei
973,dies::PRN,bu,šis
974,dies::PRN,bu,šitas
975,das::PRN,o,tat
976,das::PRN,şu,tat
977,alles::PRN,hepsi,visas
978,alles::PRN,her şey,visas
979,ich::PRN,ben,aš
980,du::PRN,sen,tu
981,er::PRN,o,jis
982,wir::PRN,biz,mes
983,ihr::PRN,siz,jūs
984,sie::PRN,onlar,ji
985,sie::PRN,onlar,jos
986,was::FPRN,ne,kas
987,wer::FPRN,kim,kas
988,wo::FADV,nerede,kur
989,wohin::FADV,nereye,kur
990,wohin::FADV,nereye,kur link
991,wie::FADV,nasıl,kaip
992,warum::FADV,neden,kod̃ėl
993,warum::FADV,neden,dėl ko
994,wieviel::FNUM,kaç,kiek
995,wieviel::FNUM,ne kadar,kiek
996,eins::NUM,bir,vienas
997,zwei::NUM,iki,du
998,drei::NUM,üç,trys
999,vier::NUM,dört,keturi
1000,fünf::NUM,beş,penki
1001,sechs::NUM,altı,šeši
1002,sieben::NUM,yedi,septyni
1003,acht::NUM,sekiz,aštuoni
1004,neun::NUM,dokuz,devyni
1005,zehn::NUM,on,dešimt
1006,elf::NUM,on bir,vienuolika
1007,zwölf::NUM,on iki,dvylika
1008,zwanzig::NUM,yirmi,dvidešimt
1009,dreißig::NUM,otuz,trisdešimt
1010,vierzig::NUM,kırk,keturiasdešimt
1011,fünfzig::NUM,elli,penkiasdešimt
1012,sechzig::NUM,altmış,šešiasdešimt
1013,siebzig::NUM,yetmiş,septyniasdešimt
1014,achtzig::NUM,seksen,aštuoniasdešimt
1015,neunzig::NUM,doksan,devyniasdešimt
1016,hundert::NUM,yüz,šimtas
1017,tausend::NUM,bin,tūkstantis
1018,und::CNJ,ve,ĩr
1019,und::CNJ,ile,ĩr
1020,oder::CNJ,ya,ar
1021,oder::CNJ,ya,arba
1022,oder::CNJ,yahut,ar
1023,oder::CNJ,yahut,arba
1024,stehen::V,durmak,stovėti
1025,sitzen::V,oturmak,sėdėti
1026,liegen::V,yatmak,gulėti
1027,hängen::V,asılı olmak,kyboti
1028,hängen::V,asılı olmak,kabėti
1029,werden::V,olmak,taptis
1030,werden::V,olmak,darytis
1031,werden::V,olunmak,taptis
1032,werden::V,olunmak,darytis
1033,passieren::V,olmak,atsitikti
1034,passieren::V,olmak,pasitaikyti
1035,beginnen::V,başlamak,prasid́ėti
1036,enden::V,bitmek,baigtis
1037,enden::V,sona ermek,baigtis
1038,wechseln::V,değişmek,keistis
1039,wechseln::V,değişmek,pasikeisti
1040,aufgehen[Sonne]::V,doğmak,tekėti
1041,aufgehen[Sonne]::V,doğmak,patekėti
1042,untergehen[Sonne]::V,batmak,leistis
1043,untergehen[Sonne]::V,batmak,nusileisti
1044,scheinen[Sonne]::V,parlamak,šviesti
1045,donnern::V,gök gürlemek,griausti
1046,donnern::V,gök gürlemek,griaudėti
1047,wehen::V,esmek,pūsti
1048,strömen::V,akmak,lietis
1049,strömen::V,akmak,plūsti
1050,fließen::V,akmak,tekėti
1051,sich drehen::V,dönmek,suktis
1052,sich drehen::V,dönmek,pasisukti
1053,schwanken::V,sallanmak,svyruoti
1054,schwingen::V,titremek,suptis
1055,fallen::V,düşmek,pulti
1056,fallen::V,düşmek,kristi
1057,brennen::V,yanmak,degti
1058,rauchen::V,tütmek,rūkyti
1059,regnen::V,yağmak,lyti
1060,gefrieren::V,donmak,užšalti
1061,tauen::V,erimek,tirpti
1062,schmelzen::V,erimek,lydytis
1063,trocknen::V,kurumak,džiūti
1064,sieden::V,kaynamak,virti
1065,faulen::V,çürümek,pūti
1066,verfaulen::V,çürümek,švinkti
1067,reißen::V,yırtılmak,plyšti
1068,reißen::V,yırtılmak,trūkti
1069,versinken::V,batmak,skę̃sti
1070,versinken::V,batmak,grimzti
1071,vergehen::V,geçmek,praeiti
1072,erscheinen::V,görünmek,pasirodyti
1073,verschwinden::V,kaybolmak,dingti
1074,verschwinden::V,kaybolmak,išnykti
1075,verschwinden::V,kaybolmak,pranykti
1076,sinken::V,inmek,kristi
1077,abnehmen::V,azalmak,mažėti
1078,abnehmen::V,azalmak,silpnėti
1079,zunehmen::V,artmak,didėti
1080,zunehmen::V,artmak,padaugėti
1081,zunehmen::V,çoğalmak,didėti
1082,zunehmen::V,çoğalmak,padaugėti
1083,steigen::V,artmak,kilti
1084,steigen::V,yükselmek,kilti
1085,wachsen::V,büyümek,augti
1086,wachsen::V,gelişmek,augti
1087,glänzen::V,parlamak,blizgėti
1088,funkeln::V,parıldamak,žibėti
1089,lärmen::V,gürültü yapmak,triukšmauti
1090,läuten::V,çalmak,skambinti
1091,klingeln::V,zil çalmak,skambinti
1092,klirren::V,şakırdamak,žvangėti
1093,klirren::V,zangırdamak,žvangėti
1094,brausen::V,köpürmek,šniokšti
1095,brausen::V,kükremek,šniokšti
1096,rauschen::V,fışırdamak,ošti
1097,rauschen::V,fışırdamak,šlamėti
1098,klingen::V,tınlamak,skardėti
1099,bellen::V,havlamak,loti
1100,heulen::V,ulumak,kaukti
1101,heulen::V,ulumak,staugti
1102,blasen::V,üflemek,pūsti
1103,pfeifen::V,düdük çalmak,švilpti
1104,pfeifen::V,düdük çalmak,švilpauti
1105,schreien::V,bağırmak,šaukti
1106,schreien::V,haykırmak,šaukti
1107,stöhnen::V,inlemek,dejuoti
1108,stöhnen::V,inlemek,aimanuoti
1109,zittern::V,titremek,virpėti
1110,leben::V,yaşamak,gyventi
1111,leben::V,hayatta olmak,gyventi
1112,geboren werden::V,doğmak,gimti
1113,atmen::V,solunmak,alsuoti
1114,atmen::V,solunmak,kvėpuoti
1115,atmen::V,nefes almak,alsuoti
1116,atmen::V,nefes almak,kvėpuoti
1117,trinken::V,içmek,gerti
1118,essen::V,yemek,valgyti
1119,schlucken::V,yutmak,praryti
1120,müde werden::V,yorulmak,nuvargti
1121,müde werden::V,yorulmak,privargti
1122,einschlafen::V,uykuya dalmak,užmigti
1123,schlafen::V,uyumak,miegoti
1124,aufwachen::V,uyanmak,pabusti
1125,aufstehen::V,kalkmak,keltis
1126,aufstehen::V,kalkmak,atsikelti
1127,aufstehen::V,yataktan kalkmak,keltis
1128,aufstehen::V,yataktan kalkmak,atsikelti
1129,sich erholen::V,dinlenmek,pailsėti
1130,sich erholen::V,dinlenmek,poilsiauti
1131,krank werden::V,hastalanmak,susirgti
1132,krank sein::V,hasta olmak,sirgti
1133,schmerzen::V,ağrımak,sopėti
1134,schmerzen::V,ağrımak,skaudėti
1135,husten::V,öksürmek,kosėti
1136,genesen::V,şifa bulmak,sveikti
1137,genesen::V,şifa bulmak,taisytis
1138,sterben::V,ölmek,mirti
1139,sterben::V,ölmek,numirti
1140,sterben::V,vefat etmek,mirti
1141,sterben::V,vefat etmek,numirti
1142,umkommen::V,ölmek,žūti
1143,sich bewegen::V,hareket etmek,judėti
1144,sich bewegen::V,hareket etmek,pasijudinti
1145,sich rühren::V,kımıldanmak,krutėti
1146,sich erheben::V,kalkmak,pakilti
1147,sich erheben::V,kalkmak,atsikelti
1148,sich erheben::V,ayağa kalkmak,pakilti
1149,sich erheben::V,ayağa kalkmak,atsikelti
1150,sich setzen::V,oturmak,sėstis
1151,sich setzen::V,oturmak,atsisėsti
1152,hinfallen::V,yere düşmek,parkristi
1153,hinfallen::V,yere düşmek,pargriūti
1154,laufen::V,yürümek,eiti
1155,schreiten::V,yürümek,žengti
1156,schreiten::V,yürümek,žingsniuoti
1157,schreiten::V,adım atmak,žengti
1158,schreiten::V,adım atmak,žingsniuoti
1159,spazierengehen::V,gezmek,pasivaikščioti
1160,spazierengehen::V,dolaşmak,pasivaikščioti
1161,eilen::V,seğirtmek,skubėti
1162,sich beeilen::V,acele etmek,paskub́ėti
1163,sich beeilen::V,acele etmek,pasiskubinti
1164,sausen::V,hızla gitmek,dumti
1165,sausen::V,hızla gitmek,lėkti
1166,rennen::V,koşmak,bėgti
1167,springen::V,atlamak,šokti
1168,springen::V,sıçramak,šokti
1169,klettern::V,tırmanmak,kopti
1170,schaukeln::V,sallanmak,supti
1171,schaukeln::V,sallanmak,linguoti
1172,kriechen::V,sürünmek,ropoti
1173,kriechen::V,sürünmek,šliaužti
1174,schwimmen::V,yüzmek,plaukti
1175,tauchen::V,dalmak,nerti
1176,rudern::V,kürek çekmek,irtis
1177,rudern::V,kürek çekmek,irkluoti
1178,fahren::V,gitmek,važiuoti
1179,fahren::V,gitmek,važinėti
1180,fliegen::V,uçmak,lėkti
1181,fliegen::V,uçmak,skristi
1182,gehen::V,gitmek,eiti
1183,weggehen::V,gitmek,išeiti
1184,abfahren::V,kalkmak,išvykti
1185,abfahren::V,kalkmak,išvažiuoti
1186,anhalten::V,durmak,sustoti
1187,hineingehen::V,içeri girmek,įeiti
1188,eintreten::V,girmek,įžengti
1189,kommen::V,gelmek,ateiti
1190,ankommen::V,varmak,ateiti
1191,zurückkommen::V,dönmek,grį̃žti
1192,zurückkommen::V,dönmek,sugrį̃žti
1193,bleiben::V,kalmak,likti
1194,bleiben::V,kalmak,pasilikti
1195,warten::V,beklemek,laukti
1196,erwarten::V,beklemek,laukti
1197,suchen::V,aramak,ieškoti
1198,finden::V,bulmak,rasti
1199,finden::V,bulmak,surasti
1200,versuchen::V,denemek,mėginti
1201,vorbereiten::V,hazırlamak,rengti
1202,lieben::V,sevmek,myĺėti
1203,mögen::V,beğenmek,ḿėgti
1204,mögen::V,beğenmek,patikti
1205,lachen::V,gülmek,juoktis
1206,rühren::V,dokunmak,jaudinti
1207,rühren::V,dokunmak,graudinti
1208,rühren::V,duygulandırmak,jaudinti
1209,rühren::V,duygulandırmak,graudinti
1210,weinen::V,ağlamak,verkti
1211,schimpfen::V,küfretmek,bartis
1212,sich ärgern::V,kızmak,pykti
1213,sich ärgern::V,kızmak,apmaudauti
1214,sich fürchten::V,korkmak,bijoti
1215,sich fürchten::V,korkmak,baimintis
1216,fürchten::V,korkmak,bijoti
1217,fürchten::V,korkmak,baimintis
1218,fliehen::V,kaçmak,bėgti
1219,fliehen::V,kaçmak,sprukti
1220,flüchten::V,kaçmak,pabėgti
1221,sehen::V,görmek,žiūŕėti
1222,anschauen::V,seyretmek,žiūŕėti
1223,ansehen::V,bakmak,žiūrėti į
1224,ansehen::V,bakmak,pažiūrėti į
1225,hören::V,duymak,girdėti
1226,hören::V,işitmek,girdėti
1227,zuhören::V,dinlemek,klausytis
1228,probieren::V,denemek,ragauti
1229,probieren::V,denemek,paragauti
1230,probieren::V,tadına bakmak,ragauti
1231,probieren::V,tadına bakmak,paragauti
1232,riechen::V,kokusunu almak,uosti
1233,riechen::V,kokusunu almak,užuosti
1234,fühlen::V,duymak,justi
1235,fühlen::V,duymak,jausti
1236,fühlen::V,duymak,pajusti
1237,fühlen::V,hissetmek,justi
1238,fühlen::V,hissetmek,jausti
1239,fühlen::V,hissetmek,pajusti
1240,scheinen::V,görünmek,rodytis
1241,scheinen::V,görünmek,atrodyti
1242,zu sehen sein::V,görünmek,pasirodyti
1243,vernehmen::V,haber almak,išgirsti
1244,frieren::V,üşümek,šalti
1245,tun::V,etmek,daryti
1246,tun::V,yapmak,daryti
1247,können::V,bilmek,galėti
1248,können::V,bilmek,pajėgti
1249,wollen::V,istemek,norėti
1250,anfangen::V,başlamak,pradėti
1251,anfangen::V,başlamak,prasid́ėti
1252,beenden::V,bitirmek,baigti
1253,beenden::V,bitirmek,užbaigti
1254,aufhören::V,bitmek,liautis
1255,gelingen::V,başarmak,pavykti
1256,gelingen::V,başarmak,pasisekti
1257,geraten::V,düşmek,nusisekti
1258,öffnen::V,açmak,atverti
1259,öffnen::V,açmak,atidaryti
1260,schließen::V,kapamak,uždaryti
1261,stellen::V,koymak,statyti
1262,stellen::V,koymak,pastatyti
1263,setzen::V,koymak,sodinti
1264,setzen::V,koymak,pasodinti
1265,setzen::V,oturtmak,sodinti
1266,setzen::V,oturtmak,pasodinti
1267,legen::V,koymak,dėti
1268,legen::V,koymak,pad́ėti
1269,legen::V,yatırmak,dėti
1270,legen::V,yatırmak,pad́ėti
1271,berühren::V,dokunmak,liesti
1272,berühren::V,dokunmak,paliesti
1273,verbinden::V,bağlamak,jungti
1274,verbinden::V,bağlamak,surišti
1275,verbinden::V,birleştirmek,jungti
1276,verbinden::V,birleştirmek,surišti
1277,bedecken::V,örtmek,uždengti
1278,bedecken::V,kaplamak,uždengti
1279,aufhängen::V,asmak,pakarti
1280,aufhängen::V,asmak,pakabinti
1281,anzünden::V,yakmak,padegti
1282,anzünden::V,ateşlemek,padegti
1283,aufheben::V,kaldırmak,pakelti
1284,zurücklassen::V,geride bırakmak,palikti
1285,verlieren::V,yitirmek,pamesti
1286,verlieren::V,kaybetmek,pamesti
1287,fallen lassen::V,düşürmek,atsisakyti
1288,machen::V,yapmak,dirbti
1289,herstellen::V,yapmak,gaminti
1290,herstellen::V,imal etmek,gaminti
1291,bauen::V,kurmak,statyti
1292,bauen::V,kurmak,pastatyti
1293,bauen::V,inşa etmek,statyti
1294,bauen::V,inşa etmek,pastatyti
1295,reparieren::V,onarmak,taisyti
1296,reparieren::V,onarmak,remontuoti
1297,reparieren::V,tamir etmek,taisyti
1298,reparieren::V,tamir etmek,remontuoti
1299,verbessern::V,düzeltmek,gerinti
1300,verbessern::V,düzeltmek,ištaisyti
1301,ändern::V,değiştirmek,keisti
1302,ändern::V,değiştirmek,pakeisti
1303,graben::V,kazmak,kasti
1304,beugen::V,eğmek,lenkti
1305,beugen::V,eğmek,palenkti
1306,biegen::V,bükmek,lenkti
1307,biegen::V,bükmek,palenkti
1308,drehen::V,çevirmek,sukti
1309,drehen::V,döndürmek,sukti
1310,wenden::V,çevirmek,kreipti
1311,wenden::V,çevirmek,pakreipti
1312,umdrehen::V,çevirmek,sukti
1313,umdrehen::V,çevirmek,apversti
1314,heben::V,kaldırmak,kelti
1315,heben::V,kaldırmak,pakelti
1316,hochheben::V,yukarı kaldırmak,pakelti
1317,ergreifen::V,tutmak,čiupti
1318,ergreifen::V,tutmak,griebti
1319,ergreifen::V,yakalamak,čiupti
1320,ergreifen::V,yakalamak,griebti
1321,halten::V,tutmak,laikyti
1322,halten::V,tutmak,palaikyti
1323,drücken::V,sıkmak,spausti
1324,schieben::V,itmek,stumti
1325,schieben::V,sürmek,stumti
1326,kratzen::V,kaşımak,kasyti
1327,kratzen::V,kaşımak,grandyti
1328,lecken::V,yalamak,laižyti
1329,beißen::V,ısırmak,kandžioti
1330,abreißen::V,koparmak,nuplėšti
1331,abschneiden::V,keserek ayırmak,atpjauti
1332,abschneiden::V,keserek ayırmak,atkirpti
1333,binden::V,bağlamak,rišti
1334,binden::V,bağlamak,surišti
1335,stecken::V,sokmak,kišti
1336,stecken::V,sokmak,įkišti
1337,brechen::V,kırmak,lūžti
1338,brechen::V,kırmak,laužyti
1339,klopfen::V,çalmak,belsti
1340,klopfen::V,çalmak,barbenti
1341,hauen::V,vurmak,mušti
1342,kleben::V,yapıştırmak,lipdyti
1343,kleben::V,yapıştırmak,klijuoti
1344,reiben::V,ovmak,trinti
1345,reiben::V,ovmak,tarkuoti
1346,reiben::V,sürtmek,trinti
1347,reiben::V,sürtmek,tarkuoti
1348,streichen::V,sürmek,tepti
1349,streichen::V,sürmek,užtepti
1350,schleifen::V,bilemek,galą́sti
1351,schneiden::V,kesmek,pjauti
1352,schneiden::V,kesmek,kirpti
1353,rütteln::V,sallamak,purtyti
1354,schütteln::V,sarsmak,purtyti
1355,schütteln::V,çalkamak,purtyti
1356,schwenken::V,sallamak,mojuoti
1357,schütten::V,dökmek,pilti
1358,schütten::V,dökmek,berti
1359,schütten::V,akıtmak,pilti
1360,schütten::V,akıtmak,berti
1361,füllen::V,doldurmak,pildyti
1362,füllen::V,doldurmak,pripildyti
1363,einwickeln::V,sarmak,įvynioti
1364,einwickeln::V,sarmak,suvynioti
1365,tragen::V,taşımak,nešti
1366,tragen::V,taşımak,nešioti
1367,schleppen::V,sürüklemek,vilkti
1368,ziehen::V,çekmek,tempti
1369,aufbewahren::V,saklamak,laikyti
1370,werfen::V,atmak,mesti
1371,werfen::V,atmak,sviesti
1372,fangen::V,tutmak,sugauti
1373,fangen::V,yakalamak,sugauti
1374,packen::V,tutmak,čiupti
1375,packen::V,tutmak,griebti
1376,packen::V,yakalamak,čiupti
1377,packen::V,yakalamak,griebti
1378,verstecken::V,saklamak,slėpti
1379,verstecken::V,saklamak,slapstyti
1380,teilen::V,bölmek,dalyti
1381,teilen::V,bölmek,padalyti
1382,teilen::V,ayırmak,dalyti
1383,teilen::V,ayırmak,padalyti
1384,schicken::V,yollamak,sių̃sti
1385,schicken::V,yollamak,pasių̃sti
1386,schicken::V,göndermek,sių̃sti
1387,schicken::V,göndermek,pasių̃sti
1388,bringen::V,getirmek,atnešti
1389,hinzufügen::V,katmak,pridėti
1390,hinzufügen::V,eklemek,pridėti
1391,bekommen::V,almak,gauti
1392,bekommen::V,eline geçmek,gauti
1393,erhalten::V,almak,gauti
1394,nehmen::V,almak,paimti
1395,wählen::V,seçmek,rinkti
1396,wählen::V,seçmek,išsirinkti
1397,auswählen::V,seçmek,išrinkti
1398,auswählen::V,ayırmak,išrinkti
1399,bewahren::V,korumak,išsaugoti
1400,behindern::V,engellemek,trukdyti
1401,verderben::V,bozmak,sugadinti
1402,beschädigen::V,zedelemek,žaloti
1403,beschädigen::V,zedelemek,gadinti
1404,beschädigen::V,ziyan vermek,žaloti
1405,beschädigen::V,ziyan vermek,gadinti
1406,zerbrechen::V,kırmak,sukulti
1407,zerbrechen::V,kırmak,sudaužyti
1408,zerreißen::V,yırtmak,perplėšti
1409,zerreißen::V,yırtmak,suplėšyti
1410,zerstören::V,yıkmak,suardyti
1411,zerstören::V,yıkmak,sugriauti
1412,zerstören::V,tahrip etmek,suardyti
1413,zerstören::V,tahrip etmek,sugriauti
1414,verbrennen::V,yakmak,deginti
1415,verbrennen::V,yakmak,sudeginti
1416,geben::V,vermek,duoti
1417,geben::V,vermek,paduoti
1418,reichen::V,uzatmak,paduoti
1419,schenken::V,hediye etmek,dovanoti
1420,versprechen::V,vaat etmek,žadėti
1421,versprechen::V,vaat etmek,pažadėti
1422,wünschen::V,kutlamak,norėti
1423,wünschen::V,kutlamak,linḱėti
1424,loben::V,övmek,girti
1425,loben::V,övmek,pagirti
1426,küssen::V,öpmek,bučiuoti
1427,wiegen::V,sallamak,supti
1428,zudecken::V,örtmek,užkloti
1429,zudecken::V,örtmek,uždengti
1430,wecken::V,uyandırmak,žadinti
1431,zeigen::V,göstermek,rodyti
1432,führen::V,gezdirmek,vesti
1433,führen::V,gezdirmek,vadovauti
1434,führen::V,yol göstermek,vesti
1435,führen::V,yol göstermek,vadovauti
1436,lehren::V,okutmak,mokyti
1437,lehren::V,okutmak,išmokyti
1438,lehren::V,öğretmek,mokyti
1439,lehren::V,öğretmek,išmokyti
1440,unterrichten::V,öğretmek,dėstyti
1441,aufziehen::V,yetiştirmek,išauginti
1442,leiten::V,yönetmek,valdyti
1443,leiten::V,yönetmek,vadovauti
1444,leiten::V,idare etmek,valdyti
1445,leiten::V,idare etmek,vadovauti
1446,antreiben::V,teşvik etmek,uiti
1447,antreiben::V,teşvik etmek,raginti
1448,antreiben::V,teşvik etmek,skubinti
1449,lassen::V,-tırmak,paliepti
1450,einladen::V,davet etmek,kviesti
1451,einladen::V,davet etmek,pakviesti
1452,vereinigen::V,birleştirmek,sujungti
1453,vereinigen::V,birleştirmek,suvienyti
1454,besuchen::V,uğramak,lankyti
1455,besuchen::V,uğramak,aplankyti
1456,besuchen::V,ziyaret etmek,lankyti
1457,besuchen::V,ziyaret etmek,aplankyti
1458,besuchen::V,görmeye gitmek,lankyti
1459,besuchen::V,görmeye gitmek,aplankyti
1460,treffen::V,rastlamak,sutikti
1461,treffen::V,rastlamak,pasitikti
1462,treffen::V,isabet etmek,sutikti
1463,treffen::V,isabet etmek,pasitikti
1464,sich versammeln::V,toplanmak,susirinkti
1465,spielen::V,oynamak,groti
1466,spielen::V,oynamak,žaisti
1467,singen::V,söylemek,dainuoti
1468,singen::V,şarkı söylemek,dainuoti
1469,tanzen::V,oynamak,šokti
1470,tanzen::V,dans etmek,šokti
1471,sich trennen::V,ayrılmak,skirtis
1472,sich trennen::V,ayrılmak,išsiskirti
1473,verlassen::V,bırakmak,palikti
1474,verlassen::V,terk etmek,palikti
1475,retten::V,kurtarmak,gelbėti
1476,bewachen::V,gözetmek,sergėti
1477,schützen::V,korumak,ginti
1478,schützen::V,korumak,apginti
1479,verteidigen::V,savunmak,ginti
1480,verteidigen::V,savunmak,apginti
1481,sich schlagen::V,dövüşmek,muštis
1482,schießen::V,ateş etmek,šauti
1483,schießen::V,ateş etmek,šaudyti
1484,siegen::V,yenmek,nugalėti
1485,ärgern::V,kızdırmak,pykinti
1486,schlagen::V,dövmek,mušti
1487,schlagen::V,dövmek,smogti
1488,schlagen::V,dövmek,trenkti
1489,treten::V,tepmek,mygti
1490,stechen::V,sokmak,gelti
1491,stechen::V,sokmak,smeigti
1492,stechen::V,batırmak,gelti
1493,stechen::V,batırmak,smeigti
1494,stoßen::V,itmek,stumti
1495,stoßen::V,itmek,pastumti
1496,stehlen::V,çalmak,vogti
1497,stören::V,bozmak,trikdyti
1498,stören::V,etkilemek,trikdyti
1499,belästigen::V,rahatsız etmek,apsunkinti
1500,verbergen::V,saklamak,slėpti
1501,verbergen::V,saklamak,paslėpti
1502,täuschen::V,aldatmak,klaidinti
1503,betrügen::V,aldatmak,apgauti
