,Concept_ID,sk,myv
816,hierhin::ADV,sem,тей
817,hierhin::ADV,tade,тей
818,von hier::ADV,odtiaľto,тестэ
819,dort::ADV,tam,тосо
820,dorthin::ADV,ta,тов
821,dorthin::ADV,tam,тов
822,geradeaus::ADV,rovno,витьстэ
823,geradeaus::ADV,priamo,витьстэ
824,vorwärts::ADV,napred,икелев
825,rückwärts::ADV,nazad,мекев
826,zurück::ADV,späť,мекев
827,zurück::ADV,naspäť,мекев
828,unten::ADV,dolu,ало
829,unten::ADV,naspodku,ало
830,hinab::ADV,dolu,алов
831,oben::ADV,hore,вере
832,oben::ADV,navrchu,вере
833,hinauf::ADV,hore,верев
834,hinauf::ADV,navrch,верев
835,überall::ADV,všade,эрьва косо
836,nicht::ADV,nie,а
837,ein wenig::ADV,trocha,аламошка
838,kaum::ADV,ledva,ансяк
839,sehr::ADV,veľmi,пек
840,sehr::ADV,veľmi,вельть
841,so::ADV,tak,истя
842,so::ADV,takto,истя
843,noch::ADV,ešte,таго
844,nur::ADV,len,ансяк
845,schon::ADV,už,уш
846,wieder::ADV,zasa,таго
847,vergebens::ADV,márne,стяко
848,vergebens::ADV,nadarmo,стяко
849,vor::PRP,pred,икеле
850,hinter::PRP,za,вельде
851,unter::PRP,pod,ало
852,durch::PRP,cez,пачк
853,neben::PRP,pri,вакссо
854,neben::PRP,vedľa,вакссо
855,zwischen::PRP,medzi,ютксо
856,wegen::PRP,pre,кис
857,wegen::PRP,pre,коряс
858,wegen::PRP,pre,кувалт
859,wegen::PRP,kvôli,кис
860,wegen::PRP,kvôli,коряс
861,wegen::PRP,kvôli,кувалт
862,dies::PRN,to,те
863,dies::PRN,táto,те
864,das::PRN,to,те
865,das::PRN,to,тона
866,alles::PRN,všetko,весе
867,alles::PRN,všetko,весемесь
868,ich::PRN,ja,мон
869,du::PRN,ty,тон
870,er::PRN,on,сон
871,wir::PRN,my,минь
872,ihr::PRN,vy,тынь
873,sie::PRN,oni,сынь
874,was::FPRN,čo,мезе
875,wer::FPRN,kto,ки
876,wo::FADV,kde,косо
877,wohin::FADV,kam,ков
878,wohin::FADV,kam,козо
879,wie::FADV,ako,кода
880,warum::FADV,prečo,мекс
881,wieviel::FNUM,koľko,зяро
882,eins::NUM,jeden,вейке
883,zwei::NUM,dva,кавто
884,drei::NUM,tri,колмо
885,vier::NUM,štyri,ниле
886,fünf::NUM,päť,вете
887,sechs::NUM,šesť,кото
888,sieben::NUM,sedem,сисем
889,acht::NUM,osem,кавксо
890,neun::NUM,deväť,вейксэ
891,zehn::NUM,desať,кемень
892,elf::NUM,jedenásť,кевейкее
893,zwölf::NUM,dvanásť,кемгавтово
894,zwanzig::NUM,dvadsať,комсь
895,dreißig::NUM,tridsať,колоньгемень
896,vierzig::NUM,štyridsať,ниленьгемень
897,fünfzig::NUM,päťdesiat,ведьгемень
898,sechzig::NUM,šesťdesiat,кодгемень
899,siebzig::NUM,sedemdesiat,сизьгемень
900,achtzig::NUM,osemdesiat,кавксоньгемень
901,neunzig::NUM,deväťdesiat,вейксэньгемень
902,hundert::NUM,sto,сядо
903,tausend::NUM,tisíc,тыща
904,und::CNJ,i,ды
905,oder::CNJ,alebo,или
906,stehen::V,stáť,аштемс стядо
907,sitzen::V,sedieť,аштемс озадо
908,liegen::V,ležať,мадезь аштемс
909,hängen::V,visieť,нурьгемс
910,werden::V,stať sa,арамс
911,passieren::V,stať sa,лисэмс
912,beginnen::V,začať sa,ушодомс
913,enden::V,končiť sa,лоткамс
914,wechseln::V,meniť sa,полавтнемс
915,aufgehen[Sonne]::V,vychádzať,лисемс
916,aufgehen[Sonne]::V,vychádzať,стямс
917,untergehen[Sonne]::V,zapadnúť,валгомс
918,scheinen[Sonne]::V,svietiť,валдомтомс
919,donnern::V,hrmieť,цярномс
920,donnern::V,hrmieť,галдордомс
921,wehen::V,viať,пувамс
922,strömen::V,prúdiť,чудемс
923,fließen::V,tiecť,чудемс
924,sich drehen::V,točiť sa,велямс
925,sich drehen::V,krútiť sa,велямс
926,schwanken::V,kolísať,лыкамс
927,schwanken::V,kolísať,якамс
928,schwanken::V,klátiť sa,лыкамс
929,schwanken::V,klátiť sa,якамс
930,schwingen::V,kývať sa,нурсемс
931,schwingen::V,kývať sa,лыкамс
932,schwingen::V,chvieť sa,нурсемс
933,schwingen::V,chvieť sa,лыкамс
934,fallen::V,padať,прамс
935,fallen::V,padať,сяворемс
936,brennen::V,páliť,паломс
937,brennen::V,horieť,паломс
938,rauchen::V,dymiť sa,качадомс
939,regnen::V,pršať,пиземс
940,gefrieren::V,zamrznút,кельмемс
941,tauen::V,taviť sa,соламс
942,schmelzen::V,taviť sa,соламс
943,trocknen::V,schnúť,коськемс
944,sieden::V,vrieť,лакамс
945,sieden::V,vrieť,пиксемс
946,faulen::V,hniť,наксадомс
947,verfaulen::V,zhniť,наксадомс
948,reißen::V,pretrhnúť sa,сезневемс
949,versinken::V,zapadnúť,ваямс
950,versinken::V,potopiť sa,ваямс
951,vergehen::V,plynúť,ютамс
952,erscheinen::V,objaviť sa,лисемс
953,verschwinden::V,zmiznúť,ёмамс
954,sinken::V,klesať,явамс
955,abnehmen::V,ubúdať,киремемс
956,zunehmen::V,pribúdať,ламолгадомс
957,zunehmen::V,pribúdať,раштамс
958,steigen::V,stúpať,куземс
959,steigen::V,stúpať,кепсевемс
960,wachsen::V,rásť,касомс
961,glänzen::V,jagať sa,цитнемс
962,glänzen::V,lesknúť sa,цитнемс
963,funkeln::V,iskriť sa,пиндолдомс
964,funkeln::V,iskriť sa,цивтёрдомс
965,lärmen::V,lomoziť,шалномс
966,läuten::V,cengať,гайгезевемс
967,klingeln::V,zvoniť,чавомс баягас
968,klirren::V,rinčať,калдордомс
969,klirren::V,rinčať,кальцяемс
970,brausen::V,hučať,лакамс
971,rauschen::V,šumieť,лажномс
972,klingen::V,znieť,гайгемс
973,klingen::V,zvoniť,гайгемс
974,bellen::V,štekať,онгомс
975,bellen::V,brechať,онгомс
976,heulen::V,vyť,урномс
977,blasen::V,duť,пувамс
978,blasen::V,fúkať,пувамс
979,pfeifen::V,pískať,вешкемс
980,pfeifen::V,hvízdať,вешкемс
981,schreien::V,kričať,пижнемс
982,stöhnen::V,stenať,кувсемс
983,zittern::V,triasť sa,тарномс
984,leben::V,žiť,эрямс
985,geboren werden::V,narodiť sa,чачомс
986,atmen::V,dýchať,лексемс
987,trinken::V,piť,симемс
988,essen::V,jesť,ярсамс
989,schlucken::V,zhltnuť,нилемс
990,schlucken::V,zhltnuť,порнемс
991,müde werden::V,unaviť sa,сиземс
992,einschlafen::V,usnúť,матедевемс
993,einschlafen::V,zaspať,матедевемс
994,schlafen::V,spať,удомс
995,aufwachen::V,zobudiť sa,сыргоземс
996,aufstehen::V,vstať,стямс
997,sich erholen::V,zotavovať sa,оймсемс
998,sich erholen::V,oddýchovať si,оймсемс
999,krank werden::V,ochorieť,сэредезевемс
1000,krank sein::V,chorieť,сэредемс
1001,krank sein::V,byť chorý,сэредемс
1002,schmerzen::V,bolieť,сэредемс
1003,husten::V,kašľať,козомс
1004,genesen::V,uzdraviť sa,пичкамс
1005,sterben::V,umrieť,куломс
1006,sterben::V,zomrieť,куломс
1007,umkommen::V,zahynúť,чавовомс
1008,umkommen::V,zahynúť,ёмамс
1009,sich bewegen::V,pohybovať sa,шаштомс
1010,sich rühren::V,hnúť sa,сыргамс
1011,sich erheben::V,zdvihnúť sa,куземс
1012,sich setzen::V,sadnúť si,озамс
1013,hinfallen::V,spadnúť,прамс
1014,hinfallen::V,spadnúť,сяворемс
1015,laufen::V,bežať,якамс
1016,schreiten::V,kráčať,эскелямс
1017,schreiten::V,kráčať,молемс
1018,spazierengehen::V,prechádzať sa,якамс
1019,eilen::V,súriť,эрзкалемс
1020,eilen::V,súriť,капшамс
1021,sich beeilen::V,ponáhľať sa,капшамс
1022,sausen::V,hučať,ливтямс
1023,rennen::V,bežať,чийнемс
1024,rennen::V,bežať,ардтнемс
1025,springen::V,skákať,кирнявтнемс
1026,klettern::V,liezť,куземс
1027,schaukeln::V,húpať,нурямс
1028,schaukeln::V,hojdať,нурямс
1029,kriechen::V,liezť,ёзмолдомс
1030,kriechen::V,plaziť sa,ёзмолдомс
1031,schwimmen::V,plávať,уемс
1032,tauchen::V,ponoriť sa,чопавтомс
1033,tauchen::V,ponoriť sa,чопавтнемс
1034,rudern::V,veslovať,миледемс
1035,fahren::V,ísť,ардомс
1036,fahren::V,jazdiť,ардомс
1037,fliegen::V,letieť,ливтямс
1038,gehen::V,ísť,туемс
1039,gehen::V,ísť,молемс
1040,weggehen::V,odísť,туемс
1041,weggehen::V,odchádzať,туемс
1042,abfahren::V,odcestovať,туемс
1043,anhalten::V,zadržať sa,лоткамс
1044,anhalten::V,zastaviť sa,лоткамс
1045,hineingehen::V,vchádzať,совамс
1046,eintreten::V,vojsť,совамс
1047,eintreten::V,vojsť,эскельдямс
1048,eintreten::V,vstúpiť,совамс
1049,eintreten::V,vstúpiť,эскельдямс
1050,kommen::V,prísť,самс
1051,ankommen::V,prísť,самс
1052,ankommen::V,prísť,пачкодемс
1053,ankommen::V,doraziť,самс
1054,ankommen::V,doraziť,пачкодемс
1055,zurückkommen::V,vrátiť sa,велявтомс
1056,bleiben::V,ostať,кадовомс
1057,bleiben::V,zostať,кадовомс
1058,warten::V,čakať,учомс
1059,erwarten::V,očakávať,учомс
1060,suchen::V,hľadať,вешнемс
1061,finden::V,nájsť,муемс
1062,versuchen::V,skúsiť,варштамс
1063,versuchen::V,pokúsiť sa,варштамс
1064,vorbereiten::V,pripraviť,анокстамс
1065,lieben::V,ľúbiť,вечкемс
1066,lieben::V,milovať,вечкемс
1067,mögen::V,mať rád,вечкемс
1068,lachen::V,smiať sa,пейдемс
1069,rühren::V,dojať,токамс седейс
1070,weinen::V,plakať,авардемс
1071,schimpfen::V,nadávať,сёвномс
1072,sich ärgern::V,hnevať sa,кежиявтнемс
1073,sich ärgern::V,zlostiť sa,кежиявтнемс
1074,sich fürchten::V,báť sa,пелемс
1075,fürchten::V,báť sa,пелемс
1076,fliehen::V,utekať,оргодемс
1077,flüchten::V,utiecť,ворьгодемс
1078,flüchten::V,utiecť,чадомс
1079,sehen::V,vidieť,неемс
1080,anschauen::V,pozrieť sa na,ваномс
1081,ansehen::V,pozrieť,ваномс
1082,hören::V,počúvať,марямс
1083,zuhören::V,počúvať,кунсоломс
1084,probieren::V,ochutnať,варшамс
1085,riechen::V,ňuchať,никсемс
1086,fühlen::V,cítiť,марямс
1087,fühlen::V,pociťovať,марямс
1088,scheinen::V,zdať sa,марявомс
1089,zu sehen sein::V,byť vidieť,неявомс
1090,vernehmen::V,počuť,марямс
1091,frieren::V,mrznúť,кельмемс
1092,frieren::V,oziabať,кельмемс
1093,tun::V,robiť,теемс
1094,können::V,môcť,маштомс
1095,wollen::V,chcieť,бажамс
1096,anfangen::V,začať,кармамс
1097,beenden::V,skončiť,прядомс
1098,aufhören::V,prestať,лоткамс
1099,gelingen::V,podariť sa,удаламс
1100,geraten::V,dariť sa,лисемс
1101,öffnen::V,otvoriť,панжомс
1102,schließen::V,zavrieť,пекстамс
1103,schließen::V,zavrieť,сёлгомс
1104,schließen::V,zavrieť,конямс
1105,stellen::V,postaviť,аравтомс
1106,setzen::V,posadiť,ойсевтемс
1107,setzen::V,posadiť,озавтнемс
1108,legen::V,klásť,путомс
1109,legen::V,položiť,путомс
1110,berühren::V,dotykať sa,токамс
1111,verbinden::V,spojiť,содомс
1112,bedecken::V,pokryť,вельтямс
1113,aufhängen::V,zavesiť,понгавтомс
1114,anzünden::V,zapáliť,кирвастемс
1115,aufheben::V,zdvihnúť,кепедемс
1116,zurücklassen::V,zanechať,кадомс
1117,verlieren::V,stratiť,ёмавтомс
1118,fallen lassen::V,pustiť,правтомс
1119,machen::V,robiť,теемс
1120,herstellen::V,vyrobiť,анокстамс
1121,bauen::V,stavať,путомс
1122,bauen::V,budovať,путомс
1123,reparieren::V,opraviť,витемс
1124,verbessern::V,zlepšiť,паролгавтомс
1125,verbessern::V,zlepšiť,вадрялгавтомс
1126,ändern::V,zmeniť,полавтомс
1127,ändern::V,preinačiť,полавтомс
1128,graben::V,ryť,чувомс
1129,graben::V,ryť,таргамс
1130,graben::V,kopať,чувомс
1131,graben::V,kopať,таргамс
1132,beugen::V,ohnúť,мендемс
1133,biegen::V,ohnúť,комавтомс
1134,drehen::V,točiť,чаравтомс
1135,drehen::V,točiť,велявтнемс
1136,drehen::V,krútiť,чаравтомс
1137,drehen::V,krútiť,велявтнемс
1138,wenden::V,obrátiť,велявтомс
1139,wenden::V,prevrátiť,велявтомс
1140,umdrehen::V,otočiť,велявтомс
1141,umdrehen::V,obrátiť,велявтомс
1142,heben::V,dvíhať,кепедемс
1143,heben::V,povzniesť,кепедемс
1144,hochheben::V,zdvihnúť,кепедемс
1145,ergreifen::V,uchopiť sa,кундамс
1146,halten::V,držať,кирдемс
1147,drücken::V,tisnúť,нуемс
1148,schieben::V,posunovať,шаштомс
1149,kratzen::V,škrabať,ангордамс
1150,lecken::V,lízať,нолсемс
1151,beißen::V,kúsať,сускомс
1152,abreißen::V,odtrhnúť,сеземс
1153,abschneiden::V,odrezať,печкемс
1154,abschneiden::V,odkrojiť,печкемс
1155,binden::V,zaviazať,кодамс
1156,binden::V,zaviazať,сюлмамс
1157,binden::V,priviazať,кодамс
1158,binden::V,priviazať,сюлмамс
1159,stecken::V,strčiť,сялгомс
1160,brechen::V,zlomiť,синдемс
1161,brechen::V,zlomiť,калавтомс
1162,klopfen::V,tĺcť,калтаямс
1163,klopfen::V,klopať,калтаямс
1164,hauen::V,nabiť,чавомс
1165,kleben::V,lepiť,педявтнемс
1166,kleben::V,nalepiť,педявтнемс
1167,reiben::V,trieť,ёзамс
1168,streichen::V,namazať,вадемс
1169,schleifen::V,ostríť,човамс
1170,schneiden::V,rezať,керямс
1171,schneiden::V,strihať,керямс
1172,rütteln::V,triasť,чукамс
1173,rütteln::V,triasť,лыкавтомс
1174,rütteln::V,lomcovať,чукамс
1175,rütteln::V,lomcovať,лыкавтомс
1176,schütteln::V,triasť,чукамс
1177,schütteln::V,potriasť,чукамс
1178,schwenken::V,mávať,яхолемс
1179,schütten::V,sypať,каямс
1180,füllen::V,plniť,пештямс
1181,einwickeln::V,zabaliť,тапарямс
1182,tragen::V,niesť,кандомс
1183,schleppen::V,vliecť,ускомс
1184,ziehen::V,ťahať,ускомс
1185,aufbewahren::V,uložiť,ванстомс
1186,aufbewahren::V,uschovať,ванстомс
1187,werfen::V,hodiť,ёртомс
1188,werfen::V,vrhnúť,ёртомс
1189,fangen::V,chytať,кундамс
1190,packen::V,baliť,кундамс
1191,packen::V,chytiť,кундамс
1192,verstecken::V,skryť,кекшемс
1193,verstecken::V,schovať,кекшемс
1194,teilen::V,podeliť,явомс
1195,teilen::V,rozdeliť,явомс
1196,schicken::V,posielať,кучомс
1197,bringen::V,priniesť,кандомс
1198,hinzufügen::V,pripojiť,путомс
1199,hinzufügen::V,pripojiť,максомс
1200,bekommen::V,dostať,саемс
1201,erhalten::V,prijať,саемс
1202,nehmen::V,vziať,саемс
1203,wählen::V,voliť,кочкамс
1204,auswählen::V,vybrať,кочкамс
1205,auswählen::V,vyvoliť,кочкамс
1206,bewahren::V,zachovať,ванстомс
1207,behindern::V,zavadzať,кирдемс
1208,behindern::V,byť v ceste,кирдемс
1209,verderben::V,skaziť,коламс
1210,beschädigen::V,ublížiť,теемс зыян
1211,beschädigen::V,poškodiť,теемс зыян
1212,zerbrechen::V,rozbiť,коламс
1213,zerbrechen::V,prelomiť,коламс
1214,zerreißen::V,pretrhnúť,сеземс
1215,zerstören::V,zničiť,калавтомс
1216,verbrennen::V,spáliť,пултамс
1217,geben::V,dať,максомс
1218,reichen::V,podať,максомс
1219,schenken::V,darovať,каземс
1220,versprechen::V,sľúbiť,алтамс
1221,wünschen::V,želať,арсемс
1222,loben::V,chváliť,шнамс
1223,küssen::V,bozkať,палсемс
1224,wiegen::V,kolísať,нурсемс
1225,zudecken::V,prikryť,тавадомс
1226,zudecken::V,prikryť,вельтямс
1227,wecken::V,zobudiť,стявтомс
1228,zeigen::V,ukázať,невтемс
1229,führen::V,viesť,ветямс
1230,lehren::V,učiť,тонавтомс
1231,unterrichten::V,vyučovať,тонавтомс
1232,aufziehen::V,vychovať,трямс
1233,aufziehen::V,vychovať,кастомс
1234,leiten::V,viesť,ветямс
1235,leiten::V,viesť,азоркстамс
1236,antreiben::V,popudiť,ветямс
1237,lassen::V,dať,кармавтомс
1238,einladen::V,pozvať,тердемс
1239,einladen::V,povolať,тердемс
1240,vereinigen::V,spojiť,вейсэндямс
1241,vereinigen::V,spojiť,вейс путомс
1242,vereinigen::V,spojiť,вейс пурнамс
1243,vereinigen::V,zjednotiť,вейсэндямс
1244,vereinigen::V,zjednotiť,вейс путомс
1245,vereinigen::V,zjednotiť,вейс пурнамс
1246,besuchen::V,navštíviť,варштамс
1247,treffen::V,stretnúť,вастомс
1248,sich versammeln::V,zhromaždiť sa,промокшномс
1249,spielen::V,hrať,налксемс
1250,singen::V,spievať,морамс
1251,tanzen::V,tancovať,киштемс
1252,sich trennen::V,rozísť sa,явомс
1253,verlassen::V,opustiť,кадомс
1254,retten::V,zachrániť,идемс
1255,bewachen::V,strážiť,ванстомс
1256,schützen::V,chrániť,аштемс
1257,verteidigen::V,brániť,ваномс
1258,sich schlagen::V,biť sa,тюремс
1259,schießen::V,streliť,ледемс
1260,schießen::V,strieľať,ледемс
1261,siegen::V,zvíťaziť,изнямс
1262,ärgern::V,hnevať,кежейгавтомс
1263,ärgern::V,zlostiť,кежейгавтомс
1264,schlagen::V,biť,токамс
1265,schlagen::V,udrieť,токамс
1266,treten::V,kopnúť,тапамс
1267,stechen::V,bodnúť,пупамс
1268,stechen::V,pichnúť,пупамс
1269,stoßen::V,udrieť,тулкадемс
1270,stehlen::V,kradnúť,саламс
1271,stören::V,vyrušiť,пирямс ки
1272,belästigen::V,obťažovať,а максомс
1273,belästigen::V,obťažovať,а кадомс оймамо
1274,verbergen::V,skryť,сёпомс
1275,verbergen::V,skryť,кекшемс
1276,täuschen::V,sklamať,манямс
1277,betrügen::V,klamať,манчемс
1278,betrügen::V,podvádzať,манчемс
1279,töten::V,zabiť,чавномс
1280,töten::V,zabiť,маштнемс
1281,töten::V,usmrtiť,чавномс
1282,töten::V,usmrtiť,маштнемс
1283,wohnen::V,bývať,эрямс
1284,arbeiten::V,pracovať,важодемс
1285,sammeln::V,zbierať,пурнамс
1286,pflücken::V,trhať,ноцковтнемс
1287,pflücken::V,oberať,ноцковтнемс
1288,jagen::V,poľovať,кундамс
1289,fischen::V,loviť ryby,калонь кундамс
1290,fischen::V,chytať ryby,калонь кундамс
1291,fassen::V,uloviť,кундамс
1292,hüten::V,pásť,ваномс
1293,treiben::V,hnať,панемс
1294,anbinden::V,priviazať,сюлмамс
1295,füttern::V,kŕmiť,андомс
1296,melken::V,dojiť,потявтомс
1297,hacken::V,seknúť,лазномс
1298,gießen::V,polievať,валомс
1299,reifen::V,dozrieť,кенеремс
1300,zubereiten::V,pripraviť,анокстамс
1301,kochen::V,variť,пидемс
1302,backen::V,piecť,пидемс
1303,backen::V,smažiť,пидемс
1304,braten::V,piecť,пуштамс
1305,braten::V,pražiť,пуштамс
1306,umrühren::V,pomiešať,човорямс
1307,stricken::V,pliesť,кодамс
1308,nähen::V,šiť,стамс
1309,färben::V,zafarbiť,артомс
1310,reinigen::V,čistiť,урядамс
1311,waschen::V,myť,муськемс
1312,abwischen::V,utrieť,нардамс
1313,spülen::V,vyplachovať,ёрвалдомс
1314,fegen::V,zametať,тенсемс
1315,kehren::V,zametať,тенсемс
1316,baden::V,kúpať sa,экшелямс
1317,sich waschen::V,umývať sa,шлямс
1318,ausziehen::V,zobliecť,кайсевтемс
1319,anziehen::V,obliecť,оршамс
1320,sich anziehen::V,obliecť sa,оршамс
1321,kämmen::V,česať,судрямс
1322,schmücken::V,ozdobiť,мазылгавтомс
1323,schmücken::V,ozdobiť,наряжамс
1324,sagen::V,povedať,меремс
1325,sprechen::V,hovoriť,кортамс
1326,reden::V,rozprávať,кортамс
1327,sich unterhalten::V,rozprávať sa,кортнемс
1328,fragen::V,spýtať sa,кевкстемс
1329,bitten::V,prosiť,вешемс
1330,erzählen::V,rozprávať,ёвтнемс
1331,mitteilen::V,oznámiť,ёвтамс
1332,nennen::V,nazvať,лемдемс
1333,nennen::V,nazvať,путомс лем
1334,nennen::V,menovať,лемдемс
1335,nennen::V,menovať,путомс лем
1336,rufen::V,volať,тердемс
1337,rufen::V,volať,серьгедемс
1338,rufen::V,zavolať,тердемс
1339,rufen::V,zavolať,серьгедемс
1340,prahlen::V,vystatovať sa,шнамс пря
1341,übersetzen::V,preložiť,ютавтомс
1342,denken::V,myslieť,арсемс
1343,glauben::V,veriť,кемемс
1344,bemerken::V,podotknuť,неемс
1345,bemerken::V,spozorovať,неемс
1346,erkennen::V,poznať,содамс
1347,begreifen::V,pochopiť,пачкодемс
1348,begreifen::V,porozumieť,пачкодемс
1349,verstehen::V,rozumieť,чарькодемс
1350,lernen::V,učiť sa,тонавтнемс
1351,wissen::V,vedieť,содамс
1352,sich erinnern an::V,pamätať si na,ледстямс
1353,vergessen::V,zabudnuť,стувтомс
1354,messen::V,merať,онкстнемс
1355,zählen::V,počítať,ловомс
1356,rechnen::V,rátať,ловомс
1357,rechnen::V,počítať,ловомс
1358,lesen::V,čítať,ловномс
1359,malen::V,maľovať,рисовамс
1360,zeichnen::V,kresliť,рисовамс
1361,schreiben::V,písať,сёрмадомс
1362,besitzen::V,mať,улемс
1363,besitzen::V,mať,улемс азорокс
1364,besitzen::V,vlastniť,улемс
1365,besitzen::V,vlastniť,улемс азорокс
1366,kaufen::V,kúpiť,рамамс
1367,verkaufen::V,predať,миемс
1368,bezahlen::V,zaplatiť,пандомс
1369,zahlen::V,platiť,пандомс
1370,beherrschen::V,ovládať,азоркстамс
1371,ertragen::V,znášať,кирдемс
1372,ertragen::V,vydržať,кирдемс
