,Concept_ID,hr,sl
832,plötzlich::ADV,iznenada,náglo
833,plötzlich::ADV,iznenada,nenádoma
834,sofort::ADV,odmah,prècej
835,später::ADV,kasnije,poznêje
836,jetzt::ADV,sad,zdàj
837,jetzt::ADV,sada,zdàj
838,heute::ADV,danas,dánes
839,morgen::ADV,sutra,jútri
840,bald::ADV,skoro,kmálu
841,bald::ADV,doskora,kmálu
842,dann::ADV,zatim,nató
843,gestern::ADV,juče,včéraj
844,gestern::ADV,jučer,včéraj
845,einst::ADV,negda,nékdaj
846,einst::ADV,nekada,nékdaj
847,damals::ADV,tada,tedàj
848,damals::ADV,tada,takràt
849,damals::ADV,onda,tedàj
850,damals::ADV,onda,takràt
851,danach::ADV,poslije,potèm
852,danach::ADV,nakon toga,potèm
853,vorher::ADV,prije,poprèj
854,vorher::ADV,prije toga,poprèj
855,zuerst::ADV,prvo,spŕva
856,zuerst::ADV,najprije,spŕva
857,einmal::ADV,jednom,ênkrat
858,einmal::ADV,jedanput,ênkrat
859,manchmal::ADV,katkad,včásih
860,manchmal::ADV,katkada,včásih
861,oft::ADV,često,pogósto
862,immer::ADV,vazda,védno
863,immer::ADV,vazda,zméraj
864,immer::ADV,uvijek,védno
865,immer::ADV,uvijek,zméraj
866,niemals::ADV,nikad,nikdàr
867,niemals::ADV,nikada,nikdàr
868,hier::ADV,tu,tù
869,hier::ADV,tu,túkaj
870,hier::ADV,ovdje,tù
871,hier::ADV,ovdje,túkaj
872,hierhin::ADV,amo,sèmkaj
873,hierhin::ADV,ovamo,sèmkaj
874,von hier::ADV,odavde,od tú
875,dort::ADV,ondje,tàm
876,dorthin::ADV,onamo,tjà
877,geradeaus::ADV,ravno,rávno napréj
878,vorwärts::ADV,naprijed,napréj
879,rückwärts::ADV,natrag,zádaj
880,zurück::ADV,nazad,nazáj
881,zurück::ADV,natrag,nazáj
882,unten::ADV,dolje,dôli
883,unten::ADV,dolje,spôdaj
884,hinab::ADV,nizbrdo,dôl
885,oben::ADV,gore,gôri
886,oben::ADV,gore,zgôraj
887,hinauf::ADV,uzbrdo,gôr
888,überall::ADV,svuda,povsód
889,überall::ADV,svagdje,povsód
890,nicht::ADV,ne,ne
891,ein wenig::ADV,malo,málo
892,kaum::ADV,tek,kómaj
893,kaum::ADV,jedva,kómaj
894,sehr::ADV,jako,zeló
895,sehr::ADV,veoma,zeló
896,so::ADV,tako,takó
897,so::ADV,ovako,takó
898,noch::ADV,još,še
899,nur::ADV,samo,samó
900,schon::ADV,već,žè
901,wieder::ADV,opet,spét
902,wieder::ADV,ponovo,spét
903,vergebens::ADV,uzalud,zamàn
904,vergebens::ADV,uzalud,zastónj
905,vergebens::ADV,zabadava,zamàn
906,vergebens::ADV,zabadava,zastónj
907,vor::PRP,pred,pred
908,vor::PRP,ispred,pred
909,hinter::PRP,za,za
910,hinter::PRP,iza,za
911,unter::PRP,pod,pod
912,unter::PRP,ispod,pod
913,durch::PRP,po,skózi
914,durch::PRP,kroz,skózi
915,neben::PRP,kraj,kràj
916,neben::PRP,kraj,póleg
917,neben::PRP,pored,kràj
918,neben::PRP,pored,póleg
919,neben::PRP,pokraj,kràj
920,neben::PRP,pokraj,póleg
921,zwischen::PRP,među,med
922,zwischen::PRP,među,izmed
923,zwischen::PRP,između,med
924,zwischen::PRP,između,izmed
925,wegen::PRP,radi,zarádi
926,wegen::PRP,zbog,zarádi
927,dies::PRN,ovo,tó
928,das::PRN,to,tó
929,das::PRN,ono,tó
930,alles::PRN,sve,vsè
931,ich::PRN,ja,jàz
932,du::PRN,ti,tí
933,er::PRN,on,òn
934,wir::PRN,mi,mí
935,ihr::PRN,vi,ví
936,sie::PRN,oni,ôni
937,was::FPRN,što,káj
938,wer::FPRN,tko,kdó
939,wo::FADV,gdje,kjé
940,wohin::FADV,kuda,kám
941,wohin::FADV,kamo,kám
942,wie::FADV,kako,kakó
943,warum::FADV,zašto,zakáj
944,wieviel::FNUM,koliko,kóliko
945,eins::NUM,jedan,êden
946,zwei::NUM,dva,dvá
947,drei::NUM,tri,trí
948,vier::NUM,četiri,štíri
949,fünf::NUM,pet,pét
950,sechs::NUM,šest,šést
951,sieben::NUM,sedam,sédem
952,acht::NUM,osam,ósem
953,neun::NUM,devet,devét
954,zehn::NUM,deset,desét
955,elf::NUM,jedanaest,enájst
956,zwölf::NUM,dvanaest,dvánajst
957,zwanzig::NUM,dvadeset,dvájset
958,dreißig::NUM,trideset,trídeset
959,vierzig::NUM,četrdeset,štírideset
960,fünfzig::NUM,pedeset,pétdeset
961,sechzig::NUM,šezdeset,šéstdeset
962,siebzig::NUM,sedamdeset,sédemdeset
963,achtzig::NUM,osamdeset,ósemdeset
964,neunzig::NUM,devetdeset,devétdeset
965,hundert::NUM,sto,stó
966,tausend::NUM,tisuća,tísoč
967,und::CNJ,i,in
968,und::CNJ,te,in
969,oder::CNJ,ili,áli
970,stehen::V,stajati,státi
971,sitzen::V,sjediti,sedéti
972,liegen::V,ležati,ležáti
973,hängen::V,visiti,viséti
974,werden::V,postati,postáti
975,werden::V,činiti se,postáti
976,passieren::V,desiti se,zgodíti se
977,passieren::V,dogoditi se,zgodíti se
978,beginnen::V,početi,začéti se
979,enden::V,prestati,končáti se
980,enden::V,svršiti se,končáti se
981,wechseln::V,mijenjati se,ménjati se
982,aufgehen[Sonne]::V,izići,vzíti
983,untergehen[Sonne]::V,zaći,zaíti
984,scheinen[Sonne]::V,sijati,sijáti
985,donnern::V,grmjeti,grméti
986,wehen::V,duhati,píhati
987,strömen::V,strujati,líti
988,fließen::V,teći,têči
989,sich drehen::V,obrtati se,vrtéti se
990,sich drehen::V,vrtjeti se,vrtéti se
991,schwanken::V,teturati,kolébati
992,schwanken::V,kolebati se,kolébati
993,schwingen::V,njihati,níhati
994,schwingen::V,titrati,níhati
995,fallen::V,padati,pádati
996,brennen::V,gorjeti,goréti
997,rauchen::V,dimiti se,kadíti se
998,regnen::V,kišiti,deževáti
999,regnen::V,daždjeti,deževáti
1000,gefrieren::V,smrznuti se,zmŕzniti
1001,tauen::V,kopnjeti,tájati
1002,tauen::V,kraviti se,tájati
1003,schmelzen::V,topiti se,kopnéti
1004,trocknen::V,sušiti se,sušíti se
1005,sieden::V,kipjeti,kipéti
1006,sieden::V,ključati,kipéti
1007,faulen::V,gnjiti,gníti
1008,verfaulen::V,sagnjiti,zgníti
1009,reißen::V,otrgnuti se,tŕgati se
1010,versinken::V,tonuti,pogrézniti se
1011,versinken::V,propasti,pogrézniti se
1012,vergehen::V,prolaziti,miníti
1013,erscheinen::V,pojaviti se,pojáviti se
1014,verschwinden::V,nestati,izgíniti
1015,verschwinden::V,izgubiti se,izgíniti
1016,sinken::V,trgnuti,péšati
1017,sinken::V,spustiti se,péšati
1018,abnehmen::V,opasti,pojémati
1019,zunehmen::V,povećati se,véčati se
1020,zunehmen::V,povećati se,množíti se
1021,steigen::V,uzići,dvígati se
1022,steigen::V,nadoći,dvígati se
1023,wachsen::V,rasti,rásti
1024,glänzen::V,blistati,sijáti
1025,glänzen::V,sjati se,sijáti
1026,funkeln::V,svjetlucati,ískriti se
1027,lärmen::V,bučati,ropotáti
1028,lärmen::V,bučati,razgrájati
1029,lärmen::V,galamiti,ropotáti
1030,lärmen::V,galamiti,razgrájati
1031,läuten::V,zvoniti,zvoníti
1032,klingeln::V,zvoniti,zvončkljáti
1033,klirren::V,zvečati,žvenketáti
1034,brausen::V,hujati,šuméti
1035,rauschen::V,šumiti,šuštéti
1036,rauschen::V,šumiti,šelestéti
1037,rauschen::V,šuškati,šuštéti
1038,rauschen::V,šuškati,šelestéti
1039,klingen::V,zvučati,zvenéti
1040,bellen::V,lajati,lájati
1041,heulen::V,zavijati,zavíjati
1042,blasen::V,puhati,píhniti
1043,pfeifen::V,fućkati,pískati
1044,pfeifen::V,fućkati,žvížgati
1045,schreien::V,vikati,kričáti
1046,schreien::V,kričati,kričáti
1047,stöhnen::V,stenjati,stókati
1048,zittern::V,drhtati,drgetáti
1049,zittern::V,trepetati,drgetáti
1050,leben::V,živjeti,živéti
1051,geboren werden::V,roditi se,rodíti se
1052,atmen::V,disati,díhati
1053,trinken::V,piti,píti
1054,essen::V,jesti,jésti
1055,schlucken::V,gutati,požírati
1056,müde werden::V,umoriti se,péšati
1057,müde werden::V,umoriti se,utrúditi se
1058,einschlafen::V,usnuti,zaspáti
1059,einschlafen::V,zaspati,zaspáti
1060,schlafen::V,spati,spáti
1061,aufwachen::V,probuditi se,zbudíti se
1062,aufstehen::V,ustati,vstáti
1063,sich erholen::V,odmoriti se,oddahníti se
1064,krank werden::V,oboljeti se,oboléti
1065,krank werden::V,razboljeti se,oboléti
1066,krank sein::V,bolovati,bíti bolán
1067,schmerzen::V,boljeti,boléti
1068,husten::V,kašljati,kášljati
1069,genesen::V,ozdraviti,okrévati
1070,genesen::V,oporaviti se,okrévati
1071,sterben::V,umrijeti,umréti
1072,umkommen::V,skapati,pogíniti
1073,sich bewegen::V,gibati se,zganíti se
1074,sich bewegen::V,kretati se,zganíti se
1075,sich rühren::V,maknuti se,premakníti se
1076,sich erheben::V,dići se,vstájati
1077,sich erheben::V,dići se,vzdígniti se
1078,sich setzen::V,sjesti,sésti
1079,hinfallen::V,pasti,pásti dôl
1080,laufen::V,hodati,hodíti
1081,schreiten::V,stupati,stópati
1082,spazierengehen::V,šetati se,na sprehòd íti
1083,eilen::V,hitati,drvéti
1084,sich beeilen::V,požuriti se,hitéti
1085,sausen::V,juriti,dírkati
1086,rennen::V,trčati,dírjati
1087,springen::V,skakati,skákati
1088,klettern::V,popeti se,plézati
1089,klettern::V,penjati se,plézati
1090,schaukeln::V,ljuljati se,kolébati
1091,kriechen::V,puzati,pláziti se
1092,kriechen::V,gmizati,pláziti se
1093,schwimmen::V,plivati,plávati
1094,tauchen::V,roniti,potápljati se
1095,tauchen::V,gnjuriti,potápljati se
1096,rudern::V,veslati,vesláti
1097,fahren::V,voziti se,vozíti se
1098,fahren::V,voziti se,peljáti se
1099,fliegen::V,letjeti,létati
1100,fliegen::V,lijetati,létati
1101,gehen::V,ići,íti
1102,weggehen::V,otići,odíti
1103,abfahren::V,krenuti,odpeljáti se
1104,abfahren::V,otputovati,odpeljáti se
1105,anhalten::V,stati,ustáviti se
1106,anhalten::V,zaustaviti,ustáviti se
1107,hineingehen::V,ulaziti,íti nóter
1108,eintreten::V,ući,vstopíti
1109,kommen::V,doći,príti
1110,ankommen::V,stići,prispéti
1111,ankommen::V,stići,prihájati
1112,zurückkommen::V,vratiti se,vrníti se
1113,zurückkommen::V,povratiti se,vrníti se
1114,bleiben::V,ostati,ostáti
1115,warten::V,čekati,čákati
1116,erwarten::V,očekivati,pričakováti
1117,suchen::V,tražiti,iskáti
1118,finden::V,naći,nájti
1119,versuchen::V,pokušati,poskúšati
1120,vorbereiten::V,spremiti,pripráviti
1121,vorbereiten::V,pripremiti,pripráviti
1122,lieben::V,voljeti,ljubíti
1123,mögen::V,voljeti,márati
1124,lachen::V,smijati se,smejáti se
1125,rühren::V,taknuti,ganíti
1126,weinen::V,plakati,jókati
1127,weinen::V,plakati,plákati
1128,schimpfen::V,psovati,psováti
1129,schimpfen::V,psovati,zmérjati
1130,sich ärgern::V,ljutiti se,jezíti se
1131,sich fürchten::V,bojati se,báti se
1132,fürchten::V,bojati se,báti se
1133,fliehen::V,pobjeći,bežáti
1134,flüchten::V,utjeći,pobégniti
1135,sehen::V,vidjeti,vídeti
1136,anschauen::V,ogledati,oglédati
1137,ansehen::V,gledati,glédati
1138,hören::V,čuti,slíšati
1139,zuhören::V,slušati,poslúšati
1140,probieren::V,probati,poskúšati
1141,riechen::V,osjećati miris,dúhati
1142,fühlen::V,osjećati,čutíti
1143,scheinen::V,činiti se,zdéti se
1144,zu sehen sein::V,biti vidljiv,vídeti se
1145,vernehmen::V,saznati,čúti
1146,frieren::V,zima je,zébsti
1147,tun::V,raditi,délati
1148,können::V,moći,môči
1149,wollen::V,htjeti,hotéti
1150,anfangen::V,početi,začéti
1151,beenden::V,svršiti,dokončáti
1152,beenden::V,dovršiti,dokončáti
1153,aufhören::V,prestati,prenéhati
1154,gelingen::V,uspjeti,uspéti
1155,gelingen::V,uspjeti,posréčiti se
1156,geraten::V,desiti se,obnêsti se
1157,öffnen::V,otvoriti,odpréti
1158,schließen::V,zatvoriti,zapréti
1159,stellen::V,metnuti,postáviti
1160,stellen::V,postaviti,postáviti
1161,setzen::V,posaditi,posadíti
1162,legen::V,polagati,položíti
1163,berühren::V,doticati,dotíkati se
1164,berühren::V,dodirivati,dotíkati se
1165,verbinden::V,spojiti,obvézati
1166,verbinden::V,zavezati,obvézati
1167,bedecken::V,pokriti,pokríti
1168,aufhängen::V,objesiti,obésiti
1169,anzünden::V,upaliti,zažgáti
1170,anzünden::V,zapaliti,zažgáti
1171,aufheben::V,podići,vzdígniti
1172,aufheben::V,podignuti,vzdígniti
1173,zurücklassen::V,ostaviti,zapustíti
1174,zurücklassen::V,pustiti natrag,zapustíti
1175,verlieren::V,izgubiti,izgubíti
1176,fallen lassen::V,ispustiti,navréči
1177,machen::V,uraditi,naredíti
1178,machen::V,uraditi,napráviti
1179,machen::V,načiniti,naredíti
1180,machen::V,načiniti,napráviti
1181,machen::V,napraviti,naredíti
1182,machen::V,napraviti,napráviti
1183,herstellen::V,proizvesti,izdélati
1184,bauen::V,graditi,gradíti
1185,reparieren::V,popraviti,popráviti
1186,verbessern::V,poboljšati,izbóljšati
1187,ändern::V,promijeniti,spremeníti
1188,graben::V,kopati,kopáti
1189,graben::V,kopati,grêbsti
1190,graben::V,kopkati,kopáti
1191,graben::V,kopkati,grêbsti
1192,beugen::V,saviti,upogníti
1193,biegen::V,saviti,zavíjati
1194,biegen::V,sagnuti,zavíjati
1195,drehen::V,vrtjeti,vrtéti
1196,wenden::V,obrnuti,obrníti
1197,umdrehen::V,okrenuti,zasúkati
1198,umdrehen::V,prevŕnuti,zasúkati
1199,heben::V,dizati,dvígati
1200,hochheben::V,dignuti,privzdígniti
1201,ergreifen::V,uhvatiti,zgrábiti
1202,ergreifen::V,prihvatiti,zgrábiti
1203,halten::V,držati,držáti
1204,drücken::V,pritiskivati,tiščáti
1205,schieben::V,gurati,ríniti
1206,kratzen::V,česati,práskati
1207,kratzen::V,grepsti,práskati
1208,lecken::V,lizati,lízati
1209,beißen::V,ujesti,grísti
1210,beißen::V,gristi,grísti
1211,abreißen::V,otkinuti,odtŕgati
1212,abschneiden::V,odrezati,odrézati
1213,binden::V,vezati,vézati
1214,stecken::V,turiti,vtakníti
1215,brechen::V,slomiti,lomíti
1216,klopfen::V,lupati,tólči
1217,klopfen::V,kucati,tólči
1218,hauen::V,tući,séči
1219,hauen::V,udarati,séči
1220,kleben::V,lijepiti,lépiti
1221,reiben::V,trti,tréti
1222,reiben::V,trti,dŕgniti
1223,streichen::V,namazati,namázati
1224,schleifen::V,brusiti,brúsiti
1225,schneiden::V,rezati,rézati
1226,rütteln::V,drmati,strésti
1227,schütteln::V,tresti,majáti
1228,schwenken::V,mahati,obrníti
1229,schütten::V,sipati,sípati
1230,schütten::V,lijevati,sípati
1231,füllen::V,napuniti,napolníti
1232,einwickeln::V,umotati,zavíti
1233,einwickeln::V,zamotati,zavíti
1234,tragen::V,nositi,nêsti
1235,schleppen::V,tegliti,vláčiti
1236,ziehen::V,vući,vléči
1237,aufbewahren::V,čuvati,shranjeváti
1238,werfen::V,bacati,lúčati
1239,fangen::V,loviti,ujéti
1240,fangen::V,hvatati,ujéti
1241,packen::V,ščepati,prijéti
1242,packen::V,zgrabiti,prijéti
1243,verstecken::V,sakriti,skríti
1244,teilen::V,podijeliti,razdelíti
1245,schicken::V,slati,pošíljati
1246,bringen::V,donijeti,prinêsti
1247,hinzufügen::V,dodati,pristáviti
1248,hinzufügen::V,pridati,pristáviti
1249,bekommen::V,dobiti,dobíti
1250,erhalten::V,primiti,prejéti
1251,nehmen::V,uzeti,vzéti
1252,wählen::V,izabrati,izbírati
1253,auswählen::V,odabrati,izbráti
1254,bewahren::V,sačuvati,ohraníti
1255,behindern::V,smetati,ovírati
1256,verderben::V,pokvariti,pokváriti
1257,beschädigen::V,oštetiti,poškodováti
1258,zerbrechen::V,razbiti,razlomíti
1259,zerbrechen::V,prelomiti,razlomíti
1260,zerreißen::V,poderati,raztŕgati
1261,zerreißen::V,rastrgnuti,raztŕgati
1262,zerstören::V,razoriti,razrúšiti
1263,zerstören::V,razrušiti,razrúšiti
1264,verbrennen::V,spaliti,sežgáti
1265,verbrennen::V,sagorjeti,sežgáti
1266,geben::V,dati,dáti
1267,reichen::V,pružiti,séči
1268,reichen::V,pružiti,molíti
1269,schenken::V,darivati,podáriti
1270,versprechen::V,obećati,obljubíti
1271,wünschen::V,željeti,vóščiti
1272,loben::V,hvaliti,hváliti
1273,küssen::V,ljubiti,poljubováti
1274,wiegen::V,njihati,zíbati
1275,wiegen::V,ljuljati,zíbati
1276,zudecken::V,pokriti,pokríti
1277,wecken::V,probuditi,zbudíti
1278,zeigen::V,pokazati,pokázati
1279,führen::V,voditi,vêsti
1280,lehren::V,učiti,učíti
1281,unterrichten::V,poučiti,poučeváti
1282,aufziehen::V,uzgajati,vzgojíti
1283,leiten::V,upravljati,uprávljati
1284,antreiben::V,natjeravati,goníti
1285,lassen::V,dati,povzročíti
1286,einladen::V,pozvati,povábiti
1287,vereinigen::V,ujediniti,zdrúžiti
1288,besuchen::V,posjetiti,obiskáti
1289,treffen::V,sresti,pogodíti
1290,sich versammeln::V,okupiti se,zbráti se
1291,spielen::V,igrati se,igráti se
1292,singen::V,pjevati,péti
1293,tanzen::V,plesati,plésati
1294,sich trennen::V,razići se,ločíti se
1295,verlassen::V,ostaviti,zapustíti
1296,verlassen::V,napustiti,zapustíti
1297,retten::V,spasiti,réšiti
1298,bewachen::V,čuvati,strážiti
1299,bewachen::V,stražariti,strážiti
1300,schützen::V,čuvati,sčítiti
1301,verteidigen::V,obraniti,braníti
1302,sich schlagen::V,biti se,têpsti se
1303,sich schlagen::V,udariti se,têpsti se
1304,schießen::V,pucati,stréljati
1305,schießen::V,strijeljati,stréljati
1306,siegen::V,pobijediti,zmágati
1307,ärgern::V,ljutiti,jezíti
1308,ärgern::V,ljutiti,razbúriti
1309,schlagen::V,biti,têpsti
1310,schlagen::V,biti,udáriti
1311,schlagen::V,udariti,têpsti
1312,schlagen::V,udariti,udáriti
1313,treten::V,šutnuti,teptáti
1314,stechen::V,ubosti,ubôsti
1315,stoßen::V,gurnuti,peháti
1316,stoßen::V,gurnuti,drégniti
1317,stehlen::V,ukrasti,ukrásti
1318,stehlen::V,ukrasti,pokrásti
1319,stören::V,smetati,motíti
1320,belästigen::V,smetati,nadlegováti
1321,belästigen::V,dosaditi,nadlegováti
1322,verbergen::V,skriti,skríti
1323,täuschen::V,obmanuti,slepíti
1324,betrügen::V,prevarati,várati
1325,betrügen::V,prevarati,ogoljufáti
1326,töten::V,ubiti,ubíti
1327,wohnen::V,stanovati,prebívati
1328,arbeiten::V,raditi,délati
1329,sammeln::V,sabrati,zbráti
1330,pflücken::V,ubrati,obráti
1331,jagen::V,loviti,lovíti
1332,fischen::V,ribati,ribáriti
1333,fischen::V,loviti ribu,ribáriti
1334,fassen::V,uloviti,zajéti
1335,hüten::V,pasti,pásti
1336,treiben::V,goniti,pogánjati
1337,anbinden::V,privezati,privézati
1338,füttern::V,hraniti,kŕmiti
1339,melken::V,musti,mólsti
1340,hacken::V,sjeckati,sékati
1341,gießen::V,politi,ulíti
1342,reifen::V,sazreti,zoréti
1343,zubereiten::V,prigotoviti,pripráviti
1344,kochen::V,kuhati,kúhati
1345,backen::V,peći,cvréti
1346,braten::V,peći,pêči
1347,braten::V,pržiti,pêči
1348,umrühren::V,promiješati,preméšati
1349,stricken::V,plesti,plêsti
1350,nähen::V,šiti,šívati
1351,färben::V,obojiti,bárvati
1352,reinigen::V,očistiti,očístiti
1353,reinigen::V,počistiti,očístiti
1354,waschen::V,prati,opráti
1355,abwischen::V,otrti,obrísati
1356,spülen::V,isprati,splakováti
1357,spülen::V,oplakati,splakováti
1358,fegen::V,mesti,pométati
1359,fegen::V,pomesti,pométati
1360,kehren::V,mesti,mésti
1361,baden::V,kupati se,kópati se
1362,sich waschen::V,umiti se,umíti se
1363,sich waschen::V,prati se,umíti se
1364,ausziehen::V,svući,izvléči
1365,anziehen::V,obući,obléči
1366,sich anziehen::V,obući se,obléči se
1367,kämmen::V,češljati,česáti
1368,schmücken::V,uresiti,okrasíti
1369,schmücken::V,nakititi,okrasíti
1370,sagen::V,reći,dejáti
1371,sagen::V,kazati,dejáti
1372,sprechen::V,govoriti,govoríti
1373,reden::V,govoriti,rêči
1374,reden::V,besjediti,rêči
1375,sich unterhalten::V,razgovarati se,razgovárjati se
1376,fragen::V,pitati,vprášati
1377,bitten::V,moliti,prosíti
1378,erzählen::V,ispričati,práviti
1379,erzählen::V,pripovjediti,práviti
1380,mitteilen::V,saopćiti,naznániti
1381,nennen::V,nazvati,imenováti
1382,rufen::V,zvati,klícati
1383,rufen::V,dozvati,klícati
1384,prahlen::V,hvalisati se,baháti se
1385,übersetzen::V,prevesti,prevêsti
1386,denken::V,misliti,mísliti
1387,glauben::V,vjerovati,verjéti
1388,bemerken::V,zapaziti,opáziti
1389,bemerken::V,primijetiti,opáziti
1390,erkennen::V,prepoznati,spoznáti
1391,begreifen::V,pojmiti,pôjmiti
1392,begreifen::V,shvatiti,pôjmiti
1393,verstehen::V,razabrati,razuméti
1394,lernen::V,učiti se,učíti se
1395,wissen::V,znati,znáti
1396,wissen::V,znati,védeti
1397,sich erinnern an::V,sjetiti se,spómniti se
1398,vergessen::V,zaboraviti,pozábiti
1399,messen::V,mjeriti,mériti
1400,zählen::V,brojiti,štéti
1401,rechnen::V,računati,račúnati
1402,lesen::V,čitati,bráti
1403,lesen::V,čitati,čítati
1404,malen::V,slikati,slíkati
1405,zeichnen::V,crtati,rísati
1406,schreiben::V,pisati,písati
1407,besitzen::V,imati,iméti
1408,besitzen::V,posjedovati,iméti
1409,kaufen::V,kupiti,kupíti
1410,verkaufen::V,prodati,prodáti
1411,verkaufen::V,raspačati,prodáti
1412,bezahlen::V,platiti,pláčati
1413,zahlen::V,plaćati,plačeváti
1414,beherrschen::V,vladati,obvládati
1415,beherrschen::V,gospodariti,obvládati
1416,ertragen::V,trpjeti,prenêsti
1417,ertragen::V,podnijeti,prenêsti
1418,Gehirn::N,,možgáni
