,Concept_ID,ko,ady
709,wieviel::FNUM,얼마만큰,сыд фэди́з
710,eins::NUM,하나,зы
711,zwei::NUM,둘,тӏу
712,drei::NUM,셋,щы
713,vier::NUM,넷,плӏы
714,fünf::NUM,다섯,тфы
715,sechs::NUM,여섯,хы
716,sieben::NUM,일곱,блы
717,acht::NUM,여덟,и
718,neun::NUM,아홉,бгъу
719,zehn::NUM,열,пшӏы
720,elf::NUM,열하나,пшӏыкӏузы́
721,zwölf::NUM,열둘,пшӏыкӏутӏу
722,zwanzig::NUM,스물,тӏокӏы́
723,dreißig::NUM,서름,щэкӏы
724,vierzig::NUM,마흔,тӏокӏи́тӏу
725,fünfzig::NUM,숸,шъэны́ыкъу
726,sechzig::NUM,에순,тӏокӏи́щ
727,siebzig::NUM,일흔,тӏокӏищырэ́ пшӏырэ́
728,achtzig::NUM,여든,тӏокӏи́пӏ
729,neunzig::NUM,아흔,тӏокӏиилӏырэ́ пшӏырэ́
730,hundert::NUM,백,шъэ
731,tausend::NUM,천,мин
732,und::CNJ,와,ыкӏи
733,oder::CNJ,아니면,е
734,stehen::V,서다,ущытын
735,stehen::V,서다,умыхъыен
736,sitzen::V,앉다,уисын
737,sitzen::V,앉다,утесын
738,liegen::V,눕다,телъы́н
739,hängen::V,달다,къыщылэлын
740,hängen::V,달다,къыщылэлын щыгъын быхъур
741,werden::V,되다,хъун
742,passieren::V,지장옶다,къэхъун
743,beginnen::V,시작되다,къежьэн
744,beginnen::V,시작되다,къыублэн
745,enden::V,큳내다,ухы́н
746,wechseln::V,병경하다,зэхъожьы́н
747,aufgehen[Sonne]::V,뜨다,къыкъокӏы́н
748,untergehen[Sonne]::V,지다,къохьан
749,scheinen[Sonne]::V,빛나다,къепсыи
750,donnern::V,천둥치다,гъогъон
751,wehen::V,풀다,епщэ́н
752,strömen::V,흐르다,чъэн
753,fließen::V,흐르다,чъэн
754,sich drehen::V,돌다,зыгъэчэрэгъу́н
755,schwanken::V,동요하다,хъые́н
756,schwingen::V,흔들다,зыгъэхъые́н
757,fallen::V,떨어지다,къефэхы́н
758,brennen::V,타다,стын
759,rauchen::V,김이나다,ӏугъо къикӏын
760,regnen::V,비가오다,къещхы́н
761,gefrieren::V,얼다,дыкъын
762,tauen::V,녹다,жъун
763,schmelzen::V,녹다,ткӏун
764,trocknen::V,홈치다,гъушъы́н
765,trocknen::V,홈치다,чъэпхъу́н
766,sieden::V,끓다,жъон
767,faulen::V,부패하다,шъун
768,verfaulen::V,썩다,шъун
769,reißen::V,지바찢다,зэӏэтхъы́н
770,versinken::V,가라앉다,чӏихьан
771,vergehen::V,지나가다,блэкӏы́н
772,erscheinen::V,나타나다,къэлъэгъон
773,verschwinden::V,사라지다,кӏодыжьы́н
774,sinken::V,가라앉다,
775,abnehmen::V,떼어내다,къыкӏичын
776,zunehmen::V,증가하다,хэхъо́н
777,steigen::V,상승하다,къежьэн
778,wachsen::V,생기하다,хэхъо́н
779,wachsen::V,생기하다,къэкӏы́н
780,glänzen::V,뛰오나다,цӏыу́н
781,funkeln::V,불티가잍어나다,жъыу́н
782,lärmen::V,떠들다,бырсыры́н
783,läuten::V,울시다,теон
784,klingeln::V,초닌총을울리다,теон
785,klirren::V,탁탁울리다,
786,brausen::V,쏴쏴소리내다,шъуин
787,rauschen::V,솨솨,макъэ гъэӏун
788,klingen::V,반향하다,къыхэӏукӏын
789,bellen::V,짖다,хьакъу́н
790,heulen::V,포효하다,быун
791,blasen::V,불다,епщэ́н
792,pfeifen::V,피리를불다,шъуин
793,schreien::V,절규하다,куо́н
794,schreien::V,절규하다,кӏыи́н
795,stöhnen::V,신음하다,щэӏун
796,zittern::V,저뉼하다,кӏэзэзын
797,leben::V,살다,псэу́н
798,geboren werden::V,태어난,къэхъун
799,atmen::V,숨쉬다,жьы къэщэ́н
800,trinken::V,마시다,ешъо́н
801,essen::V,먹다,шхын
802,schlucken::V,들이켜다,бдырыин
803,einschlafen::V,잠들다,хэчъыен
804,schlafen::V,자다,чъые́н
805,aufwachen::V,눈트다,къэущы́н
806,aufstehen::V,서다,уцу́н
807,sich erholen::V,회복하다,зыгъэпсэфын
808,schmerzen::V,아프다,сымэджэ́н
809,husten::V,잔기침하다,пскэ́н
810,genesen::V,낫다,хъужьын
811,sterben::V,죽다,лӏэн
812,umkommen::V,못쓰게되다,хэкӏодэн
813,sich bewegen::V,움직이다,хъые́н
814,sich rühren::V,움직이다,хъые́н
815,sich erheben::V,이러서다,къэтэджын
816,sich setzen::V,앉히다,тӏысы́н
817,hinfallen::V,넘어지다,ебэджы́н
818,laufen::V,걷다,кӏон
819,schreiten::V,보행하다,кӏон
820,spazierengehen::V,산보하다,къэкӏухьэн
821,eilen::V,서둘다,гузэжъон
822,sich beeilen::V,서둘게하다,гуӏэ́н
823,sausen::V,서들러 떠나다,псынкӏэ́у чъэн
824,rennen::V,달리다,чъэн
825,springen::V,도약하다,пкӏэн
826,klettern::V,갑겨오르다,дэцохъоен
827,schaukeln::V,흔들리게하다,уешӏэн
828,kriechen::V,기다,цохъо́н
829,schwimmen::V,헤엄치다,есы́н
830,tauchen::V,잠기다,зычӏэгъэо́н
831,rudern::V,물을헤치다,къошъо бэщкӏэ фын
832,fahren::V,가다,кӏон
833,fahren::V,나르다,кӏон
834,fliegen::V,날다,быбы́н
835,gehen::V,가다,кӏон
836,weggehen::V,팔리다,ӏукӏын
837,abfahren::V,출발하다,ежьэн
838,anhalten::V,멈추다,къэуцу́н
839,hineingehen::V,(그리로)가다,ихьан
840,eintreten::V,들러가다,чӏэхьан
841,kommen::V,오다,къэкӏо́н
842,ankommen::V,고챀하다,къэсы́н
843,zurückkommen::V,보기,гъэзэжьын
844,bleiben::V,체류,къэнэ́н
845,warten::V,기다리다,пэплъэ́н
846,erwarten::V,기대하다,ежэн
847,suchen::V,찾다,лъыхъу́н
848,suchen::V,구하다,лъыхъу́н
849,finden::V,찾아내다,къэгъоты́н
850,finden::V,찾아내다,къыхэгъэщы́н
851,versuchen::V,시험하다,пылъы́н
852,vorbereiten::V,재비하다,гъэхьазыры́н
853,lieben::V,사랑하다,шӏу плъэгъу́н
854,mögen::V,줗아하다,шӏу плъэгъу́н
855,lachen::V,웃다,щхын
856,rühren::V,건드리다,гур гъэузын
857,weinen::V,울다,гъын
858,schimpfen::V,꾸짖다,хъонэн
859,sich ärgern::V,화를내게 하다,губжы́н
860,sich fürchten::V,두려원하다,щынэ́н
861,fürchten::V,두려원하다,щынэ́н
862,fliehen::V,도망치다,
863,flüchten::V,도주하다,
864,sehen::V,보다,льэгъу́н
865,anschauen::V,바라보다,плъэн
866,anschauen::V,바라보다,еплъы́н
867,ansehen::V,바라보다,плъэн
868,hören::V,듣다,зэхэхын
869,zuhören::V,듣다,дэӏо́н
870,probieren::V,시식하다,хэӏэн
871,riechen::V,내새를맡다,пэмэ́н
872,fühlen::V,느끼다,зэхэпшӏэн
873,scheinen::V,...것같다,уащыхъу́н
874,scheinen::V,...것같다,уашӏошӏы́н
875,zu sehen sein::V,보이는,зэрэлъэгъу́н
876,vernehmen::V,듣다,зэхэхын
877,vernehmen::V,들어서일다,зэхэхын
878,frieren::V,춥다,дыкъын
879,frieren::V,춥다,пӏыкӏэн
880,frieren::V,춥다,чъыӏэ́ лӏэн
881,tun::V,하다,шӏын
882,können::V,할주릴다,лъэкӏы́н
883,wollen::V,바라다,фэе́н
884,anfangen::V,시작하다,ублэн
885,beenden::V,다하다,ухы́н
886,aufhören::V,그만두다,щыгъэтын
887,gelingen::V,성국하다,хъун
888,geraten::V,잘되어가다,
889,öffnen::V,열다,ӏухы́н
890,schließen::V,추측하다,игъэсэн
891,stellen::V,세우다,бгъэуцун
892,setzen::V,놓다,гъэтӏысы́н
893,legen::V,눕히다,хэлъхьа́н
894,berühren::V,대다,эӏэн
895,berühren::V,대다,нэсын
896,verbinden::V,옝열하다,зэхэпхэ́н
897,verbinden::V,옝열하다,пхын
898,bedecken::V,덮다,техъо́н
899,aufhängen::V,매달다,пылъэ́н
900,anzünden::V,점화하다,хэгъэнэ́н
901,aufheben::V,위로올리다,
902,zurücklassen::V,튀에남기다,къэгъэнэ́н
903,verlieren::V,잃다,чӏэ́нэн
904,verlieren::V,잃다,шӏокӏоды́н
905,fallen lassen::V,떨어뜨리다,чӏэунэн
906,fallen lassen::V,떨어뜨리다,пӏэпызын
907,machen::V,하다,шӏын
908,herstellen::V,제조하다,шӏы́н
909,bauen::V,짓다,шӏы́н
910,reparieren::V,수셩자다,дыжьы́н
911,verbessern::V,정정하다,нахьышӏу пшӏын
912,verbessern::V,정정하다,нахь дэгъу пшӏын
913,ändern::V,바꾸다,зэблэхъу́н
914,graben::V,파다,тӏын
915,beugen::V,구부리다,
916,biegen::V,굽히다,уфэн
917,drehen::V,회전,гъэчэрегъу́
918,wenden::V,회전시키다,пӏонтӏэн
919,wenden::V,회전시키다,бгъэзэн
920,wenden::V,회전시키다,уӏубын
921,umdrehen::V,회전시키다,
922,heben::V,일으아키다,ӏэты́н
923,hochheben::V,틀어올리다,ӏэты́н
924,ergreifen::V,잡다,къэубыты́н
925,halten::V,잡다,ӏыгъы́н
926,drücken::V,누르다,тэӏункӏэн
927,schieben::V,밀다,уеӏункӏын
928,schieben::V,밀다,уетӏыргун
929,kratzen::V,긁다,цӏэнтхъун
930,lecken::V,핥다,бзэи́н
931,beißen::V,물다,ецэкъэ́н
932,abschneiden::V,귾어내다,пыупкӏын
933,abschneiden::V,귾어내다,гобзыкӏын
934,binden::V,매다,епхын
935,stecken::V,찌르다,хэсэн
936,brechen::V,금,зэпыпкӏын
937,klopfen::V,치다,теон
938,hauen::V,때리다,теон
939,kleben::V,들러붙다,щхэн
940,reiben::V,문지르다,пӏотын
941,streichen::V,쓰다듬다,щыфэн
942,schleifen::V,갈다,гъэчаны́н
943,schleifen::V,갈다,кӏэлыкӏы́н
944,schneiden::V,베다,бзын
945,rütteln::V,흔들다,гъэсысын
946,schütteln::V,흔들다,гъэсысын
947,schwenken::V,흔들다,ӏэ шӏын
948,schütten::V,따르다,икӏэ́н
949,füllen::V,담다,из шӏын
950,einwickeln::V,싸다,кӏоцӏыщыхьа́н
951,tragen::V,지우다,хьын
952,schleppen::V,끌다,пхьын
953,schleppen::V,끌다,плъэшъун
954,ziehen::V,당기다,пкъудыин
955,ziehen::V,당기다,пщэн
956,ziehen::V,당기다,плъэшъун
957,aufbewahren::V,간직하다,пӏыгъын
958,aufbewahren::V,간직하다,уухъумэн
959,werfen::V,던지다,дзын
960,fangen::V,밥다,къэубыты́н
961,packen::V,쥐다,къэубыты́н
962,verstecken::V,숨기다,бгъэбылъын
963,teilen::V,나누다,гощы́н
964,schicken::V,보내다,гъахьы́н
965,bringen::V,가겨,къэхьы́н
966,hinzufügen::V,부가하다,хэгъэхъо́н
967,bekommen::V,얻다,
968,erhalten::V,지니다,
969,nehmen::V,잡다,къытехы́н
970,wählen::V,선거하다,къыхэхы́н
971,auswählen::V,선출하다,къыхэхы́н
972,bewahren::V,저장보종,къэухъумэн
973,behindern::V,훼방하다,пэрыохъу хъун
974,verderben::V,못쓰게 되다,къутэн
975,beschädigen::V,상하게하다,къутэн
976,zerbrechen::V,깨뜨리다,къутэн
977,zerreißen::V,잡아쫓다,зэӏэтхъы́н
978,zerstören::V,파괴하다,къутэ́н
979,verbrennen::V,소실하다,гъэсты́н
980,geben::V,주다,еты́н
981,reichen::V,내일다,еты́н
982,schenken::V,주다,еты́н
983,versprechen::V,약속하다,гъэгугъэ́н
984,wünschen::V,바라다,шӏоигъо́н
985,loben::V,칭찬하다,щытхъун
986,küssen::V,키스하다,ебэу́н
987,wiegen::V,어르다,гъэхъыен
988,zudecken::V,뚜꺼을하다,техъо́н
989,wecken::V,깨우다,къэгъэущы́н
990,zeigen::V,보이다,гъэлъэгъо́н
991,führen::V,가게하다,щэн
992,lehren::V,가르치다,егъэджэ́н
993,lehren::V,가르치다,егъэшӏэн
994,unterrichten::V,가르지다,егъэджэ́н
995,aufziehen::V,사육하다,пӏун
996,leiten::V,이끌다,гъэзекӏон
997,antreiben::V,몰다,къепфылӏэн
998,lassen::V,내버려두다,еты́н
999,einladen::V,초청하다,къегъэблэгъэн
1000,vereinigen::V,하나로하다,зэгогъэхьан
1001,besuchen::V,방문하다,щыӏэ́н
1002,treffen::V,만나다,ӏукӏэ́н
1003,treffen::V,만나다,пэгъокӏы́н
1004,sich versammeln::V,조립하다,зэхэхьан
1005,spielen::V,눌다,джэгу́н
1006,singen::V,노래하다,орэ́д къэӏо́н
1007,tanzen::V,춤추하다,къэшъо́н
1008,sich trennen::V,가르다,зэгокӏыжьы́ных
1009,verlassen::V,버림받은,бгынэн
1010,verlassen::V,버림받은,хэкӏыжьын
1011,retten::V,구조하다,къыхэпхыжьын
1012,retten::V,구조하다,къэбгъэнэжьын
1013,bewachen::V,치키다,къэгъэгъунэн
1014,schützen::V,보호하다,ухъумэ́н
1015,verteidigen::V,막다,къэухъумэн
1016,sich schlagen::V,치다,эзэон
1017,schießen::V,쏘다,он
1018,siegen::V,이기다,текӏо́н
1019,ärgern::V,성을내게하다,бгъэгубжын
1020,schlagen::V,치다,ео́н
1021,treten::V,디디다,
1022,stechen::V,찌르다,хэӏун
1023,stoßen::V,찌르다,тӏыро́н
1024,stoßen::V,찌르다,уеӏункӏын
1025,stehlen::V,훔치다,тыгъу́н
1026,stören::V,움직이다,бгъэгумэкӏын
1027,belästigen::V,괴롭히다,бгъэгумэкӏын
1028,verbergen::V,숨기다,ушъэфын
1029,täuschen::V,속이다,гъэпцӏэ́н
1030,betrügen::V,속이다,гъэпцӏэ́н
1031,töten::V,죽이다,уикӏын
1032,wohnen::V,실다,дэсын
1033,arbeiten::V,일하다,лэжьэ́н
1034,sammeln::V,모으다,угъои́н
1035,pflücken::V,꿔다,къыпычы́н
1036,jagen::V,사냥하다,шэкӏон
1037,jagen::V,사냥하다,ешэкӏон
1038,fischen::V,고기를잡다,пцэжъые уешэн
1039,fassen::V,움켜쥐다,къэубыты́н
1040,hüten::V,망보다,хэхъо́н
1041,treiben::V,몰아세우다,пфын
1042,anbinden::V,묶다,епхын
1043,füttern::V,사료를주다,гъэшхэ́н
1044,melken::V,젖을짜다,щын
1045,hacken::V,자르다,упкӏэтэн
1046,gießen::V,물을대다,тепкӏэн
1047,reifen::V,성숙하다,игъо хъун
1048,zubereiten::V,조제하다,бгъэхьазырын
1049,kochen::V,요리하다,шӏы́н
1050,backen::V,쿱다,гъэжъэ́н
1051,braten::V,굽다,гъэжъэ́н
1052,umrühren::V,교반하다,зэхэгъэкӏухьан
1053,stricken::V,뜨개질하다,хъын
1054,nähen::V,꿰매다,дэн
1055,färben::V,채색하다,бгъэлэн
1056,reinigen::V,청소하다,укъэбзы́н
1057,waschen::V,씻다,бгыкӏын
1058,abwischen::V,닦다,лъэкӏы́н
1059,spülen::V,씻다,дэгъэчъыхьан
1060,fegen::V,소체하다,пхъэнкӏы́н
1061,kehren::V,청소하다,пхъэнкӏы́н
1062,baden::V,감다,зыгъэпскӏын
1063,sich waschen::V,모믈 씻다,зытхьакӏы́н
1064,ausziehen::V,벗다,къытехы́н
1065,anziehen::V,끌어움직이다,щылъэ́н
1066,kämmen::V,빗다,жьын
1067,schmücken::V,치레하다,гъэдэхэ́н
1068,sagen::V,말하다,къэӏон
1069,sprechen::V,말하다,псэлъэ́н
1070,reden::V,이야기하다,гущыӏэ́н
1071,fragen::V,질문하다,упчӏэ́н
1072,bitten::V,원하다,лъэӏо́н
1073,erzählen::V,이야기하다,къэпӏотэ́н
1074,mitteilen::V,이야기하다,макъэ егъэӏун
1075,nennen::V,부르다,цӏэ фэусы́н
1076,rufen::V,불러내다,джэн
1077,prahlen::V,자랑하다,узыщытхъужьы́н
1078,übersetzen::V,번역하다,бгъэкӏотэн
1079,denken::V,생각하다,егупшысэ́н
1080,glauben::V,믿다,уивыхъэ́ телъы́н
1081,bemerken::V,인자하다,гу лъыптэ́н
1082,erkennen::V,인식하다,зэхэпхын
1083,erkennen::V,인식하다,зэбгъэшӏэн
1084,begreifen::V,파악하다,гурыӏо́н
1085,verstehen::V,이해하다,зэхэхын
1086,lernen::V,배우다,еджэ́н
1087,wissen::V,알다,шӏэн
1088,sich erinnern an::V,상기하다,къэшӏэжьын
1089,vergessen::V,잊다,пщыгъупшэжьы́н
1090,messen::V,측정하다,шын
1091,zählen::V,세다,плъытэ́н
1092,rechnen::V,게산하다,плъытэ́н
1093,rechnen::V,게산하다,угугъэ́н
1094,lesen::V,읽다,еджэ́н
1095,malen::V,그리다,шӏын
1096,zeichnen::V,소묘하다,шӏын
1097,schreiben::V,쓰다,тхын
1098,besitzen::V,소유하다,иӏэн
1099,kaufen::V,사다,щэфы́н
1100,verkaufen::V,팔다,щэн
1101,bezahlen::V,지불하다,птын
1102,bezahlen::V,지불하다,лъыптын
1103,bezahlen::V,지불하다,птыжьы́н
1104,zahlen::V,치르다,птын
1105,zahlen::V,치르다,лъыптын
1106,beherrschen::V,지배하다,иунаеу иӏэн
1107,ertragen::V,참다,щэчы́н
1108,Grube::N,,машэ́
1109,Lust::N,,шӏонгъоны́гъ
1110,Nachricht::N,,къэба́р
1111,klug::A,,акъылышӏу́
1112,müde werden::V,,пшъын
1113,krank werden::V,,сымаджэ́ хъун
1114,krank sein::V,,сымэджэ́н
1115,abreißen::V,,къичын
1116,abreißen::V,,пытхъын
1117,sich anziehen::V,,зыфэпэн
1118,sich unterhalten::V,,зэдэгущыӏэн
