,Concept_ID,kk,es
813,lebendig::A,жанды,vivo
814,lebendig::A,жанды,viviente
815,gut::A,жақсы,bueno
816,schlecht::A,жаман,malo
817,richtig::A,дұрыс,justo
818,richtig::A,дұрыс,correcto
819,schlimm::A,жаман,malo
820,schlimm::A,жаман,grave
821,wahr::A,нағыз,verídico
822,wahr::A,нағыз,verdadero
823,alt::A,ескі,viejo
824,neu::A,жаңа,nuevo
825,ehemalig::A,өткен,antiguo
826,ehemalig::A,бұрынғы,antiguo
827,alt[Lebewesen]::A,кексе,viejo
828,jung::A,науша,joven
829,arm::A,кедей,pobre
830,arm::A,дәулетсіз,pobre
831,reich::A,малды,rico
832,bekannt::A,таныс,conocido
833,bekannt::A,көзтаныс,conocido
834,berühmt::A,атақты,famoso
835,berühmt::A,атақты,célebre
836,fremd::A,бөтен,extraño
837,verschieden::A,түрлі,diverso
838,verschieden::A,түрлі,distinto
839,verschieden::A,түрлі,diferente
840,nah::A,жуық,cercano
841,nah::A,етене,cercano
842,fern::A,алыс,lejano
843,fern::A,алыстағы,lejano
844,linker::A,сол,izquierdo
845,linker::A,солшыл,izquierdo
846,rechter::A,оң,derecho
847,anderer::A,өзге,otro
848,anderer::A,былайғы,otro
849,erster::A,алғашқы,primero
850,zweiter::A,екінші,segundo
851,dritter::A,үшінші,tercero
852,letzter::A,артқы,último
853,letzter::A,кейінгі,último
854,allein::ADV,серіксіз,a solo
855,auf einmal::ADV,бірден,de una vez
856,zusammen::ADV,бірлесіп,juntos
857,lange::ADV,ұзақ,mucho tiempo
858,plötzlich::ADV,кенет,de repente
859,sofort::ADV,әне-міне дегенше,en seguida
860,später::ADV,артынан,más tarde
861,jetzt::ADV,енді,ahora
862,jetzt::ADV,қазір,ahora
863,heute::ADV,бүгін,hoy
864,morgen::ADV,ертең,mañana
865,bald::ADV,тез,pronto
866,bald::ADV,тез,en breve
867,dann::ADV,онан соң,luego
868,dann::ADV,онан соң,entonces
869,dann::ADV,сонан соң,luego
870,dann::ADV,сонан соң,entonces
871,gestern::ADV,кеше,ayer
872,einst::ADV,бірде,antaño
873,einst::ADV,бір кезде,antaño
874,damals::ADV,анада,entonces
875,danach::ADV,онан соң,después
876,danach::ADV,сонан соң,después
877,vorher::ADV,бұрын,antes
878,zuerst::ADV,әуелі,primero
879,zuerst::ADV,алдымен,primero
880,einmal::ADV,бір жолы,una vez
881,manchmal::ADV,кейде,a veces
882,oft::ADV,ылғи,a menudo
883,oft::ADV,ылғи,con frecuencia
884,immer::ADV,өнебойы,siempre
885,niemals::ADV,ешуақытта,jamás
886,hier::ADV,бұнда,aquí
887,hier::ADV,осында,aquí
888,hierhin::ADV,бермен,acá
889,von hier::ADV,бер жақтан,desde aquí
890,dort::ADV,анда,ahí
891,dort::ADV,анда,allí
892,dorthin::ADV,әрі,allí
893,dorthin::ADV,әрі,hacia allí
894,geradeaus::ADV,тура,todo derecho
895,vorwärts::ADV,ілгері,adelante
896,rückwärts::ADV,артқа,hacia atrás
897,zurück::ADV,кейін қарай,atrás
898,unten::ADV,төменде,abajo
899,hinab::ADV,астына,hacia abajo
900,hinab::ADV,төмен,hacia abajo
901,oben::ADV,жоғарыда,arriba
902,hinauf::ADV,өрге,hacia arriba
903,überall::ADV,әрқайда,por todas partes
904,nicht::ADV,емес,no
905,ein wenig::ADV,азырақ,un poco
906,ein wenig::ADV,аздаған,un poco
907,ein wenig::ADV,азғантай,un poco
908,kaum::ADV,зорға,apenas
909,sehr::ADV,орасан,muy
910,sehr::ADV,орасан,mucho
911,so::ADV,бұлай,tan
912,so::ADV,былайша,tan
913,noch::ADV,әлі,aún
914,noch::ADV,әлі,todavía
915,nur::ADV,ғана,solamente
916,schon::ADV,түге,ya
917,wieder::ADV,жаңа,de nuevo
918,wieder::ADV,қайта,de nuevo
919,wieder::ADV,жаңадан,de nuevo
920,vergebens::ADV,бекер,en vano
921,vor::PRP,алды,antes de
922,vor::PRP,алды,delante de
923,hinter::PRP,артынан,tras
924,hinter::PRP,артынан,detrás de
925,unter::PRP,түп,bajo
926,unter::PRP,түп,debajo de
927,unter::PRP,маңында,bajo
928,unter::PRP,маңында,debajo de
929,durch::PRP,арқылы,por
930,durch::PRP,арқылы,a través de
931,neben::PRP,іргеде,al lado de
932,neben::PRP,жанында,al lado de
933,zwischen::PRP,арада,entre
934,wegen::PRP,үшін,por
935,wegen::PRP,үшін,a causa de
936,dies::PRN,бұ,esto
937,dies::PRN,осы,esto
938,das::PRN,сол,eso
939,das::PRN,сол,esto
940,alles::PRN,дүйім,todo
941,alles::PRN,күллі,todo
942,ich::PRN,мен,yo
943,du::PRN,сен,tú
944,er::PRN,ол,él
945,wir::PRN,біз,nosotros
946,ihr::PRN,сіз,vosotros
947,sie::PRN,олар,ellos
948,was::FPRN,не,qué
949,wer::FPRN,кім,quién
950,wo::FADV,кәні,dónde
951,wo::FADV,қайда,dónde
952,wohin::FADV,қайда,adónde
953,wohin::FADV,қайда,hacia dónde
954,wie::FADV,калай,cómo
955,warum::FADV,неғып,por qué
956,wieviel::FNUM,неше,cuánto
957,wieviel::FNUM,қанша,cuánto
958,eins::NUM,бір,uno
959,zwei::NUM,екі,dos
960,drei::NUM,үш,tres
961,vier::NUM,төрт,cuatro
962,fünf::NUM,бес,cinco
963,sechs::NUM,алты,seis
964,sieben::NUM,жеті,siete
965,acht::NUM,сегіз,ocho
966,neun::NUM,тоғыз,nueve
967,zehn::NUM,он,diez
968,elf::NUM,он бір,once
969,zwölf::NUM,он екі,doce
970,zwanzig::NUM,жиырма,veinte
971,dreißig::NUM,отыз,treinta
972,vierzig::NUM,қырық,cuarenta
973,fünfzig::NUM,елу,cincuenta
974,sechzig::NUM,алпыс,sesenta
975,siebzig::NUM,жетпіс,setenta
976,achtzig::NUM,сексен,ochenta
977,neunzig::NUM,тоқсан,noventa
978,hundert::NUM,жүз,cien
979,hundert::NUM,жүз,ciento
980,tausend::NUM,мың,mil
981,und::CNJ,та,y
982,oder::CNJ,әлде,o
983,oder::CNJ,немесе,o
984,stehen::V,тұру,estar de pie
985,sitzen::V,отыру,estar sentado
986,liegen::V,жату,yacer
987,liegen::V,жату,estar acostado
988,hängen::V,ілу,pender
989,werden::V,болу,hacerse
990,werden::V,түрегелу,hacerse
991,passieren::V,болу,suceder
992,beginnen::V,басталу,iniciarse
993,beginnen::V,басталу,principiar
994,enden::V,ада болу,acabar
995,enden::V,ада болу,terminar
996,wechseln::V,құбылу,variar
997,wechseln::V,құбылу,alternar
998,wechseln::V,өзгеру,variar
999,wechseln::V,өзгеру,alternar
1000,aufgehen[Sonne]::V,шығу,salir
1001,untergehen[Sonne]::V,батыру,ponerse
1002,untergehen[Sonne]::V,батыру,descender
1003,scheinen[Sonne]::V,жылтырау,brillar
1004,donnern::V,күркіреу,tronar
1005,wehen::V,огып тур,soplar
1006,strömen::V,сорғалау,afluir
1007,fließen::V,ағу,fluir
1008,fließen::V,ағу,correr
1009,sich drehen::V,айналу,girar
1010,schwanken::V,толықсу,vacilar
1011,schwingen::V,тербелу,oscilar
1012,fallen::V,құлау,caer
1013,fallen::V,жығылу,caer
1014,fallen::V,төмендеу,caer
1015,brennen::V,жану,arder
1016,brennen::V,жану,quemar
1017,rauchen::V,түтету,humear
1018,rauchen::V,түтету,echar humo
1019,regnen::V,жауу,llover
1020,gefrieren::V,мұздай қату,helarse
1021,gefrieren::V,мұз боп қату,helarse
1022,tauen::V,жібу,deshelarse
1023,schmelzen::V,еру,fundirse
1024,schmelzen::V,еру,derretirse
1025,trocknen::V,курау,secarse
1026,sieden::V,қайнау,hervir
1027,faulen::V,иістену,pudrirse
1028,verfaulen::V,шіру,pudrirse
1029,reißen::V,жыртылу,romperse
1030,versinken::V,малтығу,hundirse
1031,vergehen::V,өту,pasar
1032,erscheinen::V,көріну,aparecer
1033,erscheinen::V,көрініп қалу,aparecer
1034,verschwinden::V,ғайып_болу,desaparecer
1035,sinken::V,ылдилау,bajar
1036,sinken::V,төмендеу,bajar
1037,abnehmen::V,кемітілу,decrecer
1038,abnehmen::V,кемітілу,disminuir
1039,zunehmen::V,көбею,crecer
1040,zunehmen::V,көбею,aumentar
1041,steigen::V,қобу,subir
1042,steigen::V,қобу,ascender
1043,steigen::V,көтерілу,subir
1044,steigen::V,көтерілу,ascender
1045,steigen::V,жоғарылау,subir
1046,steigen::V,жоғарылау,ascender
1047,wachsen::V,өсу,crecer
1048,glänzen::V,жалтырау,brillar
1049,glänzen::V,жалтырау,resplandecer
1050,funkeln::V,жарқырау,chispear
1051,funkeln::V,нұрлану,chispear
1052,funkeln::V,жылтылдау,chispear
1053,lärmen::V,шулау,hacer ruido
1054,lärmen::V,шуылдау,hacer ruido
1055,läuten::V,қоңыраулату,sonar
1056,läuten::V,қоңыраулату,repicar
1057,klingeln::V,дыңғырлау,tocar el timbre
1058,klirren::V,дыңылдату,tintinear
1059,brausen::V,тасу,zumbar
1060,rauschen::V,сусылдау,murmurar
1061,rauschen::V,сыбдырлау,murmurar
1062,klingen::V,дыбыс шығару,sonar
1063,bellen::V,үру,ladrar
1064,heulen::V,ұлу,ulular
1065,blasen::V,үру,soplar
1066,pfeifen::V,ысқыру,silbar
1067,schreien::V,шыңғыру,gritar
1068,schreien::V,айғайлау,gritar
1069,schreien::V,байбайлау,gritar
1070,schreien::V,бажалақтау,gritar
1071,stöhnen::V,ыңырсу,gemir
1072,stöhnen::V,ыңкылдау,gemir
1073,zittern::V,қалш,temblar
1074,zittern::V,қалшылдату,temblar
1075,leben::V,жасау,vivir
1076,leben::V,күнелту,vivir
1077,leben::V,күн көру,vivir
1078,leben::V,тіршілік ету,vivir
1079,geboren werden::V,туу,nacer
1080,atmen::V,дем алу,respirar
1081,atmen::V,ауа жұту,respirar
1082,trinken::V,ішу,beber
1083,trinken::V,ұрттау,beber
1084,essen::V,жеу,comer
1085,essen::V,тамақтану,comer
1086,schlucken::V,жұту,tragar
1087,müde werden::V,болдыру,cansarse
1088,müde werden::V,болдыру,fatigarse
1089,einschlafen::V,үйыктап калу,dormirse
1090,schlafen::V,ұйықтау,dormir
1091,aufwachen::V,ояну,despertarse
1092,aufstehen::V,ояну,levantarse
1093,sich erholen::V,тынығу,reposar
1094,sich erholen::V,тынығу,descansar
1095,krank werden::V,кеселдену,caer enfermo
1096,krank werden::V,сырқаттану,caer enfermo
1097,krank werden::V,ауырып қалу,caer enfermo
1098,krank werden::V,ауыра бастау,caer enfermo
1099,krank werden::V,кеселге ұшырау,caer enfermo
1100,krank werden::V,сырқаттанып қалу,caer enfermo
1101,krank sein::V,ауыру,estar enfermo
1102,krank sein::V,сырқаттану,estar enfermo
1103,schmerzen::V,ауырады,doler
1104,husten::V,жөтелу,toser
1105,genesen::V,айығу,convalecer
1106,genesen::V,айығу,restablecerse
1107,sterben::V,өлу,morir
1108,sterben::V,қайтыс,morir
1109,sterben::V,жантапсыру,morir
1110,umkommen::V,өлу,perecer
1111,umkommen::V,қаза табу,perecer
1112,sich bewegen::V,жылжу,moverse
1113,sich rühren::V,қыбырлау,rebullir
1114,sich erheben::V,тұру,levantarse
1115,sich setzen::V,отыру,sentarse
1116,hinfallen::V,жығылу,caerse
1117,laufen::V,жояу жүру,andar
1118,schreiten::V,кадамдау,proceder
1119,spazierengehen::V,қыдыру,pasear
1120,spazierengehen::V,қыдыру,pasearse
1121,eilen::V,асығу,correr prisa
1122,eilen::V,жеделдену,correr prisa
1123,eilen::V,жедепдеу,correr prisa
1124,sich beeilen::V,асығу,darse prisa
1125,sich beeilen::V,жеделдену,darse prisa
1126,sausen::V,заулау,correr
1127,rennen::V,жүгіру,correr
1128,springen::V,секіру,saltar
1129,klettern::V,өрмелеп шығу,trepar
1130,klettern::V,өрмелеп шығу,escalar
1131,schaukeln::V,тербелу,bambolearse
1132,kriechen::V,еңбектеу,reptar
1133,kriechen::V,еңбектеу,arrastrarse
1134,schwimmen::V,жүзу,nadar
1135,schwimmen::V,малту,nadar
1136,schwimmen::V,қалықтау,nadar
1137,tauchen::V,сүңгу,bucear
1138,tauchen::V,сүңгу,sumergirse
1139,rudern::V,есу,remar
1140,fahren::V,бару,ir
1141,fliegen::V,ұшу,volar
1142,gehen::V,бару,ir
1143,gehen::V,бару,andar
1144,weggehen::V,кету,irse
1145,weggehen::V,кету,marcharse
1146,abfahren::V,жөнелу,salir
1147,abfahren::V,жөнелу,partir
1148,anhalten::V,тоқтау,parar
1149,anhalten::V,тоқтау,pararse
1150,hineingehen::V,кіру,entrar
1151,eintreten::V,ену,entrar
1152,kommen::V,жету,venir
1153,ankommen::V,келу,llegar
1154,zurückkommen::V,қайту,volver
1155,zurückkommen::V,қайту,regresar
1156,bleiben::V,қалу,quedarse
1157,warten::V,тосу,esperar
1158,erwarten::V,күту,esperar
1159,suchen::V,іздеу,buscar
1160,finden::V,табу,hallar
1161,finden::V,табу,encontrar
1162,versuchen::V,талпыну,intentar
1163,vorbereiten::V,әзірлеу,preparar
1164,lieben::V,сүю,amar
1165,lieben::V,сүю,querer
1166,mögen::V,жарату,querer
1167,mögen::V,жақсы_көру,querer
1168,lachen::V,күлу,reír
1169,lachen::V,күлісу,reír
1170,rühren::V,көңілін бұзу,conmover
1171,weinen::V,жылау,llorar
1172,schimpfen::V,ақырып-бақыру,regañar
1173,sich ärgern::V,ашулану,enfadarse
1174,sich fürchten::V,сескену,tener miedo
1175,fürchten::V,қауіптену,temer
1176,fürchten::V,қауіптену,tener miedo a
1177,fürchten::V,сақсыну,temer
1178,fürchten::V,сақсыну,tener miedo a
1179,fliehen::V,қашу,huir
1180,fliehen::V,қашып кету,huir
1181,flüchten::V,қашу,escaparse
1182,flüchten::V,қашып кету,escaparse
1183,sehen::V,көру,ver
1184,anschauen::V,назар салу,mirar
1185,ansehen::V,тамашалау,mirar
1186,hören::V,есту,oír
1187,zuhören::V,тыңдау,escuchar
1188,zuhören::V,құлақ қою,escuchar
1189,probieren::V,тату,probar
1190,probieren::V,тату,degustar
1191,probieren::V,дәм тату,probar
1192,probieren::V,дәм тату,degustar
1193,riechen::V,иіскеу,oler
1194,fühlen::V,сезу,sentir
1195,fühlen::V,сезіну,sentir
1196,scheinen::V,болып көріну,parecer
1197,zu sehen sein::V,көріну,poder verse
1198,vernehmen::V,есту,oír
1199,vernehmen::V,есту,percibir
1200,vernehmen::V,есітіп қалу,oír
1201,vernehmen::V,есітіп қалу,percibir
1202,frieren::V,тоңу,tener frío
1203,frieren::V,жаурау,tener frío
1204,tun::V,ету,hacer
1205,tun::V,істеу,hacer
1206,können::V,білу,poder
1207,wollen::V,қалау,querer
1208,anfangen::V,бастау,iniciar
1209,beenden::V,бітіру,acabar
1210,beenden::V,бітіру,terminar
1211,beenden::V,адақтау,acabar
1212,beenden::V,адақтау,terminar
1213,beenden::V,тамамдау,acabar
1214,beenden::V,тамамдау,terminar
1215,beenden::V,аяқтап шығу,acabar
1216,beenden::V,аяқтап шығу,terminar
1217,aufhören::V,доғару,cesar
1218,gelingen::V,жолы түсу,salir bien
1219,geraten::V,калу,salir
1220,geraten::V,калу,dar resultado
1221,öffnen::V,ашу,abrir
1222,öffnen::V,ашып қою,abrir
1223,schließen::V,жабу,cerrar
1224,stellen::V,қою,poner
1225,stellen::V,қою,colocar
1226,stellen::V,қойдыру,poner
1227,stellen::V,қойдыру,colocar
1228,setzen::V,отырғызу,poner
1229,setzen::V,отырғызу,colocar
1230,legen::V,салу,poner
1231,legen::V,калау,poner
1232,berühren::V,тию,tocar
1233,verbinden::V,байлап алу,unir
1234,verbinden::V,байлап алу,juntar
1235,verbinden::V,сабақтастыру,unir
1236,verbinden::V,сабақтастыру,juntar
1237,bedecken::V,бүркеу,tapar
1238,bedecken::V,бүркеу,cubrir
1239,aufhängen::V,ілу,colgar
1240,aufhängen::V,асып қою,colgar
1241,anzünden::V,тұтату,encender
1242,aufheben::V,көтеру,recoger
1243,zurücklassen::V,қалдыру,dejar
1244,verlieren::V,жоғалту,perder
1245,fallen lassen::V,құлатып алу,dejar caer
1246,fallen lassen::V,қолдан түсіріп алу,dejar caer
1247,machen::V,ету,hacer
1248,machen::V,жасау,hacer
1249,machen::V,жасап шығару,hacer
1250,herstellen::V,жасап шығару,fabricar
1251,bauen::V,тұрғызу,construir
1252,reparieren::V,оңдау,reparar
1253,verbessern::V,дұрыстау,mejorar
1254,ändern::V,өзгерту,mudar
1255,ändern::V,өзгерту,modificar
1256,graben::V,үңгу,cavar
1257,beugen::V,буғу,doblar
1258,beugen::V,буғу,inclinar
1259,biegen::V,ию,doblar
1260,biegen::V,майыстыру,doblar
1261,drehen::V,айналдыру,volver
1262,drehen::V,айналдыру,hacer girar
1263,wenden::V,екінші жағын айналдыру,volver
1264,umdrehen::V,бұру,revolver
1265,heben::V,көтеру,levantar
1266,hochheben::V,жоғарылату,alzar
1267,hochheben::V,көтеру,alzar
1268,ergreifen::V,бас_салу,coger
1269,ergreifen::V,шап_беріп_ұстап_алу,coger
1270,ergreifen::V,шап_беру,coger
1271,ergreifen::V,шап_ете_түсу,coger
1272,halten::V,тұту,tener
1273,halten::V,ұстау,tener
1274,drücken::V,басу,apretar
1275,schieben::V,итеру,empujar
1276,kratzen::V,қыру,rascar
1277,lecken::V,жалау,lamer
1278,beißen::V,қабу,morder
1279,beißen::V,тістеу,morder
1280,beißen::V,қауып алу,morder
1281,abreißen::V,үзу,arrancar
1282,abschneiden::V,қырқу,cortar
1283,binden::V,байланыстыру,atar
1284,binden::V,байлап_алу,atar
1285,binden::V,байластыру,atar
1286,binden::V,байлау,atar
1287,binden::V,буу,atar
1288,binden::V,матау,atar
1289,binden::V,сабақтастыру,atar
1290,binden::V,ұштастыру,atar
1291,stecken::V,сұғу,meter
1292,brechen::V,сындыру,romper
1293,brechen::V,сындыру,quebrar
1294,klopfen::V,қағу,golpear
1295,hauen::V,соғу,pegar
1296,kleben::V,желімдеу,pegar
1297,kleben::V,желімдеу,encolar
1298,reiben::V,үйкеу,frotar
1299,streichen::V,сүйкеу,untar
1300,streichen::V,сүйкеу,recubrir
1301,schleifen::V,егеу,afilar
1302,schleifen::V,қайрау,afilar
1303,schleifen::V,егеулеу,afilar
1304,schneiden::V,кесу,cortar
1305,rütteln::V,қозғау,agitar
1306,rütteln::V,жұлмалау,agitar
1307,schütteln::V,дірілдету,agitar
1308,schütteln::V,дірілдету,sacudir
1309,schütteln::V,селкілдету,agitar
1310,schütteln::V,селкілдету,sacudir
1311,schwenken::V,бұлғау,menear
1312,schwenken::V,сермеу,menear
1313,schütten::V,құю,verter
1314,füllen::V,толтыру,llenar
1315,einwickeln::V,орау,envolver
1316,tragen::V,алып жүру,llevar
1317,schleppen::V,тарту,arrastrar
1318,ziehen::V,тарту,tirar
1319,aufbewahren::V,сақтау,conservar
1320,werfen::V,лақтыру,echar
1321,werfen::V,лақтыру,lanzar
1322,fangen::V,қармау,coger
1323,fangen::V,қағып алу,coger
1324,packen::V,шап беру,agarrar
1325,packen::V,шап ете түсу,agarrar
1326,packen::V,шап беріп ұстап алу,agarrar
1327,verstecken::V,тығу,esconder
1328,verstecken::V,жасыру,esconder
1329,teilen::V,бөлу,partir
1330,teilen::V,бөлу,dividir
1331,schicken::V,жіберу,enviar
1332,bringen::V,әкелу,traer
1333,bringen::V,алып келу,traer
1334,hinzufügen::V,қосу,añadir
1335,hinzufügen::V,үстеу,añadir
1336,bekommen::V,алу,obtener
1337,bekommen::V,алу,conseguir
1338,erhalten::V,алмақ,recibir
1339,nehmen::V,алу,tomar
1340,nehmen::V,алмақ,tomar
1341,wählen::V,таңдау,elegir
1342,auswählen::V,екшеу,escoger
1343,auswählen::V,екшеу,seleccionar
1344,auswählen::V,саралау,escoger
1345,auswählen::V,саралау,seleccionar
1346,auswählen::V,сұрыптау,escoger
1347,auswählen::V,сұрыптау,seleccionar
1348,auswählen::V,сайлап алу,escoger
1349,auswählen::V,сайлап алу,seleccionar
1350,bewahren::V,сақтау,guardar
1351,bewahren::V,сақтау,preservar
1352,behindern::V,оралғы болу,estorbar
1353,behindern::V,оралғы болу,obstaculizar
1354,verderben::V,бүлдіру,estropear
1355,beschädigen::V,бұзу,deteriorar
1356,zerbrechen::V,уату,romper
1357,zerbrechen::V,уату,quebrar
1358,zerreißen::V,жырту,desgarrar
1359,zerreißen::V,жырту,despedazar
1360,zerstören::V,қирату,destruir
1361,zerstören::V,қирату,destrozar
1362,zerstören::V,талқандау,destruir
1363,zerstören::V,талқандау,destrozar
1364,verbrennen::V,өртеу,quemar
1365,verbrennen::V,жандыру,quemar
1366,verbrennen::V,өртеп жіберу,quemar
1367,verbrennen::V,жандырып жіберу,quemar
1368,geben::V,беру,dar
1369,reichen::V,беру,pasar
1370,schenken::V,тарту,regalar
1371,versprechen::V,уәде беру,prometer
1372,wünschen::V,тілеу,desear
1373,loben::V,мақтау,alabar
1374,loben::V,дәріптеу,alabar
1375,küssen::V,сүю,besar
1376,wiegen::V,тербеу,mecer
1377,zudecken::V,бүркеу,tapar
1378,zudecken::V,бүркеу,cubrir
1379,wecken::V,ояту,despertar
1380,zeigen::V,көрсету,mostrar
1381,führen::V,ерту,guiar
1382,führen::V,ерту,conducir
1383,führen::V,жетектеу,guiar
1384,führen::V,жетектеу,conducir
1385,lehren::V,оқыту,enseñar
1386,lehren::V,оқыту,instruir
1387,unterrichten::V,оқыту,enseñar
1388,aufziehen::V,бағу,criar
1389,leiten::V,басқару,guiar
1390,leiten::V,басқару,dirigir
1391,leiten::V,жетекшілік ету,guiar
1392,leiten::V,жетекшілік ету,dirigir
1393,antreiben::V,асықтыру,impeler
1394,antreiben::V,асықтыру,impulsar
1395,lassen::V,-ткізу,hacer
1396,lassen::V,мәжбүр ету,hacer
1397,einladen::V,шақыру,invitar
1398,vereinigen::V,біріктіру,unir
1399,vereinigen::V,біріктіріп қою,unir
1400,besuchen::V,кіріп шығу,visitar
1401,besuchen::V,кіріп шығу,ir a ver
1402,besuchen::V,барып шығу,visitar
1403,besuchen::V,барып шығу,ir a ver
1404,treffen::V,кездесу,encontrar
1405,sich versammeln::V,топталу,reunirse
1406,sich versammeln::V,топталу,congregarse
1407,spielen::V,ойнау,jugar
1408,singen::V,сайрау,cantar
1409,tanzen::V,билеу,bailar
1410,sich trennen::V,айрылысу,separarse
1411,verlassen::V,тастау,dejar
1412,verlassen::V,тастау,abandonar
1413,retten::V,құтқару,salvar
1414,bewachen::V,күзету,vigilar
1415,schützen::V,жақтау,proteger
1416,schützen::V,жақтасу,proteger
1417,verteidigen::V,қорғау,defender
1418,sich schlagen::V,алысу,batirse
1419,schießen::V,ату,tirar
1420,schießen::V,ату,disparar
1421,siegen::V,жеңу,vencer
1422,ärgern::V,ашуландыру,enojar
1423,ärgern::V,ашуландыру,enfadar
1424,schlagen::V,ұру,pegar
1425,schlagen::V,ұру,golpear
1426,treten::V,тебу,dar una patada a
1427,stechen::V,шаншу,pinchar
1428,stoßen::V,түрту,empujar
1429,stehlen::V,ұрлау,robar
1430,stehlen::V,ұрлау,hurtar
1431,stören::V,кесірлен,molestar
1432,belästigen::V,мазасын алу,molestar
1433,belästigen::V,мазасын алу,importunar
1434,verbergen::V,сездірмеу,ocultar
1435,verbergen::V,сездірмеу,esconder
1436,täuschen::V,жалған айту,engañar
1437,betrügen::V,алдау,engañar
1438,betrügen::V,алдап кету,engañar
1439,betrügen::V,ақымақ қылу,engañar
1440,töten::V,құрту,matar
1441,töten::V,өлтіру,matar
1442,wohnen::V,мекендеу,vivir
1443,wohnen::V,мекендеу,habitar
1444,wohnen::V,өмір сүру,vivir
1445,wohnen::V,өмір сүру,habitar
1446,arbeiten::V,істеу,trabajar
1447,arbeiten::V,еңбектену,trabajar
1448,sammeln::V,жыю,recoger
1449,sammeln::V,жыю,coleccionar
1450,pflücken::V,жұлу,coger
1451,jagen::V,аулау,cazar
1452,fischen::V,балык_аулау,pescar
1453,fassen::V,ұстау,atrapar
1454,fassen::V,ұстау,capturar
1455,hüten::V,жаю,guardar
1456,hüten::V,бағу,guardar
1457,treiben::V,айдау,aballar
1458,anbinden::V,байлау,atar
1459,füttern::V,ас ішкізу,echar de comer
1460,füttern::V,азықтандыру,echar de comer
1461,füttern::V,қоректендіру,echar de comer
1462,melken::V,сауу,ordeñar
1463,hacken::V,турау,picar
1464,hacken::V,турау,cortar
1465,gießen::V,суару,regar
1466,reifen::V,жетілу,madurar
1467,zubereiten::V,даяр ету,preparar
1468,kochen::V,асу,cocer
1469,kochen::V,асу,guisar
1470,backen::V,пісіру,hornear
1471,backen::V,пісіру,cocer al horno
1472,braten::V,қуыру,asar
1473,braten::V,қуыру,freír
1474,umrühren::V,былғалау,remover
1475,umrühren::V,сапырылыстыру,remover
1476,stricken::V,торлау,hacer punto
1477,stricken::V,торлау,hacer calceta
1478,stricken::V,тоқу,hacer punto
1479,stricken::V,тоқу,hacer calceta
1480,nähen::V,тігу,coser
1481,färben::V,бояу,teñir
1482,färben::V,бояу,colorear
1483,färben::V,сырлау,teñir
1484,färben::V,сырлау,colorear
1485,reinigen::V,аршу,limpiar
1486,reinigen::V,тазалау,limpiar
1487,waschen::V,жуу,lavar
1488,abwischen::V,сүрту,fregar
1489,abwischen::V,сүрту,limpiar
1490,spülen::V,шаю,aclarar
1491,spülen::V,шаю,enjuagar
1492,fegen::V,сыпыру,barrer
1493,fegen::V,сыпыру,pasar la escoba
1494,kehren::V,сыпыру,barrer
1495,baden::V,шомылу,bañarse
1496,sich waschen::V,жуыну,lavarse
1497,ausziehen::V,шешу,quitar
1498,ausziehen::V,шешу,quitarse
1499,anziehen::V,кигізу,ponerse
1500,sich anziehen::V,киіну,vestirse
1501,kämmen::V,тарау,peinar
1502,schmücken::V,әсемдеу,adornar
1503,schmücken::V,мәнерлеу,adornar
1504,schmücken::V,көріктендіру,adornar
1505,sagen::V,деу,decir
1506,sagen::V,айту,decir
1507,sprechen::V,деу,hablar
1508,sprechen::V,айту,hablar
1509,reden::V,сөйлеу,hablar
1510,reden::V,сөйлеу,conversar
1511,reden::V,сөйлесу,hablar
1512,reden::V,сөйлесу,conversar
1513,reden::V,тіл қатысу,hablar
1514,reden::V,тіл қатысу,conversar
1515,sich unterhalten::V,сұхбаттасу,charlar
1516,sich unterhalten::V,сұхбаттасу,conversar
1517,fragen::V,сұрау,preguntar
1518,bitten::V,өтіну,rogar
1519,bitten::V,жалыну,rogar
1520,erzählen::V,айту,contar
1521,mitteilen::V,білдіру,comunicar
1522,mitteilen::V,білдіру,participar
1523,nennen::V,атау,llamar
1524,nennen::V,атау,nombrar
1525,rufen::V,шақыру,llamar
1526,prahlen::V,бөсу,jactarse
1527,übersetzen::V,аудару,traducir
1528,denken::V,ойлау,pensar
1529,glauben::V,нану,creer
1530,glauben::V,илану,creer
1531,bemerken::V,аңғару,notar
1532,erkennen::V,тану,reconocer
1533,begreifen::V,ұғу,concebir
1534,begreifen::V,аңғарып алу,concebir
1535,verstehen::V,пайым,entender
1536,verstehen::V,пайым,comprender
1537,verstehen::V,түсіну,entender
1538,verstehen::V,түсіну,comprender
1539,lernen::V,оқу,aprender
1540,wissen::V,хабардар болу,saber
1541,sich erinnern an::V,еске түсіру,recordar
1542,sich erinnern an::V,еске түсіру,acordarse de
1543,vergessen::V,ұмыту,olvidar
1544,messen::V,өлшеу,medir
1545,zählen::V,санау,contar
1546,rechnen::V,санап шығару,contar
1547,rechnen::V,санап шығару,calcular
1548,rechnen::V,санап шығу,contar
1549,rechnen::V,санап шығу,calcular
1550,rechnen::V,санау,contar
1551,rechnen::V,санау,calcular
1552,lesen::V,оқу,leer
1553,malen::V,сурет салу,pintar
1554,zeichnen::V,сурет салу,dibujar
1555,schreiben::V,жазу,escribir
1556,besitzen::V,болу,poseer
1557,kaufen::V,алу,comprar
