,Concept_ID,is,be
818,vierzig::NUM,fjörutíu,сорак
819,fünfzig::NUM,fimmtíu,пядзесят
820,sechzig::NUM,sextíu,шесдзесят
821,siebzig::NUM,sjötíu,семдзесят
822,achtzig::NUM,áttatíu,восемдзесят
823,neunzig::NUM,níutíu,дзевяноста
824,hundert::NUM,hundrað,сто
825,tausend::NUM,þúsund,тысяча
826,und::CNJ,og,і
827,und::CNJ,og,ды
828,oder::CNJ,eða,або
829,stehen::V,standa,стаяць
830,sitzen::V,sitja,сядзець
831,liegen::V,liggja,ляжаць
832,hängen::V,hanga,вісець
833,werden::V,verða,стаць
834,werden::V,verða,зрабіцца
835,passieren::V,gerast,трапіцца
836,beginnen::V,byrja,пачацца
837,enden::V,enda,кончыцца
838,enden::V,lykta,кончыцца
839,wechseln::V,skipta,мяняцца
840,aufgehen[Sonne]::V,koma upp,узысці
841,untergehen[Sonne]::V,ganga til viðar,зайсці
842,scheinen[Sonne]::V,skína,свяціць
843,donnern::V,þruma,грымець
844,wehen::V,blása,дзьмуць
845,strömen::V,streyma,ліцца
846,fließen::V,fljóta,цячы
847,sich drehen::V,snúast,круціцца
848,sich drehen::V,snúast,варочацца
849,schwanken::V,riða,хістацца
850,schwanken::V,rugga,хістацца
851,schwingen::V,sveiflast,гайдацца
852,schwingen::V,sveiflast,калыхацца
853,fallen::V,falla,падаць
854,brennen::V,brenna,гарэць
855,rauchen::V,reykja,дымець
856,regnen::V,rigna,дажджыць
857,gefrieren::V,frjósa,замерзнуць
858,tauen::V,þiðna,раставаць
859,schmelzen::V,bráðna,плавіцца
860,trocknen::V,þorna,сохнуць
861,sieden::V,sjóða,кіпець
862,faulen::V,rotna,гнісці
863,verfaulen::V,rotna,згнісці
864,reißen::V,rifna,ірвацца
865,versinken::V,sökkva,тануць
866,vergehen::V,líða,праходзіць
867,erscheinen::V,birtast,зʼявіцца
868,verschwinden::V,hverfa,знікнуць
869,sinken::V,síga,спадаць
870,abnehmen::V,lækka,паменшыцца
871,abnehmen::V,minnka,паменшыцца
872,zunehmen::V,aukast,павялічвацца
873,steigen::V,stíga,паднімацца
874,wachsen::V,vaxa,расці
875,glänzen::V,glóa,блішчаць
876,glänzen::V,glampa,блішчаць
877,funkeln::V,leiftra,бліскаць
878,lärmen::V,hafa hátt,шумець
879,läuten::V,hringja,званіць
880,klingeln::V,hringja,званіць
881,klirren::V,glamra,бразгаць
882,klirren::V,skrölta,бразгаць
883,brausen::V,ólga,бушаваць
884,rauschen::V,suða,шастаць
885,klingen::V,hljóma,гучаць
886,bellen::V,gelta,брахаць
887,heulen::V,væla,выць
888,heulen::V,ýlfra,выць
889,blasen::V,blása,дзьмухнуць
890,pfeifen::V,blístra,свістаць
891,schreien::V,æpa,крычаць
892,stöhnen::V,stynja,стагнаць
893,zittern::V,titra,дрыжаць
894,zittern::V,skjálfa,дрыжаць
895,leben::V,lifa,жыць
896,geboren werden::V,fæðast,нарадзіцца
897,atmen::V,anda,дыхаць
898,atmen::V,draga andann,дыхаць
899,trinken::V,drekka,піць
900,essen::V,borða,есці
901,schlucken::V,kingja,глытаць
902,müde werden::V,þreytast,стаміцца
903,einschlafen::V,sofna,заснуць
904,schlafen::V,sofa,спаць
905,aufwachen::V,vakna,рассыпацца
906,aufstehen::V,fara á fætur,устаць
907,sich erholen::V,hvíla sig,адпачываць
908,krank werden::V,veikjast,захварэць
909,krank werden::V,verða veikur,захварэць
910,krank sein::V,vera veikur,хварэць
911,schmerzen::V,kenna til,балець
912,husten::V,hósta,кашляць
913,genesen::V,batna,паправіцца
914,genesen::V,batna,паздаравець
915,genesen::V,frískast,паправіцца
916,genesen::V,frískast,паздаравець
917,sterben::V,deyja,памерці
918,umkommen::V,farast,загінуць
919,sich bewegen::V,bifast,рухацца
920,sich rühren::V,hreyfast,варушыцца
921,sich erheben::V,standa upp,устаць
922,sich setzen::V,setjast,сесці
923,hinfallen::V,detta,упасці
924,laufen::V,labba,хадзіць
925,schreiten::V,ganga,шагаць
926,schreiten::V,ganga,крочыць
927,spazierengehen::V,ganga sér til skemmtunar,гуляць
928,eilen::V,fara hratt,спяшацца
929,sich beeilen::V,flýta sér,спяшацца
930,sausen::V,þjóta,імчацца
931,rennen::V,hlaupa,бегаць
932,springen::V,stökkva,скакаць
933,klettern::V,klifra,лазіць
934,schaukeln::V,róla,гайдацца
935,schaukeln::V,rugga,гайдацца
936,kriechen::V,skríða,поўзаць
937,schwimmen::V,synda,плаваць
938,tauchen::V,kafa,ныраць
939,rudern::V,róa,веславаць
940,fahren::V,aka,ехаць
941,fahren::V,fara,ехаць
942,fliegen::V,fljúga,лятаць
943,gehen::V,fara,ісці
944,gehen::V,ganga,ісці
945,weggehen::V,fara burt,пайсці
946,weggehen::V,ganga burt,пайсці
947,abfahren::V,aka burt,адʼяжджаць
948,anhalten::V,stöðva,спыніцца
949,anhalten::V,stöðva,затрымацца
950,hineingehen::V,ganga inn,уваходзіць
951,eintreten::V,koma inn,увайсці
952,eintreten::V,ganga inn,увайсці
953,kommen::V,koma,прыйсці
954,ankommen::V,koma til,прыбыць
955,zurückkommen::V,koma til baka,вярнуцца
956,bleiben::V,haldast,застацца
957,bleiben::V,vera kyrr,застацца
958,warten::V,bíða,чакаць
959,erwarten::V,búast við,чакаць
960,erwarten::V,eiga von á,чакаць
961,suchen::V,leita,шукаць
962,finden::V,finna,знайсці
963,versuchen::V,reyna,прабаваць
964,vorbereiten::V,undirbúa,падрыхтаваць
965,lieben::V,elska,кахаць
966,mögen::V,þykja gott,любіць
967,mögen::V,falla í geð,любіць
968,lachen::V,hlæja,смяяцца
969,rühren::V,snerta,расчуліць
970,weinen::V,gráta,плакаць
971,schimpfen::V,skammast,лаяцца
972,sich ärgern::V,sárna,сердаваць
973,sich ärgern::V,gremjast,сердаваць
974,sich fürchten::V,óttast,баяцца
975,fürchten::V,óttast,баяцца
976,fliehen::V,flýja,уцякаць
977,flüchten::V,strjúka,уцячы
978,sehen::V,sjá,бачыць
979,anschauen::V,horfa á,паглядзець
980,ansehen::V,líta á,глядзець
981,hören::V,heyra,чуць
982,zuhören::V,hlusta,слухаць
983,probieren::V,smakka,каштаваць
984,riechen::V,þefa,нюхаць
985,fühlen::V,finna til,адчуваць
986,scheinen::V,virðast,здавацца
987,zu sehen sein::V,vera að sjá,віднецца
988,vernehmen::V,heyra,пачуць
989,vernehmen::V,greina,пачуць
990,frieren::V,frjósa,мёрзнуць
991,tun::V,gera,рабіць
992,können::V,geta,умець
993,wollen::V,ætla,хацець
994,wollen::V,vilja,хацець
995,anfangen::V,hefja,пачаць
996,beenden::V,enda,закончыць
997,beenden::V,ljúka,закончыць
998,aufhören::V,lykta,перастаць
999,gelingen::V,heppnast,удацца
1000,geraten::V,lukkast,аказацца
1001,öffnen::V,opna,адчыніць
1002,schließen::V,loka,зачыніць
1003,stellen::V,láta,паставіць
1004,stellen::V,setja,паставіць
1005,setzen::V,láta,пасадзіць
1006,setzen::V,setja,пасадзіць
1007,legen::V,láta,класці
1008,legen::V,leggja,класці
1009,berühren::V,koma við,чапаць
1010,verbinden::V,sameina,звязаць
1011,bedecken::V,hylja,накрыць
1012,aufhängen::V,hengja,павесіць
1013,aufhängen::V,hengja upp,павесіць
1014,anzünden::V,kveikja í,запаліць
1015,aufheben::V,taka upp,падняць
1016,aufheben::V,lyfta upp,падняць
1017,zurücklassen::V,skilja eftir,пакінуць
1018,verlieren::V,týna,згубіць
1019,verlieren::V,glata,згубіць
1020,fallen lassen::V,missa,упусціць
1021,machen::V,búa til,зрабіць
1022,herstellen::V,framleiða,вырабіць
1023,bauen::V,smíða,будаваць
1024,bauen::V,byggja,будаваць
1025,reparieren::V,gera við,правіць
1026,verbessern::V,bæta,палепшыць
1027,ändern::V,breyta,змяніць
1028,graben::V,grafa,капаць
1029,beugen::V,beygja,сагнуць
1030,biegen::V,sveigja,пагнуць
1031,drehen::V,snúa,вярцець
1032,wenden::V,snúa,павярнуць
1033,wenden::V,venda,павярнуць
1034,umdrehen::V,venda,перавярнуць
1035,umdrehen::V,snúa við,перавярнуць
1036,heben::V,hefja,падымаць
1037,hochheben::V,lyfta upp,падняць
1038,ergreifen::V,grípa,схапіць
1039,ergreifen::V,grípa,схваціць
1040,halten::V,rúma,трымаць
1041,halten::V,halda,трымаць
1042,drücken::V,þjá,націскаць
1043,drücken::V,þrýsta,націскаць
1044,schieben::V,ýta,пхаць
1045,schieben::V,ýta,штурхаць
1046,kratzen::V,klóra,скрэбці
1047,lecken::V,sleikja,лізаць
1048,beißen::V,bíta,кусаць
1049,abreißen::V,rífa af,адарваць
1050,abreißen::V,rífa frá,адарваць
1051,abschneiden::V,skera af,адрэзаць
1052,abschneiden::V,klippa af,адрэзаць
1053,binden::V,binda,вязаць
1054,stecken::V,stinga,уваткнуць
1055,brechen::V,brjóta,зламаць
1056,klopfen::V,berja,стукаць
1057,klopfen::V,klappa,стукаць
1058,hauen::V,berja,біць
1059,hauen::V,höggva,біць
1060,kleben::V,líma,клеіць
1061,reiben::V,núa,церці
1062,streichen::V,smyrja,намазаць
1063,schleifen::V,slípa,тачыць
1064,schneiden::V,skera,рэзаць
1065,schneiden::V,klippa,рэзаць
1066,rütteln::V,skaka,хістаць
1067,schütteln::V,hrista,трэсці
1068,schwenken::V,sveifla,махаць
1069,schütten::V,hella,наліць
1070,füllen::V,fylla,напоўніць
1071,einwickeln::V,vefja inn í,загарнуць
1072,tragen::V,bera,несці
1073,schleppen::V,draga,цягнуць
1074,ziehen::V,toga,цягнуць
1075,ziehen::V,draga,цягнуць
1076,aufbewahren::V,geyma,захоўваць
1077,werfen::V,kasta,кідаць
1078,fangen::V,grípa,лавіць
1079,packen::V,þrífa í,схапіць
1080,packen::V,þrífa í,схваціць
1081,verstecken::V,fela,схаваць
1082,teilen::V,deila,раздзяліць
1083,schicken::V,senda,пасылаць
1084,bringen::V,færa,прынесці
1085,bringen::V,flytja,прынесці
1086,hinzufügen::V,bæta við,дабавіць
1087,bekommen::V,hljóta,дастаць
1088,bekommen::V,ná,дастаць
1089,erhalten::V,fá,атрымаць
1090,nehmen::V,taka,ўзяць
1091,wählen::V,velja,выбраць
1092,auswählen::V,velja úr,адабраць
1093,bewahren::V,gæta,захаваць
1094,bewahren::V,vernda,захаваць
1095,behindern::V,varna,перашкаджаць
1096,verderben::V,spilla,сапсаваць
1097,beschädigen::V,skemma,пашкодзіць
1098,zerbrechen::V,brjóta,разбіць
1099,zerreißen::V,rífa,разадраць
1100,zerreißen::V,rífa sundur,разадраць
1101,zerstören::V,rífa niður,разбурыць
1102,verbrennen::V,brenna,спаліць
1103,geben::V,gefa,даць
1104,reichen::V,rétta,перадаць
1105,schenken::V,gefa,дарыць
1106,versprechen::V,lofa,абяцаць
1107,versprechen::V,heita,абяцаць
1108,wünschen::V,óska,жадаць
1109,loben::V,lofa,хваліць
1110,loben::V,hrósa,хваліць
1111,küssen::V,kyssa,цалаваць
1112,wiegen::V,rugga,гушкаць
1113,wiegen::V,rugga,калыхаць
1114,zudecken::V,þekja,накрыць
1115,zudecken::V,breiða yfir,накрыць
1116,wecken::V,vekja,пабудзіць
1117,zeigen::V,sýna,паказаць
1118,führen::V,leiða,весці
1119,lehren::V,kenna,вучыць
1120,unterrichten::V,fræða,выкладаць
1121,aufziehen::V,ala upp,выхаваць
1122,leiten::V,stjórna,кіраваць
1123,antreiben::V,hvetja,падганяць
1124,lassen::V,láta,прымусіць
1125,einladen::V,bjóða heim,запрасіць
1126,vereinigen::V,sameina,абʼяднаць
1127,besuchen::V,heimsækja,наведаць
1128,treffen::V,hitta,сустрэць
1129,sich versammeln::V,safnast saman,сабрацца
1130,spielen::V,leika sér,гуляць
1131,singen::V,syngja,пець
1132,singen::V,syngja,спяваць
1133,tanzen::V,dansa,танцаваць
1134,sich trennen::V,skiljast,расстацца
1135,verlassen::V,yfirgefa,пакінуць
1136,retten::V,bjarga,выратаваць
1137,bewachen::V,gæta,ахоўваць
1138,bewachen::V,hafa vörð á,ахоўваць
1139,schützen::V,vernda,уберагаць
1140,verteidigen::V,verja,абараніць
1141,sich schlagen::V,slást,біцца
1142,sich schlagen::V,slást,драцца
1143,sich schlagen::V,berjast,біцца
1144,sich schlagen::V,berjast,драцца
1145,schießen::V,skjóta,страляць
1146,siegen::V,sigra,перамагчы
1147,ärgern::V,ergja,злаваць
1148,ärgern::V,skaprauna,злаваць
1149,schlagen::V,slá,ударыць
1150,schlagen::V,lemja,ударыць
1151,treten::V,sparka,штурхаць
1152,stechen::V,stinga,укалоць
1153,stoßen::V,hrinda,папхнуць
1154,stehlen::V,stela,украсці
1155,stören::V,trufla,перашкодзіць
1156,belästigen::V,ónáða,дакучаць
1157,verbergen::V,leyna,скрыць
1158,verbergen::V,leyna,схаваць
1159,täuschen::V,gabba,падмануць
1160,täuschen::V,blekkja,падмануць
1161,betrügen::V,svíkja,змахляваць
1162,betrügen::V,blekkja,змахляваць
1163,töten::V,drepa,забіць
1164,wohnen::V,búa,жыць
1165,arbeiten::V,vinna,працаваць
1166,sammeln::V,safna,сабраць
1167,pflücken::V,tína,зрываць
1168,pflücken::V,reyta,зрываць
1169,jagen::V,veiða,паляваць
1170,fischen::V,fiska,рыбачыць
1171,fassen::V,veiða,злавіць
1172,hüten::V,gæta,пасвіць
1173,hüten::V,vakta,пасвіць
1174,treiben::V,reka,гнаць
1175,anbinden::V,binda við,прывязаць
1176,anbinden::V,binda fast,прывязаць
1177,füttern::V,fóðra,карміць
1178,melken::V,mjólka,даіць
1179,hacken::V,höggva,сячы
1180,gießen::V,hella,паліць
1181,reifen::V,þroskast,паспець
1182,zubereiten::V,elda,зварыць
1183,zubereiten::V,elda,згатаваць
1184,zubereiten::V,tilbúa,зварыць
1185,zubereiten::V,tilbúa,згатаваць
1186,kochen::V,sjóða,варыць
1187,backen::V,baka,пячы
1188,braten::V,steikja,смажыць
1189,umrühren::V,hræra í,перамяшаць
1190,stricken::V,prjóna,вязаць
1191,nähen::V,sauma,шыць
1192,färben::V,lita,пафарбаваць
1193,reinigen::V,hreinsa,ачысціць
1194,waschen::V,þvo,мыць
1195,abwischen::V,þerra,выцерці
1196,spülen::V,skola,паласкаць
1197,spülen::V,þvo upp,паласкаць
1198,fegen::V,sópa,падмятаць
1199,fegen::V,hreinsa,падмятаць
1200,kehren::V,sópa,месці
1201,baden::V,baða sig,купацца
1202,sich waschen::V,þvo sér,мыцца
1203,ausziehen::V,fara úr,зняць
1204,anziehen::V,fara í,надзець
1205,sich anziehen::V,klæðast,адзецца
1206,kämmen::V,greiða,прычасаць
1207,schmücken::V,prýða,аздобіць
1208,schmücken::V,skreyta,аздобіць
1209,sagen::V,segja,сказаць
1210,sprechen::V,tala,гаварыць
1211,reden::V,ræða,размаўляць
1212,sich unterhalten::V,spjalla,гутарыць
1213,sich unterhalten::V,ræðast við,гутарыць
1214,fragen::V,spyrja,спытаць
1215,bitten::V,biðja,прасіць
1216,erzählen::V,segja frá,расказаць
1217,mitteilen::V,tilkynna,паведаміць
1218,nennen::V,nefna,назваць
1219,rufen::V,kalla,зваць
1220,prahlen::V,gorta,хваліцца
1221,übersetzen::V,þýða,перакласці
1222,denken::V,hugsa,думаць
1223,glauben::V,trúa,верыць
1224,bemerken::V,taka eftir,заўважыць
1225,erkennen::V,þekkja,пазнаць
1226,begreifen::V,skilja,спасцігнуць
1227,verstehen::V,skilja,пачуць
1228,lernen::V,læra,вучыцца
1229,wissen::V,vita,знаць
1230,sich erinnern an::V,minnast,памятаць
1231,vergessen::V,gleyma,забыць
1232,messen::V,mæla,мераць
1233,zählen::V,telja,лічыць
1234,rechnen::V,reikna,лічыць
1235,lesen::V,lesa,чытаць
1236,malen::V,mála,маляваць
1237,zeichnen::V,teikna,рысаваць
1238,schreiben::V,skrifa,пісаць
1239,besitzen::V,hafa,мець
1240,kaufen::V,kaupa,купіць
1241,verkaufen::V,selja,прадаць
1242,bezahlen::V,borga,заплаціць
1243,zahlen::V,borga,плаціць
1244,beherrschen::V,hafa á valdi sínu,уладаць
1245,beherrschen::V,hafa á valdi sínu,валодаць
1246,ertragen::V,þola,выцерпець
