,Concept_ID,cy,lbe
737,neu::A,newydd,цӏусса
738,ehemalig::A,blaenorol,хъхъичӏвасса
739,alt[Lebewesen]::A,oedrannus,агьилсса
740,jung::A,ifanc,чӏавасса
741,jung::A,ifanc,жагьилсса
742,arm::A,tlawd,мискинсса
743,reich::A,cyfoethog,авадансса
744,bekannt::A,cynefin,дусъсса
745,bekannt::A,cyfarwydd,дусъсса
746,berühmt::A,enwog,машгьурсса
747,fremd::A,estron,чил
748,verschieden::A,gwahanol,личӏи-личӏисса
749,nah::A,agos,гъансса
750,fern::A,pell,архсса
751,linker::A,aswy,кияхсса
752,linker::A,aswy,кюччахсса
753,linker::A,chwith,кияхсса
754,linker::A,chwith,кюччахсса
755,rechter::A,de,урчӏахсса
756,rechter::A,deau,урчӏахсса
757,anderer::A,arall,цамур
758,erster::A,cyntaf,цалчинмур
759,erster::A,cyntaf,цалчиннсса
760,zweiter::A,ail,кӏилчиимур
761,dritter::A,trydydd,шамулчинмур
762,letzter::A,olaf,махъва-махъмур
763,allein::ADV,unig,ялгъузну
764,allein::ADV,ar ei ben ei hun,ялгъузну
765,auf einmal::ADV,ar yr un pryd,
766,zusammen::ADV,ynghyd,цачӏу
767,zusammen::ADV,ynghyd,архӏал
768,zusammen::ADV,gyda'i gilydd,цачӏу
769,zusammen::ADV,gyda'i gilydd,архӏал
770,lange::ADV,amser hir,батӏи къабуклай
771,lange::ADV,amser hir,хъунмасса хӏаллай
772,plötzlich::ADV,yn sydyn,цакуну
773,sofort::ADV,ar unwaith,мугьлат бакъа
774,später::ADV,yn ddiweddarach,махъ
775,jetzt::ADV,yn awr,утти
776,jetzt::ADV,yn awr,цӏана
777,heute::ADV,heddiw,хӏакьину
778,morgen::ADV,yfory,гьуит
779,morgen::ADV,yfory,гьунттий
780,bald::ADV,yn fuan,
781,bald::ADV,gyda hyn,
782,dann::ADV,yna,яла
783,dann::ADV,y pryd hwnnw,яла
784,gestern::ADV,ddoe,лахьхьу
785,einst::ADV,gynt,
786,damals::ADV,ar y pryd,та чӏумал
787,damals::ADV,bryd hynny,та чӏумал
788,danach::ADV,wedyn,яла
789,vorher::ADV,o'r blaen,хьхьнчӏ
790,vorher::ADV,o'r blaen,хьхьичӏва
791,zuerst::ADV,yn gyntaf,бакӏрай
792,zuerst::ADV,yn gyntaf,цӏу бутӏуй
793,einmal::ADV,unwaith,цал
794,manchmal::ADV,weithiau,ваксса-таксса
795,manchmal::ADV,ar brydiau,ваксса-таксса
796,oft::ADV,yn aml,чӏявуну
797,oft::ADV,yn fynych,чӏявуну
798,immer::ADV,bob amser,мудан
799,immer::ADV,bob amser,даиман
800,niemals::ADV,ni ... byth,тачӏав
801,niemals::ADV,ni ... erioed,тачӏав
802,hier::ADV,yma,шикку
803,hierhin::ADV,hyd yma,шиккун
804,von hier::ADV,oddi yma,шичча
805,dort::ADV,acw,гикку
806,dorthin::ADV,tuag yno,тиккун
807,geradeaus::ADV,syth ymlaen,тӏайланм
808,vorwärts::ADV,ymlaen,хьхьичӏунмай
809,rückwärts::ADV,yn ôl,махъа-хьхьичӏунмай
810,zurück::ADV,yn ôl,махъунмай
811,unten::ADV,isod,лув
812,unten::ADV,oddi tanodd,лув
813,hinab::ADV,i lawr,бакӏ-ялавай
814,hinab::ADV,i lawr,бакӏъялавай
815,hinab::ADV,i waered,бакӏ-ялавай
816,hinab::ADV,i waered,бакӏъялавай
817,oben::ADV,fry,ялув
818,hinauf::ADV,i fyny,лавай
819,hinauf::ADV,i'r lan,лавай
820,überall::ADV,ym mhobman,гьариий
821,überall::ADV,ym mhobman,хьу-хьуний
822,überall::ADV,ym mhobman,гьарца кӏанай
823,nicht::ADV,ni,къа-
824,nicht::ADV,nid,къа-
825,ein wenig::ADV,tipyn,чанни
826,ein wenig::ADV,tipyn,ца чансса
827,ein wenig::ADV,ychydig,чанни
828,ein wenig::ADV,ychydig,ца чансса
829,kaum::ADV,prin,дахьа
830,sehr::ADV,iawn,оьну
831,sehr::ADV,iawn,гужну
832,sehr::ADV,iawn,хъинну
833,so::ADV,fel,укукн
834,so::ADV,felly,укукн
835,noch::ADV,eto,гьала
836,noch::ADV,eto,уттигу
837,noch::ADV,eto,цакьинва
838,noch::ADV,eto,ттигу-шилагу
839,nur::ADV,yn unig,анжагь
840,schon::ADV,eisoes,
841,schon::ADV,yn barod,
842,wieder::ADV,drachefn,цӏуницӏа
843,vergebens::ADV,yn ofer,аьдада
844,vergebens::ADV,yn ofer,нахӏакь
845,vor::PRP,o flaen,хьхьичӏ
846,hinter::PRP,ar ôl,махъ
847,unter::PRP,islaw,лув
848,durch::PRP,trwy,-х
849,neben::PRP,ar bwys,чӏарав
850,zwischen::PRP,rhwng,дянив
851,zwischen::PRP,cydrhwng,дянив
852,wegen::PRP,o achos,цӏаний
853,wegen::PRP,oherwydd,цӏаний
854,dies::PRN,hyn,ва
855,das::PRN,hynny,та
856,das::PRN,hynny,кӏа
857,das::PRN,hynny,га
858,alles::PRN,popeth,щала
859,ich::PRN,fi,на
860,du::PRN,ti,ина
861,er::PRN,fe,му
862,wir::PRN,ni,жу
863,ihr::PRN,chi,зу
864,sie::PRN,hwy,
865,was::FPRN,pa beth,ци
866,wer::FPRN,pwy,цу
867,wo::FADV,ble,чув
868,wo::FADV,ym mha le,чув
869,wohin::FADV,i ble,чун
870,wohin::FADV,i ba le,чун
871,wie::FADV,sut,цукун
872,warum::FADV,pam,цан
873,wieviel::FNUM,faint,циксса
874,eins::NUM,un,ца
875,zwei::NUM,dau,кӏива
876,drei::NUM,tri,шамма
877,vier::NUM,pedwar,мукьа
878,vier::NUM,pedwar,мукьва
879,fünf::NUM,pump,ххюва
880,sechs::NUM,chwech,ряхва
881,sieben::NUM,saith,арула
882,acht::NUM,wyth,мяйва
883,neun::NUM,naw,урчӏва
884,zehn::NUM,deg,ацӏва
885,elf::NUM,un ar ddeg,ацӏния цава
886,zwölf::NUM,deuddeg,ацӏиия кӏива
887,zwölf::NUM,un deg dau,ацӏиия кӏива
888,zwanzig::NUM,ugain,кьува
889,dreißig::NUM,tri deg,зувира
890,dreißig::NUM,deg ar hugain,зувира
891,vierzig::NUM,deugain,мукьцӏала
892,fünfzig::NUM,hanner cant,ххюцӏала
893,sechzig::NUM,chwe deg,ряхцӏала
894,siebzig::NUM,saith deg,
895,siebzig::NUM,deg a thrigain,
896,achtzig::NUM,wyth deg,мяйцӏала
897,achtzig::NUM,pedar ugain,мяйцӏала
898,neunzig::NUM,naw deg,урчӏцӏала
899,neunzig::NUM,deg a phedwar ugain,урчӏцӏала
900,hundert::NUM,cant,ттурш
901,hundert::NUM,cant,ттуршва
902,tausend::NUM,mil,азарва
903,und::CNJ,a,-гу
904,oder::CNJ,neu,я
905,oder::CNJ,neu,ягу
906,stehen::V,sefyll,ацӏан
907,sitzen::V,eistedd,щяивкӏун икӏан
908,liegen::V,gorwedd,утту нвхьуну икӏан
909,hängen::V,hongian,зурчӏай тӏун
910,werden::V,dod yn,хьун
911,werden::V,mynd yn,хьун
912,passieren::V,digwydd,хьун
913,beginnen::V,cychwyn,дайдишин
914,beginnen::V,cychwyn,дайдирхьуну дикӏан
915,enden::V,gorffen,къуртал дан
916,wechseln::V,newid,даххана хьун
917,wechseln::V,newid,даххана дуллан
918,aufgehen[Sonne]::V,codi,буклай бур
919,untergehen[Sonne]::V,machlud,лаглай бур
920,scheinen[Sonne]::V,tywynnu,битан
921,scheinen[Sonne]::V,tywynnu,чани буллан
922,donnern::V,taranu,тӏий бур
923,wehen::V,chwythu,бишлай бур
924,strömen::V,ffrydio,экьинан
925,fließen::V,llifo,экьинан
926,sich drehen::V,troi,гьанан
927,sich drehen::V,cylchdroi,гьанан
928,schwanken::V,siglo,хъюлчу тӏун
929,schwanken::V,siglo,хӏуркку тӏун
930,schwingen::V,siglo,хъюлчай тӏун
931,schwingen::V,siglo,хъюлчу тӏун
932,fallen::V,cwympo,багьлан
933,brennen::V,llosgi,ччучлан
934,rauchen::V,mygu,пуркӏу тӏун
935,regnen::V,glawio,лачӏун
936,regnen::V,glawio,лачIлай дур
937,gefrieren::V,rhewi,микӏ лачӏун
938,tauen::V,toddi,баслан
939,tauen::V,meirioli,баслан
940,schmelzen::V,toddi,баслан
941,trocknen::V,sychu,кьакьан
942,sieden::V,berwi,щаран
943,faulen::V,pydru,аьллан
944,faulen::V,braenu,аьллан
945,verfaulen::V,pydru,аьллан
946,verfaulen::V,pydru,аьян
947,verfaulen::V,dadfeilio,аьллан
948,verfaulen::V,dadfeilio,аьян
949,reißen::V,clecian,ххя дукан
950,reißen::V,torri'n glats,ххя дукан
951,versinken::V,suddo,оькьлан
952,versinken::V,suddo,оькьан
953,vergehen::V,myned heibio,лялиян
954,vergehen::V,pasio,лялиян
955,erscheinen::V,ymddangos,буккан
956,erscheinen::V,ymddangos,загьир хьун
957,verschwinden::V,diflannu,бат хьун
958,verschwinden::V,diflannu,акъа хьун
959,sinken::V,syrthio,чахь учин
960,abnehmen::V,lleihau,чан хьун
961,abnehmen::V,lleihau,ссуссукьу хьун
962,zunehmen::V,cynyddu,гьарза хьун
963,steigen::V,codi,гьаз хьун
964,wachsen::V,tyfu,ххяххан
965,glänzen::V,disgleirio,цӏай буккан
966,funkeln::V,pefrio,цӏай-цӏай тӏун
967,lärmen::V,cadw sŵn,чӏу буллан
968,lärmen::V,cadw sŵn,аьлагъужа буллан
969,lärmen::V,gwneud twrw,чӏу буллан
970,lärmen::V,gwneud twrw,аьлагъужа буллан
971,läuten::V,canu,занг ришлан
972,läuten::V,canu,занг дуллан
973,klingeln::V,canu,занг ришлан
974,klingeln::V,canu,занг дуллан
975,klingeln::V,seinio,занг ришлан
976,klingeln::V,seinio,занг дуллан
977,klirren::V,tincian,
978,brausen::V,rhuo,никъащилан
979,rauschen::V,siffrwd,щурщур тӏун
980,rauschen::V,chwithrwd,щурщур тӏун
981,klingen::V,seinio,чӏу буклан
982,bellen::V,cyfarth,хӏап тӏун
983,heulen::V,udo,
984,heulen::V,oernadu,
985,blasen::V,chwythu,уф тӏун
986,pfeifen::V,chwibanu,щютӏа тӏун
987,schreien::V,gweiddi,чӏу бан
988,schreien::V,bloeddio,чӏу бан
989,stöhnen::V,griddfan,угь-къак тӏун
990,zittern::V,crynu,зурзу чин
991,zittern::V,crynu,зурзу тӏун
992,leben::V,byw,ялапар хъанан
993,geboren werden::V,cael eich geni,ан
994,atmen::V,anadlu,ссихӏ ласлан
995,atmen::V,anadlu,ссихӏ бигьлан
996,trinken::V,yfed,хӏачӏан
997,trinken::V,yfed,хӏачӏлан
998,essen::V,bwyta,канан
999,schlucken::V,llyncu,кьюлтӏа тӏун
1000,müde werden::V,blino,аьхчӏин
1001,einschlafen::V,mynd i gysgu,шанан икӏан
1002,einschlafen::V,syrthio i gysgu,шанан икӏан
1003,schlafen::V,huno,шанан
1004,schlafen::V,cysgu,шанан
1005,aufwachen::V,dihuno,чантӏ учин
1006,aufstehen::V,codi,бизан
1007,sich erholen::V,ymlacio,бигьалаган
1008,sich erholen::V,dadflino,бигьалаган
1009,krank werden::V,mynd yn sâl,къашай хьун
1010,krank werden::V,mynd yn wael,къашай хьун
1011,krank sein::V,gwaelu,къашай хъанан
1012,krank sein::V,gwaelu,къашавай икӏан
1013,schmerzen::V,brifo,цӏун
1014,husten::V,pesychu,хъугьу чин
1015,husten::V,pesychu,хъугьу тӏун
1016,genesen::V,gwella,хъин хьун
1017,genesen::V,gwella,сагъ лаган
1018,genesen::V,cael yn ôl,хъин хьун
1019,genesen::V,cael yn ôl,сагъ лаган
1020,sterben::V,marw,ивчӏан
1021,umkommen::V,trengi,лиллан
1022,umkommen::V,trengi,литӏлан
1023,umkommen::V,trengi,ажал биян
1024,umkommen::V,trengi,личӏи хьун
1025,umkommen::V,trengi,иакьлу хьун
1026,umkommen::V,trengi,ахир жан хъанан
1027,umkommen::V,trengi,рухӏирачӏа икӏан
1028,sich bewegen::V,symud,сукку хьун
1029,sich rühren::V,syflyd,сукку хьун
1030,sich erheben::V,codi,бизан
1031,sich setzen::V,eistedd,щяикӏан
1032,sich setzen::V,eistedd,щябикӏан
1033,hinfallen::V,cwympo,багьан
1034,laufen::V,cerdded,занан
1035,schreiten::V,camu,ша ласлан
1036,spazierengehen::V,mynd am dro,сайр буллан
1037,eilen::V,rhuthro,анавар буккан
1038,sich beeilen::V,brysio,анавар буккан
1039,sausen::V,rhuthro,никъа щилан
1040,sausen::V,rhuthro,никъа щун
1041,rennen::V,rhedeg,лечлан
1042,springen::V,llamu,тӏанкӏ дан
1043,springen::V,neidio,тӏанкӏ дан
1044,klettern::V,dringo,лахълан
1045,schaukeln::V,siglo,гьайжак бигьлан
1046,kriechen::V,cropian,ххярк тӏун
1047,schwimmen::V,nofio,гьузун
1048,tauchen::V,plymio,лултту уккан
1049,tauchen::V,ymsuddo,лултту уккан
1050,rudern::V,rhwyfo,бяхлан
1051,rudern::V,rhwyfo,батӏлан
1052,rudern::V,rhwyfo,ххялаххи дуклан
1053,fahren::V,gyrru,гьан
1054,fahren::V,dreifio,гьан
1055,fliegen::V,hedfan,лехлан
1056,gehen::V,mynd,нан
1057,weggehen::V,mynd,ялагьан
1058,weggehen::V,ymadael,ялагьан
1059,abfahren::V,ymadael,гьан
1060,anhalten::V,stopio,бацӏан
1061,hineingehen::V,mynd i mewn,буххан
1062,eintreten::V,mynd i,буххан
1063,kommen::V,dod,учӏан
1064,ankommen::V,cyrraedd,биян
1065,ankommen::V,cyrraedd,бучӏан
1066,zurückkommen::V,dychwelyd,зана хъун
1067,zurückkommen::V,dychwelyd,зана бикӏан
1068,bleiben::V,aros,личӏан
1069,bleiben::V,sefyll,личӏан
1070,warten::V,aros,ялугьлан
1071,warten::V,disgwyl,ялугьлан
1072,erwarten::V,disgwyl,ялугьлан
1073,suchen::V,chwilio am,луглан
1074,finden::V,darganfod,лякъин
1075,versuchen::V,profi,ххал буллан
1076,versuchen::V,ceisio,ххал буллан
1077,vorbereiten::V,paratoi,хӏадур бан
1078,lieben::V,caru,эшкьи хьуиу бикӏан
1079,mögen::V,hoffi,ххиран бикӏан
1080,lachen::V,chwerthin,хъян
1081,rühren::V,cynhyrfu,
1082,weinen::V,wylo,аьтӏун
1083,weinen::V,llefain,аьтӏун
1084,schimpfen::V,grwgnach,дяъван
1085,schimpfen::V,grwgnach,ссугайи агьан
1086,sich ärgern::V,gofidio,ссибизлан
1087,sich fürchten::V,ofni,ингъауслан
1088,fürchten::V,arswydo,хӏучӏ тӏун
1089,fliehen::V,ffoi,ака бан
1090,flüchten::V,dianc,лихъан
1091,sehen::V,gweld,чӏалан
1092,anschauen::V,syllu,урган
1093,anschauen::V,edrych,урган
1094,ansehen::V,gwylio,буруглан
1095,hören::V,clywed,баллан
1096,zuhören::V,gwrando,вичӏи дихьлан
1097,probieren::V,profi,тӏин ххал буллан
1098,riechen::V,arogli,ссунтӏа тӏун
1099,fühlen::V,teimlo,дакӏнил буслан
1100,fühlen::V,clywed,дакӏнил буслан
1101,scheinen::V,ymddangos,ххан
1102,scheinen::V,ymddangos,бизан
1103,scheinen::V,ymddangos,ххан бикӏлай бикӏан
1104,zu sehen sein::V,dod i'r golwg,
1105,vernehmen::V,clywed sôn am,баян
1106,frieren::V,bod yn oer,лигьулул хъанан
1107,tun::V,gwneud,бан
1108,können::V,gallu,хьун
1109,wollen::V,bod mewn angen,
1110,anfangen::V,dechrau,дайдишин
1111,beenden::V,darfod,къуртал бан
1112,beenden::V,gorffen,къуртал бан
1113,aufhören::V,peidio,кьабагьан
1114,gelingen::V,llwyddo,бюхъан
1115,geraten::V,diweddu,
1116,öffnen::V,agor,тӏитӏин
1117,schließen::V,cau,лакьин
1118,stellen::V,gosod,дацӏан дан
1119,stellen::V,gosod,бишин
1120,setzen::V,gosod,щяитан
1121,legen::V,gosod,бишин
1122,berühren::V,cyffwrdd,ка щун
1123,verbinden::V,cysylltu,бахӏин
1124,verbinden::V,cysylltu,дахӏин
1125,bedecken::V,gorchuddio,ялтту бущин
1126,bedecken::V,gorchuddio,ялтту бакьин
1127,aufhängen::V,crogi,лахъан
1128,aufhängen::V,hongian,лахъан
1129,anzünden::V,cynnau,лахъан
1130,aufheben::V,codi,гьаз бан
1131,zurücklassen::V,gadael,кьаитан
1132,zurücklassen::V,gadael,битан
1133,verlieren::V,colli,дакъа дан
1134,fallen lassen::V,gollwng,рутан
1135,machen::V,gwneud,дан
1136,herstellen::V,cynhyrchu,яраг ишла бувиу бан
1137,bauen::V,adeiladu,дан
1138,reparieren::V,trwsio,дакьин дан
1139,reparieren::V,atgyweirio,дакьин дан
1140,verbessern::V,diwygio,ххуй дан
1141,ändern::V,altro,баххана бан
1142,graben::V,palu,дуклан
1143,graben::V,cloddio,дуклан
1144,beugen::V,plygu,лахӏан бан
1145,beugen::V,plygu,кьус бикӏан
1146,biegen::V,plygu,баччин
1147,biegen::V,plygu,лахӏан бан
1148,drehen::V,troelli,гьанан
1149,wenden::V,troi,кӏура баен бан
1150,umdrehen::V,troi,кӏура баен бан
1151,heben::V,codi,гьаз бан
1152,hochheben::V,dyrchafu,гьаз бан
1153,ergreifen::V,gafael,хъап дан
1154,ergreifen::V,gafael,хъап увиу угьан
1155,halten::V,dal,бугьлан
1156,drücken::V,pwyso,кьюч бигьлан
1157,drücken::V,gwasgu,кьюч бигьлан
1158,schieben::V,gwthio,щун
1159,kratzen::V,crafu,
1160,lecken::V,llyfu,ланцӏа тӏун
1161,beißen::V,cnoi,хъапа тӏун
1162,beißen::V,cnoi,кьацӏа тӏун
1163,beißen::V,brathu,хъапа тӏун
1164,beißen::V,brathu,кьацӏа тӏун
1165,abreißen::V,tynnu ymaith,буцан
1166,abschneiden::V,torri,бухъан
1167,abschneiden::V,torri,кьукьин
1168,binden::V,clymu,бахӏин
1169,binden::V,clymu,дахӏин
1170,stecken::V,plannu,
1171,brechen::V,torri,гъагъан
1172,klopfen::V,taro,кьутӏа тӏун
1173,hauen::V,taro,рищун
1174,kleben::V,gludio,лачӏун буллан
1175,reiben::V,rhwbio,ссуку буллан
1176,streichen::V,taenu,дугъан
1177,streichen::V,taenu,аьгъу дан
1178,schleifen::V,hogi,
1179,schneiden::V,torri,духълан
1180,schneiden::V,torri,кьукьлан
1181,rütteln::V,ysgytio,
1182,schütteln::V,siglo,хъюлчу буллан
1183,schütteln::V,ysgwyd,хъюлчу буллан
1184,schwenken::V,siglo,палцӏ дуллан
1185,schütten::V,tywallt,рутӏин
1186,füllen::V,llenwi,буцӏин бан
1187,einwickeln::V,lapio,кай-кай бан
1188,tragen::V,cludo,ларсун занан
1189,tragen::V,cludo,ларсун ачин
1190,schleppen::V,llusgo,ххилан
1191,ziehen::V,tynnu,
1192,aufbewahren::V,cadw,ядан
1193,aufbewahren::V,cadw,ядуллан
1194,werfen::V,taflu,личин
1195,fangen::V,dal,бугьан
1196,fangen::V,dal,бугьлан
1197,packen::V,cipio,
1198,packen::V,crafangu,
1199,verstecken::V,celu,ладитан
1200,verstecken::V,celu,кьюлтӏ дан
1201,verstecken::V,celu,дахьлаган дан
1202,verstecken::V,cuddio,ладитан
1203,verstecken::V,cuddio,кьюлтӏ дан
1204,verstecken::V,cuddio,дахьлаган дан
1205,teilen::V,rhannu,бачӏин
1206,teilen::V,rhannu,бутӏа бан
1207,schicken::V,anfon,тӏайла буккан
1208,bringen::V,dod â,диян дан
1209,hinzufügen::V,chwanegu,ххи бан
1210,bekommen::V,cael,ласун
1211,erhalten::V,derbyn,ласун
1212,nehmen::V,cymryd,ласун
1213,wählen::V,dewis,бувчӏин
1214,auswählen::V,dethol,бувчӏин
1215,auswählen::V,dethol,язи бугьан
1216,bewahren::V,cadw,ядан
1217,behindern::V,atal,дайщишруду дуллан
1218,behindern::V,rhwystro,дайщишруду дуллан
1219,verderben::V,difetha,зия дан
1220,beschädigen::V,niweidio,зарал буллан
1221,zerbrechen::V,torri,гьагъан
1222,zerbrechen::V,torri,гьагъан бан
1223,zerreißen::V,rhwygo,ххяхха дуккан
1224,zerstören::V,dinistrio,лекьан дан
1225,verbrennen::V,llosgi,ччуччин
1226,geben::V,rhoi,дулун
1227,reichen::V,estyn,дулун
1228,schenken::V,rhoddi,пишкаш дан
1229,schenken::V,rhoddi,багъишла дан
1230,schenken::V,rhoddi,ихӏсандалун дуллун
1231,versprechen::V,addo,банна чин
1232,wünschen::V,dymuno,
1233,loben::V,canmol,цӏа дан
1234,küssen::V,cusanu,ппай тӏун
1235,wiegen::V,siglo,гьуркку тӏун
1236,wiegen::V,siglo,гьуркку буллан
1237,wiegen::V,siglo,гьуркку бан
1238,zudecken::V,gorchuddio,
1239,wecken::V,deffro,чантӏ учин ан
1240,zeigen::V,dangos,ккаккан бан
1241,führen::V,arwain,буцин
1242,lehren::V,dysgu,лахьхьин бан
1243,lehren::V,dysgu,лахьхьин буллан
1244,unterrichten::V,hyfforddi,дарс дишаван
1245,aufziehen::V,dod i fyny,хъуна ан
1246,aufziehen::V,dod i fyny,тарбия ан
1247,leiten::V,arwain,каялувшиву дан
1248,antreiben::V,annog,
1249,lassen::V,gadael,
1250,einladen::V,gwahodd,хъамалу оьвчин
1251,vereinigen::V,uno,ца бан
1252,vereinigen::V,cyfuno,ца бан
1253,besuchen::V,ymweld â,ялун уххан
1254,treffen::V,cwrdd,хьуна бакьин
1255,treffen::V,cyfarfod,хьуна бакьин
1256,sich versammeln::V,casglu,батӏин
1257,sich versammeln::V,cynnull,батӏин
1258,spielen::V,chwarae,тӏуркӏу тӏун
1259,singen::V,canu,балай тӏун
1260,tanzen::V,dawnsio,къавтӏун
1261,sich trennen::V,ymwahanu,ппив хьун
1262,verlassen::V,gadael,увккун гьан
1263,retten::V,achub,ххассал бан
1264,bewachen::V,gwarchod,къарал бан
1265,schützen::V,noddi,ябан
1266,verteidigen::V,amddiffyn,буруччин
1267,sich schlagen::V,ffraeo,биян
1268,sich schlagen::V,terfysgu,биян
1269,schießen::V,saethu,битлан
1270,siegen::V,ennill,ххув хьун
1271,siegen::V,ennill,ххувшаву ласун
1272,ärgern::V,cythruddo,ссибизан уллан
1273,schlagen::V,curo,рищун
1274,treten::V,cicio,
1275,stechen::V,pigo,кьутӏин
1276,stoßen::V,gwthio,щун
1277,stehlen::V,dwyn,дацин
1278,stehlen::V,lladrata,дацин
1279,stören::V,aflonyddu,кьючин
1280,belästigen::V,trafferthu,бизар уллан
1281,verbergen::V,cuddio,лабитан
1282,verbergen::V,cuddio,кӏучӏ бан
1283,täuschen::V,twyllo,хъяврин ан
1284,betrügen::V,hocedu,аьикьин ан
1285,töten::V,lladd,ивчӏан
1286,wohnen::V,byw,оьрму бутлан
1287,arbeiten::V,gweithio,зун
1288,sammeln::V,casglu,ттихӏин
1289,sammeln::V,casglu,вив дишин
1290,pflücken::V,casglu,риттун
1291,jagen::V,hela,авли занан
1292,fischen::V,pysgota,чавахъру бугьлан
1293,fassen::V,dal,бугьан
1294,hüten::V,bugeilio,урттуйн бакьлан
1295,treiben::V,gyrru,дачин дуллан
1296,treiben::V,gyrru,лихъан буллан
1297,anbinden::V,clymu,бахӏин
1298,füttern::V,porthi,канаки буллан
1299,melken::V,godro,ттизин
1300,hacken::V,torri,мюрш буллан
1301,hacken::V,torri,мюрш бан
1302,gießen::V,dyfrhau,щин дишин
1303,reifen::V,aeddfedu,диян
1304,zubereiten::V,coginio,хӏадур дан
1305,zubereiten::V,coginio,хӏадур бан
1306,kochen::V,berwi,шашан
1307,kochen::V,berwi,шашан дуллан
1308,backen::V,pobi,бишлан
1309,backen::V,pobi,шахьлан
1310,backen::V,crasu,бишлан
1311,backen::V,crasu,шахьлан
1312,braten::V,ffrio,цӏарайх дуллан
1313,umrühren::V,cyffroi,хӏала бан
1314,stricken::V,gwau,щащлан
1315,stricken::V,gwau,щащан
1316,nähen::V,gwnïo,дуруххан
1317,färben::V,lliwio,ранг щун
1318,reinigen::V,glanhau,марцӏ бан
1319,waschen::V,golchi,шюшин
1320,abwischen::V,sychu,лишин
1321,spülen::V,streulio,вилаган
1322,fegen::V,ysgubo,башин
1323,kehren::V,ysgubo,бахьлан
1324,baden::V,cael bath,щинавун учӏлан
1325,sich waschen::V,ymolchi,диссун
1326,sich waschen::V,ymolchi,лажин диссун
1327,sich waschen::V,ymolchi,лажин дислан
1328,sich waschen::V,ymolchi,биссун
1329,sich waschen::V,ymolchi,чурх бислан
1330,ausziehen::V,tynnu,ликкан
1331,anziehen::V,gwisgo,лаххан
1332,sich anziehen::V,ymwisgo,янна лаххан
1333,kämmen::V,cribo,ттарал дуккан
1334,schmücken::V,harddu,чӏюлу бан
1335,schmücken::V,addurno,чӏюлу бан
1336,sagen::V,dweud,учин
1337,sprechen::V,llefaru,гъалгъа тӏун
1338,reden::V,siarad,гъалгъа тӏун
1339,sich unterhalten::V,sgwrsio,гъалгъа тӏун
1340,fragen::V,gofyn,цӏуххин
1341,bitten::V,gofyn am,тавакъю буллан
1342,erzählen::V,dweud,хавар бусан
1343,mitteilen::V,cyfleu,баян бан
1344,mitteilen::V,cyfleu,хавар бан
1345,nennen::V,enwi,цӏа дизан
1346,rufen::V,galw,оьвтӏун
1347,prahlen::V,brolio,цӏа дуллан
1348,prahlen::V,ymffrostio,цӏа дуллан
1349,übersetzen::V,cyfieithu,таржума бан
1350,denken::V,meddwl,пикри буллан
1351,glauben::V,credu,вих хьун
1352,glauben::V,coelio,вих хьун
1353,bemerken::V,sylwi,хӏисав хъун
1354,erkennen::V,adnabod,увчӏин
1355,begreifen::V,amgyffred,бувчӏин
1356,verstehen::V,deall,
1357,lernen::V,dysgu,лахьлан
1358,lernen::V,dysgu,лахьхьин
1359,wissen::V,gwybod,кӏулну бикӏан
1360,wissen::V,gwybod,хавар бикӏан
1361,sich erinnern an::V,cofio,дакӏнин бутан
1362,vergessen::V,anghofio,хъама битан
1363,messen::V,mesur,дуцин дуллан
1364,messen::V,mesur,дуцин дан
1365,zählen::V,cyfrif,дуккин
1366,rechnen::V,cyfrifo,хӏисав дан
1367,lesen::V,darllen,ккалан
1368,malen::V,peintio,сурат дуллан
1369,zeichnen::V,tynnu,сурат дуллан
1370,schreiben::V,ysgrifennu,чичин
1371,schreiben::V,ysgrifennu,чичлан
1372,besitzen::V,meddu,дуну икӏан
1373,besitzen::V,meddu,дуну дикӏан
1374,besitzen::V,meddu,заллуну икӏан
1375,kaufen::V,prynu,машан ласун
1376,verkaufen::V,gwerthu,баххан
1377,bezahlen::V,talu am,арцу дулун
1378,bezahlen::V,talu am,багьа булун
1379,zahlen::V,talu,арцу дулун
1380,zahlen::V,talu,багьа булун
1381,beherrschen::V,rheoli,дуну икӏан
1382,beherrschen::V,rheoli,заллуну икӏан
1383,beherrschen::V,llywodraethu,дуну икӏан
1384,beherrschen::V,llywodraethu,заллуну икӏан
1385,ertragen::V,dioddef,бухӏан
