,Concept_ID,is,ko
834,erscheinen::V,birtast,나타나다
835,verschwinden::V,hverfa,사라지다
836,sinken::V,síga,가라앉다
837,abnehmen::V,lækka,떼어내다
838,abnehmen::V,minnka,떼어내다
839,zunehmen::V,aukast,증가하다
840,steigen::V,stíga,상승하다
841,wachsen::V,vaxa,생기하다
842,glänzen::V,glóa,뛰오나다
843,glänzen::V,glampa,뛰오나다
844,funkeln::V,leiftra,불티가잍어나다
845,lärmen::V,hafa hátt,떠들다
846,läuten::V,hringja,울시다
847,klingeln::V,hringja,초닌총을울리다
848,klirren::V,glamra,탁탁울리다
849,klirren::V,skrölta,탁탁울리다
850,brausen::V,ólga,쏴쏴소리내다
851,rauschen::V,suða,솨솨
852,klingen::V,hljóma,반향하다
853,bellen::V,gelta,짖다
854,heulen::V,væla,포효하다
855,heulen::V,ýlfra,포효하다
856,blasen::V,blása,불다
857,pfeifen::V,blístra,피리를불다
858,schreien::V,æpa,절규하다
859,stöhnen::V,stynja,신음하다
860,zittern::V,titra,저뉼하다
861,zittern::V,skjálfa,저뉼하다
862,leben::V,lifa,살다
863,geboren werden::V,fæðast,태어난
864,atmen::V,anda,숨쉬다
865,atmen::V,draga andann,숨쉬다
866,trinken::V,drekka,마시다
867,essen::V,borða,먹다
868,schlucken::V,kingja,들이켜다
869,müde werden::V,þreytast,
870,einschlafen::V,sofna,잠들다
871,schlafen::V,sofa,자다
872,aufwachen::V,vakna,눈트다
873,aufstehen::V,fara á fætur,서다
874,sich erholen::V,hvíla sig,회복하다
875,krank werden::V,veikjast,
876,krank werden::V,verða veikur,
877,krank sein::V,vera veikur,
878,schmerzen::V,kenna til,아프다
879,husten::V,hósta,잔기침하다
880,genesen::V,batna,낫다
881,genesen::V,frískast,낫다
882,sterben::V,deyja,죽다
883,umkommen::V,farast,못쓰게되다
884,sich bewegen::V,bifast,움직이다
885,sich rühren::V,hreyfast,움직이다
886,sich erheben::V,standa upp,이러서다
887,sich setzen::V,setjast,앉히다
888,hinfallen::V,detta,넘어지다
889,laufen::V,labba,걷다
890,schreiten::V,ganga,보행하다
891,spazierengehen::V,ganga sér til skemmtunar,산보하다
892,eilen::V,fara hratt,서둘다
893,sich beeilen::V,flýta sér,서둘게하다
894,sausen::V,þjóta,서들러 떠나다
895,rennen::V,hlaupa,달리다
896,springen::V,stökkva,도약하다
897,klettern::V,klifra,갑겨오르다
898,schaukeln::V,róla,흔들리게하다
899,schaukeln::V,rugga,흔들리게하다
900,kriechen::V,skríða,기다
901,schwimmen::V,synda,헤엄치다
902,tauchen::V,kafa,잠기다
903,rudern::V,róa,물을헤치다
904,fahren::V,aka,가다
905,fahren::V,aka,나르다
906,fahren::V,fara,가다
907,fahren::V,fara,나르다
908,fliegen::V,fljúga,날다
909,gehen::V,fara,가다
910,gehen::V,ganga,가다
911,weggehen::V,fara burt,팔리다
912,weggehen::V,ganga burt,팔리다
913,abfahren::V,aka burt,출발하다
914,anhalten::V,stöðva,멈추다
915,hineingehen::V,ganga inn,(그리로)가다
916,eintreten::V,koma inn,들러가다
917,eintreten::V,ganga inn,들러가다
918,kommen::V,koma,오다
919,ankommen::V,koma til,고챀하다
920,zurückkommen::V,koma til baka,보기
921,bleiben::V,haldast,체류
922,bleiben::V,vera kyrr,체류
923,warten::V,bíða,기다리다
924,erwarten::V,búast við,기대하다
925,erwarten::V,eiga von á,기대하다
926,suchen::V,leita,찾다
927,suchen::V,leita,구하다
928,finden::V,finna,찾아내다
929,versuchen::V,reyna,시험하다
930,vorbereiten::V,undirbúa,재비하다
931,lieben::V,elska,사랑하다
932,mögen::V,þykja gott,줗아하다
933,mögen::V,falla í geð,줗아하다
934,lachen::V,hlæja,웃다
935,rühren::V,snerta,건드리다
936,weinen::V,gráta,울다
937,schimpfen::V,skammast,꾸짖다
938,sich ärgern::V,sárna,화를내게 하다
939,sich ärgern::V,gremjast,화를내게 하다
940,sich fürchten::V,óttast,두려원하다
941,fürchten::V,óttast,두려원하다
942,fliehen::V,flýja,도망치다
943,flüchten::V,strjúka,도주하다
944,sehen::V,sjá,보다
945,anschauen::V,horfa á,바라보다
946,ansehen::V,líta á,바라보다
947,hören::V,heyra,듣다
948,zuhören::V,hlusta,듣다
949,probieren::V,smakka,시식하다
950,riechen::V,þefa,내새를맡다
951,fühlen::V,finna til,느끼다
952,scheinen::V,virðast,...것같다
953,zu sehen sein::V,vera að sjá,보이는
954,vernehmen::V,heyra,듣다
955,vernehmen::V,heyra,들어서일다
956,vernehmen::V,greina,듣다
957,vernehmen::V,greina,들어서일다
958,frieren::V,frjósa,춥다
959,tun::V,gera,하다
960,können::V,geta,할주릴다
961,wollen::V,ætla,바라다
962,wollen::V,vilja,바라다
963,anfangen::V,hefja,시작하다
964,beenden::V,enda,다하다
965,beenden::V,ljúka,다하다
966,aufhören::V,lykta,그만두다
967,gelingen::V,heppnast,성국하다
968,geraten::V,lukkast,잘되어가다
969,öffnen::V,opna,열다
970,schließen::V,loka,추측하다
971,stellen::V,láta,세우다
972,stellen::V,setja,세우다
973,setzen::V,láta,놓다
974,setzen::V,setja,놓다
975,legen::V,láta,눕히다
976,legen::V,leggja,눕히다
977,berühren::V,koma við,대다
978,verbinden::V,sameina,옝열하다
979,bedecken::V,hylja,덮다
980,aufhängen::V,hengja,매달다
981,aufhängen::V,hengja upp,매달다
982,anzünden::V,kveikja í,점화하다
983,aufheben::V,taka upp,위로올리다
984,aufheben::V,lyfta upp,위로올리다
985,zurücklassen::V,skilja eftir,튀에남기다
986,verlieren::V,týna,잃다
987,verlieren::V,glata,잃다
988,fallen lassen::V,missa,떨어뜨리다
989,machen::V,búa til,하다
990,herstellen::V,framleiða,제조하다
991,bauen::V,smíða,짓다
992,bauen::V,byggja,짓다
993,reparieren::V,gera við,수셩자다
994,verbessern::V,bæta,정정하다
995,ändern::V,breyta,바꾸다
996,graben::V,grafa,파다
997,beugen::V,beygja,구부리다
998,biegen::V,sveigja,굽히다
999,drehen::V,snúa,회전
1000,wenden::V,snúa,회전시키다
1001,wenden::V,venda,회전시키다
1002,umdrehen::V,venda,회전시키다
1003,umdrehen::V,snúa við,회전시키다
1004,heben::V,hefja,일으아키다
1005,hochheben::V,lyfta upp,틀어올리다
1006,ergreifen::V,grípa,잡다
1007,halten::V,rúma,잡다
1008,halten::V,halda,잡다
1009,drücken::V,þjá,누르다
1010,drücken::V,þrýsta,누르다
1011,schieben::V,ýta,밀다
1012,kratzen::V,klóra,긁다
1013,lecken::V,sleikja,핥다
1014,beißen::V,bíta,물다
1015,abreißen::V,rífa af,
1016,abreißen::V,rífa frá,
1017,abschneiden::V,skera af,귾어내다
1018,abschneiden::V,klippa af,귾어내다
1019,binden::V,binda,매다
1020,stecken::V,stinga,찌르다
1021,brechen::V,brjóta,금
1022,klopfen::V,berja,치다
1023,klopfen::V,klappa,치다
1024,hauen::V,berja,때리다
1025,hauen::V,höggva,때리다
1026,kleben::V,líma,들러붙다
1027,reiben::V,núa,문지르다
1028,streichen::V,smyrja,쓰다듬다
1029,schleifen::V,slípa,갈다
1030,schneiden::V,skera,베다
1031,schneiden::V,klippa,베다
1032,rütteln::V,skaka,흔들다
1033,schütteln::V,hrista,흔들다
1034,schwenken::V,sveifla,흔들다
1035,schütten::V,hella,따르다
1036,füllen::V,fylla,담다
1037,einwickeln::V,vefja inn í,싸다
1038,tragen::V,bera,지우다
1039,schleppen::V,draga,끌다
1040,ziehen::V,toga,당기다
1041,ziehen::V,draga,당기다
1042,aufbewahren::V,geyma,간직하다
1043,werfen::V,kasta,던지다
1044,fangen::V,grípa,밥다
1045,packen::V,þrífa í,쥐다
1046,verstecken::V,fela,숨기다
1047,teilen::V,deila,나누다
1048,schicken::V,senda,보내다
1049,bringen::V,færa,가겨
1050,bringen::V,flytja,가겨
1051,hinzufügen::V,bæta við,부가하다
1052,bekommen::V,hljóta,얻다
1053,bekommen::V,ná,얻다
1054,erhalten::V,fá,지니다
1055,nehmen::V,taka,잡다
1056,wählen::V,velja,선거하다
1057,auswählen::V,velja úr,선출하다
1058,bewahren::V,gæta,저장보종
1059,bewahren::V,vernda,저장보종
1060,behindern::V,varna,훼방하다
1061,verderben::V,spilla,못쓰게 되다
1062,beschädigen::V,skemma,상하게하다
1063,zerbrechen::V,brjóta,깨뜨리다
1064,zerreißen::V,rífa,잡아쫓다
1065,zerreißen::V,rífa sundur,잡아쫓다
1066,zerstören::V,rífa niður,파괴하다
1067,verbrennen::V,brenna,소실하다
1068,geben::V,gefa,주다
1069,reichen::V,rétta,내일다
1070,schenken::V,gefa,주다
1071,versprechen::V,lofa,약속하다
1072,versprechen::V,heita,약속하다
1073,wünschen::V,óska,바라다
1074,loben::V,lofa,칭찬하다
1075,loben::V,hrósa,칭찬하다
1076,küssen::V,kyssa,키스하다
1077,wiegen::V,rugga,어르다
1078,zudecken::V,þekja,뚜꺼을하다
1079,zudecken::V,breiða yfir,뚜꺼을하다
1080,wecken::V,vekja,깨우다
1081,zeigen::V,sýna,보이다
1082,führen::V,leiða,가게하다
1083,lehren::V,kenna,가르치다
1084,unterrichten::V,fræða,가르지다
1085,aufziehen::V,ala upp,사육하다
1086,leiten::V,stjórna,이끌다
1087,antreiben::V,hvetja,몰다
1088,lassen::V,láta,내버려두다
1089,einladen::V,bjóða heim,초청하다
1090,vereinigen::V,sameina,하나로하다
1091,besuchen::V,heimsækja,방문하다
1092,treffen::V,hitta,만나다
1093,sich versammeln::V,safnast saman,조립하다
1094,spielen::V,leika sér,눌다
1095,singen::V,syngja,노래하다
1096,tanzen::V,dansa,춤추하다
1097,sich trennen::V,skiljast,가르다
1098,verlassen::V,yfirgefa,버림받은
1099,retten::V,bjarga,구조하다
1100,bewachen::V,gæta,치키다
1101,bewachen::V,hafa vörð á,치키다
1102,schützen::V,vernda,보호하다
1103,verteidigen::V,verja,막다
1104,sich schlagen::V,slást,치다
1105,sich schlagen::V,berjast,치다
1106,schießen::V,skjóta,쏘다
1107,siegen::V,sigra,이기다
1108,ärgern::V,ergja,성을내게하다
1109,ärgern::V,skaprauna,성을내게하다
1110,schlagen::V,slá,치다
1111,schlagen::V,lemja,치다
1112,treten::V,sparka,디디다
1113,stechen::V,stinga,찌르다
1114,stoßen::V,hrinda,찌르다
1115,stehlen::V,stela,훔치다
1116,stören::V,trufla,움직이다
1117,belästigen::V,ónáða,괴롭히다
1118,verbergen::V,leyna,숨기다
1119,täuschen::V,gabba,속이다
1120,täuschen::V,blekkja,속이다
1121,betrügen::V,svíkja,속이다
1122,betrügen::V,blekkja,속이다
1123,töten::V,drepa,죽이다
1124,wohnen::V,búa,실다
1125,arbeiten::V,vinna,일하다
1126,sammeln::V,safna,모으다
1127,pflücken::V,tína,꿔다
1128,pflücken::V,reyta,꿔다
1129,jagen::V,veiða,사냥하다
1130,fischen::V,fiska,고기를잡다
1131,fassen::V,veiða,움켜쥐다
1132,hüten::V,gæta,망보다
1133,hüten::V,vakta,망보다
1134,treiben::V,reka,몰아세우다
1135,anbinden::V,binda við,묶다
1136,anbinden::V,binda fast,묶다
1137,füttern::V,fóðra,사료를주다
1138,melken::V,mjólka,젖을짜다
1139,hacken::V,höggva,자르다
1140,gießen::V,hella,물을대다
1141,reifen::V,þroskast,성숙하다
1142,zubereiten::V,elda,조제하다
1143,zubereiten::V,tilbúa,조제하다
1144,kochen::V,sjóða,요리하다
1145,backen::V,baka,쿱다
1146,braten::V,steikja,굽다
1147,umrühren::V,hræra í,교반하다
1148,stricken::V,prjóna,뜨개질하다
1149,nähen::V,sauma,꿰매다
1150,färben::V,lita,채색하다
1151,reinigen::V,hreinsa,청소하다
1152,waschen::V,þvo,씻다
1153,abwischen::V,þerra,닦다
1154,spülen::V,skola,씻다
1155,spülen::V,þvo upp,씻다
1156,fegen::V,sópa,소체하다
1157,fegen::V,hreinsa,소체하다
1158,kehren::V,sópa,청소하다
1159,baden::V,baða sig,감다
1160,sich waschen::V,þvo sér,모믈 씻다
1161,ausziehen::V,fara úr,벗다
1162,anziehen::V,fara í,끌어움직이다
1163,sich anziehen::V,klæðast,
1164,kämmen::V,greiða,빗다
1165,schmücken::V,prýða,치레하다
1166,schmücken::V,skreyta,치레하다
1167,sagen::V,segja,말하다
1168,sprechen::V,tala,말하다
1169,reden::V,ræða,이야기하다
1170,sich unterhalten::V,spjalla,
1171,sich unterhalten::V,ræðast við,
1172,fragen::V,spyrja,질문하다
1173,bitten::V,biðja,원하다
1174,erzählen::V,segja frá,이야기하다
1175,mitteilen::V,tilkynna,이야기하다
1176,nennen::V,nefna,부르다
1177,rufen::V,kalla,불러내다
1178,prahlen::V,gorta,자랑하다
1179,übersetzen::V,þýða,번역하다
1180,denken::V,hugsa,생각하다
1181,glauben::V,trúa,믿다
1182,bemerken::V,taka eftir,인자하다
1183,erkennen::V,þekkja,인식하다
1184,begreifen::V,skilja,파악하다
1185,verstehen::V,skilja,이해하다
1186,lernen::V,læra,배우다
1187,wissen::V,vita,알다
1188,sich erinnern an::V,minnast,상기하다
1189,vergessen::V,gleyma,잊다
1190,messen::V,mæla,측정하다
1191,zählen::V,telja,세다
1192,rechnen::V,reikna,게산하다
1193,lesen::V,lesa,읽다
1194,malen::V,mála,그리다
1195,zeichnen::V,teikna,소묘하다
1196,schreiben::V,skrifa,쓰다
1197,besitzen::V,hafa,소유하다
1198,kaufen::V,kaupa,사다
1199,verkaufen::V,selja,팔다
1200,bezahlen::V,borga,지불하다
1201,zahlen::V,borga,치르다
1202,beherrschen::V,hafa á valdi sínu,지배하다
1203,ertragen::V,þola,참다
