,Concept_ID,cv,pl
727,hungrig::A,выҫӑ,głodny
728,krank::A,чирлӗ,chory
729,nackt::A,ҫара,nagi
730,traurig::A,салхуллӑ,smutny
731,lebendig::A,чӗрӗ,żywy
732,gut::A,аван,dobry
733,gut::A,лайӑх,dobry
734,schlecht::A,япӑх,zły
735,schlecht::A,начар,zły
736,richtig::A,тӗрӗс,słuszny
737,richtig::A,тӗрӗс,właściwy
738,schlimm::A,йӗрӗнчӗк,zły
739,wahr::A,чӑн,prawdziwy
740,alt::A,кивӗ,stary
741,neu::A,ҫӗнӗ,nowy
742,ehemalig::A,пулнӑ,były
743,alt[Lebewesen]::A,ватӑ,stary
744,jung::A,яш,młody
745,jung::A,ҫамрӑк,młody
746,arm::A,чухӑн,ubogi
747,arm::A,чухӑн,biedny
748,reich::A,пуян,bogaty
749,bekannt::A,пӗлӗш,znany
750,berühmt::A,чаплӑ,słynny
751,fremd::A,ют,obcy
752,fremd::A,ют,cudzy
753,verschieden::A,расна,różny
754,nah::A,ҫывӑх,bliski
755,nah::A,ҫывӑхри,bliski
756,fern::A,инҫе,daleki
757,fern::A,аякри,daleki
758,linker::A,сулахай,lewy
759,rechter::A,сылтӑм,prawy
760,anderer::A,урӑх,inny
761,erster::A,пӗрремӗш,pierwszy
762,zweiter::A,иккӗмӗш,drugi
763,dritter::A,виҫҫӗмӗш,trzeci
764,letzter::A,юлашки,ostatni
765,allein::ADV,пӗччен,sam
766,auf einmal::ADV,кӗмӗрккен,naraz
767,zusammen::ADV,пӗрле,razem
768,lange::ADV,вӑрах,długo
769,plötzlich::ADV,сасартӑк,nagle
770,sofort::ADV,тӳрех,natychmiast
771,später::ADV,кайран,później
772,jetzt::ADV,халь,teraz
773,jetzt::ADV,халь,obecnie
774,jetzt::ADV,халӗ,teraz
775,jetzt::ADV,халӗ,obecnie
776,heute::ADV,паян,dziś
777,heute::ADV,паян,dzisiaj
778,morgen::ADV,ыран,jutro
779,bald::ADV,халех,wkrótce
780,bald::ADV,кӗҫех,wkrótce
781,dann::ADV,унтан,potem
782,gestern::ADV,ӗнер,wczoraj
783,einst::ADV,пӗррехинче,kiedyś
784,einst::ADV,пӗррехинче,niegdyś
785,damals::ADV,ун чухне,wtedy
786,damals::ADV,ун чухне,wówczas
787,damals::ADV,апла пулсан,wtedy
788,damals::ADV,апла пулсан,wówczas
789,danach::ADV,унтан,następnie
790,vorher::ADV,малтан,przedtem
791,zuerst::ADV,пирвай,naprzód
792,zuerst::ADV,пирвай,najpierw
793,einmal::ADV,пӗррехинче,raz
794,manchmal::ADV,хӑш чухне,czasem
795,oft::ADV,тӑтӑш,często
796,immer::ADV,ялан,zawsze
797,niemals::ADV,нихӑҫан та,nigdy
798,hier::ADV,кунта,tu
799,hier::ADV,кунта,tutaj
800,hierhin::ADV,кунта,tu
801,von hier::ADV,кунтан,stąd
802,dort::ADV,унта,tam
803,dort::ADV,ҫавӑнта,tam
804,dorthin::ADV,унта,tam
805,dorthin::ADV,ҫавӑнта,tam
806,geradeaus::ADV,тикӗс,prosto
807,vorwärts::ADV,малалла,naprzód
808,rückwärts::ADV,хыҫала,wstecz
809,zurück::ADV,каялла,z powrotem
810,unten::ADV,аялта,u dołu
811,unten::ADV,аялта,na dole
812,hinab::ADV,аялта,na_dół
813,hinab::ADV,аялта,w_dół
814,oben::ADV,ҫӳлте,w górze
815,oben::ADV,ҫӳлте,na górze
816,hinauf::ADV,ҫӳле,w górę
817,hinauf::ADV,ҫӳле,na górę
818,überall::ADV,таҫта та,wszędzie
819,überall::ADV,пур ҫӗрте те,wszędzie
820,überall::ADV,кирек ӑҫта та,wszędzie
821,nicht::ADV,мар,nie
822,ein wenig::ADV,пӑртак,trochę
823,kaum::ADV,аран,ledwie
824,kaum::ADV,аран,prawie nie
825,sehr::ADV,питӗ,bardzo
826,so::ADV,апла,tak
827,noch::ADV,татах,jeszcze
828,nur::ADV,ҫех,tylko
829,schon::ADV,ӗнтӗ,już
830,wieder::ADV,каллех,znów
831,wieder::ADV,каллех,znowu
832,vergebens::ADV,харам,na próżno
833,vor::PRP,умӗнче,przed
834,hinter::PRP,кайра,za
835,unter::PRP,айне,pod
836,unter::PRP,айӗпе,pod
837,unter::PRP,айӗнче,pod
838,unter::PRP,ҫитеспе,pod
839,durch::PRP,витӗр,przez
840,neben::PRP,патӗнче,obok
841,zwischen::PRP,хушшинче,między
842,wegen::PRP,пула,z powodu
843,wegen::PRP,пирки,z powodu
844,dies::PRN,ку,to
845,dies::PRN,ҫак,to
846,das::PRN,ҫав,to
847,alles::PRN,пурте,wszystko
848,alles::PRN,йӑлт,wszystko
849,ich::PRN,эп,ja
850,du::PRN,эс,ty
851,er::PRN,вӑл,on
852,wir::PRN,эпир,my
853,ihr::PRN,эсир,wy
854,sie::PRN,вӗсем,oni
855,was::FPRN,мӗн,co
856,was::FPRN,мӗскер,co
857,was::FPRN,мӗн те пулин,co
858,wer::FPRN,кам,kto
859,wo::FADV,ӑҫта,gdzie
860,wohin::FADV,ӑҫта,dokąd
861,wie::FADV,епле,jak
862,wie::FADV,мӗнле,jak
863,warum::FADV,ма,dlaczego
864,warum::FADV,мӗншӗн,dlaczego
865,wieviel::FNUM,миҫе,ile
866,eins::NUM,пӗр,jeden
867,eins::NUM,пӗрре,jeden
868,zwei::NUM,ик,dwa
869,zwei::NUM,икӗ,dwa
870,zwei::NUM,иккӗ,dwa
871,drei::NUM,виҫ,trzy
872,drei::NUM,виҫӗ,trzy
873,drei::NUM,виҫҫӗ,trzy
874,vier::NUM,тӑват,cztery
875,fünf::NUM,пилӗк,pięć
876,fünf::NUM,пиллӗк,pięć
877,sechs::NUM,улт,sześć
878,sechs::NUM,ултӑ,sześć
879,sechs::NUM,улттӑ,sześć
880,sieben::NUM,ҫич,siedem
881,sieben::NUM,ҫичӗ,siedem
882,sieben::NUM,ҫиччӗ,siedem
883,acht::NUM,сакӑр,osiem
884,acht::NUM,саккӑр,osiem
885,neun::NUM,тӑхӑр,dziewięć
886,neun::NUM,тӑххӑр,dziewięć
887,zehn::NUM,вунӑ,dziesięć
888,zehn::NUM,вуннӑ,dziesięć
889,elf::NUM,вун пӗр,jedenaście
890,zwölf::NUM,вун ик,dwanaście
891,zwölf::NUM,вун икӗ,dwanaście
892,zwölf::NUM,вун иккӗ,dwanaście
893,zwanzig::NUM,ҫирӗм,dwadzieścia
894,dreißig::NUM,вӑтӑр,trzydzieści
895,vierzig::NUM,хӗрӗх,czterdzieści
896,fünfzig::NUM,аллӑ,pięćdziesiąt
897,sechzig::NUM,утмӑл,sześćdziesiąt
898,siebzig::NUM,ҫитмӗл,siedemdziesiąt
899,achtzig::NUM,сакӑр вунӑ,osiemdziesiąt
900,achtzig::NUM,сакӑр вуннӑ,osiemdziesiąt
901,neunzig::NUM,тӑхӑр вун,dziewięćdziesiąt
902,neunzig::NUM,тӑхӑр вунӑ,dziewięćdziesiąt
903,neunzig::NUM,тӑхӑр вуннӑ,dziewięćdziesiąt
904,hundert::NUM,ҫӗр,sto
905,tausend::NUM,пин,tysiąc
906,und::CNJ,та,i
907,oder::CNJ,е,lub
908,oder::CNJ,е,albo
909,stehen::V,тӑр,stać
910,sitzen::V,лар,siedzieć
911,liegen::V,вырт,leżeć
912,hängen::V,усӑнса тӑр,wisieć
913,hängen::V,ҫакӑнса тӑр,wisieć
914,werden::V,пул,zostać
915,werden::V,пул,stać się
916,passieren::V,пул,dziać się
917,passieren::V,пул,zdarzyć się
918,beginnen::V,пуҫлан,zacząć się
919,enden::V,пӗт,kończyć się
920,enden::V,вӗҫлен,kończyć się
921,wechseln::V,улшӑн,zmienić się
922,aufgehen[Sonne]::V,тух,wzejść
923,untergehen[Sonne]::V,анса лар,zajść
924,scheinen[Sonne]::V,пӑх,świecić
925,donnern::V,кӗмсӗртет,grzmieć
926,donnern::V,авӑт,grzmieć
927,wehen::V,варкӑш,wiać
928,strömen::V,тӑкӑн,płynąć
929,strömen::V,тӑкӑн,lać się
930,fließen::V,юх,ciec
931,fließen::V,юх,płynąć
932,sich drehen::V,ҫаврӑн,obracać się
933,schwanken::V,чӳхен,chwiać się
934,schwingen::V,суллан,wahać się
935,fallen::V,кип,padać
936,fallen::V,тӳр кип,padać
937,fallen::V,татӑлса ан,padać
938,brennen::V,ҫун,palić się
939,rauchen::V,мӑкӑрлан,dymić
940,rauchen::V,мӑкӑрлан,dymić się
941,rauchen::V,тӗтӗм кӑлар,dymić
942,rauchen::V,тӗтӗм кӑлар,dymić się
943,regnen::V,ҫумӑр ҫӑвать,padać
944,gefrieren::V,шӑн,zamarznąć
945,tauen::V,ирӗл,tajać
946,schmelzen::V,ирӗл,topnieć
947,trocknen::V,тип,schnąć
948,sieden::V,вӗре,wrzeć
949,sieden::V,вӗре,kipieć
950,faulen::V,ҫӗр,gnić
951,verfaulen::V,ҫӗр,zgnić
952,reißen::V,ҫурӑл,urywać się
953,versinken::V,пут,tonąć
954,vergehen::V,ирт,przechodzić
955,erscheinen::V,курӑн,zjawiać się
956,erscheinen::V,курӑнса кай,zjawiać się
957,verschwinden::V,ҫухал,zniknąć
958,sinken::V,чак,spadać
959,abnehmen::V,чак,spadać
960,zunehmen::V,пысӑклан,wzrosnąć
961,steigen::V,ҫӗклен,wzrastać
962,wachsen::V,ӳс,rosnąć
963,glänzen::V,ҫиҫ,błyszczeć
964,funkeln::V,ялкӑш,zabłyszczeć
965,funkeln::V,йӑлтӑртат,zabłyszczeć
966,lärmen::V,шавла,hałasować
967,läuten::V,шӑнкӑравла,dzwonić
968,klingeln::V,шӑнкӑравла,dzwonić
969,klirren::V,калтлат,brzęczeć
970,klirren::V,шӑнкӑлтат,brzęczeć
971,brausen::V,ахӑр,huczeć
972,rauschen::V,вашӑлтат,szumieć
973,rauschen::V,вашӑлтат,szeleścić
974,rauschen::V,чашӑлтат,szumieć
975,rauschen::V,чашӑлтат,szeleścić
976,klingen::V,янӑра,brzmieć
977,klingen::V,янӑра,dźwięczeć
978,bellen::V,вӗр,szczekać
979,heulen::V,ула,wyć
980,blasen::V,вӗр,dmuchnąć
981,pfeifen::V,шӑхӑр,gwizdać
982,schreien::V,кӑшкӑр,krzyczeć
983,stöhnen::V,йынӑш,stękać
984,zittern::V,чӗтре,drżeć
985,leben::V,пурӑн,żyć
986,geboren werden::V,ҫурал,urodzić się
987,atmen::V,сывла,oddychać
988,trinken::V,ӗҫ,pić
989,essen::V,ҫи,jeść
990,schlucken::V,ҫӑт,połknąć
991,müde werden::V,ӗшен,zmęczyć się
992,einschlafen::V,ыйха пут,zasnąć
993,einschlafen::V,ҫывӑрса кай,zasnąć
994,schlafen::V,ҫывӑр,spać
995,aufwachen::V,вӑран,obudzić się
996,aufstehen::V,тӑр,wstać
997,sich erholen::V,кан,wypoczywać
998,krank werden::V,чирле,zachorować
999,krank sein::V,чирле,chorować
1000,schmerzen::V,сур,boleć
1001,schmerzen::V,ырат,boleć
1002,husten::V,ӳсӗр,kaszlać
1003,genesen::V,сывал,wyzdrowieć
1004,genesen::V,тӳрлен,wyzdrowieć
1005,sterben::V,вил,umrzeć
1006,umkommen::V,вил,zginąć
1007,sich bewegen::V,куҫ,poruszać się
1008,sich rühren::V,хускал,ruszyć się
1009,sich erheben::V,тӑр,podnieść się
1010,sich setzen::V,лар,usiąść
1011,hinfallen::V,ӳк,upaść
1012,laufen::V,ут,chodzić
1013,schreiten::V,ут,kroczyć
1014,spazierengehen::V,уҫӑлса ҫӳре,iść na spacer
1015,spazierengehen::V,уткаласа ҫӳре,iść na spacer
1016,eilen::V,васка,pospieszać
1017,eilen::V,хыпалан,pospieszać
1018,sich beeilen::V,васка,pospieszyć się
1019,sich beeilen::V,хыпалан,pospieszyć się
1020,sausen::V,ыткӑн,pędzić
1021,sausen::V,вӗҫтер,pędzić
1022,rennen::V,чуп,biec
1023,rennen::V,чуп,biegać
1024,springen::V,сик,skakać
1025,klettern::V,улӑх,wspinać się
1026,schaukeln::V,йӳрӗн,huśtać
1027,schaukeln::V,йӳрӗн,kołysać
1028,kriechen::V,шу,pełzać
1029,kriechen::V,шу,czołgać się
1030,kriechen::V,упален,pełzać
1031,kriechen::V,упален,czołgać się
1032,schwimmen::V,иш,pływać
1033,tauchen::V,чӑм,zanurzać się
1034,rudern::V,авӑс,wiosłować
1035,fahren::V,пыр,jechać
1036,fliegen::V,вӗҫ,latać
1037,fliegen::V,вӗҫ,lecieć
1038,gehen::V,кай,iść
1039,weggehen::V,кай,odejść
1040,abfahren::V,тапран,odjechać
1041,anhalten::V,чарӑн,zatrzymać się
1042,hineingehen::V,кӗр,wchodzić
1043,eintreten::V,кӗр,wejść
1044,eintreten::V,кӗр,nastąpić
1045,kommen::V,кил,przyjść
1046,ankommen::V,ҫит,przybyć
1047,zurückkommen::V,таврӑн,wrócić
1048,zurückkommen::V,каялла кил,wrócić
1049,bleiben::V,юл,zostać
1050,warten::V,кӗт,czekać
1051,erwarten::V,кӗт,oczekiwać
1052,suchen::V,шыра,szukać
1053,finden::V,туп,znaleźć
1054,versuchen::V,пикен,próbować
1055,vorbereiten::V,хатӗрле,przygotować
1056,lieben::V,юрат,kochać
1057,mögen::V,кӑмӑлла,lubić
1058,mögen::V,килӗштер,lubić
1059,lachen::V,кул,śmiać się
1060,lachen::V,ахӑлтат,śmiać się
1061,rühren::V,ҫулӑх,wzruszyć
1062,weinen::V,йӗр,płakać
1063,weinen::V,макӑр,płakać
1064,schimpfen::V,вӑрҫ,kląć
1065,schimpfen::V,ятлаҫ,kląć
1066,sich ärgern::V,ҫиллен,gniewać się
1067,sich fürchten::V,шиклен,bać się
1068,fürchten::V,хӑра,bać się
1069,fliehen::V,тар,uciekać
1070,flüchten::V,чупса тар,uciec
1071,sehen::V,кур,widzieć
1072,sehen::V,кур,zobaczyć
1073,anschauen::V,пӑхса ил,oglądać
1074,ansehen::V,пӑх,popatrzeć na
1075,hören::V,илт,słyszeć
1076,zuhören::V,итле,słuchać
1077,zuhören::V,тӑнла,słuchać
1078,probieren::V,астив,kosztować
1079,riechen::V,шӑршла,wąchać
1080,fühlen::V,туй,czuć
1081,fühlen::V,туй,odczuwać
1082,fühlen::V,сис,czuć
1083,fühlen::V,сис,odczuwać
1084,scheinen::V,туйӑн,wydawać się
1085,zu sehen sein::V,курӑн,widnieć
1086,vernehmen::V,пӑл,usłyszeć
1087,frieren::V,йӳтен,marznąć
1088,tun::V,ту,czynić
1089,können::V,пултар,móc
1090,können::V,пултар,umieć
1091,wollen::V,те,chcieć
1092,anfangen::V,пуҫла,zacząć
1093,beenden::V,пӗтер,zakończyć
1094,aufhören::V,пӑрах,przestać
1095,gelingen::V,ӑн,udać się
1096,geraten::V,пул,udać się
1097,öffnen::V,уҫ,otworzyć
1098,schließen::V,хуп,zamknąć
1099,stellen::V,ларт,postawić
1100,stellen::V,тӑрат,postawić
1101,setzen::V,ларт,posadzić
1102,legen::V,хур,kłaść
1103,berühren::V,перӗн,dotykać
1104,verbinden::V,сып,łączyć
1105,bedecken::V,вит,przykryć
1106,aufhängen::V,ҫак,powiesić
1107,anzünden::V,ҫут,zapalić
1108,aufheben::V,ҫӗкле,podnieść
1109,zurücklassen::V,манса хӑвар,zostawić
1110,verlieren::V,ҫӗтер,zgubić
1111,fallen lassen::V,ӳкер,upuścić
1112,machen::V,ту,zrobić
1113,herstellen::V,ӑстала,wytworzyć
1114,bauen::V,ту,budować
1115,reparieren::V,юса,naprawiać
1116,verbessern::V,лайӑхлат,ulepszyć
1117,ändern::V,улӑштар,zmienić
1118,graben::V,чав,kopać
1119,graben::V,чакала,kopać
1120,beugen::V,кукӑрт,zagiąć
1121,biegen::V,ав,zgiąć
1122,biegen::V,кукӑрт,zgiąć
1123,drehen::V,ҫавӑр,obracać
1124,wenden::V,ӳпӗнтер,obrocić
1125,umdrehen::V,ҫавӑр,obrocić
1126,heben::V,хӑпарт,podnosić
1127,hochheben::V,йӑт,podnieść
1128,ergreifen::V,тыт,chwycić
1129,halten::V,тыт,trzymać
1130,drücken::V,пус,naciskać
1131,schieben::V,тӗк,pchać
1132,schieben::V,тӗк,posuwać
1133,schieben::V,тӗрт,pchać
1134,schieben::V,тӗрт,posuwać
1135,kratzen::V,хыр,drapać
1136,lecken::V,ҫула,lizać
1137,beißen::V,ҫырт,kąsać
1138,beißen::V,хып,kąsać
1139,abreißen::V,тат,oderwać
1140,abschneiden::V,кас,odciąć
1141,binden::V,ҫых,wiązać
1142,stecken::V,чик,wetknąć
1143,brechen::V,хуҫ,złamać
1144,klopfen::V,такка,pukać
1145,klopfen::V,такка,stukać
1146,hauen::V,шакка,bić
1147,kleben::V,ҫыпӑҫтар,kleić
1148,reiben::V,сӑтӑр,trzeć
1149,streichen::V,сӗр,smarować
1150,schleifen::V,хӑйра,ostrzyć
1151,schneiden::V,кас,ciąć
1152,schneiden::V,кас,krajać
1153,rütteln::V,лӑка,trząść
1154,rütteln::V,силлентер,trząść
1155,schütteln::V,лӑка,trząść
1156,schütteln::V,силлентер,trząść
1157,schwenken::V,сулла,machać
1158,schütten::V,тултар,nasypać
1159,füllen::V,тултар,napełnić
1160,einwickeln::V,чӗрке,zawinąć
1161,tragen::V,ҫӗкле,nieść
1162,schleppen::V,сӗтӗр,wlec
1163,ziehen::V,тӑс,ciągnąć
1164,aufbewahren::V,усра,przechowywać
1165,werfen::V,пӑрах,rzucać
1166,fangen::V,тыт,łowić
1167,packen::V,тыт,chwycić
1168,verstecken::V,пытарса хур,ukryć
1169,verstecken::V,пытарса хур,schować
1170,teilen::V,уйӑр,podzielić
1171,teilen::V,пайла,podzielić
1172,schicken::V,яр,posyłać
1173,bringen::V,кӳр,przynieść
1174,hinzufügen::V,хуш,dodać
1175,bekommen::V,ил,dostać
1176,bekommen::V,туян,dostać
1177,erhalten::V,ил,otrzymać
1178,erhalten::V,туян,otrzymać
1179,nehmen::V,ил,wziąć
1180,wählen::V,суйла,wybrać
1181,auswählen::V,суйла,wybrać
1182,bewahren::V,упра,zachować
1183,behindern::V,кансӗрле,utrudnić
1184,behindern::V,кансӗрле,przeszkadzać
1185,behindern::V,чӑрмантар,utrudnić
1186,behindern::V,чӑрмантар,przeszkadzać
1187,verderben::V,пӑс,zepsuć
1188,beschädigen::V,пӑс,uszkodzić
1189,zerbrechen::V,ват,złamać
1190,zerbrechen::V,ҫӗмӗр,złamać
1191,zerreißen::V,ҫур,drzeć
1192,zerreißen::V,ҫур,rozdzierać
1193,zerstören::V,иш,zniszczyć
1194,verbrennen::V,ҫунтар,spalić
1195,geben::V,пар,dać
1196,reichen::V,пар,podać
1197,schenken::V,парнеле,darować
1198,versprechen::V,тума пул,obiecać
1199,versprechen::V,сӑмах пар,obiecać
1200,wünschen::V,сун,życzyć
1201,loben::V,ырла,chwalić
1202,küssen::V,чуп ту,całować
1203,wiegen::V,сиктер,kołysać
1204,wiegen::V,силле,kołysać
1205,zudecken::V,вит,przykryć
1206,wecken::V,вӑрат,zbudzić
1207,zeigen::V,кӑтарт,pokazać
1208,führen::V,илсе пыр,wieść
1209,führen::V,илсе пыр,prowadzić
1210,führen::V,ҫавӑтса пыр,wieść
1211,führen::V,ҫавӑтса пыр,prowadzić
1212,lehren::V,вёрент,uczyć
1213,unterrichten::V,вёрент,nauczać
1214,aufziehen::V,вӗрент,wychować
1215,leiten::V,тытса пыр,kierować
1216,antreiben::V,васкат,popędzić
1217,lassen::V,пусахла,zostawić
1218,lassen::V,хуш,zostawić
1219,einladen::V,чӗн,zaprosić
1220,vereinigen::V,пӗрлештер,zjednoczyć
1221,besuchen::V,ҫит,odwiedzić
1222,besuchen::V,кӗрсе кур,odwiedzić
1223,treffen::V,тӗл пул,trafić
1224,treffen::V,тӗл пул,spotkać
1225,sich versammeln::V,пуҫтарӑн,zebrać się
1226,sich versammeln::V,пуҫтарӑн,zgromadzić się
1227,spielen::V,выля,grać
1228,spielen::V,выля,bawić się
1229,singen::V,юрла,śpiewać
1230,tanzen::V,ташла,pląsać
1231,tanzen::V,ташла,tańczyć
1232,sich trennen::V,уйрӑл,rozstać się
1233,verlassen::V,хӑвар,opuścić
1234,retten::V,ҫӑл,ocalić
1235,retten::V,ҫӑл,uratować
1236,bewachen::V,хуралла,pilnować
1237,schützen::V,сыхла,ochronić
1238,verteidigen::V,хӳтӗле,bronić
1239,sich schlagen::V,ҫапӑҫ,pobić się
1240,schießen::V,пер,strzelać
1241,siegen::V,ҫӗн,zwycziężyć
1242,siegen::V,ҫӗнтер,zwycziężyć
1243,ärgern::V,тарӑхтар,gniewać
1244,ärgern::V,ҫиллентер,gniewać
1245,schlagen::V,ҫап,bić
1246,schlagen::V,ҫап,uderzyć
1247,treten::V,тап,kopnąć
1248,stechen::V,чик,ukłuć
1249,stoßen::V,чыш,popchnąć
1250,stehlen::V,вӑрла,ukraść
1251,stören::V,кансӗрле,zakłócić
1252,stören::V,кансӗрле,przeszkodzić
1253,belästigen::V,аптӑрат,dokuczać
1254,belästigen::V,хупла,dokuczać
1255,verbergen::V,пытар,ukryć
1256,täuschen::V,суй,łudzić
1257,betrügen::V,ултала,oszukać
1258,töten::V,вӗлер,zabić
1259,wohnen::V,чуна пар,mieszkać
1260,wohnen::V,парӑнса тӑр,mieszkać
1261,arbeiten::V,ӗҫле,pracować
1262,sammeln::V,пух,zebrać
1263,pflücken::V,тат,zerwać
1264,jagen::V,сунара ҫӳре,polować
1265,fischen::V,пулӑ тыт,łowić ryby
1266,fassen::V,тыт,złapać
1267,hüten::V,кӗт,paść
1268,treiben::V,хӑвала,pędzić
1269,anbinden::V,кӑкар,przywiązać
1270,füttern::V,ҫитер,karmić
1271,melken::V,су,doić
1272,hacken::V,вакла,rąbać
1273,gießen::V,шӑвар,lać
1274,gießen::V,шӑвар,podlać
1275,reifen::V,пиҫ,dojrzeć
1276,zubereiten::V,пӗҫер,przyrządzić
1277,kochen::V,пӗҫер,gotować
1278,backen::V,пӗҫер,piec
1279,braten::V,ӑшала,piec
1280,braten::V,ӑшала,smażyć
1281,umrühren::V,хутӑштар,przemieszać
1282,stricken::V,ҫых,dziać
1283,nähen::V,ҫӗле,szyć
1284,färben::V,пӗвет,pofarbować
1285,reinigen::V,тасат,oczyścić
1286,waschen::V,ҫу,prać
1287,abwischen::V,шӑл,obetrzeć
1288,spülen::V,чӳхе,płukać
1289,fegen::V,шӑл,zamiatać
1290,kehren::V,шӑл,zamieść
1291,baden::V,шыва кӗр,kąpać się
1292,sich waschen::V,ҫӑвӑн,myć się
1293,ausziehen::V,салан,zdjąć
1294,anziehen::V,тӑхӑн,włożyć
1295,sich anziehen::V,тӑхӑн,ubrać się
1296,kämmen::V,тура,uczesać
1297,schmücken::V,илемлет,ozdabiać
1298,sagen::V,те,powiedzieć
1299,sprechen::V,кала,mówić
1300,reden::V,сӑмахла,mówić
1301,reden::V,калаҫ,mówić
1302,sich unterhalten::V,пупле,rozmawiać
1303,fragen::V,ыйт,zapytać
1304,bitten::V,ыйт,prosić
1305,erzählen::V,каласа пар,opowiedzieć
1306,mitteilen::V,пӗлтер,zawiadomić o
1307,mitteilen::V,хыпарла,zawiadomić o
1308,nennen::V,те,nazwać
1309,nennen::V,чӗн,nazwać
1310,rufen::V,чӗн,wołać
1311,prahlen::V,мухтан,chełpić się
1312,prahlen::V,вӗҫкӗнлен,chełpić się
1313,übersetzen::V,куҫар,tłumaczyć
1314,denken::V,шухӑшла,myśleć
1315,glauben::V,ӗнен,sądzić
1316,glauben::V,ӗнен,wierzyć
1317,bemerken::V,асӑрха,zauważyć
1318,erkennen::V,палла,poznać
1319,begreifen::V,ӑнлан,zrozumieć
1320,verstehen::V,пӗл,rozumieć
1321,verstehen::V,пӗл,dosłyszeć
1322,lernen::V,вӗрен,uczyć się
1323,wissen::V,пӗл,wiedzieć
1324,wissen::V,ӑнкар,wiedzieć
1325,sich erinnern an::V,аса ил,przypomnieć sobie
1326,vergessen::V,ман,zapomnieć
1327,vergessen::V,манса кай,zapomnieć
1328,messen::V,виҫ,mierzyć
1329,zählen::V,шутла,liczyć
1330,rechnen::V,шутла,rachować
1331,lesen::V,вула,czytać
1332,malen::V,ӳкер,malować
1333,zeichnen::V,ӳкер,rysować
1334,schreiben::V,ҫыр,pisać
1335,besitzen::V,тыт,posiadać
1336,kaufen::V,ил,kupić
1337,kaufen::V,туян,kupić
1338,verkaufen::V,сут,sprzedać
1339,bezahlen::V,тӳле,zapłacić
1340,zahlen::V,тӳле,płacić
1341,beherrschen::V,тыт,opanować
1342,ertragen::V,тӳс,znieść
1343,Bauch::N,,brzuch
