,Concept_ID,vep,mdf
801,vor::PRP,edes,инголе
802,hinter::PRP,taga,фтала
803,hinter::PRP,taga,мельге
804,unter::PRP,al,ала
805,durch::PRP,läbi,пачк
806,durch::PRP,kal't,пачк
807,neben::PRP,rindal,ваксса
808,zwischen::PRP,keskes,ёткса
809,wegen::PRP,tagut,сюнеда
810,dies::PRN,nece,тя
811,das::PRN,se,ся
812,das::PRN,se,тона
813,alles::PRN,kaik,сембе
814,ich::PRN,minä,мон
815,du::PRN,sinä,тон
816,er::PRN,hän,сон
817,wir::PRN,mö,минь
818,ihr::PRN,tö,тинь
819,sie::PRN,hö,синь
820,was::FPRN,mi,мезе
821,wer::FPRN,ken,кие
822,wo::FADV,kus,коса
823,wohin::FADV,kuna,ков
824,wohin::FADV,kuna,коза
825,wie::FADV,kut,ко́да
826,wie::FADV,mit',ко́да
827,warum::FADV,mikš,мес
828,wieviel::FNUM,äjak,мзя́ра
829,wieviel::FNUM,kuverz',мзя́ра
830,eins::NUM,üks',фкя
831,zwei::NUM,kaks',кафта
832,drei::NUM,koume,колма
833,vier::NUM,nel'l',ниле
834,fünf::NUM,viž,вете
835,sechs::NUM,kuz',кота
836,sieben::NUM,seičeme,сисем
837,acht::NUM,kahesa,кафкса
838,neun::NUM,ühesa,ве́йхкса
839,zehn::NUM,kümne,кемонь
840,elf::NUM,üks'toštkümne,кефкие
841,zwölf::NUM,kaks'toštkümne,кемгафтува
842,zwanzig::NUM,kaks'kümne,комсь
843,dreißig::NUM,koumekümne,колмогемонь
844,vierzig::NUM,nel'l'kümne,нильге́монь
845,fünfzig::NUM,vižkümne,ве́дьгемонь
846,sechzig::NUM,kuz'kümne,ко́дгемонь
847,siebzig::NUM,seičemekümne,сизьге́монь
848,achtzig::NUM,kahesakümne,ка́фксогемонь
849,neunzig::NUM,ühesakümne,ве́йхксогемонь
850,hundert::NUM,sada,сяда
851,tausend::NUM,tuha,тёжянь
852,und::CNJ,i,и
853,und::CNJ,i,дъ
854,und::CNJ,da,и
855,und::CNJ,da,дъ
856,oder::CNJ,vai,или
857,oder::CNJ,vai,али
858,stehen::V,seišta,а́щемс стя́да
859,sitzen::V,ištta,ащемс озада
860,liegen::V,venuda,ма́дозь а́щемс
861,hängen::V,ripta,нюрьгомс
862,werden::V,lindä,арамс
863,werden::V,lindä,тиевомс
864,werden::V,tehtas,арамс
865,werden::V,tehtas,тиевомс
866,passieren::V,ozaitas,лисэмс
867,passieren::V,ozaitas,эвондамс
868,beginnen::V,augotadas,ушедомс
869,enden::V,loptas,лоткамс
870,wechseln::V,vajehtadas,по́лафнемс
871,aufgehen[Sonne]::V,nousta,стямс
872,aufgehen[Sonne]::V,nousta,лисемс
873,untergehen[Sonne]::V,lasktas,валгомс
874,scheinen[Sonne]::V,paštta,ва́лдоптомс
875,donnern::V,juraita,торамс
876,wehen::V,dölta,уфа́мс
877,wehen::V,puhuda,уфа́мс
878,strömen::V,valadas,шудемс
879,fließen::V,valuda,шудемс
880,sich drehen::V,punotas,шаромс
881,schwanken::V,čibuda,якамс
882,schwingen::V,čibuda,люксемс
883,schwingen::V,čibuda,нюрьсемс
884,fallen::V,langeta,прамс
885,fallen::V,langeta,прашендомс
886,brennen::V,pallada,паломс
887,rauchen::V,savustada,качадомс
888,regnen::V,vihmda,пиземс
889,gefrieren::V,jäduda,эйндамс
890,gefrieren::V,jäduda,кельмомс
891,gefrieren::V,kül'mdä,эйндамс
892,gefrieren::V,kül'mdä,кельмомс
893,tauen::V,sulada,соламс
894,schmelzen::V,sulada,соламс
895,trocknen::V,kuida,коськомс
896,trocknen::V,kuivehtuda,коськомс
897,sieden::V,kehuda,лакамс
898,faulen::V,hapata,наксадомс
899,faulen::V,traudäs,наксадомс
900,verfaulen::V,hapata,наксадомс
901,reißen::V,rebita,сязевомс
902,versinken::V,upota,ваямс
903,vergehen::V,mända,ётамс
904,erscheinen::V,ozutadas,эвондамс
905,verschwinden::V,hajeta,юма́мс
906,sinken::V,väheta,валгомс
907,sinken::V,lasktas,валгомс
908,abnehmen::V,peneta,киремс
909,zunehmen::V,ližaduda,ламокстомс
910,zunehmen::V,ližaduda,рашнемс
911,steigen::V,nousta,кеподемс
912,wachsen::V,kazda,касомс
913,glänzen::V,loštta,цинзелдомс
914,glänzen::V,loštta,цифордомс
915,funkeln::V,hoštta,ци́фтордомс
916,lärmen::V,robaita,жалнамс
917,läuten::V,judaita,гайфтемс
918,klingeln::V,kelotada,гайфтемс
919,klirren::V,biraita,ка́нзеркшнемс
920,brausen::V,bruncta,жоледемс
921,rauschen::V,šobaita,вжнамс
922,rauschen::V,šobaita,гамнамс
923,klingen::V,heläita,кайгомс
924,bellen::V,nutta,ува́мс
925,heulen::V,ulaita,сувомс
926,heulen::V,ulaita,урнамс
927,blasen::V,puhuda,уфа́мс
928,pfeifen::V,pistta,вяшкомс
929,pfeifen::V,vihelta,вяшкомс
930,schreien::V,kirkta,пешкодомс
931,schreien::V,kidastada,пешкодомс
932,stöhnen::V,ohkta,куфцемс
933,stöhnen::V,voivotada,куфцемс
934,zittern::V,säraita,таромс
935,leben::V,eläda,эрямс
936,geboren werden::V,sünduda,шачемс
937,atmen::V,henktä,ажнамс
938,trinken::V,joda,симомс
939,essen::V,söda,ярхцамс
940,schlucken::V,lainata,нилемс
941,müde werden::V,väzuda,сиземс
942,müde werden::V,šuštuda,сиземс
943,einschlafen::V,uinota,матодовомс
944,schlafen::V,magata,удомс
945,schlafen::V,nukkuda,удомс
946,aufwachen::V,heraštuda,съргоземс
947,aufstehen::V,nousta,стямс
948,sich erholen::V,lebaitas,ваймосемс
949,krank werden::V,läžegata,сярядькстомс
950,krank sein::V,läžuda,сярядемс
951,schmerzen::V,kibištada,сярядемс
952,husten::V,rügda,козомс
953,genesen::V,tervehtuda,пъ́чкамс
954,sterben::V,kolda,куломс
955,umkommen::V,kolda,юма́мс
956,sich bewegen::V,likkuda,шаштомс
957,sich rühren::V,likahtada,сърхка́мс
958,sich rühren::V,kubahtada,сърхка́мс
959,sich erheben::V,nousta,стямс
960,sich setzen::V,išttas,озамс
961,hinfallen::V,langeta,прамс
962,hinfallen::V,langeta,сяворемс
963,laufen::V,kävuda,якамс
964,schreiten::V,astta,молемс
965,schreiten::V,astta,аськолямс
966,schreiten::V,haškta,молемс
967,schreiten::V,haškta,аськолямс
968,spazierengehen::V,kävelta,якамс
969,eilen::V,kiruhtada,эряскодомс
970,sich beeilen::V,kiruhtada,эряскодомс
971,sausen::V,fun'urta,лиемс
972,rennen::V,joksta,арнемс
973,springen::V,hüptä,комотнемс
974,klettern::V,libuda,ку́цемс
975,schaukeln::V,čibuda,нюрямс
976,kriechen::V,ličtas,шаштомс комада
977,schwimmen::V,ujuda,уемс
978,tauchen::V,čukautas,юпиемс
979,tauchen::V,čukautas,чёпафнемс
980,rudern::V,souta,па́немс ве́неж
981,fahren::V,ajada,ардомс
982,fahren::V,ajelda,ардомс
983,fliegen::V,leta,лиемс
984,gehen::V,mända,молемс
985,gehen::V,kävuda,молемс
986,weggehen::V,päzda,тумс
987,weggehen::V,lähtta,тумс
988,abfahren::V,tönduda,тумс
989,anhalten::V,seižutadas,лоткамс
990,hineingehen::V,mända südäimehe,сува́мс
991,eintreten::V,tulda,сува́мс
992,kommen::V,tulda,самс
993,ankommen::V,tulda,самс
994,ankommen::V,tulda,пачкодемс
995,zurückkommen::V,pörtas,мърдамс
996,bleiben::V,jäda,иля́домс
997,warten::V,varastada,учемс
998,erwarten::V,varastada,учемс
999,suchen::V,ectä,вешемс
1000,finden::V,löuta,мумс
1001,versuchen::V,ladida,варчсемс
1002,versuchen::V,rohkaita,варчсемс
1003,vorbereiten::V,vaumita,анокламс
1004,lieben::V,armastada,кельгомс
1005,mögen::V,navedida,кельгомс
1006,lachen::V,nagrda,рахамс
1007,lachen::V,nagrda,рахсемс
1008,rühren::V,likutada,токамс седи
1009,weinen::V,itkta,авардемс
1010,schimpfen::V,laidas,сюцемс
1011,schimpfen::V,pačatada,сюцемс
1012,sich ärgern::V,rändüda,кяжиямс
1013,sich fürchten::V,varaita,пелемс
1014,fürchten::V,varaita,пелемс
1015,fliehen::V,pageta,ворьгодемс
1016,flüchten::V,pageta,ша́домс
1017,flüchten::V,pageta,во́рьгодемс
1018,flüchten::V,joksta,ша́домс
1019,flüchten::V,joksta,во́рьгодемс
1020,sehen::V,nähta,няемс
1021,anschauen::V,kacta,ваномс
1022,ansehen::V,kacta,ваномс
1023,hören::V,kulda,марямс
1024,zuhören::V,kundeltas,ку́лхдоньомс
1025,probieren::V,mujada,варжамс
1026,riechen::V,rižada,никса́мс
1027,fühlen::V,mujada,марямс
1028,scheinen::V,näguda,ня́евомс
1029,zu sehen sein::V,näguda,ня́евомс
1030,vernehmen::V,kulištada,марямс
1031,frieren::V,kül'mdä,паломс
1032,frieren::V,kül'mdä,кельмомс
1033,tun::V,tehta,тиемс
1034,können::V,voida,маштомс
1035,können::V,mahtta,маштомс
1036,wollen::V,himoita,-не-
1037,wollen::V,tahtoida,-не-
1038,anfangen::V,zavottä,ушедомс
1039,anfangen::V,augotada,ушедомс
1040,beenden::V,loptä,аде́ламс
1041,aufhören::V,loptas,лоткамс
1042,gelingen::V,lähtta,удалакшнемс
1043,gelingen::V,tehtas,удалакшнемс
1044,geraten::V,tulda,лисемс
1045,öffnen::V,avaita,панжемс
1046,schließen::V,saubata,сёлгомс
1047,stellen::V,panda,путомс
1048,stellen::V,seižutada,путомс
1049,setzen::V,ištutada,озафнемс
1050,setzen::V,ištutada,озавтнемс
1051,legen::V,panda,путомс
1052,berühren::V,koskta,токамс
1053,berühren::V,käziduda,токамс
1054,verbinden::V,ühtenzoitta,сотомс
1055,bedecken::V,katta,комачамс
1056,bedecken::V,katta,вельхтямс
1057,bedecken::V,peitta,комачамс
1058,bedecken::V,peitta,вельхтямс
1059,aufhängen::V,riputada,повфтамс
1060,anzünden::V,sütutada,крьвя́стемс
1061,aufheben::V,leta,кеподемс
1062,aufheben::V,leta,касфтомс
1063,zurücklassen::V,jätta,ка́домс
1064,verlieren::V,kadotada,юма́фтомс
1065,fallen lassen::V,kirbotada,прафтомс
1066,machen::V,säta,тиемс
1067,machen::V,tehta,тиемс
1068,herstellen::V,tehta,анокламс
1069,bauen::V,leta,путомс
1070,bauen::V,sauda,путомс
1071,reparieren::V,koheta,петемс
1072,verbessern::V,paremboita,цебярьгофтомс
1073,ändern::V,vajehtada,полафтомс
1074,graben::V,kaida,шу́вомс
1075,graben::V,kaida,та́ргамс
1076,graben::V,čongoida,шу́вомс
1077,graben::V,čongoida,та́ргамс
1078,beugen::V,koverta,мяндемс
1079,biegen::V,painda,комафтомс
1080,drehen::V,punotada,шо́вамс
1081,drehen::V,punotada,ша́рфнемс
1082,wenden::V,käta,ша́рфтомс
1083,wenden::V,kärauta,ша́рфтомс
1084,umdrehen::V,käta,шарфтомс
1085,heben::V,leta,ке́подемс
1086,hochheben::V,libutada,ке́подемс
1087,hochheben::V,libutada,ка́сфтомс
1088,ergreifen::V,tabata,фатямс
1089,halten::V,pidada,кирдемс
1090,drücken::V,painda,люпшта́мс
1091,schieben::V,žigutada,шашфтомс
1092,kratzen::V,künstä,а́нгорямс
1093,kratzen::V,künstä,киськоря́мс
1094,lecken::V,nolda,нолсемс
1095,beißen::V,purda,сускомс
1096,beißen::V,hambastada,сускомс
1097,abreißen::V,ratketa,сяземс
1098,abschneiden::V,čapata,керомс
1099,abschneiden::V,leikata,керомс
1100,binden::V,sidoda,сотомс
1101,stecken::V,čokaita,сялгомс
1102,brechen::V,katkaita,си́ннемс
1103,brechen::V,katkaita,ка́лафтомс
1104,klopfen::V,kolkotada,чакамс
1105,klopfen::V,kolkotada,чакиемс
1106,hauen::V,löda,шавомс
1107,hauen::V,löda,пиксомс
1108,kleben::V,klejata,пе́тфнемс
1109,reiben::V,hosta,шо́вамс
1110,reiben::V,törkita,шо́вамс
1111,reiben::V,jorotada,шо́вамс
1112,streichen::V,voita,вадемс
1113,schleifen::V,hijoida,шо́вамс
1114,schleifen::V,teravzoitta,шо́вамс
1115,schneiden::V,leikata,керомс
1116,rütteln::V,heilutada,та́рфтомс
1117,schütteln::V,pudištada,шука́демс
1118,schwenken::V,maihutada,яфодемс
1119,schütten::V,valada,каямс
1120,schütten::V,valada,нюрьхтя́мс
1121,füllen::V,täutta,пяшкодемс
1122,einwickeln::V,kärdä,тапардамс
1123,tragen::V,kantta,кандомс
1124,tragen::V,kandišta,кандомс
1125,schleppen::V,vedätada,ускомс
1126,ziehen::V,vedada,ускомс
1127,aufbewahren::V,kaita,ванфтомс
1128,werfen::V,čuta,ёрямс
1129,werfen::V,tactä,ёрямс
1130,fangen::V,püta,кунда́мс
1131,packen::V,tabata,фатямс
1132,verstecken::V,peitta,кяшемс
1133,teilen::V,jagada,явомс
1134,schicken::V,oigeta,кучемс
1135,bringen::V,veda,кандомс
1136,bringen::V,veda,пачфтемс
1137,hinzufügen::V,ližata,пу́томс та́га
1138,hinzufügen::V,ližata,ма́ксомс та́га
1139,bekommen::V,sada,сявомс
1140,erhalten::V,sada,сявомс
1141,nehmen::V,otta,сявомс
1142,wählen::V,valita,ко́чкамс
1143,auswählen::V,valita,кочкамс
1144,bewahren::V,kaita,ванфтомс
1145,behindern::V,telustada,шорямс
1146,verderben::V,travida,коламс
1147,verderben::V,travida,гастямс
1148,beschädigen::V,satatada,тиендемс зиян
1149,zerbrechen::V,mureta,тапамс
1150,zerreißen::V,rebitada,сяземс
1151,zerstören::V,mureta,ка́лафтомс
1152,verbrennen::V,poltta,пълхта́мс
1153,geben::V,antta,ма́ксомс
1154,reichen::V,antta,максомс
1155,schenken::V,lahjoita,каземс
1156,versprechen::V,toivotada,ма́ксомс вал
1157,wünschen::V,toivotada,арьсемс
1158,loben::V,kitta,шна́мс
1159,küssen::V,tervehtada,палсемс
1160,wiegen::V,likutada,нюря́фтомс
1161,zudecken::V,katta,вельхтямс
1162,wecken::V,noustatada,стя́фтомс
1163,wecken::V,noustatada,съ́ргозьфтемс
1164,zeigen::V,ozutada,няфтемс
1165,führen::V,astutada,вятемс
1166,lehren::V,opeta,тонафтомс
1167,unterrichten::V,opeta,тонафтомс
1168,aufziehen::V,kazvatada,касфтомс
1169,leiten::V,ohjata,вятемс
1170,antreiben::V,rigehtoitta,вятемс
1171,lassen::V,käskta,кошардомс
1172,einladen::V,kucta,тердемс
1173,einladen::V,kucta,серьгядемс
1174,vereinigen::V,ühtenzoitta,пуроптомс
1175,vereinigen::V,ühtenzoitta,кочкамс марса
1176,besuchen::V,rižada,варжамс
1177,treffen::V,vastata,васьфтомс
1178,sich versammeln::V,kägeta,кочкавомс
1179,sich versammeln::V,sätas,кочкавомс
1180,spielen::V,väta,налхксемс
1181,singen::V,pajatada,морамс
1182,tanzen::V,kargaita,кштимс
1183,sich trennen::V,erigata,явомс
1184,verlassen::V,jätta,кадондомс
1185,retten::V,päzutada,идемс
1186,retten::V,päzutada,араламс
1187,bewachen::V,varjoita,ваномс
1188,schützen::V,kaita,а́раламс
1189,verteidigen::V,kaita,а́раламс
1190,sich schlagen::V,torata,тюремс
1191,schießen::V,ampta,ляцемс
1192,siegen::V,vägestada,сяськомс
1193,ärgern::V,verdutada,кяжияфтомс
1194,ärgern::V,rändütada,кяжияфтомс
1195,schlagen::V,löda,токамс
1196,schlagen::V,iškta,токамс
1197,treten::V,peksta,тапамс
1198,treten::V,topsta,тапамс
1199,stechen::V,pystiä,пупамс
1200,stechen::V,pystiä,сялгомс
1201,stoßen::V,iškta,тостядемс
1202,stoßen::V,pudištada,тостядемс
1203,stehlen::V,vargastada,саламс
1204,stören::V,keskustada,шорсемс
1205,belästigen::V,tartuteldas,токсамс
1206,belästigen::V,tartuteldas,аф кадомс ваймама
1207,verbergen::V,katelda,кяшемс
1208,täuschen::V,manitada,васькафтомс
1209,täuschen::V,manitada,кяльготнемс
1210,betrügen::V,manitada,васькафнемс
1211,töten::V,rikta,шавомс
1212,töten::V,rikta,аде́ламс
1213,töten::V,surmita,шавомс
1214,töten::V,surmita,аде́ламс
1215,wohnen::V,eläda,эрямс
1216,arbeiten::V,rata,покодемс
1217,sammeln::V,kogota,кочкамс
1218,sammeln::V,kogota,пу́роптомс
1219,pflücken::V,poimda,фатнемс
1220,pflücken::V,poimda,нотфнемс
1221,jagen::V,mecata,кунда́мс
1222,fischen::V,kalatada,калонь кунда́мс
1223,fassen::V,tabata,кунда́мс
1224,hüten::V,paimeta,ваномс
1225,treiben::V,ajada,панемс
1226,anbinden::V,küttestada,сотомс
1227,anbinden::V,sidoda,сотомс
1228,füttern::V,sötta,трямс
1229,füttern::V,sötta,а́ндомс
1230,melken::V,lüpsta,потямс
1231,hacken::V,sauda,лазондомс
1232,gießen::V,valada,валомс
1233,reifen::V,küpseta,кенеремс
1234,zubereiten::V,vaumištada,анокламс
1235,kochen::V,keitta,пидемс
1236,backen::V,paštta,пидемс
1237,braten::V,žarda,пуштомс
1238,umrühren::V,segoitada,шорямс
1239,stricken::V,kudoda,кодамс
1240,nähen::V,ombelta,стамс
1241,färben::V,mujutada,а́рхтомс
1242,reinigen::V,puhtastada,ва́ткамс
1243,reinigen::V,puhtastada,а́роптомс
1244,waschen::V,pesta,муськомс
1245,abwischen::V,pühktä,нардамс
1246,spülen::V,huhtoida,оргалдомс
1247,fegen::V,pühkta,тяемс
1248,kehren::V,uhoita,тяемс
1249,baden::V,kül'ptäs,э́шелямс
1250,sich waschen::V,pestas,штамс
1251,ausziehen::V,riičta,кайсефтемс
1252,ausziehen::V,rušta,кайсефтемс
1253,anziehen::V,panda päle,ща́фтомс
1254,anziehen::V,panda kädehe,ща́фтомс
1255,anziehen::V,panda jaugha,ща́фтомс
1256,sich anziehen::V,sobdas,щамс
1257,kämmen::V,harjata,се́ендемс
1258,schmücken::V,čomitada,на́ряжамс
1259,schmücken::V,čomitada,ма́зоптомс
1260,sagen::V,sanuda,азомс
1261,sagen::V,sanuda,мярьгомс
1262,sprechen::V,pagišta,корхтамс
1263,reden::V,pagišta,корхнемс
1264,sich unterhalten::V,lodaita,корхнемс
1265,fragen::V,küzuda,ки́зефтемс
1266,bitten::V,pakita,а́намс
1267,bitten::V,pakita,ве́шемс
1268,erzählen::V,sanuda,а́зондомс
1269,erzählen::V,starinoita,а́зондомс
1270,mitteilen::V,tedotada,азомс
1271,nennen::V,nimitada,лемдемс
1272,nennen::V,nimitada,путомс лем
1273,rufen::V,kucta,серьгядемс
1274,prahlen::V,kittäs,шна́фтомс пря́
1275,übersetzen::V,käta,ётафтомс
1276,denken::V,meletada,арьсемс
1277,glauben::V,uskta,кемамс
1278,bemerken::V,homaita,ня́емс
1279,erkennen::V,tundištada,содамс
1280,begreifen::V,tabata,сатомс
1281,verstehen::V,el'geta,шарьхкодемс
1282,verstehen::V,toimetada,шарьхкодемс
1283,lernen::V,opetas,тонафнемс
1284,wissen::V,teta,со́дамс
1285,sich erinnern an::V,johtutada,лятфтамс
1286,vergessen::V,unohtada,юкстамс
1287,messen::V,märita,ункснемс
1288,zählen::V,lugeda,лу́вомс
1289,zählen::V,lugeda,а́рьсемс
1290,rechnen::V,lugeda,лувомс
1291,lesen::V,lugeda,лувомс
1292,lesen::V,lugeda,морафтомс
1293,malen::V,pirta,рисова́ндамс
1294,zeichnen::V,pirta,рисова́ндамс
1295,schreiben::V,kirjutada,сёрмадомс
1296,besitzen::V,omištada,улемс азоркс
1297,kaufen::V,ostta,рамамс
1298,verkaufen::V,möda,мимс
1299,bezahlen::V,maksta,пандомс
1300,zahlen::V,maksta,па́ндомс
1301,beherrschen::V,valdoita,азорондамс
1302,ertragen::V,tirpta,кирдемс
