,Concept_ID,ar,se
2313,Stütze::N,دعامة,caggi
2314,Stütze::N,دعامة,cagge
2315,Stütze::N,دعامة,cõgldõk
2316,Stütze::N,دعامة,стуэлльп
2317,Stange::N,عود,staavra
2318,Stange::N,عود,stággo
2319,Stange::N,عود,hålggå
2320,Stange::N,عود,stávrá
2321,Stange::N,عود,stággu
2322,Stange::N,عود,čuálgui
2323,Stange::N,عود,kaŋgg
2324,Stange::N,عود,кэ̄ллт
2325,Stange::N,عود,пе̄лльк
2326,Stock::N,عصا,galte
2327,Stock::N,عصا,klåbpoe
2328,Stock::N,عصا,soabbe
2329,Stock::N,عصا,soabbi
2330,Stock::N,عصا,suáb'bi
2331,Stock::N,عصا,suä´b'b
2332,Stock::N,عصا,суэммьп
2333,Stab::N,قضيب,klaahka
2334,Stab::N,قضيب,soabbe
2335,Stab::N,قضيب,soabbi
2336,Stab::N,قضيب,suáb'bi
2337,Stab::N,قضيب,suä´b'b
2338,Stab::N,قضيب,суэммьп
2339,Rohr::N,أنبوبة,gïrse
2340,Rohr::N,أنبوبة,båhttså
2341,Rohr::N,أنبوبة,bohcci
2342,Rohr::N,أنبوبة,poccee
2343,Rohr::N,أنبوبة,puu´lčiǩ
2344,Rohr::N,أنبوبة,туррьп
2345,Haus::N,دار,ståapoe
2346,Haus::N,دار,goahte
2347,Haus::N,دار,stohpu
2348,Haus::N,دار,tááḷu
2349,Haus::N,دار,tääll
2350,Haus::N,دار,пэ̄ҏҏт
2351,Haus::N,بيت,ståapoe
2352,Haus::N,بيت,goahte
2353,Haus::N,بيت,stohpu
2354,Haus::N,بيت,tááḷu
2355,Haus::N,بيت,tääll
2356,Haus::N,بيت,пэ̄ҏҏт
2357,Heim::N,بيت,hïejme
2358,Heim::N,بيت,viesso
2359,Heim::N,بيت,ruoktu
2360,Heim::N,بيت,päikki
2361,Heim::N,بيت,päi´ǩǩ
2362,Heim::N,بيت,пэ̄ҏҏт
2363,Heim::N,مسكن,hïejme
2364,Heim::N,مسكن,viesso
2365,Heim::N,مسكن,ruoktu
2366,Heim::N,مسكن,päikki
2367,Heim::N,مسكن,päi´ǩǩ
2368,Heim::N,مسكن,пэ̄ҏҏт
2369,Ofen::N,مدفأة,vuebnie
2370,Ofen::N,مدفأة,vuodná
2371,Ofen::N,مدفأة,vuobnne
2372,Ofen::N,مدفأة,uvdna
2373,Ofen::N,مدفأة,uvnâ
2374,Ofen::N,مدفأة,ǩiiuǥân
2375,Ofen::N,مدفأة,пе̄ххц
2376,Ofen::N,مدفأة,кыввкан
2377,Fußboden::N,أرضية,guelpie
2378,Fußboden::N,أرضية,guolbbe
2379,Fußboden::N,أرضية,láhtti
2380,Fußboden::N,أرضية,šalde
2381,Fußboden::N,أرضية,šâ´ldd
2382,Fußboden::N,أرضية,шалльт
2383,Tisch::N,مائدة,buertie
2384,Tisch::N,مائدة,bievdde
2385,Tisch::N,مائدة,beavdi
2386,Tisch::N,مائدة,pevdi
2387,Tisch::N,مائدة,på´rdd
2388,Tisch::N,مائدة,stue´ll
2389,Tisch::N,مائدة,туэлль
2390,Stuhl::N,كرسي,stovle
2391,Stuhl::N,كرسي,ståvllå
2392,Stuhl::N,كرسي,stuollu
2393,Stuhl::N,كرسي,stovli
2394,Stuhl::N,كرسي,stuu´l
2395,Stuhl::N,كرسي,стула
2396,Wiege::N,مهد,gïerhkeme
2397,Wiege::N,مهد,vuoggo
2398,Wiege::N,مهد,geaŧŧu
2399,Wiege::N,مهد,geaktu
2400,Wiege::N,مهد,gietkka
2401,Wiege::N,مهد,kiäh'tu
2402,Wiege::N,مهد,vogga
2403,Wiege::N,مهد,кӣткэм
2404,Bett::N,سرير,seangkoe
2405,Bett::N,سرير,sæŋŋga
2406,Bett::N,سرير,seaŋga
2407,Bett::N,سرير,seŋgâ
2408,Bett::N,سرير,sââ´jj
2409,Bett::N,سرير,вуэдтӭмсайй
2410,Regal::N,رف,hælla
2411,Regal::N,رف,hilldo
2412,Regal::N,رف,hildu
2413,Regal::N,رف,ildee
2414,Regal::N,رف,i´lddi
2415,Regal::N,رف,ылльтэ
2416,Kiste::N,صندوق,aeskie
2417,Kiste::N,صندوق,kássa
2418,Kiste::N,صندوق,kássa
2419,Kiste::N,صندوق,árkku
2420,Kiste::N,صندوق,ču´ǩǩ
2421,Kiste::N,صندوق,чуххьк
2422,Fenster::N,شباك,klaase
2423,Fenster::N,شباك,vinndek
2424,Fenster::N,شباك,láse
2425,Fenster::N,شباك,laasâ
2426,Fenster::N,شباك,ikkân
2427,Fenster::N,شباك,эххкан
2428,Fenster::N,نافذة,klaase
2429,Fenster::N,نافذة,vinndek
2430,Fenster::N,نافذة,láse
2431,Fenster::N,نافذة,laasâ
2432,Fenster::N,نافذة,ikkân
2433,Fenster::N,نافذة,эххкан
2434,Tür::N,باب,okse
2435,Tür::N,باب,uksa
2436,Tür::N,باب,uksa
2437,Tür::N,باب,uksâ
2438,Tür::N,باب,uhss
2439,Tür::N,باب,уккс
2440,Tor::N,بوابة,okse
2441,Tor::N,بوابة,pårttå
2442,Tor::N,بوابة,uksa
2443,Tor::N,بوابة,poarta
2444,Tor::N,بوابة,porttâ
2445,Tor::N,بوابة,uustõk
2446,Tor::N,بوابة,čuâlluhss
2447,Tor::N,بوابة,уккс
2448,Zaun::N,سياج,haakene
2449,Zaun::N,سياج,jerra
2450,Zaun::N,سياج,gárdde
2451,Zaun::N,سياج,áidi
2452,Zaun::N,سياج,äiđi
2453,Zaun::N,سياج,äidd
2454,Zaun::N,سياج,čuâll
2455,Zaun::N,سياج,а̄ййт
2456,Dach::N,سطح,rehpie
2457,Dach::N,سطح,dæhkko
2458,Dach::N,سطح,gáhttu
2459,Dach::N,سطح,káttu
2460,Dach::N,سطح,laakk
2461,Dach::N,سطح,пэ̄ҏҏтэ̄ля
2462,Dach::N,سطح,кры̄ша
2463,Leiter::N,سلم,raajtere
2464,Leiter::N,سلم,tjajmos
2465,Leiter::N,سلم,boagos
2466,Leiter::N,سلم,ráidalas
2467,Leiter::N,سلم,raidlâs
2468,Leiter::N,سلم,лествец
2469,Besen::N,مكنسة,saehpie
2470,Besen::N,مكنسة,gaerpene
2471,Besen::N,مكنسة,njáman
2472,Besen::N,مكنسة,luvdá
2473,Besen::N,مكنسة,luvdá
2474,Besen::N,مكنسة,västt
2475,Besen::N,مكنسة,ва̄сст
2476,Spaten::N,مسحاة,gåajvoe
2477,Spaten::N,مسحاة,spádá
2478,Spaten::N,مسحاة,goajvvo
2479,Spaten::N,مسحاة,goaivu
2480,Spaten::N,مسحاة,kuái'vu
2481,Spaten::N,مسحاة,kuäivv
2482,Spaten::N,مسحاة,куаййв
2483,Schaufel::N,مجرفة,gåajvoe
2484,Schaufel::N,مجرفة,gåjvun
2485,Schaufel::N,مجرفة,goajvvo
2486,Schaufel::N,مجرفة,goaivu
2487,Schaufel::N,مجرفة,kuái'vu
2488,Schaufel::N,مجرفة,kuäivv
2489,Schaufel::N,مجرفة,куаййв
2490,Gabel::N,شوكة,tjåagka
2491,Gabel::N,شوكة,gáffil
2492,Gabel::N,شوكة,káffal
2493,Gabel::N,شوكة,kaahvâl
2494,Gabel::N,شوكة,velkk
2495,Gabel::N,شوكة,а̄лльс
2496,Löffel::N,ملعقة,buste
2497,Löffel::N,ملعقة,bassti
2498,Löffel::N,ملعقة,baste
2499,Löffel::N,ملعقة,pastem
2500,Löffel::N,ملعقة,pâ´sttem
2501,Löffel::N,ملعقة,пасьтэмь
2502,Messer::N,سكين,nejpie
2503,Messer::N,سكين,nijbbe
2504,Messer::N,سكين,niibi
2505,Messer::N,سكين,nijbe
2506,Messer::N,سكين,nei´bb
2507,Messer::N,سكين,ныййп
2508,Nagel::N,مسمار,spæjhkere
2509,Nagel::N,مسمار,spiger
2510,Nagel::N,مسمار,návlle
2511,Nagel::N,مسمار,spiikkár
2512,Nagel::N,مسمار,spijkkár
2513,Nagel::N,مسمار,näu´ll
2514,Nagel::N,مسمار,на̄ввьл
2515,Netz::N,شبكة,viermie
2516,Netz::N,شبكة,viermme
2517,Netz::N,شبكة,næhtta
2518,Netz::N,شبكة,fierbmi
2519,Netz::N,شبكة,viermi
2520,Netz::N,شبكة,säi´mm
2521,Netz::N,شبكة,нӯжхьт
2522,Haken::N,خطاف,kruehkie
2523,Haken::N,خطاف,ruohkke
2524,Haken::N,خطاف,vagge
2525,Haken::N,خطاف,roahkki
2526,Haken::N,خطاف,faggi
2527,Haken::N,خطاف,kuák'ki
2528,Haken::N,خطاف,kuä´ǩ'ǩ
2529,Haken::N,خطاف,ва̄ӈӈк
2530,Haken::N,خطاف,куэххьк
2531,Haken::N,صنارة,kruehkie
2532,Haken::N,صنارة,ruohkke
2533,Haken::N,صنارة,vagge
2534,Haken::N,صنارة,roahkki
2535,Haken::N,صنارة,faggi
2536,Haken::N,صنارة,kuák'ki
2537,Haken::N,صنارة,kuä´ǩ'ǩ
2538,Haken::N,صنارة,ва̄ӈӈк
2539,Haken::N,صنارة,куэххьк
2540,Griff::N,قبضة,rehpie
2541,Griff::N,قبضة,taatje
2542,Griff::N,قبضة,gavlla
2543,Griff::N,قبضة,guottáldahka
2544,Griff::N,قبضة,geavja
2545,Griff::N,قبضة,novdâ
2546,Griff::N,قبضة,nõđđ
2547,Griff::N,قبضة,kå´ǧǧ
2548,Griff::N,قبضة,нэ̄дт
2549,Schloss::N,قفل,laesie
2550,Schloss::N,قفل,lássa
2551,Schloss::N,قفل,lohkka
2552,Schloss::N,قفل,lukkâ
2553,Schloss::N,قفل,lokk
2554,Schloss::N,قفل,ло̄ххк
2555,Bild::N,صورة,guvvie
2556,Bild::N,صورة,gåvvå
2557,Bild::N,صورة,govva
2558,Bild::N,صورة,koṿe
2559,Bild::N,صورة,kartt
2560,Bild::N,صورة,картина
2561,Figur::N,تمثال,guvvie
2562,Figur::N,تمثال,gåvos
2563,Figur::N,تمثال,figuvrra
2564,Figur::N,تمثال,figuvra
2565,Figur::N,تمثال,kovos
2566,Figur::N,تمثال,kuâŋas
2567,Puppe::N,دمية,dåahka
2568,Puppe::N,دمية,dåhkko
2569,Puppe::N,دمية,doahkko
2570,Puppe::N,دمية,dohkká
2571,Puppe::N,دمية,duhkká
2572,Puppe::N,دمية,kuuhlaž
2573,Puppe::N,دمية,кукла
2574,Beutel::N,كيس,voessetje
2575,Beutel::N,كيس,påvsså
2576,Beutel::N,كيس,seahkaš
2577,Beutel::N,كيس,bursa
2578,Beutel::N,كيس,guhkkár
2579,Beutel::N,كيس,čooṿâs
2580,Beutel::N,كيس,siâk'k
2581,Beutel::N,كيس,kå´ššel
2582,Beutel::N,كيس,ве̄ҏҏц
2583,Bündel::N,ربطة,paantje
2584,Bündel::N,ربطة,buduk
2585,Bündel::N,ربطة,gurppe
2586,Bündel::N,ربطة,gihppu
2587,Bündel::N,ربطة,kiäs'tu
2588,Bündel::N,ربطة,šnâpp
2589,Bündel::N,ربطة,пуччк
2590,Tasche::N,شنطة,veaskoe
2591,Tasche::N,شنطة,væssko
2592,Tasche::N,شنطة,lávkka
2593,Tasche::N,شنطة,lávka
2594,Tasche::N,شنطة,seahkka
2595,Tasche::N,شنطة,lavkkâ
2596,Tasche::N,شنطة,laukk
2597,Tasche::N,شنطة,суӎӎьк
2598,Tasche::N,شنطة,ло̄а̄ффк
2599,Tasche::N,محفظة,veaskoe
2600,Tasche::N,محفظة,væssko
2601,Tasche::N,محفظة,lávkka
2602,Tasche::N,محفظة,lávka
2603,Tasche::N,محفظة,seahkka
2604,Tasche::N,محفظة,lavkkâ
2605,Tasche::N,محفظة,laukk
2606,Tasche::N,محفظة,суӎӎьк
2607,Tasche::N,محفظة,ло̄а̄ффк
2608,Eimer::N,سطل,bæhtoe
2609,Eimer::N,سطل,skiello
2610,Eimer::N,سطل,skállu
2611,Eimer::N,سطل,eebir
2612,Eimer::N,سطل,skääll
2613,Eimer::N,سطل,е̄мьперь
2614,Eimer::N,جردل,bæhtoe
2615,Eimer::N,جردل,skiello
2616,Eimer::N,جردل,skállu
2617,Eimer::N,جردل,eebir
2618,Eimer::N,جردل,skääll
2619,Eimer::N,جردل,е̄мьперь
2620,Deckel::N,سداد,luehkie
2621,Deckel::N,سداد,låhkke
2622,Deckel::N,سداد,lohkki
2623,Deckel::N,سداد,lokke
2624,Deckel::N,سداد,lå´ǩǩ
2625,Deckel::N,سداد,ко̄а̄ххтнэсс
2626,Geschirr::N,أوان,lihtie
2627,Geschirr::N,أوان,lihte
2628,Geschirr::N,أوان,lihtit
2629,Geschirr::N,أوان,litte
2630,Geschirr::N,أوان,kärldõk
2631,Geschirr::N,أوان,ка̄ррь
2632,Sack::N,زكيبة,voesse
2633,Sack::N,زكيبة,vuossa
2634,Sack::N,زكيبة,seahkka
2635,Sack::N,زكيبة,sekkâ
2636,Sack::N,زكيبة,siâk'k
2637,Sack::N,زكيبة,ве̄ҏҏц
2638,Tasse::N,فنجان,guksie
2639,Tasse::N,فنجان,gåhppå
2640,Tasse::N,فنجان,gohppu
2641,Tasse::N,فنجان,pollo
2642,Tasse::N,فنجان,kopp
2643,Tasse::N,فنجان,на̄ххьп
2644,Topf::N,قدر,baetie
2645,Topf::N,قدر,krovhte
2646,Topf::N,قدر,rujtta
2647,Topf::N,قدر,giebbme
2648,Topf::N,قدر,báhti
2649,Topf::N,قدر,gievdni
2650,Topf::N,قدر,pääti
2651,Topf::N,قدر,kruâitt
2652,Topf::N,قدر,кӣммьн
2653,Topf::N,طنجرة,baetie
2654,Topf::N,طنجرة,krovhte
2655,Topf::N,طنجرة,rujtta
2656,Topf::N,طنجرة,giebbme
2657,Topf::N,طنجرة,báhti
2658,Topf::N,طنجرة,gievdni
2659,Topf::N,طنجرة,pääti
2660,Topf::N,طنجرة,kruâitt
2661,Topf::N,طنجرة,кӣммьн
2662,Kessel::N,قدر,giebnie
2663,Kessel::N,قدر,skallo
2664,Kessel::N,قدر,giebbme
2665,Kessel::N,قدر,gieđbmi
2666,Kessel::N,قدر,kiem'ni
2667,Kessel::N,قدر,ǩie´mnn
2668,Kessel::N,قدر,кӣммьн
2669,Kessel::N,غلاية,giebnie
2670,Kessel::N,غلاية,skallo
2671,Kessel::N,غلاية,giebbme
2672,Kessel::N,غلاية,gieđbmi
2673,Kessel::N,غلاية,kiem'ni
2674,Kessel::N,غلاية,ǩie´mnn
2675,Kessel::N,غلاية,кӣммьн
2676,Essen::N,طعام,åesie
2677,Essen::N,طعام,beapmoe
2678,Essen::N,طعام,biebbmo
2679,Essen::N,طعام,borramuš
2680,Essen::N,طعام,purrâmâš
2681,Essen::N,طعام,porrmõš
2682,Essen::N,طعام,по̄ррмушш
2683,Nahrung::N,غذاء,beapmoe
2684,Nahrung::N,غذاء,biebbmo
2685,Nahrung::N,غذاء,biebmu
2686,Nahrung::N,غذاء,purrâmâš
2687,Nahrung::N,غذاء,porrmõš
2688,Nahrung::N,غذاء,по̄ррмушш
2689,Speise::N,أكل,beapmoe
2690,Speise::N,أكل,biebbmo
2691,Speise::N,أكل,biebmu
2692,Speise::N,أكل,määlis
2693,Speise::N,أكل,aasâs
2694,Speise::N,أكل,porrmõš
2695,Speise::N,أكل,по̄ррмушш
2696,Fleisch::N,لحم,bearkoe
2697,Fleisch::N,لحم,oadtje
2698,Fleisch::N,لحم,bierggo
2699,Fleisch::N,لحم,biergu
2700,Fleisch::N,لحم,uáž'ži
2701,Fleisch::N,لحم,vuä´ǯ'ǯ
2702,Fleisch::N,لحم,вуэннч
2703,Getreide::N,حبوب,gernie
2704,Getreide::N,حبوب,gårnne
2705,Getreide::N,حبوب,gordni
2706,Getreide::N,حبوب,valje
2707,Getreide::N,حبوب,ле̄ййп
2708,Brei::N,عصيدة,kraavhtse
2709,Brei::N,عصيدة,ráktsa
2710,Brei::N,عصيدة,buvru
2711,Brei::N,عصيدة,suoḥâd
2712,Brei::N,عصيدة,hutt
2713,Brei::N,عصيدة,уххт
2714,Brot::N,خبز,gaahkoe
2715,Brot::N,خبز,lájbbe
2716,Brot::N,خبز,stummpa
2717,Brot::N,خبز,láibi
2718,Brot::N,خبز,gáhkku
2719,Brot::N,خبز,leibi
2720,Brot::N,خبز,lei´bb
2721,Brot::N,خبز,ле̄ййп
2722,Scheibe::N,شريحة,snaejrie
2723,Scheibe::N,شريحة,sárdde
2724,Scheibe::N,شريحة,vajahas
2725,Scheibe::N,شريحة,časkkis
2726,Scheibe::N,شريحة,ča'skes
2727,Scheibe::N,شريحة,ku´sǩǩ
2728,Scheibe::N,شريحة,кусськ
2729,Fett::N,سمن,buejtie
2730,Fett::N,سمن,vuodja
2731,Fett::N,سمن,buoidi
2732,Fett::N,سمن,pyei'di
2733,Fett::N,سمن,puõi´dd
2734,Fett::N,سمن,пуййт
2735,Butter::N,زبدة,voeje
2736,Butter::N,زبدة,vuodja
2737,Butter::N,زبدة,vuodja
2738,Butter::N,زبدة,vuojâ
2739,Butter::N,زبدة,vuõjj
2740,Butter::N,زبدة,вӯйй
2741,Öl::N,زيت,ålja
2742,Öl::N,زيت,ulljo
2743,Öl::N,زيت,oalljo
2744,Öl::N,زيت,olju
2745,Öl::N,زيت,oljo
2746,Öl::N,زيت,vuõjj
2747,Öl::N,زيت,вӯйй
2748,Salz::N,ملح,saelhtie
2749,Salz::N,ملح,sállte
2750,Salz::N,ملح,sálti
2751,Salz::N,ملح,sältti
2752,Salz::N,ملح,sä´ltt
2753,Salz::N,ملح,сӯлль
2754,Suppe::N,حساء,joptse
2755,Suppe::N,حساء,jupptsa
2756,Suppe::N,حساء,málli
2757,Suppe::N,حساء,määḷi
2758,Suppe::N,حساء,lieṃâ
2759,Suppe::N,حساء,liõmm
2760,Suppe::N,حساء,лӣмм
2761,Suppe::N,شربة,joptse
2762,Suppe::N,شربة,jupptsa
2763,Suppe::N,شربة,málli
2764,Suppe::N,شربة,määḷi
2765,Suppe::N,شربة,lieṃâ
2766,Suppe::N,شربة,liõmm
2767,Suppe::N,شربة,лӣмм
2768,Honig::N,عسل,hååneske
2769,Honig::N,عسل,meda
2770,Honig::N,عسل,miehta
2771,Honig::N,عسل,mietâ
2772,Honig::N,عسل,miõtt
2773,Honig::N,عسل,мӣдт
2774,Milch::N,حليب,mielhkie
2775,Milch::N,حليب,mielkke
2776,Milch::N,حليب,mielki
2777,Milch::N,حليب,miel'kki
2778,Milch::N,حليب,mie´lǩǩ
2779,Milch::N,حليب,ма̄ййт
2780,Tee::N,شاي,löövje
2781,Tee::N,شاي,tedja
2782,Tee::N,شاي,deadju
2783,Tee::N,شاي,čee
2784,Tee::N,شاي,teej̣â
2785,Tee::N,شاي,čee
2786,Tee::N,شاي,чайй
2787,Leder::N,جلد,hovre
2788,Leder::N,جلد,sassne
2789,Leder::N,جلد,náhkki
2790,Leder::N,جلد,leaira
2791,Leder::N,جلد,čevđi
2792,Leder::N,جلد,čåu´dd
2793,Leder::N,جلد,на̄ххьк
2794,Wolle::N,صوف,ålloe
2795,Wolle::N,صوف,hullo
2796,Wolle::N,صوف,ullu
2797,Wolle::N,صوف,ullo
2798,Wolle::N,صوف,oll
2799,Wolle::N,صوف,улл
2800,Stoff::N,قماش,tyjje
2801,Stoff::N,قماش,gápptás
2802,Stoff::N,قماش,stoaffa
2803,Stoff::N,قماش,ávnnas
2804,Stoff::N,قماش,käägus
2805,Stoff::N,قماش,aaunâs
2806,Stoff::N,قماش,лыййн
2807,Nadel::N,إبرة,naaloe
2808,Nadel::N,إبرة,nállo
2809,Nadel::N,إبرة,nállu
2810,Nadel::N,إبرة,nááḷu
2811,Nadel::N,إبرة,neu´ll
2812,Nadel::N,إبرة,нӣввьл
2813,Faden::N,خيط,laejkie
2814,Faden::N,خيط,hárppo
2815,Faden::N,خيط,árpu
2816,Faden::N,خيط,läigi
2817,Faden::N,خيط,lääi´j
2818,Faden::N,خيط,сӯнн
2819,Knopf::N,زر,balhka
2820,Knopf::N,زر,boallo
2821,Knopf::N,زر,boallu
2822,Knopf::N,زر,puál'lu
2823,Knopf::N,زر,puäll
2824,Knopf::N,زر,пуалл
2825,Knoten::N,عقدة,tjoelme
2826,Knoten::N,عقدة,tjuolmma
2827,Knoten::N,عقدة,čuolbma
2828,Knoten::N,عقدة,čuol'mâ
2829,Knoten::N,عقدة,čuõlmm
2830,Knoten::N,عقدة,чӯллм
2831,Farbe::N,صبغة,klaerie
2832,Farbe::N,صبغة,ivnne
2833,Farbe::N,صبغة,bájnno
2834,Farbe::N,صبغة,mola
2835,Farbe::N,صبغة,fearga
2836,Farbe::N,صبغة,maalâ
2837,Farbe::N,صبغة,páinu
2838,Farbe::N,صبغة,kälkk
2839,Farbe::N,صبغة,по̄а̄ййн
2840,Kleidung::N,ملابس,tyjje
2841,Kleidung::N,ملابس,gárvvo
2842,Kleidung::N,ملابس,bivttas
2843,Kleidung::N,ملابس,piivtâs
2844,Kleidung::N,ملابس,pivoh
2845,Kleidung::N,ملابس,piiutâs
2846,Kleidung::N,ملابس,о̄а̄з
2847,Hemd::N,قميص,sjåarhtoe
2848,Hemd::N,قميص,skirtto
2849,Hemd::N,قميص,báidi
2850,Hemd::N,قميص,päiđi
2851,Hemd::N,قميص,päidd
2852,Hemd::N,قميص,па̄ййт
2853,Kragen::N,ياقة,döörhke
2854,Kragen::N,ياقة,tjiebet
2855,Kragen::N,ياقة,tjehpuris
2856,Kragen::N,ياقة,čeabet
2857,Kragen::N,ياقة,kráva
2858,Kragen::N,ياقة,siä'pulâs
2859,Kragen::N,ياقة,seäp'plõs
2860,Kragen::N,ياقة,ко̄а̄влас
2861,Ärmel::N,كم,sissie
2862,Ärmel::N,كم,sasse
2863,Ärmel::N,كم,soadji
2864,Ärmel::N,كم,suájá
2865,Ärmel::N,كم,suäjj
2866,Ärmel::N,كم,суэйй
2867,Hose::N,سروال,måvhka
2868,Hose::N,سروال,båkså
2869,Hose::N,سروال,buvssat
2870,Hose::N,سروال,puuvsah
2871,Hose::N,سروال,puus
2872,Hose::N,سروال,пукс
2873,Hose::N,سروال,ко̄а̄дтӭ
2874,Hose::N,بنطلون,måvhka
2875,Hose::N,بنطلون,båkså
2876,Hose::N,بنطلون,buvssat
2877,Hose::N,بنطلون,puuvsah
2878,Hose::N,بنطلون,puus
2879,Hose::N,بنطلون,пукс
2880,Hose::N,بنطلون,ко̄а̄дтӭ
2881,Gürtel::N,حزام,juvvie
2882,Gürtel::N,حزام,beelhte
2883,Gürtel::N,حزام,avve
2884,Gürtel::N,حزام,getsam
2885,Gürtel::N,حزام,boagán
2886,Gürtel::N,حزام,pooṿij
2887,Gürtel::N,حزام,puäǥǥanj
2888,Gürtel::N,حزام,эвв
2889,Mütze::N,طاقية,tjohpe
2890,Mütze::N,طاقية,gahper
2891,Mütze::N,طاقية,gahpir
2892,Mütze::N,طاقية,kappeer
2893,Mütze::N,طاقية,keä´p'per
2894,Mütze::N,طاقية,кабперь
2895,Schuh::N,حذاء,gaamege
2896,Schuh::N,حذاء,gáma
2897,Schuh::N,حذاء,skuovva
2898,Schuh::N,حذاء,gáma
2899,Schuh::N,حذاء,kaamâ
2900,Schuh::N,حذاء,kaammi
2901,Schuh::N,حذاء,камаша
2902,Stiefel::N,جزمة,steeblege
2903,Stiefel::N,جزمة,stiebil
2904,Stiefel::N,جزمة,sáhpis
2905,Stiefel::N,جزمة,sáppat
2906,Stiefel::N,جزمة,steevvil
2907,Stiefel::N,جزمة,sa´ppi
2908,Stiefel::N,جزمة,са̄ххпе
2909,Stiefel::N,حذاء طويل,steeblege
2910,Stiefel::N,حذاء طويل,stiebil
2911,Stiefel::N,حذاء طويل,sáhpis
2912,Stiefel::N,حذاء طويل,sáppat
2913,Stiefel::N,حذاء طويل,steevvil
2914,Stiefel::N,حذاء طويل,sa´ppi
2915,Stiefel::N,حذاء طويل,са̄ххпе
2916,Ring::N,حلقة,rïngke
2917,Ring::N,حلقة,suormas
2918,Ring::N,حلقة,suorpmas
2919,Ring::N,حلقة,suormâs
2920,Ring::N,حلقة,suõrmâs
2921,Ring::N,حلقة,сӯрмас
2922,Band::N,شريط,baante
2923,Band::N,شريط,bádde
2924,Band::N,شريط,báddi
2925,Band::N,شريط,päddi
2926,Band::N,شريط,liântt
2927,Band::N,شريط,källre´ppiǩ
2928,Band::N,شريط,ля̄ӊӊт
2929,Kamm::N,مشط,gaampe
2930,Kamm::N,مشط,rájdam
2931,Kamm::N,مشط,tjåhkom
2932,Kamm::N,مشط,čohkun
2933,Kamm::N,مشط,čohhoom
2934,Kamm::N,مشط,čååǥǥam
2935,Kamm::N,مشط,чоагкь
2936,Spiegel::N,مرآة,guelmiedahke
2937,Spiegel::N,مرآة,spiedjil
2938,Spiegel::N,مرآة,speajal
2939,Spiegel::N,مرآة,speeijal
2940,Spiegel::N,مرآة,suei´mkar
2941,Spiegel::N,مرآة,кыффкэмка̄ррь
2942,Spiegel::N,مرآة,зе̄ркал
2943,Riemen::N,سير,györtenje
2944,Riemen::N,سير,rájppe
2945,Riemen::N,سير,garttsa
2946,Riemen::N,سير,lávži
2947,Riemen::N,سير,läbži
2948,Riemen::N,سير,läbǯǯ
2949,Riemen::N,سير,ре̄ммь
2950,Schnur::N,حبل,gurrie
2951,Schnur::N,حبل,gáras
2952,Schnur::N,حبل,garca
2953,Schnur::N,حبل,orrâ
2954,Schnur::N,حبل,nue´rr
2955,Schnur::N,حبل,нӯррь
2956,Schnur::N,دوبارة,gurrie
2957,Schnur::N,دوبارة,gáras
2958,Schnur::N,دوبارة,garca
2959,Schnur::N,دوبارة,orrâ
2960,Schnur::N,دوبارة,nue´rr
2961,Schnur::N,دوبارة,нӯррь
2962,Leine::N,قيد,baante
2963,Leine::N,قيد,gájnno
2964,Leine::N,قيد,báddi
2965,Leine::N,قيد,oarra
2966,Leine::N,قيد,läbži
2967,Leine::N,قيد,läbǯǯ
2968,Leine::N,قيد,ла̄ммч
2969,Decke::N,بطانية,gaptjese
2970,Decke::N,بطانية,rádno
2971,Decke::N,بطانية,gåbtjås
2972,Decke::N,بطانية,tæhppin
2973,Decke::N,بطانية,govččas
2974,Decke::N,بطانية,loovdâ
2975,Decke::N,بطانية,räänn
2976,Decke::N,بطانية,ра̄нн
2977,Kissen::N,وسادة,nalhke
2978,Kissen::N,وسادة,guoddá
2979,Kissen::N,وسادة,oajvevuolle
2980,Kissen::N,وسادة,guoddá
2981,Kissen::N,وسادة,bolsttar
2982,Kissen::N,وسادة,polster
2983,Kissen::N,وسادة,pee´ren
2984,Kissen::N,وسادة,pooddâšǩ
2985,Kissen::N,وسادة,по̄дэшк
2986,Tuch::N,منديل,tyjje
2987,Tuch::N,منديل,tyddja
2988,Tuch::N,منديل,gådo
2989,Tuch::N,منديل,liidni
2990,Tuch::N,منديل,läđđee
2991,Tuch::N,منديل,re´ppiǩ
2992,Tuch::N,منديل,ree´ppiǩ
2993,Tuch::N,منديل,ребпехь
2994,Handtuch::N,فوطة,njaamelijnie
2995,Handtuch::N,فوطة,sigárdahka
2996,Handtuch::N,فوطة,sihkaldat
2997,Handtuch::N,فوطة,siholdâs
2998,Handtuch::N,فوطة,seekkldõs
2999,Handtuch::N,فوطة,u´tree´lniǩ
3000,Handtuch::N,فوطة,отеральнэхьк
3001,Handtuch::N,منشفة,njaamelijnie
3002,Handtuch::N,منشفة,sigárdahka
3003,Handtuch::N,منشفة,sihkaldat
3004,Handtuch::N,منشفة,siholdâs
3005,Handtuch::N,منشفة,seekkldõs
3006,Handtuch::N,منشفة,u´tree´lniǩ
3007,Handtuch::N,منشفة,отеральнэхьк
3008,Kraft::N,قدرة,faamoe
3009,Kraft::N,قدرة,fábmo
3010,Kraft::N,قدرة,fápmu
3011,Kraft::N,قدرة,fááṃu
3012,Kraft::N,قدرة,viõkk
