,Concept_ID,se,en
1687,Zeichen::N,mearka,sign
1688,Zeichen::N,merkkâ,sign
1689,Zeichen::N,meârkk,sign
1690,Zeichen::N,тӣххт,sign
1691,Lärm::N,stujmie,noise
1692,Lärm::N,juhtsa,noise
1693,Lärm::N,šlápma,noise
1694,Lärm::N,ruojâ,noise
1695,Lärm::N,šlaaṃâ,noise
1696,Lärm::N,šuumm'mõš,noise
1697,Lärm::N,шэҏҏ,noise
1698,Lärm::N,ё̄афф,noise
1699,Laut::N,tjoeje,sound
1700,Laut::N,jiedna,sound
1701,Laut::N,jietna,sound
1702,Laut::N,jieṇâ,sound
1703,Laut::N,jiõnn,sound
1704,Laut::N,ӣнн,sound
1705,Ton::N,tjoeje,tone
1706,Ton::N,tåvnnå,tone
1707,Ton::N,tjuodja,tone
1708,Ton::N,šuokŋa,tone
1709,Ton::N,nuot'tâ,tone
1710,Ton::N,suõmm,tone
1711,Ton::N,ӣнн,tone
1712,Lied::N,laavloe,song
1713,Lied::N,lávla,song
1714,Lied::N,lávlla,song
1715,Lied::N,laavlâ,song
1716,Lied::N,laaul,song
1717,Lied::N,ла̄ввл,song
1718,Ruhe::N,frïere,calm
1719,Ruhe::N,raeffie,calm
1720,Ruhe::N,vuojŋadibme,calm
1721,Ruhe::N,vuojŋadallam,calm
1722,Ruhe::N,ráfi,calm
1723,Ruhe::N,máššu,calm
1724,Ruhe::N,vuo'iŋâstus,calm
1725,Ruhe::N,ráávhu,calm
1726,Ruhe::N,rääuh,calm
1727,Ruhe::N,vuâŋŋmõš,calm
1728,Ruhe::N,юэв,calm
1729,Ruhe::N,вуэӈӈмушш,calm
1730,Leute::N,aalmoge,people
1731,Leute::N,ulmutja,people
1732,Leute::N,álbmot,people
1733,Leute::N,viehâ,people
1734,Leute::N,aalmi,people
1735,Leute::N,о̄ллмэ,people
1736,Volk::N,aalmoge,nation
1737,Volk::N,álmmuk,nation
1738,Volk::N,fuolkke,nation
1739,Volk::N,álbmot,nation
1740,Volk::N,aalmug,nation
1741,Volk::N,aalmi,nation
1742,Volk::N,нарэдт,nation
1743,Arbeit::N,barkoe,work
1744,Arbeit::N,barggo,work
1745,Arbeit::N,rahtjam,work
1746,Arbeit::N,bargu,work
1747,Arbeit::N,pargo,work
1748,Arbeit::N,tyej̣i,work
1749,Arbeit::N,likk,work
1750,Arbeit::N,tue´jj,work
1751,Arbeit::N,лыххк,work
1752,Gast::N,guessie,guest
1753,Gast::N,guosse,guest
1754,Gast::N,guossi,guest
1755,Gast::N,kyes'si,guest
1756,Gast::N,kue´s's,guest
1757,Gast::N,кӯссь,guest
1758,Geschenk::N,daevere,gift
1759,Geschenk::N,sjielege,gift
1760,Geschenk::N,vadda,gift
1761,Geschenk::N,vattáldahka,gift
1762,Geschenk::N,skeaŋka,gift
1763,Geschenk::N,adaldâh,gift
1764,Geschenk::N,sǩiâŋkk,gift
1765,Geschenk::N,тӯмаш,gift
1766,Spiel::N,spïele,game
1767,Spiel::N,stååkedimmie,game
1768,Spiel::N,spella,game
1769,Spiel::N,stoagos,game
1770,Spiel::N,speallu,game
1771,Spiel::N,leikkâ,game
1772,Spiel::N,siõrr,game
1773,Spiel::N,сӣрр,game
1774,Gesellschaft::N,sïelte,company
1775,Gesellschaft::N,rádnastallam,company
1776,Gesellschaft::N,searvi,company
1777,Gesellschaft::N,servi,company
1778,Gesellschaft::N,seä´brr,company
1779,Gesellschaft::N,се̄ббр,company
1780,Hilfe::N,viehkie,help
1781,Hilfe::N,viehkke,help
1782,Hilfe::N,veahkki,help
1783,Hilfe::N,iše,help
1784,Hilfe::N,veä´ǩ'ǩ,help
1785,Hilfe::N,ве̄ххьк,help
1786,Freund::N,voelpe,friend
1787,Freund::N,ráddna,friend
1788,Freund::N,venak,friend
1789,Freund::N,ustit,friend
1790,Freund::N,verdde,friend
1791,Freund::N,veerdi,friend
1792,Freund::N,na´zvan,friend
1793,Freund::N,ка̄ннҌц,friend
1794,Kamerad::N,guejmie,companion
1795,Kamerad::N,ráddna,companion
1796,Kamerad::N,guojmme,companion
1797,Kamerad::N,guoibmi,companion
1798,Kamerad::N,kyei'mi,companion
1799,Kamerad::N,taaurõš,companion
1800,Kamerad::N,то̄а̄врэшш,companion
1801,Angelegenheit::N,aate,matter
1802,Angelegenheit::N,saake,matter
1803,Angelegenheit::N,ássje,matter
1804,Angelegenheit::N,ášši,matter
1805,Angelegenheit::N,äšši,matter
1806,Angelegenheit::N,ä´šš,matter
1807,Angelegenheit::N,тӯйй,matter
1808,Anzahl::N,taale,count
1809,Anzahl::N,låhkoe,count
1810,Anzahl::N,låhko,count
1811,Anzahl::N,mierre,count
1812,Anzahl::N,mearri,count
1813,Anzahl::N,lohkomearra,count
1814,Anzahl::N,meeṛi,count
1815,Anzahl::N,mie´rr,count
1816,Anzahl::N,чӣссел,count
1817,Art::N,aarhte,sort
1818,Art::N,sládja,sort
1819,Art::N,tjærdda,sort
1820,Art::N,čearda,sort
1821,Art::N,šlaaj̣â,sort
1822,Art::N,nää´ll,sort
1823,Art::N,на̄лль,sort
1824,Stück::N,bæhta,piece
1825,Stück::N,biehkie,piece
1826,Stück::N,biehkke,piece
1827,Stück::N,bihttá,piece
1828,Stück::N,pittá,piece
1829,Stück::N,káppálâh,piece
1830,Stück::N,ku´sǩǩ,piece
1831,Stück::N,кусськ,piece
1832,Teil::N,stuhtje,part
1833,Teil::N,oasse,part
1834,Teil::N,bielle,part
1835,Teil::N,guovllo,part
1836,Teil::N,oassi,part
1837,Teil::N,bihttá,part
1838,Teil::N,uási,part
1839,Teil::N,vuâ´ss,part
1840,Teil::N,pie´ǩ'ǩ,part
1841,Teil::N,кусськ,part
1842,Hälfte::N,lehkie,half
1843,Hälfte::N,lahkke,half
1844,Hälfte::N,bealli,half
1845,Hälfte::N,peeḷi,half
1846,Hälfte::N,lâ´ǩǩ,half
1847,Hälfte::N,pie´ll,half
1848,Hälfte::N,пе̄лль,half
1849,Kreis::N,rïngke,circle
1850,Kreis::N,gievlle,circle
1851,Kreis::N,gierdu,circle
1852,Kreis::N,riggee,circle
1853,Kreis::N,kruugg,circle
1854,Kreis::N,круг,circle
1855,Kreuz::N,kroesse,cross
1856,Kreuz::N,ruossa,cross
1857,Kreuz::N,rista,cross
1858,Kreuz::N,ristâ,cross
1859,Kreuz::N,ristt,cross
1860,Kreuz::N,рысст,cross
1861,Linie::N,sïeve,line
1862,Linie::N,linnja,line
1863,Linie::N,linjá,line
1864,Linie::N,linnjá,line
1865,Linie::N,njuálgus,line
1866,Linie::N,certldõk,line
1867,Linie::N,це̄кесь,line
1868,Strich::N,sïeve,stroke
1869,Strich::N,sáhtso,stroke
1870,Strich::N,sárggis,stroke
1871,Strich::N,čálástâh,stroke
1872,Strich::N,certldõk,stroke
1873,Strich::N,ця̄кас,stroke
1874,Strich::N,це̄кесь,stroke
1875,Abstand::N,gåhkoe,gap
1876,Abstand::N,gåhkaldahke,gap
1877,Abstand::N,lahka,gap
1878,Abstand::N,gasska,gap
1879,Abstand::N,gaska,gap
1880,Abstand::N,koskâ,gap
1881,Abstand::N,kõskk,gap
1882,Abstand::N,кэ̄сск,gap
1883,Entfernung::N,gåhkoe,distance
1884,Entfernung::N,gåhkaldahke,distance
1885,Entfernung::N,gasska,distance
1886,Entfernung::N,mælggat,distance
1887,Entfernung::N,gaska,distance
1888,Entfernung::N,mátkegaska,distance
1889,Entfernung::N,koskâ,distance
1890,Entfernung::N,kõskk,distance
1891,Entfernung::N,jäämkõskk,distance
1892,Entfernung::N,кэ̄сск,distance
1893,Gegend::N,haerie,area
1894,Gegend::N,guovvlo,area
1895,Gegend::N,bájkke,area
1896,Gegend::N,guovlu,area
1897,Gegend::N,duovdda,area
1898,Gegend::N,kuáv'lu,area
1899,Gegend::N,vu´vdd,area
1900,Gegend::N,па̄йхьк,area
1901,Platz::N,sijjie,space
1902,Platz::N,sadje,space
1903,Platz::N,sadji,space
1904,Platz::N,tááḷu,space
1905,Platz::N,tääll,space
1906,Platz::N,сайй,space
1907,Ort::N,sijjie,place
1908,Ort::N,bájkke,place
1909,Ort::N,sadje,place
1910,Ort::N,báiki,place
1911,Ort::N,päikki,place
1912,Ort::N,pâi´ǩǩ,place
1913,Ort::N,сайй,place
1914,Ort::N,па̄йхьк,place
1915,Seite::N,bielie,side
1916,Seite::N,sijddo,side
1917,Seite::N,bealli,side
1918,Seite::N,ertti,side
1919,Seite::N,jeä´rtt,side
1920,Seite::N,пе̄лль,side
1921,Seite::N,е̄ммьне,side
1922,Mitte::N,gaske,middle
1923,Mitte::N,jarnge,middle
1924,Mitte::N,gasska,middle
1925,Mitte::N,guovddaš,middle
1926,Mitte::N,gaskamuddu,middle
1927,Mitte::N,koskâ,middle
1928,Mitte::N,kõskk,middle
1929,Mitte::N,кэ̄сск,middle
1930,Gegenstand::N,daevere,item
1931,Gegenstand::N,oabme,item
1932,Gegenstand::N,gávnne,item
1933,Gegenstand::N,bierggas,item
1934,Gegenstand::N,ettâ,item
1935,Gegenstand::N,kápulâh,item
1936,Gegenstand::N,käu´nn,item
1937,Gegenstand::N,ка̄ввьн,item
1938,Sache::N,aate,thing
1939,Sache::N,saake,thing
1940,Sache::N,ássje,thing
1941,Sache::N,ášši,thing
1942,Sache::N,äšši,thing
1943,Sache::N,ä´šš,thing
1944,Sache::N,ве̄шш,thing
1945,Rand::N,raedtie,fringe
1946,Rand::N,rabdda,fringe
1947,Rand::N,ravda,fringe
1948,Rand::N,robdâ,fringe
1949,Rand::N,čårr,fringe
1950,Rand::N,ruõbdd,fringe
1951,Rand::N,рӯммт,fringe
1952,Rand::N,ре̄ввьн,fringe
1953,Kante::N,raedtie,edge
1954,Kante::N,rabdda,edge
1955,Kante::N,ravda,edge
1956,Kante::N,robdâ,edge
1957,Kante::N,å´rdd,edge
1958,Kante::N,ruõbdd,edge
1959,Kante::N,рӯммт,edge
1960,Kante::N,ре̄ввьн,edge
1961,Ecke::N,roene,corner
1962,Ecke::N,kråane,corner
1963,Ecke::N,náhpo,corner
1964,Ecke::N,nusske,corner
1965,Ecke::N,nurki,corner
1966,Ecke::N,čiehka,corner
1967,Ecke::N,čiehâ,corner
1968,Ecke::N,čiõkk,corner
1969,Ecke::N,suåp'p,corner
1970,Ecke::N,уггл,corner
1971,Spitze::N,gietjie,tip
1972,Spitze::N,snjuhtje,tip
1973,Spitze::N,gihttje,tip
1974,Spitze::N,geahči,tip
1975,Spitze::N,picci,tip
1976,Spitze::N,keeči,tip
1977,Spitze::N,ǩie´čč,tip
1978,Spitze::N,кя̄женч,tip
1979,Ende::N,gietjie,end
1980,Ende::N,giehtje,end
1981,Ende::N,geahči,end
1982,Ende::N,keeči,end
1983,Ende::N,puäš'š,end
1984,Ende::N,ке̄джь,end
1985,Loch::N,raejkie,hole
1986,Loch::N,rájgge,hole
1987,Loch::N,ráigi,hole
1988,Loch::N,räigi,hole
1989,Loch::N,loikk,hole
1990,Loch::N,râi´ǧǧ,hole
1991,Loch::N,ра̄ййк,hole
1992,Winkel::N,skaavhte,angle
1993,Winkel::N,tjiehka,angle
1994,Winkel::N,soahppa,angle
1995,Winkel::N,čiehka,angle
1996,Winkel::N,sogge,angle
1997,Winkel::N,suåp'p,angle
1998,Winkel::N,уггл,angle
1999,Muster::N,goere,pattern
2000,Muster::N,girjja,pattern
2001,Muster::N,girjjit,pattern
2002,Muster::N,kovos,pattern
2003,Muster::N,кыррьй,pattern
2004,Muster::N,кырьйнесс,pattern
2005,Größe::N,ståaroe,size
2006,Größe::N,stuorrudahka,size
2007,Größe::N,stūrrodat,size
2008,Größe::N,mahtodat,size
2009,Größe::N,allodat,size
2010,Größe::N,stuá'ṛudâh,size
2011,Größe::N,роаӈӈьк,size
2012,Länge::N,gåhkoe,length
2013,Länge::N,guhkkudahka,length
2014,Länge::N,guhkkodat,length
2015,Länge::N,kukkodâh,length
2016,Länge::N,õllâdvuõtt,length
2017,Länge::N,куххьквӯдт,length
2018,Höhe::N,jalloe,height
2019,Höhe::N,jalladahke,height
2020,Höhe::N,alludahka,height
2021,Höhe::N,allatvuohta,height
2022,Höhe::N,allodat,height
2023,Höhe::N,aḷodâh,height
2024,Höhe::N,âlladvuõtt,height
2025,Höhe::N,э̄ллвӯдт,height
2026,Gewicht::N,leavloe,weight
2027,Gewicht::N,dædda,weight
2028,Gewicht::N,låssudahka,weight
2029,Gewicht::N,deaddu,weight
2030,Gewicht::N,tiäd'du,weight
2031,Gewicht::N,teäd'd,weight
2032,Gewicht::N,тя̄ннт,weight
2033,Gewicht::N,вӣссь,weight
2034,Menge::N,mierie,amount
2035,Menge::N,ållo,amount
2036,Menge::N,mearri,amount
2037,Menge::N,doahkki,amount
2038,Menge::N,meeṛi,amount
2039,Menge::N,tukk,amount
2040,Menge::N,mie´rr,amount
2041,Menge::N,туххк,amount
2042,Menge::N,ла̄ннҍт,amount
2043,Haufen::N,deava,heap
2044,Haufen::N,håevkie,heap
2045,Haufen::N,hårre,heap
2046,Haufen::N,látna,heap
2047,Haufen::N,laaṇâ,heap
2048,Haufen::N,laađđ,heap
2049,Haufen::N,поанн,heap
2050,Reihe::N,raajroe,row
2051,Reihe::N,rájddo,row
2052,Reihe::N,gurgadas,row
2053,Reihe::N,kuáḷus,row
2054,Reihe::N,riâd'd,row
2055,Reihe::N,по̄ллт,row
2056,Boot::N,vïnhtse,boat
2057,Boot::N,vanás,boat
2058,Boot::N,vanntsa,boat
2059,Boot::N,fanas,boat
2060,Boot::N,voonâs,boat
2061,Boot::N,käärbis,boat
2062,Boot::N,võõnâs,boat
2063,Boot::N,вэнс,boat
2064,Ruder::N,aajroe,oar
2065,Ruder::N,ájrro,oar
2066,Ruder::N,áiru,oar
2067,Ruder::N,áiru,oar
2068,Ruder::N,äirr,oar
2069,Ruder::N,а̄ррьй,oar
2070,Schlitten::N,slærra,sleigh
2071,Schlitten::N,tjïelhke,sleigh
2072,Schlitten::N,gieris,sleigh
2073,Schlitten::N,tjielkká,sleigh
2074,Schlitten::N,gielká,sleigh
2075,Schlitten::N,kiäl'kká,sleigh
2076,Schlitten::N,saan,sleigh
2077,Schlitten::N,ǩeâlkk,sleigh
2078,Schlitten::N,со̄а̄н,sleigh
2079,Ski::N,treavka,ski
2080,Ski::N,sabek,ski
2081,Ski::N,sabet,ski
2082,Ski::N,saaveeh,ski
2083,Ski::N,koolâs,ski
2084,Ski::N,коаллас,ski
2085,Ski::N,са̄вехь,ski
2086,Lagerfeuer::N,dålle,campfire
2087,Lagerfeuer::N,sajijdållå,campfire
2088,Lagerfeuer::N,dolla,campfire
2089,Lagerfeuer::N,tullâ,campfire
2090,Lagerfeuer::N,toll,campfire
2091,Lagerfeuer::N,то̄лл,campfire
2092,Last::N,maajsoe,load
2093,Last::N,noade,load
2094,Last::N,guorbmi,load
2095,Last::N,kye'rmi,load
2096,Last::N,nue´đđ,load
2097,Last::N,kue´rmm,load
2098,Last::N,нуэдът,load
2099,Gang::N,vaedtseme,walk
2100,Gang::N,mannulahka,walk
2101,Gang::N,johtu,walk
2102,Gang::N,jotteem,walk
2103,Gang::N,joto,walk
2104,Gang::N,jäl'lmõš,walk
2105,Gang::N,ёадтмушш,walk
2106,Gang::N,ёадтҌмушш,walk
2107,Schritt::N,sïlle,step
2108,Schritt::N,lávkke,step
2109,Schritt::N,lávki,step
2110,Schritt::N,lävkki,step
2111,Schritt::N,läu´ǩǩ,step
2112,Schritt::N,ла̄ффьк,step
2113,Norden::N,noerhte,north
2114,Norden::N,nuortta,north
2115,Norden::N,davvi,north
2116,Norden::N,taṿe,north
2117,Norden::N,tâ´vv,north
2118,Norden::N,таввял,north
2119,Süden::N,åarjel,south
2120,Süden::N,oarjje,south
2121,Süden::N,lulli,south
2122,Süden::N,mäddi,south
2123,Süden::N,kesipieg'gâ,south
2124,Süden::N,saujj,south
2125,Süden::N,со̄а̄ййв,south
2126,Westen::N,jillie,west
2127,Westen::N,alle,west
2128,Westen::N,oarji,west
2129,Westen::N,uár'ji,west
2130,Westen::N,viõstâr,west
2131,Westen::N,вуэрьял,west
2132,Osten::N,luvlie,east
2133,Osten::N,lulle,east
2134,Osten::N,nuorta,east
2135,Osten::N,nuor'ttâ,east
2136,Osten::N,nuõrti,east
2137,Osten::N,нуҏҏьт,east
2138,Holz::N,moere,wood
2139,Holz::N,muorra,wood
2140,Holz::N,muorra,wood
2141,Holz::N,muoṛâ,wood
2142,Holz::N,muõrr,wood
2143,Holz::N,мӯрр,wood
2144,Brett::N,fealloe,board
2145,Brett::N,fiello,board
2146,Brett::N,lávdi,board
2147,Brett::N,lyev'di,board
2148,Brett::N,lu´vdd,board
2149,Brett::N,лаййт,board
2150,Platte::N,spaagkoe,slab
2151,Platte::N,skierro,slab
2152,Platte::N,skearru,slab
2153,Platte::N,ráptu,slab
2154,Platte::N,ка̄ррьт,slab
2155,Stütze::N,dovtege,bracket
2156,Stütze::N,dåarjege,bracket
2157,Stütze::N,tsagge,bracket
2158,Stütze::N,nihta,bracket
2159,Stütze::N,duvdda,bracket
2160,Stütze::N,caggi,bracket
2161,Stütze::N,cagge,bracket
2162,Stütze::N,cõgldõk,bracket
2163,Stütze::N,стуэлльп,bracket
2164,Stange::N,staavra,pole
2165,Stange::N,stággo,pole
2166,Stange::N,hålggå,pole
2167,Stange::N,stávrá,pole
2168,Stange::N,stággu,pole
2169,Stange::N,čuálgui,pole
2170,Stange::N,kaŋgg,pole
2171,Stange::N,кэ̄ллт,pole
2172,Stange::N,пе̄лльк,pole
2173,Stock::N,galte,stick
2174,Stock::N,klåbpoe,stick
2175,Stock::N,soabbe,stick
2176,Stock::N,soabbi,stick
2177,Stock::N,suáb'bi,stick
2178,Stock::N,suä´b'b,stick
2179,Stock::N,суэммьп,stick
2180,Stab::N,klaahka,staff
2181,Stab::N,soabbe,staff
2182,Stab::N,soabbi,staff
2183,Stab::N,suáb'bi,staff
2184,Stab::N,suä´b'b,staff
2185,Stab::N,суэммьп,staff
2186,Rohr::N,gïrse,pipe
2187,Rohr::N,båhttså,pipe
2188,Rohr::N,bohcci,pipe
2189,Rohr::N,poccee,pipe
2190,Rohr::N,puu´lčiǩ,pipe
2191,Rohr::N,туррьп,pipe
2192,Haus::N,ståapoe,house
2193,Haus::N,goahte,house
2194,Haus::N,stohpu,house
2195,Haus::N,tááḷu,house
2196,Haus::N,tääll,house
2197,Haus::N,пэ̄ҏҏт,house
2198,Heim::N,hïejme,home
2199,Heim::N,viesso,home
2200,Heim::N,ruoktu,home
2201,Heim::N,päikki,home
2202,Heim::N,päi´ǩǩ,home
2203,Heim::N,пэ̄ҏҏт,home
2204,Ofen::N,vuebnie,stove
2205,Ofen::N,vuodná,stove
2206,Ofen::N,vuobnne,stove
2207,Ofen::N,uvdna,stove
2208,Ofen::N,uvnâ,stove
2209,Ofen::N,ǩiiuǥân,stove
2210,Ofen::N,пе̄ххц,stove
2211,Ofen::N,кыввкан,stove
2212,Fußboden::N,guelpie,floor
2213,Fußboden::N,guolbbe,floor
2214,Fußboden::N,láhtti,floor
2215,Fußboden::N,šalde,floor
2216,Fußboden::N,šâ´ldd,floor
2217,Fußboden::N,шалльт,floor
2218,Tisch::N,buertie,table
2219,Tisch::N,bievdde,table
2220,Tisch::N,beavdi,table
2221,Tisch::N,pevdi,table
2222,Tisch::N,på´rdd,table
2223,Tisch::N,stue´ll,table
2224,Tisch::N,туэлль,table
2225,Stuhl::N,stovle,chair
2226,Stuhl::N,ståvllå,chair
2227,Stuhl::N,stuollu,chair
2228,Stuhl::N,stovli,chair
2229,Stuhl::N,stuu´l,chair
2230,Stuhl::N,стула,chair
2231,Wiege::N,gïerhkeme,cradle
2232,Wiege::N,vuoggo,cradle
2233,Wiege::N,geaŧŧu,cradle
2234,Wiege::N,geaktu,cradle
2235,Wiege::N,gietkka,cradle
2236,Wiege::N,kiäh'tu,cradle
2237,Wiege::N,vogga,cradle
2238,Wiege::N,кӣткэм,cradle
2239,Bett::N,seangkoe,bed
2240,Bett::N,sæŋŋga,bed
2241,Bett::N,seaŋga,bed
2242,Bett::N,seŋgâ,bed
2243,Bett::N,sââ´jj,bed
2244,Bett::N,вуэдтӭмсайй,bed
2245,Regal::N,hælla,shelf
2246,Regal::N,hilldo,shelf
2247,Regal::N,hildu,shelf
2248,Regal::N,ildee,shelf
2249,Regal::N,i´lddi,shelf
2250,Regal::N,ылльтэ,shelf
2251,Kiste::N,aeskie,box
2252,Kiste::N,kássa,box
2253,Kiste::N,kássa,box
2254,Kiste::N,árkku,box
2255,Kiste::N,ču´ǩǩ,box
2256,Kiste::N,чуххьк,box
2257,Fenster::N,klaase,window
2258,Fenster::N,vinndek,window
2259,Fenster::N,láse,window
2260,Fenster::N,laasâ,window
2261,Fenster::N,ikkân,window
2262,Fenster::N,эххкан,window
2263,Tür::N,okse,door
2264,Tür::N,uksa,door
2265,Tür::N,uksa,door
2266,Tür::N,uksâ,door
2267,Tür::N,uhss,door
2268,Tür::N,уккс,door
2269,Tor::N,okse,gate
2270,Tor::N,pårttå,gate
2271,Tor::N,uksa,gate
2272,Tor::N,poarta,gate
2273,Tor::N,porttâ,gate
2274,Tor::N,uustõk,gate
2275,Tor::N,čuâlluhss,gate
2276,Tor::N,уккс,gate
2277,Zaun::N,haakene,fence
2278,Zaun::N,jerra,fence
2279,Zaun::N,gárdde,fence
2280,Zaun::N,áidi,fence
2281,Zaun::N,äiđi,fence
2282,Zaun::N,äidd,fence
2283,Zaun::N,čuâll,fence
2284,Zaun::N,а̄ййт,fence
2285,Dach::N,rehpie,roof
2286,Dach::N,dæhkko,roof
2287,Dach::N,gáhttu,roof
2288,Dach::N,káttu,roof
2289,Dach::N,laakk,roof
2290,Dach::N,пэ̄ҏҏтэ̄ля,roof
2291,Dach::N,кры̄ша,roof
2292,Leiter::N,raajtere,ladder
2293,Leiter::N,tjajmos,ladder
2294,Leiter::N,boagos,ladder
2295,Leiter::N,ráidalas,ladder
2296,Leiter::N,raidlâs,ladder
2297,Leiter::N,лествец,ladder
2298,Besen::N,saehpie,broom
2299,Besen::N,gaerpene,broom
2300,Besen::N,njáman,broom
2301,Besen::N,luvdá,broom
2302,Besen::N,luvdá,broom
2303,Besen::N,västt,broom
2304,Besen::N,ва̄сст,broom
2305,Spaten::N,gåajvoe,spade
2306,Spaten::N,spádá,spade
2307,Spaten::N,goajvvo,spade
2308,Spaten::N,goaivu,spade
2309,Spaten::N,kuái'vu,spade
2310,Spaten::N,kuäivv,spade
2311,Spaten::N,куаййв,spade
2312,Schaufel::N,gåajvoe,shovel
2313,Schaufel::N,gåjvun,shovel
2314,Schaufel::N,goajvvo,shovel
2315,Schaufel::N,goaivu,shovel
2316,Schaufel::N,kuái'vu,shovel
2317,Schaufel::N,kuäivv,shovel
2318,Schaufel::N,куаййв,shovel
2319,Gabel::N,tjåagka,fork
2320,Gabel::N,gáffil,fork
2321,Gabel::N,káffal,fork
2322,Gabel::N,kaahvâl,fork
2323,Gabel::N,velkk,fork
2324,Gabel::N,а̄лльс,fork
2325,Löffel::N,buste,spoon
2326,Löffel::N,bassti,spoon
2327,Löffel::N,baste,spoon
2328,Löffel::N,pastem,spoon
2329,Löffel::N,pâ´sttem,spoon
2330,Löffel::N,пасьтэмь,spoon
2331,Messer::N,nejpie,knife
2332,Messer::N,nijbbe,knife
2333,Messer::N,niibi,knife
2334,Messer::N,nijbe,knife
2335,Messer::N,nei´bb,knife
2336,Messer::N,ныййп,knife
2337,Nagel::N,spæjhkere,nail
2338,Nagel::N,spiger,nail
2339,Nagel::N,návlle,nail
2340,Nagel::N,spiikkár,nail
2341,Nagel::N,spijkkár,nail
2342,Nagel::N,näu´ll,nail
2343,Nagel::N,на̄ввьл,nail
2344,Netz::N,viermie,net
2345,Netz::N,viermme,net
2346,Netz::N,næhtta,net
2347,Netz::N,fierbmi,net
2348,Netz::N,viermi,net
2349,Netz::N,säi´mm,net
2350,Netz::N,нӯжхьт,net
2351,Haken::N,kruehkie,hook
2352,Haken::N,ruohkke,hook
2353,Haken::N,vagge,hook
2354,Haken::N,roahkki,hook
2355,Haken::N,faggi,hook
2356,Haken::N,kuák'ki,hook
2357,Haken::N,kuä´ǩ'ǩ,hook
2358,Haken::N,ва̄ӈӈк,hook
2359,Haken::N,куэххьк,hook
2360,Griff::N,rehpie,handle
2361,Griff::N,taatje,handle
2362,Griff::N,gavlla,handle
2363,Griff::N,guottáldahka,handle
2364,Griff::N,geavja,handle
2365,Griff::N,novdâ,handle
2366,Griff::N,nõđđ,handle
2367,Griff::N,kå´ǧǧ,handle
2368,Griff::N,нэ̄дт,handle
2369,Schloss::N,laesie,lock
2370,Schloss::N,lássa,lock
2371,Schloss::N,lohkka,lock
2372,Schloss::N,lukkâ,lock
2373,Schloss::N,lokk,lock
2374,Schloss::N,ло̄ххк,lock
2375,Bild::N,guvvie,picture
2376,Bild::N,gåvvå,picture
2377,Bild::N,govva,picture
2378,Bild::N,koṿe,picture
2379,Bild::N,kartt,picture
2380,Bild::N,картина,picture
2381,Figur::N,guvvie,figure
2382,Figur::N,gåvos,figure
2383,Figur::N,figuvrra,figure
2384,Figur::N,figuvra,figure
2385,Figur::N,kovos,figure
2386,Figur::N,kuâŋas,figure
2387,Puppe::N,dåahka,doll
2388,Puppe::N,dåhkko,doll
2389,Puppe::N,doahkko,doll
2390,Puppe::N,dohkká,doll
2391,Puppe::N,duhkká,doll
2392,Puppe::N,kuuhlaž,doll
2393,Puppe::N,кукла,doll
2394,Beutel::N,voessetje,pouch
2395,Beutel::N,påvsså,pouch
2396,Beutel::N,seahkaš,pouch
2397,Beutel::N,bursa,pouch
2398,Beutel::N,guhkkár,pouch
2399,Beutel::N,čooṿâs,pouch
2400,Beutel::N,siâk'k,pouch
2401,Beutel::N,kå´ššel,pouch
2402,Beutel::N,ве̄ҏҏц,pouch
2403,Bündel::N,paantje,bundle
2404,Bündel::N,buduk,bundle
2405,Bündel::N,gurppe,bundle
2406,Bündel::N,gihppu,bundle
2407,Bündel::N,kiäs'tu,bundle
2408,Bündel::N,šnâpp,bundle
2409,Bündel::N,пуччк,bundle
2410,Tasche::N,veaskoe,bag
2411,Tasche::N,væssko,bag
2412,Tasche::N,lávkka,bag
2413,Tasche::N,lávka,bag
2414,Tasche::N,seahkka,bag
2415,Tasche::N,lavkkâ,bag
2416,Tasche::N,laukk,bag
2417,Tasche::N,суӎӎьк,bag
2418,Tasche::N,ло̄а̄ффк,bag
2419,Eimer::N,bæhtoe,bucket
2420,Eimer::N,skiello,bucket
2421,Eimer::N,skállu,bucket
2422,Eimer::N,eebir,bucket
2423,Eimer::N,skääll,bucket
2424,Eimer::N,е̄мьперь,bucket
2425,Deckel::N,luehkie,cover
2426,Deckel::N,låhkke,cover
2427,Deckel::N,lohkki,cover
2428,Deckel::N,lokke,cover
2429,Deckel::N,lå´ǩǩ,cover
2430,Deckel::N,ко̄а̄ххтнэсс,cover
2431,Geschirr::N,lihtie,dishes
2432,Geschirr::N,lihte,dishes
2433,Geschirr::N,lihtit,dishes
2434,Geschirr::N,litte,dishes
2435,Geschirr::N,kärldõk,dishes
2436,Geschirr::N,ка̄ррь,dishes
2437,Sack::N,voesse,sack
2438,Sack::N,vuossa,sack
2439,Sack::N,seahkka,sack
2440,Sack::N,sekkâ,sack
2441,Sack::N,siâk'k,sack
2442,Sack::N,ве̄ҏҏц,sack
2443,Tasse::N,guksie,cup
2444,Tasse::N,gåhppå,cup
2445,Tasse::N,gohppu,cup
2446,Tasse::N,pollo,cup
2447,Tasse::N,kopp,cup
2448,Tasse::N,на̄ххьп,cup
2449,Topf::N,baetie,pot
2450,Topf::N,krovhte,pot
2451,Topf::N,rujtta,pot
2452,Topf::N,giebbme,pot
