,Concept_ID,ro,ru
854,wo::FADV,unde,где
855,wohin::FADV,încotro,куда
856,wie::FADV,cum,как
857,warum::FADV,de ce,почему
858,warum::FADV,pentru ce,почему
859,wieviel::FNUM,cât,сколько
860,eins::NUM,unu,один
861,zwei::NUM,doi,два
862,drei::NUM,trei,три
863,vier::NUM,patru,четыре
864,fünf::NUM,cinci,пять
865,sechs::NUM,șase,шесть
866,sieben::NUM,șapte,семь
867,acht::NUM,opt,восемь
868,neun::NUM,nouă,девять
869,zehn::NUM,zece,десять
870,elf::NUM,unsprezece,одиннадцать
871,zwölf::NUM,douăsprezece,двенадцать
872,zwanzig::NUM,douăzeci,двадцать
873,dreißig::NUM,treizeci,тридцать
874,vierzig::NUM,patruzeci,сорок
875,fünfzig::NUM,cincizeci,пятьдесят
876,sechzig::NUM,șaizeci,шестьдесят
877,siebzig::NUM,șaptezeci,семьдесят
878,achtzig::NUM,optzeci,восемьдесят
879,neunzig::NUM,nouăzeci,девяносто
880,hundert::NUM,sută,сто
881,tausend::NUM,mie,тысяча
882,und::CNJ,și,и
883,oder::CNJ,ori,или
884,oder::CNJ,ori,либо
885,stehen::V,sta,стоять
886,sitzen::V,ședea,сидеть
887,liegen::V,zăcea,лежать
888,liegen::V,fi culcat,лежать
889,hängen::V,atârna,висеть
890,werden::V,deveni,стать
891,werden::V,se face,стать
892,passieren::V,se întâmpla,случиться
893,beginnen::V,începe,начаться
894,enden::V,se sfârși,кончиться
895,enden::V,se termina,кончиться
896,wechseln::V,se schimba,меняться
897,aufgehen[Sonne]::V,răsări,взойти
898,untergehen[Sonne]::V,apune,зайти
899,scheinen[Sonne]::V,străluci,светить
900,donnern::V,tuna,греметь
901,wehen::V,bate,дуть
902,strömen::V,curge în șiroaie,литься
903,fließen::V,curge,течь
904,sich drehen::V,se învârti,вращаться
905,schwanken::V,se clătina,колебаться
906,schwingen::V,vibra,качаться
907,schwingen::V,flutura,качаться
908,fallen::V,cădea,падать
909,brennen::V,arde,гореть
910,rauchen::V,fuma,дымить
911,regnen::V,ploua,дождить
912,gefrieren::V,îngheța,замерзнуть
913,tauen::V,se dezgheța,таять
914,schmelzen::V,se topi,плавиться
915,trocknen::V,se usca,сохнуть
916,sieden::V,fierbe,кипеть
917,sieden::V,clocoti,кипеть
918,faulen::V,se împuți,гнить
919,verfaulen::V,putrezi,сгнить
920,reißen::V,se rupe,рваться
921,reißen::V,se sfâșia,рваться
922,versinken::V,se scufunda,тонуть
923,vergehen::V,trece,проходить
924,vergehen::V,se scurge,проходить
925,erscheinen::V,apărea,появиться
926,verschwinden::V,dispărea,исчезнуть
927,sinken::V,cădea,спадать
928,sinken::V,coborî,спадать
929,abnehmen::V,scădea,уменьшиться
930,abnehmen::V,descrește,уменьшиться
931,zunehmen::V,spori,увеличиваться
932,zunehmen::V,crește,увеличиваться
933,zunehmen::V,augmenta,увеличиваться
934,steigen::V,urca,подниматься
935,wachsen::V,crește,расти
936,glänzen::V,luci,блестеть
937,glänzen::V,străluci,блестеть
938,funkeln::V,scânteia,сверкать
939,lärmen::V,face larmă,шуметь
940,läuten::V,suna,звонить
941,klingeln::V,suna,звонить
942,klirren::V,zăngăni,звякать
943,brausen::V,vui,бушевать
944,rauschen::V,vâjâi,шелестеть
945,klingen::V,suna,звучать
946,bellen::V,lătra,лаять
947,heulen::V,urla,выть
948,blasen::V,sufla,дунуть
949,pfeifen::V,fluiera,свистеть
950,schreien::V,țipa,кричать
951,stöhnen::V,geme,стонать
952,zittern::V,tremura,дрожать
953,leben::V,trăi,жить
954,geboren werden::V,se naște,родиться
955,atmen::V,respira,дышать
956,trinken::V,bea,пить
957,essen::V,mânca,есть
958,essen::V,mânca,кушать
959,schlucken::V,înghiți,глотать
960,müde werden::V,se obosi,устать
961,einschlafen::V,adormi,заснуть
962,schlafen::V,dormi,спать
963,aufwachen::V,se deștepta,проснуться
964,aufstehen::V,fi se scula,встать
965,sich erholen::V,se relaxa,отдыхать
966,sich erholen::V,se destinde,отдыхать
967,krank werden::V,se îmbolnăvi,заболеть
968,krank sein::V,zăcea,болеть
969,krank sein::V,fi bolnav,болеть
970,schmerzen::V,durea,болеть
971,husten::V,tuși,кашлять
972,genesen::V,se însănătoși,поправиться
973,sterben::V,muri,умереть
974,umkommen::V,pieri,погибнуть
975,sich bewegen::V,se mișca,двигаться
976,sich rühren::V,se mișca,шевельнуться
977,sich erheben::V,se ridica,встать
978,sich setzen::V,lua loc,сесть
979,sich setzen::V,se așeza,сесть
980,hinfallen::V,cădea jos,упасть
981,laufen::V,merge,ходить
982,laufen::V,merge pe jos,ходить
983,schreiten::V,păși,шагать
984,spazierengehen::V,se plimba,гулять
985,eilen::V,fi se grăbi,спешить
986,sich beeilen::V,se grăbi,торопиться
987,sausen::V,țâșni,мчаться
988,rennen::V,fugi,бегать
989,rennen::V,alerga,бегать
990,springen::V,sări,прыгать
991,klettern::V,urca,лазать
992,klettern::V,se cățăra,лазать
993,schaukeln::V,legăna,раскачиваться
994,kriechen::V,se târî,ползать
995,schwimmen::V,înota,плавать
996,tauchen::V,se scufunda,нырять
997,rudern::V,vâsli,грести
998,rudern::V,lopăta,грести
999,fahren::V,merge,ехать
1000,fliegen::V,zbura,летать
1001,gehen::V,merge,идти
1002,weggehen::V,se duce,уйти
1003,abfahren::V,pleca,отправиться
1004,anhalten::V,se opri,остановиться
1005,hineingehen::V,intra,входить
1006,eintreten::V,intra,войти
1007,kommen::V,veni,прийти
1008,ankommen::V,sosi,прибыть
1009,ankommen::V,ajunge,прибыть
1010,zurückkommen::V,se întoarce,возвратиться
1011,bleiben::V,rămâne,остаться
1012,warten::V,aștepta,ждать
1013,erwarten::V,aștepta,ожидать
1014,suchen::V,căuta,искать
1015,finden::V,găsi,найти
1016,versuchen::V,încerca,пытаться
1017,vorbereiten::V,pregăti,подготовить
1018,lieben::V,iubi,любить
1019,mögen::V,plăcea a,любить
1020,lachen::V,râde,смеяться
1021,rühren::V,mișca,растрогать
1022,rühren::V,înduioșa,растрогать
1023,weinen::V,plânge,плакать
1024,schimpfen::V,înjura,ругаться
1025,sich ärgern::V,se supăra,сердиться
1026,sich fürchten::V,se teme,бояться
1027,sich fürchten::V,fi teamă a,бояться
1028,fürchten::V,se teme de,бояться
1029,fliehen::V,fugi,убегать
1030,flüchten::V,evada,убежать
1031,sehen::V,vedea,видеть
1032,anschauen::V,privi,посмотреть
1033,ansehen::V,privi,смотреть
1034,hören::V,auzi,слышать
1035,zuhören::V,asculta,слушать
1036,probieren::V,gusta,пробовать
1037,riechen::V,mirosi,нюхать
1038,fühlen::V,simți,чувствовать
1039,fühlen::V,resimți,чувствовать
1040,scheinen::V,părea,казаться
1041,zu sehen sein::V,se vedea,виднеться
1042,vernehmen::V,auzi,услышать
1043,frieren::V,fi frig,мерзнуть
1044,tun::V,face,делать
1045,können::V,ști,мочь
1046,können::V,ști,уметь
1047,können::V,putea,мочь
1048,können::V,putea,уметь
1049,wollen::V,dori,хотеть
1050,anfangen::V,începe,начать
1051,beenden::V,sfârși,закончить
1052,beenden::V,termina,закончить
1053,aufhören::V,înceta,перестать
1054,gelingen::V,reuși,удаться
1055,gelingen::V,izbuti,удаться
1056,geraten::V,reuși,оказаться
1057,öffnen::V,deschide,открыть
1058,schließen::V,închide,закрыть
1059,stellen::V,pune,поставить
1060,stellen::V,așeza,поставить
1061,setzen::V,pune,посадить
1062,setzen::V,așeza,посадить
1063,legen::V,pune,класть
1064,berühren::V,atinge,трогать
1065,verbinden::V,lega,связать
1066,bedecken::V,acoperi,покрыть
1067,aufhängen::V,atârna,повесить
1068,aufhängen::V,spânzura,повесить
1069,anzünden::V,aprinde,зажечь
1070,aufheben::V,ridica,поднять
1071,aufheben::V,lua de jos,поднять
1072,zurücklassen::V,lăsa,оставить
1073,zurücklassen::V,lăsa în urmă,оставить
1074,verlieren::V,pierde,потерять
1075,fallen lassen::V,scăpa,уронить
1076,fallen lassen::V,arunca,уронить
1077,machen::V,face,сделать
1078,herstellen::V,fabrica,изготовить
1079,herstellen::V,confecționa,изготовить
1080,bauen::V,clădi,строить
1081,bauen::V,construi,строить
1082,reparieren::V,repara,чинить
1083,verbessern::V,ameliora,улучшить
1084,verbessern::V,îmbunătăți,улучшить
1085,ändern::V,schimba,изменить
1086,ändern::V,modifica,изменить
1087,graben::V,săpa,копать
1088,beugen::V,curba,согнуть
1089,biegen::V,îndoi,погнуть
1090,biegen::V,încovoia,погнуть
1091,drehen::V,învârti,вертеть
1092,wenden::V,întoarce,повернуть
1093,umdrehen::V,învârti,перевернуть
1094,umdrehen::V,întoarce,перевернуть
1095,heben::V,ridica,поднимать
1096,hochheben::V,ridica,поднять
1097,ergreifen::V,lua,схватить
1098,ergreifen::V,apuca,схватить
1099,halten::V,ține,держать
1100,drücken::V,apăsa,нажимать
1101,drücken::V,strânge,нажимать
1102,schieben::V,împinge,толкать
1103,kratzen::V,zgâria,скрести
1104,lecken::V,linge,лизать
1105,beißen::V,mușca,кусать
1106,abreißen::V,rupe,оторвать
1107,abreißen::V,smulge,оторвать
1108,abschneiden::V,scurta,отрезать
1109,binden::V,lega,вязать
1110,stecken::V,pune,воткнуть
1111,brechen::V,rupe,сломать
1112,brechen::V,frânge,сломать
1113,klopfen::V,ciocăni,стучать
1114,hauen::V,lovi,бить
1115,kleben::V,lipi,клеить
1116,reiben::V,freca,тереть
1117,reiben::V,fricționa,тереть
1118,streichen::V,unge,намазать
1119,schleifen::V,ascuți,точить
1120,schneiden::V,tăia,резать
1121,rütteln::V,zgâlțâi,шатать
1122,schütteln::V,scutura,трясти
1123,schwenken::V,agita,махать
1124,schütten::V,vărsa,налить
1125,füllen::V,umple,наполнить
1126,einwickeln::V,înveli,завернуть
1127,einwickeln::V,înfășura,завернуть
1128,tragen::V,căra,нести
1129,schleppen::V,târî,тащить
1130,ziehen::V,trage,тянуть
1131,aufbewahren::V,păstra,хранить
1132,aufbewahren::V,conserva,хранить
1133,werfen::V,arunca,бросать
1134,fangen::V,prinde,ловить
1135,packen::V,apuca,схватить
1136,verstecken::V,ascunde,спрятать
1137,teilen::V,împărți,разделить
1138,schicken::V,trimite,посылать
1139,bringen::V,aduce,принести
1140,hinzufügen::V,adăuga,добавить
1141,bekommen::V,obține,достать
1142,bekommen::V,dobândi,достать
1143,erhalten::V,primi,получить
1144,erhalten::V,căpăta,получить
1145,nehmen::V,lua,взять
1146,wählen::V,opta,выбрать
1147,wählen::V,alege,выбрать
1148,auswählen::V,selecta,отобрать
1149,bewahren::V,păstra,сохранить
1150,behindern::V,stingheri,препятствовать
1151,verderben::V,strica,испортить
1152,beschädigen::V,strica,повредить
1153,zerbrechen::V,rupe,разбить
1154,zerbrechen::V,frânge,разбить
1155,zerreißen::V,rupe,разорвать
1156,zerreißen::V,sfâșia,разорвать
1157,zerstören::V,distruge,разрушить
1158,verbrennen::V,arde,сжечь
1159,verbrennen::V,incendia,сжечь
1160,geben::V,da,дать
1161,reichen::V,întinde,передать
1162,schenken::V,dărui,дарить
1163,versprechen::V,făgădui,обещать
1164,wünschen::V,ura,желать
1165,loben::V,lăuda,хвалить
1166,küssen::V,săruta,целовать
1167,wiegen::V,legăna,качать
1168,zudecken::V,acoperi,накрыть
1169,wecken::V,trezi,разбудить
1170,wecken::V,deștepta,разбудить
1171,zeigen::V,arăta,показать
1172,führen::V,călăuzi,вести
1173,lehren::V,preda,учить
1174,lehren::V,învăța,учить
1175,unterrichten::V,învăța,преподавать
1176,unterrichten::V,instrui,преподавать
1177,aufziehen::V,crește,воспитать
1178,leiten::V,duce,руководить
1179,leiten::V,conduce,руководить
1180,antreiben::V,împinge,подгонять
1181,antreiben::V,încuraja,подгонять
1182,lassen::V,pune pe să,заставить
1183,einladen::V,invita,пригласить
1184,vereinigen::V,uni,объединить
1185,vereinigen::V,întruni,объединить
1186,besuchen::V,vizita,посетить
1187,besuchen::V,face o vizită,посетить
1188,treffen::V,întâlni,встретить
1189,sich versammeln::V,se aduna,собраться
1190,spielen::V,se juca,играть
1191,singen::V,cânta,петь
1192,tanzen::V,dansa,плясать
1193,tanzen::V,dansa,танцевать
1194,sich trennen::V,se separa,расстаться
1195,sich trennen::V,se despărți,расстаться
1196,verlassen::V,părăsi,покинуть
1197,verlassen::V,abandona,покинуть
1198,retten::V,salva,спасти
1199,bewachen::V,păzi,охранять
1200,schützen::V,ocroti,уберегать
1201,schützen::V,proteja,уберегать
1202,verteidigen::V,apăra,защитить
1203,sich schlagen::V,se bate,драться
1204,schießen::V,trage,стрелять
1205,siegen::V,birui,победить
1206,siegen::V,învinge,победить
1207,ärgern::V,supăra,сердить
1208,schlagen::V,lovi,ударить
1209,treten::V,călca,пинать
1210,stechen::V,înțepa,уколоть
1211,stechen::V,împunge,уколоть
1212,stoßen::V,împinge,толкнуть
1213,stehlen::V,fura,украсть
1214,stören::V,deranja,помешать
1215,belästigen::V,importuna,надоедать
1216,verbergen::V,ascunde,скрыть
1217,täuschen::V,amăgi,обмануть
1218,betrügen::V,înșela,смошенничать
1219,töten::V,omorî,убить
1220,wohnen::V,sta,проживать
1221,wohnen::V,locui,проживать
1222,arbeiten::V,lucra,работать
1223,sammeln::V,aduna,собрать
1224,sammeln::V,colecționa,собрать
1225,pflücken::V,culege,рвать
1226,pflücken::V,culege,срывать
1227,jagen::V,vâna,охотиться
1228,fischen::V,pescui,рыбачить
1229,fassen::V,prinde,поймать
1230,hüten::V,paște,пасти
1231,treiben::V,mână,гнать
1232,anbinden::V,lega,привязать
1233,füttern::V,da de mâncare,кормить
1234,melken::V,mulge,доить
1235,hacken::V,toca,рубить
1236,hacken::V,sparge,рубить
1237,gießen::V,uda,полить
1238,reifen::V,pârgui,созреть
1239,zubereiten::V,găti,приготовить
1240,kochen::V,găti,варить
1241,backen::V,coace,печь
1242,braten::V,coace,жарить
1243,umrühren::V,mesteca,перемешать
1244,stricken::V,împleti,вязать
1245,nähen::V,coase,шить
1246,färben::V,vopsi,покрасить
1247,färben::V,colora,покрасить
1248,reinigen::V,curăți,очистить
1249,waschen::V,spăla,стирать
1250,abwischen::V,șterge,вытереть
1251,spülen::V,clăti,полоскать
1252,fegen::V,mătura,подметать
1253,kehren::V,mătura,мести
1254,baden::V,se scălda,купаться
1255,sich waschen::V,se spăla,мыться
1256,ausziehen::V,și scoate,снять
1257,anziehen::V,îmbrăca,надеть
1258,sich anziehen::V,se îmbrăca,одеться
1259,kämmen::V,pieptăna,причесать
1260,schmücken::V,împodobi,украсить
1261,sagen::V,zice,сказать
1262,sagen::V,spune,сказать
1263,sprechen::V,vorbi,говорить
1264,reden::V,vorbi,разговаривать
1265,reden::V,discuta,разговаривать
1266,sich unterhalten::V,conversa,беседовать
1267,sich unterhalten::V,sta de vorbă,беседовать
1268,fragen::V,întreba,спросить
1269,bitten::V,ruga,просить
1270,erzählen::V,spune,рассказать
1271,erzählen::V,povesti,рассказать
1272,mitteilen::V,comunica,сообщить
1273,mitteilen::V,înștiința,сообщить
1274,nennen::V,numi,назвать
1275,nennen::V,chema,назвать
1276,rufen::V,chema,звать
1277,prahlen::V,se făli,хвастаться
1278,übersetzen::V,traduce,перевести
1279,denken::V,gândi,думать
1280,glauben::V,crede,верить
1281,bemerken::V,observa,заметить
1282,erkennen::V,cunoaște,узнать
1283,erkennen::V,recunoaște,узнать
1284,begreifen::V,pricepe,понять
1285,begreifen::V,pricepe,постичь
1286,begreifen::V,înțelege,понять
1287,begreifen::V,înțelege,постичь
1288,verstehen::V,înțelege,услышать
1289,lernen::V,învăța,учиться
1290,wissen::V,ști,знать
1291,sich erinnern an::V,a-și aminti de,вспомнить
1292,vergessen::V,uita,забыть
1293,messen::V,măsura,мерить
1294,zählen::V,număra,считать
1295,rechnen::V,calcula,считать
1296,lesen::V,citi,читать
1297,malen::V,picta,рисовать
1298,zeichnen::V,desena,рисовать
1299,schreiben::V,scrie,писать
1300,besitzen::V,avea,иметь
1301,besitzen::V,poseda,иметь
1302,kaufen::V,cumpăra,купить
1303,verkaufen::V,vinde,продать
1304,bezahlen::V,plăti,заплатить
1305,bezahlen::V,achita,заплатить
1306,zahlen::V,plăti,платить
1307,beherrschen::V,stăpâni,владеть
1308,ertragen::V,răbda,вытерпеть
1309,ertragen::V,suporta,вытерпеть
