,Concept_ID,fr,ko
862,wechseln::V,changer,병경하다
863,wechseln::V,alterner,병경하다
864,aufgehen[Sonne]::V,se lever,뜨다
865,untergehen[Sonne]::V,se coucher,지다
866,scheinen[Sonne]::V,briller,빛나다
867,donnern::V,tonner,천둥치다
868,wehen::V,souffler,풀다
869,strömen::V,affluer,흐르다
870,fließen::V,couler,흐르다
871,sich drehen::V,tourner,돌다
872,schwanken::V,osciller,동요하다
873,schwanken::V,chanceler,동요하다
874,schwingen::V,vibrer,흔들다
875,schwingen::V,osciller,흔들다
876,fallen::V,tomber,떨어지다
877,brennen::V,brûler,타다
878,brennen::V,flamber,타다
879,rauchen::V,fumer,김이나다
880,regnen::V,pleuvoir,비가오다
881,gefrieren::V,geler,얼다
882,tauen::V,dégeler,녹다
883,schmelzen::V,fondre,녹다
884,trocknen::V,sécher,홈치다
885,sieden::V,bouillir,끓다
886,faulen::V,pourrir,부패하다
887,faulen::V,se putréfier,부패하다
888,verfaulen::V,pourrir,썩다
889,reißen::V,rompre,지바찢다
890,reißen::V,se déchirer,지바찢다
891,versinken::V,s'enfoncer,가라앉다
892,vergehen::V,passer,지나가다
893,erscheinen::V,apparaître,나타나다
894,verschwinden::V,disparaître,사라지다
895,sinken::V,descendre,가라앉다
896,sinken::V,s'abaisser,가라앉다
897,abnehmen::V,diminuer,떼어내다
898,zunehmen::V,augmenter,증가하다
899,steigen::V,monter,상승하다
900,wachsen::V,croître,생기하다
901,glänzen::V,briller,뛰오나다
902,funkeln::V,étinceler,불티가잍어나다
903,lärmen::V,faire du bruit,떠들다
904,läuten::V,sonner,울시다
905,klingeln::V,sonner,초닌총을울리다
906,klirren::V,cliqueter,탁탁울리다
907,brausen::V,mugir,쏴쏴소리내다
908,rauschen::V,bruire,솨솨
909,klingen::V,sonner,반향하다
910,bellen::V,aboyer,짖다
911,heulen::V,hurler,포효하다
912,blasen::V,souffler,불다
913,pfeifen::V,siffler,피리를불다
914,schreien::V,crier,절규하다
915,stöhnen::V,gémir,신음하다
916,zittern::V,trembler,저뉼하다
917,leben::V,vivre,살다
918,geboren werden::V,naître,태어난
919,atmen::V,respirer,숨쉬다
920,trinken::V,boire,마시다
921,essen::V,manger,먹다
922,schlucken::V,avaler,들이켜다
923,müde werden::V,se lasser,
924,müde werden::V,se fatiguer,
925,einschlafen::V,s'endormir,잠들다
926,schlafen::V,dormir,자다
927,aufwachen::V,se réveiller,눈트다
928,aufstehen::V,se lever,서다
929,sich erholen::V,se reposer,회복하다
930,sich erholen::V,se détendre,회복하다
931,krank werden::V,tomber malade,
932,krank sein::V,être malade,
933,schmerzen::V,faire mal,아프다
934,husten::V,tousser,잔기침하다
935,genesen::V,guérir,낫다
936,genesen::V,se remettre,낫다
937,sterben::V,mourir,죽다
938,umkommen::V,périr,못쓰게되다
939,sich bewegen::V,bouger,움직이다
940,sich rühren::V,broncher,움직이다
941,sich erheben::V,se lever,이러서다
942,sich setzen::V,s'asseoir,앉히다
943,hinfallen::V,tomber,넘어지다
944,laufen::V,marcher,걷다
945,laufen::V,aller à pied,걷다
946,schreiten::V,marcher,보행하다
947,spazierengehen::V,se promener,산보하다
948,eilen::V,courir,서둘다
949,sich beeilen::V,se hâter,서둘게하다
950,sich beeilen::V,se dépêcher,서둘게하다
951,sausen::V,filer,서들러 떠나다
952,rennen::V,courir,달리다
953,springen::V,sauter,도약하다
954,klettern::V,grimper,갑겨오르다
955,schaukeln::V,se balancer,흔들리게하다
956,kriechen::V,ramper,기다
957,schwimmen::V,nager,헤엄치다
958,tauchen::V,plonger,잠기다
959,rudern::V,ramer,물을헤치다
960,fahren::V,aller,가다
961,fahren::V,aller,나르다
962,fahren::V,rouler,가다
963,fahren::V,rouler,나르다
964,fliegen::V,voler,날다
965,gehen::V,aller,가다
966,weggehen::V,s'en aller,팔리다
967,abfahren::V,partir,출발하다
968,anhalten::V,s'arrêter,멈추다
969,hineingehen::V,entrer,(그리로)가다
970,eintreten::V,entrer,들러가다
971,kommen::V,venir,오다
972,ankommen::V,arriver,고챀하다
973,zurückkommen::V,revenir,보기
974,bleiben::V,rester,체류
975,bleiben::V,demeurer,체류
976,warten::V,attendre,기다리다
977,erwarten::V,attendre,기대하다
978,suchen::V,chercher,찾다
979,suchen::V,chercher,구하다
980,finden::V,trouver,찾아내다
981,versuchen::V,essayer,시험하다
982,vorbereiten::V,préparer,재비하다
983,lieben::V,aimer,사랑하다
984,mögen::V,aimer,줗아하다
985,mögen::V,vouloir,줗아하다
986,lachen::V,rire,웃다
987,rühren::V,toucher,건드리다
988,rühren::V,attendrir,건드리다
989,weinen::V,pleurer,울다
990,schimpfen::V,gronder,꾸짖다
991,sich ärgern::V,se fâcher,화를내게 하다
992,sich fürchten::V,avoir peur,두려원하다
993,fürchten::V,craindre,두려원하다
994,fürchten::V,avoir peur de,두려원하다
995,fliehen::V,fuir,도망치다
996,flüchten::V,s'enfuir,도주하다
997,sehen::V,voir,보다
998,anschauen::V,regarder,바라보다
999,ansehen::V,regarder,바라보다
1000,hören::V,entendre,듣다
1001,zuhören::V,écouter,듣다
1002,probieren::V,goûter,시식하다
1003,riechen::V,sentir,내새를맡다
1004,fühlen::V,sentir,느끼다
1005,scheinen::V,sembler,...것같다
1006,scheinen::V,paraître,...것같다
1007,zu sehen sein::V,se voir,보이는
1008,zu sehen sein::V,être visible,보이는
1009,vernehmen::V,entendre,듣다
1010,vernehmen::V,entendre,들어서일다
1011,vernehmen::V,percevoir,듣다
1012,vernehmen::V,percevoir,들어서일다
1013,frieren::V,avoir froid,춥다
1014,tun::V,faire,하다
1015,können::V,savoir,할주릴다
1016,können::V,pouvoir,할주릴다
1017,wollen::V,vouloir,바라다
1018,anfangen::V,commencer,시작하다
1019,beenden::V,finir,다하다
1020,beenden::V,terminer,다하다
1021,aufhören::V,cesser,그만두다
1022,aufhören::V,arrêter,그만두다
1023,gelingen::V,réussir,성국하다
1024,geraten::V,réussir,잘되어가다
1025,öffnen::V,ouvrir,열다
1026,schließen::V,fermer,추측하다
1027,stellen::V,poser,세우다
1028,stellen::V,mettre,세우다
1029,setzen::V,placer,놓다
1030,legen::V,placer,눕히다
1031,berühren::V,toucher,대다
1032,verbinden::V,lier,옝열하다
1033,bedecken::V,couvrir,덮다
1034,aufhängen::V,accrocher,매달다
1035,anzünden::V,allumer,점화하다
1036,aufheben::V,ramasser,위로올리다
1037,zurücklassen::V,laisser,튀에남기다
1038,verlieren::V,perdre,잃다
1039,fallen lassen::V,lâcher,떨어뜨리다
1040,fallen lassen::V,laisser tomber,떨어뜨리다
1041,machen::V,faire,하다
1042,herstellen::V,produire,제조하다
1043,herstellen::V,fabriquer,제조하다
1044,bauen::V,bâtir,짓다
1045,bauen::V,construire,짓다
1046,reparieren::V,réparer,수셩자다
1047,verbessern::V,améliorer,정정하다
1048,ändern::V,changer,바꾸다
1049,ändern::V,modifier,바꾸다
1050,graben::V,creuser,파다
1051,beugen::V,plier,구부리다
1052,beugen::V,ployer,구부리다
1053,biegen::V,courber,굽히다
1054,drehen::V,tordre,회전
1055,drehen::V,tourner,회전
1056,wenden::V,retourner,회전시키다
1057,umdrehen::V,tourner,회전시키다
1058,heben::V,soulever,일으아키다
1059,hochheben::V,lever,틀어올리다
1060,ergreifen::V,saisir,잡다
1061,ergreifen::V,prendre,잡다
1062,halten::V,tenir,잡다
1063,drücken::V,presser,누르다
1064,schieben::V,pousser,밀다
1065,kratzen::V,gratter,긁다
1066,kratzen::V,égratigner,긁다
1067,lecken::V,lécher,핥다
1068,beißen::V,mordre,물다
1069,abreißen::V,arracher,
1070,abschneiden::V,couper,귾어내다
1071,binden::V,lier,매다
1072,binden::V,attacher,매다
1073,stecken::V,enfoncer,찌르다
1074,brechen::V,rompre,금
1075,klopfen::V,frapper,치다
1076,hauen::V,frapper,때리다
1077,kleben::V,coller,들러붙다
1078,reiben::V,frotter,문지르다
1079,streichen::V,empâter,쓰다듬다
1080,schleifen::V,affiler,갈다
1081,schleifen::V,aiguiser,갈다
1082,schneiden::V,couper,베다
1083,schneiden::V,trancher,베다
1084,rütteln::V,cahoter,흔들다
1085,schütteln::V,secouer,흔들다
1086,schwenken::V,agiter,흔들다
1087,schütten::V,verser,따르다
1088,füllen::V,remplir,담다
1089,einwickeln::V,envelopper,싸다
1090,tragen::V,porter,지우다
1091,schleppen::V,traîner,끌다
1092,ziehen::V,tirer,당기다
1093,aufbewahren::V,garder,간직하다
1094,aufbewahren::V,conserver,간직하다
1095,werfen::V,jeter,던지다
1096,werfen::V,lancer,던지다
1097,fangen::V,attraper,밥다
1098,packen::V,agripper,쥐다
1099,verstecken::V,cacher,숨기다
1100,teilen::V,diviser,나누다
1101,schicken::V,envoyer,보내다
1102,bringen::V,apporter,가겨
1103,hinzufügen::V,ajouter,부가하다
1104,bekommen::V,obtenir,얻다
1105,erhalten::V,recevoir,지니다
1106,nehmen::V,prendre,잡다
1107,wählen::V,choisir,선거하다
1108,auswählen::V,choisir,선출하다
1109,auswählen::V,sélectionner,선출하다
1110,bewahren::V,préserver,저장보종
1111,behindern::V,gêner,훼방하다
1112,verderben::V,gâter,못쓰게 되다
1113,verderben::V,corrompre,못쓰게 되다
1114,beschädigen::V,endommager,상하게하다
1115,zerbrechen::V,casser,깨뜨리다
1116,zerreißen::V,déchirer,잡아쫓다
1117,zerstören::V,détruire,파괴하다
1118,verbrennen::V,brûler,소실하다
1119,geben::V,donner,주다
1120,reichen::V,tendre,내일다
1121,schenken::V,offrir,주다
1122,versprechen::V,promettre,약속하다
1123,wünschen::V,souhaiter,바라다
1124,loben::V,louer,칭찬하다
1125,küssen::V,embrasser,키스하다
1126,wiegen::V,bercer,어르다
1127,zudecken::V,couvrir,뚜꺼을하다
1128,wecken::V,éveiller,깨우다
1129,wecken::V,réveiller,깨우다
1130,zeigen::V,montrer,보이다
1131,zeigen::V,faire voir,보이다
1132,führen::V,guider,가게하다
1133,lehren::V,apprendre,가르치다
1134,unterrichten::V,instruire,가르지다
1135,aufziehen::V,élever,사육하다
1136,leiten::V,diriger,이끌다
1137,leiten::V,conduire,이끌다
1138,antreiben::V,pousser,몰다
1139,lassen::V,faire,내버려두다
1140,einladen::V,inviter,초청하다
1141,vereinigen::V,unir,하나로하다
1142,vereinigen::V,réunir,하나로하다
1143,besuchen::V,visiter,방문하다
1144,besuchen::V,aller voir,방문하다
1145,treffen::V,rencontrer,만나다
1146,sich versammeln::V,s'assembler,조립하다
1147,spielen::V,jouer,눌다
1148,singen::V,chanter,노래하다
1149,tanzen::V,danser,춤추하다
1150,sich trennen::V,se séparer,가르다
1151,verlassen::V,quitter,버림받은
1152,retten::V,sauver,구조하다
1153,bewachen::V,garder,치키다
1154,schützen::V,protéger,보호하다
1155,verteidigen::V,défendre,막다
1156,sich schlagen::V,se taper,치다
1157,schießen::V,tirer,쏘다
1158,siegen::V,vaincre,이기다
1159,ärgern::V,agacer,성을내게하다
1160,schlagen::V,battre,치다
1161,schlagen::V,frapper,치다
1162,treten::V,botter,디디다
1163,treten::V,donner un coup de pied à,디디다
1164,stechen::V,piquer,찌르다
1165,stoßen::V,heurter,찌르다
1166,stehlen::V,voler,훔치다
1167,stören::V,gêner,움직이다
1168,stören::V,déranger,움직이다
1169,belästigen::V,molester,괴롭히다
1170,belästigen::V,importuner,괴롭히다
1171,verbergen::V,cacher,숨기다
1172,verbergen::V,dissimuler,숨기다
1173,täuschen::V,abuser,속이다
1174,täuschen::V,tromper,속이다
1175,betrügen::V,duper,속이다
1176,betrügen::V,frauder,속이다
1177,töten::V,tuer,죽이다
1178,wohnen::V,habiter,실다
1179,wohnen::V,demeurer,실다
1180,arbeiten::V,travailler,일하다
1181,sammeln::V,collectionner,모으다
1182,pflücken::V,cueillir,꿔다
1183,jagen::V,chasser,사냥하다
1184,fischen::V,pêcher,고기를잡다
1185,fassen::V,capturer,움켜쥐다
1186,hüten::V,garder,망보다
1187,treiben::V,mener,몰아세우다
1188,anbinden::V,attacher,묶다
1189,füttern::V,faire manger,사료를주다
1190,melken::V,traire,젖을짜다
1191,hacken::V,fendre,자르다
1192,gießen::V,arroser,물을대다
1193,reifen::V,mûrir,성숙하다
1194,zubereiten::V,préparer,조제하다
1195,kochen::V,cuire,요리하다
1196,backen::V,cuire,쿱다
1197,braten::V,rôtir,굽다
1198,umrühren::V,remuer,교반하다
1199,stricken::V,tricoter,뜨개질하다
1200,nähen::V,coudre,꿰매다
1201,färben::V,teindre,채색하다
1202,reinigen::V,nettoyer,청소하다
1203,waschen::V,laver,씻다
1204,abwischen::V,essuyer,닦다
1205,spülen::V,rincer,씻다
1206,fegen::V,balayer,소체하다
1207,kehren::V,balayer,청소하다
1208,baden::V,se baigner,감다
1209,sich waschen::V,se laver,모믈 씻다
1210,ausziehen::V,ôter,벗다
1211,ausziehen::V,enlever,벗다
1212,anziehen::V,mettre,끌어움직이다
1213,sich anziehen::V,s'habiller,
1214,kämmen::V,peigner,빗다
1215,schmücken::V,orner,치레하다
1216,schmücken::V,décorer,치레하다
1217,sagen::V,dire,말하다
1218,sprechen::V,parler,말하다
1219,reden::V,parler,이야기하다
1220,sich unterhalten::V,bavarder,
1221,sich unterhalten::V,s'entretenir,
1222,fragen::V,demander,질문하다
1223,bitten::V,prier,원하다
1224,erzählen::V,raconter,이야기하다
1225,mitteilen::V,communiquer,이야기하다
1226,nennen::V,nommer,부르다
1227,nennen::V,appeler,부르다
1228,rufen::V,appeler,불러내다
1229,prahlen::V,se vanter,자랑하다
1230,übersetzen::V,traduire,번역하다
1231,denken::V,penser,생각하다
1232,glauben::V,croire,믿다
1233,bemerken::V,remarquer,인자하다
1234,bemerken::V,apercevoir,인자하다
1235,erkennen::V,reconnaître,인식하다
1236,begreifen::V,concevoir,파악하다
1237,verstehen::V,entendre,이해하다
1238,verstehen::V,comprendre,이해하다
1239,lernen::V,apprendre,배우다
1240,wissen::V,savoir,알다
1241,sich erinnern an::V,se souvenir de,상기하다
1242,vergessen::V,oublier,잊다
1243,messen::V,mesurer,측정하다
1244,zählen::V,compter,세다
1245,rechnen::V,calculer,게산하다
1246,lesen::V,lire,읽다
1247,malen::V,peindre,그리다
1248,zeichnen::V,dessiner,소묘하다
1249,schreiben::V,écrire,쓰다
1250,besitzen::V,posséder,소유하다
1251,kaufen::V,acheter,사다
1252,verkaufen::V,vendre,팔다
1253,bezahlen::V,payer,지불하다
1254,zahlen::V,payer,치르다
1255,beherrschen::V,dominer,지배하다
1256,beherrschen::V,maîtriser,지배하다
1257,ertragen::V,tolérer,참다
1258,ertragen::V,supporter,참다
