,Concept_ID,hi,da
1512,sich waschen::V,हाथ-मुँह धोना,vaske sig
1513,ausziehen::V,उतारना,tage af
1514,anziehen::V,पहनना,tage på
1515,sich anziehen::V,कपड़े पहनना,klæde sig på
1516,kämmen::V,कंघी करना,rede
1517,kämmen::V,कंघी करना,frisere
1518,schmücken::V,सजाना,pynte
1519,schmücken::V,सजाना,smykke
1520,schmücken::V,सँवारना,pynte
1521,schmücken::V,सँवारना,smykke
1522,sagen::V,कहना,sige
1523,sagen::V,बताना,sige
1524,sprechen::V,बोलना,snakke
1525,reden::V,बोलना,tale
1526,reden::V,बोलना,snakke
1527,reden::V,बात करना,tale
1528,reden::V,बात करना,snakke
1529,sich unterhalten::V,बात करना,snakke sammen
1530,sich unterhalten::V,बातचीत करना,snakke sammen
1531,fragen::V,पूछ्ना,spørge
1532,fragen::V,प्रश्न करना,spørge
1533,bitten::V,माँगना से,bede
1534,erzählen::V,बताना,berette
1535,erzählen::V,बताना,fortælle
1536,mitteilen::V,ख़बर देना,meddele
1537,mitteilen::V,सूचना देना,meddele
1538,nennen::V,नाम देना,nævne
1539,rufen::V,बुलाना,råbe
1540,prahlen::V,शेख़ी बघारना,prale
1541,übersetzen::V,अनुवाद करना,oversætte
1542,denken::V,सोचना,tænke
1543,glauben::V,विश्वास करना,tro
1544,bemerken::V,ध्यान देना पर,bemærke
1545,bemerken::V,ध्यान देना पर,lægge mærke til
1546,erkennen::V,पहचानना,genkende
1547,begreifen::V,समझना,begribe
1548,verstehen::V,सुनना,forstå
1549,lernen::V,पढ़ना,lære
1550,wissen::V,जानना,vide
1551,wissen::V,मालूम होना,vide
1552,sich erinnern an::V,याद करना,mindes
1553,sich erinnern an::V,याद करना,huske på
1554,vergessen::V,भूलना,glemme
1555,vergessen::V,बिसारना,glemme
1556,messen::V,नापना,måle
1557,zählen::V,गिनना,tælle
1558,rechnen::V,गणना करना,regne
1559,rechnen::V,हिसाब करना,regne
1560,lesen::V,पढ़ना,læse
1561,malen::V,कींचना,male
1562,zeichnen::V,चित्र कींचना,tegne
1563,schreiben::V,लिखना,skrive
1564,besitzen::V,मालिक होना,eje
1565,besitzen::V,मालिक होना,besidde
1566,besitzen::V,स्वामी होना,eje
1567,besitzen::V,स्वामी होना,besidde
1568,kaufen::V,ख़रीदना,købe
1569,verkaufen::V,बेचना,sælge
1570,bezahlen::V,चुकाना,betale
1571,bezahlen::V,अदा करना,betale
1572,zahlen::V,अदा करना,betale
1573,beherrschen::V,शासन करना पर,beherske
1574,ertragen::V,सहना,tåle
1575,ertragen::V,सहना,udholde
