,Concept_ID,en,et
878,gehen::V,go,minema
879,weggehen::V,go away,ära minema
880,weggehen::V,go away,välja minema
881,abfahren::V,depart,väljuma
882,abfahren::V,depart,ära sõitma
883,anhalten::V,stop,peatuma
884,hineingehen::V,go in,sisenema
885,hineingehen::V,go in,sisse minema
886,eintreten::V,enter,sisenema
887,eintreten::V,enter,sisse astuma
888,kommen::V,come,tulema
889,ankommen::V,arrive,saabuma
890,zurückkommen::V,come back,tagasi tulema
891,bleiben::V,stay,jääma
892,warten::V,wait,ootama
893,erwarten::V,wait for,ootama
894,erwarten::V,wait for,lootma
895,suchen::V,seek,otsima
896,suchen::V,look for,otsima
897,finden::V,find,leidma
898,versuchen::V,try,püüdma
899,versuchen::V,try,üritama
900,versuchen::V,try,katsetama
901,vorbereiten::V,prepare,valmistama
902,lieben::V,love,armastama
903,mögen::V,like,sallima
904,mögen::V,like,meeldima
905,lachen::V,laugh,naerma
906,rühren::V,move,liigutama
907,rühren::V,move,heldima panema
908,weinen::V,weep,nutma
909,schimpfen::V,grumble,sõimama
910,sich ärgern::V,be annoyed,ärrituma
911,sich ärgern::V,be annoyed,vihastuma
912,sich fürchten::V,be afraid,kartma
913,sich fürchten::V,be afraid,hirmu tundma
914,fürchten::V,be afraid of,kartma
915,fliehen::V,flee,põgenema
916,flüchten::V,escape,põgenema
917,sehen::V,see,nägema
918,anschauen::V,look at,vaatama
919,ansehen::V,watch,vaatama
920,hören::V,hear,kuulma
921,zuhören::V,listen,kuulama
922,probieren::V,taste,proovima
923,riechen::V,smell,nuusutama
924,fühlen::V,feel,tundma
925,scheinen::V,seem,näida
926,scheinen::V,seem,ilmuda
927,zu sehen sein::V,show,ilmuma
928,vernehmen::V,hear,üle kuulama
929,frieren::V,be cold,külmetada
930,tun::V,do,tegema
931,können::V,can,võima
932,können::V,can,oskama
933,wollen::V,want,tahtma
934,anfangen::V,start,hakkama
935,anfangen::V,start,alustama
936,beenden::V,finish,lõpetama
937,aufhören::V,stop,lakkama
938,gelingen::V,succeed,õnnestuma
939,geraten::V,turn out,jõudma
940,öffnen::V,open,avama
941,schließen::V,close,sulgema
942,stellen::V,put,panema
943,stellen::V,put,asetama
944,setzen::V,place,panema
945,legen::V,lay,panema
946,legen::V,lay,asetama
947,berühren::V,touch,riivama
948,berühren::V,touch,puudutama
949,verbinden::V,connect,ühendama
950,bedecken::V,cover,katma
951,aufhängen::V,hang up,riputama
952,anzünden::V,light,süütama
953,aufheben::V,pick up,üles tõstma
954,zurücklassen::V,leave,jätma
955,verlieren::V,lose,kaotama
956,fallen lassen::V,drop,maha pillama
957,fallen lassen::V,drop,kukkuda laskma
958,machen::V,make,tegema
959,herstellen::V,produce,valmistama
960,bauen::V,build,ehitama
961,reparieren::V,mend,parandama
962,verbessern::V,improve,parandama
963,ändern::V,alter,muutma
964,ändern::V,alter,ümber tegema
965,graben::V,dig,kaevama
966,beugen::V,bow,painutama
967,biegen::V,bend,painutama
968,drehen::V,spin,keerama
969,wenden::V,turn,ümber pöörama
970,umdrehen::V,turn around,ümber keerama
971,heben::V,raise,tõstma
972,hochheben::V,lift,üles tõstma
973,hochheben::V,lift,kõrgele tõstma
974,ergreifen::V,seize,haarama
975,halten::V,hold,hoidma
976,drücken::V,press,pigistama
977,schieben::V,push,lükkama
978,kratzen::V,scrape,kraapima
979,lecken::V,lick,lakkuma
980,beißen::V,bite,purema
981,beißen::V,bite,hammustama
982,abreißen::V,tear off,rebima
983,abreißen::V,tear off,ära rebima
984,abschneiden::V,cut off,ära lõikama
985,binden::V,tie,siduma
986,stecken::V,stick,pistma
987,brechen::V,break,murdma
988,klopfen::V,knock,koputama
989,hauen::V,hit,lööma
990,kleben::V,glue,kleepima
991,reiben::V,rub,hõõruma
992,streichen::V,spread,silitama
993,schleifen::V,grind,lihvima
994,schleifen::V,grind,teritama
995,schneiden::V,cut,lõikama
996,rütteln::V,jolt,raputama
997,schütteln::V,shake,raputama
998,schütteln::V,shake,loksutama
999,schwenken::V,swing,vehkima
1000,schwenken::V,swing,lehvitama
1001,schütten::V,pour,kallama
1002,füllen::V,fill,täitma
1003,einwickeln::V,wrap,sisse mähkima
1004,tragen::V,carry,kandma
1005,schleppen::V,drag,tassima
1006,schleppen::V,drag,lohistama
1007,ziehen::V,pull,vedama
1008,ziehen::V,pull,tõmbama
1009,aufbewahren::V,keep,säilitama
1010,aufbewahren::V,keep,alal hoidma
1011,werfen::V,throw,viskama
1012,fangen::V,catch,püüdma
1013,packen::V,grab,kinni haarama
1014,packen::V,grab,kinni võtma
1015,verstecken::V,hide,peitma
1016,teilen::V,divide,jagama
1017,teilen::V,divide,jaotama
1018,schicken::V,send,saatma
1019,bringen::V,bring,viima
1020,hinzufügen::V,add,lisama
1021,bekommen::V,get,saama
1022,erhalten::V,receive,saama
1023,nehmen::V,take,võtma
1024,wählen::V,choose,valima
1025,auswählen::V,select,valima
1026,bewahren::V,preserve,hoidma
1027,behindern::V,hinder,takistama
1028,verderben::V,spoil,rikkuma
1029,beschädigen::V,damage,rikkuma
1030,zerbrechen::V,break,katki tegema
1031,zerreißen::V,tear,katki rebima
1032,zerstören::V,destroy,purustama
1033,verbrennen::V,burn,põletama
1034,geben::V,give,andma
1035,reichen::V,hand,andma
1036,reichen::V,hand,ulatama
1037,schenken::V,give,kinkima
1038,versprechen::V,promise,lubama
1039,versprechen::V,promise,tõotama
1040,wünschen::V,wish,soovima
1041,loben::V,praise,kiitma
1042,küssen::V,kiss,suudlema
1043,wiegen::V,rock,hällitama
1044,zudecken::V,cover,kaanetama
1045,zudecken::V,cover,kinni katma
1046,wecken::V,wake,äratama
1047,zeigen::V,show,näitama
1048,führen::V,guide,juhatama
1049,lehren::V,teach,õpetama
1050,unterrichten::V,instruct,õpetama
1051,aufziehen::V,bring up,üles kasvatama
1052,leiten::V,lead,juhtima
1053,antreiben::V,urge,ergutama
1054,lassen::V,let,laskma
1055,einladen::V,invite,kutsuma
1056,vereinigen::V,unite,ühendama
1057,besuchen::V,visit,külastama
1058,treffen::V,meet,kohtama
1059,sich versammeln::V,assemble,kogunema
1060,spielen::V,play,mängima
1061,singen::V,sing,laulma
1062,tanzen::V,dance,tantsima
1063,sich trennen::V,separate,lahku minema
1064,verlassen::V,leave,maha jätma
1065,retten::V,rescue,päästma
1066,bewachen::V,guard,valvama
1067,schützen::V,protect,kaitsma
1068,verteidigen::V,defend,kaitsma
1069,sich schlagen::V,brawl,kaklema
1070,schießen::V,shoot,tulistama
1071,siegen::V,win,võitma
1072,ärgern::V,annoy,ärritama
1073,ärgern::V,annoy,vihastama
1074,schlagen::V,beat,lööma
1075,treten::V,kick,sõtkuma
1076,stechen::V,sting,pistma
1077,stechen::V,sting,torkama
1078,stoßen::V,shove,tõukama
1079,stehlen::V,steal,varastama
1080,stören::V,disturb,segama
1081,stören::V,disturb,häirima
1082,belästigen::V,bother,ahistama
1083,verbergen::V,conceal,peitma
1084,verbergen::V,conceal,varjama
1085,täuschen::V,deceive,petma
1086,täuschen::V,deceive,tüssama
1087,betrügen::V,cheat,petma
1088,betrügen::V,cheat,tüssama
1089,betrügen::V,cheat,truudust murtma
1090,töten::V,kill,tapma
1091,töten::V,kill,surmama
1092,wohnen::V,dwell,elama
1093,arbeiten::V,work,töötama
1094,sammeln::V,gather,koguma
1095,sammeln::V,gather,korjama
1096,pflücken::V,pick,noppima
1097,jagen::V,hunt,jahtima
1098,fischen::V,fish,kalastama
1099,fischen::V,fish,kala püüdma
1100,fassen::V,catch,püüdma
1101,hüten::V,herd,karjatama
1102,treiben::V,drive,ajama
1103,anbinden::V,tie up,kinni siduma
1104,füttern::V,feed,söötma
1105,melken::V,milk,lüpsma
1106,hacken::V,chop,raiuma
1107,hacken::V,chop,lõhkuma
1108,gießen::V,water,kastma
1109,reifen::V,ripen,valmima
1110,zubereiten::V,cook,valmistama
1111,kochen::V,boil,keetma
1112,backen::V,bake,küpsetama
1113,braten::V,fry,praadima
1114,umrühren::V,stir,segama
1115,stricken::V,knit,kuduma
1116,nähen::V,sew,õmblema
1117,färben::V,dye,värvima
1118,reinigen::V,clean,puhastama
1119,waschen::V,wash,pesema
1120,abwischen::V,wipe,puhtaks pühkima
1121,spülen::V,rinse,uhtma
1122,fegen::V,sweep,pühkima
1123,kehren::V,sweep,pühkima
1124,baden::V,bath,suplema
1125,baden::V,bath,kümblema
1126,sich waschen::V,wash,end pesema
1127,ausziehen::V,take off,käest võtma
1128,ausziehen::V,take off,jalast võtma
1129,ausziehen::V,take off,seljast võtma
1130,anziehen::V,put on,jalga panema
1131,sich anziehen::V,get dressed,riietuma
1132,kämmen::V,comb,kammima
1133,schmücken::V,decorate,kaunistama
1134,sagen::V,say,ütlema
1135,sprechen::V,speak,rääkima
1136,sprechen::V,speak,kõnelema
1137,reden::V,talk,kõnelema
1138,sich unterhalten::V,chat,vestlema
1139,fragen::V,ask,küsima
1140,bitten::V,request,paluma
1141,erzählen::V,tell,jutustama
1142,mitteilen::V,convey,teatama
1143,mitteilen::V,convey,teada andma
1144,nennen::V,name,nimetama
1145,rufen::V,call,kutsuma
1146,prahlen::V,brag,hooplema
1147,übersetzen::V,translate,tõlkima
1148,denken::V,think,mõtlema
1149,glauben::V,believe,uskuma
1150,bemerken::V,notice,märkama
1151,erkennen::V,recognize,ära tundma
1152,begreifen::V,grasp,aru saama
1153,verstehen::V,understand,mõistma
1154,lernen::V,learn,õppima
1155,wissen::V,know,teadma
1156,sich erinnern an::V,remember,mäletama
1157,vergessen::V,forget,unustama
1158,messen::V,measure,mõõtma
1159,zählen::V,count,loendama
1160,rechnen::V,calculate,arvutama
1161,lesen::V,read,lugema
1162,malen::V,paint,maalima
1163,zeichnen::V,draw,joonistama
1164,schreiben::V,write,kirjutama
1165,besitzen::V,own,omama
1166,kaufen::V,buy,ostma
1167,verkaufen::V,sell,müüma
1168,bezahlen::V,pay for,tasuma
1169,zahlen::V,pay,maksma
1170,beherrschen::V,rule,valitsema
1171,ertragen::V,endure,taluma
