,Concept_ID,cv,ps
706,trocken::A,типӗ,وچ
707,voll::A,тулли,ډک
708,leer::A,пушӑ,خالی
709,offen::A,уҫӑ,خلاص
710,offen::A,уҫӑ,پرانیستی
711,geschlossen::A,хупӑ,تړلی
712,sauber::A,таса,پاک
713,schmutzig::A,пылчӑклӑ,چټل
714,schmutzig::A,вараланчӑк,چټل
715,roh::A,чӗрӗ,خام
716,reif::A,пулнӑ,پوخ
717,reif::A,пулнӑ,رسېدلی
718,reif::A,пиҫӗхнӗ,پوخ
719,reif::A,пиҫӗхнӗ,رسېدلی
720,reif::A,аталаннӑ,پوخ
721,reif::A,аталаннӑ,رسېدلی
722,reif::A,пиҫсе ҫитнӗ,پوخ
723,reif::A,пиҫсе ҫитнӗ,رسېدلی
724,lecker::A,тутлӑ,خوندور
725,lecker::A,тутлӑ,مزه دار
726,lecker::A,техӗмлӗ,خوندور
727,lecker::A,техӗмлӗ,مزه دار
728,süß::A,пылак,خوږ
729,süß::A,пылак,شیرین
730,bitter::A,йӳҫӗ,تریخ
731,sauer::A,йӳҫӗ,ټاک
732,sauer::A,йӳҫӗ,تريو
733,sauer::A,йӳҫек,ټاک
734,sauer::A,йӳҫек,تريو
735,sauer::A,кӑвасак,ټاک
736,sauer::A,кӑвасак,تريو
737,hell::A,ҫутӑ,روڼ
738,hell::A,ҫутӑ,روښان
739,dunkel::A,тӗттӗм,تیاره
740,schwarz::A,хура,تور
741,weiß::A,шурӑ,سپين
742,rot::A,хӗрлӗ,سور
743,gelb::A,сарӑ,زېړ
744,blau::A,кӑвак,شین
745,blau::A,кӑвак,اسماني رنګه
746,grün::A,симӗс,زرغون
747,grün::A,пиҫмен,زرغون
748,grün::A,ӑс пухман,زرغون
749,grau::A,кӑвак,خړ
750,bunt::A,чӑпар,رنګارنګ
751,billig::A,йӳнӗ,ارزان
752,teuer::A,хаклӑ,ګران
753,wertvoll::A,паха,قیمتي
754,blind::A,суккӑр,ړوند
755,taub::A,хӑлхасӑр,کوڼ
756,kräftig::A,хӑватлӑ,قوی
757,stark::A,вирлӗ,قوی
758,stark::A,вирлӗ,تکړه
759,schwach::A,халсӑр,ضعیف
760,schwach::A,халсӑр,کمزوری
761,fett::A,самӑр,چاغ
762,fett::A,мӑнтӑр,چاغ
763,schlank::A,йӑрӑс,خوش اندام
764,schlank::A,яштака,خوش اندام
765,hübsch::A,хитре,ښکلی
766,hübsch::A,хитре,ښایسته
767,böse::A,усал,شریر
768,böse::A,усал,قهرناک
769,dumm::A,ухмах,احمق
770,faul::A,наян,لټ
771,faul::A,наян,تنبل
772,faul::A,юлхав,لټ
773,faul::A,юлхав,تنبل
774,faul::A,ӳркенчӗк,لټ
775,faul::A,ӳркенчӗк,تنبل
776,fleißig::A,хастар,زحمت کښ
777,geizig::A,хытӑ,بخیل
778,klug::A,ӑслӑ,عاقل
779,klug::A,ӑслӑ,هوښیار
780,geschickt::A,ӑста,ماهر
781,lieb::A,савнӑ,عزیز
782,lieb::A,савнӑ,محبوب
783,lustig::A,хаваслӑ,خوشحال
784,sanft::A,ачаш,پوست
785,sanft::A,ачаш,ملایم
786,hungrig::A,выҫӑ,وږی
787,krank::A,чирлӗ,مريض
788,krank::A,чирлӗ,ناروغ
789,nackt::A,ҫара,لوڅ
790,traurig::A,салхуллӑ,غمجن
791,lebendig::A,чӗрӗ,ژوندی
792,gut::A,аван,ښه
793,gut::A,лайӑх,ښه
794,schlecht::A,япӑх,بد
795,schlecht::A,япӑх,خراب
796,schlecht::A,начар,بد
797,schlecht::A,начар,خراب
798,richtig::A,тӗрӗс,سم
799,richtig::A,тӗрӗс,صحیح
800,schlimm::A,йӗрӗнчӗк,بد
801,schlimm::A,йӗрӗнчӗк,مخوف
802,wahr::A,чӑн,واقعي
803,alt::A,кивӗ,زوړ
804,neu::A,ҫӗнӗ,نوی
805,ehemalig::A,пулнӑ,پخوانی
806,alt[Lebewesen]::A,ватӑ,زوړ
807,jung::A,яш,ځوان
808,jung::A,ҫамрӑк,ځوان
809,arm::A,чухӑн,غریب
810,arm::A,чухӑн,بې وزله
811,reich::A,пуян,شتمن
812,reich::A,пуян,دولتمند
813,bekannt::A,пӗлӗш,اشنا
814,berühmt::A,чаплӑ,مشهور
815,fremd::A,ют,پردی
816,fremd::A,ют,بېګانه
817,verschieden::A,расна,مختلف
818,nah::A,ҫывӑх,نژدې
819,nah::A,ҫывӑхри,نژدې
820,fern::A,инҫе,لیری
821,fern::A,аякри,لیری
822,linker::A,сулахай,چپ
823,linker::A,сулахай,کیڼ
824,rechter::A,сылтӑм,ښی
825,anderer::A,урӑх,بل
826,erster::A,пӗрремӗш,لومړی
827,zweiter::A,иккӗмӗш,دوهم
828,dritter::A,виҫҫӗмӗш,درېم
829,letzter::A,юлашки,آخرنی
830,letzter::A,юлашки,وروستی
831,allein::ADV,пӗччен,یوازې
832,auf einmal::ADV,кӗмӗрккен,په یوه وخت کی
833,zusammen::ADV,пӗрле,یو ځای
834,lange::ADV,вӑрах,ډېر وخت
835,lange::ADV,вӑрах,ډېره موده
836,plötzlich::ADV,сасартӑк,ناببره
837,plötzlich::ADV,сасартӑк,یوناڅاپه
838,sofort::ADV,тӳрех,فوراً
839,sofort::ADV,тӳрех,سمدلاسه
840,später::ADV,кайран,وروسته
841,jetzt::ADV,халь,اوس
842,jetzt::ADV,халӗ,اوس
843,heute::ADV,паян,نن
844,morgen::ADV,ыран,سبا
845,bald::ADV,халех,ژر
846,bald::ADV,кӗҫех,ژر
847,dann::ADV,унтан,پس
848,dann::ADV,унтан,وروسته
849,gestern::ADV,ӗнер,پرون
850,einst::ADV,пӗррехинче,پخوا
851,damals::ADV,ун чухне,هغه وخت
852,damals::ADV,апла пулсан,هغه وخت
853,danach::ADV,унтан,بیا
854,vorher::ADV,малтан,دمخه
855,zuerst::ADV,пирвай,لومړی
856,einmal::ADV,пӗррехинче,یو ځل
857,manchmal::ADV,хӑш чухне,ګاهی ګاهی
858,oft::ADV,тӑтӑш,ډېر ځله
859,immer::ADV,ялан,تل
860,immer::ADV,ялан,همېشه
861,niemals::ADV,нихӑҫан та,هیڅکله نه
862,hier::ADV,кунта,دلته
863,hierhin::ADV,кунта,دلته
864,hierhin::ADV,кунта,دې ځای ته
865,von hier::ADV,кунтан,د دې ځای نه
866,dort::ADV,унта,هلته
867,dort::ADV,ҫавӑнта,هلته
868,dorthin::ADV,унта,هلته
869,dorthin::ADV,унта,هغه ځای ته
870,dorthin::ADV,ҫавӑнта,هلته
871,dorthin::ADV,ҫавӑнта,هغه ځای ته
872,geradeaus::ADV,тикӗс,مخامخ
873,vorwärts::ADV,малалла,مخ پهٔ وړاندې
874,rückwärts::ADV,хыҫала,بېرته
875,zurück::ADV,каялла,بېرته
876,unten::ADV,аялта,لاندي
877,hinab::ADV,аялта,ښکته
878,oben::ADV,ҫӳлте,پورته
879,hinauf::ADV,ҫӳле,پاس
880,überall::ADV,таҫта та,هره خوا
881,überall::ADV,пур ҫӗрте те,هره خوا
882,überall::ADV,кирек ӑҫта та,هره خوا
883,nicht::ADV,мар,نه
884,ein wenig::ADV,пӑртак,یو څه
885,kaum::ADV,аран,ایله
886,sehr::ADV,питӗ,ډېر
887,sehr::ADV,питӗ,زيات
888,so::ADV,апла,داسې
889,so::ADV,апла,دومره
890,noch::ADV,татах,نور
891,nur::ADV,ҫех,تش
892,nur::ADV,ҫех,صرف
893,schon::ADV,ӗнтӗ,دمخه
894,wieder::ADV,каллех,بیا
895,vergebens::ADV,харам,عبث
896,vor::PRP,умӗнче,دمخه
897,hinter::PRP,кайра,شاته
898,unter::PRP,айне,لاندي
899,unter::PRP,айӗпе,لاندي
900,unter::PRP,айӗнче,لاندي
901,unter::PRP,ҫитеспе,لاندي
902,durch::PRP,витӗр,د مینځ نه
903,neben::PRP,патӗнче,نژدې
904,zwischen::PRP,хушшинче,ترمینځ
905,wegen::PRP,пула,د ... له لاسه
906,wegen::PRP,пирки,د ... له لاسه
907,dies::PRN,ку,دا
908,dies::PRN,ҫак,دا
909,das::PRN,ҫав,دا
910,alles::PRN,пурте,هرڅهٔ
911,alles::PRN,йӑлт,هرڅهٔ
912,ich::PRN,эп,زه
913,du::PRN,эс,ته
914,er::PRN,вӑл,دی
915,wir::PRN,эпир,مونږ
916,ihr::PRN,эсир,تاسې
917,sie::PRN,вӗсем,هغوی
918,was::FPRN,мӗн,څهٔ
919,was::FPRN,мӗскер,څهٔ
920,was::FPRN,мӗн те пулин,څهٔ
921,wer::FPRN,кам,چا
922,wer::FPRN,кам,څوک
923,wo::FADV,ӑҫта,چيری
924,wo::FADV,ӑҫта,چېرته
925,wohin::FADV,ӑҫта,چېرته
926,wie::FADV,епле,څنګه
927,wie::FADV,мӗнле,څنګه
928,warum::FADV,ма,ولې
929,warum::FADV,мӗншӗн,ولې
930,wieviel::FNUM,миҫе,څو
931,wieviel::FNUM,миҫе,څومره
932,eins::NUM,пӗр,یو
933,eins::NUM,пӗрре,یو
934,zwei::NUM,ик,دوه
935,zwei::NUM,икӗ,دوه
936,zwei::NUM,иккӗ,دوه
937,drei::NUM,виҫ,درې
938,drei::NUM,виҫӗ,درې
939,drei::NUM,виҫҫӗ,درې
940,vier::NUM,тӑват,څلور
941,fünf::NUM,пилӗк,پنځه
942,fünf::NUM,пиллӗк,پنځه
943,sechs::NUM,улт,شپږ
944,sechs::NUM,ултӑ,شپږ
945,sechs::NUM,улттӑ,شپږ
946,sieben::NUM,ҫич,اوه
947,sieben::NUM,ҫичӗ,اوه
948,sieben::NUM,ҫиччӗ,اوه
949,acht::NUM,сакӑр,اته
950,acht::NUM,саккӑр,اته
951,neun::NUM,тӑхӑр,نهه
952,neun::NUM,тӑххӑр,نهه
953,zehn::NUM,вунӑ,لس
954,zehn::NUM,вуннӑ,لس
955,elf::NUM,вун пӗр,یوولس
956,zwölf::NUM,вун ик,دولس
957,zwölf::NUM,вун икӗ,دولس
958,zwölf::NUM,вун иккӗ,دولس
959,zwanzig::NUM,ҫирӗм,شل
960,dreißig::NUM,вӑтӑр,دېرش
961,vierzig::NUM,хӗрӗх,څلوېښت
962,fünfzig::NUM,аллӑ,پنځوس
963,sechzig::NUM,утмӑл,شپېته
964,siebzig::NUM,ҫитмӗл,اویا
965,achtzig::NUM,сакӑр вунӑ,اتیا
966,achtzig::NUM,сакӑр вуннӑ,اتیا
967,neunzig::NUM,тӑхӑр вун,نوي
968,neunzig::NUM,тӑхӑр вунӑ,نوي
969,neunzig::NUM,тӑхӑр вуннӑ,نوي
970,hundert::NUM,ҫӗр,سل
971,tausend::NUM,пин,زر
972,und::CNJ,та,او
973,oder::CNJ,е,ېا
974,stehen::V,тӑр,درېدل
975,sitzen::V,лар,کښېنستل
976,liegen::V,вырт,ملاستل
977,hängen::V,усӑнса тӑр,ځړېدل
978,hängen::V,ҫакӑнса тӑр,ځړېدل
979,werden::V,пул,کېدل
980,passieren::V,пул,پېښېدل
981,beginnen::V,пуҫлан,شروع کېدل
982,enden::V,пӗт,خلاصدل
983,enden::V,пӗт,تمامېدل
984,enden::V,вӗҫлен,خلاصدل
985,enden::V,вӗҫлен,تمامېدل
986,wechseln::V,улшӑн,تغییر موندل
987,aufgehen[Sonne]::V,тух,ختل
988,untergehen[Sonne]::V,анса лар,لوېدل
989,untergehen[Sonne]::V,анса лар,پرېوتل
990,scheinen[Sonne]::V,пӑх,رڼا کول
991,donnern::V,кӗмсӗртет,تنېدل
992,donnern::V,кӗмсӗртет,غړمبېدل
993,donnern::V,авӑт,تنېدل
994,donnern::V,авӑт,غړمبېدل
995,wehen::V,варкӑш,چلېدل
996,strömen::V,тӑкӑн,بهېدل
997,fließen::V,юх,بهېدل
998,fließen::V,юх,تویېدل
999,sich drehen::V,ҫаврӑн,ګرځېدل
1000,sich drehen::V,ҫаврӑн,چورلېدل
1001,schwanken::V,чӳхен,زنګېدل
1002,schwingen::V,суллан,زنګېدل
1003,fallen::V,кип,ولېدل
1004,fallen::V,тӳр кип,ولېدل
1005,fallen::V,татӑлса ан,ولېدل
1006,brennen::V,ҫун,سوځېدل
1007,rauchen::V,мӑкӑрлан,لوګی کول
1008,rauchen::V,тӗтӗм кӑлар,لوګی کول
1009,regnen::V,ҫумӑр ҫӑвать,باران اورېدل
1010,gefrieren::V,шӑн,کنګل نيول
1011,tauen::V,ирӗл,وېلې کېدل
1012,schmelzen::V,ирӗл,وېلې کېدل
1013,trocknen::V,тип,وچېدل
1014,sieden::V,вӗре,اېشېدل
1015,faulen::V,ҫӗр,خرابېدل
1016,verfaulen::V,ҫӗр,ورستېدل
1017,reißen::V,ҫурӑл,شلېدل
1018,versinken::V,пут,ډوېېدل
1019,vergehen::V,ирт,تېرېدل
1020,erscheinen::V,курӑн,ښکارېدل
1021,erscheinen::V,курӑнса кай,ښکارېدل
1022,verschwinden::V,ҫухал,ورکېدل
1023,sinken::V,чак,ښکته کېدل
1024,abnehmen::V,чак,کمېدل
1025,zunehmen::V,пысӑклан,زیاتېدل
1026,steigen::V,ҫӗклен,جګېدل
1027,steigen::V,ҫӗклен,پورته کېدل
1028,wachsen::V,ӳс,وده کول
1029,glänzen::V,ҫиҫ,ځلېدل
1030,funkeln::V,ялкӑш,پړکېدل
1031,funkeln::V,йӑлтӑртат,پړکېدل
1032,lärmen::V,шавла,غال و غول کول
1033,läuten::V,шӑнкӑравла,زنګ وهل
1034,klingeln::V,шӑнкӑравла,زنګ وهل
1035,klirren::V,калтлат,کړنګېدل
1036,klirren::V,шӑнкӑлтат,کړنګېدل
1037,brausen::V,ахӑр,تلاطم کول
1038,rauschen::V,вашӑлтат,شڼهار کول
1039,rauschen::V,чашӑлтат,شڼهار کول
1040,klingen::V,янӑра,آواز کول
1041,bellen::V,вӗр,غپېدل
1042,heulen::V,ула,انګلل
1043,blasen::V,вӗр,پو کول
1044,pfeifen::V,шӑхӑр,شپېلک وهل
1045,schreien::V,кӑшкӑр,ناره کول
1046,stöhnen::V,йынӑш,زګېروی کول
1047,zittern::V,чӗтре,لړزېدل
1048,leben::V,пурӑн,ژوند کول
1049,geboren werden::V,ҫурал,زېږېدل
1050,atmen::V,сывла,ساه کښل
1051,atmen::V,сывла,تنفس کول
1052,trinken::V,ӗҫ,څښل
1053,essen::V,ҫи,خوړل
1054,schlucken::V,ҫӑт,غړپول
1055,müde werden::V,ӗшен,ستړی کېدل
1056,einschlafen::V,ыйха пут,ویده کېدل
1057,einschlafen::V,ҫывӑрса кай,ویده کېدل
1058,schlafen::V,ҫывӑр,خوب کول
1059,aufwachen::V,вӑран,ویښېدل
1060,aufstehen::V,тӑр,پاڅېدل
1061,sich erholen::V,кан,استراحت کول
1062,krank werden::V,чирле,رنځورېدل
1063,krank sein::V,чирле,ناجوړېدل
1064,schmerzen::V,сур,خوږېدل
1065,schmerzen::V,сур,درد کول
1066,schmerzen::V,ырат,خوږېدل
1067,schmerzen::V,ырат,درد کول
1068,husten::V,ӳсӗр,ټوخېدل
1069,genesen::V,сывал,رغېدل
1070,genesen::V,тӳрлен,رغېدل
1071,sterben::V,вил,مړل
1072,umkommen::V,вил,تلفېدل
1073,sich bewegen::V,куҫ,چلېدل
1074,sich bewegen::V,куҫ,حرکت کول
1075,sich rühren::V,хускал,ښورېدل
1076,sich erheben::V,тӑр,درېدل
1077,sich setzen::V,лар,کښېنستل
1078,hinfallen::V,ӳк,لوېدل
1079,laufen::V,ут,منډې وهل
1080,schreiten::V,ут,قدم ایښودل
1081,spazierengehen::V,уҫӑлса ҫӳре,چکر وهل
1082,spazierengehen::V,уткаласа ҫӳре,چکر وهل
1083,eilen::V,васка,بېړه کول
1084,eilen::V,хыпалан,بېړه کول
1085,sich beeilen::V,васка,عجله کول
1086,sich beeilen::V,хыпалан,عجله کول
1087,sausen::V,ыткӑн,ځغستل
1088,sausen::V,вӗҫтер,ځغستل
1089,rennen::V,чуп,زغلېدل
1090,springen::V,сик,ټوپ وهل
1091,klettern::V,улӑх,ختل
1092,schaukeln::V,йӳрӗн,زنګېدل
1093,kriechen::V,шу,خاپوړی وهل
1094,kriechen::V,упален,خاپوړی وهل
1095,schwimmen::V,иш,لامبو وهل
1096,tauchen::V,чӑм,غوټه وهل
1097,rudern::V,авӑс,پارو وهل
1098,fahren::V,пыр,تلل
1099,fliegen::V,вӗҫ,الوتل
1100,gehen::V,кай,تلل
1101,weggehen::V,кай,بهر وتل
1102,abfahren::V,тапран,تلل
1103,anhalten::V,чарӑн,ودرېدل
1104,hineingehen::V,кӗр,داخلېدل
1105,eintreten::V,кӗр,ننوتل
1106,kommen::V,кил,راتلل
1107,ankommen::V,ҫит,رسېدل
1108,zurückkommen::V,таврӑн,بېرته راتلل
1109,zurückkommen::V,каялла кил,بېرته راتلل
1110,bleiben::V,юл,پاتې کېدل
1111,warten::V,кӗт,انتظار وېستل
1112,erwarten::V,кӗт,انتظار کول
1113,suchen::V,шыра,لټول
1114,finden::V,туп,میندل
1115,finden::V,туп,پیدا کول
1116,versuchen::V,пикен,هڅه کول
1117,vorbereiten::V,хатӗрле,چمتوکول
1118,lieben::V,юрат,مینه لرل
1119,mögen::V,кӑмӑлла,خوښول
1120,mögen::V,кӑмӑлла,علاقه لرل
1121,mögen::V,килӗштер,خوښول
1122,mögen::V,килӗштер,علاقه لرل
1123,lachen::V,кул,خندېدل
1124,lachen::V,ахӑлтат,خندېدل
1125,rühren::V,ҫулӑх,اغېزه کول
1126,weinen::V,йӗр,ژړل
1127,weinen::V,макӑр,ژړل
1128,schimpfen::V,вӑрҫ,ښکنځا کول
1129,schimpfen::V,ятлаҫ,ښکنځا کول
1130,sich ärgern::V,ҫиллен,قهر راتلل
1131,sich fürchten::V,шиклен,ډارېدل
1132,fürchten::V,хӑра,ډارېدل
1133,fliehen::V,тар,تښتېدل
1134,flüchten::V,чупса тар,تښتېدل
1135,sehen::V,кур,لیدل
1136,anschauen::V,пӑхса ил,کتل
1137,ansehen::V,пӑх,ننداره کول
1138,hören::V,илт,اورېدل
1139,zuhören::V,итле,غوږ نیول
1140,zuhören::V,тӑнла,غوږ نیول
1141,probieren::V,астив,څکه کول
1142,probieren::V,астив,چاشنی کول
1143,riechen::V,шӑршла,بويول
1144,fühlen::V,туй,حسول
1145,fühlen::V,сис,حسول
1146,scheinen::V,туйӑн,ښکارېدل
1147,zu sehen sein::V,курӑн,ښکارېدل
1148,vernehmen::V,пӑл,خبرېدل
1149,frieren::V,йӳтен,ساړه کېتل
1150,tun::V,ту,کول
1151,können::V,пултар,کولای شول
1152,können::V,пултар,د لاسه کېدل
1153,wollen::V,те,غوښتل
1154,anfangen::V,пуҫла,شروع کول
1155,beenden::V,пӗтер,ختمول
1156,beenden::V,пӗтер,پای ته رسول
1157,aufhören::V,пӑрах,بس کول
1158,gelingen::V,ӑн,موفق کېدل
1159,gelingen::V,ӑн,بریالی کېدل
1160,geraten::V,пул,کېدل
1161,öffnen::V,уҫ,خلاصول
1162,öffnen::V,уҫ,پرانیستل
1163,schließen::V,хуп,تړل
1164,stellen::V,ларт,ایښودل
1165,stellen::V,тӑрат,ایښودل
1166,setzen::V,ларт,کښېنول
1167,legen::V,хур,ایښودل
1168,berühren::V,перӗн,لاس وهل
1169,verbinden::V,сып,تړل
1170,bedecken::V,вит,پوښول
1171,aufhängen::V,ҫак,ځوړندول
1172,anzünden::V,ҫут,بلول
1173,aufheben::V,ҫӗкле,پورته کول
1174,zurücklassen::V,манса хӑвар,پرېښودل
1175,verlieren::V,ҫӗтер,ورکول
1176,fallen lassen::V,ӳкер,له لاسه لوېدل
1177,machen::V,ту,کول
1178,herstellen::V,ӑстала,جوړول
1179,herstellen::V,ӑстала,توليدول
1180,bauen::V,ту,جوړول
1181,reparieren::V,юса,ترمیمول
1182,verbessern::V,лайӑхлат,اصلاح کول
1183,ändern::V,улӑштар,تغیر ورکول
1184,graben::V,чав,کيندل
1185,graben::V,чакала,کيندل
1186,beugen::V,кукӑрт,ټیټول
1187,biegen::V,ав,کږول
1188,biegen::V,кукӑрт,کږول
1189,drehen::V,ҫавӑр,ګرځول
1190,wenden::V,ӳпӗнтер,اړول
1191,umdrehen::V,ҫавӑр,اړول
1192,heben::V,хӑпарт,جګول
1193,heben::V,хӑпарт,پورته کول
1194,hochheben::V,йӑт,جګول
1195,ergreifen::V,тыт,نیول
1196,halten::V,тыт,نیول
1197,drücken::V,пус,کښېکښل
1198,schieben::V,тӗк,پوری وهل
1199,schieben::V,тӗрт,پوری وهل
1200,kratzen::V,хыр,ګرول
1201,lecken::V,ҫула,څټل
1202,beißen::V,ҫырт,چیچل
1203,beißen::V,хып,چیچل
1204,abreißen::V,тат,شکول
1205,abschneiden::V,кас,پرېکول
1206,binden::V,ҫых,تړل
1207,stecken::V,чик,ټومبل
1208,brechen::V,хуҫ,ماتول
1209,klopfen::V,такка,ټکول
1210,hauen::V,шакка,ټکول
1211,kleben::V,ҫыпӑҫтар,نښلول
1212,kleben::V,ҫыпӑҫтар,سرېښول
1213,reiben::V,сӑтӑр,مږل
1214,streichen::V,сӗр,مښل
1215,schleifen::V,хӑйра,تېره کول
1216,schneiden::V,кас,غوڅول
1217,schneiden::V,кас,پرېکول
1218,rütteln::V,лӑка,خوڅول
1219,rütteln::V,силлентер,خوڅول
1220,schütteln::V,лӑка,ښورول
1221,schütteln::V,силлентер,ښورول
1222,schwenken::V,сулла,خوڅول
1223,schütten::V,тултар,اچول
1224,schütten::V,тултар,تویول
1225,füllen::V,тултар,ډکول
1226,einwickeln::V,чӗрке,پېچل
1227,einwickeln::V,чӗрке,نغښتل
1228,tragen::V,ҫӗкле,وړل
1229,schleppen::V,сӗтӗр,وړل
1230,ziehen::V,тӑс,کښل
1231,aufbewahren::V,усра,ساتل
1232,werfen::V,пӑрах,اچول
1233,werfen::V,пӑрах,غورځول
1234,fangen::V,тыт,نیول
1235,fangen::V,тыт,ګیرول
1236,packen::V,тыт,نیول
1237,verstecken::V,пытарса хур,پټول
1238,teilen::V,уйӑр,وېشل
1239,teilen::V,уйӑр,تقسیمول
1240,teilen::V,пайла,وېشل
1241,teilen::V,пайла,تقسیمول
1242,schicken::V,яр,لېږل
1243,schicken::V,яр,استول
1244,bringen::V,кӳр,راوړل
1245,hinzufügen::V,хуш,زیاتول
1246,bekommen::V,ил,حاصلول
1247,bekommen::V,туян,حاصلول
1248,erhalten::V,ил,اخیستل
1249,erhalten::V,туян,اخیستل
1250,nehmen::V,ил,نیول
1251,nehmen::V,ил,اخيستل
1252,wählen::V,суйла,خوښول
1253,auswählen::V,суйла,چنده کول
1254,bewahren::V,упра,ساتل
1255,behindern::V,кансӗрле,مانع کېدل
1256,behindern::V,кансӗрле,ممانعت کول
1257,behindern::V,чӑрмантар,مانع کېدل
1258,behindern::V,чӑрмантар,ممانعت کول
1259,verderben::V,пӑс,خرابېدل
1260,beschädigen::V,пӑс,ورانول
1261,zerbrechen::V,ват,ماتول
1262,zerbrechen::V,ҫӗмӗр,ماتول
1263,zerreißen::V,ҫур,څیرې کول
1264,zerstören::V,иш,ړنګول
1265,zerstören::V,иш,ورانول
1266,verbrennen::V,ҫунтар,سوځول
1267,geben::V,пар,ورکول
1268,reichen::V,пар,ورکول
1269,schenken::V,парнеле,بښل
1270,versprechen::V,тума пул,لوز کول
1271,versprechen::V,сӑмах пар,لوز کول
1272,wünschen::V,сун,غوښتل
1273,loben::V,ырла,ستایل
1274,loben::V,ырла,تمجید کول
1275,küssen::V,чуп ту,ښکلول
1276,wiegen::V,сиктер,زنګول
1277,wiegen::V,силле,زنګول
1278,zudecken::V,вит,پوښول
1279,wecken::V,вӑрат,ويښول
1280,zeigen::V,кӑтарт,ښودل
1281,führen::V,илсе пыр,بیول
1282,führen::V,ҫавӑтса пыр,بیول
1283,lehren::V,вёрент,درس ورکول
1284,lehren::V,вёрент,تعلیم ورکول
1285,unterrichten::V,вёрент,درس ورکول
1286,aufziehen::V,вӗрент,روزل
1287,leiten::V,тытса пыр,رهبری کول
1288,leiten::V,тытса пыр,لارښوونه کول
1289,antreiben::V,васкат,چټک کول
1290,lassen::V,пусахла,اړکول
1291,lassen::V,хуш,اړکول
1292,einladen::V,чӗн,بلل
1293,vereinigen::V,пӗрлештер,متحد کول
1294,vereinigen::V,пӗрлештер,یوځای کول
1295,besuchen::V,ҫит,کتنه کول
1296,besuchen::V,кӗрсе кур,کتنه کول
1297,treffen::V,тӗл пул,ليدل
1298,treffen::V,тӗл пул,تلقی کول
1299,sich versammeln::V,пуҫтарӑн,راغونډېدل
1300,spielen::V,выля,لوبه کول
1301,singen::V,юрла,سندرې وېل
1302,tanzen::V,ташла,ګډېدل
1303,sich trennen::V,уйрӑл,بېلېدل
1304,verlassen::V,хӑвар,ترک کول
1305,retten::V,ҫӑл,نجات ورکول
1306,bewachen::V,хуралла,ساتل
1307,bewachen::V,хуралла,حفاظت کول
1308,schützen::V,сыхла,ژغورل
1309,verteidigen::V,хӳтӗле,دفاع کول
1310,sich schlagen::V,ҫапӑҫ,جنګېدل
1311,schießen::V,пер,ویشتل
1312,siegen::V,ҫӗн,غالبېدل
1313,siegen::V,ҫӗнтер,غالبېدل
1314,ärgern::V,тарӑхтар,خپه کول
1315,ärgern::V,ҫиллентер,خپه کول
1316,schlagen::V,ҫап,وهل
1317,treten::V,тап,په لغته وهل
1318,stechen::V,чик,ټومبل
1319,stoßen::V,чыш,ټېل وهل
1320,stoßen::V,чыш,پوری وهل
1321,stehlen::V,вӑрла,تښتول
1322,stehlen::V,вӑрла,غلا کول
1323,stören::V,кансӗрле,ماتول
1324,belästigen::V,аптӑрат,ځورول
1325,belästigen::V,аптӑрат,تکلیف ورکول
1326,belästigen::V,хупла,ځورول
1327,belästigen::V,хупла,تکلیف ورکول
1328,verbergen::V,пытар,پټول
1329,täuschen::V,суй,تېرایستل
1330,täuschen::V,суй,خطا ایستل
1331,betrügen::V,ултала,غولول
1332,töten::V,вӗлер,وژل
1333,töten::V,вӗлер,مړ کول
1334,wohnen::V,чуна пар,اوسېدل
1335,wohnen::V,парӑнса тӑр,اوسېدل
1336,arbeiten::V,ӗҫле,کار کول
1337,sammeln::V,пух,راټولول
1338,sammeln::V,пух,راغونډول
1339,pflücken::V,тат,شکول
1340,jagen::V,сунара ҫӳре,ښکار کول
1341,fischen::V,пулӑ тыт,کب نيول
1342,fassen::V,тыт,نیول
1343,fassen::V,тыт,ګیرول
1344,hüten::V,кӗт,پوول
1345,treiben::V,хӑвала,بیول
1346,anbinden::V,кӑкар,تړل
1347,füttern::V,ҫитер,خوراک ورکول
1348,melken::V,су,لوشل
1349,hacken::V,вакла,پی کول
1350,gießen::V,шӑвар,اوبه کول
1351,reifen::V,пиҫ,رسېدل
1352,zubereiten::V,пӗҫер,تیارول
1353,kochen::V,пӗҫер,پخول
1354,backen::V,пӗҫер,پخول
1355,braten::V,ӑшала,وريتول
1356,umrühren::V,хутӑштар,لړل
1357,stricken::V,ҫых,اوبدل
1358,nähen::V,ҫӗле,ګنډل
1359,färben::V,пӗвет,رنګول
1360,reinigen::V,тасат,صافول
1361,waschen::V,ҫу,مینځل
1362,abwischen::V,шӑл,وچول
1363,spülen::V,чӳхе,کنګالول
1364,fegen::V,шӑл,جارو کول
1365,kehren::V,шӑл,جارو کول
1366,baden::V,шыва кӗр,لمبېدل
1367,sich waschen::V,ҫӑвӑн,ځان مينځل
1368,ausziehen::V,салан,کښل
1369,ausziehen::V,салан,ایستل
1370,anziehen::V,тӑхӑн,اغوستل
1371,sich anziehen::V,тӑхӑн,کالی اغوستل
1372,kämmen::V,тура,ګمنځول
1373,schmücken::V,илемлет,ښکلی کول
1374,sagen::V,те,وېل
1375,sprechen::V,кала,وېل
1376,sprechen::V,кала,غږېدل
1377,reden::V,сӑмахла,ګړېدل
