,Concept_ID,se,se
12324,Ruhe::N,вуэӈӈмушш,вуэӈӈмушш
12325,Leute::N,aalmoge,aalmoge
12326,Leute::N,aalmoge,ulmutja
12327,Leute::N,aalmoge,álbmot
12328,Leute::N,aalmoge,viehâ
12329,Leute::N,aalmoge,aalmi
12330,Leute::N,aalmoge,о̄ллмэ
12331,Leute::N,ulmutja,aalmoge
12332,Leute::N,ulmutja,ulmutja
12333,Leute::N,ulmutja,álbmot
12334,Leute::N,ulmutja,viehâ
12335,Leute::N,ulmutja,aalmi
12336,Leute::N,ulmutja,о̄ллмэ
12337,Leute::N,álbmot,aalmoge
12338,Leute::N,álbmot,ulmutja
12339,Leute::N,álbmot,álbmot
12340,Leute::N,álbmot,viehâ
12341,Leute::N,álbmot,aalmi
12342,Leute::N,álbmot,о̄ллмэ
12343,Leute::N,viehâ,aalmoge
12344,Leute::N,viehâ,ulmutja
12345,Leute::N,viehâ,álbmot
12346,Leute::N,viehâ,viehâ
12347,Leute::N,viehâ,aalmi
12348,Leute::N,viehâ,о̄ллмэ
12349,Leute::N,aalmi,aalmoge
12350,Leute::N,aalmi,ulmutja
12351,Leute::N,aalmi,álbmot
12352,Leute::N,aalmi,viehâ
12353,Leute::N,aalmi,aalmi
12354,Leute::N,aalmi,о̄ллмэ
12355,Leute::N,о̄ллмэ,aalmoge
12356,Leute::N,о̄ллмэ,ulmutja
12357,Leute::N,о̄ллмэ,álbmot
12358,Leute::N,о̄ллмэ,viehâ
12359,Leute::N,о̄ллмэ,aalmi
12360,Leute::N,о̄ллмэ,о̄ллмэ
12361,Volk::N,aalmoge,aalmoge
12362,Volk::N,aalmoge,álmmuk
12363,Volk::N,aalmoge,fuolkke
12364,Volk::N,aalmoge,álbmot
12365,Volk::N,aalmoge,aalmug
12366,Volk::N,aalmoge,aalmi
12367,Volk::N,aalmoge,нарэдт
12368,Volk::N,álmmuk,aalmoge
12369,Volk::N,álmmuk,álmmuk
12370,Volk::N,álmmuk,fuolkke
12371,Volk::N,álmmuk,álbmot
12372,Volk::N,álmmuk,aalmug
12373,Volk::N,álmmuk,aalmi
12374,Volk::N,álmmuk,нарэдт
12375,Volk::N,fuolkke,aalmoge
12376,Volk::N,fuolkke,álmmuk
12377,Volk::N,fuolkke,fuolkke
12378,Volk::N,fuolkke,álbmot
12379,Volk::N,fuolkke,aalmug
12380,Volk::N,fuolkke,aalmi
12381,Volk::N,fuolkke,нарэдт
12382,Volk::N,álbmot,aalmoge
12383,Volk::N,álbmot,álmmuk
12384,Volk::N,álbmot,fuolkke
12385,Volk::N,álbmot,álbmot
12386,Volk::N,álbmot,aalmug
12387,Volk::N,álbmot,aalmi
12388,Volk::N,álbmot,нарэдт
12389,Volk::N,aalmug,aalmoge
12390,Volk::N,aalmug,álmmuk
12391,Volk::N,aalmug,fuolkke
12392,Volk::N,aalmug,álbmot
12393,Volk::N,aalmug,aalmug
12394,Volk::N,aalmug,aalmi
12395,Volk::N,aalmug,нарэдт
12396,Volk::N,aalmi,aalmoge
12397,Volk::N,aalmi,álmmuk
12398,Volk::N,aalmi,fuolkke
12399,Volk::N,aalmi,álbmot
12400,Volk::N,aalmi,aalmug
12401,Volk::N,aalmi,aalmi
12402,Volk::N,aalmi,нарэдт
12403,Volk::N,нарэдт,aalmoge
12404,Volk::N,нарэдт,álmmuk
12405,Volk::N,нарэдт,fuolkke
12406,Volk::N,нарэдт,álbmot
12407,Volk::N,нарэдт,aalmug
12408,Volk::N,нарэдт,aalmi
12409,Volk::N,нарэдт,нарэдт
12410,Arbeit::N,barkoe,barkoe
12411,Arbeit::N,barkoe,barggo
12412,Arbeit::N,barkoe,rahtjam
12413,Arbeit::N,barkoe,bargu
12414,Arbeit::N,barkoe,pargo
12415,Arbeit::N,barkoe,tyej̣i
12416,Arbeit::N,barkoe,likk
12417,Arbeit::N,barkoe,tue´jj
12418,Arbeit::N,barkoe,лыххк
12419,Arbeit::N,barggo,barkoe
12420,Arbeit::N,barggo,barggo
12421,Arbeit::N,barggo,rahtjam
12422,Arbeit::N,barggo,bargu
12423,Arbeit::N,barggo,pargo
12424,Arbeit::N,barggo,tyej̣i
12425,Arbeit::N,barggo,likk
12426,Arbeit::N,barggo,tue´jj
12427,Arbeit::N,barggo,лыххк
12428,Arbeit::N,rahtjam,barkoe
12429,Arbeit::N,rahtjam,barggo
12430,Arbeit::N,rahtjam,rahtjam
12431,Arbeit::N,rahtjam,bargu
12432,Arbeit::N,rahtjam,pargo
12433,Arbeit::N,rahtjam,tyej̣i
12434,Arbeit::N,rahtjam,likk
12435,Arbeit::N,rahtjam,tue´jj
12436,Arbeit::N,rahtjam,лыххк
12437,Arbeit::N,bargu,barkoe
12438,Arbeit::N,bargu,barggo
12439,Arbeit::N,bargu,rahtjam
12440,Arbeit::N,bargu,bargu
12441,Arbeit::N,bargu,pargo
12442,Arbeit::N,bargu,tyej̣i
12443,Arbeit::N,bargu,likk
12444,Arbeit::N,bargu,tue´jj
12445,Arbeit::N,bargu,лыххк
12446,Arbeit::N,pargo,barkoe
12447,Arbeit::N,pargo,barggo
12448,Arbeit::N,pargo,rahtjam
12449,Arbeit::N,pargo,bargu
12450,Arbeit::N,pargo,pargo
12451,Arbeit::N,pargo,tyej̣i
12452,Arbeit::N,pargo,likk
12453,Arbeit::N,pargo,tue´jj
12454,Arbeit::N,pargo,лыххк
12455,Arbeit::N,tyej̣i,barkoe
12456,Arbeit::N,tyej̣i,barggo
12457,Arbeit::N,tyej̣i,rahtjam
12458,Arbeit::N,tyej̣i,bargu
12459,Arbeit::N,tyej̣i,pargo
12460,Arbeit::N,tyej̣i,tyej̣i
12461,Arbeit::N,tyej̣i,likk
12462,Arbeit::N,tyej̣i,tue´jj
12463,Arbeit::N,tyej̣i,лыххк
12464,Arbeit::N,likk,barkoe
12465,Arbeit::N,likk,barggo
12466,Arbeit::N,likk,rahtjam
12467,Arbeit::N,likk,bargu
12468,Arbeit::N,likk,pargo
12469,Arbeit::N,likk,tyej̣i
12470,Arbeit::N,likk,likk
12471,Arbeit::N,likk,tue´jj
12472,Arbeit::N,likk,лыххк
12473,Arbeit::N,tue´jj,barkoe
12474,Arbeit::N,tue´jj,barggo
12475,Arbeit::N,tue´jj,rahtjam
12476,Arbeit::N,tue´jj,bargu
12477,Arbeit::N,tue´jj,pargo
12478,Arbeit::N,tue´jj,tyej̣i
12479,Arbeit::N,tue´jj,likk
12480,Arbeit::N,tue´jj,tue´jj
12481,Arbeit::N,tue´jj,лыххк
12482,Arbeit::N,лыххк,barkoe
12483,Arbeit::N,лыххк,barggo
12484,Arbeit::N,лыххк,rahtjam
12485,Arbeit::N,лыххк,bargu
12486,Arbeit::N,лыххк,pargo
12487,Arbeit::N,лыххк,tyej̣i
12488,Arbeit::N,лыххк,likk
12489,Arbeit::N,лыххк,tue´jj
12490,Arbeit::N,лыххк,лыххк
12491,Gast::N,guessie,guessie
12492,Gast::N,guessie,guosse
12493,Gast::N,guessie,guossi
12494,Gast::N,guessie,kyes'si
12495,Gast::N,guessie,kue´s's
12496,Gast::N,guessie,кӯссь
12497,Gast::N,guosse,guessie
12498,Gast::N,guosse,guosse
12499,Gast::N,guosse,guossi
12500,Gast::N,guosse,kyes'si
12501,Gast::N,guosse,kue´s's
12502,Gast::N,guosse,кӯссь
12503,Gast::N,guossi,guessie
12504,Gast::N,guossi,guosse
12505,Gast::N,guossi,guossi
12506,Gast::N,guossi,kyes'si
12507,Gast::N,guossi,kue´s's
12508,Gast::N,guossi,кӯссь
12509,Gast::N,kyes'si,guessie
12510,Gast::N,kyes'si,guosse
12511,Gast::N,kyes'si,guossi
12512,Gast::N,kyes'si,kyes'si
12513,Gast::N,kyes'si,kue´s's
12514,Gast::N,kyes'si,кӯссь
12515,Gast::N,kue´s's,guessie
12516,Gast::N,kue´s's,guosse
12517,Gast::N,kue´s's,guossi
12518,Gast::N,kue´s's,kyes'si
12519,Gast::N,kue´s's,kue´s's
12520,Gast::N,kue´s's,кӯссь
12521,Gast::N,кӯссь,guessie
12522,Gast::N,кӯссь,guosse
12523,Gast::N,кӯссь,guossi
12524,Gast::N,кӯссь,kyes'si
12525,Gast::N,кӯссь,kue´s's
12526,Gast::N,кӯссь,кӯссь
12527,Geschenk::N,daevere,daevere
12528,Geschenk::N,daevere,sjielege
12529,Geschenk::N,daevere,vadda
12530,Geschenk::N,daevere,vattáldahka
12531,Geschenk::N,daevere,skeaŋka
12532,Geschenk::N,daevere,adaldâh
12533,Geschenk::N,daevere,sǩiâŋkk
12534,Geschenk::N,daevere,тӯмаш
12535,Geschenk::N,sjielege,daevere
12536,Geschenk::N,sjielege,sjielege
12537,Geschenk::N,sjielege,vadda
12538,Geschenk::N,sjielege,vattáldahka
12539,Geschenk::N,sjielege,skeaŋka
12540,Geschenk::N,sjielege,adaldâh
12541,Geschenk::N,sjielege,sǩiâŋkk
12542,Geschenk::N,sjielege,тӯмаш
12543,Geschenk::N,vadda,daevere
12544,Geschenk::N,vadda,sjielege
12545,Geschenk::N,vadda,vadda
12546,Geschenk::N,vadda,vattáldahka
12547,Geschenk::N,vadda,skeaŋka
12548,Geschenk::N,vadda,adaldâh
12549,Geschenk::N,vadda,sǩiâŋkk
12550,Geschenk::N,vadda,тӯмаш
12551,Geschenk::N,vattáldahka,daevere
12552,Geschenk::N,vattáldahka,sjielege
12553,Geschenk::N,vattáldahka,vadda
12554,Geschenk::N,vattáldahka,vattáldahka
12555,Geschenk::N,vattáldahka,skeaŋka
12556,Geschenk::N,vattáldahka,adaldâh
12557,Geschenk::N,vattáldahka,sǩiâŋkk
12558,Geschenk::N,vattáldahka,тӯмаш
12559,Geschenk::N,skeaŋka,daevere
12560,Geschenk::N,skeaŋka,sjielege
12561,Geschenk::N,skeaŋka,vadda
12562,Geschenk::N,skeaŋka,vattáldahka
12563,Geschenk::N,skeaŋka,skeaŋka
12564,Geschenk::N,skeaŋka,adaldâh
12565,Geschenk::N,skeaŋka,sǩiâŋkk
12566,Geschenk::N,skeaŋka,тӯмаш
12567,Geschenk::N,adaldâh,daevere
12568,Geschenk::N,adaldâh,sjielege
12569,Geschenk::N,adaldâh,vadda
12570,Geschenk::N,adaldâh,vattáldahka
12571,Geschenk::N,adaldâh,skeaŋka
12572,Geschenk::N,adaldâh,adaldâh
12573,Geschenk::N,adaldâh,sǩiâŋkk
12574,Geschenk::N,adaldâh,тӯмаш
12575,Geschenk::N,sǩiâŋkk,daevere
12576,Geschenk::N,sǩiâŋkk,sjielege
12577,Geschenk::N,sǩiâŋkk,vadda
12578,Geschenk::N,sǩiâŋkk,vattáldahka
12579,Geschenk::N,sǩiâŋkk,skeaŋka
12580,Geschenk::N,sǩiâŋkk,adaldâh
12581,Geschenk::N,sǩiâŋkk,sǩiâŋkk
12582,Geschenk::N,sǩiâŋkk,тӯмаш
12583,Geschenk::N,тӯмаш,daevere
12584,Geschenk::N,тӯмаш,sjielege
12585,Geschenk::N,тӯмаш,vadda
12586,Geschenk::N,тӯмаш,vattáldahka
12587,Geschenk::N,тӯмаш,skeaŋka
12588,Geschenk::N,тӯмаш,adaldâh
12589,Geschenk::N,тӯмаш,sǩiâŋkk
12590,Geschenk::N,тӯмаш,тӯмаш
12591,Spiel::N,spïele,spïele
12592,Spiel::N,spïele,stååkedimmie
12593,Spiel::N,spïele,spella
12594,Spiel::N,spïele,stoagos
12595,Spiel::N,spïele,speallu
12596,Spiel::N,spïele,leikkâ
12597,Spiel::N,spïele,siõrr
12598,Spiel::N,spïele,сӣрр
12599,Spiel::N,stååkedimmie,spïele
12600,Spiel::N,stååkedimmie,stååkedimmie
12601,Spiel::N,stååkedimmie,spella
12602,Spiel::N,stååkedimmie,stoagos
12603,Spiel::N,stååkedimmie,speallu
12604,Spiel::N,stååkedimmie,leikkâ
12605,Spiel::N,stååkedimmie,siõrr
12606,Spiel::N,stååkedimmie,сӣрр
12607,Spiel::N,spella,spïele
12608,Spiel::N,spella,stååkedimmie
12609,Spiel::N,spella,spella
12610,Spiel::N,spella,stoagos
12611,Spiel::N,spella,speallu
12612,Spiel::N,spella,leikkâ
12613,Spiel::N,spella,siõrr
12614,Spiel::N,spella,сӣрр
12615,Spiel::N,stoagos,spïele
12616,Spiel::N,stoagos,stååkedimmie
12617,Spiel::N,stoagos,spella
12618,Spiel::N,stoagos,stoagos
12619,Spiel::N,stoagos,speallu
12620,Spiel::N,stoagos,leikkâ
12621,Spiel::N,stoagos,siõrr
12622,Spiel::N,stoagos,сӣрр
12623,Spiel::N,speallu,spïele
12624,Spiel::N,speallu,stååkedimmie
12625,Spiel::N,speallu,spella
12626,Spiel::N,speallu,stoagos
12627,Spiel::N,speallu,speallu
12628,Spiel::N,speallu,leikkâ
12629,Spiel::N,speallu,siõrr
12630,Spiel::N,speallu,сӣрр
12631,Spiel::N,leikkâ,spïele
12632,Spiel::N,leikkâ,stååkedimmie
12633,Spiel::N,leikkâ,spella
12634,Spiel::N,leikkâ,stoagos
12635,Spiel::N,leikkâ,speallu
12636,Spiel::N,leikkâ,leikkâ
12637,Spiel::N,leikkâ,siõrr
12638,Spiel::N,leikkâ,сӣрр
12639,Spiel::N,siõrr,spïele
12640,Spiel::N,siõrr,stååkedimmie
12641,Spiel::N,siõrr,spella
12642,Spiel::N,siõrr,stoagos
12643,Spiel::N,siõrr,speallu
12644,Spiel::N,siõrr,leikkâ
12645,Spiel::N,siõrr,siõrr
12646,Spiel::N,siõrr,сӣрр
12647,Spiel::N,сӣрр,spïele
12648,Spiel::N,сӣрр,stååkedimmie
12649,Spiel::N,сӣрр,spella
12650,Spiel::N,сӣрр,stoagos
12651,Spiel::N,сӣрр,speallu
12652,Spiel::N,сӣрр,leikkâ
12653,Spiel::N,сӣрр,siõrr
12654,Spiel::N,сӣрр,сӣрр
12655,Gesellschaft::N,sïelte,sïelte
12656,Gesellschaft::N,sïelte,rádnastallam
12657,Gesellschaft::N,sïelte,searvi
12658,Gesellschaft::N,sïelte,servi
12659,Gesellschaft::N,sïelte,seä´brr
12660,Gesellschaft::N,sïelte,се̄ббр
12661,Gesellschaft::N,rádnastallam,sïelte
12662,Gesellschaft::N,rádnastallam,rádnastallam
12663,Gesellschaft::N,rádnastallam,searvi
12664,Gesellschaft::N,rádnastallam,servi
12665,Gesellschaft::N,rádnastallam,seä´brr
12666,Gesellschaft::N,rádnastallam,се̄ббр
12667,Gesellschaft::N,searvi,sïelte
12668,Gesellschaft::N,searvi,rádnastallam
12669,Gesellschaft::N,searvi,searvi
12670,Gesellschaft::N,searvi,servi
12671,Gesellschaft::N,searvi,seä´brr
12672,Gesellschaft::N,searvi,се̄ббр
12673,Gesellschaft::N,servi,sïelte
12674,Gesellschaft::N,servi,rádnastallam
12675,Gesellschaft::N,servi,searvi
12676,Gesellschaft::N,servi,servi
12677,Gesellschaft::N,servi,seä´brr
12678,Gesellschaft::N,servi,се̄ббр
12679,Gesellschaft::N,seä´brr,sïelte
12680,Gesellschaft::N,seä´brr,rádnastallam
12681,Gesellschaft::N,seä´brr,searvi
12682,Gesellschaft::N,seä´brr,servi
12683,Gesellschaft::N,seä´brr,seä´brr
12684,Gesellschaft::N,seä´brr,се̄ббр
12685,Gesellschaft::N,се̄ббр,sïelte
12686,Gesellschaft::N,се̄ббр,rádnastallam
12687,Gesellschaft::N,се̄ббр,searvi
12688,Gesellschaft::N,се̄ббр,servi
12689,Gesellschaft::N,се̄ббр,seä´brr
12690,Gesellschaft::N,се̄ббр,се̄ббр
12691,Hilfe::N,viehkie,viehkie
12692,Hilfe::N,viehkie,viehkke
12693,Hilfe::N,viehkie,veahkki
12694,Hilfe::N,viehkie,iše
12695,Hilfe::N,viehkie,veä´ǩ'ǩ
12696,Hilfe::N,viehkie,ве̄ххьк
12697,Hilfe::N,viehkke,viehkie
12698,Hilfe::N,viehkke,viehkke
12699,Hilfe::N,viehkke,veahkki
12700,Hilfe::N,viehkke,iše
12701,Hilfe::N,viehkke,veä´ǩ'ǩ
12702,Hilfe::N,viehkke,ве̄ххьк
12703,Hilfe::N,veahkki,viehkie
12704,Hilfe::N,veahkki,viehkke
12705,Hilfe::N,veahkki,veahkki
12706,Hilfe::N,veahkki,iše
12707,Hilfe::N,veahkki,veä´ǩ'ǩ
12708,Hilfe::N,veahkki,ве̄ххьк
12709,Hilfe::N,iše,viehkie
12710,Hilfe::N,iše,viehkke
12711,Hilfe::N,iše,veahkki
12712,Hilfe::N,iše,iše
12713,Hilfe::N,iše,veä´ǩ'ǩ
12714,Hilfe::N,iše,ве̄ххьк
12715,Hilfe::N,veä´ǩ'ǩ,viehkie
12716,Hilfe::N,veä´ǩ'ǩ,viehkke
12717,Hilfe::N,veä´ǩ'ǩ,veahkki
12718,Hilfe::N,veä´ǩ'ǩ,iše
12719,Hilfe::N,veä´ǩ'ǩ,veä´ǩ'ǩ
12720,Hilfe::N,veä´ǩ'ǩ,ве̄ххьк
12721,Hilfe::N,ве̄ххьк,viehkie
12722,Hilfe::N,ве̄ххьк,viehkke
12723,Hilfe::N,ве̄ххьк,veahkki
12724,Hilfe::N,ве̄ххьк,iše
12725,Hilfe::N,ве̄ххьк,veä´ǩ'ǩ
12726,Hilfe::N,ве̄ххьк,ве̄ххьк
12727,Freund::N,voelpe,voelpe
12728,Freund::N,voelpe,ráddna
12729,Freund::N,voelpe,venak
12730,Freund::N,voelpe,ustit
12731,Freund::N,voelpe,verdde
12732,Freund::N,voelpe,veerdi
12733,Freund::N,voelpe,na´zvan
12734,Freund::N,voelpe,ка̄ннҌц
12735,Freund::N,ráddna,voelpe
12736,Freund::N,ráddna,ráddna
12737,Freund::N,ráddna,venak
12738,Freund::N,ráddna,ustit
12739,Freund::N,ráddna,verdde
12740,Freund::N,ráddna,veerdi
12741,Freund::N,ráddna,na´zvan
12742,Freund::N,ráddna,ка̄ннҌц
12743,Freund::N,venak,voelpe
12744,Freund::N,venak,ráddna
12745,Freund::N,venak,venak
12746,Freund::N,venak,ustit
12747,Freund::N,venak,verdde
12748,Freund::N,venak,veerdi
12749,Freund::N,venak,na´zvan
12750,Freund::N,venak,ка̄ннҌц
12751,Freund::N,ustit,voelpe
12752,Freund::N,ustit,ráddna
12753,Freund::N,ustit,venak
12754,Freund::N,ustit,ustit
12755,Freund::N,ustit,verdde
12756,Freund::N,ustit,veerdi
12757,Freund::N,ustit,na´zvan
12758,Freund::N,ustit,ка̄ннҌц
12759,Freund::N,verdde,voelpe
12760,Freund::N,verdde,ráddna
12761,Freund::N,verdde,venak
12762,Freund::N,verdde,ustit
12763,Freund::N,verdde,verdde
12764,Freund::N,verdde,veerdi
12765,Freund::N,verdde,na´zvan
12766,Freund::N,verdde,ка̄ннҌц
12767,Freund::N,veerdi,voelpe
12768,Freund::N,veerdi,ráddna
12769,Freund::N,veerdi,venak
12770,Freund::N,veerdi,ustit
12771,Freund::N,veerdi,verdde
12772,Freund::N,veerdi,veerdi
12773,Freund::N,veerdi,na´zvan
12774,Freund::N,veerdi,ка̄ннҌц
12775,Freund::N,na´zvan,voelpe
12776,Freund::N,na´zvan,ráddna
12777,Freund::N,na´zvan,venak
12778,Freund::N,na´zvan,ustit
12779,Freund::N,na´zvan,verdde
12780,Freund::N,na´zvan,veerdi
12781,Freund::N,na´zvan,na´zvan
12782,Freund::N,na´zvan,ка̄ннҌц
12783,Freund::N,ка̄ннҌц,voelpe
12784,Freund::N,ка̄ннҌц,ráddna
12785,Freund::N,ка̄ннҌц,venak
12786,Freund::N,ка̄ннҌц,ustit
12787,Freund::N,ка̄ннҌц,verdde
12788,Freund::N,ка̄ннҌц,veerdi
12789,Freund::N,ка̄ннҌц,na´zvan
12790,Freund::N,ка̄ннҌц,ка̄ннҌц
12791,Kamerad::N,guejmie,guejmie
12792,Kamerad::N,guejmie,ráddna
12793,Kamerad::N,guejmie,guojmme
12794,Kamerad::N,guejmie,guoibmi
12795,Kamerad::N,guejmie,kyei'mi
12796,Kamerad::N,guejmie,taaurõš
12797,Kamerad::N,guejmie,то̄а̄врэшш
12798,Kamerad::N,ráddna,guejmie
12799,Kamerad::N,ráddna,ráddna
12800,Kamerad::N,ráddna,guojmme
12801,Kamerad::N,ráddna,guoibmi
12802,Kamerad::N,ráddna,kyei'mi
12803,Kamerad::N,ráddna,taaurõš
12804,Kamerad::N,ráddna,то̄а̄врэшш
12805,Kamerad::N,guojmme,guejmie
12806,Kamerad::N,guojmme,ráddna
12807,Kamerad::N,guojmme,guojmme
12808,Kamerad::N,guojmme,guoibmi
12809,Kamerad::N,guojmme,kyei'mi
12810,Kamerad::N,guojmme,taaurõš
12811,Kamerad::N,guojmme,то̄а̄врэшш
12812,Kamerad::N,guoibmi,guejmie
12813,Kamerad::N,guoibmi,ráddna
12814,Kamerad::N,guoibmi,guojmme
12815,Kamerad::N,guoibmi,guoibmi
12816,Kamerad::N,guoibmi,kyei'mi
12817,Kamerad::N,guoibmi,taaurõš
12818,Kamerad::N,guoibmi,то̄а̄врэшш
12819,Kamerad::N,kyei'mi,guejmie
12820,Kamerad::N,kyei'mi,ráddna
12821,Kamerad::N,kyei'mi,guojmme
12822,Kamerad::N,kyei'mi,guoibmi
12823,Kamerad::N,kyei'mi,kyei'mi
12824,Kamerad::N,kyei'mi,taaurõš
12825,Kamerad::N,kyei'mi,то̄а̄врэшш
12826,Kamerad::N,taaurõš,guejmie
12827,Kamerad::N,taaurõš,ráddna
12828,Kamerad::N,taaurõš,guojmme
12829,Kamerad::N,taaurõš,guoibmi
12830,Kamerad::N,taaurõš,kyei'mi
12831,Kamerad::N,taaurõš,taaurõš
12832,Kamerad::N,taaurõš,то̄а̄врэшш
12833,Kamerad::N,то̄а̄врэшш,guejmie
12834,Kamerad::N,то̄а̄врэшш,ráddna
12835,Kamerad::N,то̄а̄врэшш,guojmme
12836,Kamerad::N,то̄а̄врэшш,guoibmi
12837,Kamerad::N,то̄а̄врэшш,kyei'mi
12838,Kamerad::N,то̄а̄врэшш,taaurõš
12839,Kamerad::N,то̄а̄врэшш,то̄а̄врэшш
12840,Angelegenheit::N,aate,aate
12841,Angelegenheit::N,aate,saake
12842,Angelegenheit::N,aate,ássje
12843,Angelegenheit::N,aate,ášši
12844,Angelegenheit::N,aate,äšši
12845,Angelegenheit::N,aate,ä´šš
12846,Angelegenheit::N,aate,тӯйй
12847,Angelegenheit::N,saake,aate
12848,Angelegenheit::N,saake,saake
12849,Angelegenheit::N,saake,ássje
12850,Angelegenheit::N,saake,ášši
12851,Angelegenheit::N,saake,äšši
12852,Angelegenheit::N,saake,ä´šš
12853,Angelegenheit::N,saake,тӯйй
12854,Angelegenheit::N,ássje,aate
12855,Angelegenheit::N,ássje,saake
12856,Angelegenheit::N,ássje,ássje
12857,Angelegenheit::N,ássje,ášši
12858,Angelegenheit::N,ássje,äšši
12859,Angelegenheit::N,ássje,ä´šš
12860,Angelegenheit::N,ássje,тӯйй
12861,Angelegenheit::N,ášši,aate
12862,Angelegenheit::N,ášši,saake
12863,Angelegenheit::N,ášši,ássje
12864,Angelegenheit::N,ášši,ášši
12865,Angelegenheit::N,ášši,äšši
12866,Angelegenheit::N,ášši,ä´šš
12867,Angelegenheit::N,ášši,тӯйй
12868,Angelegenheit::N,äšši,aate
12869,Angelegenheit::N,äšši,saake
12870,Angelegenheit::N,äšši,ássje
12871,Angelegenheit::N,äšši,ášši
12872,Angelegenheit::N,äšši,äšši
12873,Angelegenheit::N,äšši,ä´šš
12874,Angelegenheit::N,äšši,тӯйй
12875,Angelegenheit::N,ä´šš,aate
12876,Angelegenheit::N,ä´šš,saake
12877,Angelegenheit::N,ä´šš,ássje
12878,Angelegenheit::N,ä´šš,ášši
12879,Angelegenheit::N,ä´šš,äšši
12880,Angelegenheit::N,ä´šš,ä´šš
12881,Angelegenheit::N,ä´šš,тӯйй
12882,Angelegenheit::N,тӯйй,aate
12883,Angelegenheit::N,тӯйй,saake
12884,Angelegenheit::N,тӯйй,ássje
12885,Angelegenheit::N,тӯйй,ášši
12886,Angelegenheit::N,тӯйй,äšši
12887,Angelegenheit::N,тӯйй,ä´šš
12888,Angelegenheit::N,тӯйй,тӯйй
12889,Anzahl::N,taale,taale
12890,Anzahl::N,taale,låhkoe
12891,Anzahl::N,taale,låhko
12892,Anzahl::N,taale,mierre
12893,Anzahl::N,taale,mearri
12894,Anzahl::N,taale,lohkomearra
12895,Anzahl::N,taale,meeṛi
12896,Anzahl::N,taale,mie´rr
12897,Anzahl::N,taale,чӣссел
12898,Anzahl::N,låhkoe,taale
12899,Anzahl::N,låhkoe,låhkoe
12900,Anzahl::N,låhkoe,låhko
12901,Anzahl::N,låhkoe,mierre
12902,Anzahl::N,låhkoe,mearri
12903,Anzahl::N,låhkoe,lohkomearra
12904,Anzahl::N,låhkoe,meeṛi
12905,Anzahl::N,låhkoe,mie´rr
12906,Anzahl::N,låhkoe,чӣссел
12907,Anzahl::N,låhko,taale
12908,Anzahl::N,låhko,låhkoe
12909,Anzahl::N,låhko,låhko
12910,Anzahl::N,låhko,mierre
12911,Anzahl::N,låhko,mearri
12912,Anzahl::N,låhko,lohkomearra
12913,Anzahl::N,låhko,meeṛi
12914,Anzahl::N,låhko,mie´rr
12915,Anzahl::N,låhko,чӣссел
12916,Anzahl::N,mierre,taale
12917,Anzahl::N,mierre,låhkoe
12918,Anzahl::N,mierre,låhko
12919,Anzahl::N,mierre,mierre
12920,Anzahl::N,mierre,mearri
12921,Anzahl::N,mierre,lohkomearra
12922,Anzahl::N,mierre,meeṛi
12923,Anzahl::N,mierre,mie´rr
12924,Anzahl::N,mierre,чӣссел
12925,Anzahl::N,mearri,taale
12926,Anzahl::N,mearri,låhkoe
12927,Anzahl::N,mearri,låhko
12928,Anzahl::N,mearri,mierre
12929,Anzahl::N,mearri,mearri
12930,Anzahl::N,mearri,lohkomearra
12931,Anzahl::N,mearri,meeṛi
12932,Anzahl::N,mearri,mie´rr
12933,Anzahl::N,mearri,чӣссел
12934,Anzahl::N,lohkomearra,taale
12935,Anzahl::N,lohkomearra,låhkoe
12936,Anzahl::N,lohkomearra,låhko
12937,Anzahl::N,lohkomearra,mierre
12938,Anzahl::N,lohkomearra,mearri
12939,Anzahl::N,lohkomearra,lohkomearra
12940,Anzahl::N,lohkomearra,meeṛi
12941,Anzahl::N,lohkomearra,mie´rr
12942,Anzahl::N,lohkomearra,чӣссел
12943,Anzahl::N,meeṛi,taale
12944,Anzahl::N,meeṛi,låhkoe
12945,Anzahl::N,meeṛi,låhko
12946,Anzahl::N,meeṛi,mierre
12947,Anzahl::N,meeṛi,mearri
12948,Anzahl::N,meeṛi,lohkomearra
12949,Anzahl::N,meeṛi,meeṛi
12950,Anzahl::N,meeṛi,mie´rr
12951,Anzahl::N,meeṛi,чӣссел
12952,Anzahl::N,mie´rr,taale
12953,Anzahl::N,mie´rr,låhkoe
12954,Anzahl::N,mie´rr,låhko
12955,Anzahl::N,mie´rr,mierre
12956,Anzahl::N,mie´rr,mearri
12957,Anzahl::N,mie´rr,lohkomearra
12958,Anzahl::N,mie´rr,meeṛi
12959,Anzahl::N,mie´rr,mie´rr
12960,Anzahl::N,mie´rr,чӣссел
12961,Anzahl::N,чӣссел,taale
12962,Anzahl::N,чӣссел,låhkoe
12963,Anzahl::N,чӣссел,låhko
12964,Anzahl::N,чӣссел,mierre
12965,Anzahl::N,чӣссел,mearri
12966,Anzahl::N,чӣссел,lohkomearra
12967,Anzahl::N,чӣссел,meeṛi
12968,Anzahl::N,чӣссел,mie´rr
12969,Anzahl::N,чӣссел,чӣссел
12970,Art::N,aarhte,aarhte
12971,Art::N,aarhte,sládja
12972,Art::N,aarhte,tjærdda
12973,Art::N,aarhte,čearda
12974,Art::N,aarhte,šlaaj̣â
12975,Art::N,aarhte,nää´ll
