,Concept_ID,os,ady
1232,belästigen::V,хъыгдарын,бгъэгумэкӏын
1233,verbergen::V,бамбӕхсын,ушъэфын
1234,verbergen::V,басусӕг кӕнын,ушъэфын
1235,täuschen::V,фӕливын,гъэпцӏэ́н
1236,täuschen::V,асайын,гъэпцӏэ́н
1237,betrügen::V,асайын,гъэпцӏэ́н
1238,töten::V,амарын,уикӏын
1239,wohnen::V,цӕрын,дэсын
1240,arbeiten::V,кусын,лэжьэ́н
1241,sammeln::V,æртонын,угъои́н
1242,pflücken::V,тонын,къыпычы́н
1243,jagen::V,цуан кæнын,шэкӏон
1244,jagen::V,цуан кæнын,ешэкӏон
1245,fischen::V,кæсаг ахсын æнгуырæй,пцэжъые уешэн
1246,fischen::V,æнгуыр дарын,пцэжъые уешэн
1247,fassen::V,ӕрцахсын,къэубыты́н
1248,hüten::V,хизын,хэхъо́н
1249,treiben::V,скъӕрын,пфын
1250,anbinden::V,бабæттын,епхын
1251,anbinden::V,æрбæттын,епхын
1252,füttern::V,холлаг дæттын,гъэшхэ́н
1253,füttern::V,холлаг æвæрын,гъэшхэ́н
1254,füttern::V,дарын,гъэшхэ́н
1255,melken::V,дуцын,щын
1256,hacken::V,кæрдын,упкӏэтэн
1257,hacken::V,лыгтæ кæнын,упкӏэтэн
1258,gießen::V,бакалын,тепкӏэн
1259,reifen::V,срæгъæд уын,игъо хъун
1260,reifen::V,сцæттæ уын,игъо хъун
1261,zubereiten::V,сцӕттӕ кӕнын,бгъэхьазырын
1262,kochen::V,фыцын,шӏы́н
1263,backen::V,фыцын,гъэжъэ́н
1264,braten::V,цурын,гъэжъэ́н
1265,umrühren::V,ахæццæ кæнын,зэхэгъэкӏухьан
1266,umrühren::V,азмæнтын,зэхэгъэкӏухьан
1267,umrühren::V,астауын,зэхэгъэкӏухьан
1268,stricken::V,кæнын,хъын
1269,stricken::V,бийын,хъын
1270,nähen::V,хуыйын,дэн
1271,färben::V,ахорын,бгъэлэн
1272,reinigen::V,ссыгъдæг кæнын,укъэбзы́н
1273,reinigen::V,ныссыгъдæг кæнын,укъэбзы́н
1274,reinigen::V,ныссæрфын,укъэбзы́н
1275,waschen::V,ӕхсын,бгыкӏын
1276,abwischen::V,сӕрфын,лъэкӏы́н
1277,spülen::V,æнхъæвзын,дэгъэчъыхьан
1278,fegen::V,мӕрзын,пхъэнкӏы́н
1279,kehren::V,мӕрзын,пхъэнкӏы́н
1280,baden::V,хи найын,зыгъэпскӏын
1281,sich waschen::V,хи æхсын,зытхьакӏы́н
1282,ausziehen::V,ласын,къытехы́н
1283,anziehen::V,скæнын,щылъэ́н
1284,sich anziehen::V,дзаума скæнын,зыфэпэн
1285,sich anziehen::V,дарæс скæнын,зыфэпэн
1286,kämmen::V,ныффасын,жьын
1287,kämmen::V,æрфасын,жьын
1288,schmücken::V,фӕлындын,гъэдэхэ́н
1289,sagen::V,зæгъын,къэӏон
1290,sprechen::V,дзурын,псэлъэ́н
1291,reden::V,ныхас кӕнын,гущыӏэ́н
1292,sich unterhalten::V,ныхас кæнын,зэдэгущыӏэн
1293,fragen::V,фӕрсын,упчӏэ́н
1294,bitten::V,курын,лъэӏо́н
1295,erzählen::V,радзурын,къэпӏотэ́н
1296,erzählen::V,ратаурæгъ кæнын,къэпӏотэ́н
1297,mitteilen::V,фехъусын кæнын,макъэ егъэӏун
1298,nennen::V,хонын,цӏэ фэусы́н
1299,rufen::V,сидын,джэн
1300,prahlen::V,ӕппӕлын,узыщытхъужьы́н
1301,übersetzen::V,ратæлмац кæнын,бгъэкӏотэн
1302,denken::V,ӕнхъӕлын,егупшысэ́н
1303,denken::V,хъуыды кӕнын,егупшысэ́н
1304,glauben::V,уырнын,уивыхъэ́ телъы́н
1305,bemerken::V,фенын,гу лъыптэ́н
1306,erkennen::V,базонын,зэхэпхын
1307,erkennen::V,базонын,зэбгъэшӏэн
1308,begreifen::V,ӕмбарын,гурыӏо́н
1309,begreifen::V,бамбарын,гурыӏо́н
1310,lernen::V,ахуыр кӕнын,еджэ́н
1311,wissen::V,зонын,шӏэн
1312,sich erinnern an::V,зæрдыл æрлæууын,къэшӏэжьын
1313,sich erinnern an::V,æрымысын,къэшӏэжьын
1314,sich erinnern an::V,æрбаймысын,къэшӏэжьын
1315,sich erinnern an::V,æрхъуыды кæнын,къэшӏэжьын
1316,vergessen::V,ферох кæнын,пщыгъупшэжьы́н
1317,vergessen::V,айрох кæнын,пщыгъупшэжьы́н
1318,messen::V,барын,шын
1319,zählen::V,нымайын,плъытэ́н
1320,rechnen::V,хынцын,плъытэ́н
1321,rechnen::V,хынцын,угугъэ́н
1322,lesen::V,кӕсын,еджэ́н
1323,lesen::V,фӕрсын,еджэ́н
1324,malen::V,ныв кӕнын,шӏын
1325,zeichnen::V,ныв кӕнын,шӏын
1326,schreiben::V,фыссын,тхын
1327,besitzen::V,хицау уын,иӏэн
1328,kaufen::V,балхӕнын,щэфы́н
1329,verkaufen::V,уӕй кӕнын,щэн
1330,bezahlen::V,бафидын,птын
1331,bezahlen::V,бафидын,лъыптын
1332,bezahlen::V,бафидын,птыжьы́н
1333,zahlen::V,фидын,птын
1334,zahlen::V,фидын,лъыптын
1335,beherrschen::V,æлдариуæг кæнын,иунаеу иӏэн
1336,ertragen::V,бавзарын,щэчы́н
1337,Leine::N,,шъокӏапс
1338,rauschen::V,,макъэ гъэӏун
1339,verstehen::V,,зэхэхын
