,Concept_ID,fi,mrj
754,reich::A,rikas,паян
755,reich::A,rikas,пурлыкан
756,bekannt::A,tuttu,палӹмӹ
757,bekannt::A,tunnettu,палӹмӹ
758,berühmt::A,kuuluisa,лӹмлы
759,fremd::A,vieras,эдемӹн
760,verschieden::A,eri,тӹрлӹ
761,verschieden::A,erilainen,тӹрлӹ
762,nah::A,läheinen,лишӹл
763,fern::A,etäinen,мӹндӹр
764,linker::A,vasen,шалахай
765,rechter::A,oikea,вургамла
766,anderer::A,muu,вес
767,anderer::A,muu,весӹ
768,anderer::A,toinen,вес
769,anderer::A,toinen,весӹ
770,erster::A,ensimmäinen,икшӹ
771,erster::A,ensimmäinen,икӹмшӹ
772,zweiter::A,toinen,кокшы
773,dritter::A,kolmas,кымшы
774,letzter::A,viimeinen,остатка
775,allein::ADV,yksin,иктӹ
776,allein::ADV,yksin,иктӹт
777,auf einmal::ADV,yhdellä kertaa,тöрöк
778,zusammen::ADV,yhdessä,икараш
779,zusammen::ADV,yhdessä,цымырын
780,lange::ADV,kauan,кужын
781,lange::ADV,pitkään,кужын
782,plötzlich::ADV,äkkiä,трӱк
783,sofort::ADV,heti,полт
784,sofort::ADV,heti,тöрöк
785,sofort::ADV,heti,тӹшӓкок
786,später::ADV,myöhemmin,вара
787,jetzt::ADV,nyt,
788,heute::ADV,tänään,тагачы
789,morgen::ADV,huomenna,иргод
790,morgen::ADV,huomenna,иргодым
791,bald::ADV,pian,чӹнь
792,bald::ADV,pian,вӓшке
793,bald::ADV,pian,выртышты
794,dann::ADV,sitten,пакыла
795,gestern::ADV,eilen,тенгечӹ
796,einst::ADV,aikanaan,икӓнӓ
797,damals::ADV,silloin,тӹнӓм
798,damals::ADV,siihen aikaan,тӹнӓм
799,danach::ADV,sen jälkeen,пакыла
800,vorher::ADV,ennen,перви
801,zuerst::ADV,ensin,андак
802,zuerst::ADV,ensiksi,андак
803,einmal::ADV,kerran,гӓнӓк
804,einmal::ADV,kerran,гӓнӓ
805,manchmal::ADV,joskus,кынамжы
806,oft::ADV,usein,чӹчкӹдӹн
807,immer::ADV,aina,со
808,immer::ADV,aina,соок
809,niemals::ADV,ei koskaan,нинам
810,niemals::ADV,ei koskaan,нигынам
811,niemals::ADV,ei koskaan,нигынамат
812,hier::ADV,tässä,тиштӹ
813,hier::ADV,täällä,тиштӹ
814,hierhin::ADV,tähän,тишкӹ
815,von hier::ADV,tästä,тишец
816,von hier::ADV,tästä,тишецӹн
817,von hier::ADV,täältä,тишец
818,von hier::ADV,täältä,тишецӹн
819,dort::ADV,siinä,тӹштӹ
820,dort::ADV,siellä,тӹштӹ
821,dorthin::ADV,sinne,тӹшкӹ
822,dorthin::ADV,sinne,тӹшкӹлӓ
823,dorthin::ADV,tuonne,тӹшкӹ
824,dorthin::ADV,tuonne,тӹшкӹлӓ
825,geradeaus::ADV,suoraan,вик
826,geradeaus::ADV,suoraan,тура
827,vorwärts::ADV,eteenpäin,анзыкы
828,rückwärts::ADV,taaksepäin,мӹнгеш
829,zurück::ADV,takaisin,мӹнгеш
830,unten::ADV,alhaalla,ӱлнӹ
831,unten::ADV,alhaalla,лӹвӓлнӹ
832,hinab::ADV,alas,ӱлӹкӹ
833,hinab::ADV,alas,лӹвӓкӹ
834,oben::ADV,ylhäällä,вӹлнӹ
835,hinauf::ADV,ylös,кӱшкӹлӓ
836,hinauf::ADV,ylös,кӱш
837,überall::ADV,kaikkialla,йӹлт
838,überall::ADV,kaikkialla,цилӓ вӓре
839,nicht::ADV,ei,уке
840,ein wenig::ADV,vähän,изиш
841,ein wenig::ADV,vähän,иклаштык
842,kaum::ADV,tuskin,цылик
843,kaum::ADV,tuskin,чучок-чучок
844,sehr::ADV,kovin,чоте
845,sehr::ADV,oikein,чоте
846,so::ADV,näin,тенге
847,so::ADV,näin,тенгелӓ
848,noch::ADV,vielä,мол
849,noch::ADV,vielä,моло
850,nur::ADV,vain,веле
851,nur::ADV,ainoastaan,веле
852,schon::ADV,jo,уже
853,schon::ADV,jo,ӹнде
854,wieder::ADV,taas,уэш
855,wieder::ADV,jälleen,уэш
856,vergebens::ADV,turhaan,зря
857,vergebens::ADV,turhaan,ӹзрӓ
858,vergebens::ADV,turhaan,ӹзӹрӓ
859,vor::PRP,edessä,анзыц
860,vor::PRP,edessä,анзыцын
861,hinter::PRP,takana,шайылан
862,hinter::PRP,takana,шайылный
863,unter::PRP,alla,лӹвӓкӹ
864,durch::PRP,läpi,вашт
865,durch::PRP,kautta,вашт
866,neben::PRP,vieressä,сага
867,zwischen::PRP,välillä,лош
868,zwischen::PRP,välillä,лошкы
869,wegen::PRP,takia,мычыц
870,wegen::PRP,vuoksi,мычыц
871,dies::PRN,tämä,тидӹ
872,dies::PRN,tämä,ти
873,das::PRN,se,тидӹ
874,das::PRN,se,ти
875,alles::PRN,kaikki,цилӓ
876,ich::PRN,minä,мый
877,du::PRN,sinä,тӹнь
878,er::PRN,hän,тӹдӹ
879,wir::PRN,me,мӓ
880,ihr::PRN,te,вӓ
881,sie::PRN,he,нӹнӹ
882,was::FPRN,mikä,ма
883,wer::FPRN,ken,кӱ
884,wer::FPRN,kuka,кӱ
885,wo::FADV,missä,кышан
886,wo::FADV,missä,кыштакен
887,wohin::FADV,mihin,кышкы
888,wie::FADV,miten,кыце
889,wie::FADV,kuinka,кыце
890,warum::FADV,miksi,малын
891,wieviel::FNUM,paljonko,кынар
892,wieviel::FNUM,paljonko,кынары
893,wieviel::FNUM,paljonko,кынаркы
894,wieviel::FNUM,kuinka paljon,кынар
895,wieviel::FNUM,kuinka paljon,кынары
896,wieviel::FNUM,kuinka paljon,кынаркы
897,eins::NUM,yksi,иктӹ
898,eins::NUM,yksi,иктӹт
899,zwei::NUM,kaksi,кок
900,zwei::NUM,kaksi,кокты
901,drei::NUM,kolme,кым
902,drei::NUM,kolme,кымыт
903,vier::NUM,neljä,нӹл
904,fünf::NUM,viisi,вӹц
905,sechs::NUM,kuusi,куд
906,sechs::NUM,kuusi,кудытмозн
907,sieben::NUM,seitsemän,шӹм
908,sieben::NUM,seitsemän,шӹмӹт
909,acht::NUM,kahdeksan,кӓндӓкш
910,acht::NUM,kahdeksan,кӓндӓкшӹ
911,neun::NUM,yhdeksän,ӹндекшшӱдӹ
912,zehn::NUM,kymmenen,лу
913,elf::NUM,yksitoista,луатик
914,elf::NUM,yksitoista,луатиктӹ
915,zwölf::NUM,kaksitoista,луаткок
916,zwölf::NUM,kaksitoista,луаткокты
917,zwanzig::NUM,kaksikymmentä,коклы
918,dreißig::NUM,kolmekymmentä,кымлы
919,vierzig::NUM,neljäkymmentä,нӹллӹ
920,fünfzig::NUM,viisikymmentä,вӹцлӹ
921,sechzig::NUM,kuusikymmentä,кудлу
922,siebzig::NUM,seitsemänkymmentä,шӹмлу
923,achtzig::NUM,kahdeksankymmentä,кӓндӓкшлу
924,neunzig::NUM,yhdeksänkymmentä,ӹндекшлу
925,hundert::NUM,sata,шӱдӹ
926,tausend::NUM,tuhat,тӹжем
927,und::CNJ,ja,дöн
928,oder::CNJ,tai,льывы
929,stehen::V,seisoa,шалшаг
930,sitzen::V,istua,шӹнзӓш
931,liegen::V,maata,киӓш
932,hängen::V,riippua,кечӓш
933,werden::V,tulla,шагалаш
934,werden::V,joutua,шагалаш
935,passieren::V,sattua,ӹштӓ́лтӓш
936,passieren::V,tapahtua,ӹштӓ́лтӓш
937,beginnen::V,alkaa,тӹнгӓлӓлтӓш
938,enden::V,loppua,пӹтӓш
939,enden::V,päättyä,пӹтӓш
940,wechseln::V,vaihtua,весемӓш
941,wechseln::V,vaihtua,весемӓлтӓш
942,wechseln::V,vaihdella,весемӓш
943,wechseln::V,vaihdella,весемӓлтӓш
944,aufgehen[Sonne]::V,nousta,авараш
945,untergehen[Sonne]::V,laskea,шӹ́нзӓш
946,scheinen[Sonne]::V,paistaa,сотемдӓрӓш
947,donnern::V,jyristä,хӹдӹртӓш
948,wehen::V,tuulla,ӹфӹлӓш
949,wehen::V,puhaltaa,ӹфӹлӓш
950,strömen::V,virrata,йогащ
951,fließen::V,valua,йогащ
952,fließen::V,juosta,йогащ
953,sich drehen::V,pyöriä,пöрдӓш
954,schwanken::V,horjua,лыпшалташ
955,schwingen::V,heilua,кӓчӓйӓш
956,schwingen::V,värähdellä,кӓчӓйӓш
957,fallen::V,pudota,кенвазаш
958,fallen::V,pudota,шынгалташ
959,fallen::V,langeta,кенвазаш
960,fallen::V,langeta,шынгалташ
961,brennen::V,palaa,йылаш
962,rauchen::V,savuta,шыпшаш
963,regnen::V,sataa,юраш
964,gefrieren::V,jäätyä,гӓш
965,gefrieren::V,jäätyä,кӹлмаш
966,tauen::V,sulaa,шылаш
967,schmelzen::V,sulaa,шӹрӓнӓш
968,trocknen::V,kuivua,кошкаш
969,sieden::V,kiehua,шолаш
970,faulen::V,mädätä,шӱӓш
971,verfaulen::V,mädätä,йӓнгӓрӓлтӓш
972,verfaulen::V,mädäntyä,йӓнгӓрӓлтӓш
973,reißen::V,revetä,кышкедӓлтӓш
974,versinken::V,upota,ва́лаш
975,versinken::V,vajota,ва́лаш
976,vergehen::V,kulua,эртӓш
977,erscheinen::V,ilmestyä,каяш
978,verschwinden::V,kadota,ямаш
979,sinken::V,vajota,пычаш
980,abnehmen::V,vähetä,чӹдемӓш
981,abnehmen::V,vähetä,кöтӹргӓш
982,zunehmen::V,kasvaa,когоэмӓш
983,zunehmen::V,lisääntyä,когоэмӓш
984,steigen::V,nousta,лӱлта́лташ
985,wachsen::V,kasvaa,кушкаш
986,glänzen::V,kiiltää,йӹлгӹжӓш
987,funkeln::V,kipinöidä,валгалташ
988,lärmen::V,meluta,юкланаш
989,läuten::V,soida,цоргаш
990,klingeln::V,soida,цоргаш
991,klirren::V,kalista,цонгырталгаш
992,brausen::V,kohista,ышдымыла́наш
993,rauschen::V,kohista,шу́жгаш
994,klingen::V,soida,йо́нгаш
995,bellen::V,haukkua,опташ
996,heulen::V,ulvoa,урмыжаш
997,blasen::V,puhaltaa,ӹфӹлӓш
998,pfeifen::V,viheltää,ши́шкаш
999,schreien::V,kirkua,уташ
1000,schreien::V,kirkua,саслаш
1001,schreien::V,kirkua,варгынзаш
1002,stöhnen::V,voihkia,ӹнгӹрӓш
1003,zittern::V,vapista,цӹтӹрӓш
1004,leben::V,elää,ӹлӓш
1005,geboren werden::V,syntyä,шачаш
1006,atmen::V,hengittää,шӱлӓш
1007,trinken::V,juoda,йӱӓш
1008,essen::V,syödä,качкаш
1009,schlucken::V,niellä,нелӓш
1010,müde werden::V,uupua,янгылаш
1011,einschlafen::V,uinahtaa,амален кеӓш
1012,schlafen::V,maata,амалаш
1013,schlafen::V,nukkua,амалаш
1014,aufwachen::V,herätä,понгыжалташ
1015,aufstehen::V,nousta,кӹньӹл шагалаш
1016,aufstehen::V,nousta ylös,кӹньӹл шагалаш
1017,sich erholen::V,levätä,кӓнаш
1018,krank werden::V,sairastua,церлӓнен вазаш
1019,krank sein::V,potea,церлӓнӓш
1020,krank sein::V,potea,ясланаш
1021,krank sein::V,potea,ясыланаш
1022,krank sein::V,sairastaa,церлӓнӓш
1023,krank sein::V,sairastaa,ясланаш
1024,krank sein::V,sairastaa,ясыланаш
1025,schmerzen::V,särkeä,каршташ
1026,schmerzen::V,kivistää,каршташ
1027,husten::V,yskiä,кахыраш
1028,genesen::V,toipua,паремӓш
1029,genesen::V,toipua,тöрлӓнӓш
1030,sterben::V,kuolla,вазын колаш
1031,umkommen::V,saada surmansa,пӹтӓш
1032,umkommen::V,kuolla,пӹтӓш
1033,sich bewegen::V,liikkua,кашташ
1034,sich rühren::V,liikahtaa,тӓрвӓнӓш
1035,sich erheben::V,nousta,кӹньӹлӓш
1036,sich setzen::V,istuutua,шӹнзӓш
1037,hinfallen::V,kaatua,кенвазаш
1038,hinfallen::V,kaatua,шынгалташ
1039,laufen::V,kävellä,кашташ
1040,schreiten::V,astua,ашкедӓш
1041,schreiten::V,astella,ашкедӓш
1042,spazierengehen::V,kävellä,мадын кашташ
1043,eilen::V,kiirehtiä,вӓшкӓш
1044,sich beeilen::V,kiirehtiä,вӓшкӓш
1045,sich beeilen::V,kiirehtiä,талашаш
1046,sich beeilen::V,olla kiireissään,вӓшкӓш
1047,sich beeilen::V,olla kiireissään,талашаш
1048,sausen::V,rynnätä,хойхаланаш
1049,sausen::V,rynnätä,хояш
1050,sausen::V,viilettää,хойхаланаш
1051,sausen::V,viilettää,хояш
1052,rennen::V,juosta,кыргыжаш
1053,springen::V,hypätä,тӹршештӓш
1054,klettern::V,kiivetä,ку́заш
1055,schaukeln::V,kiikkua,лыпшалташ
1056,kriechen::V,ryömiä,авалянаш
1057,kriechen::V,ryömiä,ньыжиклӓш
1058,schwimmen::V,uida,илӓш
1059,tauchen::V,sukeltaa,цымаш
1060,rudern::V,soutaa,шуалташ
1061,fahren::V,ajaa,кеӓш
1062,fahren::V,kulkea,кеӓш
1063,fliegen::V,lentää,чонгештӓш
1064,gehen::V,käydä,кеӓш
1065,weggehen::V,lähteä,кеӓш
1066,weggehen::V,poistua,кеӓш
1067,abfahren::V,lähteä,кеӓш
1068,anhalten::V,pysähtyä,цӓрнӓш
1069,anhalten::V,seisahtua,цӓрнӓш
1070,hineingehen::V,mennä sisään,пыраш
1071,eintreten::V,astua sisään,пыраш
1072,kommen::V,tulla,толаш
1073,ankommen::V,saapua,шоаш
1074,zurückkommen::V,palata,пöртӹлӓш
1075,bleiben::V,jäädä,кодаш
1076,bleiben::V,viipyä,кодаш
1077,warten::V,odottaa,вычаш
1078,erwarten::V,odottaa,вычаш
1079,suchen::V,etsiä,кӹчӓлӓш
1080,finden::V,löytää,моаш
1081,versuchen::V,yrittää,путаяш
1082,versuchen::V,yrittää,цацаш
1083,vorbereiten::V,valmistaa,поспейӹктӓш
1084,lieben::V,pitää,яраташ
1085,lieben::V,rakastaa,яраташ
1086,mögen::V,pitää,яраташ
1087,mögen::V,tykätä,яраташ
1088,lachen::V,nauraa,ваштылаш
1089,rühren::V,liikuttaa,тӓрвӓтӓш
1090,weinen::V,itkeä,мӓгӹрӓш
1091,schimpfen::V,haukkua,свырседӓлӓш
1092,sich ärgern::V,suuttua,шӹдешкӓш
1093,sich fürchten::V,pelätä,лӱдӓш
1094,fürchten::V,pelätä,лӱдӓш
1095,fliehen::V,paeta,кыргыжаш
1096,flüchten::V,paeta,кыргыж шӹлӓш
1097,sehen::V,nähdä,ужаш
1098,anschauen::V,katsoa,анжалаш
1099,ansehen::V,katsoa,анжаш
1100,hören::V,kuulla,колаш
1101,zuhören::V,kuunnella,колышташ
1102,probieren::V,maistaa,тотештӓш
1103,probieren::V,maistaa,подыл анжаш
1104,riechen::V,haistaa,ӱпшӹнзӓш
1105,fühlen::V,tuntea,шижӓш
1106,scheinen::V,tuntua,каяш
1107,zu sehen sein::V,näkyä,каяш
1108,vernehmen::V,kuulla,колын колташ
1109,frieren::V,palella,кӹлмаш
1110,frieren::V,palella,тӹнгӹргӓш
1111,tun::V,tehdä,ӹштӓш
1112,können::V,osata,кердӓш
1113,wollen::V,tahtoa,жалаяш
1114,anfangen::V,ruveta,тӹнгӓлӓш
1115,anfangen::V,aloittaa,тӹнгӓлӓш
1116,beenden::V,lopettaa,пӹтӓрӓш
1117,aufhören::V,loppua,цӓрнӓш
1118,gelingen::V,onnistua,цӓш лиӓш
1119,geraten::V,sujua,лиӓш
1120,geraten::V,joutua,лиӓш
1121,öffnen::V,avata,пачаш
1122,öffnen::V,aukaista,пачаш
1123,schließen::V,sulkea,чӱчӓш
1124,stellen::V,panna,шӹндӓш
1125,stellen::V,asettaa,шӹндӓш
1126,setzen::V,panna,шӹндӓш
1127,setzen::V,istuttaa,шӹндӓш
1128,legen::V,panna,опташ
1129,legen::V,panna,пиштӓш
1130,legen::V,asettaa,опташ
1131,legen::V,asettaa,пиштӓш
1132,berühren::V,koskea,тӹкӓлӓш
1133,berühren::V,koskettaa,тӹкӓлӓш
1134,verbinden::V,liittää,пидӓш
1135,verbinden::V,yhdistää,пидӓш
1136,bedecken::V,kattaa,леведӓш
1137,bedecken::V,peittää,леведӓш
1138,aufhängen::V,ripustaa,сӓкӓш
1139,anzünden::V,sytyttää,чӱктӓш
1140,aufheben::V,ylös nostaa,кузыкташ
1141,aufheben::V,nostaa,кузыкташ
1142,zurücklassen::V,jättää,кодаш
1143,verlieren::V,kadottaa,ямдаш
1144,fallen lassen::V,pudottaa,кенвацтараш
1145,machen::V,tehdä,ӹштӓш
1146,herstellen::V,tuottaa,йӓмдӹлӓш
1147,herstellen::V,valmistaa,йӓмдӹлӓш
1148,bauen::V,rakentaa,ӹштӓш
1149,reparieren::V,korjata,чиняш
1150,reparieren::V,korjata,алалаш
1151,verbessern::V,parantaa,яжоэмден шӹндӓш
1152,ändern::V,muuttaa,вашталташ
1153,graben::V,kaivaa,капаяш
1154,beugen::V,taivuttaa,лывырташ
1155,beugen::V,taivuttaa,каклярташ
1156,biegen::V,taivuttaa,лывырташ
1157,drehen::V,kääntää,сӓрӓш
1158,drehen::V,kääntää,сӓрӹкӓлӓш
1159,wenden::V,kääntää,сӓрӓлӓш
1160,umdrehen::V,kääntää,сӓрӓлӓш
1161,heben::V,nostaa,лӱктӓш
1162,heben::V,kohottaa,лӱктӓш
1163,hochheben::V,nostaa,кузыкташ
1164,ergreifen::V,tarttua,хватяш
1165,halten::V,pitää,кычаш
1166,drücken::V,painaa,темдӓш
1167,drücken::V,puristaa,темдӓш
1168,schieben::V,työntää,шӹкӓш
1169,kratzen::V,raapia,нӹжӓш
1170,lecken::V,nuolla,нылаш
1171,beißen::V,purra,пыралаш
1172,abreißen::V,repiä,кӹрӓш
1173,abreißen::V,repiä,кышкед нӓлӓш
1174,abschneiden::V,leikata poikki,шулаш
1175,abschneiden::V,leikata poikki,лаштыклаш
1176,abschneiden::V,leikata,шулаш
1177,abschneiden::V,leikata,лаштыклаш
1178,binden::V,sitoa,пидӓш
1179,stecken::V,pistää,шыралаш
1180,brechen::V,murtaa,тодылаш
1181,brechen::V,murtaa,пыдырташ
1182,klopfen::V,koputtaa,рушткаш
1183,klopfen::V,kolkuttaa,рушткаш
1184,hauen::V,lyödä,шелӹштӓш
1185,kleben::V,liimata,клейӓш
1186,reiben::V,hieroa,нӹжӓш
1187,reiben::V,hangata,нӹжӓш
1188,streichen::V,sivellä,шӹрӓш
1189,schleifen::V,hioa,шымаш
1190,schneiden::V,leikata,пӹчкӓш
1191,rütteln::V,ravistaa,мыльгыкташ
1192,schütteln::V,pudistaa,цӹтӹртӓш
1193,schütteln::V,pudistaa,мыльгыкташ
1194,schwenken::V,heiluttaa,машыяш
1195,schütten::V,kaataa,опталаш
1196,füllen::V,täyttää,темӓш
1197,einwickeln::V,kääriä,пӹтӹрӓ́лӓш
1198,tragen::V,kantaa,намалаш
1199,schleppen::V,raahata,шӹдӹрӓш
1200,ziehen::V,vetää,шыпшаш
1201,aufbewahren::V,säilyttää,перегӓш
1202,werfen::V,viskata,кӹшкӓш
1203,fangen::V,napata,кычаш
1204,fangen::V,ottaa kiinni,кычаш
1205,packen::V,tarttua,хватяш
1206,verstecken::V,kätkeä,шӹлтӓш
1207,verstecken::V,piilottaa,шӹлтӓш
1208,teilen::V,jakaa,пайылаш
1209,schicken::V,lähettää,колташ
1210,bringen::V,viedä,кандаш
1211,hinzufügen::V,lisätä,
1212,bekommen::V,saada,лыкташ
1213,erhalten::V,saada,получаяш
1214,nehmen::V,ottaa,налаш
1215,wählen::V,valita,айыраш
1216,auswählen::V,valikoida,айыраш
1217,bewahren::V,säilyttää,перегӓш
1218,behindern::V,estää,мешӓйӓш
1219,verderben::V,pilata,портяш
1220,verderben::V,turmella,портяш
1221,beschädigen::V,vioittaa,шушырташ
1222,beschädigen::V,vahingoittaa,шушырташ
1223,zerbrechen::V,rikkoa,пыдырташ
1224,zerreißen::V,repiä rikki,кӹрӓш
1225,zerreißen::V,repiä palasiksi,кӹрӓш
1226,zerstören::V,hävittää,шӓлӓтӓш
1227,verbrennen::V,polttaa,йылаташ
1228,verbrennen::V,polttaa,йылалташ
1229,geben::V,antaa,пуаш
1230,reichen::V,ojentaa,пуаш
1231,schenken::V,lahjoittaa,подараш
1232,versprechen::V,luvata,сöрӓш
1233,wünschen::V,toivottaa,жалаяш
1234,loben::V,ylistää,хваляш
1235,küssen::V,suudella,шышшалаш
1236,wiegen::V,tuudittaa,лӱнгӓлтӓш
1237,wiegen::V,keinuttaa,лӱнгӓлтӓш
1238,zudecken::V,peittää,пиштӓш
1239,wecken::V,herättää,понгыжалтараш
1240,zeigen::V,näyttää,анжыкташ
1241,zeigen::V,osoittaa,анжыкташ
1242,führen::V,johdattaa,видӓш
1243,lehren::V,opettaa,тымдаш
1244,unterrichten::V,opettaa,тымдаш
1245,aufziehen::V,kasvattaa,кушташ
1246,leiten::V,johtaa,видӓш
1247,leiten::V,johtaa,вуйлаташ
1248,leiten::V,johtaa,вуйлалташ
1249,antreiben::V,hoputtaa,талаштараш
1250,lassen::V,antaa,-ыкт
1251,einladen::V,kutsua,ӱжӓш
1252,vereinigen::V,yhdistää,иктештӓш
1253,besuchen::V,vierailla,толаш
1254,treffen::V,tavata,вӓшлиӓш
1255,treffen::V,tavata,вӓшлиӓлтӓш
1256,sich versammeln::V,kokoontua,цымыргаш
1257,spielen::V,pelata,мадаш
1258,spielen::V,leikkiä,мадаш
1259,singen::V,laulaa,мыраш
1260,tanzen::V,tanssia,кушташ
1261,sich trennen::V,erota,айырлаш
1262,verlassen::V,jättää,шуаш
1263,retten::V,pelastaa,ытараш
1264,bewachen::V,vartioida,оролаш
1265,schützen::V,suojella,перегӓш
1266,verteidigen::V,puolustaa,перегӓш
1267,sich schlagen::V,tapella,шидӓлӓш
1268,sich schlagen::V,tapella,шиэдӓлӓш
1269,schießen::V,ampua,лӱӓш
1270,siegen::V,voittaa,сӹнгӓш
1271,ärgern::V,ärsyttää,шӹдештӓрӓш
1272,schlagen::V,lyödä,пӓрен колташ
1273,schlagen::V,lyödä,хӹрӹктен колташ
1274,treten::V,potkaista,чымаш
1275,stechen::V,pistää,пышкылаш
1276,stoßen::V,sysätä,шыркедӓш
1277,stoßen::V,työntää,шыркедӓш
1278,stehlen::V,varastaa,шолышт толаш
1279,stören::V,häiritä,ӓрештӹлӓш
1280,belästigen::V,häiritä,кӓньӹсӹрлӓндӓрӓш
1281,belästigen::V,häiritä,шытырланыкташ
1282,verbergen::V,kätkeä,шӹлтӓш
1283,täuschen::V,harhauttaa,алталаш
1284,täuschen::V,harhauttaa,аталаш
1285,betrügen::V,pettää,мошеньӹчӓйӓш
1286,betrügen::V,petkuttaa,мошеньӹчӓйӓш
1287,töten::V,tappaa,пуштын шуаш
1288,wohnen::V,asua,ӹлӓш
1289,arbeiten::V,tehdä työtä,пӓшӓлӓш
1290,arbeiten::V,tehdä työtä,ровотаяш
1291,arbeiten::V,työskennellä,пӓшӓлӓш
1292,arbeiten::V,työskennellä,ровотаяш
1293,sammeln::V,koota,погаш
1294,sammeln::V,kerätä,погаш
1295,pflücken::V,poimia,кӹрӓш
1296,jagen::V,metsästää,охотничӓйӓш
1297,fischen::V,kalastaa,кол кычаш
1298,fassen::V,pyydystää,кычаш
1299,fassen::V,saalistaa,кычаш
1300,hüten::V,paimentaa,кӹтӓш
1301,treiben::V,ajaa,шуруяш
1302,anbinden::V,kytkeä,ялшташ
1303,anbinden::V,kytkeä,ялышташ
1304,füttern::V,ruokkia,пукшаш
1305,melken::V,lypsää,шыпшылаш
1306,hacken::V,hakata,роаш
1307,gießen::V,kastella,шӓвӓш
1308,reifen::V,kypsyä,кӱӓш
1309,reifen::V,kypsyä,поспейӓш
1310,zubereiten::V,valmistaa,йӓмдӹлӓш
1311,kochen::V,keittää,шолташ
1312,backen::V,leipoa,кӱктӓш
1313,braten::V,paistaa,жӓрӓш
1314,umrühren::V,hämmentää,намалаш
1315,stricken::V,kutoa,пидӓш
1316,stricken::V,neuloa,пидӓш
1317,nähen::V,ommella,ыргаш
1318,färben::V,värjätä,пидӓш
1319,färben::V,värittää,пидӓш
1320,reinigen::V,puhdistaa,чиӓлтӓш
1321,waschen::V,pestä,мышкаш
1322,abwischen::V,pyyhkiä,ӹштӓш
1323,spülen::V,huuhtoa,шӱӓлтӓш
1324,fegen::V,pyyhkäistä,ӹштӓш
1325,kehren::V,lakaista,ӹштӓш
1326,baden::V,kylpeä,нӱштӹлӓш
1327,sich waschen::V,peseytyä,мышкылташ
1328,ausziehen::V,riisua,кыдашаш
1329,anziehen::V,pukea ylleen,чиӓш
1330,sich anziehen::V,pukeutua,чиӓш
1331,kämmen::V,kammata,шерӓш
1332,schmücken::V,koristaa,цеверемдӓш
1333,schmücken::V,kaunistaa,цеверемдӓш
1334,sagen::V,sanoa,манаш
1335,sagen::V,sanoa,келесӓш
1336,sprechen::V,puhua,манаш
1337,reden::V,keskustella,шайышташ
1338,sich unterhalten::V,jutella,хытыраш
1339,sich unterhalten::V,jutella,хытыргаш
1340,fragen::V,kysyä,ядаш
1341,bitten::V,pyytää,ядаш
1342,erzählen::V,kertoa,келесӓш
1343,mitteilen::V,ilmoittaa,попаш
1344,mitteilen::V,ilmoittaa,увертӓш
1345,mitteilen::V,ilmoittaa,увертӓрӓш
1346,nennen::V,kutsua,лӹмдӓш
1347,nennen::V,nimittää,лӹмдӓш
1348,rufen::V,kutsua,ӱжӓш
1349,prahlen::V,kerskailla,хайзаш
1350,prahlen::V,kerskailla,шаргаланаш
1351,übersetzen::V,kääntää,вашташ
1352,denken::V,miettiä,машанаш
1353,denken::V,ajatella,машанаш
1354,glauben::V,uskoa,ӹнянӓш
1355,bemerken::V,huomata,цаклаш
1356,erkennen::V,tunnistaa,пӓлӓш
1357,begreifen::V,ymmärtää,ынгылаш
1358,verstehen::V,ymmärtää,ынгылаш
1359,lernen::V,oppia,тыменяш
1360,wissen::V,tietää,пӓлӓш
1361,sich erinnern an::V,muistaa,ышештӓрӓш
1362,vergessen::V,unohtaa,монден кодаш
1363,messen::V,mitata,висӓш
1364,zählen::V,laskea,шотаяш
1365,rechnen::V,laskea,шотаяш
1366,lesen::V,lukea,лыдаш
1367,malen::V,maalata,рисуяш
1368,zeichnen::V,piirtää,ыдырка́лаш
1369,zeichnen::V,piirustaa,ыдырка́лаш
1370,schreiben::V,kirjoittaa,вазаш
1371,besitzen::V,omistaa,кы́чаш
1372,kaufen::V,ostaa,нӓлӓш
1373,verkaufen::V,myydä,выжалаш
1374,bezahlen::V,maksaa,тӱлӓш
1375,zahlen::V,maksaa,тӱлӓш
1376,beherrschen::V,hallita,кы́чаш
1377,ertragen::V,kestää,цӹтӓш
