,Concept_ID,is,kv
799,eins::NUM,einn,ӧт
800,zwei::NUM,tveir,кык
801,drei::NUM,þrír,куим
802,vier::NUM,fjórir,нёль
803,fünf::NUM,fimm,вит
804,sechs::NUM,sex,квать
805,sieben::NUM,sjö,сизим
806,acht::NUM,átta,кыкьямыс
807,neun::NUM,níu,ӧкмыс
808,zehn::NUM,tíu,дас
809,elf::NUM,ellefu,дасотік
810,zwölf::NUM,tólf,даскык
811,zwanzig::NUM,tuttugu,кыкдас
812,dreißig::NUM,þrjátíu,куимдас
813,vierzig::NUM,fjörutíu,нёльдас
814,fünfzig::NUM,fimmtíu,витдас
815,sechzig::NUM,sextíu,кватьдас
816,siebzig::NUM,sjötíu,сизимдас
817,achtzig::NUM,áttatíu,кыкьямысдас
818,neunzig::NUM,níutíu,ӧкмысдас
819,hundert::NUM,hundrað,сто
820,tausend::NUM,þúsund,тысяча
821,und::CNJ,og,и
822,und::CNJ,og,да
823,oder::CNJ,eða,или
824,stehen::V,standa,сулавны
825,sitzen::V,sitja,пукавны
826,liegen::V,liggja,куйлыны
827,hängen::V,hanga,ӧшавны
828,werden::V,verða,лоны
829,passieren::V,gerast,аркмыны
830,beginnen::V,byrja,петны
831,enden::V,enda,-сь
832,enden::V,enda,бырны
833,enden::V,lykta,-сь
834,enden::V,lykta,бырны
835,wechseln::V,skipta,вежсьыны
836,aufgehen[Sonne]::V,koma upp,петавны
837,untergehen[Sonne]::V,ganga til viðar,пуксьыны
838,scheinen[Sonne]::V,skína,югьявны
839,donnern::V,þruma,гымавны
840,wehen::V,blása,пӧлявны
841,strömen::V,streyma,киссьыны
842,fließen::V,fljóta,визывтны
843,sich drehen::V,snúast,бергавны
844,schwanken::V,riða,кӧвьясьны
845,schwanken::V,rugga,кӧвьясьны
846,schwingen::V,sveiflast,дюттясьны
847,fallen::V,falla,усьны
848,brennen::V,brenna,сотчыны
849,rauchen::V,reykja,тшынасьны
850,regnen::V,rigna,зэрны
851,gefrieren::V,frjósa,гегдыны
852,tauen::V,þiðna,сывны
853,schmelzen::V,bráðna,сывны
854,trocknen::V,þorna,косьмыны
855,sieden::V,sjóða,пизьны
856,faulen::V,rotna,нёльзьыны
857,verfaulen::V,rotna,тӧрмыны
858,verfaulen::V,rotna,сiсьмыны
859,reißen::V,rifna,косясьны
860,versinken::V,sökkva,вӧйны
861,vergehen::V,líða,мунны
862,erscheinen::V,birtast,мыччисьны
863,verschwinden::V,hverfa,ӧшны
864,sinken::V,síga,ямны
865,abnehmen::V,lækka,ямны
866,abnehmen::V,minnka,ямны
867,zunehmen::V,aukast,паськавны
868,steigen::V,stíga,лэбтiсьны
869,wachsen::V,vaxa,быдмыны
870,glänzen::V,glóa,свиттявны
871,glänzen::V,glampa,свиттявны
872,funkeln::V,leiftra,югйовтлыны
873,funkeln::V,leiftra,югйӧв-керны
874,lärmen::V,hafa hátt,чавзыны
875,läuten::V,hringja,диньгыны
876,klingeln::V,hringja,силькӧтны
877,klirren::V,glamra,жольӧтны
878,klirren::V,skrölta,жольӧтны
879,brausen::V,ólga,гуасьны
880,rauschen::V,suða,кышӧтны
881,klingen::V,hljóma,горавны
882,bellen::V,gelta,увтны
883,bellen::V,gelta,вувтны
884,heulen::V,væla,уннявны
885,heulen::V,ýlfra,уннявны
886,blasen::V,blása,пӧлявны
887,pfeifen::V,blístra,пиксыны
888,schreien::V,æpa,айзыны
889,stöhnen::V,stynja,ойзыны
890,stöhnen::V,stynja,ружтыны
891,zittern::V,titra,легьявны
892,zittern::V,skjálfa,легьявны
893,leben::V,lifa,овны
894,geboren werden::V,fæðast,шогмыны
895,atmen::V,anda,лолавны
896,atmen::V,draga andann,лолавны
897,trinken::V,drekka,юны
898,essen::V,borða,сёйны
899,schlucken::V,kingja,ньылавны
900,müde werden::V,þreytast,мыдзны
901,einschlafen::V,sofna,ланьтны
902,schlafen::V,sofa,узьны
903,aufwachen::V,vakna,саймыны
904,aufwachen::V,vakna,пальмыны
905,aufstehen::V,fara á fætur,сувтны
906,sich erholen::V,hvíla sig,шоччисьлыны
907,krank werden::V,veikjast,моржитны
908,krank werden::V,verða veikur,моржитны
909,krank sein::V,vera veikur,шогавны
910,krank sein::V,vera veikur,визьӧтны
911,schmerzen::V,kenna til,висьны
912,husten::V,hósta,кашляйтны
913,genesen::V,batna,бурдны
914,genesen::V,frískast,бурдны
915,sterben::V,deyja,кувны
916,umkommen::V,farast,вийсьыны
917,sich bewegen::V,bifast,локны
918,sich bewegen::V,bifast,ветлӧтны
919,sich rühren::V,hreyfast,вӧрзьӧтчыны
920,sich erheben::V,standa upp,сувтны
921,sich setzen::V,setjast,пуксьыны
922,hinfallen::V,detta,пӧрласьны
923,laufen::V,labba,мунны
924,schreiten::V,ganga,тальччавны
925,spazierengehen::V,ganga sér til skemmtunar,котрасьны
926,eilen::V,fara hratt,тэрмасьны
927,sich beeilen::V,flýta sér,тэрмасьны
928,sausen::V,þjóta,вирдавны-котӧртны
929,rennen::V,hlaupa,
930,springen::V,stökkva,чеччавны
931,klettern::V,klifra,кышасьны
932,schaukeln::V,róla,чурликасьны
933,schaukeln::V,rugga,чурликасьны
934,kriechen::V,skríða,кыскасьны-мунны
935,schwimmen::V,synda,вартчыны
936,tauchen::V,kafa,сунгисьны ваӧ
937,rudern::V,róa,сынны
938,fahren::V,aka,мунны
939,fahren::V,fara,мунны
940,fliegen::V,fljúga,лэбавны
941,gehen::V,fara,мунны
942,gehen::V,ganga,мунны
943,weggehen::V,fara burt,мунны
944,weggehen::V,ganga burt,мунны
945,abfahren::V,aka burt,иньдӧтчыны
946,abfahren::V,aka burt,мунны
947,anhalten::V,stöðva,сувтны
948,hineingehen::V,ganga inn,пырны
949,eintreten::V,koma inn,пырны
950,eintreten::V,ganga inn,пырны
951,kommen::V,koma,локны
952,ankommen::V,koma til,локны
953,zurückkommen::V,koma til baka,бертны
954,zurückkommen::V,koma til baka,панӧвтсьыны
955,bleiben::V,haldast,кольччыны
956,bleiben::V,vera kyrr,кольччыны
957,warten::V,bíða,видзчисьны
958,erwarten::V,búast við,видзчисьны
959,erwarten::V,eiga von á,видзчисьны
960,suchen::V,leita,кошшыны
961,finden::V,finna,адззыны
962,versuchen::V,reyna,пондыны
963,versuchen::V,reyna,пондӧтны
964,vorbereiten::V,undirbúa,лӧсьӧтны
965,lieben::V,elska,милуйтны
966,mögen::V,þykja gott,радейтны
967,mögen::V,falla í geð,радейтны
968,lachen::V,hlæja,серавны
969,rühren::V,snerta,сьӧлӧм вӧрзьӧтны
970,weinen::V,gráta,горзыны
971,schimpfen::V,skammast,видчыны
972,sich ärgern::V,sárna,лёкавны
973,sich ärgern::V,gremjast,лёкавны
974,sich fürchten::V,óttast,повны
975,fürchten::V,óttast,повны
976,fliehen::V,flýja,пышшыны
977,flüchten::V,strjúka,пышшыны
978,sehen::V,sjá,адззыны
979,anschauen::V,horfa á,видзӧтны
980,ansehen::V,líta á,видзӧтны
981,hören::V,heyra,кывны
982,zuhören::V,hlusta,кывзыны
983,probieren::V,smakka,пешлыны
984,riechen::V,þefa,дукавны
985,fühlen::V,finna til,кывны
986,scheinen::V,virðast,декуйтчыны
987,zu sehen sein::V,vera að sjá,тыдавны
988,vernehmen::V,heyra,тӧдмавны
989,vernehmen::V,greina,тӧдмавны
990,frieren::V,frjósa,гегдыны
991,tun::V,gera,керны
992,können::V,geta,вермыны
993,wollen::V,ætla,мӧдны
994,wollen::V,vilja,мӧдны
995,anfangen::V,hefja,петны
996,beenden::V,enda,ештӧтны
997,beenden::V,enda,керыштны
998,beenden::V,ljúka,ештӧтны
999,beenden::V,ljúka,керыштны
1000,aufhören::V,lykta,дугдыны
1001,gelingen::V,heppnast,шогмыны
1002,geraten::V,lukkast,мыччисьны
1003,öffnen::V,opna,осьтны
1004,schließen::V,loka,пӧднавны
1005,stellen::V,láta,сувтӧтны
1006,stellen::V,setja,сувтӧтны
1007,setzen::V,láta,пуксьӧтны
1008,setzen::V,setja,пуксьӧтны
1009,legen::V,láta,пуктыны
1010,legen::V,leggja,пуктыны
1011,berühren::V,koma við,вӧрзьӧтны
1012,verbinden::V,sameina,йитны
1013,bedecken::V,hylja,вевттьыны
1014,aufhängen::V,hengja,ӧшӧтны
1015,aufhängen::V,hengja upp,ӧшӧтны
1016,anzünden::V,kveikja í,ӧзтыны
1017,aufheben::V,taka upp,лэбтыны
1018,aufheben::V,lyfta upp,лэбтыны
1019,zurücklassen::V,skilja eftir,кольны
1020,verlieren::V,týna,ӧштыны
1021,verlieren::V,glata,ӧштыны
1022,fallen lassen::V,missa,уськӧтны
1023,machen::V,búa til,керны
1024,herstellen::V,framleiða,вӧчны
1025,bauen::V,smíða,строитны
1026,bauen::V,byggja,строитны
1027,reparieren::V,gera við,вочны
1028,verbessern::V,bæta,бурсьӧтны
1029,ändern::V,breyta,вежны
1030,graben::V,grafa,гарйыны
1031,beugen::V,beygja,кусіньтны
1032,biegen::V,sveigja,чукыльтыштны
1033,drehen::V,snúa,бергӧтны
1034,wenden::V,snúa,бергӧтны
1035,wenden::V,venda,бергӧтны
1036,umdrehen::V,venda,бергӧтны
1037,umdrehen::V,snúa við,бергӧтны
1038,heben::V,hefja,лэбтыны
1039,hochheben::V,lyfta upp,лэбтыны
1040,ergreifen::V,grípa,кватитны
1041,halten::V,rúma,видзны
1042,halten::V,halda,видзны
1043,drücken::V,þjá,личкыны
1044,drücken::V,þrýsta,личкыны
1045,schieben::V,ýta,тойлавны
1046,kratzen::V,klóra,шаркӧтны
1047,lecken::V,sleikja,нювны
1048,beißen::V,bíta,йирны
1049,abreißen::V,rífa af,орӧтны
1050,abreißen::V,rífa frá,орӧтны
1051,abschneiden::V,skera af,шӧрыштны
1052,abschneiden::V,skera af,вундыштны
1053,abschneiden::V,klippa af,шӧрыштны
1054,abschneiden::V,klippa af,вундыштны
1055,binden::V,binda,гӧрдззыны
1056,stecken::V,stinga,мӧртны
1057,brechen::V,brjóta,жугдыны
1058,klopfen::V,berja,зукӧтны
1059,klopfen::V,klappa,зукӧтны
1060,hauen::V,berja,желльыны
1061,hauen::V,höggva,желльыны
1062,kleben::V,líma,лякӧтны
1063,reiben::V,núa,зыртны
1064,streichen::V,smyrja,мавтны
1065,schleifen::V,slípa,кыскыны
1066,schneiden::V,skera,вундавны
1067,schneiden::V,klippa,вундавны
1068,rütteln::V,skaka,шатлавны
1069,schütteln::V,hrista,зыбӧтны
1070,schwenken::V,sveifla,ӧвтны
1071,schwenken::V,sveifla,макайтны
1072,schütten::V,hella,кисьтны
1073,füllen::V,fylla,тыртны
1074,füllen::V,fylla,тырсьӧтны
1075,einwickeln::V,vefja inn í,тубны
1076,tragen::V,bera,новйӧтны
1077,schleppen::V,draga,кыскыны
1078,ziehen::V,toga,кыскыны
1079,ziehen::V,draga,кыскыны
1080,aufbewahren::V,geyma,видзны
1081,werfen::V,kasta,шентывлыны
1082,fangen::V,grípa,кутны
1083,packen::V,þrífa í,кутасьны
1084,packen::V,þrífa í,кватитны
1085,verstecken::V,fela,дзебны
1086,teilen::V,deila,торйӧтны
1087,schicken::V,senda,иньдыны
1088,bringen::V,færa,вайны
1089,bringen::V,flytja,вайны
1090,hinzufügen::V,bæta við,содтыны
1091,bekommen::V,hljóta,получитны
1092,bekommen::V,ná,получитны
1093,erhalten::V,fá,получитны
1094,nehmen::V,taka,босьтны
1095,wählen::V,velja,бӧрйыны
1096,auswählen::V,velja úr,бӧрйыны
1097,bewahren::V,gæta,видзны
1098,bewahren::V,vernda,видзны
1099,behindern::V,varna,падтыны
1100,verderben::V,spilla,изводавны
1101,beschädigen::V,skemma,паздыны
1102,zerbrechen::V,brjóta,паздыны
1103,zerreißen::V,rífa,косявны
1104,zerreißen::V,rífa sundur,косявны
1105,zerstören::V,rífa niður,паздыны
1106,verbrennen::V,brenna,сотны
1107,geben::V,gefa,сетны
1108,reichen::V,rétta,сетны
1109,schenken::V,gefa,козьнавны
1110,versprechen::V,lofa,кӧсйыны
1111,versprechen::V,heita,кӧсйыны
1112,wünschen::V,óska,бурсьыны
1113,loben::V,lofa,ошкыны
1114,loben::V,hrósa,ошкыны
1115,küssen::V,kyssa,окавны
1116,wiegen::V,rugga,тюттьӧтны
1117,zudecken::V,þekja,вевттьыны
1118,zudecken::V,breiða yfir,вевттьыны
1119,wecken::V,vekja,саймӧтны
1120,zeigen::V,sýna,мыччавны
1121,führen::V,leiða,нуӧтны
1122,lehren::V,kenna,велӧтны
1123,unterrichten::V,fræða,велӧтны
1124,aufziehen::V,ala upp,быдтыны
1125,leiten::V,stjórna,юравны
1126,leiten::V,stjórna,веськӧтлыны
1127,antreiben::V,hvetja,тэрмӧтны
1128,lassen::V,láta,-ӧтыны
1129,einladen::V,bjóða heim,корны
1130,vereinigen::V,sameina,ӧтувтны
1131,vereinigen::V,sameina,ӧтлаавны
1132,besuchen::V,heimsækja,пыравлыны
1133,treffen::V,hitta,пантавны
1134,sich versammeln::V,safnast saman,ӧксьыны
1135,spielen::V,leika sér,орсны
1136,singen::V,syngja,сьывны
1137,tanzen::V,dansa,йӧктыны
1138,sich trennen::V,skiljast,торьясьны
1139,verlassen::V,yfirgefa,кольны
1140,retten::V,bjarga,мынтны
1141,bewachen::V,gæta,смекайтны
1142,bewachen::V,hafa vörð á,смекайтны
1143,schützen::V,vernda,дорйыны
1144,verteidigen::V,verja,дорйыны
1145,sich schlagen::V,slást,тышкасьны
1146,sich schlagen::V,berjast,тышкасьны
1147,schießen::V,skjóta,лыйны
1148,siegen::V,sigra,вермыны
1149,ärgern::V,ergja,лӧгӧтны
1150,ärgern::V,skaprauna,лӧгӧтны
1151,schlagen::V,slá,базнитны
1152,schlagen::V,lemja,базнитны
1153,treten::V,sparka,чужьявны
1154,stechen::V,stinga,бытшкыны
1155,stoßen::V,hrinda,тапкыны
1156,stoßen::V,hrinda,тойыштны
1157,stehlen::V,stela,гусявны
1158,stören::V,trufla,костіавны
1159,belästigen::V,ónáða,назыляйтны
1160,verbergen::V,leyna,дзебны
1161,täuschen::V,gabba,бӧбӧтны
1162,täuschen::V,gabba,пӧрьявны
1163,täuschen::V,blekkja,бӧбӧтны
1164,täuschen::V,blekkja,пӧрьявны
1165,betrügen::V,svíkja,муклачитны
1166,betrügen::V,blekkja,муклачитны
1167,töten::V,drepa,вийны
1168,wohnen::V,búa,овны
1169,arbeiten::V,vinna,уджавны
1170,sammeln::V,safna,ӧктыны
1171,pflücken::V,tína,судзлавны
1172,pflücken::V,reyta,судзлавны
1173,jagen::V,veiða,вӧравны
1174,fischen::V,fiska,чериавны
1175,fassen::V,veiða,кутны
1176,hüten::V,gæta,вердны
1177,hüten::V,gæta,йирсьӧтны
1178,hüten::V,vakta,вердны
1179,hüten::V,vakta,йирсьӧтны
1180,treiben::V,reka,вашӧтны
1181,anbinden::V,binda við,кӧртавны
1182,anbinden::V,binda fast,кӧртавны
1183,füttern::V,fóðra,вердны
1184,melken::V,mjólka,высьтыны
1185,melken::V,mjólka,чилькӧтны
1186,hacken::V,höggva,керавны
1187,gießen::V,hella,киськавны
1188,reifen::V,þroskast,кисьмыны
1189,zubereiten::V,elda,лӧсьӧтны
1190,zubereiten::V,tilbúa,лӧсьӧтны
1191,kochen::V,sjóða,пуны
1192,backen::V,baka,пӧжавны
1193,braten::V,steikja,жаритны
1194,umrühren::V,hræra í,соравны
1195,stricken::V,prjóna,домавны
1196,nähen::V,sauma,вурны
1197,färben::V,lita,краситны
1198,reinigen::V,hreinsa,весӧтны
1199,waschen::V,þvo,пеславны
1200,abwischen::V,þerra,чышкыны
1201,spülen::V,skola,гывьявны
1202,spülen::V,þvo upp,гывьявны
1203,fegen::V,sópa,чышкыны
1204,fegen::V,hreinsa,чышкыны
1205,kehren::V,sópa,чышкыны
1206,baden::V,baða sig,купайтчыны 
1207,sich waschen::V,þvo sér,миссьыны
1208,ausziehen::V,fara úr,гыжтӧтны
1209,ausziehen::V,fara úr,пӧрччавны
1210,anziehen::V,fara í,пасьтавны
1211,sich anziehen::V,klæðast,пасьтасьны
1212,kämmen::V,greiða,сынавны
1213,schmücken::V,prýða,баситны
1214,schmücken::V,skreyta,баситны
1215,sagen::V,segja,висьтавны
1216,sprechen::V,tala,шуны
1217,reden::V,ræða,баитны
1218,sich unterhalten::V,spjalla,сёрнитны
1219,sich unterhalten::V,ræðast við,сёрнитны
1220,fragen::V,spyrja,юавны
1221,bitten::V,biðja,корны
1222,erzählen::V,segja frá,висьтавны
1223,mitteilen::V,tilkynna,висьтавны
1224,nennen::V,nefna,нимтны
1225,rufen::V,kalla,китсавны
1226,rufen::V,kalla,корны
1227,rufen::V,kalla,чукӧстны
1228,prahlen::V,gorta,ошшасьны
1229,übersetzen::V,þýða,вуджӧтны
1230,denken::V,hugsa,чайтны
1231,glauben::V,trúa,веритны
1232,bemerken::V,taka eftir,казявны
1233,erkennen::V,þekkja,тӧдсавны
1234,begreifen::V,skilja,вежӧртны
1235,verstehen::V,skilja,кывны
1236,lernen::V,læra,велӧтчыны
1237,wissen::V,vita,тӧдны
1238,sich erinnern an::V,minnast,касьтывны
1239,vergessen::V,gleyma,вунӧтны
1240,messen::V,mæla,меряйтны
1241,zählen::V,telja,лыддьыны
1242,rechnen::V,reikna,лыддьыны
1243,lesen::V,lesa,лыддьӧтны
1244,malen::V,mála,
1245,zeichnen::V,teikna,гижмавны
1246,schreiben::V,skrifa,гижны
1247,besitzen::V,hafa,лоны
1248,kaufen::V,kaupa,небны
1249,verkaufen::V,selja,вузавны
1250,bezahlen::V,borga,вештыны
1251,zahlen::V,borga,вештыны
1252,beherrschen::V,hafa á valdi sínu,
1253,ertragen::V,þola,терпитны
