,Concept_ID,sl,fi
807,hinauf::ADV,gôr,ylös
808,überall::ADV,povsód,kaikkialla
809,nicht::ADV,ne,ei
810,ein wenig::ADV,málo,vähän
811,kaum::ADV,kómaj,tuskin
812,sehr::ADV,zeló,kovin
813,sehr::ADV,zeló,oikein
814,so::ADV,takó,näin
815,noch::ADV,še,vielä
816,nur::ADV,samó,vain
817,nur::ADV,samó,ainoastaan
818,schon::ADV,žè,jo
819,wieder::ADV,spét,taas
820,wieder::ADV,spét,jälleen
821,vergebens::ADV,zamàn,turhaan
822,vergebens::ADV,zastónj,turhaan
823,vor::PRP,pred,edessä
824,hinter::PRP,za,takana
825,unter::PRP,pod,alla
826,durch::PRP,skózi,läpi
827,durch::PRP,skózi,kautta
828,neben::PRP,kràj,vieressä
829,neben::PRP,póleg,vieressä
830,zwischen::PRP,med,välillä
831,zwischen::PRP,izmed,välillä
832,wegen::PRP,zarádi,takia
833,wegen::PRP,zarádi,vuoksi
834,dies::PRN,tó,tämä
835,das::PRN,tó,se
836,alles::PRN,vsè,kaikki
837,ich::PRN,jàz,minä
838,du::PRN,tí,sinä
839,er::PRN,òn,hän
840,wir::PRN,mí,me
841,ihr::PRN,ví,te
842,sie::PRN,ôni,he
843,was::FPRN,káj,mikä
844,wer::FPRN,kdó,ken
845,wer::FPRN,kdó,kuka
846,wo::FADV,kjé,missä
847,wohin::FADV,kám,mihin
848,wie::FADV,kakó,miten
849,wie::FADV,kakó,kuinka
850,warum::FADV,zakáj,miksi
851,wieviel::FNUM,kóliko,paljonko
852,wieviel::FNUM,kóliko,kuinka paljon
853,eins::NUM,êden,yksi
854,zwei::NUM,dvá,kaksi
855,drei::NUM,trí,kolme
856,vier::NUM,štíri,neljä
857,fünf::NUM,pét,viisi
858,sechs::NUM,šést,kuusi
859,sieben::NUM,sédem,seitsemän
860,acht::NUM,ósem,kahdeksan
861,neun::NUM,devét,yhdeksän
862,zehn::NUM,desét,kymmenen
863,elf::NUM,enájst,yksitoista
864,zwölf::NUM,dvánajst,kaksitoista
865,zwanzig::NUM,dvájset,kaksikymmentä
866,dreißig::NUM,trídeset,kolmekymmentä
867,vierzig::NUM,štírideset,neljäkymmentä
868,fünfzig::NUM,pétdeset,viisikymmentä
869,sechzig::NUM,šéstdeset,kuusikymmentä
870,siebzig::NUM,sédemdeset,seitsemänkymmentä
871,achtzig::NUM,ósemdeset,kahdeksankymmentä
872,neunzig::NUM,devétdeset,yhdeksänkymmentä
873,hundert::NUM,stó,sata
874,tausend::NUM,tísoč,tuhat
875,und::CNJ,in,ja
876,oder::CNJ,áli,tai
877,stehen::V,státi,seisoa
878,sitzen::V,sedéti,istua
879,liegen::V,ležáti,maata
880,hängen::V,viséti,riippua
881,werden::V,postáti,tulla
882,werden::V,postáti,joutua
883,passieren::V,zgodíti se,sattua
884,passieren::V,zgodíti se,tapahtua
885,beginnen::V,začéti se,alkaa
886,enden::V,končáti se,loppua
887,enden::V,končáti se,päättyä
888,wechseln::V,ménjati se,vaihtua
889,wechseln::V,ménjati se,vaihdella
890,aufgehen[Sonne]::V,vzíti,nousta
891,untergehen[Sonne]::V,zaíti,laskea
892,scheinen[Sonne]::V,sijáti,paistaa
893,donnern::V,grméti,jyristä
894,wehen::V,píhati,tuulla
895,wehen::V,píhati,puhaltaa
896,strömen::V,líti,virrata
897,fließen::V,têči,valua
898,fließen::V,têči,juosta
899,sich drehen::V,vrtéti se,pyöriä
900,schwanken::V,kolébati,horjua
901,schwingen::V,níhati,heilua
902,schwingen::V,níhati,värähdellä
903,fallen::V,pádati,pudota
904,fallen::V,pádati,langeta
905,brennen::V,goréti,palaa
906,rauchen::V,kadíti se,savuta
907,regnen::V,deževáti,sataa
908,gefrieren::V,zmŕzniti,jäätyä
909,tauen::V,tájati,sulaa
910,schmelzen::V,kopnéti,sulaa
911,trocknen::V,sušíti se,kuivua
912,sieden::V,kipéti,kiehua
913,faulen::V,gníti,mädätä
914,verfaulen::V,zgníti,mädätä
915,verfaulen::V,zgníti,mädäntyä
916,reißen::V,tŕgati se,revetä
917,versinken::V,pogrézniti se,upota
918,versinken::V,pogrézniti se,vajota
919,vergehen::V,miníti,kulua
920,erscheinen::V,pojáviti se,ilmestyä
921,verschwinden::V,izgíniti,kadota
922,sinken::V,péšati,vajota
923,abnehmen::V,pojémati,vähetä
924,zunehmen::V,véčati se,kasvaa
925,zunehmen::V,véčati se,lisääntyä
926,zunehmen::V,množíti se,kasvaa
927,zunehmen::V,množíti se,lisääntyä
928,steigen::V,dvígati se,nousta
929,wachsen::V,rásti,kasvaa
930,glänzen::V,sijáti,kiiltää
931,funkeln::V,ískriti se,kipinöidä
932,lärmen::V,ropotáti,meluta
933,lärmen::V,razgrájati,meluta
934,läuten::V,zvoníti,soida
935,klingeln::V,zvončkljáti,soida
936,klirren::V,žvenketáti,kalista
937,brausen::V,šuméti,kohista
938,rauschen::V,šuštéti,kohista
939,rauschen::V,šelestéti,kohista
940,klingen::V,zvenéti,soida
941,bellen::V,lájati,haukkua
942,heulen::V,zavíjati,ulvoa
943,blasen::V,píhniti,puhaltaa
944,pfeifen::V,pískati,viheltää
945,pfeifen::V,žvížgati,viheltää
946,schreien::V,kričáti,kirkua
947,stöhnen::V,stókati,voihkia
948,zittern::V,drgetáti,vapista
949,leben::V,živéti,elää
950,geboren werden::V,rodíti se,syntyä
951,atmen::V,díhati,hengittää
952,trinken::V,píti,juoda
953,essen::V,jésti,syödä
954,schlucken::V,požírati,niellä
955,müde werden::V,péšati,uupua
956,müde werden::V,utrúditi se,uupua
957,einschlafen::V,zaspáti,uinahtaa
958,schlafen::V,spáti,maata
959,schlafen::V,spáti,nukkua
960,aufwachen::V,zbudíti se,herätä
961,aufstehen::V,vstáti,nousta
962,aufstehen::V,vstáti,nousta ylös
963,sich erholen::V,oddahníti se,levätä
964,krank werden::V,oboléti,sairastua
965,krank sein::V,bíti bolán,potea
966,krank sein::V,bíti bolán,sairastaa
967,schmerzen::V,boléti,särkeä
968,schmerzen::V,boléti,kivistää
969,husten::V,kášljati,yskiä
970,genesen::V,okrévati,toipua
971,sterben::V,umréti,kuolla
972,umkommen::V,pogíniti,saada surmansa
973,umkommen::V,pogíniti,kuolla
974,sich bewegen::V,zganíti se,liikkua
975,sich rühren::V,premakníti se,liikahtaa
976,sich erheben::V,vstájati,nousta
977,sich erheben::V,vzdígniti se,nousta
978,sich setzen::V,sésti,istuutua
979,hinfallen::V,pásti dôl,kaatua
980,laufen::V,hodíti,kävellä
981,schreiten::V,stópati,astua
982,schreiten::V,stópati,astella
983,spazierengehen::V,na sprehòd íti,kävellä
984,eilen::V,drvéti,kiirehtiä
985,sich beeilen::V,hitéti,kiirehtiä
986,sich beeilen::V,hitéti,olla kiireissään
987,sausen::V,dírkati,rynnätä
988,sausen::V,dírkati,viilettää
989,rennen::V,dírjati,juosta
990,springen::V,skákati,hypätä
991,klettern::V,plézati,kiivetä
992,schaukeln::V,kolébati,kiikkua
993,kriechen::V,pláziti se,ryömiä
994,schwimmen::V,plávati,uida
995,tauchen::V,potápljati se,sukeltaa
996,rudern::V,vesláti,soutaa
997,fahren::V,vozíti se,ajaa
998,fahren::V,vozíti se,kulkea
999,fahren::V,peljáti se,ajaa
1000,fahren::V,peljáti se,kulkea
1001,fliegen::V,létati,lentää
1002,gehen::V,íti,käydä
1003,weggehen::V,odíti,lähteä
1004,weggehen::V,odíti,poistua
1005,abfahren::V,odpeljáti se,lähteä
1006,anhalten::V,ustáviti se,pysähtyä
1007,anhalten::V,ustáviti se,seisahtua
1008,hineingehen::V,íti nóter,mennä sisään
1009,eintreten::V,vstopíti,astua sisään
1010,kommen::V,príti,tulla
1011,ankommen::V,prispéti,saapua
1012,ankommen::V,prihájati,saapua
1013,zurückkommen::V,vrníti se,palata
1014,bleiben::V,ostáti,jäädä
1015,bleiben::V,ostáti,viipyä
1016,warten::V,čákati,odottaa
1017,erwarten::V,pričakováti,odottaa
1018,suchen::V,iskáti,etsiä
1019,finden::V,nájti,löytää
1020,versuchen::V,poskúšati,yrittää
1021,vorbereiten::V,pripráviti,valmistaa
1022,lieben::V,ljubíti,pitää
1023,lieben::V,ljubíti,rakastaa
1024,mögen::V,márati,pitää
1025,mögen::V,márati,tykätä
1026,lachen::V,smejáti se,nauraa
1027,rühren::V,ganíti,liikuttaa
1028,weinen::V,jókati,itkeä
1029,weinen::V,plákati,itkeä
1030,schimpfen::V,psováti,haukkua
1031,schimpfen::V,zmérjati,haukkua
1032,sich ärgern::V,jezíti se,suuttua
1033,sich fürchten::V,báti se,pelätä
1034,fürchten::V,báti se,pelätä
1035,fliehen::V,bežáti,paeta
1036,flüchten::V,pobégniti,paeta
1037,sehen::V,vídeti,nähdä
1038,anschauen::V,oglédati,katsoa
1039,ansehen::V,glédati,katsoa
1040,hören::V,slíšati,kuulla
1041,zuhören::V,poslúšati,kuunnella
1042,probieren::V,poskúšati,maistaa
1043,riechen::V,dúhati,haistaa
1044,fühlen::V,čutíti,tuntea
1045,scheinen::V,zdéti se,tuntua
1046,zu sehen sein::V,vídeti se,näkyä
1047,vernehmen::V,čúti,kuulla
1048,frieren::V,zébsti,palella
1049,tun::V,délati,tehdä
1050,können::V,môči,osata
1051,wollen::V,hotéti,tahtoa
1052,anfangen::V,začéti,ruveta
1053,anfangen::V,začéti,aloittaa
1054,beenden::V,dokončáti,lopettaa
1055,aufhören::V,prenéhati,loppua
1056,gelingen::V,uspéti,onnistua
1057,gelingen::V,posréčiti se,onnistua
1058,geraten::V,obnêsti se,sujua
1059,geraten::V,obnêsti se,joutua
1060,öffnen::V,odpréti,avata
1061,öffnen::V,odpréti,aukaista
1062,schließen::V,zapréti,sulkea
1063,stellen::V,postáviti,panna
1064,stellen::V,postáviti,asettaa
1065,setzen::V,posadíti,panna
1066,setzen::V,posadíti,istuttaa
1067,legen::V,položíti,panna
1068,legen::V,položíti,asettaa
1069,berühren::V,dotíkati se,koskea
1070,berühren::V,dotíkati se,koskettaa
1071,verbinden::V,obvézati,liittää
1072,verbinden::V,obvézati,yhdistää
1073,bedecken::V,pokríti,kattaa
1074,bedecken::V,pokríti,peittää
1075,aufhängen::V,obésiti,ripustaa
1076,anzünden::V,zažgáti,sytyttää
1077,aufheben::V,vzdígniti,ylös nostaa
1078,aufheben::V,vzdígniti,nostaa
1079,zurücklassen::V,zapustíti,jättää
1080,verlieren::V,izgubíti,kadottaa
1081,fallen lassen::V,navréči,pudottaa
1082,machen::V,naredíti,tehdä
1083,machen::V,napráviti,tehdä
1084,herstellen::V,izdélati,tuottaa
1085,herstellen::V,izdélati,valmistaa
1086,bauen::V,gradíti,rakentaa
1087,reparieren::V,popráviti,korjata
1088,verbessern::V,izbóljšati,parantaa
1089,ändern::V,spremeníti,muuttaa
1090,graben::V,kopáti,kaivaa
1091,graben::V,grêbsti,kaivaa
1092,beugen::V,upogníti,taivuttaa
1093,biegen::V,zavíjati,taivuttaa
1094,drehen::V,vrtéti,kääntää
1095,wenden::V,obrníti,kääntää
1096,umdrehen::V,zasúkati,kääntää
1097,heben::V,dvígati,nostaa
1098,heben::V,dvígati,kohottaa
1099,hochheben::V,privzdígniti,nostaa
1100,ergreifen::V,zgrábiti,tarttua
1101,halten::V,držáti,pitää
1102,drücken::V,tiščáti,painaa
1103,drücken::V,tiščáti,puristaa
1104,schieben::V,ríniti,työntää
1105,kratzen::V,práskati,raapia
1106,lecken::V,lízati,nuolla
1107,beißen::V,grísti,purra
1108,abreißen::V,odtŕgati,repiä
1109,abschneiden::V,odrézati,leikata poikki
1110,abschneiden::V,odrézati,leikata
1111,binden::V,vézati,sitoa
1112,stecken::V,vtakníti,pistää
1113,brechen::V,lomíti,murtaa
1114,klopfen::V,tólči,koputtaa
1115,klopfen::V,tólči,kolkuttaa
1116,hauen::V,séči,lyödä
1117,kleben::V,lépiti,liimata
1118,reiben::V,tréti,hieroa
1119,reiben::V,tréti,hangata
1120,reiben::V,dŕgniti,hieroa
1121,reiben::V,dŕgniti,hangata
1122,streichen::V,namázati,sivellä
1123,schleifen::V,brúsiti,hioa
1124,schneiden::V,rézati,leikata
1125,rütteln::V,strésti,ravistaa
1126,schütteln::V,majáti,pudistaa
1127,schwenken::V,obrníti,heiluttaa
1128,schütten::V,sípati,kaataa
1129,füllen::V,napolníti,täyttää
1130,einwickeln::V,zavíti,kääriä
1131,tragen::V,nêsti,kantaa
1132,schleppen::V,vláčiti,raahata
1133,ziehen::V,vléči,vetää
1134,aufbewahren::V,shranjeváti,säilyttää
1135,werfen::V,lúčati,viskata
1136,fangen::V,ujéti,napata
1137,fangen::V,ujéti,ottaa kiinni
1138,packen::V,prijéti,tarttua
1139,verstecken::V,skríti,kätkeä
1140,verstecken::V,skríti,piilottaa
1141,teilen::V,razdelíti,jakaa
1142,schicken::V,pošíljati,lähettää
1143,bringen::V,prinêsti,viedä
1144,hinzufügen::V,pristáviti,lisätä
1145,bekommen::V,dobíti,saada
1146,erhalten::V,prejéti,saada
1147,nehmen::V,vzéti,ottaa
1148,wählen::V,izbírati,valita
1149,auswählen::V,izbráti,valikoida
1150,bewahren::V,ohraníti,säilyttää
1151,behindern::V,ovírati,estää
1152,verderben::V,pokváriti,pilata
1153,verderben::V,pokváriti,turmella
1154,beschädigen::V,poškodováti,vioittaa
1155,beschädigen::V,poškodováti,vahingoittaa
1156,zerbrechen::V,razlomíti,rikkoa
1157,zerreißen::V,raztŕgati,repiä rikki
1158,zerreißen::V,raztŕgati,repiä palasiksi
1159,zerstören::V,razrúšiti,hävittää
1160,verbrennen::V,sežgáti,polttaa
1161,geben::V,dáti,antaa
1162,reichen::V,séči,ojentaa
1163,reichen::V,molíti,ojentaa
1164,schenken::V,podáriti,lahjoittaa
1165,versprechen::V,obljubíti,luvata
1166,wünschen::V,vóščiti,toivottaa
1167,loben::V,hváliti,ylistää
1168,küssen::V,poljubováti,suudella
1169,wiegen::V,zíbati,tuudittaa
1170,wiegen::V,zíbati,keinuttaa
1171,zudecken::V,pokríti,peittää
1172,wecken::V,zbudíti,herättää
1173,zeigen::V,pokázati,näyttää
1174,zeigen::V,pokázati,osoittaa
1175,führen::V,vêsti,johdattaa
1176,lehren::V,učíti,opettaa
1177,unterrichten::V,poučeváti,opettaa
1178,aufziehen::V,vzgojíti,kasvattaa
1179,leiten::V,uprávljati,johtaa
1180,antreiben::V,goníti,hoputtaa
1181,lassen::V,povzročíti,antaa
1182,einladen::V,povábiti,kutsua
1183,vereinigen::V,zdrúžiti,yhdistää
1184,besuchen::V,obiskáti,vierailla
1185,treffen::V,pogodíti,tavata
1186,sich versammeln::V,zbráti se,kokoontua
1187,spielen::V,igráti se,pelata
1188,spielen::V,igráti se,leikkiä
1189,singen::V,péti,laulaa
1190,tanzen::V,plésati,tanssia
1191,sich trennen::V,ločíti se,erota
1192,verlassen::V,zapustíti,jättää
1193,retten::V,réšiti,pelastaa
1194,bewachen::V,strážiti,vartioida
1195,schützen::V,sčítiti,suojella
1196,verteidigen::V,braníti,puolustaa
1197,sich schlagen::V,têpsti se,tapella
1198,schießen::V,stréljati,ampua
1199,siegen::V,zmágati,voittaa
1200,ärgern::V,jezíti,ärsyttää
1201,ärgern::V,razbúriti,ärsyttää
1202,schlagen::V,têpsti,lyödä
1203,schlagen::V,udáriti,lyödä
1204,treten::V,teptáti,potkaista
1205,stechen::V,ubôsti,pistää
1206,stoßen::V,peháti,sysätä
1207,stoßen::V,peháti,työntää
1208,stoßen::V,drégniti,sysätä
1209,stoßen::V,drégniti,työntää
1210,stehlen::V,ukrásti,varastaa
1211,stehlen::V,pokrásti,varastaa
1212,stören::V,motíti,häiritä
1213,belästigen::V,nadlegováti,häiritä
1214,verbergen::V,skríti,kätkeä
1215,täuschen::V,slepíti,harhauttaa
1216,betrügen::V,várati,pettää
1217,betrügen::V,várati,petkuttaa
1218,betrügen::V,ogoljufáti,pettää
1219,betrügen::V,ogoljufáti,petkuttaa
1220,töten::V,ubíti,tappaa
1221,wohnen::V,prebívati,asua
1222,arbeiten::V,délati,tehdä työtä
1223,arbeiten::V,délati,työskennellä
1224,sammeln::V,zbráti,koota
1225,sammeln::V,zbráti,kerätä
1226,pflücken::V,obráti,poimia
1227,jagen::V,lovíti,metsästää
1228,fischen::V,ribáriti,kalastaa
1229,fassen::V,zajéti,pyydystää
1230,fassen::V,zajéti,saalistaa
1231,hüten::V,pásti,paimentaa
1232,treiben::V,pogánjati,ajaa
1233,anbinden::V,privézati,kytkeä
1234,füttern::V,kŕmiti,ruokkia
1235,melken::V,mólsti,lypsää
1236,hacken::V,sékati,hakata
1237,gießen::V,ulíti,kastella
1238,reifen::V,zoréti,kypsyä
1239,zubereiten::V,pripráviti,valmistaa
1240,kochen::V,kúhati,keittää
1241,backen::V,cvréti,leipoa
1242,braten::V,pêči,paistaa
1243,umrühren::V,preméšati,hämmentää
1244,stricken::V,plêsti,kutoa
1245,stricken::V,plêsti,neuloa
1246,nähen::V,šívati,ommella
1247,färben::V,bárvati,värjätä
1248,färben::V,bárvati,värittää
1249,reinigen::V,očístiti,puhdistaa
1250,waschen::V,opráti,pestä
1251,abwischen::V,obrísati,pyyhkiä
1252,spülen::V,splakováti,huuhtoa
1253,fegen::V,pométati,pyyhkäistä
1254,kehren::V,mésti,lakaista
1255,baden::V,kópati se,kylpeä
1256,sich waschen::V,umíti se,peseytyä
1257,ausziehen::V,izvléči,riisua
1258,anziehen::V,obléči,pukea ylleen
1259,sich anziehen::V,obléči se,pukeutua
1260,kämmen::V,česáti,kammata
1261,schmücken::V,okrasíti,koristaa
1262,schmücken::V,okrasíti,kaunistaa
1263,sagen::V,dejáti,sanoa
1264,sprechen::V,govoríti,puhua
1265,reden::V,rêči,keskustella
1266,sich unterhalten::V,razgovárjati se,jutella
1267,fragen::V,vprášati,kysyä
1268,bitten::V,prosíti,pyytää
1269,erzählen::V,práviti,kertoa
1270,mitteilen::V,naznániti,ilmoittaa
1271,nennen::V,imenováti,kutsua
1272,nennen::V,imenováti,nimittää
1273,rufen::V,klícati,kutsua
1274,prahlen::V,baháti se,kerskailla
1275,übersetzen::V,prevêsti,kääntää
1276,denken::V,mísliti,miettiä
1277,denken::V,mísliti,ajatella
1278,glauben::V,verjéti,uskoa
1279,bemerken::V,opáziti,huomata
1280,erkennen::V,spoznáti,tunnistaa
1281,begreifen::V,pôjmiti,ymmärtää
1282,verstehen::V,razuméti,ymmärtää
1283,lernen::V,učíti se,oppia
1284,wissen::V,znáti,tietää
1285,wissen::V,védeti,tietää
1286,sich erinnern an::V,spómniti se,muistaa
1287,vergessen::V,pozábiti,unohtaa
1288,messen::V,mériti,mitata
1289,zählen::V,štéti,laskea
1290,rechnen::V,račúnati,laskea
1291,lesen::V,bráti,lukea
1292,lesen::V,čítati,lukea
1293,malen::V,slíkati,maalata
1294,zeichnen::V,rísati,piirtää
1295,zeichnen::V,rísati,piirustaa
1296,schreiben::V,písati,kirjoittaa
1297,besitzen::V,iméti,omistaa
1298,kaufen::V,kupíti,ostaa
1299,verkaufen::V,prodáti,myydä
1300,bezahlen::V,pláčati,maksaa
1301,zahlen::V,plačeváti,maksaa
1302,beherrschen::V,obvládati,hallita
1303,ertragen::V,prenêsti,kestää
1304,Verstand::N,,äly
1305,Verstand::N,,järki
1306,Verstand::N,,ymmärrys
