,Concept_ID,zh,mn
821,ihr::PRN,你们,та нар
822,sie::PRN,她,тэд
823,was::FPRN,什么,юу
824,wer::FPRN,谁,хэн
825,wo::FADV,哪里,хаа
826,wo::FADV,哪里,хаана
827,wohin::FADV,去哪里,хааш
828,wohin::FADV,去哪里,хаана
829,wie::FADV,怎么,яаж
830,wie::FADV,怎么,хэрхэн
831,warum::FADV,为什么,юунд
832,warum::FADV,为什么,яагаад
833,wieviel::FNUM,多少,хэдий
834,wieviel::FNUM,多少,хэд
835,eins::NUM,一,нэг
836,zwei::NUM,二,хоёр
837,drei::NUM,三,гурав
838,vier::NUM,四,дөрөв
839,fünf::NUM,五,тав
840,sechs::NUM,六,зургаа
841,sieben::NUM,七,долоо
842,acht::NUM,八,найм
843,neun::NUM,九,ес
844,zehn::NUM,十,арав
845,elf::NUM,十一,арван нэг
846,zwölf::NUM,十二,арван хоёр
847,zwanzig::NUM,二十,хорь
848,dreißig::NUM,三十,гуч
849,vierzig::NUM,四十,дөч
850,fünfzig::NUM,五十,тавь
851,sechzig::NUM,六十,жар
852,siebzig::NUM,七十,дал
853,achtzig::NUM,八十,ная
854,neunzig::NUM,九十,ер
855,hundert::NUM,百,зуу
856,tausend::NUM,千,мянга
857,und::CNJ,和,ч
858,und::CNJ,和,болон
859,oder::CNJ,或者,буюу
860,stehen::V,站,зогсох
861,sitzen::V,坐,суух
862,liegen::V,躺着,хэвтэх
863,hängen::V,挂着,өлгөөтэй байх
864,hängen::V,挂着,дүүжлээтэй байх
865,werden::V,成为,болох
866,passieren::V,发生,тохиох
867,beginnen::V,开始,эхлэх
868,enden::V,终止,дүүрэх
869,wechseln::V,变迁,хувирах
870,aufgehen[Sonne]::V,升起,мандах
871,untergehen[Sonne]::V,下落,жаргах
872,scheinen[Sonne]::V,照射,гэрэлтэх
873,donnern::V,打雷,дуугарах
874,wehen::V,飘扬,салхилах
875,wehen::V,飘扬,хөөрөгдөх
876,strömen::V,流,гүйх
877,strömen::V,流,урсах
878,fließen::V,流动,урсах
879,sich drehen::V,转动,эргэлдэх
880,schwanken::V,摇摆,хэлбэлзэх
881,schwingen::V,摇,ганхах
882,schwingen::V,摇,хэлбэлзэх
883,fallen::V,坠落,унах
884,brennen::V,燃烧,шатах
885,rauchen::V,冒烟,баагих
886,regnen::V,下雨,бороо орно
887,gefrieren::V,结冰,хөлдөх
888,tauen::V,融化,хайлах
889,schmelzen::V,溶化,уярах
890,trocknen::V,变干,хатах
891,sieden::V,煮,буцлах
892,sieden::V,煮,даргилах
893,faulen::V,腐烂,үжрэх
894,faulen::V,腐烂,өмхийрөх
895,verfaulen::V,腐烂,бээх
896,verfaulen::V,腐烂,өгрөх
897,reißen::V,撕,цуурах
898,versinken::V,下沉,живэх
899,vergehen::V,流逝,нөгчих
900,vergehen::V,流逝,өнгөрөх
901,erscheinen::V,出现,гарах
902,erscheinen::V,出现,бултайх
903,verschwinden::V,消失,далд орох
904,verschwinden::V,消失,алга болох
905,sinken::V,下降,татрах
906,sinken::V,下降,доошлох
907,abnehmen::V,减少,багасах
908,abnehmen::V,减少,хорогдох
909,zunehmen::V,增加,ихсэх
910,steigen::V,上升,нэмэгдэх
911,wachsen::V,生长,өсөх
912,wachsen::V,生长,ургах
913,glänzen::V,发光,гилгэнэх
914,glänzen::V,发光,гилбэгнэх
915,funkeln::V,闪烁,гялжах
916,funkeln::V,闪烁,гялалзах
917,lärmen::V,吵闹,шуугих
918,läuten::V,响,цохих
919,klingeln::V,按铃,хонхдох
920,klingeln::V,按铃,дуугарах
921,brausen::V,疾驶,бургилах
922,klingen::V,听起来,хангинах
923,bellen::V,吠,хуцах
924,heulen::V,嗥,улих
925,blasen::V,吹,үлзэх
926,pfeifen::V,吹口哨,исгэрэх
927,schreien::V,叫喊,хашгирах
928,stöhnen::V,呻吟,ёолох
929,stöhnen::V,呻吟,гэнгэнэх
930,zittern::V,颤抖,дагжих
931,leben::V,生存,амьдрах
932,geboren werden::V,出生,төрөх
933,atmen::V,呼吸,амьсгалах
934,trinken::V,喝,уух
935,essen::V,吃,идэх
936,schlucken::V,咽,залгих
937,müde werden::V,疲倦,ядрах
938,einschlafen::V,入睡,унтчих
939,schlafen::V,睡觉,унтах
940,aufwachen::V,睡醒,сэрэх
941,aufstehen::V,起床,босох
942,sich erholen::V,休养,амрах
943,krank werden::V,生病,өвдөж эхлэх
944,krank sein::V,生病,өвдөх
945,schmerzen::V,疼痛,өвдөх
946,schmerzen::V,疼痛,шархирах
947,husten::V,咳,ханиах
948,genesen::V,痊愈,засрах
949,sterben::V,死,үхэх
950,sterben::V,死,нас барах
951,umkommen::V,丧命,үхэх
952,sich bewegen::V,移动,хөдлөх
953,sich rühren::V,动弹,хөдлөх
954,sich erheben::V,站起,босох
955,sich setzen::V,坐,суух
956,hinfallen::V,跌倒,ойчих
957,laufen::V,步行,явган явах
958,schreiten::V,迈步,алхах
959,spazierengehen::V,散步,зугаалах
960,eilen::V,急忙,хурдлах
961,sich beeilen::V,赶快,яарах
962,sich beeilen::V,赶快,шамдах
963,sausen::V,疾驰,давхих
964,rennen::V,奔跑,гүйх
965,springen::V,跳,харайх
966,springen::V,跳,дэвхрэх
967,klettern::V,攀缘,авирах
968,schaukeln::V,荡秋千,ганхалзах
969,kriechen::V,爬行,мөлхөх
970,schwimmen::V,游泳,сэлэх
971,tauchen::V,潜水,шунгах
972,rudern::V,划船,сэлүүрдэх
973,fahren::V,行驶,явах
974,fliegen::V,飞,нисэх
975,gehen::V,走,явах
976,weggehen::V,离去,явах
977,abfahren::V,出发,одох
978,abfahren::V,出发,хөдлөх
979,anhalten::V,停住,зогсох
980,hineingehen::V,进去,орох
981,eintreten::V,进入,орох
982,kommen::V,来,ирэх
983,ankommen::V,到达,хүрэх
984,zurückkommen::V,回来,харих
985,zurückkommen::V,回来,буцаж ирэх
986,bleiben::V,停留,үлдэх
987,warten::V,等,хүлээх
988,erwarten::V,等候,хүлээх
989,suchen::V,找,эрэх
990,suchen::V,找,бэдрэх
991,finden::V,找到,олох
992,versuchen::V,尝试,оролдох
993,vorbereiten::V,预备,бэлтгэх
994,lieben::V,爱,янаглах
995,mögen::V,喜欢,таалах
996,lachen::V,笑,инээх
997,weinen::V,哭,уйлах
998,schimpfen::V,骂,хараах
999,sich ärgern::V,生气,уурлах
1000,sich fürchten::V,害怕,айх
1001,fürchten::V,害怕,айх
1002,fliehen::V,逃走,зугтах
1003,fliehen::V,逃走,гүйж очих
1004,flüchten::V,逃跑,оргох
1005,sehen::V,看,үзэх
1006,anschauen::V,注视,харах
1007,ansehen::V,注视,харах
1008,hören::V,听,дуулах
1009,zuhören::V,倾听,чагнах
1010,probieren::V,尝,амсаж үзэх
1011,riechen::V,闻,үнэрлэх
1012,fühlen::V,感到,мэдрэх
1013,scheinen::V,照耀,шиг үзэгдэх
1014,zu sehen sein::V,可以看到,үзэгдэх
1015,zu sehen sein::V,可以看到,харагдах
1016,vernehmen::V,审讯,дуулах
1017,frieren::V,觉得冷,даарах
1018,tun::V,作,хийх
1019,tun::V,作,үйлдэх
1020,können::V,能,болох
1021,wollen::V,要,хүсэх
1022,anfangen::V,开始,эхлэх
1023,beenden::V,结束,дуусгах
1024,aufhören::V,停止,болих
1025,aufhören::V,停止,зогсох
1026,gelingen::V,成功,бүтэх
1027,geraten::V,陷于,илрэх
1028,öffnen::V,打开,нээх
1029,öffnen::V,打开,тайлах
1030,schließen::V,关,хаах
1031,stellen::V,放,тавих
1032,stellen::V,放,босгох
1033,setzen::V,放,суулгах
1034,legen::V,摆,хийх
1035,legen::V,摆,тавих
1036,berühren::V,触,шүргэх
1037,verbinden::V,联结,залгах
1038,bedecken::V,覆盖,бүрэх
1039,aufhängen::V,挂,өлгөх
1040,aufhängen::V,挂,дүүжлэх
1041,anzünden::V,点,асаах
1042,anzünden::V,点,ноцоох
1043,aufheben::V,拾起,өргөх
1044,zurücklassen::V,遗留,орхих
1045,zurücklassen::V,遗留,үлдээх
1046,verlieren::V,丧失,гээх
1047,fallen lassen::V,让掉下,унагах
1048,machen::V,做,хийх
1049,machen::V,做,гаргах
1050,herstellen::V,生产,бүтээх
1051,bauen::V,建造,барих
1052,reparieren::V,修理,засах
1053,reparieren::V,修理,сэлбэх
1054,verbessern::V,改进,засах
1055,verbessern::V,改进,сайжруулах
1056,ändern::V,改变,өөрчлөх
1057,graben::V,挖,малтах
1058,beugen::V,弯下,бөгтийлгөх
1059,biegen::V,弯,матах
1060,biegen::V,弯,муруйлгах
1061,drehen::V,转动,эргүүлэх
1062,wenden::V,转动,эргүүлэх
1063,umdrehen::V,转动,хөрвүүлэх
1064,heben::V,举起,өргөх
1065,hochheben::V,抬高,өргөх
1066,ergreifen::V,抓住,атгах
1067,halten::V,拿着,барих
1068,drücken::V,压,дарах
1069,schieben::V,推,түлхэх
1070,kratzen::V,搔,хусах
1071,kratzen::V,搔,маажих
1072,lecken::V,舔,долоох
1073,beißen::V,咬,зуух
1074,beißen::V,咬,хазах
1075,abreißen::V,撕下,таслах
1076,abschneiden::V,切断,тайрах
1077,binden::V,捆,боох
1078,binden::V,捆,хүлэх
1079,stecken::V,插,шаах
1080,stecken::V,插,шигтгэх
1081,brechen::V,断裂,хугалах
1082,klopfen::V,敲,цохих
1083,klopfen::V,敲,тогших
1084,hauen::V,揍,дэлдэх
1085,kleben::V,粘,наах
1086,reiben::V,摩擦,нухах
1087,reiben::V,摩擦,нидчих
1088,streichen::V,涂,нялах
1089,streichen::V,涂,түрхэх
1090,schleifen::V,拖曳,билүүдэх
1091,schleifen::V,拖曳,гуранздах
1092,schneiden::V,切,огтлох
1093,rütteln::V,颠簸,холхнулах
1094,schütteln::V,摇动,сэгсрэх
1095,schwenken::V,摇动,дэвэх
1096,schwenken::V,摇动,даллах
1097,schütten::V,倒,цутгах
1098,schütten::V,倒,аягалах
1099,füllen::V,填满,дүүргэх
1100,einwickeln::V,包,боох
1101,einwickeln::V,包,ороох
1102,tragen::V,提,авчрах
1103,schleppen::V,扛,чирэх
1104,ziehen::V,拉,татах
1105,aufbewahren::V,保存,хадгалах
1106,werfen::V,扔,хаях
1107,werfen::V,扔,шидэх
1108,fangen::V,捕捉,барих
1109,packen::V,抓住,шүүрэх
1110,verstecken::V,藏,нуух
1111,teilen::V,分,хуваах
1112,schicken::V,派遣,илгээх
1113,schicken::V,派遣,явуулах
1114,bringen::V,带来,авчрах
1115,bringen::V,带来,аваачих
1116,hinzufügen::V,添加,нэмэх
1117,bekommen::V,得到,хүлээн авах
1118,erhalten::V,接到,хүлээн авах
1119,nehmen::V,拿,авах
1120,wählen::V,挑选,сонгох
1121,auswählen::V,选择,шилэх
1122,bewahren::V,保持,гамнах
1123,behindern::V,防碍,саад хийх
1124,behindern::V,防碍,тотгор болох
1125,verderben::V,败坏,эвдэх
1126,beschädigen::V,损坏,гэмтээх
1127,zerbrechen::V,破碎,хагалах
1128,zerbrechen::V,破碎,хага цохих
1129,zerreißen::V,撕碎,урах
1130,zerstören::V,毁坏,эвдэх
1131,zerstören::V,毁坏,сүйтгэх
1132,verbrennen::V,燃烧,шатаах
1133,geben::V,给,өгөх
1134,reichen::V,递给,өгөх
1135,reichen::V,递给,дамжуулах
1136,schenken::V,赠送,бэлэглэх
1137,versprechen::V,许诺,амлах
1138,wünschen::V,祝,ерөөх
1139,loben::V,表扬,магтах
1140,loben::V,表扬,сайшаах
1141,küssen::V,亲,озох
1142,küssen::V,亲,үнсэх
1143,wiegen::V,轻摇,бүүвэйлэх
1144,zudecken::V,盖上,хучих
1145,zudecken::V,盖上,бүтээх
1146,wecken::V,唤起,сэрээх
1147,zeigen::V,指,үзүүлэх
1148,führen::V,带领,хөтлөх
1149,lehren::V,教,заах
1150,unterrichten::V,讲课,сургах
1151,aufziehen::V,抚养,өсгөх
1152,aufziehen::V,抚养,хүмүүжүүлэх
1153,leiten::V,领导,удирдах
1154,antreiben::V,催促,шамдуулах
1155,lassen::V,让,-уулах
1156,einladen::V,邀请,залах
1157,vereinigen::V,统一,нэгтгэх
1158,vereinigen::V,统一,хамтруулах
1159,besuchen::V,参观,зочлох
1160,treffen::V,会面,учрах
1161,treffen::V,会面,дайралдах
1162,sich versammeln::V,聚集,хуралдах
1163,spielen::V,玩,наадах
1164,singen::V,唱歌,дуулах
1165,tanzen::V,跳舞,бүжиглэх
1166,sich trennen::V,分别,салах
1167,verlassen::V,离开,хаях
1168,retten::V,救,гэтэлгэх
1169,bewachen::V,守卫,сахих
1170,schützen::V,保护,хамгаалах
1171,verteidigen::V,保卫,хамгаалах
1172,sich schlagen::V,打架,зодолдох
1173,schießen::V,射击,харвах
1174,schießen::V,射击,буу буудах
1175,siegen::V,获胜,ялах
1176,ärgern::V,激怒,уурлуулах
1177,ärgern::V,激怒,уур хүргэх
1178,schlagen::V,打,цохих
1179,treten::V,踢,өшиглөх
1180,stechen::V,刺,хатгах
1181,stoßen::V,撞,ёврох
1182,stoßen::V,撞,нудрах
1183,stehlen::V,盗窃,хулгайлах
1184,stören::V,干扰,саад болох
1185,belästigen::V,打搅,зовоох
1186,belästigen::V,打搅,амраахгүй байх
1187,verbergen::V,隐藏,нуух
1188,verbergen::V,隐藏,далдлах
1189,täuschen::V,欺骗,мэхлэх
1190,betrügen::V,欺骗,хуурах
1191,töten::V,杀,алах
1192,wohnen::V,居住,суух
1193,wohnen::V,居住,амьдрах
1194,arbeiten::V,工作,ажиллах
1195,arbeiten::V,工作,хөдөлмөрлөх
1196,sammeln::V,收集,түүх
1197,sammeln::V,收集,хураах
1198,pflücken::V,采,түүх
1199,jagen::V,打猎,агнах
1200,jagen::V,打猎,гөрөөлөх
1201,fischen::V,捕鱼,загасчлах
1202,fischen::V,捕鱼,загас барих
1203,fassen::V,捉住,барих
1204,hüten::V,守护,маллах
1205,hüten::V,守护,хариулах
1206,treiben::V,漂,туух
1207,anbinden::V,拴,уях
1208,füttern::V,喂,тэжээх
1209,melken::V,挤奶,саах
1210,hacken::V,剁细,цавчих
1211,gießen::V,浇,услах
1212,reifen::V,成熟,боловсрох
1213,kochen::V,煮,чанах
1214,backen::V,烤,жигнэх
1215,braten::V,煎,шарах
1216,braten::V,煎,хайрах
1217,umrühren::V,搅拌,хутгах
1218,stricken::V,织,нэхэх
1219,stricken::V,织,сүлжих
1220,nähen::V,缝,оёх
1221,färben::V,染色,будах
1222,reinigen::V,清洁,арилгах
1223,reinigen::V,清洁,цэвэрлэх
1224,waschen::V,洗,угаах
1225,abwischen::V,擦掉,арчих
1226,spülen::V,清洗,зайлах
1227,fegen::V,扫,хамах
1228,fegen::V,扫,шүүрдэх
1229,kehren::V,打扫,шүүрдэх
1230,kehren::V,打扫,туужуудах
1231,baden::V,给...洗澡,усанд орох
1232,sich waschen::V,洗澡,биеэ угаах
1233,ausziehen::V,脱,тайлах
1234,anziehen::V,穿,өмсөх
1235,sich anziehen::V,穿衣,хувцаслах
1236,kämmen::V,梳,самнах
1237,schmücken::V,装饰,гоёх
1238,schmücken::V,装饰,чимэх
1239,sagen::V,说,гэх
1240,sagen::V,说,хэлэх
1241,sprechen::V,说,ярих
1242,sprechen::V,说,өгүүлэх
1243,reden::V,讲,хэлэх
1244,reden::V,讲,хөөрөлдөх
1245,sich unterhalten::V,聊天,ярилцах
1246,fragen::V,问,асуух
1247,bitten::V,请,гуйх
1248,erzählen::V,叙述,өгүүлэх
1249,mitteilen::V,通知,дуулгах
1250,mitteilen::V,通知,мэдээлэх
1251,nennen::V,叫做,нэрлэх
1252,rufen::V,叫,дуудах
1253,prahlen::V,吹牛,бардах
1254,prahlen::V,吹牛,сайрхах
1255,übersetzen::V,翻译,орчуулах
1256,denken::V,想,санах
1257,glauben::V,以为,итгэх
1258,bemerken::V,发觉,ажих
1259,bemerken::V,发觉,ажиглах
1260,erkennen::V,识别,таних
1261,begreifen::V,理解,ойлгох
1262,verstehen::V,明白,мэдэж авах
1263,lernen::V,学,сурах
1264,wissen::V,知道,мэдэх
1265,sich erinnern an::V,回忆,дурсах
1266,vergessen::V,忘记,мартах
1267,messen::V,测量,хэмжих
1268,zählen::V,数,тоолох
1269,rechnen::V,计算,тооцоох
1270,lesen::V,读,унших
1271,malen::V,画,зурах
1272,zeichnen::V,绘制,дүрслэн бичих
1273,schreiben::V,写,бичих
1274,besitzen::V,占有,эзэмших
1275,kaufen::V,买,худалдан авах
1276,verkaufen::V,卖,худалдах
1277,bezahlen::V,付钱,төлөх
1278,zahlen::V,支付,төлөх
1279,beherrschen::V,统治,эзэмших
1280,ertragen::V,忍耐,тэсэх
1281,vergebens::ADV,,хий
1282,klirren::V,,хангир жингэр хийх
1283,rauschen::V,,сэржигнэх
1284,rühren::V,,сэтгэл уяруулах
1285,zubereiten::V,,бэлдэх
