,Concept_ID,ady,hy
643,wahr::A,шъыпкъэ́,իրական
644,alt::A,жъы,հին
645,neu::A,кӏэ,նոր
646,ehemalig::A,-щтыгъэ,նախկին
647,ehemalig::A,-гъэ,նախկին
648,alt[Lebewesen]::A,жъы,ծեր
649,alt[Lebewesen]::A,жъы,պառավ
650,jung::A,ныбжьыкӏэ́,մատաղ
651,arm::A,тхьамы́кӏ,աղքատ
652,reich::A,бай,հարուստ
653,bekannt::A,нэӏуа́с,ծանոթ
654,berühmt::A,цӏэры́ӏу,հայտնի
655,berühmt::A,цӏэры́ӏу,հռչակավոր
656,fremd::A,хымэ,օտար
657,verschieden::A,зэфэшъхьафы,տարբեր
658,nah::A,благъэ́,մոտ
659,nah::A,благъэ́,մերձ
660,fern::A,чыжьэ,հեռավոր
661,linker::A,сэмэ́гу,ձախ
662,rechter::A,джабгъу,աջ
663,anderer::A,нэмы́кӏ,այլ
664,anderer::A,нэмы́кӏ,ուրիշ
665,erster::A,апэр,առաջին
666,zweiter::A,я́тӏонэр,երկրորդ
667,dritter::A,ящэнэр,երրորդ
668,letzter::A,аужыр,վերջին
669,allein::ADV,зы,միայնակ
670,auf einmal::ADV,ардэдэм,միասնաբար
671,auf einmal::ADV,асыхьатым,միասնաբար
672,zusammen::ADV,зэгъусэхэ́у,միասին
673,zusammen::ADV,зэгъусэхэ́у,իրար հետ
674,lange::ADV,бэрэ́,երկար ժամանակ
675,plötzlich::ADV,зэкӏэм,հանկարծ
676,sofort::ADV,ардэдэм,իսկույն
677,sofort::ADV,асыхьатым,իսկույն
678,später::ADV,нэужым,ավելի ուշ
679,später::ADV,нэужым,հետո
680,jetzt::ADV,джы,այժմ
681,heute::ADV,непэ́,այսօր
682,morgen::ADV,неу́щы,վաղը
683,bald::ADV,псынкӏэу,շուտով
684,dann::ADV,нэужым,ապա
685,dann::ADV,нэужым,հետո
686,gestern::ADV,тыгъуа́с,երեկ
687,einst::ADV,зэгорэ́м,հին ատեն
688,damals::ADV,армэ,ատէնին
689,damals::ADV,ащыгъум,ատէնին
690,danach::ADV,нэужым,ապա
691,danach::ADV,нэужым,այն ժամանակ
692,vorher::ADV,нахьыпэм,առաջ
693,einmal::ADV,зэ,մի անգամ
694,oft::ADV,бэрэ,հաճախ
695,immer::ADV,ренэ́у,միշտ
696,dort::ADV,модэ,այնտեղ
697,dorthin::ADV,модэ́,այնտեղ
698,geradeaus::ADV,занкӏэу,ուղիղ
699,vorwärts::ADV,ыпэкӏэ,առաջ
700,rückwärts::ADV,ыужыкӏэ́,դեպի ետ
701,zurück::ADV,ыужыкӏэ́,ետ
702,unten::ADV,ычӏэкӏэ́,ներքեւում
703,hinab::ADV,ычӏэгъы́,ներքեւ
704,hinab::ADV,ычӏэкӏэ́,ներքեւ
705,oben::ADV,ышъхьагъы,վերեւում
706,hinauf::ADV,ышъхьагъыкӏэ,վերեւ
707,überall::ADV,тыди́,ամենուր
708,überall::ADV,тыдэкӏи́,ամենուր
709,nicht::ADV,-п,չէ
710,nicht::ADV,мы-,չէ
711,ein wenig::ADV,тӏэкӏу,մի քիչ
712,kaum::ADV,къоды́й,հազիվ
713,sehr::ADV,дэд,շատ
714,so::ADV,ащ фэд,այդպես
715,so::ADV,мыщ фэд,այդպես
716,so::ADV,джащ фэд,այդպես
717,noch::ADV,джыри,դեռ
718,nur::ADV,ныӏэ́п,միայն
719,wieder::ADV,джыри,նորից
720,wieder::ADV,джыри,դարձյալ
721,vergebens::ADV,пкӏэнчъэ́у,իզուր
722,vor::PRP,пашъхьэ́,դիմացը
723,hinter::PRP,кӏы́б,ետեւը
724,unter::PRP,чӏэ-,տակ
725,durch::PRP,пхыры-,միջով
726,neben::PRP,дэжь,քովը
727,zwischen::PRP,азыфа́гу,միջեւ
728,wegen::PRP,къы-,պատճառով
729,wegen::PRP,къы-,շնորհից
730,dies::PRN,ар,սա
731,dies::PRN,ар,այս
732,das::PRN,а,դա
733,das::PRN,а,այդ
734,das::PRN,мо,դա
735,das::PRN,мо,այդ
736,alles::PRN,зэкӏэ́,ամեն ինչ
737,ich::PRN,сэ,ես
738,du::PRN,о,դու
739,er::PRN,ар,նա
740,wir::PRN,тэ,մենք
741,ihr::PRN,шъо,դուք
742,sie::PRN,ахэр,նրանք
743,was::FPRN,сыд,ինչ
744,wer::FPRN,хэт,ով
745,wo::FADV,тыдэ́,ուր
746,wo::FADV,тыдэ́,որտեղ
747,wohin::FADV,тыдэ́,դեպի ուր
748,wie::FADV,сыдэущтэ́у,ինչպես
749,warum::FADV,сыд пае́,ինչու
750,wieviel::FNUM,тхьапш,որչափ
751,wieviel::FNUM,сыд фэди́з,որչափ
752,eins::NUM,зы,մեկ
753,zwei::NUM,тӏу,երկու
754,drei::NUM,щы,երեք
755,vier::NUM,плӏы,չորս
756,fünf::NUM,тфы,հինգ
757,sechs::NUM,хы,վեց
758,sieben::NUM,блы,յոթ
759,acht::NUM,и,ութ
760,neun::NUM,бгъу,ինը
761,zehn::NUM,пшӏы,տասը
762,elf::NUM,пшӏыкӏузы́,տասնմեկ
763,zwölf::NUM,пшӏыкӏутӏу,տասներկու
764,zwanzig::NUM,тӏокӏы́,քսան
765,dreißig::NUM,щэкӏы,երեսուն
766,vierzig::NUM,тӏокӏи́тӏу,քառասուն
767,fünfzig::NUM,шъэны́ыкъу,հիսուն
768,sechzig::NUM,тӏокӏи́щ,վաթսուն
769,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,յոթանասուն
770,achtzig::NUM,тӏокӏи́пӏ,ութսուն
771,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,իննսուն
772,hundert::NUM,шъэ,հարյուր
773,tausend::NUM,мин,հազար
774,und::CNJ,ыкӏи,ու
775,oder::CNJ,е,կամ
776,stehen::V,ущытын,կանգնել
777,stehen::V,умыхъыен,կանգնել
778,sitzen::V,уисын,նստել
779,sitzen::V,утесын,նստել
780,liegen::V,телъы́н,ստել
781,hängen::V,къыщылэлын,կախվել
782,hängen::V,къыщылэлын щыгъын быхъур,կախվել
783,werden::V,хъун,դառնալ
784,passieren::V,къэхъун,պատահել
785,beginnen::V,къежьэн,սկսվել
786,beginnen::V,къыублэн,սկսվել
787,enden::V,ухы́н,վերջանալ
788,wechseln::V,зэхъожьы́н,փոխվել
789,aufgehen[Sonne]::V,къыкъокӏы́н,բարձրանալ
790,aufgehen[Sonne]::V,къыкъокӏы́н,ելնել 
791,untergehen[Sonne]::V,къохьан,մտնել
792,scheinen[Sonne]::V,къепсыи,շողալ
793,scheinen[Sonne]::V,къепсыи,փայլել
794,donnern::V,гъогъон,որոտալ
795,wehen::V,епщэ́н,փչել
796,strömen::V,чъэн,հոսել
797,fließen::V,чъэн,հոսել
798,sich drehen::V,зыгъэчэрэгъу́н,պտտվել
799,schwanken::V,хъые́н,տատանվել
800,schwingen::V,зыгъэхъые́н,ճոճվել
801,fallen::V,къефэхы́н,ընկնել
802,brennen::V,стын,այրվել
803,rauchen::V,ӏугъо къикӏын,ծխել
804,regnen::V,къещхы́н,անձրեւ գալ
805,gefrieren::V,дыкъын,սառչել
806,tauen::V,жъун,լկիլ
807,schmelzen::V,ткӏун,հալիլ
808,trocknen::V,гъушъы́н,չորանալ
809,trocknen::V,чъэпхъу́н,չորանալ
810,sieden::V,жъон,եռալ
811,faulen::V,шъун,փտել
812,verfaulen::V,шъун,նեխել
813,reißen::V,зэӏэтхъы́н,պատռվել
814,reißen::V,зэӏэтхъы́н,ճղվել
815,versinken::V,чӏихьан,սուզվել
816,vergehen::V,блэкӏы́н,անցնել 
817,erscheinen::V,къэлъэгъон,հայտնվել
818,erscheinen::V,къэлъэгъон,երեւալ
819,verschwinden::V,кӏодыжьы́н,անհետանալ
820,abnehmen::V,къыкӏичын,փոքրանալ
821,zunehmen::V,хэхъо́н,մեծանալ
822,steigen::V,къежьэн,բարձրանալ
823,wachsen::V,хэхъо́н,աճել
824,wachsen::V,къэкӏы́н,աճել
825,glänzen::V,цӏыу́н,նշուլել
826,glänzen::V,цӏыу́н,փայլիլ
827,funkeln::V,жъыу́н,փայլատակել
828,lärmen::V,бырсыры́н,աղմուկ հանել
829,läuten::V,теон,զնգալ
830,klingeln::V,теон,զնգալ
831,brausen::V,шъуин,մոլեգնել
832,rauschen::V,макъэ гъэӏун,սոսափել
833,klingen::V,къыхэӏукӏын,հնչել
834,bellen::V,хьакъу́н,հաչել
835,heulen::V,быун,ոռնալ 
836,blasen::V,епщэ́н,փչել 
837,pfeifen::V,шъуин,սուլել
838,schreien::V,куо́н,գոռալ 
839,schreien::V,кӏыи́н,գոռալ 
840,stöhnen::V,щэӏун,տնքալ
841,zittern::V,кӏэзэзын,դողալ
842,leben::V,псэу́н,ապրել
843,geboren werden::V,къэхъун,ծնվել
844,atmen::V,жьы къэщэ́н,շնչել
845,trinken::V,ешъо́н,խմել
846,essen::V,шхын,ուտել
847,schlucken::V,бдырыин,կլանել
848,schlucken::V,бдырыин,կուլ տալ
849,müde werden::V,пшъын,հոգնել
850,einschlafen::V,хэчъыен,քուն մտնել
851,schlafen::V,чъые́н,քնել
852,aufwachen::V,къэущы́н,արթննալ
853,aufstehen::V,уцу́н,ելլել
854,sich erholen::V,зыгъэпсэфын,հանգստանալ
855,krank werden::V,сымаджэ́ хъун,հիւանդանալ
856,krank sein::V,сымэджэ́н,հիվանդ լինել
857,schmerzen::V,сымэджэ́н,ցավել
858,husten::V,пскэ́н,հազալ
859,genesen::V,хъужьын,ապաքինվել
860,sterben::V,лӏэн,մեռնել
861,sterben::V,лӏэн,վախճանվել
862,umkommen::V,хэкӏодэн,կործանվել
863,sich bewegen::V,хъые́н,ընթանալ
864,sich rühren::V,хъые́н,շարժվել
865,sich erheben::V,къэтэджын,կանգնել
866,sich erheben::V,къэтэджын,վեր կենալ
867,sich setzen::V,тӏысы́н,նստել
868,hinfallen::V,ебэджы́н,ընկնել
869,laufen::V,кӏон,քայլել
870,schreiten::V,кӏон,ճեմել
871,spazierengehen::V,къэкӏухьэн,շրջագայել
872,eilen::V,гузэжъон,շտապել
873,sich beeilen::V,гуӏэ́н,շտապել 
874,sausen::V,псынкӏэ́у чъэн,սլանալ
875,rennen::V,чъэн,վազել
876,springen::V,пкӏэн,ցատկել
877,klettern::V,дэцохъоен,մագլցել
878,schaukeln::V,уешӏэн,ճոճվել
879,schaukeln::V,уешӏэн,օրորվել
880,kriechen::V,цохъо́н,սողալ
881,schwimmen::V,есы́н,լողալ
882,tauchen::V,зычӏэгъэо́н,սուզվել
883,rudern::V,къошъо бэщкӏэ фын,թիավարել
884,fahren::V,кӏон,ընթանալ
885,fliegen::V,быбы́н,թռչել
886,gehen::V,кӏон,գնալ
887,weggehen::V,ӏукӏын,հեռանալ
888,abfahren::V,ежьэн,ճանապարհվել
889,anhalten::V,къэуцу́н,կանգնել
890,hineingehen::V,ихьан,մտնել
891,eintreten::V,чӏэхьан,մտնել
892,kommen::V,къэкӏо́н,գալ
893,ankommen::V,къэсы́н,ժամանել
894,zurückkommen::V,гъэзэжьын,վերադառնալ
895,bleiben::V,къэнэ́н,մնալ
896,warten::V,пэплъэ́н,սպասել
897,erwarten::V,ежэн,սպասել
898,suchen::V,лъыхъу́н,որոնել
899,finden::V,къэгъоты́н,գտնել
900,finden::V,къыхэгъэщы́н,գտնել
901,versuchen::V,пылъы́н,փորձել
902,vorbereiten::V,гъэхьазыры́н,պատրաստել
903,lieben::V,шӏу плъэгъу́н,սիրել
904,mögen::V,шӏу плъэгъу́н,հավանել
905,mögen::V,шӏу плъэгъу́н,սիրել
906,lachen::V,щхын,ծիծաղել
907,rühren::V,гур гъэузын,հուզել
908,weinen::V,гъын,լալ
909,schimpfen::V,хъонэн,տրտնջալ
910,schimpfen::V,хъонэн,քրթմնջել
911,sich ärgern::V,губжы́н,զայրանալ
912,sich fürchten::V,щынэ́н,վախնալ
913,fürchten::V,щынэ́н,վախենալ
914,sehen::V,льэгъу́н,տեսնել
915,anschauen::V,плъэн,դիտել
916,anschauen::V,еплъы́н,դիտել
917,ansehen::V,плъэн,նայել
918,hören::V,зэхэхын,լսել
919,zuhören::V,дэӏо́н,ունկնդրել
920,probieren::V,хэӏэн,համը տեսել
921,riechen::V,пэмэ́н,հոտ առնել
922,fühlen::V,зэхэпшӏэн,զգալ
923,scheinen::V,уащыхъу́н,երեւալ
924,scheinen::V,уашӏошӏы́н,երեւալ
925,zu sehen sein::V,зэрэлъэгъу́н,երեւալ
926,vernehmen::V,зэхэхын,իմանալ 
927,frieren::V,дыкъын,մրսել
928,frieren::V,пӏыкӏэн,մրսել
929,frieren::V,чъыӏэ́ лӏэн,մրսել
930,tun::V,шӏын,անել
931,können::V,лъэкӏы́н,կարողանալ
932,wollen::V,фэе́н,ուզել
933,wollen::V,фэе́н,ցանկանալ
934,anfangen::V,ублэн,սկսել
935,beenden::V,ухы́н,վերջացնել
936,aufhören::V,щыгъэтын,դադարել
937,gelingen::V,хъун,հաջողվել
938,gelingen::V,хъун,գլուխ գալ
939,öffnen::V,ӏухы́н,բաց անել
940,schließen::V,игъэсэн,փակել 
941,stellen::V,бгъэуцун,դնել
942,setzen::V,гъэтӏысы́н,նստեցնել
943,legen::V,хэлъхьа́н,դնել
944,berühren::V,эӏэн,դիպչել
945,berühren::V,эӏэн,շոշափել
946,berühren::V,нэсын,դիպչել
947,berühren::V,нэсын,շոշափել
948,verbinden::V,зэхэпхэ́н,շաղկապել
949,verbinden::V,пхын,շաղկապել
950,bedecken::V,техъо́н,ծածկել
951,aufhängen::V,пылъэ́н,կախել
952,anzünden::V,хэгъэнэ́н,վառել
953,zurücklassen::V,къэгъэнэ́н,թողնել
954,verlieren::V,чӏэ́нэн,կորցնել
955,verlieren::V,шӏокӏоды́н,կորցնել
956,fallen lassen::V,чӏэунэн,գցել
957,fallen lassen::V,пӏэпызын,գցել
958,machen::V,шӏын,անել
959,herstellen::V,шӏы́н,արտադրել
960,bauen::V,шӏы́н,կառուցել
961,reparieren::V,дыжьы́н,նորոգել
962,verbessern::V,нахьышӏу пшӏын,բարելավել
963,verbessern::V,нахь дэгъу пшӏын,բարելավել
964,ändern::V,зэблэхъу́н,փոխել
965,graben::V,тӏын,փորել
966,biegen::V,уфэн,թեքել
967,drehen::V,гъэчэрегъу́,ոլորել
968,wenden::V,пӏонтӏэн,պտտել
969,wenden::V,бгъэзэн,պտտել
970,wenden::V,уӏубын,պտտել
971,heben::V,ӏэты́н,բարձրացնել
972,hochheben::V,ӏэты́н,բարձրացնել
973,ergreifen::V,къэубыты́н,վարակվել
974,halten::V,ӏыгъы́н,բռնել
975,drücken::V,тэӏункӏэн,ճնշել
976,schieben::V,уеӏункӏын,հրել
977,schieben::V,уетӏыргун,հրել
978,kratzen::V,цӏэнтхъун,քերել
979,lecken::V,бзэи́н,լիզել
980,beißen::V,ецэкъэ́н,կծել
981,abreißen::V,къичын,պոկել
982,abreißen::V,пытхъын,պոկել
983,abschneiden::V,пыупкӏын,կտրել 
984,abschneiden::V,гобзыкӏын,կտրել 
985,binden::V,епхын,կապել
986,stecken::V,хэсэн,խրել
987,brechen::V,зэпыпкӏын,կոտրել 
988,klopfen::V,теон,թակել
989,hauen::V,теон,ծեծել
990,kleben::V,щхэн,կպցնել
991,reiben::V,пӏотын,շփել
992,streichen::V,щыфэн,վրան քսել
993,schleifen::V,гъэчаны́н,սրել 
994,schleifen::V,кӏэлыкӏы́н,սրել 
995,schneiden::V,бзын,կտրել
996,rütteln::V,гъэсысын,ցնցել
997,schütteln::V,гъэсысын,թափահարել
998,schwenken::V,ӏэ шӏын,ճոճել
999,schütten::V,икӏэ́н,լցնել
1000,füllen::V,из шӏын,լիքը լցնել
1001,einwickeln::V,кӏоцӏыщыхьа́н,փաթաթել
1002,tragen::V,хьын,կրել
1003,tragen::V,хьын,տանել
1004,schleppen::V,пхьын,քաշել
1005,schleppen::V,плъэшъун,քաշել
1006,ziehen::V,пкъудыин,ձգել
1007,ziehen::V,пкъудыин,քաշել
1008,ziehen::V,пщэн,ձգել
1009,ziehen::V,пщэн,քաշել
1010,ziehen::V,плъэшъун,ձգել
1011,ziehen::V,плъэшъун,քաշել
1012,aufbewahren::V,пӏыгъын,պահել 
1013,aufbewahren::V,уухъумэн,պահել 
1014,werfen::V,дзын,նետել
1015,fangen::V,къэубыты́н,
1016,packen::V,къэубыты́н,հափշտակել
1017,verstecken::V,бгъэбылъын,ծածկել
1018,teilen::V,гощы́н,բաժանել
1019,schicken::V,гъахьы́н,ուղարկել
1020,bringen::V,къэхьы́н,բերել
1021,hinzufügen::V,хэгъэхъо́н,ավելացնել
1022,nehmen::V,къытехы́н,վերցնել
1023,wählen::V,къыхэхы́н,ընտրել
1024,auswählen::V,къыхэхы́н,գերադասել
1025,bewahren::V,къэухъумэн,պահպանել
1026,behindern::V,пэрыохъу хъун,խոչընդոտել
1027,verderben::V,къутэн,փչացնել
1028,beschädigen::V,къутэн,վնասել
1029,zerbrechen::V,къутэн,ջարդել
1030,zerbrechen::V,къутэн,կոտրել
1031,zerreißen::V,зэӏэтхъы́н,պատռել
1032,zerstören::V,къутэ́н,քանդել
1033,verbrennen::V,гъэсты́н,այրել
1034,geben::V,еты́н,տալ
1035,reichen::V,еты́н,հանձնել
1036,schenken::V,еты́н,նվիրել
1037,versprechen::V,гъэгугъэ́н,խոստանալ
1038,wünschen::V,шӏоигъо́н,մաղթել
1039,loben::V,щытхъун,գովել
1040,küssen::V,ебэу́н,համբուրել
1041,wiegen::V,гъэхъыен,օրորել
1042,zudecken::V,техъо́н,վրան գցել
1043,wecken::V,къэгъэущы́н,զարթնեցնել
1044,zeigen::V,гъэлъэгъо́н,ցույց տալ
1045,führen::V,щэн,ուղեկցել
1046,lehren::V,егъэджэ́н,սովորեցնել
1047,lehren::V,егъэшӏэн,սովորեցնել
1048,unterrichten::V,егъэджэ́н,ավանդել
1049,aufziehen::V,пӏун,դաստիարակել
1050,leiten::V,гъэзекӏон,ղեկավարել
1051,leiten::V,гъэзекӏон,կառավարել
1052,antreiben::V,къепфылӏэн,շտապեցնել
1053,lassen::V,еты́н,ստիպել
1054,einladen::V,къегъэблэгъэн,հրավիրել
1055,vereinigen::V,зэгогъэхьан,միացնել
1056,besuchen::V,щыӏэ́н,այցելել
1057,treffen::V,ӏукӏэ́н,հանդիպել
1058,treffen::V,пэгъокӏы́н,հանդիպել
1059,sich versammeln::V,зэхэхьан,հավաքվել
1060,spielen::V,джэгу́н,խաղալ
1061,singen::V,орэ́д къэӏо́н,երգել
1062,tanzen::V,къэшъо́н,պարել
1063,sich trennen::V,зэгокӏыжьы́ных,ցրվել
1064,verlassen::V,бгынэн,լքել
1065,verlassen::V,хэкӏыжьын,լքել
1066,retten::V,къыхэпхыжьын,փրկել
1067,retten::V,къэбгъэнэжьын,փրկել
1068,bewachen::V,къэгъэгъунэн,պահել
1069,schützen::V,ухъумэ́н,պաշտպանել
1070,verteidigen::V,къэухъумэн,պաշտպանել
1071,sich schlagen::V,эзэон,կռվել
1072,schießen::V,он,կրակել
1073,siegen::V,текӏо́н,հաղթել
1074,ärgern::V,бгъэгубжын,ձանձրացնել
1075,schlagen::V,ео́н,խփել
1076,stechen::V,хэӏун,խայթել
1077,stoßen::V,тӏыро́н,մղել
1078,stoßen::V,уеӏункӏын,մղել
1079,stehlen::V,тыгъу́н,գողանալ
1080,stören::V,бгъэгумэкӏын,խանգարել
1081,belästigen::V,бгъэгумэкӏын,անհանգստացնել
1082,verbergen::V,ушъэфын,թաքցնել
1083,täuschen::V,гъэпцӏэ́н,խաբել
1084,betrügen::V,гъэпцӏэ́н,խաբել
1085,töten::V,уикӏын,սպանել 
1086,wohnen::V,дэсын,բնակվել
1087,arbeiten::V,лэжьэ́н,աշխատել
1088,sammeln::V,угъои́н,հավաքել
1089,pflücken::V,къыпычы́н,քաղել
1090,jagen::V,шэкӏон,որս անել
1091,jagen::V,ешэкӏон,որս անել
1092,fischen::V,пцэжъые уешэн,ձուկ բռնել
1093,fassen::V,къэубыты́н,բռնել
1094,hüten::V,хэхъо́н,արածեցնել
1095,treiben::V,пфын,հովուել
1096,anbinden::V,епхын,չուանել
1097,füttern::V,гъэшхэ́н,կերակրել
1098,melken::V,щын,կթել
1099,hacken::V,упкӏэтэн,կոտորել
1100,gießen::V,тепкӏэн,ջրել
1101,reifen::V,игъо хъун,հասունանալ 
1102,zubereiten::V,бгъэхьазырын,պատրաստել
1103,kochen::V,шӏы́н,եփել
1104,backen::V,гъэжъэ́н,թխել
1105,braten::V,гъэжъэ́н,տապակել
1106,umrühren::V,зэхэгъэкӏухьан,խառնել
1107,stricken::V,хъын,գործել
1108,nähen::V,дэн,կարել
1109,färben::V,бгъэлэн,ներկել
1110,reinigen::V,укъэбзы́н,մաքրել
1111,waschen::V,бгыкӏын,լվանալ
1112,abwischen::V,лъэкӏы́н,սրբել
1113,spülen::V,дэгъэчъыхьан,ողողել
1114,spülen::V,дэгъэчъыхьан,պարզաջրել
1115,fegen::V,пхъэнкӏы́н,ավլել
1116,kehren::V,пхъэнкӏы́н,ավլել
1117,baden::V,зыгъэпскӏын,լողանալ
1118,sich waschen::V,зытхьакӏы́н,լվացվել
1119,ausziehen::V,къытехы́н,հանել
1120,anziehen::V,щылъэ́н,հագնել
1121,sich anziehen::V,зыфэпэн,հագնվել
1122,kämmen::V,жьын,սանրել
1123,schmücken::V,гъэдэхэ́н,զարդարել
1124,sagen::V,къэӏон,ասել
1125,sprechen::V,псэлъэ́н,խոսել
1126,reden::V,гущыӏэ́н,զրուցել
1127,sich unterhalten::V,зэдэгущыӏэн,խոսակցել
1128,fragen::V,упчӏэ́н,հարցնել
1129,bitten::V,лъэӏо́н,խնդրել
1130,erzählen::V,къэпӏотэ́н,պատմել
1131,mitteilen::V,макъэ егъэӏун,հաղորդել
1132,nennen::V,цӏэ фэусы́н,անվանել
1133,rufen::V,джэн,կանչել
1134,prahlen::V,узыщытхъужьы́н,պարծենալ
1135,übersetzen::V,бгъэкӏотэн,թարգմանել
1136,denken::V,егупшысэ́н,մտածել
1137,glauben::V,уивыхъэ́ телъы́н,հավատալ
1138,bemerken::V,гу лъыптэ́н,նկատել
1139,erkennen::V,зэхэпхын,ճանաչել
1140,erkennen::V,зэбгъэшӏэн,ճանաչել
1141,begreifen::V,гурыӏо́н,հասկանալ
1142,verstehen::V,зэхэхын,ըմբռնել
1143,lernen::V,еджэ́н,սովորել
1144,wissen::V,шӏэн,իմանալ
1145,sich erinnern an::V,къэшӏэжьын,հիշել
1146,sich erinnern an::V,къэшӏэжьын,մտաբերել
1147,vergessen::V,пщыгъупшэжьы́н,մոռանալ
1148,messen::V,шын,չափել
1149,zählen::V,плъытэ́н,թվել
1150,zählen::V,плъытэ́н,հաշվել
1151,rechnen::V,плъытэ́н,հաշվել
1152,rechnen::V,плъытэ́н,հաշվարկել
1153,rechnen::V,угугъэ́н,հաշվել
1154,rechnen::V,угугъэ́н,հաշվարկել
1155,lesen::V,еджэ́н,կարդալ
1156,malen::V,шӏын,նկարել
1157,zeichnen::V,шӏын,գծել
1158,schreiben::V,тхын,գրել
1159,besitzen::V,иӏэн,ունենալ
1160,besitzen::V,иӏэн,տեր լինել
1161,kaufen::V,щэфы́н,գնել
1162,verkaufen::V,щэн,վաճառել
1163,bezahlen::V,птын,վճարել
1164,bezahlen::V,лъыптын,վճարել
1165,bezahlen::V,птыжьы́н,վճարել
1166,zahlen::V,птын,վճարել
1167,zahlen::V,лъыптын,վճարել
1168,beherrschen::V,иунаеу иӏэн,ղեկավարել
1169,ertragen::V,щэчы́н,դիմանալ
1170,Schnurrbart::N,,բեղ
1171,Nabel::N,,պորտ
1172,Wetter::N,,եղանակ
1173,Frost::N,,սառնամանիք
1174,Raureif::N,,ցօղեղեամ
1175,Adler::N,,արծիվ
1176,Schwan::N,,կարապ
1177,Ton::N,,տոն
1178,Sache::N,,բան
1179,Schlitten::N,,բալխիր
1180,Last::N,,բեռ
1181,Figur::N,,քանդակ
1182,Figur::N,,պատկեր
1183,Bündel::N,,կապոց
1184,Schuh::N,,կոշիկ
1185,Arzt::N,,բժիշկ
1186,lebendig::A,,կենդանի
1187,zuerst::ADV,,նախ
1188,manchmal::ADV,,երբեմն
1189,niemals::ADV,,երբեք
1190,hier::ADV,,այստեղ
1191,hierhin::ADV,,այստեղ
1192,von hier::ADV,,այդտեղից
1193,schon::ADV,,արդեն
1194,sinken::V,,ընկնել
1195,klirren::V,,զնգզնգալ
1196,fliehen::V,,փախչել
1197,flüchten::V,,փախչել
1198,geraten::V,,ստացվել
1199,aufheben::V,,վերցնել
1200,beugen::V,,ծռել
1201,umdrehen::V,,շրջել
1202,bekommen::V,,հայթայթել
1203,erhalten::V,,ստանալ
1204,treten::V,,քացի տալ
