,Concept_ID,sah,myv
763,so::ADV,оччо,истя
764,so::ADV,оннук,истя
765,noch::ADV,өссө,таго
766,nur::ADV,эрэ,ансяк
767,nur::ADV,сыччах,ансяк
768,schon::ADV,бэлиэр,уш
769,wieder::ADV,эмиэ,таго
770,vergebens::ADV,таак,стяко
771,vor::PRP,иннигэр,икеле
772,hinter::PRP,кэлин,вельде
773,unter::PRP,-ҕа,ало
774,unter::PRP,оһох түгэҕэ,ало
775,durch::PRP,курдары,пачк
776,neben::PRP,аттыгар,вакссо
777,zwischen::PRP,ыккардынан,ютксо
778,wegen::PRP,уҥуортан,кис
779,wegen::PRP,уҥуортан,коряс
780,wegen::PRP,уҥуортан,кувалт
781,dies::PRN,ити,те
782,dies::PRN,бу,те
783,das::PRN,били,те
784,das::PRN,били,тона
785,alles::PRN,барыта,весе
786,alles::PRN,барыта,весемесь
787,ich::PRN,мин,мон
788,du::PRN,эн,тон
789,er::PRN,кнни,сон
790,wir::PRN,биһиги,минь
791,ihr::PRN,эһиги,тынь
792,sie::PRN,кинилэр,сынь
793,was::FPRN,туох,мезе
794,wer::FPRN,ким,ки
795,wo::FADV,ханна,косо
796,wohin::FADV,ханна,ков
797,wohin::FADV,ханна,козо
798,wie::FADV,хайдах,кода
799,warum::FADV,тоҕо,мекс
800,wieviel::FNUM,төһө,зяро
801,eins::NUM,биир,вейке
802,zwei::NUM,икки,кавто
803,drei::NUM,үс,колмо
804,vier::NUM,түөрт,ниле
805,fünf::NUM,биэс,вете
806,sechs::NUM,алта,кото
807,sieben::NUM,сэттэ,сисем
808,acht::NUM,аҕыс,кавксо
809,neun::NUM,тоҕус,вейксэ
810,zehn::NUM,уон,кемень
811,elf::NUM,уон биир,кевейкее
812,zwölf::NUM,уон икки,кемгавтово
813,zwanzig::NUM,сүүрбэ,комсь
814,dreißig::NUM,отут,колоньгемень
815,vierzig::NUM,түөрт уон,ниленьгемень
816,fünfzig::NUM,биэс уон,ведьгемень
817,sechzig::NUM,алта уон,кодгемень
818,siebzig::NUM,сэттэ уон,сизьгемень
819,achtzig::NUM,аҕыс уон,кавксоньгемень
820,neunzig::NUM,тоҕус уонус,вейксэньгемень
821,hundert::NUM,сүүс,сядо
822,tausend::NUM,тыһыынча,тыща
823,und::CNJ,да,ды
824,und::CNJ,уонна,ды
825,und::CNJ,итиэннэ,ды
826,oder::CNJ,эбэтэр,или
827,stehen::V,тур,аштемс стядо
828,sitzen::V,олор,аштемс озадо
829,liegen::V,сыт,мадезь аштемс
830,hängen::V,санньылый,нурьгемс
831,werden::V,буол,арамс
832,passieren::V,буол,лисэмс
833,beginnen::V,саҕалан,ушодомс
834,enden::V,бүт,лоткамс
835,wechseln::V,уларый,полавтнемс
836,aufgehen[Sonne]::V,ой,лисемс
837,aufgehen[Sonne]::V,ой,стямс
838,untergehen[Sonne]::V,киир,валгомс
839,scheinen[Sonne]::V,сырдат,валдомтомс
840,donnern::V,эт,цярномс
841,donnern::V,эт,галдордомс
842,wehen::V,үр,пувамс
843,strömen::V,кутулун,чудемс
844,fließen::V,сүүр,чудемс
845,sich drehen::V,эргий,велямс
846,schwanken::V,биэтэҥнээ,лыкамс
847,schwanken::V,биэтэҥнээ,якамс
848,schwingen::V,эйэҥнээ,нурсемс
849,schwingen::V,эйэҥнээ,лыкамс
850,fallen::V,оҕут,прамс
851,fallen::V,оҕут,сяворемс
852,brennen::V,умай,паломс
853,rauchen::V,буруолаа,качадомс
854,regnen::V,самыырдаа,пиземс
855,gefrieren::V,тоҥ,кельмемс
856,tauen::V,ир,соламс
857,schmelzen::V,уулун,соламс
858,trocknen::V,куур,коськемс
859,sieden::V,оргуй,лакамс
860,sieden::V,оргуй,пиксемс
861,faulen::V,сытый,наксадомс
862,verfaulen::V,сытыйан_хаал,наксадомс
863,reißen::V,хайыт,сезневемс
864,reißen::V,быһытталан,сезневемс
865,versinken::V,тимир,ваямс
866,versinken::V,батылын,ваямс
867,vergehen::V,дьай,ютамс
868,erscheinen::V,көһүн,лисемс
869,verschwinden::V,сүт,ёмамс
870,sinken::V,намтаа,явамс
871,abnehmen::V,аччаа,киремемс
872,zunehmen::V,элбээ,ламолгадомс
873,zunehmen::V,элбээ,раштамс
874,steigen::V,үрдээ,куземс
875,steigen::V,үрдээ,кепсевемс
876,wachsen::V,үүн,касомс
877,glänzen::V,кылбай,цитнемс
878,funkeln::V,күлүмнээ,пиндолдомс
879,funkeln::V,күлүмнээ,цивтёрдомс
880,funkeln::V,күлүмүрдээ,пиндолдомс
881,funkeln::V,күлүмүрдээ,цивтёрдомс
882,lärmen::V,тыаһаа,шалномс
883,läuten::V,собуоннаа,гайгезевемс
884,klingeln::V,линкинээ,чавомс баягас
885,klirren::V,айгырат,калдордомс
886,klirren::V,айгырат,кальцяемс
887,brausen::V,сирилээ,лакамс
888,rauschen::V,суугунаа,лажномс
889,klingen::V,доргуй,гайгемс
890,bellen::V,үр,онгомс
891,heulen::V,улуй,урномс
892,blasen::V,үр,пувамс
893,pfeifen::V,иһиир,вешкемс
894,schreien::V,кылан,пижнемс
895,schreien::V,хаһыытаа,пижнемс
896,stöhnen::V,ынчыктаа,кувсемс
897,zittern::V,титирээ,тарномс
898,zittern::V,дьигиһий,тарномс
899,leben::V,олор,эрямс
900,geboren werden::V,төрөө,чачомс
901,atmen::V,тыын,лексемс
902,trinken::V,ис,симемс
903,essen::V,аһаа,ярсамс
904,schlucken::V,ыйыһын,нилемс
905,schlucken::V,ыйыһын,порнемс
906,müde werden::V,сылай,сиземс
907,einschlafen::V,утуйан хаал,матедевемс
908,schlafen::V,утуй,удомс
909,schlafen::V,утуйа сыт,удомс
910,aufwachen::V,уһугун,сыргоземс
911,aufstehen::V,тур,стямс
912,sich erholen::V,сынньан,оймсемс
913,krank werden::V,ыарый,сэредезевемс
914,krank sein::V,ыарый,сэредемс
915,krank sein::V,ыарыт,сэредемс
916,schmerzen::V,ыарыт,сэредемс
917,husten::V,сөтөлүн,козомс
918,genesen::V,көн,пичкамс
919,sterben::V,өл,куломс
920,umkommen::V,өл,чавовомс
921,umkommen::V,өл,ёмамс
922,umkommen::V,оҕут,чавовомс
923,umkommen::V,оҕут,ёмамс
924,sich bewegen::V,хамсаа,шаштомс
925,sich rühren::V,хамсаа,сыргамс
926,sich erheben::V,тур,куземс
927,sich setzen::V,олор,озамс
928,hinfallen::V,оҕут,прамс
929,hinfallen::V,оҕут,сяворемс
930,laufen::V,хаам,якамс
931,schreiten::V,атыллаа,эскелямс
932,schreiten::V,атыллаа,молемс
933,spazierengehen::V,дьаарбай,якамс
934,eilen::V,тиэтэй,эрзкалемс
935,eilen::V,тиэтэй,капшамс
936,sich beeilen::V,ыксаа,капшамс
937,sausen::V,элээр,ливтямс
938,rennen::V,сүүрэкэлээ,чийнемс
939,rennen::V,сүүрэкэлээ,ардтнемс
940,springen::V,ой,кирнявтнемс
941,springen::V,ыстан,кирнявтнемс
942,klettern::V,ытын,куземс
943,schaukeln::V,эйэҥнээ,нурямс
944,schaukeln::V,биэрэҥнээ,нурямс
945,kriechen::V,сыыл,ёзмолдомс
946,schwimmen::V,уһун,уемс
947,schwimmen::V,харбаа,уемс
948,tauchen::V,умус,чопавтомс
949,tauchen::V,умус,чопавтнемс
950,rudern::V,эрт,миледемс
951,fahren::V,айаннаа,ардомс
952,fliegen::V,көт,ливтямс
953,gehen::V,бар,туемс
954,gehen::V,бар,молемс
955,weggehen::V,бар,туемс
956,abfahren::V,бар,туемс
957,anhalten::V,тохтоо,лоткамс
958,hineingehen::V,киир,совамс
959,eintreten::V,киир,совамс
960,eintreten::V,киир,эскельдямс
961,kommen::V,кэл,самс
962,ankommen::V,кэл,самс
963,ankommen::V,кэл,пачкодемс
964,ankommen::V,тиий,самс
965,ankommen::V,тиий,пачкодемс
966,zurückkommen::V,төнүн,велявтомс
967,bleiben::V,хаал,кадовомс
968,warten::V,көһүт,учомс
969,erwarten::V,күүт,учомс
970,erwarten::V,көһүт,учомс
971,suchen::V,ирдээ,вешнемс
972,suchen::V,көрдөө,вешнемс
973,finden::V,бул,муемс
974,versuchen::V,сорун,варштамс
975,vorbereiten::V,бэлэмнээ,анокстамс
976,lieben::V,таптаа,вечкемс
977,mögen::V,сөбүл,вечкемс
978,lachen::V,күл,пейдемс
979,rühren::V,долгут,токамс седейс
980,weinen::V,ытаа,авардемс
981,schimpfen::V,үөҕүс,сёвномс
982,sich ärgern::V,кыыһыр,кежиявтнемс
983,sich ärgern::V,кыйахан,кежиявтнемс
984,sich fürchten::V,куттан,пелемс
985,sich fürchten::V,дьиксин,пелемс
986,fürchten::V,дьиксин,пелемс
987,fürchten::V,куттан,пелемс
988,fliehen::V,күрээ,оргодемс
989,flüchten::V,күрээ,ворьгодемс
990,flüchten::V,күрээ,чадомс
991,sehen::V,көр,неемс
992,anschauen::V,көр,ваномс
993,ansehen::V,көр,ваномс
994,hören::V,бил,марямс
995,hören::V,иһит,марямс
996,zuhören::V,иһит,кунсоломс
997,probieren::V,боруобалаан көр,варшамс
998,probieren::V,амсайан көр,варшамс
999,riechen::V,сытырҕаа,никсемс
1000,fühlen::V,бил,марямс
1001,scheinen::V,көһүн,марявомс
1002,zu sehen sein::V,көһүн,неявомс
1003,vernehmen::V,иһит,марямс
1004,frieren::V,тоҥ,кельмемс
1005,frieren::V,үлүй,кельмемс
1006,tun::V,гын,теемс
1007,können::V,кыай,маштомс
1008,wollen::V,баҕар,бажамс
1009,anfangen::V,саҕалаа,кармамс
1010,beenden::V,бүтэр,прядомс
1011,aufhören::V,уурай,лоткамс
1012,gelingen::V,сатан,удаламс
1013,geraten::V,баар буолан биэр,лисемс
1014,geraten::V,баар буола тус,лисемс
1015,geraten::V,буолан таҕыс,лисемс
1016,öffnen::V,ас,панжомс
1017,schließen::V,сап,пекстамс
1018,schließen::V,сап,сёлгомс
1019,schließen::V,сап,конямс
1020,schließen::V,хатаа,пекстамс
1021,schließen::V,хатаа,сёлгомс
1022,schließen::V,хатаа,конямс
1023,stellen::V,уур,аравтомс
1024,stellen::V,туруор,аравтомс
1025,setzen::V,туруор,ойсевтемс
1026,setzen::V,туруор,озавтнемс
1027,setzen::V,уур,ойсевтемс
1028,setzen::V,уур,озавтнемс
1029,legen::V,уур,путомс
1030,berühren::V,тыыт,токамс
1031,berühren::V,таарый,токамс
1032,verbinden::V,кэлгий,содомс
1033,bedecken::V,бүрүй,вельтямс
1034,aufhängen::V,ыйаа,понгавтомс
1035,anzünden::V,умат,кирвастемс
1036,aufheben::V,өрө тарт,кепедемс
1037,zurücklassen::V,бырах,кадомс
1038,verlieren::V,сүтэр,ёмавтомс
1039,fallen lassen::V,түһэр,правтомс
1040,fallen lassen::V,мүлчү тут,правтомс
1041,machen::V,оҥор,теемс
1042,machen::V,оҥоһун,теемс
1043,herstellen::V,оҥор,анокстамс
1044,bauen::V,тут,путомс
1045,reparieren::V,абырахтаа,витемс
1046,verbessern::V,тупсар,паролгавтомс
1047,verbessern::V,тупсар,вадрялгавтомс
1048,ändern::V,уларыт,полавтомс
1049,graben::V,хас,чувомс
1050,graben::V,хас,таргамс
1051,beugen::V,бокут,мендемс
1052,beugen::V,токурут,мендемс
1053,beugen::V,бүк баттаа,мендемс
1054,biegen::V,иэх,комавтомс
1055,biegen::V,өҕүлүннэр,комавтомс
1056,drehen::V,эргит,чаравтомс
1057,drehen::V,эргит,велявтнемс
1058,drehen::V,эргичит,чаравтомс
1059,drehen::V,эргичит,велявтнемс
1060,wenden::V,эргилин,велявтомс
1061,umdrehen::V,түҥнэр,велявтомс
1062,heben::V,көтөх,кепедемс
1063,hochheben::V,таһаар,кепедемс
1064,ergreifen::V,тут,кундамс
1065,halten::V,тут,кирдемс
1066,drücken::V,ык,нуемс
1067,schieben::V,ас,шаштомс
1068,kratzen::V,кыһыы,ангордамс
1069,lecken::V,салаа,нолсемс
1070,beißen::V,ытыр,сускомс
1071,abreißen::V,быһа тарт,сеземс
1072,abreißen::V,туура тарт,сеземс
1073,abschneiden::V,быс,печкемс
1074,abschneiden::V,быһан ыл,печкемс
1075,abschneiden::V,быһа баттаа,печкемс
1076,binden::V,кэлгий,кодамс
1077,binden::V,кэлгий,сюлмамс
1078,stecken::V,батары ас,сялгомс
1079,brechen::V,тоһут,синдемс
1080,brechen::V,тоһут,калавтомс
1081,klopfen::V,тоҥсуй,калтаямс
1082,hauen::V,оҕус,чавомс
1083,kleben::V,силимнээ,педявтнемс
1084,reiben::V,аал,ёзамс
1085,streichen::V,сыбаа,вадемс
1086,schleifen::V,чочуй,човамс
1087,schneiden::V,быс,керямс
1088,rütteln::V,иэҕэҥнэт,чукамс
1089,rütteln::V,иэҕэҥнэт,лыкавтомс
1090,schütteln::V,сахсый,чукамс
1091,schwenken::V,дайбаа,яхолемс
1092,schütten::V,кут,каямс
1093,füllen::V,толор,пештямс
1094,einwickeln::V,суулаа,тапарямс
1095,tragen::V,ит,кандомс
1096,schleppen::V,сос,ускомс
1097,ziehen::V,тарт,ускомс
1098,aufbewahren::V,уур,ванстомс
1099,aufbewahren::V,харай,ванстомс
1100,werfen::V,бырах,ёртомс
1101,fangen::V,хап,кундамс
1102,packen::V,тут,кундамс
1103,verstecken::V,саһыар,кекшемс
1104,teilen::V,үллэр,явомс
1105,schicken::V,ыыт,кучомс
1106,bringen::V,аҕал,кандомс
1107,hinzufügen::V,эп,путомс
1108,hinzufügen::V,эп,максомс
1109,bekommen::V,ыл,саемс
1110,bekommen::V,булун,саемс
1111,erhalten::V,ыл,саемс
1112,nehmen::V,ыл,саемс
1113,wählen::V,быыбардаа,кочкамс
1114,auswählen::V,тал,кочкамс
1115,bewahren::V,харай,ванстомс
1116,behindern::V,мэһэйдээ,кирдемс
1117,verderben::V,буорту гын,коламс
1118,beschädigen::V,алдьат,теемс зыян
1119,zerbrechen::V,үлтүрүт,коламс
1120,zerreißen::V,хайыта тарт,сеземс
1121,zerstören::V,алдьат,калавтомс
1122,verbrennen::V,уоттаа,пултамс
1123,geben::V,биэр,максомс
1124,reichen::V,аҕал,максомс
1125,schenken::V,бэлэхтээ,каземс
1126,versprechen::V,эрэннэр,алтамс
1127,wünschen::V,баҕар,арсемс
1128,loben::V,хайҕаа,шнамс
1129,küssen::V,уураа,палсемс
1130,wiegen::V,бигээ,нурсемс
1131,zudecken::V,сап,тавадомс
1132,zudecken::V,сап,вельтямс
1133,zudecken::V,бүрүй,тавадомс
1134,zudecken::V,бүрүй,вельтямс
1135,wecken::V,уһугуннар,стявтомс
1136,zeigen::V,көрдөр,невтемс
1137,führen::V,салай,ветямс
1138,lehren::V,үөрэт,тонавтомс
1139,unterrichten::V,үөрэт,тонавтомс
1140,aufziehen::V,иит,трямс
1141,aufziehen::V,иит,кастомс
1142,leiten::V,салай,ветямс
1143,leiten::V,салай,азоркстамс
1144,antreiben::V,кыһай,ветямс
1145,lassen::V,күһэй,кармавтомс
1146,einladen::V,ыҥыр,тердемс
1147,vereinigen::V,холбоо,вейсэндямс
1148,vereinigen::V,холбоо,вейс путомс
1149,vereinigen::V,холбоо,вейс пурнамс
1150,vereinigen::V,түм,вейсэндямс
1151,vereinigen::V,түм,вейс путомс
1152,vereinigen::V,түм,вейс пурнамс
1153,besuchen::V,сырыт,варштамс
1154,besuchen::V,билсэ сырыт,варштамс
1155,treffen::V,көрүс,вастомс
1156,sich versammeln::V,мүһүн,промокшномс
1157,sich versammeln::V,түмүс,промокшномс
1158,spielen::V,оонньоо,налксемс
1159,singen::V,ыллаа,морамс
1160,tanzen::V,үҥкүүлээ,киштемс
1161,sich trennen::V,араҕыс,явомс
1162,verlassen::V,хааллар,кадомс
1163,retten::V,өрүһүй,идемс
1164,bewachen::V,араҥаччылаа,ванстомс
1165,schützen::V,көмүскээ,аштемс
1166,verteidigen::V,көмүскээ,ваномс
1167,sich schlagen::V,охсус,тюремс
1168,schießen::V,ытыалаа,ледемс
1169,siegen::V,хот,изнямс
1170,siegen::V,кыай,изнямс
1171,ärgern::V,кыыһырт,кежейгавтомс
1172,schlagen::V,оҕус,токамс
1173,treten::V,тэп,тапамс
1174,stechen::V,кэй,пупамс
1175,stoßen::V,кэп,тулкадемс
1176,stoßen::V,үтүрүй,тулкадемс
1177,stehlen::V,уор,саламс
1178,stören::V,мэһэйдээ,пирямс ки
1179,belästigen::V,батар,а максомс
1180,belästigen::V,батар,а кадомс оймамо
1181,verbergen::V,кистээ,сёпомс
1182,verbergen::V,кистээ,кекшемс
1183,täuschen::V,албыннаа,манямс
1184,betrügen::V,албыннаа,манчемс
1185,töten::V,өлөр,чавномс
1186,töten::V,өлөр,маштнемс
1187,wohnen::V,олор,эрямс
1188,arbeiten::V,үлэлээ,важодемс
1189,sammeln::V,мус,пурнамс
1190,sammeln::V,хомуй,пурнамс
1191,pflücken::V,үргээ,ноцковтнемс
1192,jagen::V,бултаа,кундамс
1193,fischen::V,балыктаа,калонь кундамс
1194,fassen::V,тут,кундамс
1195,hüten::V,манаа,ваномс
1196,treiben::V,үүр,панемс
1197,anbinden::V,баай,сюлмамс
1198,füttern::V,аһат,андомс
1199,melken::V,ыа,потявтомс
1200,hacken::V,кэрт,лазномс
1201,gießen::V,сиигирт,валомс
1202,reifen::V,бус,кенеремс
1203,zubereiten::V,бэлэмнээ,анокстамс
1204,kochen::V,буһар,пидемс
1205,backen::V,буһар,пидемс
1206,braten::V,хооруй,пуштамс
1207,braten::V,ыһаарылаа,пуштамс
1208,braten::V,соркуойдаа,пуштамс
1209,umrühren::V,былаа,човорямс
1210,stricken::V,өр,кодамс
1211,nähen::V,иистэн,стамс
1212,färben::V,кырааскалаа,артомс
1213,reinigen::V,ыраастаа,урядамс
1214,waschen::V,сууй,муськемс
1215,abwischen::V,сот,нардамс
1216,spülen::V,сайҕаа,ёрвалдомс
1217,fegen::V,сиппий,тенсемс
1218,kehren::V,харбаа,тенсемс
1219,baden::V,сөтүөлээ,экшелямс
1220,sich waschen::V,суун,шлямс
1221,ausziehen::V,уһул,кайсевтемс
1222,anziehen::V,кэтэрт,оршамс
1223,sich anziehen::V,таҥын,оршамс
1224,kämmen::V,тараа,судрямс
1225,schmücken::V,симээ,мазылгавтомс
1226,schmücken::V,симээ,наряжамс
1227,sagen::V,диэ,меремс
1228,sprechen::V,эт,кортамс
1229,sprechen::V,саҥар,кортамс
1230,reden::V,кэпсэт,кортамс
1231,sich unterhalten::V,кэпсэт,кортнемс
1232,fragen::V,ыйыт,кевкстемс
1233,bitten::V,көрдөс,вешемс
1234,erzählen::V,кэпсээ,ёвтнемс
1235,erzählen::V,сэһэргээ,ёвтнемс
1236,mitteilen::V,биллэр,ёвтамс
1237,nennen::V,ааттаа,лемдемс
1238,nennen::V,ааттаа,путомс лем
1239,rufen::V,ыҥыр,тердемс
1240,rufen::V,ыҥыр,серьгедемс
1241,prahlen::V,чабылан,шнамс пря
1242,prahlen::V,киһиргээ,шнамс пря
1243,übersetzen::V,тылбаастаа,ютавтомс
1244,denken::V,санаа,арсемс
1245,denken::V,толкуйдаа,арсемс
1246,glauben::V,итэҕэй,кемемс
1247,bemerken::V,бэлиэтээ,неемс
1248,erkennen::V,бил,содамс
1249,begreifen::V,өйдөө,пачкодемс
1250,verstehen::V,өйдөө,чарькодемс
1251,lernen::V,үөрэн,тонавтнемс
1252,wissen::V,бил,содамс
1253,sich erinnern an::V,аҕын,ледстямс
1254,vergessen::V,умун,стувтомс
1255,messen::V,кэмнээ,онкстнемс
1256,messen::V,кээмэйдээ,онкстнемс
1257,zählen::V,аах,ловомс
1258,rechnen::V,аах,ловомс
1259,lesen::V,аах,ловномс
1260,malen::V,уруһуйдаа,рисовамс
1261,zeichnen::V,уруһуйдаа,рисовамс
1262,schreiben::V,суруй,сёрмадомс
1263,besitzen::V,баһылаа,улемс
1264,besitzen::V,баһылаа,улемс азорокс
1265,kaufen::V,атыылас,рамамс
1266,verkaufen::V,атыылаа,миемс
1267,bezahlen::V,төлөө,пандомс
1268,zahlen::V,төлөө,пандомс
1269,beherrschen::V,баһылаа,азоркстамс
1270,ertragen::V,тулуй,кирдемс
