,Concept_ID,vep,vep
822,kaum::ADV,habi,habi
823,sehr::ADV,lujas,lujas
824,so::ADV,muga,muga
825,so::ADV,muga,ninga
826,so::ADV,ninga,muga
827,so::ADV,ninga,ninga
828,noch::ADV,völ,völ
829,nur::ADV,järg,järg
830,nur::ADV,järg,vaiše
831,nur::ADV,vaiše,järg
832,nur::ADV,vaiše,vaiše
833,schon::ADV,jo,jo
834,wieder::ADV,möst,möst
835,vergebens::ADV,uhtei,uhtei
836,vor::PRP,edes,edes
837,hinter::PRP,taga,taga
838,unter::PRP,al,al
839,durch::PRP,läbi,läbi
840,durch::PRP,läbi,kal't
841,durch::PRP,kal't,läbi
842,durch::PRP,kal't,kal't
843,neben::PRP,rindal,rindal
844,zwischen::PRP,keskes,keskes
845,wegen::PRP,tagut,tagut
846,dies::PRN,nece,nece
847,das::PRN,se,se
848,alles::PRN,kaik,kaik
849,ich::PRN,minä,minä
850,du::PRN,sinä,sinä
851,er::PRN,hän,hän
852,wir::PRN,mö,mö
853,ihr::PRN,tö,tö
854,sie::PRN,hö,hö
855,was::FPRN,mi,mi
856,wer::FPRN,ken,ken
857,wo::FADV,kus,kus
858,wohin::FADV,kuna,kuna
859,wie::FADV,kut,kut
860,wie::FADV,kut,mit'
861,wie::FADV,mit',kut
862,wie::FADV,mit',mit'
863,warum::FADV,mikš,mikš
864,wieviel::FNUM,äjak,äjak
865,wieviel::FNUM,äjak,kuverz'
866,wieviel::FNUM,kuverz',äjak
867,wieviel::FNUM,kuverz',kuverz'
868,eins::NUM,üks',üks'
869,zwei::NUM,kaks',kaks'
870,drei::NUM,koume,koume
871,vier::NUM,nel'l',nel'l'
872,fünf::NUM,viž,viž
873,sechs::NUM,kuz',kuz'
874,sieben::NUM,seičeme,seičeme
875,acht::NUM,kahesa,kahesa
876,neun::NUM,ühesa,ühesa
877,zehn::NUM,kümne,kümne
878,elf::NUM,üks'toštkümne,üks'toštkümne
879,zwölf::NUM,kaks'toštkümne,kaks'toštkümne
880,zwanzig::NUM,kaks'kümne,kaks'kümne
881,dreißig::NUM,koumekümne,koumekümne
882,vierzig::NUM,nel'l'kümne,nel'l'kümne
883,fünfzig::NUM,vižkümne,vižkümne
884,sechzig::NUM,kuz'kümne,kuz'kümne
885,siebzig::NUM,seičemekümne,seičemekümne
886,achtzig::NUM,kahesakümne,kahesakümne
887,neunzig::NUM,ühesakümne,ühesakümne
888,hundert::NUM,sada,sada
889,tausend::NUM,tuha,tuha
890,und::CNJ,i,i
891,und::CNJ,i,da
892,und::CNJ,da,i
893,und::CNJ,da,da
894,oder::CNJ,vai,vai
895,stehen::V,seišta,seišta
896,sitzen::V,ištta,ištta
897,liegen::V,venuda,venuda
898,hängen::V,ripta,ripta
899,werden::V,lindä,lindä
900,werden::V,lindä,tehtas
901,werden::V,tehtas,lindä
902,werden::V,tehtas,tehtas
903,passieren::V,ozaitas,ozaitas
904,beginnen::V,augotadas,augotadas
905,enden::V,loptas,loptas
906,wechseln::V,vajehtadas,vajehtadas
907,aufgehen[Sonne]::V,nousta,nousta
908,untergehen[Sonne]::V,lasktas,lasktas
909,scheinen[Sonne]::V,paštta,paštta
910,donnern::V,juraita,juraita
911,wehen::V,dölta,dölta
912,wehen::V,dölta,puhuda
913,wehen::V,puhuda,dölta
914,wehen::V,puhuda,puhuda
915,strömen::V,valadas,valadas
916,fließen::V,valuda,valuda
917,sich drehen::V,punotas,punotas
918,schwanken::V,čibuda,čibuda
919,schwingen::V,čibuda,čibuda
920,fallen::V,langeta,langeta
921,brennen::V,pallada,pallada
922,rauchen::V,savustada,savustada
923,regnen::V,vihmda,vihmda
924,gefrieren::V,jäduda,jäduda
925,gefrieren::V,jäduda,kül'mdä
926,gefrieren::V,kül'mdä,jäduda
927,gefrieren::V,kül'mdä,kül'mdä
928,tauen::V,sulada,sulada
929,schmelzen::V,sulada,sulada
930,trocknen::V,kuida,kuida
931,trocknen::V,kuida,kuivehtuda
932,trocknen::V,kuivehtuda,kuida
933,trocknen::V,kuivehtuda,kuivehtuda
934,sieden::V,kehuda,kehuda
935,faulen::V,hapata,hapata
936,faulen::V,hapata,traudäs
937,faulen::V,traudäs,hapata
938,faulen::V,traudäs,traudäs
939,verfaulen::V,hapata,hapata
940,reißen::V,rebita,rebita
941,versinken::V,upota,upota
942,vergehen::V,mända,mända
943,erscheinen::V,ozutadas,ozutadas
944,verschwinden::V,hajeta,hajeta
945,sinken::V,väheta,väheta
946,sinken::V,väheta,lasktas
947,sinken::V,lasktas,väheta
948,sinken::V,lasktas,lasktas
949,abnehmen::V,peneta,peneta
950,zunehmen::V,ližaduda,ližaduda
951,steigen::V,nousta,nousta
952,wachsen::V,kazda,kazda
953,glänzen::V,loštta,loštta
954,funkeln::V,hoštta,hoštta
955,lärmen::V,robaita,robaita
956,läuten::V,judaita,judaita
957,klingeln::V,kelotada,kelotada
958,klirren::V,biraita,biraita
959,brausen::V,bruncta,bruncta
960,rauschen::V,šobaita,šobaita
961,klingen::V,heläita,heläita
962,bellen::V,nutta,nutta
963,heulen::V,ulaita,ulaita
964,blasen::V,puhuda,puhuda
965,pfeifen::V,pistta,pistta
966,pfeifen::V,pistta,vihelta
967,pfeifen::V,vihelta,pistta
968,pfeifen::V,vihelta,vihelta
969,schreien::V,kirkta,kirkta
970,schreien::V,kirkta,kidastada
971,schreien::V,kidastada,kirkta
972,schreien::V,kidastada,kidastada
973,stöhnen::V,ohkta,ohkta
974,stöhnen::V,ohkta,voivotada
975,stöhnen::V,voivotada,ohkta
976,stöhnen::V,voivotada,voivotada
977,zittern::V,säraita,säraita
978,leben::V,eläda,eläda
979,geboren werden::V,sünduda,sünduda
980,atmen::V,henktä,henktä
981,trinken::V,joda,joda
982,essen::V,söda,söda
983,schlucken::V,lainata,lainata
984,müde werden::V,väzuda,väzuda
985,müde werden::V,väzuda,šuštuda
986,müde werden::V,šuštuda,väzuda
987,müde werden::V,šuštuda,šuštuda
988,einschlafen::V,uinota,uinota
989,schlafen::V,magata,magata
990,schlafen::V,magata,nukkuda
991,schlafen::V,nukkuda,magata
992,schlafen::V,nukkuda,nukkuda
993,aufwachen::V,heraštuda,heraštuda
994,aufstehen::V,nousta,nousta
995,sich erholen::V,lebaitas,lebaitas
996,krank werden::V,läžegata,läžegata
997,krank sein::V,läžuda,läžuda
998,schmerzen::V,kibištada,kibištada
999,husten::V,rügda,rügda
1000,genesen::V,tervehtuda,tervehtuda
1001,sterben::V,kolda,kolda
1002,umkommen::V,kolda,kolda
1003,sich bewegen::V,likkuda,likkuda
1004,sich rühren::V,likahtada,likahtada
1005,sich rühren::V,likahtada,kubahtada
1006,sich rühren::V,kubahtada,likahtada
1007,sich rühren::V,kubahtada,kubahtada
1008,sich erheben::V,nousta,nousta
1009,sich setzen::V,išttas,išttas
1010,hinfallen::V,langeta,langeta
1011,laufen::V,kävuda,kävuda
1012,schreiten::V,astta,astta
1013,schreiten::V,astta,haškta
1014,schreiten::V,haškta,astta
1015,schreiten::V,haškta,haškta
1016,spazierengehen::V,kävelta,kävelta
1017,eilen::V,kiruhtada,kiruhtada
1018,sich beeilen::V,kiruhtada,kiruhtada
1019,sausen::V,fun'urta,fun'urta
1020,rennen::V,joksta,joksta
1021,springen::V,hüptä,hüptä
1022,klettern::V,libuda,libuda
1023,schaukeln::V,čibuda,čibuda
1024,kriechen::V,ličtas,ličtas
1025,schwimmen::V,ujuda,ujuda
1026,tauchen::V,čukautas,čukautas
1027,rudern::V,souta,souta
1028,fahren::V,ajada,ajada
1029,fahren::V,ajada,ajelda
1030,fahren::V,ajelda,ajada
1031,fahren::V,ajelda,ajelda
1032,fliegen::V,leta,leta
1033,gehen::V,mända,mända
1034,gehen::V,mända,kävuda
1035,gehen::V,kävuda,mända
1036,gehen::V,kävuda,kävuda
1037,weggehen::V,päzda,päzda
1038,weggehen::V,päzda,lähtta
1039,weggehen::V,lähtta,päzda
1040,weggehen::V,lähtta,lähtta
1041,abfahren::V,tönduda,tönduda
1042,anhalten::V,seižutadas,seižutadas
1043,hineingehen::V,mända südäimehe,mända südäimehe
1044,eintreten::V,tulda,tulda
1045,kommen::V,tulda,tulda
1046,ankommen::V,tulda,tulda
1047,zurückkommen::V,pörtas,pörtas
1048,bleiben::V,jäda,jäda
1049,warten::V,varastada,varastada
1050,erwarten::V,varastada,varastada
1051,suchen::V,ectä,ectä
1052,finden::V,löuta,löuta
1053,versuchen::V,ladida,ladida
1054,versuchen::V,ladida,rohkaita
1055,versuchen::V,rohkaita,ladida
1056,versuchen::V,rohkaita,rohkaita
1057,vorbereiten::V,vaumita,vaumita
1058,lieben::V,armastada,armastada
1059,mögen::V,navedida,navedida
1060,lachen::V,nagrda,nagrda
1061,rühren::V,likutada,likutada
1062,weinen::V,itkta,itkta
1063,schimpfen::V,laidas,laidas
1064,schimpfen::V,laidas,pačatada
1065,schimpfen::V,pačatada,laidas
1066,schimpfen::V,pačatada,pačatada
1067,sich ärgern::V,rändüda,rändüda
1068,sich fürchten::V,varaita,varaita
1069,fürchten::V,varaita,varaita
1070,fliehen::V,pageta,pageta
1071,flüchten::V,pageta,pageta
1072,flüchten::V,pageta,joksta
1073,flüchten::V,joksta,pageta
1074,flüchten::V,joksta,joksta
1075,sehen::V,nähta,nähta
1076,anschauen::V,kacta,kacta
1077,ansehen::V,kacta,kacta
1078,hören::V,kulda,kulda
1079,zuhören::V,kundeltas,kundeltas
1080,probieren::V,mujada,mujada
1081,riechen::V,rižada,rižada
1082,fühlen::V,mujada,mujada
1083,scheinen::V,näguda,näguda
1084,zu sehen sein::V,näguda,näguda
1085,vernehmen::V,kulištada,kulištada
1086,frieren::V,kül'mdä,kül'mdä
1087,tun::V,tehta,tehta
1088,können::V,voida,voida
1089,können::V,voida,mahtta
1090,können::V,mahtta,voida
1091,können::V,mahtta,mahtta
1092,wollen::V,himoita,himoita
1093,wollen::V,himoita,tahtoida
1094,wollen::V,tahtoida,himoita
1095,wollen::V,tahtoida,tahtoida
1096,anfangen::V,zavottä,zavottä
1097,anfangen::V,zavottä,augotada
1098,anfangen::V,augotada,zavottä
1099,anfangen::V,augotada,augotada
1100,beenden::V,loptä,loptä
1101,aufhören::V,loptas,loptas
1102,gelingen::V,lähtta,lähtta
1103,gelingen::V,lähtta,tehtas
1104,gelingen::V,tehtas,lähtta
1105,gelingen::V,tehtas,tehtas
1106,geraten::V,tulda,tulda
1107,öffnen::V,avaita,avaita
1108,schließen::V,saubata,saubata
1109,stellen::V,panda,panda
1110,stellen::V,panda,seižutada
1111,stellen::V,seižutada,panda
1112,stellen::V,seižutada,seižutada
1113,setzen::V,ištutada,ištutada
1114,legen::V,panda,panda
1115,berühren::V,koskta,koskta
1116,berühren::V,koskta,käziduda
1117,berühren::V,käziduda,koskta
1118,berühren::V,käziduda,käziduda
1119,verbinden::V,ühtenzoitta,ühtenzoitta
1120,bedecken::V,katta,katta
1121,bedecken::V,katta,peitta
1122,bedecken::V,peitta,katta
1123,bedecken::V,peitta,peitta
1124,aufhängen::V,riputada,riputada
1125,anzünden::V,sütutada,sütutada
1126,aufheben::V,leta,leta
1127,zurücklassen::V,jätta,jätta
1128,verlieren::V,kadotada,kadotada
1129,fallen lassen::V,kirbotada,kirbotada
1130,machen::V,säta,säta
1131,machen::V,säta,tehta
1132,machen::V,tehta,säta
1133,machen::V,tehta,tehta
1134,herstellen::V,tehta,tehta
1135,bauen::V,leta,leta
1136,bauen::V,leta,sauda
1137,bauen::V,sauda,leta
1138,bauen::V,sauda,sauda
1139,reparieren::V,koheta,koheta
1140,verbessern::V,paremboita,paremboita
1141,ändern::V,vajehtada,vajehtada
1142,graben::V,kaida,kaida
1143,graben::V,kaida,čongoida
1144,graben::V,čongoida,kaida
1145,graben::V,čongoida,čongoida
1146,beugen::V,koverta,koverta
1147,biegen::V,painda,painda
1148,drehen::V,punotada,punotada
1149,wenden::V,käta,käta
1150,wenden::V,käta,kärauta
1151,wenden::V,kärauta,käta
1152,wenden::V,kärauta,kärauta
1153,umdrehen::V,käta,käta
1154,heben::V,leta,leta
1155,hochheben::V,libutada,libutada
1156,ergreifen::V,tabata,tabata
1157,halten::V,pidada,pidada
1158,drücken::V,painda,painda
1159,schieben::V,žigutada,žigutada
1160,kratzen::V,künstä,künstä
1161,lecken::V,nolda,nolda
1162,beißen::V,purda,purda
1163,beißen::V,purda,hambastada
1164,beißen::V,hambastada,purda
1165,beißen::V,hambastada,hambastada
1166,abreißen::V,ratketa,ratketa
1167,abschneiden::V,čapata,čapata
1168,abschneiden::V,čapata,leikata
1169,abschneiden::V,leikata,čapata
1170,abschneiden::V,leikata,leikata
1171,binden::V,sidoda,sidoda
1172,stecken::V,čokaita,čokaita
1173,brechen::V,katkaita,katkaita
1174,klopfen::V,kolkotada,kolkotada
1175,hauen::V,löda,löda
1176,kleben::V,klejata,klejata
1177,reiben::V,hosta,hosta
1178,reiben::V,hosta,törkita
1179,reiben::V,hosta,jorotada
1180,reiben::V,törkita,hosta
1181,reiben::V,törkita,törkita
1182,reiben::V,törkita,jorotada
1183,reiben::V,jorotada,hosta
1184,reiben::V,jorotada,törkita
1185,reiben::V,jorotada,jorotada
1186,streichen::V,voita,voita
1187,schleifen::V,hijoida,hijoida
1188,schleifen::V,hijoida,teravzoitta
1189,schleifen::V,teravzoitta,hijoida
1190,schleifen::V,teravzoitta,teravzoitta
1191,schneiden::V,leikata,leikata
1192,rütteln::V,heilutada,heilutada
1193,schütteln::V,pudištada,pudištada
1194,schwenken::V,maihutada,maihutada
1195,schütten::V,valada,valada
1196,füllen::V,täutta,täutta
1197,einwickeln::V,kärdä,kärdä
1198,tragen::V,kantta,kantta
1199,tragen::V,kantta,kandišta
1200,tragen::V,kandišta,kantta
1201,tragen::V,kandišta,kandišta
1202,schleppen::V,vedätada,vedätada
1203,ziehen::V,vedada,vedada
1204,aufbewahren::V,kaita,kaita
1205,werfen::V,čuta,čuta
1206,werfen::V,čuta,tactä
1207,werfen::V,tactä,čuta
1208,werfen::V,tactä,tactä
1209,fangen::V,püta,püta
1210,packen::V,tabata,tabata
1211,verstecken::V,peitta,peitta
1212,teilen::V,jagada,jagada
1213,schicken::V,oigeta,oigeta
1214,bringen::V,veda,veda
1215,hinzufügen::V,ližata,ližata
1216,bekommen::V,sada,sada
1217,erhalten::V,sada,sada
1218,nehmen::V,otta,otta
1219,wählen::V,valita,valita
1220,auswählen::V,valita,valita
1221,bewahren::V,kaita,kaita
1222,behindern::V,telustada,telustada
1223,verderben::V,travida,travida
1224,beschädigen::V,satatada,satatada
1225,zerbrechen::V,mureta,mureta
1226,zerreißen::V,rebitada,rebitada
1227,zerstören::V,mureta,mureta
1228,verbrennen::V,poltta,poltta
1229,geben::V,antta,antta
1230,reichen::V,antta,antta
1231,schenken::V,lahjoita,lahjoita
1232,versprechen::V,toivotada,toivotada
1233,wünschen::V,toivotada,toivotada
1234,loben::V,kitta,kitta
1235,küssen::V,tervehtada,tervehtada
1236,wiegen::V,likutada,likutada
1237,zudecken::V,katta,katta
1238,wecken::V,noustatada,noustatada
1239,zeigen::V,ozutada,ozutada
1240,führen::V,astutada,astutada
1241,lehren::V,opeta,opeta
1242,unterrichten::V,opeta,opeta
1243,aufziehen::V,kazvatada,kazvatada
1244,leiten::V,ohjata,ohjata
1245,antreiben::V,rigehtoitta,rigehtoitta
1246,lassen::V,käskta,käskta
1247,einladen::V,kucta,kucta
1248,vereinigen::V,ühtenzoitta,ühtenzoitta
1249,besuchen::V,rižada,rižada
1250,treffen::V,vastata,vastata
1251,sich versammeln::V,kägeta,kägeta
1252,sich versammeln::V,kägeta,sätas
1253,sich versammeln::V,sätas,kägeta
1254,sich versammeln::V,sätas,sätas
1255,spielen::V,väta,väta
1256,singen::V,pajatada,pajatada
1257,tanzen::V,kargaita,kargaita
1258,sich trennen::V,erigata,erigata
1259,verlassen::V,jätta,jätta
1260,retten::V,päzutada,päzutada
1261,bewachen::V,varjoita,varjoita
1262,schützen::V,kaita,kaita
1263,verteidigen::V,kaita,kaita
1264,sich schlagen::V,torata,torata
1265,schießen::V,ampta,ampta
1266,siegen::V,vägestada,vägestada
1267,ärgern::V,verdutada,verdutada
1268,ärgern::V,verdutada,rändütada
1269,ärgern::V,rändütada,verdutada
1270,ärgern::V,rändütada,rändütada
1271,schlagen::V,löda,löda
1272,schlagen::V,löda,iškta
1273,schlagen::V,iškta,löda
1274,schlagen::V,iškta,iškta
1275,treten::V,peksta,peksta
1276,treten::V,peksta,topsta
1277,treten::V,topsta,peksta
1278,treten::V,topsta,topsta
1279,stechen::V,pystiä,pystiä
1280,stoßen::V,iškta,iškta
1281,stoßen::V,iškta,pudištada
1282,stoßen::V,pudištada,iškta
1283,stoßen::V,pudištada,pudištada
1284,stehlen::V,vargastada,vargastada
1285,stören::V,keskustada,keskustada
1286,belästigen::V,tartuteldas,tartuteldas
1287,verbergen::V,katelda,katelda
1288,täuschen::V,manitada,manitada
1289,betrügen::V,manitada,manitada
1290,töten::V,rikta,rikta
1291,töten::V,rikta,surmita
1292,töten::V,surmita,rikta
1293,töten::V,surmita,surmita
1294,wohnen::V,eläda,eläda
1295,arbeiten::V,rata,rata
1296,sammeln::V,kogota,kogota
1297,pflücken::V,poimda,poimda
1298,jagen::V,mecata,mecata
1299,fischen::V,kalatada,kalatada
1300,fassen::V,tabata,tabata
1301,hüten::V,paimeta,paimeta
1302,treiben::V,ajada,ajada
1303,anbinden::V,küttestada,küttestada
1304,anbinden::V,küttestada,sidoda
1305,anbinden::V,sidoda,küttestada
1306,anbinden::V,sidoda,sidoda
1307,füttern::V,sötta,sötta
1308,melken::V,lüpsta,lüpsta
1309,hacken::V,sauda,sauda
1310,gießen::V,valada,valada
1311,reifen::V,küpseta,küpseta
1312,zubereiten::V,vaumištada,vaumištada
1313,kochen::V,keitta,keitta
1314,backen::V,paštta,paštta
1315,braten::V,žarda,žarda
1316,umrühren::V,segoitada,segoitada
1317,stricken::V,kudoda,kudoda
1318,nähen::V,ombelta,ombelta
1319,färben::V,mujutada,mujutada
1320,reinigen::V,puhtastada,puhtastada
1321,waschen::V,pesta,pesta
1322,abwischen::V,pühktä,pühktä
1323,spülen::V,huhtoida,huhtoida
1324,fegen::V,pühkta,pühkta
1325,kehren::V,uhoita,uhoita
1326,baden::V,kül'ptäs,kül'ptäs
1327,sich waschen::V,pestas,pestas
1328,ausziehen::V,riičta,riičta
1329,ausziehen::V,riičta,rušta
1330,ausziehen::V,rušta,riičta
1331,ausziehen::V,rušta,rušta
1332,anziehen::V,panda päle,panda päle
1333,anziehen::V,panda päle,panda kädehe
1334,anziehen::V,panda päle,panda jaugha
1335,anziehen::V,panda kädehe,panda päle
1336,anziehen::V,panda kädehe,panda kädehe
1337,anziehen::V,panda kädehe,panda jaugha
1338,anziehen::V,panda jaugha,panda päle
1339,anziehen::V,panda jaugha,panda kädehe
1340,anziehen::V,panda jaugha,panda jaugha
1341,sich anziehen::V,sobdas,sobdas
1342,kämmen::V,harjata,harjata
1343,schmücken::V,čomitada,čomitada
1344,sagen::V,sanuda,sanuda
1345,sprechen::V,pagišta,pagišta
1346,reden::V,pagišta,pagišta
1347,sich unterhalten::V,lodaita,lodaita
1348,fragen::V,küzuda,küzuda
1349,bitten::V,pakita,pakita
1350,erzählen::V,sanuda,sanuda
1351,erzählen::V,sanuda,starinoita
1352,erzählen::V,starinoita,sanuda
1353,erzählen::V,starinoita,starinoita
1354,mitteilen::V,tedotada,tedotada
1355,nennen::V,nimitada,nimitada
1356,rufen::V,kucta,kucta
1357,prahlen::V,kittäs,kittäs
1358,übersetzen::V,käta,käta
1359,denken::V,meletada,meletada
1360,glauben::V,uskta,uskta
1361,bemerken::V,homaita,homaita
1362,erkennen::V,tundištada,tundištada
1363,begreifen::V,tabata,tabata
1364,verstehen::V,el'geta,el'geta
1365,verstehen::V,el'geta,toimetada
1366,verstehen::V,toimetada,el'geta
1367,verstehen::V,toimetada,toimetada
1368,lernen::V,opetas,opetas
1369,wissen::V,teta,teta
1370,sich erinnern an::V,johtutada,johtutada
1371,vergessen::V,unohtada,unohtada
1372,messen::V,märita,märita
1373,zählen::V,lugeda,lugeda
1374,rechnen::V,lugeda,lugeda
1375,lesen::V,lugeda,lugeda
1376,malen::V,pirta,pirta
1377,zeichnen::V,pirta,pirta
1378,schreiben::V,kirjutada,kirjutada
1379,besitzen::V,omištada,omištada
1380,kaufen::V,ostta,ostta
1381,verkaufen::V,möda,möda
1382,bezahlen::V,maksta,maksta
1383,zahlen::V,maksta,maksta
1384,beherrschen::V,valdoita,valdoita
1385,ertragen::V,tirpta,tirpta
