,Concept_ID,kn,mhr
1023,besuchen::V,ಭೇಟಿಯಾಗು,то́лын кая́ш
1024,treffen::V,ಸಂಧಿಸು,вашлия́ш
1025,sich versammeln::V,ನೆರೆ,погына́ш
1026,sich versammeln::V,ನೆರೆ,чумырга́ш
1027,spielen::V,ಆಡು,мода́ш
1028,singen::V,ಹಾಡು,мура́ш
1029,tanzen::V,ಕುಣಿ,кушта́ш
1030,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,ойырла́ш
1031,verlassen::V,ಕಳೆ,кудалта́ш
1032,retten::V,ರಕ್ಷಿಸು,утара́ш
1033,bewachen::V,ಕಾಪಾಡು,орола́ш
1034,schützen::V,ಸಂರಕ್ಷಿಸು,арала́ш
1035,verteidigen::V,ಕಾಪಿಡು,арала́ш
1036,sich schlagen::V,ಕಿತ್ತಾಟ,кредала́ш
1037,schießen::V,ಎಸೆ,лӱя́ш
1038,siegen::V,ಗೆಲ್ಲು,сеҥа́ш
1039,ärgern::V,ರೇಗಿಸು,сырыкта́ш
1040,schlagen::V,ಹೊಡೆ,пера́ш
1041,treten::V,ಒದೆ,тошка́ш
1042,stechen::V,ಚುಚ್ಚು,кера́ш
1043,stoßen::V,ತಳ್ಳು,шӱкала́ш
1044,stehlen::V,ಕದಿ,шолышта́ш
1045,stören::V,ಕತಕು,мешая́ш
1046,belästigen::V,ತೊಂದರೆ,толаштара́ш
1047,verbergen::V,ಮರೆಮಾಜು,шылта́ш
1048,täuschen::V,ಠಕ್ಕಿಸು,ондала́ш
1049,betrügen::V,ವಂಚಿಸು,ондала́ш
1050,töten::V,ಕೊಲ್ಲು,пушта́ш
1051,wohnen::V,ವಾಸಿಸು,ила́ш
1052,arbeiten::V,ಕೆಲಸ ಮಾಡು,пашалана́ш
1053,arbeiten::V,ಕೆಲಸ ಮಾಡು,паша́м ышта́ш
1054,sammeln::V,ಸಂಚಯಿಸು,пога́ш
1055,pflücken::V,ಬಿಡಿಸು,кӱра́ш
1056,jagen::V,ಬೇಟೆಯಾಡು,сонарла́ш
1057,fischen::V,ಮೀನು ಹಿಡಿ,кол куча́ш
1058,fassen::V,ಹಿಡಿ,куча́ш
1059,hüten::V,ಗುಂಪುಸೇರಿಸು,кӱта́ш
1060,treiben::V,ದಬ್ಬು,покта́ш
1061,anbinden::V,ಬಿಗಿ,йолышта́ш
1062,füttern::V,ಮೇಯಿಸು,пукша́ш
1063,melken::V,ಹಾಲು ಕರೆ,лӱшта́ш
1064,hacken::V,ತುಂಡರಿಸು,руа́ш
1065,gießen::V,ನೀರುಹಾಕು,шава́ш
1066,reifen::V,ಕಳಿ,кӱа́ш
1067,zubereiten::V,ಅಡಿಗೆಮಾಡು,ямдыла́ш
1068,kochen::V,ಅಡು,шолта́ш
1069,backen::V,ಬೇಯಿಸು,кӱкташ
1070,braten::V,ಕರಿ,пуштыла́ш
1071,braten::V,ಕರಿ,жаритла́ш
1072,umrühren::V,ಕಲಕು,луга́ш
1073,stricken::V,ಹೆಣೆ,пида́ш
1074,nähen::V,ಹೊಲಿ,урга́ш
1075,färben::V,ಬಣ್ಣ ಹತ್ತು,чиялта́ш
1076,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,эрыкта́ш
1077,waschen::V,ತೊಳೆ,мушка́ш
1078,abwischen::V,ಒರಸು,ӱшта́ш
1079,spülen::V,ಗಲಬರಿಸು,шӱалта́ш
1080,fegen::V,ಗುಡಿಸು,ӱшта́ш
1081,kehren::V,ಗುಡಿಸು,ӱшта́ш
1082,baden::V,ಸ್ನಾನಮಾಡು,йӱштыла́ш
1083,sich waschen::V,ತೊಳೆ,мушкылта́ш
1084,ausziehen::V,ಬಿಚ್ಚು,кудаша́ш
1085,anziehen::V,ಹಾಕು,чия́ш
1086,sich anziehen::V,ಹಾಕು,чия́ш
1087,kämmen::V,ಬಾಚು,шера́ш
1088,schmücken::V,ಅಲಂಕರಿಸು,тӱзата́ш
1089,schmücken::V,ಅಲಂಕರಿಸು,чеверта́ш
1090,sagen::V,ಹೇಳು,ойла́ш
1091,sagen::V,ಹೇಳು,каласа́ш
1092,sprechen::V,ನುಡಿ,кутыра́ш
1093,reden::V,ನುಡಿ,мутлана́ш
1094,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,кутыра́ш
1095,fragen::V,ವಿಚಾರಿಸು,йода́ш
1096,bitten::V,ಬೇಡು,йода́ш
1097,erzählen::V,ಹೇಳು,ойла́ш
1098,mitteilen::V,ತಿಳಿಸು,увертара́ш
1099,nennen::V,ಹೆಸರಿಡು,лӱмда́ш
1100,rufen::V,ಕರೆ,ӱжа́ш
1101,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,моктана́ш
1102,übersetzen::V,ಭಾಷಾಂತರಿಸು,кусара́ш
1103,denken::V,ಯೋಚಿಸು,шона́ш
1104,glauben::V,ನಂಬು,ӱшана́ш
1105,bemerken::V,ಗಮನಿಸು,шижа́ш
1106,erkennen::V,ಗುರುತುಹಿಡಿ,пала́ш
1107,begreifen::V,ಗ್ರಹಿಸು,ыҥла́ш
1108,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,умыла́ш
1109,lernen::V,ಕಲಿ,тунема́ш
1110,wissen::V,ಅರಿ,шинча́ш
1111,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,шарна́ш
1112,vergessen::V,ಮರೆತುವಿಡು,монда́ш
1113,messen::V,ಅಳೆ,виса́ш
1114,zählen::V,ಗಣಿಸು,шотла́ш
1115,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,шотла́ш
1116,lesen::V,ಓದು,луда́ш
1117,malen::V,ಬಿಡಿಸು,сӱретла́ш
1118,zeichnen::V,ಬಿಡಿಸು,сӱретла́ш
1119,schreiben::V,ಬರೆ,воза́ш
1120,besitzen::V,ಒಡೆಯನಾಗಿರು,лия́ш
1121,kaufen::V,ಕೊಳ್ಳು,нала́ш
1122,verkaufen::V,ಕೊಡು,ужала́ш
1123,bezahlen::V,ಬೆಲೆತೆರು,тӱла́ш
1124,zahlen::V,ಹಣವನ್ನುಕೊಡು,тӱла́ш
1125,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,куча́ш
1126,ertragen::V,ಸಹಿಸು,турка́ш
