,Concept_ID,ku,lbe
747,hinab::ADV,berjêr,бакӏъялавай
748,oben::ADV,banî,ялув
749,hinauf::ADV,banî,лавай
750,überall::ADV,li her derê,гьариий
751,überall::ADV,li her derê,хьу-хьуний
752,überall::ADV,li her derê,гьарца кӏанай
753,nicht::ADV,ne,къа-
754,nicht::ADV,nîn,къа-
755,nicht::ADV,tine,къа-
756,ein wenig::ADV,hebkî,чанни
757,ein wenig::ADV,hebkî,ца чансса
758,kaum::ADV,tema,дахьа
759,kaum::ADV,himangi,дахьа
760,sehr::ADV,gelek,оьну
761,sehr::ADV,gelek,гужну
762,sehr::ADV,gelek,хъинну
763,so::ADV,weha,укукн
764,noch::ADV,hêj,гьала
765,noch::ADV,hêj,уттигу
766,noch::ADV,hêj,цакьинва
767,noch::ADV,hêj,ттигу-шилагу
768,noch::ADV,dîsa,гьала
769,noch::ADV,dîsa,уттигу
770,noch::ADV,dîsa,цакьинва
771,noch::ADV,dîsa,ттигу-шилагу
772,nur::ADV,tenê,анжагь
773,nur::ADV,bes,анжагь
774,schon::ADV,hew,
775,wieder::ADV,jar din,цӏуницӏа
776,wieder::ADV,dîsa,цӏуницӏа
777,vergebens::ADV,deya çun,аьдада
778,vergebens::ADV,deya çun,нахӏакь
779,vergebens::ADV,îfleh bûn,аьдада
780,vergebens::ADV,îfleh bûn,нахӏакь
781,vor::PRP,li ber,хьхьичӏ
782,hinter::PRP,li pişt,махъ
783,unter::PRP,li bin,лув
784,durch::PRP,kura,-х
785,neben::PRP,li ba,чӏарав
786,zwischen::PRP,nabeyne,дянив
787,zwischen::PRP,di nav...da,дянив
788,wegen::PRP,ji bo,цӏаний
789,wegen::PRP,ji ber,цӏаний
790,dies::PRN,ev,ва
791,das::PRN,ev,та
792,das::PRN,ev,кӏа
793,das::PRN,ev,га
794,alles::PRN,hemû,щала
795,ich::PRN,ez,на
796,du::PRN,tu,ина
797,er::PRN,wî,му
798,wir::PRN,êm,жу
799,ihr::PRN,hûn,зу
800,sie::PRN,we,
801,was::FPRN,çi,ци
802,wer::FPRN,ki,цу
803,wo::FADV,li ku dere,чув
804,wohin::FADV,li ku dere,чун
805,wie::FADV,çawa,цукун
806,warum::FADV,çima,цан
807,wieviel::FNUM,çend,циксса
808,eins::NUM,yek,ца
809,zwei::NUM,didu,кӏива
810,drei::NUM,sisê,шамма
811,vier::NUM,çar,мукьа
812,vier::NUM,çar,мукьва
813,fünf::NUM,penç,ххюва
814,sechs::NUM,şeş,ряхва
815,sieben::NUM,heft,арула
816,acht::NUM,heşt,мяйва
817,neun::NUM,neh,урчӏва
818,zehn::NUM,deh,ацӏва
819,elf::NUM,yazdeh,ацӏния цава
820,zwölf::NUM,diwazdeh,ацӏиия кӏива
821,zwanzig::NUM,bîst,кьува
822,dreißig::NUM,sih,зувира
823,vierzig::NUM,çil,мукьцӏала
824,fünfzig::NUM,pençi,ххюцӏала
825,sechzig::NUM,şêst,ряхцӏала
826,siebzig::NUM,heftê,
827,achtzig::NUM,heştê,мяйцӏала
828,neunzig::NUM,nod,урчӏцӏала
829,hundert::NUM,sêd,ттурш
830,hundert::NUM,sêd,ттуршва
831,tausend::NUM,hezar,азарва
832,und::CNJ,û,-гу
833,oder::CNJ,an,я
834,oder::CNJ,an,ягу
835,oder::CNJ,yan,я
836,oder::CNJ,yan,ягу
837,stehen::V,sekinîn,ацӏан
838,sitzen::V,rûniştin,щяивкӏун икӏан
839,liegen::V,paldan,утту нвхьуну икӏан
840,hängen::V,darve kirin,зурчӏай тӏун
841,werden::V,bûn,хьун
842,passieren::V,hatin holê,хьун
843,passieren::V,hatin serê kesî,хьун
844,beginnen::V,li dest pêkirin,дайдишин
845,beginnen::V,li dest pêkirin,дайдирхьуну дикӏан
846,enden::V,xalas bû,къуртал дан
847,wechseln::V,guherandin,даххана хьун
848,wechseln::V,guherandin,даххана дуллан
849,wechseln::V,dêgiş kirin,даххана хьун
850,wechseln::V,dêgiş kirin,даххана дуллан
851,aufgehen[Sonne]::V,hilatin,буклай бур
852,untergehen[Sonne]::V,çun ava,лаглай бур
853,scheinen[Sonne]::V,şewk de,битан
854,scheinen[Sonne]::V,şewk de,чани буллан
855,donnern::V,gire-gir,тӏий бур
856,wehen::V,ba le de,бишлай бур
857,strömen::V,xwe girtin,экьинан
858,fließen::V,herikîn,экьинан
859,sich drehen::V,xwe zivirandin,гьанан
860,schwanken::V,hejandin,хъюлчу тӏун
861,schwanken::V,hejandin,хӏуркку тӏун
862,schwingen::V,libakirin,хъюлчай тӏун
863,schwingen::V,libakirin,хъюлчу тӏун
864,fallen::V,ketin,багьлан
865,brennen::V,şewitîn,ччучлан
866,rauchen::V,kişandin,пуркӏу тӏун
867,regnen::V,bahran tê,лачӏун
868,regnen::V,bahran tê,лачIлай дур
869,gefrieren::V,qefilandin,микӏ лачӏун
870,tauen::V,helandin,баслан
871,schmelzen::V,helandin,баслан
872,trocknen::V,zuwabûn,кьакьан
873,sieden::V,kelîn,щаран
874,faulen::V,xerabûn,аьллан
875,verfaulen::V,xerabûn,аьллан
876,verfaulen::V,xerabûn,аьян
877,reißen::V,jêkirin,ххя дукан
878,versinken::V,xerq bûn,оькьлан
879,versinken::V,xerq bûn,оькьан
880,vergehen::V,derbas bûn,лялиян
881,erscheinen::V,peyda bûn,буккан
882,erscheinen::V,peyda bûn,загьир хьун
883,verschwinden::V,wendabûn,бат хьун
884,verschwinden::V,wendabûn,акъа хьун
885,sinken::V,noq bûn,чахь учин
886,abnehmen::V,kêm bûn,чан хьун
887,abnehmen::V,kêm bûn,ссуссукьу хьун
888,zunehmen::V,qelew bûn,гьарза хьун
889,steigen::V,hildan,гьаз хьун
890,wachsen::V,mezin bûn,ххяххан
891,glänzen::V,biriqîn,цӏай буккан
892,funkeln::V,çikisîn,цӏай-цӏай тӏун
893,lärmen::V,guşîn,чӏу буллан
894,lärmen::V,guşîn,аьлагъужа буллан
895,läuten::V,lê de,занг ришлан
896,läuten::V,lê de,занг дуллан
897,klingeln::V,sîl dan,занг ришлан
898,klingeln::V,sîl dan,занг дуллан
899,klingeln::V,ringerin,занг ришлан
900,klingeln::V,ringerin,занг дуллан
901,klirren::V,zingzing hat,
902,brausen::V,guşîn,никъащилан
903,rauschen::V,guşîn,щурщур тӏун
904,klingen::V,deng pe ketin,чӏу буклан
905,bellen::V,kewtîn,хӏап тӏун
906,heulen::V,ûrîn,
907,blasen::V,puf kirin,уф тӏун
908,pfeifen::V,fîkandin,щютӏа тӏун
909,schreien::V,qîrîn,чӏу бан
910,stöhnen::V,nalîn,угь-къак тӏун
911,zittern::V,hejîn,зурзу чин
912,zittern::V,hejîn,зурзу тӏун
913,leben::V,jihîn,ялапар хъанан
914,geboren werden::V,hatin dinyê,ан
915,geboren werden::V,bûn,ан
916,atmen::V,hilmijîn,ссихӏ ласлан
917,atmen::V,hilmijîn,ссихӏ бигьлан
918,trinken::V,vexwarin,хӏачӏан
919,trinken::V,vexwarin,хӏачӏлан
920,essen::V,xwarin,канан
921,schlucken::V,daqulbandin,кьюлтӏа тӏун
922,müde werden::V,betilîln,аьхчӏин
923,müde werden::V,qerimîn,аьхчӏин
924,einschlafen::V,razan,шанан икӏан
925,schlafen::V,razan,шанан
926,schlafen::V,razandin,шанан
927,aufwachen::V,şiyarbûn,чантӏ учин
928,aufstehen::V,rabûn,бизан
929,sich erholen::V,baş bûn,бигьалаган
930,krank werden::V,nexweş kêt,къашай хьун
931,krank sein::V,nexweş bû,къашай хъанан
932,krank sein::V,nexweş bû,къашавай икӏан
933,schmerzen::V,êşandin,цӏун
934,husten::V,kuxin,хъугьу чин
935,husten::V,kuxin,хъугьу тӏун
936,genesen::V,baş bûn,хъин хьун
937,genesen::V,baş bûn,сагъ лаган
938,sterben::V,mirin,ивчӏан
939,umkommen::V,mirin,лиллан
940,umkommen::V,mirin,литӏлан
941,umkommen::V,mirin,ажал биян
942,umkommen::V,mirin,личӏи хьун
943,umkommen::V,mirin,иакьлу хьун
944,umkommen::V,mirin,ахир жан хъанан
945,umkommen::V,mirin,рухӏирачӏа икӏан
946,sich bewegen::V,leqîn,сукку хьун
947,sich rühren::V,leqîn,сукку хьун
948,sich erheben::V,rabûn,бизан
949,sich setzen::V,runiştin,щяикӏан
950,sich setzen::V,runiştin,щябикӏан
951,hinfallen::V,kêtin,багьан
952,laufen::V,meşîn,занан
953,schreiten::V,meşkirin,ша ласлан
954,spazierengehen::V,gerandin,сайр буллан
955,eilen::V,lezandin,анавар буккан
956,sich beeilen::V,zûkirin,анавар буккан
957,sausen::V,fîzîn,никъа щилан
958,sausen::V,fîzîn,никъа щун
959,rennen::V,baz dan,лечлан
960,springen::V,hilpekîn,тӏанкӏ дан
961,klettern::V,hilperikîn,лахълан
962,schaukeln::V,lorandin,гьайжак бигьлан
963,kriechen::V,xuşandin,ххярк тӏун
964,schwimmen::V,avjenîn,гьузун
965,tauchen::V,qutxuyardin,лултту уккан
966,tauchen::V,noqîn,лултту уккан
967,rudern::V,qaîq ajotin,бяхлан
968,rudern::V,qaîq ajotin,батӏлан
969,rudern::V,qaîq ajotin,ххялаххи дуклан
970,fahren::V,ajotin,гьан
971,fliegen::V,firîn,лехлан
972,gehen::V,çûn,нан
973,weggehen::V,çûn,ялагьан
974,abfahren::V,çûyin,гьан
975,anhalten::V,rawestîn,бацӏан
976,hineingehen::V,ketin hundir,буххан
977,eintreten::V,têketin,буххан
978,kommen::V,hatin,учӏан
979,ankommen::V,gihan,биян
980,ankommen::V,gihan,бучӏан
981,ankommen::V,gihîştin,биян
982,ankommen::V,gihîştin,бучӏан
983,zurückkommen::V,vegerandin,зана хъун
984,zurückkommen::V,vegerandin,зана бикӏан
985,bleiben::V,sekinîn,личӏан
986,warten::V,payîn,ялугьлан
987,erwarten::V,payîn,ялугьлан
988,suchen::V,lêgerîn,луглан
989,finden::V,peyda kirin,лякъин
990,versuchen::V,çeribandin,ххал буллан
991,vorbereiten::V,amade kirin,хӏадур бан
992,lieben::V,hez kirin,эшкьи хьуиу бикӏан
993,mögen::V,dil kirin,ххиран бикӏан
994,lachen::V,kenîn,хъян
995,rühren::V,hêjan,
996,weinen::V,girîn,аьтӏун
997,schimpfen::V,pevçûn,дяъван
998,schimpfen::V,pevçûn,ссугайи агьан
999,sich ärgern::V,enirîn,ссибизлан
1000,sich fürchten::V,tirsîn,ингъауслан
1001,fürchten::V,tirsin,хӏучӏ тӏун
1002,fliehen::V,bazdan,ака бан
1003,flüchten::V,revîn,лихъан
1004,sehen::V,dîtin,чӏалан
1005,anschauen::V,sêr kirin,урган
1006,ansehen::V,hesibandin,буруглан
1007,hören::V,guhdar jirin,баллан
1008,zuhören::V,guhdarî kirin,вичӏи дихьлан
1009,probieren::V,tehm kirin,тӏин ххал буллан
1010,riechen::V,bihn kirin,ссунтӏа тӏун
1011,fühlen::V,hîs kirin,дакӏнил буслан
1012,scheinen::V,xoyer kir,ххан
1013,scheinen::V,xoyer kir,бизан
1014,scheinen::V,xoyer kir,ххан бикӏлай бикӏан
1015,zu sehen sein::V,diyar bûn,
1016,vernehmen::V,bihîstin,баян
1017,frieren::V,qerişîn,лигьулул хъанан
1018,tun::V,kirin,бан
1019,können::V,karin,хьун
1020,wollen::V,xwestîn,
1021,anfangen::V,dest pêkirin,дайдишин
1022,beenden::V,xelas kirin,къуртал бан
1023,aufhören::V,xelas kirin,кьабагьан
1024,gelingen::V,çe bûn,бюхъан
1025,geraten::V,qewîmîn,
1026,öffnen::V,vekirin,тӏитӏин
1027,schließen::V,girtin,лакьин
1028,stellen::V,danîn,дацӏан дан
1029,stellen::V,danîn,бишин
1030,setzen::V,rûniştin,щяитан
1031,legen::V,danîn,бишин
1032,legen::V,razandin,бишин
1033,berühren::V,lêketin,ка щун
1034,verbinden::V,anîn pê,бахӏин
1035,verbinden::V,anîn pê,дахӏин
1036,bedecken::V,sergirtin,ялтту бущин
1037,bedecken::V,sergirtin,ялтту бакьин
1038,aufhängen::V,aliqandin,лахъан
1039,anzünden::V,pêxistin,лахъан
1040,aufheben::V,hildan,гьаз бан
1041,zurücklassen::V,hiştin,кьаитан
1042,zurücklassen::V,hiştin,битан
1043,zurücklassen::V,vehiştin,кьаитан
1044,zurücklassen::V,vehiştin,битан
1045,verlieren::V,wendakirin,дакъа дан
1046,fallen lassen::V,xistin bixe,рутан
1047,fallen lassen::V,xistin,рутан
1048,machen::V,kirin,дан
1049,machen::V,çêkirin,дан
1050,herstellen::V,çê kirin,яраг ишла бувиу бан
1051,herstellen::V,peyda kirin,яраг ишла бувиу бан
1052,bauen::V,lêkirin,дан
1053,reparieren::V,veherînerîn,дакьин дан
1054,verbessern::V,sererastkirin,ххуй дан
1055,ändern::V,degiş kirin,баххана бан
1056,graben::V,kolandin,дуклан
1057,beugen::V,tewîn,лахӏан бан
1058,beugen::V,tewîn,кьус бикӏан
1059,beugen::V,xwar kirin,лахӏан бан
1060,beugen::V,xwar kirin,кьус бикӏан
1061,biegen::V,tewandin,баччин
1062,biegen::V,tewandin,лахӏан бан
1063,biegen::V,xwarkirin,баччин
1064,biegen::V,xwarkirin,лахӏан бан
1065,drehen::V,fitilandin,гьанан
1066,wenden::V,zivîrin,кӏура баен бан
1067,umdrehen::V,vegerandin,кӏура баен бан
1068,heben::V,hildan,гьаз бан
1069,hochheben::V,hildan,гьаз бан
1070,ergreifen::V,dest avêtin,хъап дан
1071,ergreifen::V,dest avêtin,хъап увиу угьан
1072,halten::V,hîştin,бугьлан
1073,halten::V,sekinîn,бугьлан
1074,drücken::V,pêl kirin,кьюч бигьлан
1075,schieben::V,damdan,щун
1076,kratzen::V,xurandin,
1077,lecken::V,alastin,ланцӏа тӏун
1078,beißen::V,gez kirin,хъапа тӏун
1079,beißen::V,gez kirin,кьацӏа тӏун
1080,abreißen::V,hilşandin,буцан
1081,abschneiden::V,jêkirin,бухъан
1082,abschneiden::V,jêkirin,кьукьин
1083,binden::V,girêdan,бахӏин
1084,binden::V,girêdan,дахӏин
1085,stecken::V,têxistin,
1086,brechen::V,şikandin,гъагъан
1087,klopfen::V,kutandin,кьутӏа тӏун
1088,hauen::V,li dan,рищун
1089,kleben::V,zeliqîn,лачӏун буллан
1090,kleben::V,şirêz kirin,лачӏун буллан
1091,reiben::V,firikandin,ссуку буллан
1092,streichen::V,bax dan,дугъан
1093,streichen::V,bax dan,аьгъу дан
1094,schleifen::V,çarkirin,
1095,schneiden::V,jêkirin,духълан
1096,schneiden::V,jêkirin,кьукьлан
1097,rütteln::V,hejandin,
1098,schütteln::V,daweşîn,хъюлчу буллан
1099,schwenken::V,têwdan,палцӏ дуллан
1100,schütten::V,rijandin,рутӏин
1101,füllen::V,dagirtin,буцӏин бан
1102,einwickeln::V,pêçandin,кай-кай бан
1103,tragen::V,kişandin,ларсун занан
1104,tragen::V,kişandin,ларсун ачин
1105,tragen::V,rajtin,ларсун занан
1106,tragen::V,rajtin,ларсун ачин
1107,schleppen::V,kişandin,ххилан
1108,ziehen::V,kişandin,
1109,aufbewahren::V,hilandin,ядан
1110,aufbewahren::V,hilandin,ядуллан
1111,werfen::V,avêtin,личин
1112,fangen::V,sem kirin,бугьан
1113,fangen::V,sem kirin,бугьлан
1114,fangen::V,girtin,бугьан
1115,fangen::V,girtin,бугьлан
1116,packen::V,pê girtin,
1117,verstecken::V,hîlanin,ладитан
1118,verstecken::V,hîlanin,кьюлтӏ дан
1119,verstecken::V,hîlanin,дахьлаган дан
1120,teilen::V,parvekirin,бачӏин
1121,teilen::V,parvekirin,бутӏа бан
1122,schicken::V,şandin,тӏайла буккан
1123,bringen::V,anîn,диян дан
1124,bringen::V,birin,диян дан
1125,hinzufügen::V,dan ser,ххи бан
1126,hinzufügen::V,li tiştekî zêde kirin,ххи бан
1127,bekommen::V,standin,ласун
1128,erhalten::V,standin,ласун
1129,nehmen::V,girtin,ласун
1130,wählen::V,ray dan,бувчӏин
1131,auswählen::V,bijartin,бувчӏин
1132,auswählen::V,bijartin,язи бугьан
1133,bewahren::V,rê li ber girtin,ядан
1134,bewahren::V,lê xwedî derketin,ядан
1135,behindern::V,bara wi,дайщишруду дуллан
1136,verderben::V,heram bûn,зия дан
1137,beschädigen::V,xerab kirin,зарал буллан
1138,zerbrechen::V,şikênandin,гьагъан
1139,zerbrechen::V,şikênandin,гьагъан бан
1140,zerbrechen::V,perçe kirin,гьагъан
1141,zerbrechen::V,perçe kirin,гьагъан бан
1142,zerreißen::V,qelişandin,ххяхха дуккан
1143,zerstören::V,hilşandin,лекьан дан
1144,verbrennen::V,şewitandin,ччуччин
1145,geben::V,dan,дулун
1146,geben::V,dayin,дулун
1147,reichen::V,besbûn,дулун
1148,reichen::V,têrkirin,дулун
1149,schenken::V,diyarî kirin,пишкаш дан
1150,schenken::V,diyarî kirin,багъишла дан
1151,schenken::V,diyarî kirin,ихӏсандалун дуллун
1152,versprechen::V,soz dan,банна чин
1153,wünschen::V,dil kirin,
1154,loben::V,pesinandin,цӏа дан
1155,küssen::V,maçkirin,ппай тӏун
1156,wiegen::V,lorandin,гьуркку тӏун
1157,wiegen::V,lorandin,гьуркку буллан
1158,wiegen::V,lorandin,гьуркку бан
1159,wiegen::V,wezinandin,гьуркку тӏун
1160,wiegen::V,wezinandin,гьуркку буллан
1161,wiegen::V,wezinandin,гьуркку бан
1162,zudecken::V,nixumandin,
1163,wecken::V,bixwe hesandin,чантӏ учин ан
1164,zeigen::V,şanîdan,ккаккан бан
1165,führen::V,raber kirin,буцин
1166,lehren::V,hîn kirin,лахьхьин бан
1167,lehren::V,hîn kirin,лахьхьин буллан
1168,unterrichten::V,ders dan,дарс дишаван
1169,aufziehen::V,mesinkirin,хъуна ан
1170,aufziehen::V,mesinkirin,тарбия ан
1171,leiten::V,rêberî kirin,каялувшиву дан
1172,antreiben::V,bezandin,
1173,lassen::V,berdan,
1174,lassen::V,hiştin,
1175,einladen::V,dawet kirin,хъамалу оьвчин
1176,vereinigen::V,bi yek kirin,ца бан
1177,besuchen::V,mêvan bûn,ялун уххан
1178,treffen::V,rast hatin,хьуна бакьин
1179,sich versammeln::V,li hev çivîn,батӏин
1180,spielen::V,listin,тӏуркӏу тӏун
1181,singen::V,stran,балай тӏун
1182,tanzen::V,reqisîn,къавтӏун
1183,sich trennen::V,hew berdan,ппив хьун
1184,verlassen::V,tanê hişt,увккун гьан
1185,verlassen::V,bêkes,увккун гьан
1186,retten::V,rihakirin,ххассал бан
1187,bewachen::V,raçavkirin,къарал бан
1188,schützen::V,hemet kirin,ябан
1189,verteidigen::V,paraztin,буруччин
1190,sich schlagen::V,li hev bezîn,биян
1191,schießen::V,agir kirin,битлан
1192,siegen::V,biser ketin,ххув хьун
1193,siegen::V,biser ketin,ххувшаву ласун
1194,ärgern::V,xeyirandin,ссибизан уллан
1195,schlagen::V,lêdan,рищун
1196,schlagen::V,lêxistin,рищун
1197,treten::V,têlekirin,
1198,stechen::V,têrekirin,кьутӏин
1199,stoßen::V,lêketin,щун
1200,stehlen::V,dizîn,дацин
1201,stehlen::V,dizî birin,дацин
1202,stören::V,aciz kirin,кьючин
1203,belästigen::V,li tela yeki ketin,бизар уллан
1204,verbergen::V,veşartin,лабитан
1205,verbergen::V,veşartin,кӏучӏ бан
1206,verbergen::V,kemîndanîn,лабитан
1207,verbergen::V,kemîndanîn,кӏучӏ бан
1208,täuschen::V,xapandin,хъяврин ан
1209,täuschen::V,lê zexeli kirin,хъяврин ан
1210,betrügen::V,xapandin,аьикьин ан
1211,töten::V,kûştin,ивчӏан
1212,wohnen::V,rûniştin,оьрму бутлан
1213,arbeiten::V,kar kirin,зун
1214,arbeiten::V,şêxulin,зун
1215,sammeln::V,komkirin,ттихӏин
1216,sammeln::V,komkirin,вив дишин
1217,pflücken::V,çinîn,риттун
1218,jagen::V,nêçîr kirin,авли занан
1219,fischen::V,masî girtin,чавахъру бугьлан
1220,fassen::V,pê girtin,бугьан
1221,fassen::V,sêm kirin,бугьан
1222,hüten::V,hei jê man,урттуйн бакьлан
1223,treiben::V,bêherandin,дачин дуллан
1224,treiben::V,bêherandin,лихъан буллан
1225,anbinden::V,tewilandin,бахӏин
1226,füttern::V,xwarine dan lê,канаки буллан
1227,melken::V,dotin,ттизин
1228,hacken::V,kolandin,мюрш буллан
1229,hacken::V,kolandin,мюрш бан
1230,gießen::V,av dan,щин дишин
1231,reifen::V,kemilîn,диян
1232,zubereiten::V,çe kirin,хӏадур дан
1233,zubereiten::V,çe kirin,хӏадур бан
1234,kochen::V,xwarin çe kirin,шашан
1235,kochen::V,xwarin çe kirin,шашан дуллан
1236,kochen::V,kelandin,шашан
1237,kochen::V,kelandin,шашан дуллан
1238,backen::V,pijandin,бишлан
1239,backen::V,pijandin,шахьлан
1240,braten::V,qelandin,цӏарайх дуллан
1241,braten::V,sor kirin,цӏарайх дуллан
1242,umrühren::V,têvdan,хӏала бан
1243,stricken::V,hûnan,щащлан
1244,stricken::V,hûnan,щащан
1245,nähen::V,kêl kirin,дуруххан
1246,färben::V,boyax kirin,ранг щун
1247,reinigen::V,paqijkirin,марцӏ бан
1248,waschen::V,şuştin,шюшин
1249,abwischen::V,pakîj kirin,лишин
1250,spülen::V,şuştin,вилаган
1251,fegen::V,maliştin,башин
1252,kehren::V,maliştin,бахьлан
1253,baden::V,serîşûştin,щинавун учӏлан
1254,sich waschen::V,serîşûştin,диссун
1255,sich waschen::V,serîşûştin,лажин диссун
1256,sich waschen::V,serîşûştin,лажин дислан
1257,sich waschen::V,serîşûştin,биссун
1258,sich waschen::V,serîşûştin,чурх бислан
1259,ausziehen::V,jê kirin,ликкан
1260,anziehen::V,pê kirin,лаххан
1261,sich anziehen::V,xwe kirin,янна лаххан
1262,kämmen::V,şeh kirin,ттарал дуккан
1263,schmücken::V,xemilandin,чӏюлу бан
1264,sagen::V,gotin,учин
1265,sagen::V,peyivîn,учин
1266,sprechen::V,peyivîn,гъалгъа тӏун
1267,reden::V,axaftin,гъалгъа тӏун
1268,sich unterhalten::V,hev biştaxilin,гъалгъа тӏун
1269,fragen::V,pirsîn,цӏуххин
1270,fragen::V,pirs kirin,цӏуххин
1271,bitten::V,tika kirin,тавакъю буллан
1272,erzählen::V,behs kirin,хавар бусан
1273,mitteilen::V,vegotin,баян бан
1274,mitteilen::V,vegotin,хавар бан
1275,nennen::V,bi nav kirin,цӏа дизан
1276,rufen::V,bakirin,оьвтӏун
1277,prahlen::V,pesnê xwe dan,цӏа дуллан
1278,übersetzen::V,qulibandin,таржума бан
1279,übersetzen::V,derbas kirin,таржума бан
1280,denken::V,fikirîn,пикри буллан
1281,glauben::V,bawer bûn,вих хьун
1282,bemerken::V,bala xwe dan,хӏисав хъун
1283,bemerken::V,çac lê ketin,хӏисав хъун
1284,erkennen::V,pêhesîn,увчӏин
1285,begreifen::V,fêmkirin,бувчӏин
1286,verstehen::V,fêmkirin,
1287,lernen::V,halmandin,лахьлан
1288,lernen::V,halmandin,лахьхьин
1289,lernen::V,fêrbun,лахьлан
1290,lernen::V,fêrbun,лахьхьин
1291,wissen::V,zanîn,кӏулну бикӏан
1292,wissen::V,zanîn,хавар бикӏан
1293,sich erinnern an::V,bir bûn,дакӏнин бутан
1294,vergessen::V,ji bir kirin,хъама битан
1295,messen::V,pê kanîn,дуцин дуллан
1296,messen::V,pê kanîn,дуцин дан
1297,zählen::V,hejmardin,дуккин
1298,rechnen::V,hesibandin,хӏисав дан
1299,lesen::V,xwendin,ккалан
1300,malen::V,rengandin,сурат дуллан
1301,malen::V,boyax kirin,сурат дуллан
1302,zeichnen::V,işaret kirin,сурат дуллан
1303,schreiben::V,nivîsandin,чичин
1304,schreiben::V,nivîsandin,чичлан
1305,besitzen::V,hebûn,дуну икӏан
1306,besitzen::V,hebûn,дуну дикӏан
1307,besitzen::V,hebûn,заллуну икӏан
1308,kaufen::V,kirîn,машан ласун
1309,verkaufen::V,firotin,баххан
1310,bezahlen::V,pere dan,арцу дулун
1311,bezahlen::V,pere dan,багьа булун
1312,zahlen::V,pere dan,арцу дулун
1313,zahlen::V,pere dan,багьа булун
1314,zahlen::V,dayin,арцу дулун
1315,zahlen::V,dayin,багьа булун
1316,beherrschen::V,zebt kirin,дуну икӏан
1317,beherrschen::V,zebt kirin,заллуну икӏан
1318,beherrschen::V,hukim kirin,дуну икӏан
1319,beherrschen::V,hukim kirin,заллуну икӏан
1320,ertragen::V,bihêzkirin,бухӏан
